tag,benchmark,task_id,branch_query,strategy,seed,exit_code,success,action_steps,controlled_queries,replay_state_max_abs_diff,wall_seconds
plus-task00-BackgroundTextures-0-init00,plus,155,24,native,0,0,True,272,0,0.0,21.8
plus-task00-BackgroundTextures-0-init00,plus,155,24,native,1,0,True,272,0,0.0,23.0
plus-task01-BackgroundTextures-0-init00,plus,190,24,kick,0,0,True,243,1,0.0,24.1
plus-task01-BackgroundTextures-0-init00,plus,190,24,native,0,0,True,245,0,0.0,26.3
plus-task01-BackgroundTextures-0-init00,plus,190,24,kick,1,0,True,243,1,0.0,27.2
plus-task01-CameraViewpoints-0-init00,plus,717,24,kick,0,0,True,248,1,0.0,28.4
plus-task01-CameraViewpoints-0-init00,plus,717,24,kick,1,0,True,248,1,0.0,28.6
plus-task01-BackgroundTextures-0-init00,plus,190,24,native,1,0,True,245,0,0.0,30.5
plus-task01-LightConditions-0-init00,plus,2429,24,kick,0,0,True,247,1,0.0,30.1
plus-task01-CameraViewpoints-0-init00,plus,717,24,native,0,0,True,262,0,0.0,34.3
plus-task01-LightConditions-0-init00,plus,2429,24,kick,1,0,True,247,1,0.0,31.2
plus-task01-CameraViewpoints-0-init00,plus,717,24,native,1,0,True,262,0,0.0,35.1
plus-task01-LightConditions-0-init00,plus,2429,24,native,1,0,True,252,0,0.0,34.7
plus-task01-LightConditions-0-init00,plus,2429,24,native,0,0,True,252,0,0.0,37.2
plus-task00-LanguageInstructions-0-init00,plus,1108,24,kick,0,0,True,374,3,0.0,46.9
plus-task01-SensorNoise-0-init00,plus,1551,24,native,0,0,True,242,0,0.0,35.5
plus-task00-LanguageInstructions-0-init00,plus,1108,24,kick,1,0,True,374,3,0.0,47.9
plus-task01-SensorNoise-0-init00,plus,1551,24,kick,1,0,True,242,1,0.0,35.1
plus-task01-SensorNoise-0-init00,plus,1551,24,kick,0,0,True,242,1,0.0,36.3
plus-task01-SensorNoise-0-init00,plus,1551,24,native,1,0,True,242,0,0.0,37.0
plus-task02-LanguageInstructions-0-init00,plus,1200,24,native,0,0,True,259,0,0.0,37.8
plus-task02-LanguageInstructions-0-init00,plus,1200,24,native,1,0,True,259,0,0.0,37.5
plus-task02-LightConditions-0-init00,plus,2262,24,native,0,0,True,246,0,0.0,40.9
plus-task02-LightConditions-0-init00,plus,2262,24,kick,0,0,True,248,1,0.0,41.0
plus-task02-LightConditions-0-init00,plus,2262,24,native,1,0,True,246,0,0.0,42.5
plus-task01-RobotInitialStates-0-init00,plus,332,24,native,1,0,True,330,0,0.0,49.5
plus-task01-RobotInitialStates-0-init00,plus,332,24,native,0,0,True,330,0,0.0,51.3
plus-task02-LightConditions-0-init00,plus,2262,24,kick,1,0,True,248,1,0.0,44.8
plus-task03-LightConditions-0-init00,plus,2320,24,native,1,0,True,245,0,0.0,37.7
plus-task03-LightConditions-0-init00,plus,2320,24,native,0,0,True,245,0,0.0,38.0
plus-task03-ObjectsLayout-0-init00,plus,1971,24,kick,0,1,False,0,,,36.2
plus-task01-ObjectsLayout-0-init00,plus,2125,24,kick,0,0,True,376,3,0.0,53.2
plus-task03-ObjectsLayout-0-init00,plus,1971,24,native,1,1,False,0,,,36.8
plus-task01-RobotInitialStates-0-init00,plus,332,24,kick,1,0,True,371,3,0.0,51.9
plus-task03-ObjectsLayout-0-init00,plus,1971,24,native,0,1,False,0,,,37.3
plus-task03-ObjectsLayout-0-init00,plus,1971,24,kick,1,1,False,0,,,36.5
plus-task01-RobotInitialStates-0-init00,plus,332,24,kick,0,0,True,381,3,0.0,52.6
plus-task04-BackgroundTextures-0-init00,plus,224,24,native,1,1,False,0,,,34.1
plus-task00-BackgroundTextures-0-init00,plus,155,24,kick,0,0,False,520,3,0.0,67.4
plus-task01-ObjectsLayout-0-init00,plus,2125,24,kick,1,0,True,361,3,0.0,54.0
plus-task00-BackgroundTextures-0-init00,plus,155,24,kick,1,0,False,520,3,0.0,67.5
plus-task04-BackgroundTextures-0-init00,plus,224,24,native,0,1,False,0,,,34.8
plus-task04-BackgroundTextures-0-init00,plus,224,24,kick,0,1,False,0,,,34.2
plus-task04-BackgroundTextures-0-init00,plus,224,24,kick,1,1,False,0,,,34.1
