quantity,frame,representation,direction,quantile,mode,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
lam12_share,shape_spectrum,L2,low,0.96,per_task,32,7,0.06570841889117043,0.000489065884161252,0.8205128205128205,21,3,0.875,0.65625,0.43393094805071614,1.8908833863975107
lam12_share,shape_spectrum,L2,low,0.96,global,8,37,0.01642710472279261,0.002585062530566618,0.17777777777777778,2,35,0.05405405405405406,0.25,0.22934680437313285,0.7751482662411311
lam12_share,shape_spectrum,L2,low,0.975,per_task,14,5,0.028747433264887063,0.0003493327744008943,0.7368421052631579,5,2,0.7142857142857143,0.35714285714285715,0.6013099236212585,1.2253948859278527
lam12_share,shape_spectrum,L2,low,0.975,global,6,19,0.012320328542094456,0.0013274645427233983,0.24,1,17,0.05555555555555555,0.16666666666666666,0.3119235036484565,0.7694194159555363
lam12_share,shape_spectrum,L2,low,0.98,per_task,10,4,0.02053388090349076,0.00027946621952071543,0.7142857142857143,3,2,0.6,0.3,0.6233424973770127,1.1458960640280185
lam12_share,shape_spectrum,L2,low,0.98,global,5,11,0.01026694045174538,0.0007685321036819675,0.3125,1,9,0.1,0.2,0.3782570946698707,0.8261576700173697
lam12_share,shape_spectrum,L2,low,0.99,per_task,5,3,0.01026694045174538,0.00020959966464053657,0.625,2,1,0.6666666666666666,0.4,0.642077288237352,0.9734030644749435
lam12_share,shape_spectrum,L2,low,0.99,global,1,3,0.002053388090349076,0.00020959966464053657,0.25,1,2,0.3333333333333333,1.0,0.3276084912001728,0.7631059838655003
lam12_share,shape_spectrum,L2,low,0.995,per_task,5,2,0.01026694045174538,0.00013973310976035772,0.7142857142857143,2,1,0.6666666666666666,0.4,0.6077754636705112,1.1752460521719001
lam12_share,shape_spectrum,L2,low,0.995,global,1,0,0.002053388090349076,0.0,1.0,1,0,1.0,1.0,0.20278330019880716,4.931372549019608
lam12_share,shape_spectrum,L2,high,0.5,per_task,53,474,0.10882956878850103,0.03311674701320478,0.10056925996204934,20,462,0.04149377593360996,0.37735849056603776,0.09342583574852918,1.0764609078022898
lam12_share,shape_spectrum,L2,high,0.5,global,37,471,0.07597535934291581,0.032907147348564245,0.07283464566929133,13,467,0.027083333333333334,0.35135135135135137,0.07029796602056938,1.0360846805721193
lam12_share,shape_spectrum,L2,high,0.6,per_task,37,291,0.07597535934291581,0.02033116747013205,0.11280487804878049,12,283,0.04067796610169491,0.32432432432432434,0.10486632500025396,1.075701642529261
lam12_share,shape_spectrum,L2,high,0.6,global,18,254,0.03696098562628337,0.01774610493956543,0.0661764705882353,4,252,0.015625,0.2222222222222222,0.07362564873702433,0.8988235991590924
lam12_share,shape_spectrum,L2,high,0.7,per_task,28,153,0.057494866529774126,0.010689582896667365,0.15469613259668508,8,149,0.050955414012738856,0.2857142857142857,0.1288642476090948,1.200458121370874
lam12_share,shape_spectrum,L2,high,0.7,global,14,136,0.028747433264887063,0.009501851463704325,0.09333333333333334,2,136,0.014492753623188406,0.14285714285714285,0.08641019019721832,1.0801195220183404
lam12_share,shape_spectrum,L2,high,0.75,per_task,18,101,0.03696098562628337,0.007056522042898064,0.15126050420168066,3,98,0.0297029702970297,0.16666666666666666,0.14208355468425407,1.064588400380467
lam12_share,shape_spectrum,L2,high,0.75,global,13,95,0.026694045174537988,0.006637322713616991,0.12037037037037036,1,95,0.010416666666666666,0.07692307692307693,0.1088795881236634,1.1055366064909793
lam12_share,shape_spectrum,L2,high,0.8,per_task,13,66,0.026694045174537988,0.004611192622091804,0.16455696202531644,0,63,0.0,0.0,0.1873284772296878,0.8784407179243193
lam12_share,shape_spectrum,L2,high,0.8,global,11,61,0.022587268993839837,0.00426185984769091,0.1527777777777778,1,61,0.016129032258064516,0.09090909090909091,0.13800324460374483,1.1070593174563088
lam12_share,shape_spectrum,L2,high,0.85,per_task,12,42,0.024640657084188913,0.002934395304967512,0.2222222222222222,0,39,0.0,0.0,0.24397394814111184,0.910844063127967
lam12_share,shape_spectrum,L2,high,0.85,global,6,40,0.012320328542094456,0.0027946621952071545,0.13043478260869565,1,40,0.024390243902439025,0.16666666666666666,0.11299659567291728,1.1543248876829473
lam12_share,shape_spectrum,L2,high,0.9,per_task,11,24,0.022587268993839837,0.0016767973171242926,0.3142857142857143,0,22,0.0,0.0,0.3226220790345624,0.9741605882220012
lam12_share,shape_spectrum,L2,high,0.9,global,2,19,0.004106776180698152,0.0013274645427233983,0.09523809523809523,0,19,0.0,0.0,0.09545877683111088,0.9976882000760801
lam12_share,shape_spectrum,L2,high,0.925,per_task,6,12,0.012320328542094456,0.0008383986585621463,0.3333333333333333,0,12,0.0,0.0,0.32339450828630056,1.0307328194894205
lam12_share,shape_spectrum,L2,high,0.925,global,1,12,0.002053388090349076,0.0008383986585621463,0.07692307692307693,0,12,0.0,0.0,0.0796923076923077,0.9652509652509652
lam12_share,shape_spectrum,L2,high,0.95,per_task,5,9,0.01026694045174538,0.0006287989939216097,0.35714285714285715,0,9,0.0,0.0,0.3503822249395293,1.0192950204722704
lam12_share,shape_spectrum,L2,high,0.95,global,0,6,0.0,0.00041919932928107315,0.0,0,6,0.0,0.0,0.00925,0.0
lam12_share,shape_spectrum,L2,high,0.96,per_task,2,3,0.004106776180698152,0.00020959966464053657,0.4,0,3,0.0,0.0,0.3984640096618358,1.0038547781002047
lam12_share,shape_spectrum,L2,high,0.96,global,0,5,0.0,0.0003493327744008943,0.0,0,5,0.0,0.0,0.00925,0.0
lam12_share,shape_spectrum,L2,high,0.975,per_task,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.2222222222222222,0.0
lam12_share,shape_spectrum,L2,high,0.975,global,0,2,0.0,0.00013973310976035772,0.0,0,2,0.0,0.0,0.00925,0.0
lam12_share,shape_spectrum,L2,high,0.98,per_task,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.2222222222222222,0.0
lam12_share,shape_spectrum,L2,high,0.98,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.00925,0.0
lam12_share,shape_spectrum,L2,high,0.99,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
lam12_share,shape_spectrum,L2,high,0.99,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
lam12_share,shape_spectrum,L2,high,0.995,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
lam12_share,shape_spectrum,L2,high,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
lam12_share,shape_spectrum,L3,low,0.5,per_task,278,809,0.5708418891170431,0.056522042898064694,0.25574977000919963,43,774,0.05263157894736842,0.15467625899280577,0.21220807588956192,1.205183963603241
lam12_share,shape_spectrum,L3,low,0.5,global,340,2227,0.6981519507186859,0.1555928177181583,0.13245033112582782,117,2111,0.05251346499102334,0.34411764705882353,0.1258254257190808,1.052651563615909
lam12_share,shape_spectrum,L3,low,0.6,per_task,249,446,0.5112936344969199,0.03116048347655977,0.35827338129496406,33,428,0.07158351409978309,0.13253012048192772,0.28673871040622273,1.2494768522443243
lam12_share,shape_spectrum,L3,low,0.6,global,281,1396,0.5770020533880903,0.09753371061272968,0.16756112104949314,66,1291,0.04863669859985262,0.23487544483985764,0.15048098202990257,1.113503638726896
lam12_share,shape_spectrum,L3,low,0.7,per_task,199,233,0.4086242299794661,0.016278907287081673,0.46064814814814814,26,220,0.10569105691056911,0.1306532663316583,0.3702961510165451,1.2439992878229134
lam12_share,shape_spectrum,L3,low,0.7,global,235,856,0.48254620123203285,0.0598057709774331,0.2153987167736022,24,783,0.02973977695167286,0.10212765957446808,0.18046001431793618,1.1936091082986986
lam12_share,shape_spectrum,L3,low,0.75,per_task,181,147,0.37166324435318276,0.010270383567386292,0.551829268292683,22,135,0.14012738853503184,0.12154696132596685,0.43734800876866725,1.2617623888269947
lam12_share,shape_spectrum,L3,low,0.75,global,218,674,0.44763860369609854,0.04709005798924055,0.24439461883408073,10,613,0.016051364365971106,0.045871559633027525,0.19901300674770853,1.2280333975552817
lam12_share,shape_spectrum,L3,low,0.8,per_task,163,100,0.3347022587268994,0.006986655488017886,0.6197718631178707,18,88,0.16981132075471697,0.11042944785276074,0.5039989978864162,1.2297085226696138
lam12_share,shape_spectrum,L3,low,0.8,global,194,505,0.39835728952772076,0.03528261021449032,0.27753934191702434,5,460,0.010752688172043012,0.02577319587628866,0.2215496317218352,1.2527185884266625
lam12_share,shape_spectrum,L3,low,0.85,per_task,140,59,0.2874743326488706,0.004122126737930553,0.7035175879396985,17,51,0.25,0.12142857142857143,0.5596656304718524,1.2570319662948841
lam12_share,shape_spectrum,L3,low,0.85,global,154,348,0.3162217659137577,0.024313561098302242,0.30677290836653387,2,314,0.006329113924050633,0.012987012987012988,0.2502793503906379,1.2257220097771564
lam12_share,shape_spectrum,L3,low,0.9,per_task,115,25,0.23613963039014374,0.0017466638720044715,0.8214285714285714,15,19,0.4411764705882353,0.13043478260869565,0.6494039330623141,1.2648962065182787
lam12_share,shape_spectrum,L3,low,0.9,global,125,219,0.25667351129363447,0.01530077551875917,0.3633720930232558,2,200,0.009900990099009901,0.016,0.31540314231288247,1.1520877387543202
lam12_share,shape_spectrum,L3,low,0.925,per_task,97,14,0.19917864476386038,0.000978131768322504,0.8738738738738738,11,10,0.5238095238095238,0.1134020618556701,0.7113689857789224,1.228439658382091
lam12_share,shape_spectrum,L3,low,0.925,global,91,142,0.1868583162217659,0.009921050792985399,0.3905579399141631,2,132,0.014925373134328358,0.02197802197802198,0.3309703830566801,1.1800389397599917
lam12_share,shape_spectrum,L3,low,0.95,per_task,70,5,0.1437371663244353,0.0003493327744008943,0.9333333333333333,8,3,0.7272727272727273,0.11428571428571428,0.7807060388693248,1.1954990570907515
lam12_share,shape_spectrum,L3,low,0.95,global,55,76,0.11293634496919917,0.005309858170893593,0.4198473282442748,0,68,0.0,0.0,0.36807593764304847,1.1406541023375263
lam12_share,shape_spectrum,L3,low,0.96,per_task,57,3,0.11704312114989733,0.00020959966464053657,0.95,6,2,0.75,0.10526315789473684,0.8015492136904763,1.1852048305630913
lam12_share,shape_spectrum,L3,low,0.96,global,46,57,0.0944558521560575,0.0039823936281701946,0.44660194174757284,0,49,0.0,0.0,0.391602651881797,1.1404466736920287
lam12_share,shape_spectrum,L3,low,0.975,per_task,41,2,0.08418891170431211,0.00013973310976035772,0.9534883720930233,5,1,0.8333333333333334,0.12195121951219512,0.7890033904827107,1.2084718311662526
lam12_share,shape_spectrum,L3,low,0.975,global,28,28,0.057494866529774126,0.001956263536645008,0.5,0,24,0.0,0.0,0.4600882955133613,1.0867479239872984
lam12_share,shape_spectrum,L3,low,0.98,per_task,35,2,0.07186858316221766,0.00013973310976035772,0.9459459459459459,4,1,0.8,0.11428571428571428,0.7779180018725126,1.2159969864034208
lam12_share,shape_spectrum,L3,low,0.98,global,21,15,0.043121149897330596,0.0010479983232026828,0.5833333333333334,0,12,0.0,0.0,0.5581805268937433,1.045062135326656
lam12_share,shape_spectrum,L3,low,0.99,per_task,13,1,0.026694045174537988,6.986655488017886e-05,0.9285714285714286,0,0,0.0,0.0,0.8650970283183076,1.0733725792313853
lam12_share,shape_spectrum,L3,low,0.99,global,8,5,0.01642710472279261,0.0003493327744008943,0.6153846153846154,0,3,0.0,0.0,0.6347284320673878,0.9695242631249915
lam12_share,shape_spectrum,L3,low,0.995,per_task,7,1,0.014373716632443531,6.986655488017886e-05,0.875,0,0,0.0,0.0,0.8039168701568213,1.0884209953565378
lam12_share,shape_spectrum,L3,low,0.995,global,3,1,0.006160164271047228,6.986655488017886e-05,0.75,0,1,0.0,0.0,0.6283273151877277,1.1936453849311321
lam12_share,shape_spectrum,L3,high,0.5,per_task,31,253,0.06365503080082136,0.017676238384685253,0.10915492957746478,12,199,0.05687203791469194,0.3870967741935484,0.18774869970708224,0.5813884716526069
lam12_share,shape_spectrum,L3,high,0.5,global,66,618,0.13552361396303902,0.043177530915950536,0.09649122807017543,37,531,0.06514084507042253,0.5606060606060606,0.13576937278098264,0.7106995200296827
lam12_share,shape_spectrum,L3,high,0.6,per_task,24,129,0.049281314168377825,0.009012785579543072,0.1568627450980392,8,104,0.07142857142857142,0.3333333333333333,0.1999346828402767,0.7845699548954861
lam12_share,shape_spectrum,L3,high,0.6,global,42,408,0.08624229979466119,0.028505554391112974,0.09333333333333334,22,347,0.05962059620596206,0.5238095238095238,0.14370480362861662,0.6494795648901149
lam12_share,shape_spectrum,L3,high,0.7,per_task,11,68,0.022587268993839837,0.004750925731852163,0.13924050632911392,6,56,0.0967741935483871,0.5454545454545454,0.17051434552143024,0.8165911548574907
lam12_share,shape_spectrum,L3,high,0.7,global,31,239,0.06365503080082136,0.016698106616362746,0.11481481481481481,18,207,0.08,0.5806451612903226,0.14626093010766045,0.7849998952577518
lam12_share,shape_spectrum,L3,high,0.75,per_task,6,43,0.012320328542094456,0.0030042618598476907,0.12244897959183673,3,35,0.07894736842105263,0.5,0.1793749926705195,0.6826424228306679
lam12_share,shape_spectrum,L3,high,0.75,global,19,173,0.039014373716632446,0.012086913994270943,0.09895833333333333,10,153,0.06134969325153374,0.5263157894736842,0.1374048623452768,0.7201952801689551
lam12_share,shape_spectrum,L3,high,0.8,per_task,4,24,0.008213552361396304,0.0016767973171242926,0.14285714285714285,2,22,0.08333333333333333,0.5,0.14880129339006046,0.9600530990188647
lam12_share,shape_spectrum,L3,high,0.8,global,11,113,0.022587268993839837,0.00789492070146021,0.08870967741935484,7,101,0.06481481481481481,0.6363636363636364,0.1197654901675055,0.74069481363358
lam12_share,shape_spectrum,L3,high,0.85,per_task,2,13,0.004106776180698152,0.0009082652134423251,0.13333333333333333,1,12,0.07692307692307693,0.5,0.14507991484969598,0.919033716496648
lam12_share,shape_spectrum,L3,high,0.85,global,4,64,0.008213552361396304,0.004471459512331447,0.058823529411764705,2,60,0.03225806451612903,0.5,0.10334428658605206,0.5691996273328948
lam12_share,shape_spectrum,L3,high,0.9,per_task,1,8,0.002053388090349076,0.0005589324390414309,0.1111111111111111,1,8,0.1111111111111111,1.0,0.017034893414314637,6.522559807608953
lam12_share,shape_spectrum,L3,high,0.9,global,2,31,0.004106776180698152,0.0021658632012855447,0.06060606060606061,2,30,0.0625,1.0,0.07709049011356854,0.7861677947147135
lam12_share,shape_spectrum,L3,high,0.925,per_task,0,8,0.0,0.0005589324390414309,0.0,0,8,0.0,0.0,0.00925,0.0
lam12_share,shape_spectrum,L3,high,0.925,global,2,26,0.004106776180698152,0.0018165304268846503,0.07142857142857142,2,25,0.07407407407407407,1.0,0.08995725260440757,0.7940279339419454
lam12_share,shape_spectrum,L3,high,0.95,per_task,0,8,0.0,0.0005589324390414309,0.0,0,8,0.0,0.0,0.00925,0.0
lam12_share,shape_spectrum,L3,high,0.95,global,1,12,0.002053388090349076,0.0008383986585621463,0.07692307692307693,1,12,0.07692307692307693,1.0,0.08614400517047947,0.8929591417399937
lam12_share,shape_spectrum,L3,high,0.96,per_task,0,6,0.0,0.00041919932928107315,0.0,0,6,0.0,0.0,0.00925,0.0
lam12_share,shape_spectrum,L3,high,0.96,global,0,7,0.0,0.000489065884161252,0.0,0,7,0.0,0.0,0.08496480659480024,0.0
lam12_share,shape_spectrum,L3,high,0.975,per_task,0,4,0.0,0.00027946621952071543,0.0,0,4,0.0,0.0,0.00925,0.0
lam12_share,shape_spectrum,L3,high,0.975,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.16578947368421051,0.0
lam12_share,shape_spectrum,L3,high,0.98,per_task,0,4,0.0,0.00027946621952071543,0.0,0,4,0.0,0.0,0.00925,0.0
lam12_share,shape_spectrum,L3,high,0.98,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
lam12_share,shape_spectrum,L3,high,0.99,per_task,0,4,0.0,0.00027946621952071543,0.0,0,4,0.0,0.0,0.00925,0.0
lam12_share,shape_spectrum,L3,high,0.99,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
lam12_share,shape_spectrum,L3,high,0.995,per_task,0,2,0.0,0.00013973310976035772,0.0,0,2,0.0,0.0,0.00925,0.0
lam12_share,shape_spectrum,L3,high,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
lam12_share,shape_spectrum,L4,low,0.5,per_task,289,578,0.5934291581108829,0.04038286872074338,0.3333333333333333,66,546,0.10784313725490197,0.22837370242214533,0.23692420198562952,1.406919725970213
lam12_share,shape_spectrum,L4,low,0.5,global,378,1795,0.7761806981519507,0.12541046600992106,0.17395306028531984,139,1705,0.07537960954446854,0.36772486772486773,0.13602704960680592,1.2788122714426378
lam12_share,shape_spectrum,L4,low,0.6,per_task,249,324,0.5112936344969199,0.02263676378117795,0.43455497382198954,58,290,0.16666666666666666,0.23293172690763053,0.3017138656938812,1.4402883766133867
lam12_share,shape_spectrum,L4,low,0.6,global,334,1177,0.6858316221765913,0.08223293509397052,0.22104566512243548,83,1092,0.07063829787234042,0.24850299401197604,0.1701842954611257,1.298860535418368
lam12_share,shape_spectrum,L4,low,0.7,per_task,223,175,0.45790554414784396,0.0122266471040313,0.5603015075376885,53,147,0.265,0.23766816143497757,0.38548215831792587,1.4535082764468197
lam12_share,shape_spectrum,L4,low,0.7,global,274,778,0.5626283367556468,0.05435617969677915,0.26045627376425856,45,718,0.05897771952817824,0.16423357664233576,0.1966540689070917,1.3244387731804823
lam12_share,shape_spectrum,L4,low,0.75,per_task,206,128,0.42299794661190965,0.008942919024662894,0.6167664670658682,51,104,0.32903225806451614,0.24757281553398058,0.412691652111678,1.4944970752618125
lam12_share,shape_spectrum,L4,low,0.75,global,239,634,0.49075975359342916,0.044295395794033396,0.27376861397479957,31,585,0.05032467532467533,0.1297071129707113,0.20976030753610547,1.3051497549300481
lam12_share,shape_spectrum,L4,low,0.8,per_task,184,85,0.37782340862423,0.005938657164815203,0.6840148698884758,43,65,0.39814814814814814,0.23369565217391305,0.44501126409143477,1.5370731599008107
lam12_share,shape_spectrum,L4,low,0.8,global,210,504,0.43121149897330596,0.03521274365961014,0.29411764705882354,22,466,0.045081967213114756,0.10476190476190476,0.22701488099188308,1.2955875217243566
lam12_share,shape_spectrum,L4,low,0.85,per_task,160,44,0.32854209445585214,0.00307412841472787,0.7843137254901961,38,26,0.59375,0.2375,0.5182194282442832,1.51347804181606
lam12_share,shape_spectrum,L4,low,0.85,global,173,397,0.35523613963039014,0.027737022287431006,0.30350877192982456,14,367,0.03674540682414698,0.08092485549132948,0.2433468278284961,1.2472271557356354
lam12_share,shape_spectrum,L4,low,0.9,per_task,127,24,0.26078028747433263,0.0016767973171242926,0.8410596026490066,36,11,0.7659574468085106,0.28346456692913385,0.5556883933011576,1.5135453840461823
lam12_share,shape_spectrum,L4,low,0.9,global,122,270,0.25051334702258726,0.01886396981764829,0.3112244897959184,6,248,0.023622047244094488,0.04918032786885246,0.2551202282892267,1.2199130264303737
lam12_share,shape_spectrum,L4,low,0.925,per_task,105,17,0.21560574948665298,0.0011877314329630407,0.860655737704918,32,7,0.8205128205128205,0.3047619047619048,0.5801561488557507,1.483489814599742
lam12_share,shape_spectrum,L4,low,0.925,global,100,197,0.2053388090349076,0.013763711311395236,0.3367003367003367,4,179,0.02185792349726776,0.04,0.2854801324282691,1.1794177543508653
lam12_share,shape_spectrum,L4,low,0.95,per_task,89,14,0.18275154004106775,0.000978131768322504,0.8640776699029126,30,4,0.8823529411764706,0.33707865168539325,0.5878926467061775,1.469788191337541
lam12_share,shape_spectrum,L4,low,0.95,global,72,128,0.14784394250513347,0.008942919024662894,0.36,3,116,0.025210084033613446,0.041666666666666664,0.3103756242611419,1.1598849002945715
lam12_share,shape_spectrum,L4,low,0.96,per_task,82,14,0.16837782340862423,0.000978131768322504,0.8541666666666666,27,4,0.8709677419354839,0.32926829268292684,0.5931905318413784,1.4399533047420157
lam12_share,shape_spectrum,L4,low,0.96,global,58,77,0.11909650924024641,0.0053797247257737725,0.42962962962962964,2,66,0.029411764705882353,0.034482758620689655,0.37274688872348904,1.1526042004024273
lam12_share,shape_spectrum,L4,low,0.975,per_task,54,10,0.11088295687885011,0.0006986655488017886,0.84375,13,2,0.8666666666666667,0.24074074074074073,0.6436151950063556,1.3109541330696335
lam12_share,shape_spectrum,L4,low,0.975,global,36,41,0.07392197125256673,0.0028645287500873333,0.4675324675324675,1,34,0.02857142857142857,0.027777777777777776,0.3898480610200348,1.19926841834014
lam12_share,shape_spectrum,L4,low,0.98,per_task,41,10,0.08418891170431211,0.0006986655488017886,0.803921568627451,7,1,0.875,0.17073170731707318,0.6823507771934237,1.1781646559179721
lam12_share,shape_spectrum,L4,low,0.98,global,28,29,0.057494866529774126,0.002026130091525187,0.49122807017543857,1,24,0.04,0.03571428571428571,0.4287429688629933,1.1457402356431707
lam12_share,shape_spectrum,L4,low,0.99,per_task,23,8,0.04722792607802875,0.0005589324390414309,0.7419354838709677,1,0,1.0,0.043478260869565216,0.7134871457695521,1.039872250355305
lam12_share,shape_spectrum,L4,low,0.99,global,16,3,0.03285420944558522,0.00020959966464053657,0.8421052631578947,1,2,0.3333333333333333,0.0625,0.6361886734898132,1.3236722033080626
lam12_share,shape_spectrum,L4,low,0.995,per_task,13,2,0.026694045174537988,0.00013973310976035772,0.8666666666666667,1,0,1.0,0.07692307692307693,0.7165125828904767,1.2095623822410135
lam12_share,shape_spectrum,L4,low,0.995,global,12,1,0.024640657084188913,6.986655488017886e-05,0.9230769230769231,0,0,0.0,0.0,0.8441832379273737,1.0934556404403954
lam12_share,shape_spectrum,L4,high,0.5,per_task,25,542,0.0513347022587269,0.03786767274505694,0.04409171075837742,18,529,0.03290676416819013,0.72,0.05447443102014504,0.8094019512029779
lam12_share,shape_spectrum,L4,high,0.5,global,77,1213,0.15811088295687886,0.08474813106965695,0.059689922480620154,63,1145,0.052152317880794705,0.8181818181818182,0.08399304437303313,0.7106531609394103
lam12_share,shape_spectrum,L4,high,0.6,per_task,18,333,0.03696098562628337,0.02326556277509956,0.05128205128205128,13,325,0.038461538461538464,0.7222222222222222,0.057120327509969676,0.8977898677681883
lam12_share,shape_spectrum,L4,high,0.6,global,49,764,0.10061601642710473,0.05337804792845665,0.06027060270602706,42,722,0.0549738219895288,0.8571428571428571,0.08281832255607134,0.7277447893878971
lam12_share,shape_spectrum,L4,high,0.7,per_task,9,164,0.018480492813141684,0.011458115000349333,0.05202312138728324,7,159,0.04216867469879518,0.7777777777777778,0.06180342745881182,0.8417513967482377
lam12_share,shape_spectrum,L4,high,0.7,global,28,398,0.057494866529774126,0.027806888842311184,0.06572769953051644,23,386,0.05623471882640587,0.8214285714285714,0.07542605342317785,0.8714190461716351
lam12_share,shape_spectrum,L4,high,0.75,per_task,7,111,0.014373716632443531,0.007755187591699853,0.059322033898305086,6,110,0.05172413793103448,0.8571428571428571,0.05276783243421669,1.1242082754158838
lam12_share,shape_spectrum,L4,high,0.75,global,18,269,0.03696098562628337,0.018794103262768112,0.0627177700348432,14,260,0.051094890510948905,0.7777777777777778,0.07991478114084989,0.7848081311053466
lam12_share,shape_spectrum,L4,high,0.8,per_task,3,74,0.006160164271047228,0.005170125061133236,0.03896103896103896,2,73,0.02666666666666667,0.6666666666666666,0.053403594357401586,0.7295583645605134
lam12_share,shape_spectrum,L4,high,0.8,global,15,170,0.030800821355236138,0.011877314329630406,0.08108108108108109,12,166,0.06741573033707865,0.8,0.07579694181245569,1.0697144125115223
lam12_share,shape_spectrum,L4,high,0.85,per_task,2,48,0.004106776180698152,0.003353594634248585,0.04,1,47,0.020833333333333332,0.5,0.060216861718077073,0.6642657697319357
lam12_share,shape_spectrum,L4,high,0.85,global,8,85,0.01642710472279261,0.005938657164815203,0.08602150537634409,7,84,0.07692307692307693,0.875,0.06527770152125872,1.3177777919819957
lam12_share,shape_spectrum,L4,high,0.9,per_task,2,25,0.004106776180698152,0.0017466638720044715,0.07407407407407407,1,24,0.04,0.5,0.08059921645803982,0.9190421114408382
lam12_share,shape_spectrum,L4,high,0.9,global,3,28,0.006160164271047228,0.001956263536645008,0.0967741935483871,2,28,0.06666666666666667,0.6666666666666666,0.07874776530957889,1.2289135211385545
lam12_share,shape_spectrum,L4,high,0.925,per_task,2,14,0.004106776180698152,0.000978131768322504,0.125,1,14,0.06666666666666667,0.5,0.10023540444244432,1.2470643551079363
lam12_share,shape_spectrum,L4,high,0.925,global,3,16,0.006160164271047228,0.0011178648780828617,0.15789473684210525,2,16,0.1111111111111111,0.6666666666666666,0.09916474520087319,1.592246685273739
lam12_share,shape_spectrum,L4,high,0.95,per_task,1,9,0.002053388090349076,0.0006287989939216097,0.1,1,9,0.1,1.0,0.047102153464763215,2.1230451825267243
lam12_share,shape_spectrum,L4,high,0.95,global,2,10,0.004106776180698152,0.0006986655488017886,0.16666666666666666,1,10,0.09090909090909091,0.5,0.12372374493902033,1.3470871476515005
lam12_share,shape_spectrum,L4,high,0.96,per_task,0,6,0.0,0.00041919932928107315,0.0,0,6,0.0,0.0,0.03889496948407819,0.0
lam12_share,shape_spectrum,L4,high,0.96,global,2,8,0.004106776180698152,0.0005589324390414309,0.2,1,8,0.1111111111111111,0.5,0.14080373787966832,1.4204168370226162
lam12_share,shape_spectrum,L4,high,0.975,per_task,0,3,0.0,0.00020959966464053657,0.0,0,3,0.0,0.0,0.057515109721711415,0.0
lam12_share,shape_spectrum,L4,high,0.975,global,1,2,0.002053388090349076,0.00013973310976035772,0.3333333333333333,1,2,0.3333333333333333,1.0,0.05722455722541312,5.825005023984733
lam12_share,shape_spectrum,L4,high,0.98,per_task,0,2,0.0,0.00013973310976035772,0.0,0,2,0.0,0.0,0.04679825227963526,0.0
lam12_share,shape_spectrum,L4,high,0.98,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.0423244877393349,0.0
lam12_share,shape_spectrum,L4,high,0.99,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
lam12_share,shape_spectrum,L4,high,0.99,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
lam12_share,shape_spectrum,L4,high,0.995,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
lam12_share,shape_spectrum,L4,high,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
lam12_share,shape_spectrum,L5,low,0.5,per_task,202,367,0.41478439425051333,0.02564102564102564,0.35500878734622143,35,360,0.08860759493670886,0.17326732673267325,0.29935071257808904,1.1859293211256792
lam12_share,shape_spectrum,L5,low,0.5,global,310,1723,0.6365503080082136,0.12038007405854817,0.15248401377274964,214,1693,0.11221814368117462,0.6903225806451613,0.09657065051467442,1.5789891955794466
lam12_share,shape_spectrum,L5,low,0.6,per_task,183,202,0.3757700205338809,0.014113044085796129,0.4753246753246753,27,198,0.12,0.14754098360655737,0.3998747514216002,1.18868389073039
lam12_share,shape_spectrum,L5,low,0.6,global,272,1163,0.5585215605749486,0.08125480332564801,0.18954703832752615,177,1108,0.1377431906614786,0.6507352941176471,0.11480012905509496,1.651104749512595
lam12_share,shape_spectrum,L5,low,0.7,per_task,139,81,0.28542094455852157,0.005659190945294487,0.6318181818181818,23,78,0.22772277227722773,0.16546762589928057,0.5117910447929513,1.234523714798074
lam12_share,shape_spectrum,L5,low,0.7,global,246,679,0.5051334702258727,0.04743939076364145,0.26594594594594595,126,592,0.17548746518105848,0.5121951219512195,0.16774650372061872,1.5854038090050335
lam12_share,shape_spectrum,L5,low,0.75,per_task,125,43,0.25667351129363447,0.0030042618598476907,0.7440476190476191,23,40,0.36507936507936506,0.184,0.5874169349233739,1.2666431197539054
