cohort,group,detector,episodes,risk_n,timely_n,late_n,persistent_n,alarms,tp,fp,fn,tn,risk_recall,timely_fpr,precision,late_recall,persistent_recall,detected_risk_lead_median,early2_risk_recall,early4_risk_recall,early8_risk_recall,early12_risk_recall,representation,width,confirmations,quantile,long_risk_n,long_tp,long_fp,long_recall,long_early4_recall,long_early8_recall,long_fpr,long_precision,long_max_task_fpr,long_worst_task_recall_min_risk5,eligible
development_main,all,candidate,14800,487,14313,30,457,230,222,8,265,14305,0.45585215605749485,0.0005589324390414309,0.9652173913043478,0.36666666666666664,0.4617067833698031,4.0,0.3921971252566735,0.3203285420944558,0.11909650924024641,0.08418891170431211,all_median,2,12,0.99,222,8,1,0.036036036036036036,0.03153153153153153,0.03153153153153153,0.0003878975950349108,0.8888888888888888,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,227,219,8,268,14305,0.44969199178644764,0.0005589324390414309,0.9647577092511013,0.36666666666666664,0.4551422319474836,4.0,0.3860369609856263,0.3162217659137577,0.11498973305954825,0.08213552361396304,all_median,2,12,0.995,222,5,1,0.02252252252252252,0.02252252252252252,0.02252252252252252,0.0003878975950349108,0.8333333333333334,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,496,378,118,109,14195,0.7761806981519507,0.008244253475861106,0.7620967741935484,0.6666666666666666,0.7833698030634574,9.5,0.7084188911704312,0.6303901437371663,0.4209445585215606,0.3757700205338809,all_median,4,4,0.5,222,164,111,0.7387387387387387,0.7117117117117117,0.6936936936936937,0.043056633048875095,0.5963636363636363,0.13010204081632654,0.6231884057971014,False
development_main,all,candidate,14800,487,14313,30,457,471,377,94,110,14219,0.7741273100616016,0.006567456158736813,0.8004246284501062,0.6666666666666666,0.7811816192560175,9.0,0.702258726899384,0.6242299794661191,0.41683778234086244,0.36960985626283366,all_median,4,4,0.6,222,163,87,0.7342342342342343,0.6981981981981982,0.6846846846846847,0.03374709076803724,0.652,0.08418367346938775,0.6159420289855072,False
development_main,all,candidate,14800,487,14313,30,457,450,376,74,111,14239,0.7720739219712526,0.005170125061133236,0.8355555555555556,0.6666666666666666,0.7789934354485777,9.0,0.6981519507186859,0.62217659137577,0.4086242299794661,0.36344969199178645,all_median,4,4,0.7,222,162,67,0.7297297297297297,0.6936936936936937,0.6666666666666666,0.025989138867339022,0.7074235807860262,0.05102040816326531,0.6086956521739131,False
development_main,all,candidate,14800,487,14313,30,457,439,372,67,115,14246,0.7638603696098563,0.0046810591769719835,0.8473804100227791,0.6666666666666666,0.7702407002188184,9.0,0.6960985626283368,0.6180698151950719,0.406570841889117,0.3593429158110883,all_median,4,4,0.75,222,158,60,0.7117117117117117,0.6846846846846847,0.6621621621621622,0.023273855702094646,0.7247706422018348,0.04336734693877551,0.5869565217391305,False
development_main,all,candidate,14800,487,14313,30,457,411,354,57,133,14256,0.7268993839835729,0.0039823936281701946,0.8613138686131386,0.6666666666666666,0.7308533916849015,9.0,0.6632443531827515,0.5913757700205339,0.3860369609856263,0.3326488706365503,all_median,4,4,0.8,222,140,50,0.6306306306306306,0.6261261261261262,0.6171171171171171,0.019394879751745538,0.7368421052631579,0.04201680672268908,0.463768115942029,False
development_main,all,candidate,14800,487,14313,30,457,382,334,48,153,14265,0.6858316221765913,0.003353594634248585,0.8743455497382199,0.6333333333333333,0.6892778993435449,6.0,0.62217659137577,0.5400410677618069,0.31006160164271046,0.24229979466119098,all_median,4,4,0.85,222,120,41,0.5405405405405406,0.5135135135135135,0.45045045045045046,0.01590380139643134,0.7453416149068323,0.036414565826330535,0.3333333333333333,False
development_main,all,candidate,14800,487,14313,30,457,330,295,35,192,14278,0.6057494866529775,0.00244532942080626,0.8939393939393939,0.5,0.612691466083151,5.0,0.5400410677618069,0.4702258726899384,0.2464065708418891,0.20123203285420946,all_median,4,4,0.9,222,81,28,0.36486486486486486,0.36036036036036034,0.3108108108108108,0.010861132660977503,0.7431192660550459,0.01680672268907563,0.13043478260869565,False
development_main,all,candidate,14800,487,14313,30,457,315,285,30,202,14283,0.5852156057494866,0.0020959966464053656,0.9047619047619048,0.4666666666666667,0.5929978118161926,5.0,0.5195071868583162,0.4455852156057495,0.23203285420944558,0.188911704312115,all_median,4,4,0.925,222,71,23,0.31981981981981983,0.3063063063063063,0.27927927927927926,0.008921644685802949,0.7553191489361702,0.015228426395939087,0.09420289855072464,True
development_main,all,candidate,14800,487,14313,30,457,291,270,21,217,14292,0.5544147843942505,0.001467197652483756,0.9278350515463918,0.43333333333333335,0.562363238512035,5.0,0.49075975359342916,0.4209445585215606,0.20944558521560575,0.16632443531827515,all_median,4,4,0.95,222,56,14,0.25225225225225223,0.25225225225225223,0.22972972972972974,0.005430566330488751,0.8,0.01015228426395939,0.057971014492753624,True
development_main,all,candidate,14800,487,14313,30,457,285,268,17,219,14296,0.5503080082135524,0.0011877314329630407,0.9403508771929825,0.43333333333333335,0.5579868708971554,5.0,0.486652977412731,0.41683778234086244,0.2053388090349076,0.15811088295687886,all_median,4,4,0.96,222,54,10,0.24324324324324326,0.24324324324324326,0.22072072072072071,0.003878975950349108,0.84375,0.010101010101010102,0.057971014492753624,True
development_main,all,candidate,14800,487,14313,30,457,266,253,13,234,14300,0.5195071868583162,0.0009082652134423251,0.9511278195488722,0.4,0.5273522975929978,5.0,0.45585215605749485,0.3860369609856263,0.1806981519507187,0.13347022587268995,all_median,4,4,0.975,222,39,6,0.17567567567567569,0.17567567567567569,0.16666666666666666,0.0023273855702094647,0.8666666666666667,0.005050505050505051,0.021739130434782608,True
development_main,all,candidate,14800,487,14313,30,457,262,250,12,237,14301,0.5133470225872689,0.0008383986585621463,0.9541984732824428,0.36666666666666664,0.5229759299781181,5.0,0.44969199178644764,0.3757700205338809,0.17248459958932238,0.1293634496919918,all_median,4,4,0.98,222,36,5,0.16216216216216217,0.15315315315315314,0.14864864864864866,0.001939487975174554,0.8780487804878049,0.005050505050505051,0.021739130434782608,True
development_main,all,candidate,14800,487,14313,30,457,240,231,9,256,14304,0.47433264887063653,0.0006287989939216097,0.9625,0.36666666666666664,0.4814004376367615,5.0,0.4106776180698152,0.3408624229979466,0.1375770020533881,0.1026694045174538,all_median,4,4,0.99,222,17,2,0.07657657657657657,0.07657657657657657,0.07207207207207207,0.0007757951900698216,0.8947368421052632,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,235,226,9,261,14304,0.46406570841889117,0.0006287989939216097,0.9617021276595744,0.36666666666666664,0.47045951859956237,4.0,0.4004106776180698,0.32854209445585214,0.12525667351129363,0.09034907597535935,all_median,4,4,0.995,222,12,2,0.05405405405405406,0.04954954954954955,0.04504504504504504,0.0007757951900698216,0.8571428571428571,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,413,362,51,125,14262,0.7433264887063655,0.0035631942988891218,0.8765133171912833,0.6666666666666666,0.7483588621444202,8.0,0.6714579055441479,0.5934291581108829,0.3798767967145791,0.33675564681724846,all_median,4,6,0.5,222,148,44,0.6666666666666666,0.6306306306306306,0.6036036036036037,0.017067494181536073,0.7708333333333334,0.03826530612244898,0.572463768115942,False
development_main,all,candidate,14800,487,14313,30,457,397,360,37,127,14276,0.7392197125256673,0.002585062530566618,0.906801007556675,0.6666666666666666,0.7439824945295405,8.0,0.6673511293634496,0.5913757700205339,0.3757700205338809,0.32854209445585214,all_median,4,6,0.6,222,146,30,0.6576576576576577,0.6261261261261262,0.5945945945945946,0.011636927851047323,0.8295454545454546,0.03081232492997199,0.5579710144927537,False
development_main,all,candidate,14800,487,14313,30,457,386,355,31,132,14282,0.728952772073922,0.0021658632012855447,0.9196891191709845,0.6666666666666666,0.7330415754923414,8.0,0.6570841889117043,0.5811088295687885,0.36960985626283366,0.32238193018480493,all_median,4,6,0.7,222,141,24,0.6351351351351351,0.6036036036036037,0.581081081081081,0.009309542280837859,0.8545454545454545,0.03081232492997199,0.5289855072463768,False
development_main,all,candidate,14800,487,14313,30,457,380,352,28,135,14285,0.7227926078028748,0.001956263536645008,0.9263157894736842,0.6666666666666666,0.7264770240700219,8.0,0.6509240246406571,0.5770020533880903,0.3655030800821355,0.3141683778234086,all_median,4,6,0.75,222,138,21,0.6216216216216216,0.5945945945945946,0.5720720720720721,0.008145849495733127,0.8679245283018868,0.03081232492997199,0.5144927536231884,False
development_main,all,candidate,14800,487,14313,30,457,369,344,25,143,14288,0.7063655030800822,0.0017466638720044715,0.9322493224932249,0.6666666666666666,0.7089715536105032,7.0,0.6365503080082136,0.5626283367556468,0.3490759753593429,0.28336755646817247,all_median,4,6,0.8,222,130,18,0.5855855855855856,0.5630630630630631,0.536036036036036,0.0069821567106283944,0.8783783783783784,0.028011204481792718,0.45652173913043476,False
development_main,all,candidate,14800,487,14313,30,457,334,311,23,176,14290,0.6386036960985626,0.0016069307622441137,0.9311377245508982,0.5666666666666667,0.6433260393873085,5.0,0.5667351129363449,0.4702258726899384,0.25051334702258726,0.19507186858316222,all_median,4,6,0.85,222,97,16,0.4369369369369369,0.36036036036036034,0.31981981981981983,0.0062063615205585725,0.8584070796460177,0.025210084033613446,0.2246376811594203,False
development_main,all,candidate,14800,487,14313,30,457,296,280,16,207,14297,0.5749486652977412,0.0011178648780828617,0.9459459459459459,0.43333333333333335,0.5842450765864332,5.0,0.5092402464065708,0.41683778234086244,0.21149897330595482,0.15605749486652978,all_median,4,6,0.9,222,66,9,0.2972972972972973,0.24324324324324326,0.23423423423423423,0.0034910783553141972,0.88,0.011204481792717087,0.08695652173913043,True
development_main,all,candidate,14800,487,14313,30,457,283,269,14,218,14299,0.5523613963039015,0.000978131768322504,0.950530035335689,0.43333333333333335,0.5601750547045952,5.0,0.486652977412731,0.406570841889117,0.2032854209445585,0.1457905544147844,all_median,4,6,0.925,222,55,7,0.24774774774774774,0.22072072072072071,0.21621621621621623,0.0027152831652443757,0.8870967741935484,0.0056022408963585435,0.050724637681159424,True
development_main,all,candidate,14800,487,14313,30,457,270,256,14,231,14299,0.5256673511293635,0.000978131768322504,0.9481481481481482,0.4,0.5339168490153173,5.0,0.4620123203285421,0.38809034907597534,0.1806981519507187,0.13963039014373715,all_median,4,6,0.95,222,42,7,0.1891891891891892,0.18018018018018017,0.16666666666666666,0.0027152831652443757,0.8571428571428571,0.0056022408963585435,0.007246376811594203,True
development_main,all,candidate,14800,487,14313,30,457,265,253,12,234,14301,0.5195071868583162,0.0008383986585621463,0.9547169811320755,0.4,0.5273522975929978,5.0,0.45585215605749485,0.38193018480492813,0.17453798767967146,0.13347022587268995,all_median,4,6,0.96,222,39,5,0.17567567567567569,0.16666666666666666,0.15315315315315314,0.001939487975174554,0.8863636363636364,0.005050505050505051,0.007246376811594203,True
development_main,all,candidate,14800,487,14313,30,457,257,247,10,240,14303,0.5071868583162218,0.0006986655488017886,0.9610894941634242,0.36666666666666664,0.5164113785557987,5.0,0.44353182751540043,0.37166324435318276,0.16632443531827515,0.12525667351129363,all_median,4,6,0.975,222,33,3,0.14864864864864866,0.14414414414414414,0.13513513513513514,0.0011636927851047323,0.9166666666666666,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,251,242,9,245,14304,0.49691991786447637,0.0006287989939216097,0.9641434262948207,0.36666666666666664,0.5054704595185996,5.0,0.43121149897330596,0.3593429158110883,0.15811088295687886,0.11909650924024641,all_median,4,6,0.98,222,28,2,0.12612612612612611,0.11711711711711711,0.11711711711711711,0.0007757951900698216,0.9333333333333333,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,237,228,9,259,14304,0.4681724845995893,0.0006287989939216097,0.9620253164556962,0.36666666666666664,0.474835886214442,4.0,0.40451745379876797,0.3326488706365503,0.13141683778234087,0.09856262833675565,all_median,4,6,0.99,222,14,2,0.06306306306306306,0.05855855855855856,0.05855855855855856,0.0007757951900698216,0.875,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,232,224,8,263,14305,0.459958932238193,0.0005589324390414309,0.9655172413793104,0.36666666666666664,0.4660831509846827,4.0,0.3921971252566735,0.32238193018480493,0.12114989733059549,0.08624229979466119,all_median,4,6,0.995,222,10,1,0.04504504504504504,0.036036036036036036,0.036036036036036036,0.0003878975950349108,0.9090909090909091,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,374,348,26,139,14287,0.7145790554414785,0.0018165304268846503,0.93048128342246,0.6666666666666666,0.7177242888402626,7.5,0.6427104722792608,0.5728952772073922,0.35728952772073924,0.30390143737166325,all_median,4,8,0.5,222,134,19,0.6036036036036037,0.5855855855855856,0.5540540540540541,0.007370054305663305,0.8758169934640523,0.028011204481792718,0.5072463768115942,False
development_main,all,candidate,14800,487,14313,30,457,370,346,24,141,14289,0.7104722792607803,0.0016767973171242926,0.9351351351351351,0.6666666666666666,0.7133479212253829,7.0,0.6427104722792608,0.5728952772073922,0.3531827515400411,0.2997946611909651,all_median,4,8,0.6,222,132,17,0.5945945945945946,0.5855855855855856,0.545045045045045,0.0065942591155934835,0.8859060402684564,0.028011204481792718,0.4927536231884058,False
development_main,all,candidate,14800,487,14313,30,457,367,343,24,144,14289,0.704312114989733,0.0016767973171242926,0.9346049046321526,0.6666666666666666,0.7067833698030634,8.0,0.6365503080082136,0.5646817248459959,0.3531827515400411,0.2915811088295688,all_median,4,8,0.7,222,129,17,0.581081081081081,0.5675675675675675,0.545045045045045,0.0065942591155934835,0.8835616438356164,0.028011204481792718,0.4782608695652174,False
development_main,all,candidate,14800,487,14313,30,457,365,343,22,144,14291,0.704312114989733,0.001537064207363935,0.9397260273972603,0.6666666666666666,0.7067833698030634,7.0,0.6365503080082136,0.5646817248459959,0.351129363449692,0.2731006160164271,all_median,4,8,0.75,222,129,15,0.581081081081081,0.5675675675675675,0.5405405405405406,0.0058184639255236615,0.8958333333333334,0.022408963585434174,0.4782608695652174,True
development_main,all,candidate,14800,487,14313,30,457,356,335,21,152,14292,0.6878850102669405,0.001467197652483756,0.9410112359550562,0.6666666666666666,0.6892778993435449,7.0,0.62217659137577,0.5503080082135524,0.33059548254620125,0.23203285420944558,all_median,4,8,0.8,222,121,14,0.545045045045045,0.536036036036036,0.4954954954954955,0.005430566330488751,0.8962962962962963,0.022408963585434174,0.427536231884058,True
development_main,all,candidate,14800,487,14313,30,457,306,289,17,198,14296,0.5934291581108829,0.0011877314329630407,0.9444444444444444,0.43333333333333335,0.6039387308533917,5.0,0.5154004106776181,0.4414784394250513,0.22176591375770022,0.1704312114989733,all_median,4,8,0.85,222,75,10,0.33783783783783783,0.2972972972972973,0.25675675675675674,0.003878975950349108,0.8823529411764706,0.01680672268907563,0.10144927536231885,True
development_main,all,candidate,14800,487,14313,30,457,280,267,13,220,14300,0.5482546201232033,0.0009082652134423251,0.9535714285714286,0.43333333333333335,0.5557986870897156,5.0,0.4784394250513347,0.40451745379876797,0.19507186858316222,0.14989733059548255,all_median,4,8,0.9,222,53,6,0.23873873873873874,0.21621621621621623,0.1981981981981982,0.0023273855702094647,0.8983050847457628,0.0056022408963585435,0.014492753623188406,True
development_main,all,candidate,14800,487,14313,30,457,271,258,13,229,14300,0.5297741273100616,0.0009082652134423251,0.9520295202952029,0.43333333333333335,0.5361050328227571,5.0,0.4620123203285421,0.3921971252566735,0.18275154004106775,0.13963039014373715,all_median,4,8,0.925,222,44,6,0.1981981981981982,0.1891891891891892,0.17117117117117117,0.0023273855702094647,0.88,0.0056022408963585435,0.0,True
development_main,all,candidate,14800,487,14313,30,457,264,252,12,235,14301,0.5174537987679672,0.0008383986585621463,0.9545454545454546,0.4,0.5251641137855579,5.0,0.44969199178644764,0.3757700205338809,0.1704312114989733,0.13141683778234087,all_median,4,8,0.95,222,38,5,0.17117117117117117,0.15315315315315314,0.14414414414414414,0.001939487975174554,0.8837209302325582,0.005050505050505051,0.0,True
development_main,all,candidate,14800,487,14313,30,457,259,249,10,238,14303,0.5112936344969199,0.0006986655488017886,0.9613899613899614,0.4,0.5185995623632386,5.0,0.4455852156057495,0.37166324435318276,0.16427104722792607,0.1293634496919918,all_median,4,8,0.96,222,35,3,0.15765765765765766,0.14414414414414414,0.13063063063063063,0.0011636927851047323,0.9210526315789473,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,251,242,9,245,14304,0.49691991786447637,0.0006287989939216097,0.9641434262948207,0.36666666666666664,0.5054704595185996,5.0,0.43121149897330596,0.3593429158110883,0.15195071868583163,0.11909650924024641,all_median,4,8,0.975,222,28,2,0.12612612612612611,0.11711711711711711,0.1036036036036036,0.0007757951900698216,0.9333333333333333,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,249,240,9,247,14304,0.4928131416837782,0.0006287989939216097,0.963855421686747,0.36666666666666664,0.5010940919037199,5.0,0.4271047227926078,0.35728952772073924,0.14989733059548255,0.11498973305954825,all_median,4,8,0.98,222,26,2,0.11711711711711711,0.11261261261261261,0.0990990990990991,0.0007757951900698216,0.9285714285714286,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,235,227,8,260,14305,0.46611909650924027,0.0005589324390414309,0.9659574468085106,0.36666666666666664,0.4726477024070022,4.0,0.4004106776180698,0.33059548254620125,0.1293634496919918,0.09240246406570841,all_median,4,8,0.99,222,13,1,0.05855855855855856,0.05405405405405406,0.05405405405405406,0.0003878975950349108,0.9285714285714286,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,230,222,8,265,14305,0.45585215605749485,0.0005589324390414309,0.9652173913043478,0.36666666666666664,0.4617067833698031,4.0,0.3921971252566735,0.32238193018480493,0.12114989733059549,0.08624229979466119,all_median,4,8,0.995,222,8,1,0.036036036036036036,0.036036036036036036,0.036036036036036036,0.0003878975950349108,0.8888888888888888,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,360,343,17,144,14296,0.704312114989733,0.0011877314329630407,0.9527777777777777,0.6666666666666666,0.7067833698030634,7.0,0.6406570841889117,0.5605749486652978,0.351129363449692,0.25667351129363447,all_median,4,10,0.5,222,129,10,0.581081081081081,0.5585585585585585,0.5405405405405406,0.003878975950349108,0.9280575539568345,0.014005602240896359,0.47058823529411764,True
development_main,all,candidate,14800,487,14313,30,457,357,342,15,145,14298,0.702258726899384,0.0010479983232026828,0.957983193277311,0.6666666666666666,0.7045951859956237,7.0,0.6386036960985626,0.5585215605749486,0.3470225872689938,0.24229979466119098,all_median,4,10,0.6,222,128,8,0.5765765765765766,0.5540540540540541,0.5315315315315315,0.0031031807602792862,0.9411764705882353,0.014005602240896359,0.47058823529411764,True
development_main,all,candidate,14800,487,14313,30,457,351,338,13,149,14300,0.6940451745379876,0.0009082652134423251,0.9629629629629629,0.6666666666666666,0.6958424507658644,7.0,0.6283367556468172,0.5544147843942505,0.34291581108829566,0.21560574948665298,all_median,4,10,0.7,222,124,6,0.5585585585585585,0.545045045045045,0.5225225225225225,0.0023273855702094647,0.9538461538461539,0.008403361344537815,0.47058823529411764,True
development_main,all,candidate,14800,487,14313,30,457,350,338,12,149,14301,0.6940451745379876,0.0008383986585621463,0.9657142857142857,0.6666666666666666,0.6958424507658644,7.0,0.6283367556468172,0.5544147843942505,0.33880903490759756,0.2053388090349076,all_median,4,10,0.75,222,124,5,0.5585585585585585,0.545045045045045,0.5135135135135135,0.001939487975174554,0.9612403100775194,0.008403361344537815,0.47058823529411764,True
development_main,all,candidate,14800,487,14313,30,457,343,331,12,156,14301,0.6796714579055442,0.0008383986585621463,0.9650145772594753,0.6333333333333333,0.6827133479212254,6.0,0.6139630390143738,0.5359342915811088,0.30390143737166325,0.1704312114989733,all_median,4,10,0.8,222,117,5,0.527027027027027,0.5045045045045045,0.4369369369369369,0.001939487975174554,0.9590163934426229,0.008403361344537815,0.42028985507246375,True
development_main,all,candidate,14800,487,14313,30,457,288,276,12,211,14301,0.5667351129363449,0.0008383986585621463,0.9583333333333334,0.43333333333333335,0.5754923413566739,5.0,0.4989733059548255,0.4188911704312115,0.2053388090349076,0.1540041067761807,all_median,4,10,0.85,222,62,5,0.27927927927927926,0.24774774774774774,0.22072072072072071,0.001939487975174554,0.9253731343283582,0.008403361344537815,0.043478260869565216,True
development_main,all,candidate,14800,487,14313,30,457,270,259,11,228,14302,0.5318275154004107,0.0007685321036819675,0.9592592592592593,0.43333333333333335,0.5382932166301969,5.0,0.46406570841889117,0.39014373716632444,0.17248459958932238,0.1273100616016427,all_median,4,10,0.9,222,45,4,0.20270270270270271,0.18468468468468469,0.14864864864864866,0.0015515903801396431,0.9183673469387755,0.0056022408963585435,0.0,True
development_main,all,candidate,14800,487,14313,30,457,263,253,10,234,14303,0.5195071868583162,0.0006986655488017886,0.9619771863117871,0.4,0.5273522975929978,5.0,0.45585215605749485,0.3798767967145791,0.16427104722792607,0.12320328542094455,all_median,4,10,0.925,222,39,3,0.17567567567567569,0.16216216216216217,0.13063063063063063,0.0011636927851047323,0.9285714285714286,0.0028011204481792717,0.0,True
development_main,all,candidate,14800,487,14313,30,457,256,247,9,240,14304,0.5071868583162218,0.0006287989939216097,0.96484375,0.4,0.5142231947483589,5.0,0.4394250513347023,0.36960985626283366,0.1601642710472279,0.11909650924024641,all_median,4,10,0.95,222,33,2,0.14864864864864866,0.13963963963963963,0.12162162162162163,0.0007757951900698216,0.9428571428571428,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,253,244,9,243,14304,0.5010266940451745,0.0006287989939216097,0.9644268774703557,0.4,0.5076586433260394,5.0,0.43121149897330596,0.3613963039014374,0.15605749486652978,0.11498973305954825,all_median,4,10,0.96,222,30,2,0.13513513513513514,0.12162162162162163,0.11261261261261261,0.0007757951900698216,0.9375,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,248,239,9,248,14304,0.49075975359342916,0.0006287989939216097,0.9637096774193549,0.36666666666666664,0.4989059080962801,5.0,0.42505133470225875,0.35523613963039014,0.14784394250513347,0.11088295687885011,all_median,4,10,0.975,222,25,2,0.11261261261261261,0.10810810810810811,0.0945945945945946,0.0007757951900698216,0.9259259259259259,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,246,237,9,250,14304,0.486652977412731,0.0006287989939216097,0.9634146341463414,0.36666666666666664,0.49452954048140046,5.0,0.42299794661190965,0.351129363449692,0.1457905544147844,0.10472279260780287,all_median,4,10,0.98,222,23,2,0.1036036036036036,0.0990990990990991,0.09009009009009009,0.0007757951900698216,0.92,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,234,226,8,261,14305,0.46406570841889117,0.0005589324390414309,0.9658119658119658,0.36666666666666664,0.47045951859956237,4.0,0.4004106776180698,0.33059548254620125,0.1293634496919918,0.09240246406570841,all_median,4,10,0.99,222,12,1,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.0003878975950349108,0.9230769230769231,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,230,222,8,265,14305,0.45585215605749485,0.0005589324390414309,0.9652173913043478,0.36666666666666664,0.4617067833698031,4.0,0.3921971252566735,0.32238193018480493,0.11909650924024641,0.08624229979466119,all_median,4,10,0.995,222,8,1,0.036036036036036036,0.036036036036036036,0.03153153153153153,0.0003878975950349108,0.8888888888888888,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,351,339,12,148,14301,0.6960985626283368,0.0008383986585621463,0.9658119658119658,0.6666666666666666,0.6980306345733042,7.0,0.6262833675564682,0.5523613963039015,0.3347022587268994,0.162217659137577,all_median,4,12,0.5,222,125,5,0.5630630630630631,0.5405405405405406,0.5045045045045045,0.001939487975174554,0.9615384615384616,0.008403361344537815,0.47058823529411764,True
development_main,all,candidate,14800,487,14313,30,457,349,337,12,150,14301,0.6919917864476386,0.0008383986585621463,0.9656160458452722,0.6666666666666666,0.6936542669584245,7.0,0.62217659137577,0.5462012320328542,0.3264887063655031,0.15195071868583163,all_median,4,12,0.6,222,123,5,0.5540540540540541,0.527027027027027,0.4864864864864865,0.001939487975174554,0.9609375,0.008403361344537815,0.47058823529411764,True
development_main,all,candidate,14800,487,14313,30,457,347,335,12,152,14301,0.6878850102669405,0.0008383986585621463,0.9654178674351584,0.6666666666666666,0.6892778993435449,7.0,0.6201232032854209,0.5462012320328542,0.3182751540041068,0.14168377823408623,all_median,4,12,0.7,222,121,5,0.545045045045045,0.527027027027027,0.46846846846846846,0.001939487975174554,0.9603174603174603,0.008403361344537815,0.463768115942029,True
development_main,all,candidate,14800,487,14313,30,457,346,334,12,153,14301,0.6858316221765913,0.0008383986585621463,0.9653179190751445,0.6666666666666666,0.687089715536105,7.0,0.6180698151950719,0.5420944558521561,0.2997946611909651,0.13963039014373715,all_median,4,12,0.75,222,120,5,0.5405405405405406,0.5180180180180181,0.42792792792792794,0.001939487975174554,0.96,0.008403361344537815,0.45652173913043476,True
development_main,all,candidate,14800,487,14313,30,457,336,324,12,163,14301,0.6652977412731006,0.0008383986585621463,0.9642857142857143,0.5666666666666667,0.6717724288840262,6.0,0.5934291581108829,0.5154004106776181,0.2587268993839836,0.13552361396303902,all_median,4,12,0.8,222,110,5,0.4954954954954955,0.4594594594594595,0.33783783783783783,0.001939487975174554,0.9565217391304348,0.008403361344537815,0.39855072463768115,True
development_main,all,candidate,14800,487,14313,30,457,283,271,12,216,14301,0.5564681724845996,0.0008383986585621463,0.9575971731448764,0.43333333333333335,0.5645514223194749,5.0,0.4784394250513347,0.40451745379876797,0.19301848049281314,0.12320328542094455,all_median,4,12,0.85,222,57,5,0.25675675675675674,0.21621621621621623,0.19369369369369369,0.001939487975174554,0.9193548387096774,0.008403361344537815,0.036231884057971016,True
development_main,all,candidate,14800,487,14313,30,457,267,256,11,231,14302,0.5256673511293635,0.0007685321036819675,0.9588014981273408,0.43333333333333335,0.5317286652078774,5.0,0.45585215605749485,0.3798767967145791,0.16837782340862423,0.11293634496919917,all_median,4,12,0.9,222,42,4,0.1891891891891892,0.16216216216216217,0.13963963963963963,0.0015515903801396431,0.9130434782608695,0.0056022408963585435,0.0,True
development_main,all,candidate,14800,487,14313,30,457,260,251,9,236,14304,0.5154004106776181,0.0006287989939216097,0.9653846153846154,0.4,0.5229759299781181,5.0,0.44353182751540043,0.36960985626283366,0.162217659137577,0.11293634496919917,all_median,4,12,0.925,222,37,2,0.16666666666666666,0.13963963963963963,0.12612612612612611,0.0007757951900698216,0.9487179487179487,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,251,242,9,245,14304,0.49691991786447637,0.0006287989939216097,0.9641434262948207,0.4,0.5032822757111597,5.0,0.433264887063655,0.3613963039014374,0.15605749486652978,0.10882956878850103,all_median,4,12,0.95,222,28,2,0.12612612612612611,0.12162162162162163,0.11261261261261261,0.0007757951900698216,0.9333333333333333,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,248,239,9,248,14304,0.49075975359342916,0.0006287989939216097,0.9637096774193549,0.4,0.49671772428884026,5.0,0.4271047227926078,0.3531827515400411,0.15195071868583163,0.10061601642710473,all_median,4,12,0.96,222,25,2,0.11261261261261261,0.1036036036036036,0.1036036036036036,0.0007757951900698216,0.9259259259259259,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,246,237,9,250,14304,0.486652977412731,0.0006287989939216097,0.9634146341463414,0.36666666666666664,0.49452954048140046,5.0,0.42299794661190965,0.3470225872689938,0.1457905544147844,0.09650924024640657,all_median,4,12,0.975,222,23,2,0.1036036036036036,0.09009009009009009,0.09009009009009009,0.0007757951900698216,0.92,0.0025380710659898475,0.0,True
