dataset,outcome,axis,mixed_snapshots,mean_within_snapshot_auc_high,bootstrap_95_low,bootstrap_95_high,wilcoxon_p_vs_half
rolling_star_k16,success,single|flow|action_shape|terminal_norm_log_ratio,15,0.39220797720797723,0.27288731176231185,0.5231040394790395,0.10915904538312174
rolling_star_k16,success,single|flow|action_shape|front_settling_log_ratio,15,0.4556420431420431,0.36922413003663,0.5455554538054536,0.362567698455978
rolling_star_k16,success,single|flow|action_shape|back_settling_log_ratio,15,0.5640384615384615,0.49443452380952385,0.6485084706959706,0.05328186335798626
rolling_star_k16,success,single|flow|action_shape|settling_difference,15,0.582493894993895,0.49483470695970694,0.6756031746031744,0.11809009276737663
rolling_star_k16,success,single|flow|action_shape|lag_alignment_m2,15,0.4375213675213675,0.30586278998779,0.5751483516483517,0.3940551055463808
rolling_star_k16,success,single|flow|action_shape|lag_alignment_m1,15,0.4749409849409849,0.36042643467643465,0.5881971916971916,0.7763811150102832
rolling_star_k16,success,single|flow|action_shape|lag_alignment_p1,15,0.585018315018315,0.4580338827838829,0.707801053113553,0.1638167718509297
rolling_star_k16,success,single|flow|action_shape|lag_alignment_p2,15,0.5812962962962963,0.4344999491249491,0.7182275641025642,0.25570079608403273
rolling_star_k16,success,single|flow|action_conditional|gap_initial,15,0.5111151811151812,0.4129525081400081,0.6217272079772079,0.7118305768879765
rolling_star_k16,success,single|flow|action_conditional|gap_terminal,15,0.5571286121286122,0.39073735754985756,0.7176477157102157,0.49517287070250504
rolling_star_k16,success,single|flow|action_conditional|gap_log_ratio,15,0.5725986975986976,0.433894993894994,0.6956328856328857,0.20118883972057566
rolling_star_k16,success,single|flow|action_conditional|gap_path,15,0.41,0.26152503052503057,0.5545570818070816,0.39386416877453223
rolling_star_k16,success,single|flow|action_conditional|gap_endpoint,15,0.5568681318681319,0.44695352564102564,0.6724277319902319,0.3631975561888513
rolling_star_k16,success,single|flow|action_conditional|gap_efficiency,15,0.6654629629629629,0.5525209350834352,0.767089947089947,0.01839761459660588
rolling_star_k16,success,single|flow|action_conditional|gap_curvature,15,0.3556298331298331,0.23721072446072447,0.4812249949124949,0.06084060818276912
rolling_star_k16,success,single|flow|action_conditional|gap_settling_log_ratio,15,0.5003998778998778,0.3910297619047619,0.6173879731379732,0.8260488636764323
rolling_star_k16,success,single|flow|action_conditional|front_path,15,0.4242490842490842,0.29281654456654455,0.5512759462759462,0.36290678298346535
rolling_star_k16,success,single|flow|action_conditional|back_path,15,0.5089550264550265,0.4110972222222223,0.611151455026455,0.9773400784168154
rolling_star_k16,success,single|flow|action_conditional|back_front_path_log_ratio,15,0.5788502238502239,0.48787332112332105,0.6714517195767193,0.1400483976968418
rolling_star_k16,success,single|flow|action_conditional|back_front_early_log_ratio,15,0.5812393162393162,0.48980463980463973,0.6807950244200245,0.17690062150398822
rolling_star_k16,success,single|flow|action_conditional|back_front_late_log_ratio,15,0.5784137159137158,0.4569891127391128,0.7026524470899469,0.2717113604955428
rolling_star_k16,success,single|flow|action_conditional|velocity_alignment_mean,15,0.529492266992267,0.37835370879120883,0.6867371794871794,0.6698153575994166
rolling_star_k16,success,single|flow|action_conditional|velocity_alignment_early,15,0.5142785917785918,0.3519545685795685,0.6691714489214489,0.8202088262254849
rolling_star_k16,success,single|flow|action_conditional|velocity_alignment_late,15,0.5028286528286527,0.357564713064713,0.6469027777777778,0.9320111542564126
rolling_star_k16,success,single|flow|action_conditional|velocity_opposition_fraction,15,0.44321530321530317,0.33287599206349205,0.5479195156695156,0.47755610290481443
rolling_star_k16,success,single|flow|action_conditional|mixed_velocity,15,0.41,0.26380830280830275,0.5576825396825396,0.39386416877453223
rolling_star_k16,success,single|flow|action_conditional|front_time_center,15,0.52499592999593,0.40423204110704114,0.6447065527065526,0.7331678779667721
rolling_star_k16,success,single|flow|action_conditional|back_time_center,15,0.48109483109483114,0.36212370268620264,0.5974703907203907,0.7547046296894806
rolling_star_k16,success,single|flow|action_conditional|handoff_delay,15,0.49829670329670317,0.40313095238095237,0.5941311050061048,0.9249414325548433
rolling_star_k16,success,single|flow|action_conditional|initial_alignment,15,0.5525936100936101,0.4206065323565324,0.6759064153439154,0.4953469658877593
rolling_star_k16,success,single|flow|action_conditional|terminal_alignment,15,0.4896448921448922,0.4052976190476191,0.5659362026862026,0.8202444727582786
rolling_star_k16,success,single|flow|action_conditional|alignment_change,15,0.46649776149776156,0.35713405575905577,0.5781004273504273,0.49508575626006945
rolling_star_k16,success,single|flow|action_conditional|front_terminal_norm,15,0.5745461945461946,0.4155405728530729,0.7333508597883596,0.44267869916006863
rolling_star_k16,success,single|flow|action_conditional|back_terminal_norm,15,0.45375050875050876,0.3311958180708181,0.5775471611721612,0.637600945128121
rolling_star_k16,success,single|flow|action_conditional|terminal_norm_log_ratio,15,0.46056776556776563,0.32107768620268623,0.6056163766788764,0.6088737822635693
rolling_star_k16,success,single|flow|action_conditional|front_settling_log_ratio,15,0.4973717948717948,0.392291514041514,0.6131642246642248,0.7332196494460775
rolling_star_k16,success,single|flow|action_conditional|back_settling_log_ratio,15,0.44239316239316256,0.32809554334554336,0.5559175824175823,0.3633911924921729
rolling_star_k16,success,single|flow|action_conditional|settling_difference,15,0.4668396418396419,0.3798913817663817,0.5533677248677248,0.5134007852779334
rolling_star_k16,success,single|flow|action_conditional|lag_alignment_m2,15,0.5383719983719983,0.39395385632885627,0.6838999287749288,0.6494969828164091
rolling_star_k16,success,single|flow|action_conditional|lag_alignment_m1,15,0.530946275946276,0.3491600274725275,0.700246871184371,0.7759849405835687
rolling_star_k16,success,single|flow|action_conditional|lag_alignment_p1,15,0.44735653235653233,0.2994666514041514,0.6025380799755798,0.42643498438261274
rolling_star_k16,success,single|flow|action_conditional|lag_alignment_p2,15,0.4644932844932844,0.32020634920634916,0.6049722222222222,0.5894228678699656
rolling_star_k16,success,single|flow|action_partial|gap_initial,15,0.44627798127798124,0.3092066544566545,0.5915155168905168,0.4262483218042368
rolling_star_k16,success,single|flow|action_partial|gap_terminal,15,0.5168477818477818,0.37780021367521366,0.6548347832722833,0.7118305768879765
rolling_star_k16,success,single|flow|action_partial|gap_log_ratio,15,0.554545177045177,0.4179507783882783,0.6882570207570209,0.41000948715207275
rolling_star_k16,success,single|flow|action_partial|gap_path,15,0.480418192918193,0.3506572802197803,0.6167791514041513,0.8751996893303613
rolling_star_k16,success,single|flow|action_partial|gap_endpoint,15,0.5326109076109076,0.4005992572242572,0.664469067969068,0.5718922635979182
rolling_star_k16,success,single|flow|action_partial|gap_efficiency,15,0.5999226699226697,0.4918598392348392,0.7029398402523401,0.11169650413134609
rolling_star_k16,success,single|flow|action_partial|gap_curvature,15,0.4432651607651607,0.2974183201058201,0.591487688237688,0.4776449342505864
