dataset,view,snapshots,median_log_back_front_ratio,equivalent_back_front_ratio,bootstrap_median_95_low,bootstrap_median_95_high,positive_snapshots,sign_test_p_back_greater,wilcoxon_p_back_greater
fork_pilot_n32,action_conditional,20,0.5277254805702725,1.6950724454038086,0.16775597785311636,1.3108129295337074,19,2.002716064453125e-05,2.86102294921875e-06
fork_pilot_n32,action_partial,20,1.457490539634577,4.2951674403956925,0.3912210673301389,2.073669849923717,20,9.5367431640625e-07,9.5367431640625e-07
fork_pilot_n32,action_relation,20,1.049116282696973,2.8551268778457723,0.5543104756618122,2.4388700429019154,20,9.5367431640625e-07,9.5367431640625e-07
fork_pilot_n32,action_shape,20,1.0829506374211064,2.953381063933673,0.5414176831259262,2.4249650627736132,20,9.5367431640625e-07,9.5367431640625e-07
rolling_star_k16,action_conditional,22,0.5279485233812955,1.695450561293367,0.43030019774713213,0.7051493536763587,22,2.384185791015625e-07,2.384185791015625e-07
rolling_star_k16,action_partial,22,1.2467528203887615,3.4790275684669787,1.133274856804025,1.3146517419790624,22,2.384185791015625e-07,2.384185791015625e-07
rolling_star_k16,action_relation,22,1.2533555751317684,3.5020747379184134,1.054188907382565,1.3655217352802567,22,2.384185791015625e-07,2.384185791015625e-07
rolling_star_k16,action_shape,22,1.250704486944902,3.4928027248438758,1.0903163264482738,1.3914156295270619,22,2.384185791015625e-07,2.384185791015625e-07
