dataset,snapshot,view,side,d0,d9,ratio_d9_d0,log_slope,candidates
rolling_star_k16,worker1_snapshot002,action_shape,front,0.0010791778331622481,0.0005111945793032646,0.47368891724299295,-0.07867604895389495,16
rolling_star_k16,worker1_snapshot002,action_shape,back,0.00032560020918026567,0.00042618453153409064,1.3089197104850057,0.026768676409094982,16
rolling_star_k16,worker1_snapshot002,action_conditional,front,0.005787868984043598,0.004259766545146704,0.7359818539241862,-0.03287649414591999,16
rolling_star_k16,worker1_snapshot002,action_conditional,back,0.0011456896318122745,0.0009735935600474477,0.8497882262471017,-0.017256963730262257,16
rolling_star_k16,worker1_snapshot002,action_partial,front,0.010714439675211906,0.004807909019291401,0.44873172699964936,-0.07986797709025988,16
rolling_star_k16,worker1_snapshot002,action_partial,back,0.019607877358794212,0.030507678166031837,1.5558888709771035,0.05410042744762056,16
rolling_star_k16,worker1_snapshot003,action_relation,front,0.0011370675638318062,0.0004600084212142974,0.40455680545852013,-0.09624992570706319,16
rolling_star_k16,worker1_snapshot003,action_relation,back,0.0003001609875354916,0.000359963538357988,1.1992349216116076,0.020032723012324376,16
rolling_star_k16,worker1_snapshot003,action_shape,front,0.001085794996470213,0.00044379703467711806,0.4087300421533053,-0.09525312169568728,16
rolling_star_k16,worker1_snapshot003,action_shape,back,0.00028769407072104514,0.00034985318779945374,1.2160597780921232,0.020667917213810956,16
rolling_star_k16,worker1_snapshot003,action_conditional,front,0.007838303223252296,0.0041331020183861256,0.5272955001441249,-0.0706969449012199,16
rolling_star_k16,worker1_snapshot003,action_conditional,back,0.0009667376289144158,0.0009546938235871494,0.9875418055871158,-9.83907414518421e-05,16
rolling_star_k16,worker1_snapshot003,action_partial,front,0.0076975529082119465,0.003064114134758711,0.39806340681203184,-0.09846219926309237,16
rolling_star_k16,worker1_snapshot003,action_partial,back,0.01773987151682377,0.022434009239077568,1.2646094543470663,0.031354782853856296,16
rolling_star_k16,worker1_snapshot004,action_relation,front,0.0010159896919503808,0.0004446666862349957,0.43766850171616944,-0.09164445720337316,16
rolling_star_k16,worker1_snapshot004,action_relation,back,0.0002459663955960423,0.00037118830368854105,1.509101691672363,0.04959204491201849,16
rolling_star_k16,worker1_snapshot004,action_shape,front,0.0009549277019686997,0.00042080142884515226,0.4406631287139528,-0.09148008200793577,16
rolling_star_k16,worker1_snapshot004,action_shape,back,0.0002338227059226483,0.00035323508200235665,1.5106962371704464,0.048133204745862655,16
rolling_star_k16,worker1_snapshot004,action_conditional,front,0.0077698989771306515,0.003757288446649909,0.48356979385560034,-0.07722175779878082,16
rolling_star_k16,worker1_snapshot004,action_conditional,back,0.0009619052871130407,0.0011156623950228095,1.1598464110445208,0.017586491864808408,16
rolling_star_k16,worker1_snapshot004,action_partial,front,0.008135433308780193,0.003532650414854288,0.434230148631624,-0.09371299509898888,16
rolling_star_k16,worker1_snapshot004,action_partial,back,0.010581380687654018,0.015578901395201683,1.4722938201607845,0.05182258241052346,16
rolling_star_k16,worker2_snapshot000,action_relation,front,0.0012443226296454668,0.0006312710465863347,0.5073210368007185,-0.06946754243881166,16
rolling_star_k16,worker2_snapshot000,action_relation,back,0.0004371287359390408,0.0006905968184582889,1.5798476779952422,0.061713956772908966,16
rolling_star_k16,worker2_snapshot000,action_shape,front,0.0011891410686075687,0.0005969796911813319,0.5020259639004551,-0.07193834135886276,16
rolling_star_k16,worker2_snapshot000,action_shape,back,0.0004102787934243679,0.0006360318511724472,1.5502430575654291,0.05909198834262358,16
rolling_star_k16,worker2_snapshot000,action_conditional,front,0.006629692390561104,0.0040834988467395306,0.6159409224707518,-0.04902086270962281,16
rolling_star_k16,worker2_snapshot000,action_conditional,back,0.00122526113409549,0.0011950380867347121,0.9753333828032593,0.00831395053211112,16
rolling_star_k16,worker2_snapshot000,action_partial,front,0.011892772279679775,0.00601233122870326,0.5055449719638581,-0.06746918264635053,16
rolling_star_k16,worker2_snapshot000,action_partial,back,0.019096778705716133,0.02646815963089466,1.3860012748104,0.05354795676438469,16
rolling_star_k16,worker2_snapshot001,action_relation,front,0.0012765411520376801,0.0004712121153715998,0.36913194268702343,-0.11224675385509497,16
rolling_star_k16,worker2_snapshot001,action_relation,back,0.00043691296014003456,0.0006810279446654022,1.5587268101342806,0.04388154836617272,16
rolling_star_k16,worker2_snapshot001,action_shape,front,0.0012162107741460204,0.00044036743929609656,0.3620815146990511,-0.11573177169251797,16
rolling_star_k16,worker2_snapshot001,action_shape,back,0.00040155035094358027,0.0006467095226980746,1.6105315838434924,0.04539018451236873,16
rolling_star_k16,worker2_snapshot001,action_conditional,front,0.005758118350058794,0.003627394326031208,0.6299617523481729,-0.04701266522412374,16
rolling_star_k16,worker2_snapshot001,action_conditional,back,0.001071021892130375,0.0009526985813863575,0.8895229765017596,-0.018616938814166272,16
rolling_star_k16,worker2_snapshot001,action_partial,front,0.01011113915592432,0.0033662819769233465,0.33292806329848346,-0.12098955544171454,16
rolling_star_k16,worker2_snapshot001,action_partial,back,0.020928222686052322,0.027208467945456505,1.3000849787206092,0.02817031353066705,16
rolling_star_k16,worker2_snapshot002,action_relation,front,0.0011353951413184404,0.0004488445119932294,0.3953200922385694,-0.1022242093761271,16
rolling_star_k16,worker2_snapshot002,action_relation,back,0.00034701867843978107,0.0005197435966692865,1.4977395424537032,0.04706221219841137,16
rolling_star_k16,worker2_snapshot002,action_shape,front,0.0010811263928189874,0.0004254789964761585,0.3935515766724939,-0.10394622801324897,16
rolling_star_k16,worker2_snapshot002,action_shape,back,0.0003224891552235931,0.000485971657326445,1.5069395341046543,0.04649420733364621,16
rolling_star_k16,worker2_snapshot002,action_conditional,front,0.007775940466672182,0.004470327403396368,0.5748921847532489,-0.05971085795181094,16
rolling_star_k16,worker2_snapshot002,action_conditional,back,0.0012568548554554582,0.001191985560581088,0.9483876005309596,-0.004848372001385257,16
rolling_star_k16,worker2_snapshot002,action_partial,front,0.005621420685201883,0.002174008172005415,0.3867364308329362,-0.10588038776738304,16
rolling_star_k16,worker2_snapshot002,action_partial,back,0.01664951629936695,0.024742957204580307,1.4861066687877944,0.041109732029541116,16
rolling_star_k16,worker2_snapshot003,action_relation,front,0.001186278648674488,0.00044069159775972366,0.3714907945550054,-0.10621562982472572,16
rolling_star_k16,worker2_snapshot003,action_relation,back,0.00034613176831044257,0.00042659640894271433,1.2324682331963928,0.030043394105939928,16
rolling_star_k16,worker2_snapshot003,action_shape,front,0.0011035511270165443,0.0004140240780543536,0.3751743511636562,-0.10595951464738652,16
rolling_star_k16,worker2_snapshot003,action_shape,back,0.00032847392139956355,0.00040964793879538774,1.2471246942526137,0.031653415543621215,16
rolling_star_k16,worker2_snapshot003,action_conditional,front,0.007658455520868301,0.0040890248492360115,0.533922908880772,-0.06650519183258782,16
rolling_star_k16,worker2_snapshot003,action_conditional,back,0.0013923164224252105,0.001143124420195818,0.8210234410685635,-0.03287123501906948,16
rolling_star_k16,worker2_snapshot003,action_partial,front,0.006499764043837786,0.002521619200706482,0.38795549864570034,-0.09693957379285455,16
rolling_star_k16,worker2_snapshot003,action_partial,back,0.015913337469100952,0.022100739181041718,1.3888186072817779,0.04249142897835512,16
rolling_star_k16,worker2_snapshot004,action_relation,front,0.0011826342670246959,0.0003883100871462375,0.32834334161748824,-0.12048337474406161,16
rolling_star_k16,worker2_snapshot004,action_relation,back,0.0003315670765005052,0.00047614623326808214,1.4360479885202253,0.04705789629237032,16
rolling_star_k16,worker2_snapshot004,action_shape,front,0.0011213840916752815,0.00036834506317973137,0.32847359429671025,-0.11938298465949618,16
rolling_star_k16,worker2_snapshot004,action_shape,back,0.0003123423084616661,0.00045138559653423727,1.4451631569139023,0.04390586086581316,16
rolling_star_k16,worker2_snapshot004,action_conditional,front,0.007865441963076591,0.004116744734346867,0.5233964923614527,-0.07253844896381317,16
rolling_star_k16,worker2_snapshot004,action_conditional,back,0.0013069198466837406,0.001306449994444847,0.9996404888638842,0.002970627768469259,16
rolling_star_k16,worker2_snapshot004,action_partial,front,0.00536799943074584,0.0019307354232296348,0.35967504246947635,-0.11463733783539677,16
rolling_star_k16,worker2_snapshot004,action_partial,back,0.014100880362093449,0.022522198036313057,1.5972192840425858,0.062099074862940744,16
rolling_star_k16,worker3_snapshot000,action_relation,front,0.0011881472310051322,0.0006697820499539375,0.563719741523384,-0.05601006038442136,16
rolling_star_k16,worker3_snapshot000,action_relation,back,0.0003870431974064559,0.0005929244216531515,1.5319334524577322,0.0474538719562835,16
rolling_star_k16,worker3_snapshot000,action_shape,front,0.001121096545830369,0.0006276943604461849,0.5598932248794567,-0.05613584786363018,16
rolling_star_k16,worker3_snapshot000,action_shape,back,0.00036395719507709146,0.0005654148990288377,1.5535203223804233,0.04910293602335862,16
rolling_star_k16,worker3_snapshot000,action_conditional,front,0.00694743636995554,0.004139842931181192,0.5958806544935201,-0.0544324858636788,16
rolling_star_k16,worker3_snapshot000,action_conditional,back,0.001309527549892664,0.0012055616825819016,0.9206081099101092,-0.007373029687456345,16
rolling_star_k16,worker3_snapshot000,action_partial,front,0.009286247193813324,0.005220665596425533,0.5621932614397387,-0.053547309670697735,16
rolling_star_k16,worker3_snapshot000,action_partial,back,0.014702782966196537,0.02078513614833355,1.4136872043966828,0.04548810533058067,16
rolling_star_k16,worker3_snapshot001,action_relation,front,0.0013127062702551484,0.0004894612939096987,0.37286429188348663,-0.09978221691518947,16
rolling_star_k16,worker3_snapshot001,action_relation,back,0.00036441755946725607,0.0005314547452144325,1.4583675550414446,0.04821529882484489,16
rolling_star_k16,worker3_snapshot001,action_shape,front,0.001188824069686234,0.00046209912397898734,0.38870269854222333,-0.09521306419115566,16
rolling_star_k16,worker3_snapshot001,action_shape,back,0.0003421749861445278,0.000502852606587112,1.4695773418537297,0.04883197667301825,16
rolling_star_k16,worker3_snapshot001,action_conditional,front,0.005199982784688473,0.00364698632620275,0.70134584617115,-0.03789700880052841,16
rolling_star_k16,worker3_snapshot001,action_conditional,back,0.0012615948216989636,0.0013724383898079395,1.0878598787839864,0.015502253506584154,16
rolling_star_k16,worker3_snapshot001,action_partial,front,0.014785354025661945,0.005053315311670303,0.34177844527088114,-0.107890434151762,16
rolling_star_k16,worker3_snapshot001,action_partial,back,0.015269093215465546,0.02075205370783806,1.3590888086804662,0.045829937353494395,16
rolling_star_k16,worker3_snapshot002,action_relation,front,0.0011825804831460118,0.00048636284191161394,0.41127250858879877,-0.09854416506301202,16
rolling_star_k16,worker3_snapshot002,action_relation,back,0.00032326584914699197,0.0005448912270367146,1.6855824036919764,0.06034971046796097,16
rolling_star_k16,worker3_snapshot002,action_shape,front,0.0011339598568156362,0.00045661910553462803,0.4026766051638696,-0.10196125104067014,16
rolling_star_k16,worker3_snapshot002,action_shape,back,0.0003087911172769964,0.0005035643698647618,1.6307605422893272,0.05669086047782263,16
rolling_star_k16,worker3_snapshot002,action_conditional,front,0.00578421400859952,0.004261636175215244,0.7367701417823364,-0.03667695357539987,16
rolling_star_k16,worker3_snapshot002,action_conditional,back,0.001288477098569274,0.001246060011908412,0.9670796735867778,-0.008377709699306471,16
rolling_star_k16,worker3_snapshot002,action_partial,front,0.008410834707319736,0.0037705055437982082,0.44829148057288926,-0.09004482050615228,16
rolling_star_k16,worker3_snapshot002,action_partial,back,0.01567874290049076,0.026686150580644608,1.7020593264405977,0.06951489255950619,16
rolling_star_k16,worker3_snapshot003,action_relation,front,0.0011798656778410077,0.0004370101960375905,0.37038978609604034,-0.11283738764697898,16
rolling_star_k16,worker3_snapshot003,action_relation,back,0.00034392683301120996,0.00045310897985473275,1.3174574832896626,0.0361581165390038,16
rolling_star_k16,worker3_snapshot003,action_shape,front,0.0011296129086986184,0.0004199680406600237,0.37178048995903556,-0.11374997656164282,16
rolling_star_k16,worker3_snapshot003,action_shape,back,0.00032319483580067754,0.0004334977129474282,1.3412891077714413,0.037982269811128525,16
rolling_star_k16,worker3_snapshot003,action_conditional,front,0.007250129245221615,0.0039810300804674625,0.549097808579242,-0.06403118884155921,16
rolling_star_k16,worker3_snapshot003,action_conditional,back,0.0011770545970648527,0.0012108004884794354,1.0286697758105128,0.0024599878133788233,16
rolling_star_k16,worker3_snapshot003,action_partial,front,0.007443570997565985,0.0026786765083670616,0.3598644399634231,-0.11439001027905497,16
rolling_star_k16,worker3_snapshot003,action_partial,back,0.01846189796924591,0.024098088964819908,1.3052877339568685,0.03929863570361185,16
rolling_star_k16,worker3_snapshot004,action_relation,front,0.0012230583233758807,0.0004241539863869548,0.34679784134595204,-0.114414732139657,16
rolling_star_k16,worker3_snapshot004,action_relation,back,0.00033422940759919584,0.0004548644064925611,1.360934723727331,0.043362260094135685,16
rolling_star_k16,worker3_snapshot004,action_shape,front,0.0011801476357504725,0.000397291878471151,0.336645913134849,-0.11623799200311088,16
rolling_star_k16,worker3_snapshot004,action_shape,back,0.00031812270754016936,0.00043057830771431327,1.3534975577307513,0.042702882201349636,16
rolling_star_k16,worker3_snapshot004,action_conditional,front,0.008260875009000301,0.0035505183041095734,0.4297993009507165,-0.09032843509025716,16
rolling_star_k16,worker3_snapshot004,action_conditional,back,0.0011052243644371629,0.0012038280256092548,1.0892159676757633,0.0030940703561533195,16
rolling_star_k16,worker3_snapshot004,action_partial,front,0.010220863856375217,0.003770427545532584,0.36889519305951785,-0.10849022015432148,16
rolling_star_k16,worker3_snapshot004,action_partial,back,0.016888320446014404,0.019442066550254822,1.1512137404310738,0.03059806812517802,16
rolling_star_k16,worker3_snapshot005,action_relation,front,0.001149181043729186,0.0003773217904381454,0.32833972723192983,-0.12085525228901263,16
rolling_star_k16,worker3_snapshot005,action_relation,back,0.0002898502571042627,0.0004505549732130021,1.5544404814894883,0.04929469182584131,16
rolling_star_k16,worker3_snapshot005,action_shape,front,0.0011011597234755754,0.000355755997588858,0.32307392833620013,-0.1225004769594859,16
rolling_star_k16,worker3_snapshot005,action_shape,back,0.00027666526148095727,0.00042890250915661454,1.5502579068320643,0.04754509105026374,16
rolling_star_k16,worker3_snapshot005,action_conditional,front,0.007013080175966024,0.00349791650660336,0.4987703575086443,-0.07219432985311762,16
rolling_star_k16,worker3_snapshot005,action_conditional,back,0.0010054915910586715,0.0010181311517953873,1.0125705285346123,-0.00982878312903334,16
rolling_star_k16,worker3_snapshot005,action_partial,front,0.008954370394349098,0.003425998380407691,0.3826062838063703,-0.1086904358556762,16
rolling_star_k16,worker3_snapshot005,action_partial,back,0.012392764911055565,0.017866717651486397,1.441705525741679,0.0463332843538274,16
fork_pilot_n32,episode0_q10,action_relation,front,0.0007427153759635985,0.0015682424418628216,2.1114985533027166,0.05706031404184898,32
fork_pilot_n32,episode0_q10,action_relation,back,0.00036086016916669905,0.002209550002589822,6.1230088310719655,0.20474911683134445,32
fork_pilot_n32,episode0_q10,action_shape,front,0.0007063007797114551,0.0014891583705320954,2.108391231198217,0.056756085520529916,32
fork_pilot_n32,episode0_q10,action_shape,back,0.0003416789404582232,0.002180639188736677,6.382129334082567,0.20800947900882608,32
fork_pilot_n32,episode0_q10,action_conditional,front,0.005206385627388954,0.0048257410526275635,0.9268889010527852,-0.00934274400501891,32
fork_pilot_n32,episode0_q10,action_conditional,back,0.0017418615752831101,0.003623603144660592,2.0803048853475263,0.05687834852706326,32
fork_pilot_n32,episode0_q10,action_partial,front,0.007995188236236572,0.009512269869446754,1.1897493327717186,0.008620743961754955,32
fork_pilot_n32,episode0_q10,action_partial,back,0.012423861771821976,0.07284419238567352,5.863248780736461,0.20729470174045886,32
fork_pilot_n32,episode0_q11,action_relation,front,0.0007388013764284551,0.0004535615153145045,0.6139153631617889,-0.050824163547816374,32
fork_pilot_n32,episode0_q11,action_relation,back,0.00030278865597210824,0.00035207485780119896,1.1627742679819246,0.022535449419622666,32
fork_pilot_n32,episode0_q11,action_shape,front,0.0006952875410206616,0.00042594640399329364,0.6126190660169416,-0.05082851936575662,32
fork_pilot_n32,episode0_q11,action_shape,back,0.0002865493588615209,0.0003276719362474978,1.1435095773704034,0.020680822721524387,32
fork_pilot_n32,episode0_q11,action_conditional,front,0.004332711920142174,0.0034239778760820627,0.7902620666203232,-0.022252008288428046,32
fork_pilot_n32,episode0_q11,action_conditional,back,0.0012397195678204298,0.0009000448044389486,0.7260067742750334,-0.029580765125667766,32
fork_pilot_n32,episode0_q11,action_partial,front,0.008791528642177582,0.00473547400906682,0.5386405711457577,-0.06404232850388851,32
fork_pilot_n32,episode0_q11,action_partial,back,0.014404373243451118,0.012491949833929539,0.8672331397417062,-0.006445970163336411,32
fork_pilot_n32,episode0_q12,action_relation,front,0.0007694863015785813,0.0004940310609526932,0.6420271029376368,-0.045175678981442056,32
fork_pilot_n32,episode0_q12,action_relation,back,0.0003630749124567956,0.0004362395848147571,1.2015139847115375,0.02228353183010972,32
fork_pilot_n32,episode0_q12,action_shape,front,0.0007302703452296555,0.00046629999997094274,0.6385306524042142,-0.04473741214297528,32
fork_pilot_n32,episode0_q12,action_shape,back,0.00033862984855659306,0.0004134484624955803,1.2209451241758544,0.02283538351188223,32
fork_pilot_n32,episode0_q12,action_conditional,front,0.004918432328850031,0.004069415852427483,0.8273806734226117,-0.009727188637366832,32
fork_pilot_n32,episode0_q12,action_conditional,back,0.0011982182040810585,0.0010448293760418892,0.8719858974628024,-0.01426343251646956,32
fork_pilot_n32,episode0_q12,action_partial,front,0.008178360760211945,0.004643394611775875,0.567765931085625,-0.057834790919700604,32
fork_pilot_n32,episode0_q12,action_partial,back,0.019176149740815163,0.01883968524634838,0.9824540119359498,-0.000693679619335866,32
fork_pilot_n32,episode0_q6,action_relation,front,0.0007217839010991156,0.0004572751640807837,0.633534723321559,-0.041779814936902436,32
fork_pilot_n32,episode0_q6,action_relation,back,0.0003912879910785705,0.0003472836979199201,0.8875398832523477,0.010661845210533366,32
fork_pilot_n32,episode0_q6,action_shape,front,0.000678297714330256,0.00043396648834459484,0.6397876318558566,-0.04179016102861449,32
fork_pilot_n32,episode0_q6,action_shape,back,0.0003691453894134611,0.0003268774307798594,0.8854978015552039,0.008965483116673638,32
fork_pilot_n32,episode0_q6,action_conditional,front,0.0058182645589113235,0.003914749715477228,0.6728380388755871,-0.036616617977944084,32
fork_pilot_n32,episode0_q6,action_conditional,back,0.0009714478510431945,0.0007425680523738265,0.7643931185564061,-0.018809573231884407,32
fork_pilot_n32,episode0_q6,action_partial,front,0.00629024300724268,0.0037158681079745293,0.5907352233762707,-0.050770404665725764,32
fork_pilot_n32,episode0_q6,action_partial,back,0.019930992275476456,0.015424494631588459,0.7738949681179249,-0.00721872009857916,32
fork_pilot_n32,episode1_q10,action_relation,front,0.0007729929056949914,0.0008573115337640047,1.1090807269352663,0.002479937224879591,32
fork_pilot_n32,episode1_q10,action_relation,back,0.0004529418074525893,0.004108945373445749,9.071684940180411,0.1846804092384888,32
fork_pilot_n32,episode1_q10,action_shape,front,0.0007230121409520507,0.0007943973760120571,1.0987331069793758,0.0016032472965921934,32
fork_pilot_n32,episode1_q10,action_shape,back,0.00043009803630411625,0.0037595052272081375,8.741042529545158,0.18188582778631884,32
