tag,benchmark,task_id,branch_query,strategy,seed,exit_code,success,action_steps,controlled_queries,replay_state_max_abs_diff,wall_seconds
plus-task00-LightConditions-0-init00,plus,2408,31,gain2,0,0,True,393,3,0.0,55.1
plus-task02-BackgroundTextures-0-init00,plus,15,18,partial8,1,0,True,243,3,0.0,49.3
plus-task00-LightConditions-0-init00,plus,2408,31,kick,1,0,True,453,3,0.0,63.5
plus-task00-LightConditions-0-init00,plus,2408,31,kick,0,0,True,452,3,0.0,65.7
plus-task00-LightConditions-0-init00,plus,2408,31,partial8,1,0,False,520,3,0.0,85.1
plus-task00-LightConditions-0-init00,plus,2408,31,native,0,0,False,520,0,0.0,87.0
plus-task00-LightConditions-0-init00,plus,2408,31,native,1,0,False,520,0,0.0,86.8
plus-task00-LightConditions-0-init00,plus,2408,31,gain2,1,0,False,520,3,0.0,88.1
plus-task00-LightConditions-0-init00,plus,2408,31,partial8,0,0,False,520,3,0.0,89.4
plus-task00-ObjectsLayout-0-init00,plus,2069,1,gain2,0,0,True,313,3,0.0,108.4
plus-task01-ObjectsLayout-0-init00,plus,2125,26,kick,1,0,False,520,3,0.0,98.0
plus-task01-ObjectsLayout-0-init00,plus,2125,26,kick,0,0,False,520,3,0.0,101.5
plus-task01-ObjectsLayout-0-init00,plus,2125,26,native,1,0,False,520,0,0.0,104.7
plus-task01-ObjectsLayout-0-init00,plus,2125,26,gain2,1,0,False,520,3,0.0,106.0
plus-task01-ObjectsLayout-0-init00,plus,2125,26,gain2,0,0,False,520,3,0.0,106.6
plus-task01-ObjectsLayout-0-init00,plus,2125,26,native,0,0,False,520,0,0.0,108.5
plus-task01-ObjectsLayout-0-init00,plus,2125,26,partial8,1,0,False,520,3,0.0,108.4
plus-task01-ObjectsLayout-0-init00,plus,2125,26,partial8,0,0,False,520,3,0.0,109.4
plus-task00-LightConditions-0-init00,plus,2408,31,obs_perturb,1,0,False,520,3,0.0,121.0
plus-task00-LightConditions-0-init00,plus,2408,31,obs_perturb,0,0,False,520,3,0.0,121.4
plus-task00-RobotInitialStates-0-init00,plus,298,17,kick,1,0,False,520,3,0.0,121.1
plus-task00-RobotInitialStates-0-init00,plus,298,17,native,1,0,False,520,0,0.0,125.9
plus-task00-RobotInitialStates-0-init00,plus,298,17,kick,0,0,False,520,3,0.0,125.2
plus-task00-RobotInitialStates-0-init00,plus,298,17,native,0,0,False,520,0,0.0,130.1
plus-task00-RobotInitialStates-0-init00,plus,298,17,partial8,1,0,False,520,3,0.0,130.8
plus-task00-RobotInitialStates-0-init00,plus,298,17,gain2,1,0,False,520,3,0.0,132.2
plus-task00-RobotInitialStates-0-init00,plus,298,17,partial8,0,0,False,520,3,0.0,132.4
plus-task00-RobotInitialStates-0-init00,plus,298,17,gain2,0,0,False,520,3,0.0,134.0
plus-task02-BackgroundTextures-0-init00,plus,15,18,kick,0,0,False,520,3,0.0,124.5
