suite,cap,window_last_chunk,window_chunks_from_4,window_chunks_from_6,fwer_p95_dev,fwer_p95_ext,best_cell,best_phase,best_auc_dev,best_ci_dev,best_auc_ext,best_ci_ext,best_auc_equal_dev,best_auc_equal_ext,n_tasks_dev,n_tasks_ext,pairs_dev,pairs_ext,replicated_cells_over_fwer,admissible_cells,earliest_replicated_chunk,earliest_replicated_phase,ceiling_recall_dev,null_recall_dev,ceiling_recall_ext,null_recall_ext,v7_in_window_recall,v7_risks,length_only_first_affordable_chunk,length_only_first_affordable_phase
libero_goal,30,18,15,13,0.13899894999829612,0.1406865803048954,hb_entropy_action|L15|q6,0.233333,0.248207,"[0.200,0.303]",0.253058,"[0.211,0.301]",0.214817,0.21136,6,5,35982.0,37857.0,42,1248,4,0.16666666666666666,0.6764705882352942,0.1176470588235294,0.5754716981132075,0.0660377358490566,0.156,250,21,0.7333333333333333
libero_long,52,32,29,27,0.10907308041409555,0.10581001166125037,query_hard_churn|L12|q13,0.269231,0.352429,"[0.310,0.397]",0.346141,"[0.310,0.384]",0.300112,0.332969,7,8,67466.0,82322.0,50,4784,6,0.1346153846153846,0.6306306306306306,0.2927927927927928,0.5547445255474452,0.1934306569343065,0.596,712,44,0.8653846153846154
libero_object,28,17,14,12,0.20253444144953578,0.1928326131784169,mobility_d0|L15|q9,0.357143,0.889862,"[0.834,0.929]",0.907886,"[0.887,0.925]",0.920097,0.927912,6,7,13356.0,16903.0,453,1872,6,0.25,0.8918918918918919,0.1891891891891892,0.7954545454545454,0.2272727272727272,0.111,81,20,0.75
libero_spatial,22,13,10,8,0.14690290772665623,0.13338079113436965,expert_load_effective_rank|L5|q12,0.590909,0.0787938,"[0.056,0.111]",0.0889257,"[0.063,0.124]",0.14942,0.142972,4,4,11308.0,12994.0,444,1872,6,0.3181818181818182,0.4206349206349206,0.1031746031746031,0.5428571428571428,0.2428571428571428,0.0,315,15,0.7272727272727273
