cohort,suite,chunk,phase,head,failure_mode,risks,detected,recall
external_8b,libero_long,30,0.596154,mobility|L14|low,goal_predicate_regressed,21,9,0.42857142857142855
external_8b,libero_long,30,0.596154,mobility|L14|low,mechanism_threshold_not_reached,1,1,1.0
external_8b,libero_long,30,0.596154,mobility|L14|low,no_meaningful_target_progress,2,2,1.0
external_8b,libero_long,30,0.596154,mobility|L14|low,object_moved_but_goal_unmet,44,24,0.5454545454545454
external_8b,libero_long,30,0.596154,mobility|L14|low,object_released_or_dropped_before_goal,53,20,0.37735849056603776
external_8b,libero_long,30,0.596154,mobility|L14|low,object_released_outside_goal,7,2,0.2857142857142857
external_8b,libero_long,30,0.596154,mobility|L14|low,stable_grasp_not_observed,112,76,0.6785714285714286
external_8b,libero_long,30,0.596154,mobility|L14|low,timeout_while_holding_target,15,8,0.5333333333333333
external_8b,libero_long,30,0.596154,mobility|L14|low,unlabelled,9,7,0.7777777777777778
external_8b,libero_object,17,0.642857,expert_load_effective_rank|L12|low,object_moved_but_goal_unmet,15,6,0.4
external_8b,libero_object,17,0.642857,expert_load_effective_rank|L12|low,object_released_or_dropped_before_goal,19,16,0.8421052631578947
external_8b,libero_object,17,0.642857,expert_load_effective_rank|L12|low,object_released_outside_goal,4,2,0.5
external_8b,libero_object,17,0.642857,expert_load_effective_rank|L12|low,timeout_while_holding_target,6,5,0.8333333333333334
external_8b,libero_spatial,13,0.636364,set_dwell|L14|high,approached_target_without_observed_contact,3,1,0.3333333333333333
external_8b,libero_spatial,13,0.636364,set_dwell|L14|high,object_moved_but_goal_unmet,13,5,0.38461538461538464
external_8b,libero_spatial,13,0.636364,set_dwell|L14|high,object_released_or_dropped_before_goal,87,54,0.6206896551724138
external_8b,libero_spatial,13,0.636364,set_dwell|L14|high,object_released_outside_goal,6,3,0.5
external_8b,libero_spatial,13,0.636364,set_dwell|L14|high,stable_grasp_not_observed,24,1,0.041666666666666664
external_8b,libero_spatial,13,0.636364,set_dwell|L14|high,unlabelled,7,1,0.14285714285714285
