suite,cohort,arm,scope,chunk,phase,alpha,tp,fp,recall,fpr,n_risk,n_safe
libero_goal,development_main,crossfit,single_chunk,5,0.2,0.006,5,25,0.049019607843137254,0.006413545407901488,102,3898
libero_goal,development_main,crossfit,single_chunk,5,0.2,0.008,7,33,0.06862745098039216,0.008465879938429965,102,3898
libero_goal,development_main,crossfit,single_chunk,5,0.2,0.01,7,33,0.06862745098039216,0.008465879938429965,102,3898
libero_goal,development_main,crossfit,single_chunk,5,0.2,0.0125,9,41,0.08823529411764706,0.01051821446895844,102,3898
libero_goal,development_main,crossfit,single_chunk,5,0.2,0.015,9,51,0.08823529411764706,0.013083632632119035,102,3898
libero_goal,development_main,crossfit,single_chunk,5,0.2,0.02,9,71,0.08823529411764706,0.018214468958440224,102,3898
libero_goal,development_main,crossfit,single_chunk,5,0.2,0.025,11,89,0.10784313725490197,0.022832221652129298,102,3898
libero_goal,development_main,crossfit,single_chunk,5,0.2,0.03,11,109,0.10784313725490197,0.027963057978450487,102,3898
libero_goal,development_main,crossfit,single_chunk,5,0.2,0.04,11,149,0.10784313725490197,0.03822473063109287,102,3898
libero_goal,development_main,crossfit,single_chunk,5,0.2,0.05,13,187,0.12745098039215685,0.04797331965110313,102,3898
libero_goal,development_main,crossfit,single_chunk,5,0.2,0.075,19,281,0.18627450980392157,0.07208825038481273,102,3898
libero_goal,development_main,crossfit,single_chunk,5,0.2,0.1,24,376,0.23529411764705882,0.09645972293483839,102,3898
libero_goal,development_main,crossfit,single_chunk,5,0.2,0.15,33,567,0.3235294117647059,0.14545920985120575,102,3898
libero_goal,development_main,crossfit,single_chunk,5,0.2,0.2,41,759,0.4019607843137255,0.19471523858388917,102,3898
libero_goal,development_main,crossfit,single_chunk,5,0.2,0.3,50,1150,0.49019607843137253,0.29502308876346844,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.0005,8,2,0.0784313725490196,0.000513083632632119,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.001,8,2,0.0784313725490196,0.000513083632632119,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.0015,8,2,0.0784313725490196,0.000513083632632119,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.002,8,2,0.0784313725490196,0.000513083632632119,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.003,16,4,0.1568627450980392,0.001026167265264238,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.004,16,4,0.1568627450980392,0.001026167265264238,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.005,16,4,0.1568627450980392,0.001026167265264238,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.006,22,8,0.21568627450980393,0.002052334530528476,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.008,27,13,0.2647058823529412,0.0033350436121087736,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.01,27,13,0.2647058823529412,0.0033350436121087736,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.0125,32,18,0.3137254901960784,0.004617752693689072,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.015,37,23,0.3627450980392157,0.005900461775269369,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.02,45,35,0.4411764705882353,0.008978963571062083,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.025,53,47,0.5196078431372549,0.012057465366854798,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.03,59,61,0.5784313725490197,0.01564905079527963,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.04,66,94,0.6470588235294118,0.024114930733709596,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.05,70,130,0.6862745098039216,0.033350436121087734,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.075,80,220,0.7843137254901961,0.05643919958953309,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.1,90,310,0.8823529411764706,0.07952796305797845,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.15,102,498,1.0,0.12775782452539763,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.2,102,698,1.0,0.17906618778860955,102,3898
libero_goal,development_main,control,single_chunk,5,0.2,0.3,102,1098,1.0,0.28168291431503334,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.0005,5,5,0.049019607843137254,0.0012827090815802976,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.001,5,5,0.049019607843137254,0.0012827090815802976,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.0015,5,5,0.049019607843137254,0.0012827090815802976,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.002,5,5,0.049019607843137254,0.0012827090815802976,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.003,9,11,0.08823529411764706,0.0028219599794766545,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.004,9,11,0.08823529411764706,0.0028219599794766545,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.005,9,11,0.08823529411764706,0.0028219599794766545,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.006,11,19,0.10784313725490197,0.0048742945100051305,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.008,13,27,0.12745098039215685,0.006926629040533607,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.01,13,27,0.12745098039215685,0.006926629040533607,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.0125,14,36,0.13725490196078433,0.009235505387378143,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.015,18,42,0.17647058823529413,0.0107747562852745,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.02,22,58,0.21568627450980393,0.014879425346331451,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.025,25,75,0.24509803921568626,0.019240636223704463,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.03,28,92,0.27450980392156865,0.023601847101077475,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.04,31,129,0.30392156862745096,0.03309389430477168,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.05,33,167,0.3235294117647059,0.04284248332478194,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.075,37,263,0.3627450980392157,0.06747049769112365,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.1,42,358,0.4117647058823529,0.0918419702411493,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.15,50,550,0.49019607843137253,0.14109799897383274,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.2,54,746,0.5294117647058824,0.1913801949717804,102,3898
libero_goal,development_main,crossfit,single_chunk,6,0.23333333333333334,0.3,60,1140,0.5882352941176471,0.29245767060030786,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.0005,8,2,0.0784313725490196,0.000513083632632119,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.001,8,2,0.0784313725490196,0.000513083632632119,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.0015,8,2,0.0784313725490196,0.000513083632632119,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.002,8,2,0.0784313725490196,0.000513083632632119,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.003,16,4,0.1568627450980392,0.001026167265264238,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.004,16,4,0.1568627450980392,0.001026167265264238,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.005,16,4,0.1568627450980392,0.001026167265264238,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.006,22,8,0.21568627450980393,0.002052334530528476,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.008,27,13,0.2647058823529412,0.0033350436121087736,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.01,27,13,0.2647058823529412,0.0033350436121087736,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.0125,32,18,0.3137254901960784,0.004617752693689072,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.015,37,23,0.3627450980392157,0.005900461775269369,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.02,45,35,0.4411764705882353,0.008978963571062083,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.025,53,47,0.5196078431372549,0.012057465366854798,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.03,59,61,0.5784313725490197,0.01564905079527963,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.04,66,94,0.6470588235294118,0.024114930733709596,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.05,70,130,0.6862745098039216,0.033350436121087734,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.075,80,220,0.7843137254901961,0.05643919958953309,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.1,90,310,0.8823529411764706,0.07952796305797845,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.15,102,498,1.0,0.12775782452539763,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.2,102,698,1.0,0.17906618778860955,102,3898
libero_goal,development_main,control,single_chunk,6,0.23333333333333334,0.3,102,1098,1.0,0.28168291431503334,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.0005,5,5,0.049019607843137254,0.0012827090815802976,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.001,5,5,0.049019607843137254,0.0012827090815802976,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.0015,5,5,0.049019607843137254,0.0012827090815802976,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.002,5,5,0.049019607843137254,0.0012827090815802976,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.003,8,11,0.0784313725490196,0.0028219599794766545,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.004,8,12,0.0784313725490196,0.0030785017957927143,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.005,8,12,0.0784313725490196,0.0030785017957927143,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.006,10,19,0.09803921568627451,0.0048742945100051305,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.008,12,27,0.11764705882352941,0.006926629040533607,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.01,12,27,0.11764705882352941,0.006926629040533607,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.0125,15,34,0.14705882352941177,0.008722421754746024,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.015,18,41,0.17647058823529413,0.01051821446895844,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.02,22,56,0.21568627450980393,0.014366341713699333,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.025,26,72,0.2549019607843137,0.018471010774756286,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.03,28,89,0.27450980392156865,0.022832221652129298,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.04,33,123,0.3235294117647059,0.03155464340687532,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.05,38,157,0.37254901960784315,0.04027706516162134,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.075,42,250,0.4117647058823529,0.06413545407901487,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.1,47,341,0.46078431372549017,0.08748075936377629,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.15,53,530,0.5196078431372549,0.13596716264751155,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.2,57,719,0.5588235294117647,0.1844535659312468,102,3898
libero_goal,development_main,crossfit,single_chunk,7,0.26666666666666666,0.3,66,1098,0.6470588235294118,0.28168291431503334,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.0005,8,2,0.0784313725490196,0.000513083632632119,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.001,8,2,0.0784313725490196,0.000513083632632119,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.0015,8,2,0.0784313725490196,0.000513083632632119,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.002,8,2,0.0784313725490196,0.000513083632632119,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.003,16,3,0.1568627450980392,0.0007696254489481786,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.004,16,4,0.1568627450980392,0.001026167265264238,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.005,16,4,0.1568627450980392,0.001026167265264238,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.006,22,7,0.21568627450980393,0.0017957927142124167,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.008,27,12,0.2647058823529412,0.0030785017957927143,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.01,27,12,0.2647058823529412,0.0030785017957927143,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.0125,32,17,0.3137254901960784,0.004361210877373012,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.015,37,22,0.3627450980392157,0.005643919958953309,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.02,45,33,0.4411764705882353,0.008465879938429965,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.025,53,45,0.5196078431372549,0.011544381734222679,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.03,59,58,0.5784313725490197,0.014879425346331451,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.04,66,90,0.6470588235294118,0.023088763468445357,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.05,70,125,0.6862745098039216,0.032067727039507436,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.075,80,212,0.7843137254901961,0.05438686505900462,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.1,90,298,0.8823529411764706,0.07644946126218574,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.15,102,481,1.0,0.12339661364802462,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.2,102,674,1.0,0.1729091841970241,102,3898
libero_goal,development_main,control,single_chunk,7,0.26666666666666666,0.3,102,1062,1.0,0.27244740892765523,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.0005,2,8,0.0196078431372549,0.002052334530528476,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.001,2,8,0.0196078431372549,0.002052334530528476,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.0015,2,8,0.0196078431372549,0.002052334530528476,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.002,2,8,0.0196078431372549,0.002052334530528476,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.003,4,14,0.0392156862745098,0.0035915854284248334,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.004,4,14,0.0392156862745098,0.0035915854284248334,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.005,4,14,0.0392156862745098,0.0035915854284248334,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.006,7,19,0.06862745098039216,0.0048742945100051305,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.008,7,26,0.06862745098039216,0.006670087224217547,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.01,8,26,0.0784313725490196,0.006670087224217547,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.0125,10,32,0.09803921568627451,0.008209338122113904,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.015,13,37,0.12745098039215685,0.009492047203694202,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.02,17,49,0.16666666666666666,0.012570548999486916,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.025,19,62,0.18627450980392157,0.01590559261159569,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.03,21,77,0.20588235294117646,0.019753719856336584,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.04,22,108,0.21568627450980393,0.027706516162134428,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.05,27,134,0.2647058823529412,0.03437660338635198,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.075,31,210,0.30392156862745096,0.053873781426372495,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.1,38,283,0.37254901960784315,0.07260133401744484,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.15,45,435,0.4411764705882353,0.11159569009748589,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.2,53,588,0.5196078431372549,0.15084658799384298,102,3898
libero_goal,development_main,crossfit,single_chunk,8,0.3,0.3,61,898,0.5980392156862745,0.23037455105182145,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.0005,8,2,0.0784313725490196,0.000513083632632119,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.001,8,2,0.0784313725490196,0.000513083632632119,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.0015,8,2,0.0784313725490196,0.000513083632632119,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.002,8,2,0.0784313725490196,0.000513083632632119,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.003,15,3,0.14705882352941177,0.0007696254489481786,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.004,15,3,0.14705882352941177,0.0007696254489481786,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.005,15,3,0.14705882352941177,0.0007696254489481786,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.006,20,6,0.19607843137254902,0.0015392508978963571,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.008,23,10,0.22549019607843138,0.002565418163160595,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.01,24,10,0.23529411764705882,0.002565418163160595,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.0125,28,14,0.27450980392156865,0.0035915854284248334,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.015,32,18,0.3137254901960784,0.004617752693689072,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.02,38,28,0.37254901960784315,0.007183170856849667,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.025,43,38,0.4215686274509804,0.009748589020010261,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.03,47,51,0.46078431372549017,0.013083632632119035,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.04,55,75,0.5392156862745098,0.019240636223704463,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.05,59,102,0.5784313725490197,0.02616726526423807,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.075,70,171,0.6862745098039216,0.04386865059004618,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.1,80,241,0.7843137254901961,0.061826577732170346,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.15,93,387,0.9117647058823529,0.09928168291431504,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.2,94,547,0.9215686274509803,0.14032837352488456,102,3898
libero_goal,development_main,control,single_chunk,8,0.3,0.3,95,864,0.9313725490196079,0.22165212929707542,102,3898
libero_goal,development_main,crossfit,single_chunk,9,0.3333333333333333,0.0005,3,6,0.029411764705882353,0.0015392508978963571,102,3898
libero_goal,development_main,crossfit,single_chunk,9,0.3333333333333333,0.001,3,6,0.029411764705882353,0.0015392508978963571,102,3898
libero_goal,development_main,crossfit,single_chunk,9,0.3333333333333333,0.0015,3,6,0.029411764705882353,0.0015392508978963571,102,3898
libero_goal,development_main,crossfit,single_chunk,9,0.3333333333333333,0.002,3,6,0.029411764705882353,0.0015392508978963571,102,3898
libero_goal,development_main,crossfit,single_chunk,9,0.3333333333333333,0.003,4,9,0.0392156862745098,0.002308876346844536,102,3898
libero_goal,development_main,crossfit,single_chunk,9,0.3333333333333333,0.004,4,9,0.0392156862745098,0.002308876346844536,102,3898
libero_goal,development_main,crossfit,single_chunk,9,0.3333333333333333,0.005,4,9,0.0392156862745098,0.002308876346844536,102,3898
libero_goal,development_main,crossfit,single_chunk,9,0.3333333333333333,0.006,4,13,0.0392156862745098,0.0033350436121087736,102,3898
libero_goal,development_main,crossfit,single_chunk,9,0.3333333333333333,0.008,5,18,0.049019607843137254,0.004617752693689072,102,3898
libero_goal,development_main,crossfit,single_chunk,9,0.3333333333333333,0.01,5,18,0.049019607843137254,0.004617752693689072,102,3898
libero_goal,development_main,crossfit,single_chunk,9,0.3333333333333333,0.0125,5,23,0.049019607843137254,0.005900461775269369,102,3898
libero_goal,development_main,crossfit,single_chunk,9,0.3333333333333333,0.015,6,27,0.058823529411764705,0.006926629040533607,102,3898
