surrogate,median_max_gain,worst_max_gain,observed_max_gain,ratio_to_worst,p_exceed,n_draws
flat_shuffle,0.009599097411481933,0.019637908738222798,0.09146490944214003,4.657568718817535,0.0,24
circular_shift,0.04710208608589195,0.060658311009830435,0.09146490944214003,1.5078710224443441,0.0,24
episode_swap,0.06367242275370422,0.06809735337667555,0.09146490944214003,1.343149254805962,0.0,24
