label,comparison,signal,direction,auc,auc_ci_low,auc_ci_high,det_auc,ci_low,ci_high,mixed_groups,positive_n,negative_n
stagnation,other_failure,late_flow_volatility_mean,low,0.13402777777777775,0.053692129629629624,0.2372974537037035,0.8659722222222221,0.7627025462962962,0.9463078703703702,36,88,82
stagnation,other_failure,route_acceleration_mean,low,0.14884259259259258,0.061342592592592594,0.25,0.8511574074074074,0.75,0.9386574074074073,36,88,82
stagnation,other_failure,gate_entropy_mean,high,0.8487654320987654,0.7492091049382715,0.9375,0.8487654320987654,0.7492091049382715,0.9375,36,88,82
stagnation,other_failure,top12_margin_mean,low,0.20771604938271604,0.1069405864197531,0.3262384259259259,0.792283950617284,0.6737615740740741,0.8930594135802471,36,88,82
stagnation,other_failure,top4_union_mean,low,0.2966820987654321,0.18329668209876543,0.42353587962962963,0.7033179012345679,0.5764641203703704,0.8167033179012344,36,88,82
stagnation,other_failure,support_entropy_mean,high,0.7516975308641975,0.6189660493827162,0.8679166666666667,0.7516975308641975,0.6189660493827162,0.8679166666666667,36,88,82
stagnation,other_failure,token_disagreement_mean,low,0.10246913580246914,0.02932098765432099,0.18642746913580244,0.8975308641975308,0.8135725308641976,0.970679012345679,36,88,82
stagnation,other_failure,front_state_action_gap_mean,low,0.16766975308641974,0.07777199074074075,0.27297067901234534,0.8323302469135803,0.7270293209876543,0.9222280092592593,36,88,82
stagnation,other_failure,layer5_state_action_gap_mean,low,0.1655864197530864,0.07097222222222221,0.27161651234567896,0.8344135802469136,0.728383487654321,0.9290277777777776,36,88,82
stagnation,other_failure,back_state_action_gap_mean,low,0.304320987654321,0.19667824074074075,0.42631172839506176,0.695679012345679,0.5736882716049383,0.8033217592592594,36,88,82
stagnation,other_failure,route_mobility_mean,low,0.049228395061728394,0.010648148148148148,0.09877700617283944,0.9507716049382715,0.9012229938271605,0.9893518518518518,36,88,82
stagnation,other_failure,lag_recurrence_mean,high,0.9587962962962963,0.9189814814814814,0.9912037037037038,0.9587962962962963,0.9189814814814814,0.9912037037037038,36,88,82
stagnation,other_failure,lag_periodicity_mean,high,0.8191358024691359,0.7083333333333334,0.9194521604938272,0.8191358024691359,0.7083333333333334,0.9194521604938272,36,88,82
stagnation,other_failure,front_state_jump_mean,low,0.08425925925925926,0.016203703703703703,0.17453703703703705,0.9157407407407407,0.825462962962963,0.9837962962962963,36,88,82
stagnation,other_failure,front_action_jump_mean,low,0.08626543209876543,0.026851851851851852,0.16790509259259256,0.9137345679012346,0.8320949074074074,0.9731481481481481,36,88,82
stagnation,other_failure,front_feedback_split_mean,low,0.09814814814814815,0.02079861111111111,0.19305555555555556,0.9018518518518519,0.8069444444444444,0.9792013888888886,36,88,82
stagnation,other_failure,gate_entropy_slope,high,0.7728395061728395,0.6485995370370371,0.880119598765432,0.7728395061728395,0.6485995370370371,0.880119598765432,36,88,82
stagnation,other_failure,top4_union_slope,low,0.41751543209876546,0.2858738425925926,0.5499363425925926,0.5824845679012346,0.4500636574074074,0.7141261574074074,36,88,82
stagnation,other_failure,layer5_state_action_gap_slope,low,0.2675925925925926,0.1435185185185185,0.4027777777777778,0.7324074074074074,0.5972222222222222,0.8564814814814815,36,88,82
stagnation,other_failure,front_feedback_split_p90,low,0.09675925925925927,0.02962962962962963,0.175,0.9032407407407407,0.8250000000000001,0.9703703703703703,36,88,82
stagnation,other_failure,head_instability,low,0.3194444444444444,0.20368055555555556,0.4453703703703703,0.6805555555555556,0.5546296296296296,0.7963194444444442,36,88,82
stagnation,other_failure,head_lock_in,high,0.8978395061728395,0.8310108024691357,0.9583333333333334,0.8978395061728395,0.8310108024691357,0.9583333333333334,36,88,82
stagnation,other_failure,head_flat_narrow_support,high,0.8362654320987654,0.7445717592592593,0.9138888888888889,0.8362654320987654,0.7445717592592593,0.9138888888888889,36,88,82
stagnation,other_failure,head_feedback_decoupling,low,0.1629243827160494,0.06615065586419752,0.27704571759259256,0.8370756172839506,0.7229542824074076,0.9338493441358025,36,88,82
stagnation,other_failure,head_dual_extremes,high,0.8399691358024691,0.7461342592592592,0.9228395061728395,0.8399691358024691,0.7461342592592592,0.9228395061728395,36,88,82
stagnation,other_failure,head_dual_mean_control,high,0.8295524691358025,0.7419675925925926,0.9036265432098765,0.8295524691358025,0.7419675925925926,0.9036265432098765,36,88,82
stagnation,other_failure,head_multi_phenotype,high,0.7772376543209876,0.6689621913580246,0.8744733796296296,0.7772376543209876,0.6689621913580246,0.8744733796296296,36,88,82
stagnation,success,late_flow_volatility_mean,high,0.6463901689708141,0.5472907066052228,0.7442396313364056,0.6463901689708141,0.5472907066052228,0.7442396313364056,62,124,310
stagnation,success,route_acceleration_mean,high,0.8098502304147465,0.7261885560675881,0.8828744239631335,0.8098502304147465,0.7261885560675881,0.8828744239631335,62,124,310
stagnation,success,gate_entropy_mean,low,0.32823220686123916,0.22318884408602147,0.43240751408090083,0.6717677931387608,0.5675924859190989,0.7768111559139785,62,124,310
stagnation,success,top12_margin_mean,high,0.5929179467485919,0.49041458653353814,0.6875380024321556,0.5929179467485919,0.49041458653353814,0.6875380024321556,62,124,310
stagnation,success,top4_union_mean,low,0.1524257552483359,0.08410058243727599,0.23022593445980544,0.847574244751664,0.7697740655401947,0.915899417562724,62,124,310
stagnation,success,support_entropy_mean,low,0.0996799795186892,0.04273409498207885,0.16643721198156683,0.9003200204813108,0.8335627880184332,0.9572659050179211,62,124,310
stagnation,success,token_disagreement_mean,low,0.3027585765488991,0.20131448412698413,0.40776081669226816,0.6972414234511009,0.5922391833077317,0.7986855158730157,62,124,310
stagnation,success,front_state_action_gap_mean,low,0.2647593445980543,0.16972350230414748,0.36274193548387096,0.7352406554019457,0.6372580645161292,0.8302764976958523,62,124,310
stagnation,success,layer5_state_action_gap_mean,low,0.1837173579109063,0.10690956221198156,0.27440188172042995,0.8162826420890935,0.7255981182795698,0.8930904377880184,62,124,310
stagnation,success,back_state_action_gap_mean,low,0.4961821556579621,0.3896829397081412,0.6032250864055299,0.5038178443420379,0.3967749135944701,0.6103170602918585,62,124,310
stagnation,success,route_mobility_mean,low,0.0064516129032258064,0.0,0.019354838709677424,0.9935483870967742,0.9806451612903225,1.0,62,124,310
stagnation,success,lag_recurrence_mean,high,0.9935483870967742,0.9806451612903225,1.0,0.9935483870967742,0.9806451612903225,1.0,62,124,310
stagnation,success,lag_periodicity_mean,high,0.5151305683563748,0.4086376728110599,0.6265889016897082,0.5151305683563748,0.4086376728110599,0.6265889016897082,62,124,310
stagnation,success,front_state_jump_mean,low,0.0064516129032258064,0.0,0.019354838709677424,0.9935483870967742,0.9806451612903225,1.0,62,124,310
stagnation,success,front_action_jump_mean,low,0.011021505376344087,0.0,0.03172043010752688,0.9889784946236558,0.9682795698924731,1.0,62,124,310
stagnation,success,front_feedback_split_mean,low,0.008755760368663596,0.0,0.023963133640552997,0.9912442396313363,0.976036866359447,1.0,62,124,310
stagnation,success,gate_entropy_slope,high,0.6064772145417306,0.5057405273937532,0.7059075780849974,0.6064772145417306,0.5057405273937532,0.7059075780849974,62,124,310
stagnation,success,top4_union_slope,high,0.5135240655401946,0.4186557539682539,0.6020831733230925,0.5135240655401946,0.4186557539682539,0.6020831733230925,62,124,310
stagnation,success,layer5_state_action_gap_slope,low,0.32599846390168963,0.2262816820276498,0.4312375192012287,0.6740015360983102,0.5687624807987712,0.7737183179723501,62,124,310
stagnation,success,front_feedback_split_p90,low,0.05913978494623656,0.013440860215053762,0.11827956989247312,0.9408602150537635,0.8817204301075269,0.9865591397849464,62,124,310
stagnation,success,head_instability,high,0.5088453661034307,0.41705741167434723,0.5953430619559652,0.5088453661034307,0.41705741167434723,0.5953430619559652,62,124,310
stagnation,success,head_lock_in,high,0.8874679979518689,0.8223323092677931,0.9419236431131592,0.8874679979518689,0.8223323092677931,0.9419236431131592,62,124,310
stagnation,success,head_flat_narrow_support,low,0.49071300563236037,0.39103782642089097,0.5888636072708654,0.5092869943676396,0.4111363927291347,0.608962173579109,62,124,310
stagnation,success,head_feedback_decoupling,low,0.15491551459293393,0.08693932411674349,0.23364055299539171,0.845084485407066,0.7663594470046082,0.9130606758832565,62,124,310
stagnation,success,head_dual_extremes,high,0.8333205325140809,0.7538341653865849,0.9011952764976958,0.8333205325140809,0.7538341653865849,0.9011952764976958,62,124,310
stagnation,success,head_dual_mean_control,high,0.9222606246799795,0.8683957373271891,0.9685115847414234,0.9222606246799795,0.8683957373271891,0.9685115847414234,62,124,310
stagnation,success,head_multi_phenotype,high,0.8051587301587302,0.7237032770097286,0.8739064900153609,0.8051587301587302,0.7237032770097286,0.8739064900153609,62,124,310
gripper_cycling,other_failure,late_flow_volatility_mean,high,0.853174603174603,0.7222222222222222,0.9563492063492063,0.853174603174603,0.7222222222222222,0.9563492063492063,21,34,49
gripper_cycling,other_failure,route_acceleration_mean,high,0.8700396825396824,0.746031746031746,0.9613095238095238,0.8700396825396824,0.746031746031746,0.9613095238095238,21,34,49
gripper_cycling,other_failure,gate_entropy_mean,low,0.21527777777777776,0.08529265873015872,0.36609623015873,0.7847222222222221,0.6339037698412698,0.9147073412698412,21,34,49
gripper_cycling,other_failure,top12_margin_mean,high,0.8095238095238095,0.6746031746031745,0.9285714285714286,0.8095238095238095,0.6746031746031745,0.9285714285714286,21,34,49
gripper_cycling,other_failure,top4_union_mean,high,0.689484126984127,0.5287450396825397,0.8402777777777777,0.689484126984127,0.5287450396825397,0.8402777777777777,21,34,49
gripper_cycling,other_failure,support_entropy_mean,low,0.4126984126984127,0.25,0.5833333333333334,0.5873015873015873,0.4166666666666667,0.75,21,34,49
gripper_cycling,other_failure,token_disagreement_mean,high,0.7767857142857143,0.6299603174603176,0.9087301587301587,0.7767857142857143,0.6299603174603176,0.9087301587301587,21,34,49
gripper_cycling,other_failure,front_state_action_gap_mean,low,0.49900793650793646,0.3144593253968254,0.6746527777777774,0.5009920634920635,0.32534722222222223,0.6855406746031745,21,34,49
gripper_cycling,other_failure,layer5_state_action_gap_mean,high,0.6785714285714286,0.5157738095238094,0.8412698412698412,0.6785714285714286,0.5157738095238094,0.8412698412698412,21,34,49
gripper_cycling,other_failure,back_state_action_gap_mean,high,0.5287698412698413,0.35312499999999997,0.7004960317460311,0.5287698412698413,0.35312499999999997,0.7004960317460311,21,34,49
gripper_cycling,other_failure,route_mobility_mean,high,0.8462301587301588,0.7192212301587302,0.9533730158730158,0.8462301587301588,0.7192212301587302,0.9533730158730158,21,34,49
gripper_cycling,other_failure,lag_recurrence_mean,low,0.1716269841269841,0.07041170634920635,0.2966517857142855,0.828373015873016,0.7033482142857144,0.9295882936507937,21,34,49
gripper_cycling,other_failure,lag_periodicity_mean,high,0.6359126984126984,0.44642857142857145,0.8125248015873014,0.6359126984126984,0.44642857142857145,0.8125248015873014,21,34,49
gripper_cycling,other_failure,front_state_jump_mean,high,0.9047619047619049,0.8373015873015872,0.9642857142857143,0.9047619047619049,0.8373015873015872,0.9642857142857143,21,34,49
gripper_cycling,other_failure,front_action_jump_mean,high,0.875,0.7459821428571429,0.9702380952380952,0.875,0.7459821428571429,0.9702380952380952,21,34,49
gripper_cycling,other_failure,front_feedback_split_mean,high,0.9007936507936508,0.829265873015873,0.9682539682539681,0.9007936507936508,0.829265873015873,0.9682539682539681,21,34,49
gripper_cycling,other_failure,gate_entropy_slope,low,0.3700396825396825,0.19543650793650796,0.5565724206349205,0.6299603174603174,0.44342757936507937,0.804563492063492,21,34,49
gripper_cycling,other_failure,top4_union_slope,high,0.6299603174603174,0.4602678571428571,0.8095238095238095,0.6299603174603174,0.4602678571428571,0.8095238095238095,21,34,49
gripper_cycling,other_failure,layer5_state_action_gap_slope,low,0.3958333333333333,0.2290922619047619,0.5714781746031743,0.6041666666666666,0.4285218253968254,0.7709077380952377,21,34,49
gripper_cycling,other_failure,front_feedback_split_p90,high,0.867063492063492,0.7658234126984127,0.9563492063492063,0.867063492063492,0.7658234126984127,0.9563492063492063,21,34,49
gripper_cycling,other_failure,head_instability,high,0.7113095238095238,0.5456349206349206,0.8631200396825396,0.7113095238095238,0.5456349206349206,0.8631200396825396,21,34,49
gripper_cycling,other_failure,head_lock_in,low,0.24503968253968256,0.10119047619047619,0.4077628968253967,0.7549603174603176,0.5922371031746032,0.8988095238095238,21,34,49
gripper_cycling,other_failure,head_flat_narrow_support,low,0.16567460317460317,0.05952380952380952,0.29072420634920604,0.8343253968253967,0.7092757936507937,0.9404761904761905,21,34,49
gripper_cycling,other_failure,head_feedback_decoupling,high,0.6160714285714286,0.4404513888888889,0.7777777777777776,0.6160714285714286,0.4404513888888889,0.7777777777777776,21,34,49
gripper_cycling,other_failure,head_dual_extremes,low,0.3125,0.15669642857142857,0.4831349206349206,0.6875,0.5168650793650794,0.8433035714285713,21,34,49
gripper_cycling,other_failure,head_dual_mean_control,low,0.3313492063492063,0.17261904761904762,0.492063492063492,0.6686507936507936,0.507936507936508,0.8273809523809523,21,34,49
gripper_cycling,other_failure,head_multi_phenotype,low,0.36111111111111105,0.19246031746031747,0.5338293650793645,0.6388888888888888,0.4661706349206349,0.8075396825396824,21,34,49
gripper_cycling,success,late_flow_volatility_mean,high,0.9932900432900432,0.9854978354978354,1.0,0.9932900432900432,0.9854978354978354,1.0,55,75,326
gripper_cycling,success,route_acceleration_mean,high,0.9932900432900432,0.985064935064935,1.0,0.9932900432900432,0.985064935064935,1.0,55,75,326
gripper_cycling,success,gate_entropy_mean,low,0.0303030303030303,0.0,0.07280303030302988,0.9696969696969697,0.9271969696969696,1.0,55,75,326
gripper_cycling,success,top12_margin_mean,high,0.9530303030303029,0.9218560606060605,0.98008658008658,0.9530303030303029,0.9218560606060605,0.98008658008658,55,75,326
gripper_cycling,success,top4_union_mean,low,0.42467532467532476,0.3200292207792208,0.5313549783549782,0.5753246753246752,0.46864502164502164,0.6799707792207791,55,75,326
gripper_cycling,success,support_entropy_mean,low,0.0030303030303030303,0.0,0.00909090909090909,0.9969696969696971,0.990909090909091,1.0,55,75,326
gripper_cycling,success,token_disagreement_mean,high,0.7493506493506493,0.6430627705627705,0.846969696969697,0.7493506493506493,0.6430627705627705,0.846969696969697,55,75,326
gripper_cycling,success,front_state_action_gap_mean,high,0.6251082251082251,0.5019556277056277,0.7370162337662336,0.6251082251082251,0.5019556277056277,0.7370162337662336,55,75,326
gripper_cycling,success,layer5_state_action_gap_mean,low,0.4138961038961039,0.3074393939393939,0.5221536796536795,0.5861038961038961,0.4778463203463203,0.692560606060606,55,75,326
gripper_cycling,success,back_state_action_gap_mean,high,0.6823376623376622,0.5815930735930736,0.7820238095238093,0.6823376623376622,0.5815930735930736,0.7820238095238093,55,75,326
gripper_cycling,success,route_mobility_mean,high,0.5396103896103895,0.42034090909090904,0.6552002164502165,0.5396103896103895,0.42034090909090904,0.6552002164502165,55,75,326
gripper_cycling,success,lag_recurrence_mean,high,0.6861471861471862,0.5750865800865801,0.7943831168831169,0.6861471861471862,0.5750865800865801,0.7943831168831169,55,75,326
gripper_cycling,success,lag_periodicity_mean,high,0.5245021645021646,0.4026612554112554,0.6393852813852812,0.5245021645021646,0.4026612554112554,0.6393852813852812,55,75,326
gripper_cycling,success,front_state_jump_mean,low,0.4751082251082251,0.35021645021645026,0.5917857142857142,0.524891774891775,0.4082142857142857,0.6497835497835498,55,75,326
gripper_cycling,success,front_action_jump_mean,high,0.5638528138528138,0.44326839826839826,0.683771645021645,0.5638528138528138,0.44326839826839826,0.683771645021645,55,75,326
gripper_cycling,success,front_feedback_split_mean,low,0.4818181818181818,0.3545400432900433,0.6013365800865798,0.5181818181818182,0.3986634199134199,0.6454599567099567,55,75,326
gripper_cycling,success,gate_entropy_slope,low,0.27813852813852813,0.18064393939393938,0.3901309523809524,0.7218614718614718,0.6098690476190477,0.8193560606060606,55,75,326
gripper_cycling,success,top4_union_slope,low,0.4102597402597402,0.3143279220779221,0.5071028138528137,0.5897402597402598,0.4928971861471862,0.6856720779220778,55,75,326
gripper_cycling,success,layer5_state_action_gap_slope,low,0.32735930735930735,0.21820238095238095,0.4334350649350648,0.6726406926406927,0.5665649350649351,0.7817976190476189,55,75,326
gripper_cycling,success,front_feedback_split_p90,high,0.6333333333333334,0.5212012987012987,0.7400541125541125,0.6333333333333334,0.5212012987012987,0.7400541125541125,55,75,326
gripper_cycling,success,head_instability,high,0.7057575757575756,0.6138917748917748,0.7936493506493505,0.7057575757575756,0.6138917748917748,0.7936493506493505,55,75,326
gripper_cycling,success,head_lock_in,high,0.5067099567099567,0.39523268398268396,0.6201461038961038,0.5067099567099567,0.39523268398268396,0.6201461038961038,55,75,326
gripper_cycling,success,head_flat_narrow_support,low,0.15831168831168832,0.0990400432900433,0.22441991341991338,0.8416883116883117,0.7755800865800866,0.9009599567099567,55,75,326
gripper_cycling,success,head_feedback_decoupling,high,0.5803679653679653,0.47571320346320356,0.6838446969696969,0.5803679653679653,0.47571320346320356,0.6838446969696969,55,75,326
gripper_cycling,success,head_dual_extremes,high,0.7858008658008656,0.7069209956709956,0.8594004329004328,0.7858008658008656,0.7069209956709956,0.8594004329004328,55,75,326
gripper_cycling,success,head_dual_mean_control,high,0.7665584415584416,0.6698971861471862,0.852288961038961,0.7665584415584416,0.6698971861471862,0.852288961038961,55,75,326
gripper_cycling,success,head_multi_phenotype,high,0.7959740259740258,0.7149740259740259,0.8710573593073592,0.7959740259740258,0.7149740259740259,0.8710573593073592,55,75,326
goal_regression,other_failure,late_flow_volatility_mean,high,0.5154166666666666,0.35496875,0.6808749999999998,0.5154166666666666,0.35496875,0.6808749999999998,20,34,58
goal_regression,other_failure,route_acceleration_mean,low,0.4611309523809524,0.29524851190476187,0.6208377976190476,0.5388690476190476,0.37916220238095244,0.7047514880952379,20,34,58
goal_regression,other_failure,gate_entropy_mean,low,0.4689583333333333,0.28874479166666667,0.6612708333333331,0.5310416666666666,0.3387291666666667,0.7112552083333332,20,34,58
goal_regression,other_failure,top12_margin_mean,low,0.49749999999999994,0.3241458333333333,0.6629270833333332,0.5025000000000001,0.33707291666666667,0.6758541666666665,20,34,58
goal_regression,other_failure,top4_union_mean,low,0.36875,0.20625,0.5375312499999998,0.63125,0.46246875000000004,0.79375,20,34,58
goal_regression,other_failure,support_entropy_mean,low,0.3929761904761905,0.22854464285714285,0.5696428571428571,0.6070238095238095,0.4303571428571429,0.7714553571428571,20,34,58
goal_regression,other_failure,token_disagreement_mean,high,0.5933333333333334,0.40995833333333337,0.7725,0.5933333333333334,0.40995833333333337,0.7725,20,34,58
goal_regression,other_failure,front_state_action_gap_mean,high,0.7207142857142858,0.5316398809523809,0.8832589285714283,0.7207142857142858,0.5316398809523809,0.8832589285714283,20,34,58
goal_regression,other_failure,layer5_state_action_gap_mean,high,0.6395833333333334,0.45791666666666664,0.81125,0.6395833333333334,0.45791666666666664,0.81125,20,34,58
goal_regression,other_failure,back_state_action_gap_mean,high,0.730922619047619,0.5750528273809523,0.8608511904761903,0.730922619047619,0.5750528273809523,0.8608511904761903,20,34,58
goal_regression,other_failure,route_mobility_mean,high,0.5655952380952382,0.41101190476190474,0.7124523809523808,0.5655952380952382,0.41101190476190474,0.7124523809523808,20,34,58
