prefix_queries,token_family,layer_group,denoise_step,metric,top_quartile_failure_rate,bottom_quartile_failure_rate,failure_rate_difference,ci95_low,ci95_high,permutation_p_raw,permutation_p_maxT,n_top,n_bottom
1,action,front_2_5,8,token_dispersion,0.4375,0.3125,0.125,-0.1578125,0.375,0.43137254901960786,1.0,16,16
1,state,back_12_15,2,top1_mass,0.3125,0.5,-0.1875,-0.375,0.0,0.43137254901960786,1.0,16,16
1,state,front_2_5,2,top1_mass,0.4375,0.3125,0.125,-0.1578125,0.375,0.43137254901960786,1.0,16,16
1,action,back_12_15,0,consensus_distance,0.4375,0.3125,0.125,0.0,0.25,0.45098039215686275,1.0,16,16
1,action,back_12_15,7,consensus_distance,0.4375,0.3125,0.125,0.0,0.31562499999999893,0.45098039215686275,1.0,16,16
1,action,front_2_5,2,top1_mass,0.4375,0.3125,0.125,-0.1578125,0.375,0.45098039215686275,1.0,16,16
1,action,front_2_5,5,top1_mass,0.5,0.375,0.125,0.0,0.25,0.45098039215686275,1.0,16,16
1,action,back_12_15,8,consensus_distance,0.5,0.375,0.125,-0.1578125,0.375,0.47058823529411764,1.0,16,16
1,action,back_12_15,8,entropy,0.3125,0.4375,-0.125,-0.5,0.125,0.47058823529411764,1.0,16,16
1,action,back_12_15,7,entropy,0.3125,0.4375,-0.125,-0.5,0.125,0.49019607843137253,1.0,16,16
1,state,back_12_15,2,entropy,0.4375,0.3125,0.125,-0.125,0.34531249999999947,0.49019607843137253,1.0,16,16
1,state,back_12_15,7,top1_mass,0.3125,0.4375,-0.125,-0.375,0.1875,0.49019607843137253,1.0,16,16
1,state,front_2_5,5,consensus_distance,0.25,0.375,-0.125,-0.25,0.0,0.49019607843137253,1.0,16,16
1,action,back_12_15,1,top1_mass,0.5625,0.4375,0.125,-0.125,0.25,0.5098039215686274,1.0,16,16
1,state,back_12_15,6,top1_mass,0.3125,0.4375,-0.125,-0.25,0.0,0.5098039215686274,1.0,16,16
1,state,front_2_5,3,top1_mass,0.4375,0.3125,0.125,-0.1578125,0.375,0.5098039215686274,1.0,16,16
1,state,front_2_5,4,entropy,0.375,0.25,0.125,0.0,0.31562499999999893,0.5098039215686274,1.0,16,16
1,state,front_2_5,9,top1_mass,0.3125,0.4375,-0.125,-0.375,0.125,0.5098039215686274,1.0,16,16
1,action,back_12_15,0,token_dispersion,0.4375,0.3125,0.125,-0.0953125,0.375,0.5294117647058824,1.0,16,16
1,state,back_12_15,3,consensus_distance,0.4375,0.3125,0.125,-0.125,0.375,0.5294117647058824,1.0,16,16
1,state,front_2_5,7,entropy,0.4375,0.3125,0.125,-0.125,0.25,0.5294117647058824,1.0,16,16
1,action,back_12_15,3,entropy,0.3125,0.4375,-0.125,-0.375,0.125,0.5490196078431373,1.0,16,16
1,state,back_12_15,6,consensus_distance,0.3125,0.4375,-0.125,-0.25,0.0,0.5490196078431373,1.0,16,16
1,action,back_12_15,0,top1_mass,0.5,0.375,0.125,-0.125,0.25,0.5686274509803921,1.0,16,16
1,action,back_12_15,2,entropy,0.3125,0.4375,-0.125,-0.375,0.125,0.5686274509803921,1.0,16,16
1,state,back_12_15,1,consensus_distance,0.4375,0.3125,0.125,-0.0953125,0.375,0.5686274509803921,1.0,16,16
1,state,front_2_5,6,top1_mass,0.375,0.25,0.125,0.0,0.25,0.5686274509803921,1.0,16,16
1,state,front_2_5,9,entropy,0.5,0.375,0.125,-0.125,0.25,0.5686274509803921,1.0,16,16
1,state,front_2_5,1,consensus_distance,0.375,0.25,0.125,0.0,0.25,0.6078431372549019,1.0,16,16
1,state,back_12_15,6,entropy,0.25,0.375,-0.125,-0.25,0.06562499999999893,0.6274509803921569,1.0,16,16
1,action,front_2_5,3,top1_mass,0.375,0.3125,0.0625,0.0,0.15781249999999947,0.6666666666666666,1.0,16,16
1,state,back_12_15,0,entropy,0.4375,0.3125,0.125,-0.125,0.34531249999999947,0.6666666666666666,1.0,16,16
1,state,back_12_15,4,top1_mass,0.3125,0.4375,-0.125,-0.25,0.0,0.6666666666666666,1.0,16,16
1,action,front_2_5,7,token_dispersion,0.375,0.4375,-0.0625,-0.1875,0.0,0.6862745098039216,1.0,16,16
1,action,front_2_5,7,consensus_distance,0.4375,0.375,0.0625,0.0,0.1875,0.7254901960784313,1.0,16,16
1,action,back_12_15,8,token_dispersion,0.4375,0.375,0.0625,-0.125,0.25,0.7450980392156863,1.0,16,16
1,state,back_12_15,2,consensus_distance,0.375,0.4375,-0.0625,-0.2828125,0.1875,0.7647058823529411,1.0,16,16
1,state,front_2_5,8,top1_mass,0.3125,0.375,-0.0625,-0.25,0.125,0.7647058823529411,1.0,16,16
1,state,front_2_5,9,consensus_distance,0.4375,0.375,0.0625,-0.1578125,0.25,0.7647058823529411,1.0,16,16
1,action,back_12_15,5,entropy,0.3125,0.375,-0.0625,-0.375,0.1875,0.7843137254901961,1.0,16,16
1,action,back_12_15,6,consensus_distance,0.4375,0.375,0.0625,0.0,0.15781249999999947,0.7843137254901961,1.0,16,16
1,action,front_2_5,0,entropy,0.375,0.4375,-0.0625,-0.25,0.15781249999999947,0.7843137254901961,1.0,16,16
1,state,back_12_15,9,entropy,0.375,0.3125,0.0625,-0.1875,0.28281249999999947,0.7843137254901961,1.0,16,16
1,action,back_12_15,9,token_dispersion,0.4375,0.375,0.0625,-0.25,0.375,0.803921568627451,1.0,16,16
1,action,front_2_5,0,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.803921568627451,1.0,16,16
1,action,front_2_5,2,consensus_distance,0.5,0.4375,0.0625,-0.1578125,0.25,0.803921568627451,1.0,16,16
1,action,front_2_5,4,consensus_distance,0.5,0.4375,0.0625,-0.125,0.25,0.803921568627451,1.0,16,16
1,action,front_2_5,5,token_dispersion,0.375,0.4375,-0.0625,-0.25,0.125,0.803921568627451,1.0,16,16
1,action,front_2_5,6,entropy,0.4375,0.375,0.0625,0.0,0.1875,0.803921568627451,1.0,16,16
1,state,front_2_5,6,consensus_distance,0.375,0.4375,-0.0625,-0.1875,0.0,0.803921568627451,1.0,16,16
1,state,front_2_5,7,consensus_distance,0.375,0.3125,0.0625,-0.1578125,0.25,0.803921568627451,1.0,16,16
1,action,back_12_15,2,consensus_distance,0.4375,0.375,0.0625,0.0,0.15781249999999947,0.8235294117647058,1.0,16,16
1,action,back_12_15,4,entropy,0.375,0.4375,-0.0625,-0.375,0.25,0.8235294117647058,1.0,16,16
1,action,front_2_5,8,entropy,0.4375,0.375,0.0625,-0.125,0.25,0.8235294117647058,1.0,16,16
1,action,front_2_5,8,top1_mass,0.375,0.3125,0.0625,-0.1875,0.28281249999999947,0.8235294117647058,1.0,16,16
1,state,back_12_15,5,top1_mass,0.4375,0.375,0.0625,-0.1875,0.3125,0.8235294117647058,1.0,16,16
1,state,back_12_15,9,top1_mass,0.375,0.4375,-0.0625,-0.25,0.125,0.8235294117647058,1.0,16,16
1,state,front_2_5,4,consensus_distance,0.4375,0.375,0.0625,-0.25,0.3125,0.8235294117647058,1.0,16,16
1,state,front_2_5,5,entropy,0.3125,0.375,-0.0625,-0.25,0.1875,0.8235294117647058,1.0,16,16
1,action,back_12_15,2,token_dispersion,0.375,0.3125,0.0625,-0.125,0.31562499999999893,0.8431372549019608,1.0,16,16
1,action,front_2_5,2,entropy,0.4375,0.5,-0.0625,-0.25,0.15781249999999947,0.8431372549019608,1.0,16,16
1,action,front_2_5,4,token_dispersion,0.375,0.4375,-0.0625,-0.25,0.125,0.8431372549019608,1.0,16,16
1,action,front_2_5,5,entropy,0.4375,0.375,0.0625,0.0,0.1875,0.8431372549019608,1.0,16,16
1,state,back_12_15,4,consensus_distance,0.3125,0.375,-0.0625,-0.25,0.125,0.8431372549019608,1.0,16,16
1,state,back_12_15,5,entropy,0.375,0.4375,-0.0625,-0.25,0.125,0.8431372549019608,1.0,16,16
1,state,back_12_15,8,entropy,0.5,0.4375,0.0625,-0.1578125,0.25,0.8431372549019608,1.0,16,16
1,state,front_2_5,2,consensus_distance,0.5,0.4375,0.0625,-0.125,0.25,0.8431372549019608,1.0,16,16
1,action,back_12_15,1,token_dispersion,0.375,0.3125,0.0625,-0.125,0.31562499999999893,0.8627450980392157,1.0,16,16
1,action,back_12_15,4,consensus_distance,0.4375,0.375,0.0625,-0.125,0.25,0.8627450980392157,1.0,16,16
1,action,front_2_5,9,entropy,0.3125,0.375,-0.0625,-0.5,0.25,0.8627450980392157,1.0,16,16
1,state,front_2_5,3,consensus_distance,0.375,0.4375,-0.0625,-0.25,0.125,0.8627450980392157,1.0,16,16
1,state,front_2_5,8,consensus_distance,0.375,0.3125,0.0625,-0.1578125,0.25,0.8627450980392157,1.0,16,16
1,action,back_12_15,3,top1_mass,0.3125,0.375,-0.0625,-0.1875,0.0,0.8823529411764706,1.0,16,16
1,action,back_12_15,8,top1_mass,0.25,0.3125,-0.0625,-0.2828125,0.1875,0.8823529411764706,1.0,16,16
1,action,front_2_5,1,token_dispersion,0.4375,0.375,0.0625,-0.1578125,0.25,0.8823529411764706,1.0,16,16
1,action,front_2_5,9,top1_mass,0.3125,0.25,0.0625,0.0,0.15781249999999947,0.8823529411764706,1.0,16,16
1,state,back_12_15,4,entropy,0.4375,0.375,0.0625,-0.125,0.25,0.8823529411764706,1.0,16,16
1,state,back_12_15,7,consensus_distance,0.375,0.3125,0.0625,-0.1578125,0.25,0.8823529411764706,1.0,16,16
1,state,front_2_5,4,top1_mass,0.4375,0.375,0.0625,-0.125,0.25,0.9019607843137255,1.0,16,16
1,state,back_12_15,3,top1_mass,0.375,0.4375,-0.0625,-0.25,0.125,0.9215686274509803,1.0,16,16
1,action,back_12_15,1,consensus_distance,0.375,0.375,0.0,-0.125,0.125,1.0,1.0,16,16
1,action,back_12_15,2,top1_mass,0.4375,0.4375,0.0,-0.1875,0.15781249999999947,1.0,1.0,16,16
1,action,back_12_15,3,consensus_distance,0.375,0.375,0.0,-0.125,0.125,1.0,1.0,16,16
1,action,back_12_15,3,token_dispersion,0.3125,0.3125,0.0,-0.125,0.15781249999999947,1.0,1.0,16,16
1,action,back_12_15,4,token_dispersion,0.375,0.375,0.0,-0.25,0.28281249999999947,1.0,1.0,16,16
1,action,back_12_15,5,consensus_distance,0.375,0.375,0.0,-0.125,0.125,1.0,1.0,16,16
1,action,back_12_15,5,token_dispersion,0.375,0.375,0.0,-0.125,0.15781249999999947,1.0,1.0,16,16
1,action,back_12_15,6,token_dispersion,0.375,0.375,0.0,-0.125,0.15781249999999947,1.0,1.0,16,16
1,action,back_12_15,7,token_dispersion,0.375,0.375,0.0,-0.125,0.15781249999999947,1.0,1.0,16,16
1,action,back_12_15,9,top1_mass,0.375,0.375,0.0,-0.2828125,0.25,1.0,1.0,16,16
1,action,front_2_5,1,consensus_distance,0.4375,0.4375,0.0,-0.1875,0.1875,1.0,1.0,16,16
1,action,front_2_5,1,entropy,0.4375,0.4375,0.0,-0.1875,0.1875,1.0,1.0,16,16
1,action,front_2_5,1,top1_mass,0.3125,0.3125,0.0,0.0,0.0,1.0,1.0,16,16
1,action,front_2_5,2,token_dispersion,0.4375,0.4375,0.0,-0.1875,0.125,1.0,1.0,16,16
1,action,front_2_5,3,entropy,0.4375,0.4375,0.0,-0.125,0.1875,1.0,1.0,16,16
1,action,front_2_5,3,token_dispersion,0.4375,0.4375,0.0,-0.1875,0.125,1.0,1.0,16,16
1,action,front_2_5,4,entropy,0.4375,0.4375,0.0,-0.125,0.1875,1.0,1.0,16,16
1,action,front_2_5,4,top1_mass,0.3125,0.3125,0.0,0.0,0.0,1.0,1.0,16,16
1,action,front_2_5,6,token_dispersion,0.4375,0.4375,0.0,-0.1875,0.125,1.0,1.0,16,16
1,action,front_2_5,7,entropy,0.4375,0.4375,0.0,-0.1875,0.1875,1.0,1.0,16,16
1,state,back_12_15,0,consensus_distance,0.375,0.375,0.0,-0.2828125,0.25,1.0,1.0,16,16
1,state,back_12_15,1,entropy,0.375,0.375,0.0,-0.25,0.28281249999999947,1.0,1.0,16,16
1,state,back_12_15,1,top1_mass,0.375,0.375,0.0,-0.2828125,0.25,1.0,1.0,16,16
1,state,back_12_15,5,consensus_distance,0.3125,0.3125,0.0,-0.1875,0.1875,1.0,1.0,16,16
1,state,back_12_15,9,consensus_distance,0.375,0.375,0.0,-0.1875,0.125,1.0,1.0,16,16
1,state,front_2_5,0,entropy,0.4375,0.4375,0.0,-0.1875,0.125,1.0,1.0,16,16
1,state,front_2_5,1,entropy,0.4375,0.4375,0.0,-0.25,0.25,1.0,1.0,16,16
1,state,front_2_5,2,entropy,0.375,0.375,0.0,-0.125,0.125,1.0,1.0,16,16
1,state,front_2_5,3,entropy,0.375,0.375,0.0,-0.125,0.15781249999999947,1.0,1.0,16,16
1,state,front_2_5,6,entropy,0.375,0.375,0.0,-0.1578125,0.1875,1.0,1.0,16,16
1,state,front_2_5,7,top1_mass,0.3125,0.3125,0.0,-0.125,0.125,1.0,1.0,16,16
3,action,front_2_5,7,top1_mass,0.4375,0.125,0.3125,0.0,0.6875,0.0196078431372549,0.6274509803921569,16,16
3,action,back_12_15,0,entropy,0.1875,0.5,-0.3125,-0.625,-0.125,0.0392156862745098,0.6274509803921569,16,16
3,action,front_2_5,5,top1_mass,0.5,0.1875,0.3125,0.125,0.5,0.0392156862745098,0.6274509803921569,16,16
3,action,back_12_15,0,top1_mass,0.5,0.1875,0.3125,0.125,0.625,0.058823529411764705,0.6274509803921569,16,16
3,action,back_12_15,1,entropy,0.1875,0.5,-0.3125,-0.625,-0.125,0.058823529411764705,0.6274509803921569,16,16
3,action,front_2_5,8,top1_mass,0.4375,0.125,0.3125,0.0625,0.625,0.058823529411764705,0.6274509803921569,16,16
3,action,back_12_15,2,entropy,0.1875,0.5,-0.3125,-0.625,-0.125,0.0784313725490196,0.6274509803921569,16,16
3,action,back_12_15,2,top1_mass,0.5,0.25,0.25,0.125,0.4375,0.0392156862745098,0.9411764705882353,16,16
3,action,back_12_15,3,top1_mass,0.5,0.25,0.25,0.125,0.4375,0.058823529411764705,0.9411764705882353,16,16
3,action,back_12_15,3,entropy,0.1875,0.4375,-0.25,-0.5953125,0.0,0.09803921568627451,0.9411764705882353,16,16
3,action,back_12_15,9,entropy,0.25,0.5,-0.25,-0.4375,-0.125,0.09803921568627451,0.9411764705882353,16,16
3,action,front_2_5,8,entropy,0.1875,0.4375,-0.25,-0.5,0.0,0.09803921568627451,0.9411764705882353,16,16
3,action,back_12_15,1,top1_mass,0.5,0.25,0.25,0.125,0.4375,0.11764705882352941,0.9411764705882353,16,16
3,state,back_12_15,5,top1_mass,0.4375,0.1875,0.25,0.125,0.4375,0.11764705882352941,0.9411764705882353,16,16
3,state,back_12_15,8,top1_mass,0.5,0.25,0.25,0.0,0.625,0.11764705882352941,0.9411764705882353,16,16
3,state,back_12_15,0,top1_mass,0.5,0.25,0.25,0.0,0.625,0.13725490196078433,0.9411764705882353,16,16
3,state,back_12_15,6,top1_mass,0.5,0.25,0.25,0.0,0.625,0.13725490196078433,0.9411764705882353,16,16
3,state,back_12_15,7,top1_mass,0.5,0.25,0.25,0.0,0.625,0.13725490196078433,0.9411764705882353,16,16
3,action,back_12_15,1,consensus_distance,0.5,0.25,0.25,0.0,0.5,0.1568627450980392,0.9411764705882353,16,16
3,state,back_12_15,1,top1_mass,0.5,0.25,0.25,0.0,0.625,0.1568627450980392,0.9411764705882353,16,16
3,action,front_2_5,3,top1_mass,0.4375,0.25,0.1875,0.0625,0.25,0.13725490196078433,1.0,16,16
3,action,back_12_15,6,token_dispersion,0.4375,0.25,0.1875,-0.0625,0.5,0.17647058823529413,1.0,16,16
3,action,back_12_15,9,consensus_distance,0.4375,0.25,0.1875,0.0,0.5625,0.17647058823529413,1.0,16,16
3,action,front_2_5,9,entropy,0.25,0.4375,-0.1875,-0.4375,0.0,0.17647058823529413,1.0,16,16
3,action,back_12_15,5,token_dispersion,0.4375,0.25,0.1875,-0.0625,0.5,0.19607843137254902,1.0,16,16
3,action,back_12_15,8,entropy,0.375,0.5625,-0.1875,-0.375,0.0,0.19607843137254902,1.0,16,16
3,action,front_2_5,0,entropy,0.3125,0.5,-0.1875,-0.4375,0.0,0.19607843137254902,1.0,16,16
3,action,back_12_15,7,top1_mass,0.5,0.3125,0.1875,0.0625,0.25,0.21568627450980393,1.0,16,16
3,action,back_12_15,9,top1_mass,0.5625,0.375,0.1875,0.0625,0.25,0.21568627450980393,1.0,16,16
3,action,front_2_5,6,entropy,0.25,0.4375,-0.1875,-0.5953125,0.09531249999999947,0.21568627450980393,1.0,16,16
3,action,front_2_5,7,entropy,0.25,0.4375,-0.1875,-0.5953125,0.09531249999999947,0.21568627450980393,1.0,16,16
3,action,back_12_15,6,entropy,0.25,0.4375,-0.1875,-0.4078125,0.0,0.23529411764705882,1.0,16,16
3,action,back_12_15,0,consensus_distance,0.4375,0.25,0.1875,0.0,0.40781249999999947,0.2549019607843137,1.0,16,16
3,action,back_12_15,9,token_dispersion,0.4375,0.25,0.1875,-0.0953125,0.5953124999999995,0.2549019607843137,1.0,16,16
3,action,front_2_5,6,top1_mass,0.4375,0.25,0.1875,-0.0625,0.5,0.27450980392156865,1.0,16,16
3,action,back_12_15,8,top1_mass,0.4375,0.25,0.1875,0.0625,0.25,0.29411764705882354,1.0,16,16
3,state,back_12_15,2,top1_mass,0.4375,0.25,0.1875,-0.0625,0.4375,0.29411764705882354,1.0,16,16
3,action,front_2_5,9,token_dispersion,0.4375,0.25,0.1875,-0.0625,0.5,0.3137254901960784,1.0,16,16
3,state,back_12_15,3,top1_mass,0.4375,0.25,0.1875,-0.0625,0.4375,0.3137254901960784,1.0,16,16
3,state,back_12_15,4,top1_mass,0.4375,0.25,0.1875,-0.0625,0.4375,0.3137254901960784,1.0,16,16
3,state,back_12_15,9,top1_mass,0.4375,0.25,0.1875,-0.0625,0.4375,0.3137254901960784,1.0,16,16
3,action,back_12_15,5,consensus_distance,0.5,0.3125,0.1875,-0.0625,0.5,0.3333333333333333,1.0,16,16
3,action,back_12_15,1,token_dispersion,0.4375,0.3125,0.125,-0.125,0.40781249999999947,0.39215686274509803,1.0,16,16
3,action,back_12_15,4,token_dispersion,0.4375,0.3125,0.125,-0.25,0.5,0.39215686274509803,1.0,16,16
3,action,front_2_5,5,entropy,0.3125,0.4375,-0.125,-0.4078125,0.09531249999999947,0.43137254901960786,1.0,16,16
3,state,back_12_15,3,entropy,0.3125,0.4375,-0.125,-0.25,0.0,0.45098039215686275,1.0,16,16
3,action,back_12_15,2,token_dispersion,0.5,0.375,0.125,-0.25,0.5,0.47058823529411764,1.0,16,16
3,action,front_2_5,8,token_dispersion,0.4375,0.3125,0.125,-0.25,0.5,0.47058823529411764,1.0,16,16
3,state,back_12_15,5,entropy,0.3125,0.4375,-0.125,-0.25,0.0,0.47058823529411764,1.0,16,16
3,action,back_12_15,4,consensus_distance,0.5,0.375,0.125,-0.125,0.4375,0.49019607843137253,1.0,16,16
3,action,back_12_15,2,consensus_distance,0.5,0.375,0.125,-0.0953125,0.40781249999999947,0.5098039215686274,1.0,16,16
3,action,back_12_15,3,consensus_distance,0.5,0.375,0.125,-0.0953125,0.40781249999999947,0.5098039215686274,1.0,16,16
3,action,front_2_5,2,entropy,0.375,0.5,-0.125,-0.4375,0.125,0.5098039215686274,1.0,16,16
3,state,back_12_15,4,entropy,0.3125,0.4375,-0.125,-0.25,0.0,0.5098039215686274,1.0,16,16
3,action,back_12_15,4,entropy,0.3125,0.4375,-0.125,-0.4078125,0.09531249999999947,0.5294117647058824,1.0,16,16
3,action,back_12_15,4,top1_mass,0.4375,0.3125,0.125,0.0,0.25,0.5490196078431373,1.0,16,16
3,action,back_12_15,7,token_dispersion,0.4375,0.3125,0.125,-0.0953125,0.40781249999999947,0.5490196078431373,1.0,16,16
3,action,back_12_15,8,consensus_distance,0.375,0.25,0.125,0.0,0.375,0.5490196078431373,1.0,16,16
3,action,front_2_5,1,entropy,0.375,0.5,-0.125,-0.4375,0.125,0.5490196078431373,1.0,16,16
3,action,back_12_15,5,entropy,0.25,0.375,-0.125,-0.4078125,0.09531249999999947,0.5686274509803921,1.0,16,16
3,action,front_2_5,9,top1_mass,0.375,0.25,0.125,0.0,0.25,0.6274509803921569,1.0,16,16
3,action,front_2_5,4,entropy,0.375,0.4375,-0.0625,-0.375,0.125,0.7450980392156863,1.0,16,16
3,action,front_2_5,8,consensus_distance,0.5,0.4375,0.0625,-0.1578125,0.375,0.7647058823529411,1.0,16,16
3,action,front_2_5,2,token_dispersion,0.4375,0.375,0.0625,-0.25,0.4375,0.7843137254901961,1.0,16,16
3,action,front_2_5,4,top1_mass,0.375,0.3125,0.0625,-0.125,0.375,0.7843137254901961,1.0,16,16
3,action,front_2_5,7,token_dispersion,0.4375,0.375,0.0625,-0.25,0.40781249999999947,0.7843137254901961,1.0,16,16
3,state,back_12_15,0,consensus_distance,0.4375,0.5,-0.0625,-0.1875,0.0,0.7843137254901961,1.0,16,16
3,state,back_12_15,1,consensus_distance,0.4375,0.5,-0.0625,-0.1875,0.0,0.7843137254901961,1.0,16,16
3,state,back_12_15,2,consensus_distance,0.4375,0.5,-0.0625,-0.1875,0.0,0.7843137254901961,1.0,16,16
3,state,back_12_15,2,entropy,0.375,0.4375,-0.0625,-0.25,0.125,0.7843137254901961,1.0,16,16
3,state,back_12_15,3,consensus_distance,0.4375,0.5,-0.0625,-0.1875,0.0,0.7843137254901961,1.0,16,16
3,state,back_12_15,4,consensus_distance,0.4375,0.5,-0.0625,-0.1875,0.0,0.7843137254901961,1.0,16,16
3,state,back_12_15,5,consensus_distance,0.4375,0.5,-0.0625,-0.1875,0.0,0.7843137254901961,1.0,16,16
3,state,back_12_15,6,consensus_distance,0.4375,0.5,-0.0625,-0.1875,0.0,0.7843137254901961,1.0,16,16
3,state,back_12_15,7,consensus_distance,0.4375,0.5,-0.0625,-0.1875,0.0,0.7843137254901961,1.0,16,16
3,state,back_12_15,8,consensus_distance,0.4375,0.5,-0.0625,-0.1875,0.0,0.7843137254901961,1.0,16,16
3,state,front_2_5,0,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.7843137254901961,1.0,16,16
3,state,front_2_5,1,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.7843137254901961,1.0,16,16
3,state,front_2_5,2,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.7843137254901961,1.0,16,16
3,state,front_2_5,3,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.7843137254901961,1.0,16,16
3,state,front_2_5,4,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.7843137254901961,1.0,16,16
3,state,front_2_5,5,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.7843137254901961,1.0,16,16
3,state,front_2_5,6,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.7843137254901961,1.0,16,16
3,state,front_2_5,7,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.7843137254901961,1.0,16,16
3,state,front_2_5,8,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.7843137254901961,1.0,16,16
3,state,front_2_5,9,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.7843137254901961,1.0,16,16
3,action,front_2_5,3,entropy,0.375,0.4375,-0.0625,-0.375,0.125,0.803921568627451,1.0,16,16
3,action,back_12_15,3,token_dispersion,0.4375,0.375,0.0625,-0.25,0.40781249999999947,0.8235294117647058,1.0,16,16
3,action,back_12_15,6,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.8235294117647058,1.0,16,16
3,action,front_2_5,0,token_dispersion,0.5,0.4375,0.0625,-0.25,0.4375,0.8235294117647058,1.0,16,16
3,state,back_12_15,0,entropy,0.375,0.4375,-0.0625,-0.25,0.125,0.8235294117647058,1.0,16,16
3,state,back_12_15,1,entropy,0.375,0.4375,-0.0625,-0.25,0.125,0.8235294117647058,1.0,16,16
3,state,back_12_15,6,entropy,0.375,0.4375,-0.0625,-0.25,0.125,0.8235294117647058,1.0,16,16
3,state,back_12_15,7,entropy,0.375,0.4375,-0.0625,-0.25,0.125,0.8235294117647058,1.0,16,16
