relative_query,flow_step,layer_group,token_type,failed_value,success_mean,success_min,success_max,failed_over_success_mean,relation_to_success_range
-4,8,back,state,0.0784483551979065,0.06752922066620418,0.049940988421440125,0.08274556696414948,1.1616949584784255,inside
-4,8,back,action,0.028482019901275635,0.02421992618058409,0.02153937891125679,0.026317009702324867,1.1759746784079075,above_all
-4,9,front,state,0.11015163362026215,0.10979258375508445,0.06974479556083679,0.14165934920310974,1.0032702560855897,inside
-4,9,front,action,0.026161689311265945,0.023258085761751448,0.018906492739915848,0.02659052051603794,1.1248427570204231,inside
-4,9,back,state,0.07849203050136566,0.0675607297037329,0.05007622390985489,0.08266369253396988,1.1617996259893677,inside
-4,9,back,action,0.032117702066898346,0.028476995016847337,0.02418452315032482,0.03236113861203194,1.1278473043906887,inside
-3,0,front,state,0.09649662673473358,0.09428094327449799,0.052894607186317444,0.13786883652210236,1.0235008622451374,inside
-3,0,front,action,0.03040524199604988,0.028446367542658533,0.02548808977007866,0.030832897871732712,1.0688620243148372,inside
-3,0,back,state,0.0693591982126236,0.06451840858374323,0.04188108071684837,0.09148497134447098,1.075029588223602,inside
-3,0,back,action,0.02271869406104088,0.017141209516142095,0.015334266237914562,0.019734416157007217,1.325384538334147,above_all
-3,1,front,state,0.09649910777807236,0.09428430561508451,0.05289251357316971,0.13786153495311737,1.0234906769322751,inside
-3,1,front,action,0.030227288603782654,0.028091451419251307,0.02536722458899021,0.030300896614789963,1.0760315710518125,inside
-3,1,back,state,0.06933818757534027,0.06451753793018204,0.04188387840986252,0.09145162999629974,1.074718437804848,inside
-3,1,back,action,0.023120664060115814,0.01719419578356402,0.015458593145012856,0.0199700016528368,1.3446784223672106,above_all
-3,2,front,state,0.09649910777807236,0.09428430561508451,0.05289251357316971,0.13786153495311737,1.0234906769322751,inside
-3,2,front,action,0.030621442943811417,0.02854880318045616,0.02585427835583687,0.03063983842730522,1.0725998827430403,inside
-3,2,back,state,0.06934929639101028,0.06450735671179635,0.041894786059856415,0.09146802872419357,1.075060271045465,inside
-3,2,back,action,0.024087969213724136,0.017524986660906246,0.015796814113855362,0.020600339397788048,1.3744928700835033,above_all
-3,3,front,state,0.09650248289108276,0.09428002259560994,0.05288919806480408,0.13785821199417114,1.0235729716040216,inside
-3,3,front,action,0.03138910233974457,0.028966558298894336,0.02627616748213768,0.031024273484945297,1.0836324431730193,above_all
-3,3,back,state,0.06938830018043518,0.0645224398800305,0.041885316371917725,0.09145032614469528,1.0754134578520589,inside
-3,3,back,action,0.025232940912246704,0.017988556995987892,0.016418039798736572,0.021318187937140465,1.402721792408061,above_all
-3,4,front,state,0.09650248289108276,0.09428002259560994,0.05288919806480408,0.13785821199417114,1.0235729716040216,inside
-3,4,front,action,0.03184105455875397,0.029283819187964712,0.026560837402939796,0.03117743507027626,1.0873258830883727,above_all
-3,4,back,state,0.06938795745372772,0.06450210352029119,0.041829612106084824,0.09145603328943253,1.0757472030644633,inside
-3,4,back,action,0.02631417289376259,0.01849114495728697,0.016917293891310692,0.021977173164486885,1.4230688772678042,above_all
-3,5,front,state,0.09650248289108276,0.09428002259560994,0.05288919806480408,0.13785821199417114,1.0235729716040216,inside
-3,5,front,action,0.03212089464068413,0.029251914471387863,0.026488477364182472,0.03144725412130356,1.0980783726857433,above_all
-3,5,back,state,0.06938795745372772,0.06450210352029119,0.041829612106084824,0.09145603328943253,1.0757472030644633,inside
-3,5,back,action,0.027807602658867836,0.01920724952859538,0.01772122085094452,0.02298590913414955,1.447765991557949,above_all
-3,6,front,state,0.0965026393532753,0.09428175113030843,0.052887849509716034,0.13785704970359802,1.023555865226743,inside
-3,6,front,action,0.03140128776431084,0.027998866247279302,0.02522786520421505,0.03038359247148037,1.1215199746654796,above_all
-3,6,back,state,0.06938290596008301,0.06452705924000059,0.04181685298681259,0.091429702937603,1.0752528749531525,inside
-3,6,back,action,0.029050398617982864,0.01987533164875848,0.018376056104898453,0.02359326183795929,1.4616308865365528,above_all
-3,7,front,state,0.096503846347332,0.09427910032016891,0.05288676917552948,0.13785411417484283,1.0235974465136803,inside
-3,7,front,action,0.030535584315657616,0.02592365470315729,0.023314690217375755,0.028367087244987488,1.1779042988077846,above_all
-3,7,back,state,0.069426991045475,0.06452969355242592,0.04180493205785751,0.09162379801273346,1.0758921548119607,inside
-3,7,back,action,0.03083110973238945,0.020833445712924004,0.019227245822548866,0.024503830820322037,1.479885284327374,above_all
-3,8,front,state,0.09649824351072311,0.09428451902100018,0.052889734506607056,0.13786417245864868,1.0234791937500352,inside
-3,8,front,action,0.029753293842077255,0.02357283341033118,0.02093564346432686,0.025488585233688354,1.2621857255834756,above_all
-3,8,back,state,0.06933045387268066,0.06452136965734619,0.04180089011788368,0.09167197346687317,1.074534750903059,inside
-3,8,back,action,0.0338008888065815,0.022748605481215885,0.020880479365587234,0.026205342262983322,1.4858444327276137,above_all
-3,9,front,state,0.09648681432008743,0.09428781856383596,0.05291640758514404,0.13783560693264008,1.0233221617569048,inside
-3,9,front,action,0.03151782229542732,0.022794035396405628,0.01948988065123558,0.024895694106817245,1.3827223546558738,above_all
-3,9,back,state,0.06932449340820312,0.06453794826354299,0.041945334523916245,0.09146048128604889,1.0741663668190087,inside
-3,9,back,action,0.0409698486328125,0.02661216844405447,0.023964665830135345,0.031130235642194748,1.5395156061386548,above_all
-2,0,front,state,0.07869374752044678,0.08470549860170909,0.05948678404092789,0.10928674787282944,0.9290276170909522,inside
-2,0,front,action,0.028214599937200546,0.0285072922706604,0.023100078105926514,0.03127406910061836,0.9897327206428128,inside
-2,0,back,state,0.06416267156600952,0.05517130770853588,0.04261685907840729,0.08352451026439667,1.1629717371386963,inside
-2,0,back,action,0.01927505061030388,0.017632275553686277,0.01586005464196205,0.01902737095952034,1.0931686356429562,above_all
-2,1,front,state,0.07870237529277802,0.08470549860170909,0.05948678404092789,0.10928674787282944,0.9291294731979779,inside
-2,1,front,action,0.02842339500784874,0.028180497831531932,0.023092234507203102,0.03102712705731392,1.0086193358885598,inside
-2,1,back,state,0.06422445178031921,0.055190798959561756,0.04261370375752449,0.08361417055130005,1.163680413964951,inside
-2,1,back,action,0.019912805408239365,0.017803041796599115,0.01634579710662365,0.019337236881256104,1.1185057944448165,above_all
-2,2,front,state,0.07870893180370331,0.08470869170767921,0.05949147790670395,0.10928814113140106,0.9291718502195685,inside
-2,2,front,action,0.029478639364242554,0.02863659922565733,0.023564115166664124,0.03137343376874924,1.0294043343607222,inside
-2,2,back,state,0.06417576968669891,0.055184961429664066,0.04256570339202881,0.08356805890798569,1.1629213471226953,inside
-2,2,back,action,0.02087470330297947,0.018270277551242282,0.01701793633401394,0.020011775195598602,1.1425498733904071,above_all
-2,3,front,state,0.07871481776237488,0.08470481314829417,0.05949399620294571,0.10927917063236237,0.9292838840759555,inside
-2,3,front,action,0.030260786414146423,0.029187236513410295,0.02426932565867901,0.03174103423953056,1.036781484956374,inside
-2,3,back,state,0.06419306248426437,0.05518373580915587,0.04254377633333206,0.08352315425872803,1.1632605430387282,inside
-2,3,back,action,0.022051140666007996,0.018988863698073795,0.017577650025486946,0.02089921571314335,1.16126699399316,above_all
-2,4,front,state,0.07870893180370331,0.08470869170767921,0.05949147790670395,0.10928814113140106,0.9291718502195685,inside
-2,4,front,action,0.031225278973579407,0.029454104336244718,0.02484019100666046,0.03187010809779167,1.0601333728269295,inside
-2,4,back,state,0.06417468190193176,0.0551490629357951,0.04251611605286598,0.08355913311243057,1.1636586096964938,inside
-2,4,back,action,0.02314375340938568,0.019818646567208425,0.018270233646035194,0.022023392841219902,1.167776686006345,above_all
-2,5,front,state,0.07870228588581085,0.08470953681639262,0.05949801951646805,0.1092858538031578,0.9290841249244173,inside
-2,5,front,action,0.03162113204598427,0.02969060811613287,0.025095557793974876,0.03205437213182449,1.0650213671037077,inside
-2,5,back,state,0.06419244408607483,0.05519364135605948,0.04263424128293991,0.08356334269046783,1.1630405696910484,inside
-2,5,back,action,0.02441592887043953,0.02095796194459711,0.01915907673537731,0.023415755480527878,1.1649953814680856,above_all
-2,6,front,state,0.07870794832706451,0.0847075427217143,0.059505898505449295,0.10927794128656387,0.9291728433870409,inside
-2,6,front,action,0.030771661549806595,0.02878332430762904,0.02440837398171425,0.03162230923771858,1.0690794857788732,inside
-2,6,back,state,0.06425731629133224,0.05516775005630085,0.042470987886190414,0.08356072753667831,1.164762315406286,inside
-2,6,back,action,0.025489438325166702,0.022070849580424174,0.019775474444031715,0.025094205513596535,1.154891579152198,above_all
-2,7,front,state,0.07870982587337494,0.08470354016338076,0.05948803573846817,0.10928159952163696,0.9292389163611718,inside
-2,7,front,action,0.029831726104021072,0.027339488800082887,0.023458199575543404,0.030779967084527016,1.0911588845776308,inside
-2,7,back,state,0.06426932662725449,0.055164111512047906,0.04257698357105255,0.08356984704732895,1.1650568615288581,inside
-2,7,back,action,0.02687673270702362,0.023384343832731247,0.020852627232670784,0.02754787728190422,1.149347311144307,inside
-2,8,front,state,0.07870794832706451,0.0847075427217143,0.059505898505449295,0.10927794128656387,0.9291728433870409,inside
-2,8,front,action,0.02928178384900093,0.025842309796384404,0.022568514570593834,0.03174448758363724,1.1330946838621114,inside
-2,8,back,state,0.06426301598548889,0.05517517668860299,0.042546018958091736,0.08356346935033798,1.1647088390523104,inside
-2,8,back,action,0.030603989958763123,0.025877819529601505,0.02299608662724495,0.031109029427170753,1.1826340284874224,inside
-2,9,front,state,0.07871481776237488,0.08470481314829417,0.05949399620294571,0.10927917063236237,0.9292838840759555,inside
-2,9,front,action,0.02931806445121765,0.026367135612027987,0.022412851452827454,0.03307304158806801,1.111916928809041,inside
-2,9,back,state,0.0642160028219223,0.05520003927605493,0.042521536350250244,0.08356288820505142,1.1633325567175525,inside
-2,9,back,action,0.037817202508449554,0.029734219291380475,0.026654262095689774,0.035381119698286057,1.2718411113424533,above_all
-1,0,front,state,0.09524518996477127,0.06728967279195786,0.04589492455124855,0.09023074805736542,1.4154503360306803,above_all
-1,0,front,action,0.03145318850874901,0.029375603422522545,0.02855135127902031,0.03177369385957718,1.0707248479748184,inside
-1,0,back,state,0.06723295897245407,0.042285877146891186,0.026833605021238327,0.06090323626995087,1.5899625006926685,above_all
-1,0,back,action,0.023451220244169235,0.018416350175227438,0.017660420387983322,0.019874271005392075,1.2733913083231008,above_all
-1,1,front,state,0.0952712669968605,0.06727795941489083,0.04589430242776871,0.0901852548122406,1.416084373328568,above_all
-1,1,front,action,0.03127468004822731,0.029220806966934885,0.028458666056394577,0.0309944786131382,1.0702880342632737,above_all
-1,1,back,state,0.06717593222856522,0.042231950110622814,0.026817629113793373,0.06063581258058548,1.5906424413886613,above_all
-1,1,back,action,0.023787835612893105,0.018407144184623445,0.017537295818328857,0.019869264215230942,1.2923153844127795,above_all
-1,2,front,state,0.09526227414608002,0.0672818800168378,0.0458984375,0.09018536657094955,1.4158681969386098,above_all
-1,2,front,action,0.03208298608660698,0.029703696923596517,0.028920823708176613,0.03127668425440788,1.0801007756418481,above_all
-1,2,back,state,0.06723400950431824,0.04221341439655849,0.02683277428150177,0.06062949076294899,1.5927166865184823,above_all
-1,2,back,action,0.024548381567001343,0.018851937193955694,0.017880801111459732,0.020597469061613083,1.3021675870462819,above_all
-1,3,front,state,0.09526502341032028,0.06728051762495722,0.04589971899986267,0.09018396586179733,1.4159377301666658,above_all
-1,3,front,action,0.033376265317201614,0.030308380190815245,0.02938830293715,0.03114905394613743,1.1012223387416815,above_all
-1,3,back,state,0.06722579896450043,0.0422601971243109,0.02679232507944107,0.060840457677841187,1.5907592377468498,above_all
-1,3,back,action,0.025445809587836266,0.019465124500649317,0.018215319141745567,0.021225392818450928,1.3072513143693196,above_all
-1,4,front,state,0.09526502341032028,0.06728051762495722,0.04589971899986267,0.09018396586179733,1.4159377301666658,above_all
-1,4,front,action,0.03472956269979477,0.030996663495898247,0.029691949486732483,0.03283301740884781,1.1204290650311604,above_all
-1,4,back,state,0.0672241747379303,0.04226988926529884,0.026830829679965973,0.06085333228111267,1.590356064479154,above_all
-1,4,back,action,0.026534203439950943,0.020088034282837595,0.018738921731710434,0.02190333977341652,1.3208959655460513,above_all
-1,5,front,state,0.09525886923074722,0.06727109689797674,0.04589682072401047,0.09018970280885696,1.4160445365595378,above_all
-1,5,front,action,0.03657098859548569,0.03166545847696917,0.030094614252448082,0.03497945889830589,1.1549173880455383,above_all
-1,5,back,state,0.06722000241279602,0.04225094536585467,0.02681461162865162,0.06082574278116226,1.5909703754728344,above_all
-1,5,back,action,0.028210392221808434,0.020936672176633562,0.019162677228450775,0.022897304967045784,1.3474152904439478,above_all
-1,6,front,state,0.09526067972183228,0.06727035875831332,0.04589904844760895,0.09019316732883453,1.416086988090574,above_all
-1,6,front,action,0.03831707686185837,0.031325487952147214,0.029069874435663223,0.036978770047426224,1.2231917000109145,above_all
-1,6,back,state,0.06720148026943207,0.04228635770933969,0.02683981880545616,0.06069502979516983,1.5892000141357514,above_all
-1,6,back,action,0.03029235638678074,0.02147154084273747,0.0188751220703125,0.023776326328516006,1.4108142777758224,above_all
-1,7,front,state,0.0952618345618248,0.06728025312934603,0.04590032994747162,0.09019063413143158,1.4158959000746367,above_all
-1,7,front,action,0.04168497771024704,0.030161176142948016,0.027237186208367348,0.03968433663249016,1.3820740117256138,above_all
-1,7,back,state,0.06718480587005615,0.04225219679730279,0.02678462490439415,0.06066499277949333,1.590090242937261,above_all
-1,7,back,action,0.03298836946487427,0.02192727050610951,0.01840922050178051,0.024583598598837852,1.5044448626509555,above_all
-1,8,front,state,0.095272958278656,0.06727121291416031,0.045893341302871704,0.09019771218299866,1.4162515309516805,above_all
-1,8,front,action,0.04491747170686722,0.028386539114373072,0.024476174265146255,0.0422070249915123,1.5823511110632,above_all
-1,8,back,state,0.06718996912240982,0.04224021386887346,0.02676384709775448,0.060665395110845566,1.5906635636596924,above_all
-1,8,back,action,0.03653545677661896,0.022834951590214456,0.018259672448039055,0.02661294862627983,1.5999796028591375,above_all
-1,9,front,state,0.09527450799942017,0.06726506033114024,0.045886047184467316,0.09019134938716888,1.4164041112933188,above_all
-1,9,front,action,0.04660452902317047,0.026789208874106407,0.02285991981625557,0.04194289445877075,1.7396754507452783,above_all
-1,9,back,state,0.0671883374452591,0.042312802746891975,0.026859553530812263,0.06090959161520004,1.5878961705082113,above_all
-1,9,back,action,0.0419904999434948,0.02550779256437506,0.01976921223104,0.029996264725923538,1.6461832139147932,above_all
0,0,front,state,0.1160159558057785,0.07892303275210517,0.049414172768592834,0.13116854429244995,1.4699885668380366,inside
0,0,front,action,0.030334630981087685,0.028153213539293835,0.026178443804383278,0.030594829469919205,1.0774837813363372,inside
0,0,back,state,0.06865683943033218,0.04667100948946817,0.029580626636743546,0.06808552145957947,1.4710810882679828,above_all
0,0,back,action,0.027073312550783157,0.019018719238894328,0.017977410927414894,0.021149566397070885,1.423508713216437,above_all
0,1,front,state,0.1160159558057785,0.07892303275210517,0.049414172768592834,0.13116854429244995,1.4699885668380366,inside
0,1,front,action,0.03064366616308689,0.02808471636048385,0.026322294026613235,0.030360842123627663,1.091115387093728,above_all
0,1,back,state,0.06850811839103699,0.046656928690416474,0.029580390080809593,0.06807132065296173,1.4683375077174516,above_all
0,1,back,action,0.02836701273918152,0.01918319027338709,0.01814640499651432,0.021470949053764343,1.4787432296146892,above_all
0,2,front,state,0.11601819097995758,0.07890726679137774,0.04942862316966057,0.13113971054553986,1.470310602529132,inside
0,2,front,action,0.03153299540281296,0.028665886925799505,0.026990529149770737,0.031029745936393738,1.1000181325083311,above_all
0,2,back,state,0.06847597658634186,0.046612508062805445,0.02966245636343956,0.06804162263870239,1.469047245732362,above_all
0,2,back,action,0.030469173565506935,0.01966006894196783,0.01870463788509369,0.02224387228488922,1.5497999348550195,above_all
0,3,front,state,0.11601819097995758,0.07890726679137774,0.04942862316966057,0.13113971054553986,1.470310602529132,inside
0,3,front,action,0.03242296352982521,0.02936678166900362,0.02736765705049038,0.03191006928682327,1.104069349350847,above_all
0,3,back,state,0.06869754940271378,0.04662906005978584,0.029652822762727737,0.06806175410747528,1.4732775937287312,above_all
0,3,back,action,0.03309065103530884,0.020175334864429066,0.019287388771772385,0.022871706634759903,1.6401537450389803,above_all
0,4,front,state,0.11601726710796356,0.07890956423112325,0.049428991973400116,0.13115094602108002,1.4702560866785832,inside
0,4,front,action,0.03360338136553764,0.02994441586945738,0.027471523731946945,0.03249746933579445,1.122191914246433,above_all
0,4,back,state,0.0684613287448883,0.046649622065680366,0.029612522572278976,0.06816425174474716,1.4675644884860617,above_all
0,4,back,action,0.03566772863268852,0.02066900155373982,0.019776612520217896,0.023599112406373024,1.7256628744234068,above_all
0,5,front,state,0.11601819097995758,0.07890726679137774,0.04942862316966057,0.13113971054553986,1.470310602529132,inside
0,5,front,action,0.03554495424032211,0.030335262151701108,0.027485212311148643,0.0330183170735836,1.1717371705102888,above_all
0,5,back,state,0.06848468631505966,0.046620952763727734,0.029634859412908554,0.06803244352340698,1.4689679694479014,above_all
0,5,back,action,0.0382525697350502,0.021244465772594725,0.020008863881230354,0.0243998970836401,1.800589863944513,above_all
0,6,front,state,0.11602002382278442,0.0789191909134388,0.0494452565908432,0.13116785883903503,1.4701116734716535,inside
0,6,front,action,0.037504006177186966,0.02956448867917061,0.02650952711701393,0.03217778354883194,1.2685491227051078,above_all
0,6,back,state,0.06844298541545868,0.046659582161477635,0.0295760128647089,0.0681171715259552,1.4668580866968313,above_all
0,6,back,action,0.03978896886110306,0.021593336282031878,0.020110607147216797,0.02513740584254265,1.8426503594172257,above_all
0,7,front,state,0.11594951152801514,0.07892231749636787,0.04944710060954094,0.1311691701412201,1.4691599943621945,inside
0,7,front,action,0.04096849635243416,0.027503210519041334,0.024553215131163597,0.03012075461447239,1.4895895998785444,above_all
0,7,back,state,0.06847570091485977,0.04666677064129284,0.029629800468683243,0.06814246624708176,1.4673331789165933,above_all
0,7,back,action,0.04002305865287781,0.022237427266580716,0.020395826548337936,0.026463855057954788,1.7998061634146878,above_all
0,8,front,state,0.11597853153944016,0.0789030087845666,0.04944225773215294,0.13112184405326843,1.4698873126131726,inside
0,8,front,action,0.044506531208753586,0.024610122931855067,0.02248985506594181,0.026038801297545433,1.8084644002791563,above_all
0,8,back,state,0.06846366822719574,0.04666436330548355,0.029636384919285774,0.06804130226373672,1.4671510201265416,above_all
0,8,back,action,0.040580734610557556,0.02370452508330345,0.021269384771585464,0.028507715091109276,1.7119404193058925,above_all
0,9,front,state,0.11602489650249481,0.078901899180242,0.04946605861186981,0.13112951815128326,1.4704956117399626,inside
0,9,front,action,0.0447869598865509,0.022662540365542685,0.021323468536138535,0.02394828572869301,1.9762550519114506,above_all
0,9,back,state,0.06849147379398346,0.04664915959749903,0.029619991779327393,0.06806748360395432,1.4682252453194342,above_all
0,9,back,action,0.04448336735367775,0.027033567428588867,0.02371295355260372,0.03294074162840843,1.645486392840449,above_all
1,0,front,state,0.1401725858449936,0.13413733563252858,0.07755270600318909,0.18366040289402008,1.0449930676198809,inside
1,0,front,action,0.027581458911299706,0.02946316317788192,0.02673635259270668,0.031202947720885277,0.9361336644262686,inside
1,0,back,state,0.07436230778694153,0.04982569654073034,0.03896849974989891,0.06115785241127014,1.492448935985342,above_all
1,0,back,action,0.02812008559703827,0.021421945254717554,0.01947389543056488,0.02350039593875408,1.3126765689425728,above_all
1,1,front,state,0.14017292857170105,0.13413739310843603,0.07755403965711594,0.18366031348705292,1.0449951748979192,inside
1,1,front,action,0.027581840753555298,0.029276613146066666,0.026639407500624657,0.031012048944830894,0.9421117332098552,inside
1,1,back,state,0.07444290071725845,0.04986632934638432,0.03895973786711693,0.06125836819410324,1.4928490164206587,above_all
1,1,back,action,0.029244665056467056,0.02163693229002612,0.019642483443021774,0.023435423150658607,1.351608659881412,above_all
1,2,front,state,0.14017292857170105,0.13413739310843603,0.07755403965711594,0.18366031348705292,1.0449951748979192,inside
1,2,front,action,0.028389519080519676,0.029868677790675844,0.02732648327946663,0.03186466544866562,0.950477931412889,inside
1,2,back,state,0.0743444561958313,0.04987343134624617,0.039004452526569366,0.06124179810285568,1.4906625469520054,above_all
1,2,back,action,0.030660515651106834,0.022175136687500135,0.01996864192187786,0.024343391880393028,1.38265283696717,above_all
1,3,front,state,0.14017698168754578,0.13413329528910772,0.0775502622127533,0.1836654543876648,1.0450573169429085,inside
1,3,front,action,0.028468897566199303,0.03030133114329406,0.027420520782470703,0.03259006142616272,0.9395263010582197,inside
1,3,back,state,0.07442759722471237,0.04984827446086066,0.03896307200193405,0.06122172623872757,1.493082720108008,above_all
1,3,back,action,0.032434672117233276,0.02283320895263127,0.020506059750914574,0.025074517354369164,1.4205043270317703,above_all
1,4,front,state,0.1401768922805786,0.13413340066160476,0.07755015045404434,0.18366555869579315,1.0450558294143346,inside
1,4,front,action,0.028692984953522682,0.030604878972683634,0.027312707155942917,0.03292376548051834,0.9375297637717368,inside
1,4,back,state,0.0744352638721466,0.04984000804168837,0.038976337760686874,0.061262570321559906,1.4934841866374837,above_all
1,4,back,action,0.03386441990733147,0.023523632969175066,0.0209093876183033,0.026036595925688744,1.4395914079983638,above_all
1,5,front,state,0.14017292857170105,0.13413739310843603,0.07755403965711594,0.18366031348705292,1.0449951748979192,inside
1,5,front,action,0.028158729895949364,0.030416245705315044,0.02658497355878353,0.03285858780145645,0.9257792749559755,inside
1,5,back,state,0.07442984730005264,0.04983906660761152,0.03899984434247017,0.06125824153423309,1.4934037165271785,above_all
1,5,back,action,0.035509124398231506,0.02432427023138319,0.021427959203720093,0.027462968602776527,1.4598228049784454,above_all
1,6,front,state,0.14017629623413086,0.13413990608283452,0.07755626738071442,0.18366512656211853,1.045000703575629,inside
1,6,front,action,0.027357617393136024,0.029202802905014584,0.025363773107528687,0.03166760876774788,0.9368147804893854,inside
1,6,back,state,0.07445129752159119,0.0498321396963937,0.03900555521249771,0.061276085674762726,1.4940417564887176,above_all
1,6,back,action,0.03728919476270676,0.025255341082811356,0.021684523671865463,0.028968732804059982,1.4764874740925822,above_all
1,7,front,state,0.14017629623413086,0.13413990608283452,0.07755626738071442,0.18366512656211853,1.045000703575629,inside
1,7,front,action,0.026179466396570206,0.026954279946429387,0.023438218981027603,0.02931145951151848,0.9712545261309486,inside
1,7,back,state,0.07445502281188965,0.04983109288981983,0.03900860622525215,0.06127232313156128,1.4941479003182836,above_all
1,7,back,action,0.03975613787770271,0.026523254279579436,0.02254173345863819,0.0307746771723032,1.4989162890283576,above_all
1,8,front,state,0.14018027484416962,0.13413595408201218,0.07755260169506073,0.18367034196853638,1.0450611530929423,inside
1,8,front,action,0.025146448984742165,0.02435844178710665,0.02137797698378563,0.026544231921434402,1.0323504764599771,inside
1,8,back,state,0.07445217669010162,0.04984647408127785,0.039033953100442886,0.06122761219739914,1.4936297513983159,above_all
1,8,back,action,0.04312852770090103,0.02859810340617384,0.023814605548977852,0.03342355415225029,1.5080904872730239,above_all
1,9,front,state,0.1401723176240921,0.1341307833790779,0.07755062729120255,0.1836339682340622,1.0450421155592577,inside
1,9,front,action,0.024740930646657944,0.022558364484991347,0.02019166573882103,0.02430994249880314,1.0967519681277742,above_all
1,9,back,state,0.07444346696138382,0.049834849046809335,0.038978997617959976,0.06116852909326553,1.4938034003365772,above_all
1,9,back,action,0.04744841530919075,0.03152706128145967,0.025825679302215576,0.037077777087688446,1.505005965687454,above_all
2,0,front,state,0.164682075381279,0.08133601290839058,0.054009489715099335,0.11052531003952026,2.0247129099721395,above_all
2,0,front,action,0.02725815214216709,0.027260870805808475,0.024220848456025124,0.029865765944123268,0.9999002723111543,inside
2,0,back,state,0.05590564385056496,0.04088314196893147,0.0331316739320755,0.050000108778476715,1.3674497887919088,above_all
