freeze_level,acceleration_level,periodicity_level,tp,fp,risk_recall,precision,timely_fpr,early4_risk_recall,f1
1.0,1.0,0.5,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.935064935064935,0.21099887766554437
1.0,1.0,1.0,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.935064935064935,0.21099887766554437
1.0,1.0,1.5,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,1.0,2.0,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,1.0,2.5,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,1.0,3.0,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,1.0,3.5,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,1.0,4.0,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,1.0,4.5,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,1.0,5.0,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,1.5,0.5,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,1.5,1.0,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,1.5,1.5,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,1.5,2.0,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,1.5,2.5,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,1.5,3.0,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,1.5,3.5,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,1.5,4.0,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,1.5,4.5,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,1.5,5.0,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,2.0,0.5,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,2.0,1.0,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,2.0,1.5,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,2.0,2.0,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,2.0,2.5,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,2.0,3.0,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,2.0,3.5,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,2.0,4.0,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
1.0,2.0,4.5,376,2803,0.9766233766233766,0.11827618748033973,0.26913106096975514,0.9324675324675324,0.21099887766554437
