freeze_level,acceleration_level,periodicity_level,tp,fp,risk_recall,precision,timely_fpr,early4_risk_recall,f1
0.96,0.925,0.75,138,303,0.38227146814404434,0.3129251700680272,0.02902576875179615,0.37119113573407203,0.34413965087281795
0.96,0.925,0.8,138,303,0.38227146814404434,0.3129251700680272,0.02902576875179615,0.37119113573407203,0.34413965087281795
0.96,0.925,0.85,137,303,0.37950138504155123,0.31136363636363634,0.02902576875179615,0.3684210526315789,0.34207240948813983
0.96,0.925,0.9,136,303,0.3767313019390582,0.3097949886104784,0.02902576875179615,0.3656509695290859,0.33999999999999997
0.96,0.925,0.95,135,303,0.3739612188365651,0.3082191780821918,0.02902576875179615,0.3628808864265928,0.3379224030037547
0.96,0.95,0.5,138,303,0.38227146814404434,0.3129251700680272,0.02902576875179615,0.37119113573407203,0.34413965087281795
0.96,0.95,0.55,138,303,0.38227146814404434,0.3129251700680272,0.02902576875179615,0.37119113573407203,0.34413965087281795
0.96,0.95,0.6,138,303,0.38227146814404434,0.3129251700680272,0.02902576875179615,0.37119113573407203,0.34413965087281795
0.96,0.95,0.65,137,303,0.37950138504155123,0.31136363636363634,0.02902576875179615,0.3684210526315789,0.34207240948813983
0.96,0.95,0.7,137,303,0.37950138504155123,0.31136363636363634,0.02902576875179615,0.3684210526315789,0.34207240948813983
0.96,0.95,0.75,137,303,0.37950138504155123,0.31136363636363634,0.02902576875179615,0.3684210526315789,0.34207240948813983
0.96,0.95,0.8,137,303,0.37950138504155123,0.31136363636363634,0.02902576875179615,0.3684210526315789,0.34207240948813983
0.96,0.95,0.85,136,303,0.3767313019390582,0.3097949886104784,0.02902576875179615,0.3656509695290859,0.33999999999999997
0.96,0.95,0.9,135,303,0.3739612188365651,0.3082191780821918,0.02902576875179615,0.3628808864265928,0.3379224030037547
0.96,0.95,0.95,134,303,0.37119113573407203,0.30663615560640733,0.02902576875179615,0.3601108033240997,0.33583959899749377
0.96,0.975,0.5,137,303,0.37950138504155123,0.31136363636363634,0.02902576875179615,0.3684210526315789,0.34207240948813983
0.96,0.975,0.55,137,303,0.37950138504155123,0.31136363636363634,0.02902576875179615,0.3684210526315789,0.34207240948813983
0.96,0.975,0.6,137,303,0.37950138504155123,0.31136363636363634,0.02902576875179615,0.3684210526315789,0.34207240948813983
0.96,0.975,0.65,136,303,0.3767313019390582,0.3097949886104784,0.02902576875179615,0.3656509695290859,0.33999999999999997
0.96,0.975,0.7,136,303,0.3767313019390582,0.3097949886104784,0.02902576875179615,0.3656509695290859,0.33999999999999997
0.96,0.975,0.75,136,303,0.3767313019390582,0.3097949886104784,0.02902576875179615,0.3656509695290859,0.33999999999999997
0.96,0.975,0.8,136,303,0.3767313019390582,0.3097949886104784,0.02902576875179615,0.3656509695290859,0.33999999999999997
0.96,0.975,0.85,135,303,0.3739612188365651,0.3082191780821918,0.02902576875179615,0.3628808864265928,0.3379224030037547
0.96,0.975,0.9,134,303,0.37119113573407203,0.30663615560640733,0.02902576875179615,0.3601108033240997,0.33583959899749377
