freeze_level,acceleration_level,periodicity_level,tp,fp,risk_recall,precision,timely_fpr,early4_risk_recall,f1
0.95,0.925,0.8,189,371,0.4909090909090909,0.3375,0.035621699471915506,0.3038961038961039,0.4
0.95,0.925,0.85,189,371,0.4909090909090909,0.3375,0.035621699471915506,0.3038961038961039,0.4
0.95,0.925,0.9,187,371,0.4857142857142857,0.33512544802867383,0.035621699471915506,0.2987012987012987,0.39660657476139977
0.95,0.925,0.95,186,371,0.4831168831168831,0.3339317773788151,0.035621699471915506,0.2961038961038961,0.39490445859872614
0.95,0.95,0.5,190,371,0.4935064935064935,0.33868092691622104,0.035621699471915506,0.3038961038961039,0.40169133192389006
0.95,0.95,0.55,190,371,0.4935064935064935,0.33868092691622104,0.035621699471915506,0.3038961038961039,0.40169133192389006
0.95,0.95,0.6,190,371,0.4935064935064935,0.33868092691622104,0.035621699471915506,0.3038961038961039,0.40169133192389006
0.95,0.95,0.65,190,371,0.4935064935064935,0.33868092691622104,0.035621699471915506,0.3038961038961039,0.40169133192389006
0.95,0.95,0.7,189,371,0.4909090909090909,0.3375,0.035621699471915506,0.3012987012987013,0.4
0.95,0.95,0.75,189,371,0.4909090909090909,0.3375,0.035621699471915506,0.3012987012987013,0.4
0.95,0.95,0.8,188,371,0.4883116883116883,0.3363148479427549,0.035621699471915506,0.3012987012987013,0.3983050847457627
0.95,0.95,0.85,188,371,0.4883116883116883,0.3363148479427549,0.035621699471915506,0.3012987012987013,0.3983050847457627
0.95,0.95,0.9,186,371,0.4831168831168831,0.3339317773788151,0.035621699471915506,0.2961038961038961,0.39490445859872614
0.95,0.95,0.95,185,371,0.4805194805194805,0.3327338129496403,0.035621699471915506,0.2935064935064935,0.3931987247608927
0.95,0.975,0.5,190,371,0.4935064935064935,0.33868092691622104,0.035621699471915506,0.3038961038961039,0.40169133192389006
0.95,0.975,0.55,190,371,0.4935064935064935,0.33868092691622104,0.035621699471915506,0.3038961038961039,0.40169133192389006
0.95,0.975,0.6,190,371,0.4935064935064935,0.33868092691622104,0.035621699471915506,0.3038961038961039,0.40169133192389006
0.95,0.975,0.65,190,371,0.4935064935064935,0.33868092691622104,0.035621699471915506,0.3038961038961039,0.40169133192389006
0.95,0.975,0.7,189,371,0.4909090909090909,0.3375,0.035621699471915506,0.3012987012987013,0.4
0.95,0.975,0.75,189,371,0.4909090909090909,0.3375,0.035621699471915506,0.3012987012987013,0.4
0.95,0.975,0.8,188,371,0.4883116883116883,0.3363148479427549,0.035621699471915506,0.3012987012987013,0.3983050847457627
0.95,0.975,0.85,188,371,0.4883116883116883,0.3363148479427549,0.035621699471915506,0.3012987012987013,0.3983050847457627
0.95,0.975,0.9,186,371,0.4831168831168831,0.3339317773788151,0.035621699471915506,0.2961038961038961,0.39490445859872614
0.95,0.975,0.95,185,371,0.4805194805194805,0.3327338129496403,0.035621699471915506,0.2935064935064935,0.3931987247608927
0.96,0.7,0.5,177,278,0.4597402597402597,0.389010989010989,0.026692270763322132,0.2597402597402597,0.42142857142857143
0.96,0.7,0.55,177,277,0.4597402597402597,0.3898678414096916,0.02659625540086414,0.2597402597402597,0.42193087008343266
0.96,0.7,0.6,177,276,0.4597402597402597,0.39072847682119205,0.026500240038406144,0.2597402597402597,0.42243436754176605
0.96,0.7,0.65,177,276,0.4597402597402597,0.39072847682119205,0.026500240038406144,0.2597402597402597,0.42243436754176605
0.96,0.7,0.7,175,276,0.45454545454545453,0.38802660753880264,0.026500240038406144,0.2545454545454545,0.41866028708133973
0.96,0.7,0.75,175,276,0.45454545454545453,0.38802660753880264,0.026500240038406144,0.2545454545454545,0.41866028708133973
0.96,0.7,0.8,174,275,0.45194805194805193,0.38752783964365256,0.026404224675948152,0.2519480519480519,0.4172661870503597
0.96,0.7,0.85,174,275,0.45194805194805193,0.38752783964365256,0.026404224675948152,0.2519480519480519,0.4172661870503597
0.96,0.7,0.9,172,275,0.44675324675324674,0.38478747203579416,0.026404224675948152,0.24675324675324675,0.4134615384615385
0.96,0.7,0.95,168,275,0.43636363636363634,0.3792325056433409,0.026404224675948152,0.23636363636363636,0.4057971014492754
0.96,0.75,0.5,174,277,0.45194805194805193,0.3858093126385809,0.02659625540086414,0.2545454545454545,0.41626794258373206
0.96,0.75,0.55,174,276,0.45194805194805193,0.38666666666666666,0.026500240038406144,0.2545454545454545,0.41676646706586823
0.96,0.75,0.6,174,276,0.45194805194805193,0.38666666666666666,0.026500240038406144,0.2545454545454545,0.41676646706586823
0.96,0.75,0.65,174,276,0.45194805194805193,0.38666666666666666,0.026500240038406144,0.2545454545454545,0.41676646706586823
0.96,0.75,0.7,173,276,0.44935064935064933,0.38530066815144765,0.026500240038406144,0.2519480519480519,0.4148681055155875
0.96,0.75,0.75,173,276,0.44935064935064933,0.38530066815144765,0.026500240038406144,0.2519480519480519,0.4148681055155875
0.96,0.75,0.8,172,275,0.44675324675324674,0.38478747203579416,0.026404224675948152,0.24935064935064935,0.4134615384615385
0.96,0.75,0.85,172,275,0.44675324675324674,0.38478747203579416,0.026404224675948152,0.24935064935064935,0.4134615384615385
0.96,0.75,0.9,170,275,0.44155844155844154,0.38202247191011235,0.026404224675948152,0.24415584415584415,0.40963855421686746
0.96,0.75,0.95,167,275,0.43376623376623374,0.3778280542986425,0.026404224675948152,0.23636363636363636,0.403869407496977
0.96,0.8,0.5,174,277,0.45194805194805193,0.3858093126385809,0.02659625540086414,0.2519480519480519,0.41626794258373206
0.96,0.8,0.55,174,276,0.45194805194805193,0.38666666666666666,0.026500240038406144,0.2519480519480519,0.41676646706586823
0.96,0.8,0.6,174,276,0.45194805194805193,0.38666666666666666,0.026500240038406144,0.2519480519480519,0.41676646706586823
0.96,0.8,0.65,174,276,0.45194805194805193,0.38666666666666666,0.026500240038406144,0.2519480519480519,0.41676646706586823
0.96,0.8,0.7,173,276,0.44935064935064933,0.38530066815144765,0.026500240038406144,0.24935064935064935,0.4148681055155875
0.96,0.8,0.75,173,276,0.44935064935064933,0.38530066815144765,0.026500240038406144,0.24935064935064935,0.4148681055155875
0.96,0.8,0.8,172,275,0.44675324675324674,0.38478747203579416,0.026404224675948152,0.24935064935064935,0.4134615384615385
0.96,0.8,0.85,172,275,0.44675324675324674,0.38478747203579416,0.026404224675948152,0.24935064935064935,0.4134615384615385
0.96,0.8,0.9,170,275,0.44155844155844154,0.38202247191011235,0.026404224675948152,0.24415584415584415,0.40963855421686746
0.96,0.8,0.95,167,275,0.43376623376623374,0.3778280542986425,0.026404224675948152,0.23636363636363636,0.403869407496977
0.96,0.85,0.5,172,276,0.44675324675324674,0.38392857142857145,0.026500240038406144,0.24935064935064935,0.4129651860744298
0.96,0.85,0.55,172,275,0.44675324675324674,0.38478747203579416,0.026404224675948152,0.24935064935064935,0.4134615384615385
0.96,0.85,0.6,172,275,0.44675324675324674,0.38478747203579416,0.026404224675948152,0.24935064935064935,0.4134615384615385
0.96,0.85,0.65,172,275,0.44675324675324674,0.38478747203579416,0.026404224675948152,0.24935064935064935,0.4134615384615385
0.96,0.85,0.7,171,275,0.44415584415584414,0.3834080717488789,0.026404224675948152,0.24675324675324675,0.4115523465703971
0.96,0.85,0.75,171,275,0.44415584415584414,0.3834080717488789,0.026404224675948152,0.24675324675324675,0.4115523465703971
0.96,0.85,0.8,170,275,0.44155844155844154,0.38202247191011235,0.026404224675948152,0.24675324675324675,0.40963855421686746
0.96,0.85,0.85,170,275,0.44155844155844154,0.38202247191011235,0.026404224675948152,0.24675324675324675,0.40963855421686746
0.96,0.85,0.9,168,275,0.43636363636363634,0.3792325056433409,0.026404224675948152,0.24155844155844156,0.4057971014492754
0.96,0.85,0.95,165,275,0.42857142857142855,0.375,0.026404224675948152,0.23376623376623376,0.39999999999999997
0.96,0.9,0.5,169,276,0.43896103896103894,0.3797752808988764,0.026500240038406144,0.24155844155844156,0.4072289156626506
0.96,0.9,0.55,169,275,0.43896103896103894,0.38063063063063063,0.026404224675948152,0.24155844155844156,0.4077201447527141
0.96,0.9,0.6,169,275,0.43896103896103894,0.38063063063063063,0.026404224675948152,0.24155844155844156,0.4077201447527141
0.96,0.9,0.65,169,275,0.43896103896103894,0.38063063063063063,0.026404224675948152,0.24155844155844156,0.4077201447527141
0.96,0.9,0.7,168,275,0.43636363636363634,0.3792325056433409,0.026404224675948152,0.23896103896103896,0.4057971014492754
0.96,0.9,0.75,168,275,0.43636363636363634,0.3792325056433409,0.026404224675948152,0.23896103896103896,0.4057971014492754
0.96,0.9,0.8,167,275,0.43376623376623374,0.3778280542986425,0.026404224675948152,0.23896103896103896,0.403869407496977
0.96,0.9,0.85,167,275,0.43376623376623374,0.3778280542986425,0.026404224675948152,0.23896103896103896,0.403869407496977
0.96,0.9,0.9,165,275,0.42857142857142855,0.375,0.026404224675948152,0.23376623376623376,0.39999999999999997
0.96,0.9,0.95,164,275,0.42597402597402595,0.3735763097949886,0.026404224675948152,0.23116883116883116,0.39805825242718446
0.96,0.925,0.5,169,276,0.43896103896103894,0.3797752808988764,0.026500240038406144,0.24155844155844156,0.4072289156626506
0.96,0.925,0.55,169,275,0.43896103896103894,0.38063063063063063,0.026404224675948152,0.24155844155844156,0.4077201447527141
0.96,0.925,0.6,169,275,0.43896103896103894,0.38063063063063063,0.026404224675948152,0.24155844155844156,0.4077201447527141
0.96,0.925,0.65,169,275,0.43896103896103894,0.38063063063063063,0.026404224675948152,0.24155844155844156,0.4077201447527141
0.96,0.925,0.7,168,275,0.43636363636363634,0.3792325056433409,0.026404224675948152,0.23896103896103896,0.4057971014492754
0.96,0.925,0.75,168,275,0.43636363636363634,0.3792325056433409,0.026404224675948152,0.23896103896103896,0.4057971014492754
0.96,0.925,0.8,167,275,0.43376623376623374,0.3778280542986425,0.026404224675948152,0.23896103896103896,0.403869407496977
0.96,0.925,0.85,167,275,0.43376623376623374,0.3778280542986425,0.026404224675948152,0.23896103896103896,0.403869407496977
0.96,0.925,0.9,165,275,0.42857142857142855,0.375,0.026404224675948152,0.23376623376623376,0.39999999999999997
0.96,0.925,0.95,164,275,0.42597402597402595,0.3735763097949886,0.026404224675948152,0.23116883116883116,0.39805825242718446
0.96,0.95,0.5,168,275,0.43636363636363634,0.3792325056433409,0.026404224675948152,0.23896103896103896,0.4057971014492754
0.96,0.95,0.55,168,275,0.43636363636363634,0.3792325056433409,0.026404224675948152,0.23896103896103896,0.4057971014492754
0.96,0.95,0.6,168,275,0.43636363636363634,0.3792325056433409,0.026404224675948152,0.23896103896103896,0.4057971014492754
0.96,0.95,0.65,168,275,0.43636363636363634,0.3792325056433409,0.026404224675948152,0.23896103896103896,0.4057971014492754
0.96,0.95,0.7,167,275,0.43376623376623374,0.3778280542986425,0.026404224675948152,0.23636363636363636,0.403869407496977
0.96,0.95,0.75,167,275,0.43376623376623374,0.3778280542986425,0.026404224675948152,0.23636363636363636,0.403869407496977
0.96,0.95,0.8,166,275,0.43116883116883115,0.3764172335600907,0.026404224675948152,0.23636363636363636,0.4019370460048426
0.96,0.95,0.85,166,275,0.43116883116883115,0.3764172335600907,0.026404224675948152,0.23636363636363636,0.4019370460048426
0.96,0.95,0.9,164,275,0.42597402597402595,0.3735763097949886,0.026404224675948152,0.23116883116883116,0.39805825242718446
0.96,0.95,0.95,163,275,0.42337662337662335,0.3721461187214612,0.026404224675948152,0.22857142857142856,0.3961117861482381
0.96,0.975,0.5,168,275,0.43636363636363634,0.3792325056433409,0.026404224675948152,0.23896103896103896,0.4057971014492754
0.96,0.975,0.55,168,275,0.43636363636363634,0.3792325056433409,0.026404224675948152,0.23896103896103896,0.4057971014492754
0.96,0.975,0.6,168,275,0.43636363636363634,0.3792325056433409,0.026404224675948152,0.23896103896103896,0.4057971014492754
0.96,0.975,0.65,168,275,0.43636363636363634,0.3792325056433409,0.026404224675948152,0.23896103896103896,0.4057971014492754
0.96,0.975,0.7,167,275,0.43376623376623374,0.3778280542986425,0.026404224675948152,0.23636363636363636,0.403869407496977
0.96,0.975,0.75,167,275,0.43376623376623374,0.3778280542986425,0.026404224675948152,0.23636363636363636,0.403869407496977
0.96,0.975,0.8,166,275,0.43116883116883115,0.3764172335600907,0.026404224675948152,0.23636363636363636,0.4019370460048426
0.96,0.975,0.85,166,275,0.43116883116883115,0.3764172335600907,0.026404224675948152,0.23636363636363636,0.4019370460048426
0.96,0.975,0.9,164,275,0.42597402597402595,0.3735763097949886,0.026404224675948152,0.23116883116883116,0.39805825242718446
0.96,0.975,0.95,163,275,0.42337662337662335,0.3721461187214612,0.026404224675948152,0.22857142857142856,0.3961117861482381
0.97,0.7,0.5,165,175,0.42857142857142855,0.4852941176470588,0.016802688430148822,0.2051948051948052,0.4551724137931034
0.97,0.7,0.55,165,174,0.42857142857142855,0.48672566371681414,0.01670667306769083,0.2051948051948052,0.4558011049723757
0.97,0.7,0.6,165,173,0.42857142857142855,0.4881656804733728,0.01661065770523284,0.2051948051948052,0.4564315352697095
0.97,0.7,0.65,165,173,0.42857142857142855,0.4881656804733728,0.01661065770523284,0.2051948051948052,0.4564315352697095
0.97,0.7,0.7,163,173,0.42337662337662335,0.4851190476190476,0.01661065770523284,0.2,0.45214979195561716
0.97,0.7,0.75,163,172,0.42337662337662335,0.48656716417910445,0.016514642342774843,0.2,0.4527777777777778
0.97,0.7,0.8,162,171,0.42077922077922075,0.4864864864864865,0.01641862698031685,0.1974025974025974,0.4512534818941504
0.97,0.7,0.85,162,171,0.42077922077922075,0.4864864864864865,0.01641862698031685,0.1974025974025974,0.4512534818941504
0.97,0.7,0.9,160,171,0.4155844155844156,0.48338368580060426,0.01641862698031685,0.19220779220779222,0.446927374301676
0.97,0.7,0.95,156,171,0.4051948051948052,0.47706422018348627,0.01641862698031685,0.18181818181818182,0.43820224719101125
0.97,0.75,0.5,162,174,0.42077922077922075,0.48214285714285715,0.01670667306769083,0.2,0.44937586685159503
0.97,0.75,0.55,162,173,0.42077922077922075,0.4835820895522388,0.01661065770523284,0.2,0.44999999999999996
0.97,0.75,0.6,162,173,0.42077922077922075,0.4835820895522388,0.01661065770523284,0.2,0.44999999999999996
0.97,0.75,0.65,162,173,0.42077922077922075,0.4835820895522388,0.01661065770523284,0.2,0.44999999999999996
0.97,0.75,0.7,161,173,0.41818181818181815,0.4820359281437126,0.01661065770523284,0.1974025974025974,0.4478442280945758
0.97,0.75,0.75,161,172,0.41818181818181815,0.48348348348348347,0.016514642342774843,0.1974025974025974,0.4484679665738162
0.97,0.75,0.8,160,171,0.4155844155844156,0.48338368580060426,0.01641862698031685,0.19480519480519481,0.446927374301676
0.97,0.75,0.85,160,171,0.4155844155844156,0.48338368580060426,0.01641862698031685,0.19480519480519481,0.446927374301676
0.97,0.75,0.9,158,171,0.4103896103896104,0.48024316109422494,0.01641862698031685,0.18961038961038962,0.44257703081232497
0.97,0.75,0.95,155,171,0.4025974025974026,0.4754601226993865,0.01641862698031685,0.18181818181818182,0.4360056258790436
0.97,0.8,0.5,162,174,0.42077922077922075,0.48214285714285715,0.01670667306769083,0.1974025974025974,0.44937586685159503
0.97,0.8,0.55,162,173,0.42077922077922075,0.4835820895522388,0.01661065770523284,0.1974025974025974,0.44999999999999996
0.97,0.8,0.6,162,173,0.42077922077922075,0.4835820895522388,0.01661065770523284,0.1974025974025974,0.44999999999999996
0.97,0.8,0.65,162,173,0.42077922077922075,0.4835820895522388,0.01661065770523284,0.1974025974025974,0.44999999999999996
0.97,0.8,0.7,161,173,0.41818181818181815,0.4820359281437126,0.01661065770523284,0.19480519480519481,0.4478442280945758
0.97,0.8,0.75,161,172,0.41818181818181815,0.48348348348348347,0.016514642342774843,0.19480519480519481,0.4484679665738162
0.97,0.8,0.8,160,171,0.4155844155844156,0.48338368580060426,0.01641862698031685,0.19480519480519481,0.446927374301676
0.97,0.8,0.85,160,171,0.4155844155844156,0.48338368580060426,0.01641862698031685,0.19480519480519481,0.446927374301676
0.97,0.8,0.9,158,171,0.4103896103896104,0.48024316109422494,0.01641862698031685,0.18961038961038962,0.44257703081232497
0.97,0.8,0.95,155,171,0.4025974025974026,0.4754601226993865,0.01641862698031685,0.18181818181818182,0.4360056258790436
0.97,0.85,0.5,160,172,0.4155844155844156,0.4819277108433735,0.016514642342774843,0.19480519480519481,0.44630404463040446
0.97,0.85,0.55,160,171,0.4155844155844156,0.48338368580060426,0.01641862698031685,0.19480519480519481,0.446927374301676
0.97,0.85,0.6,160,171,0.4155844155844156,0.48338368580060426,0.01641862698031685,0.19480519480519481,0.446927374301676
0.97,0.85,0.65,160,171,0.4155844155844156,0.48338368580060426,0.01641862698031685,0.19480519480519481,0.446927374301676
0.97,0.85,0.7,159,171,0.412987012987013,0.4818181818181818,0.01641862698031685,0.19220779220779222,0.44475524475524475
0.97,0.85,0.75,159,171,0.412987012987013,0.4818181818181818,0.01641862698031685,0.19220779220779222,0.44475524475524475
0.97,0.85,0.8,158,171,0.4103896103896104,0.48024316109422494,0.01641862698031685,0.19220779220779222,0.44257703081232497
0.97,0.85,0.85,158,171,0.4103896103896104,0.48024316109422494,0.01641862698031685,0.19220779220779222,0.44257703081232497
0.97,0.85,0.9,156,171,0.4051948051948052,0.47706422018348627,0.01641862698031685,0.18701298701298702,0.43820224719101125
0.97,0.85,0.95,153,171,0.3974025974025974,0.4722222222222222,0.01641862698031685,0.17922077922077922,0.4315937940761636
0.97,0.9,0.5,157,172,0.4077922077922078,0.47720364741641336,0.016514642342774843,0.18701298701298702,0.43977591036414565
0.97,0.9,0.55,157,171,0.4077922077922078,0.47865853658536583,0.01641862698031685,0.18701298701298702,0.4403927068723703
0.97,0.9,0.6,157,171,0.4077922077922078,0.47865853658536583,0.01641862698031685,0.18701298701298702,0.4403927068723703
0.97,0.9,0.65,157,171,0.4077922077922078,0.47865853658536583,0.01641862698031685,0.18701298701298702,0.4403927068723703
0.97,0.9,0.7,156,171,0.4051948051948052,0.47706422018348627,0.01641862698031685,0.18441558441558442,0.43820224719101125
0.97,0.9,0.75,156,171,0.4051948051948052,0.47706422018348627,0.01641862698031685,0.18441558441558442,0.43820224719101125
0.97,0.9,0.8,155,171,0.4025974025974026,0.4754601226993865,0.01641862698031685,0.18441558441558442,0.4360056258790436
0.97,0.9,0.85,155,171,0.4025974025974026,0.4754601226993865,0.01641862698031685,0.18441558441558442,0.4360056258790436
0.97,0.9,0.9,153,171,0.3974025974025974,0.4722222222222222,0.01641862698031685,0.17922077922077922,0.4315937940761636
0.97,0.9,0.95,152,171,0.3948051948051948,0.47058823529411764,0.01641862698031685,0.17662337662337663,0.42937853107344637
0.97,0.925,0.5,157,172,0.4077922077922078,0.47720364741641336,0.016514642342774843,0.18701298701298702,0.43977591036414565
0.97,0.925,0.55,157,171,0.4077922077922078,0.47865853658536583,0.01641862698031685,0.18701298701298702,0.4403927068723703
0.97,0.925,0.6,157,171,0.4077922077922078,0.47865853658536583,0.01641862698031685,0.18701298701298702,0.4403927068723703
0.97,0.925,0.65,157,171,0.4077922077922078,0.47865853658536583,0.01641862698031685,0.18701298701298702,0.4403927068723703
0.97,0.925,0.7,156,171,0.4051948051948052,0.47706422018348627,0.01641862698031685,0.18441558441558442,0.43820224719101125
0.97,0.925,0.75,156,171,0.4051948051948052,0.47706422018348627,0.01641862698031685,0.18441558441558442,0.43820224719101125
0.97,0.925,0.8,155,171,0.4025974025974026,0.4754601226993865,0.01641862698031685,0.18441558441558442,0.4360056258790436
0.97,0.925,0.85,155,171,0.4025974025974026,0.4754601226993865,0.01641862698031685,0.18441558441558442,0.4360056258790436
0.97,0.925,0.9,153,171,0.3974025974025974,0.4722222222222222,0.01641862698031685,0.17922077922077922,0.4315937940761636
0.97,0.925,0.95,152,171,0.3948051948051948,0.47058823529411764,0.01641862698031685,0.17662337662337663,0.42937853107344637
0.97,0.95,0.5,156,171,0.4051948051948052,0.47706422018348627,0.01641862698031685,0.18441558441558442,0.43820224719101125
0.97,0.95,0.55,156,171,0.4051948051948052,0.47706422018348627,0.01641862698031685,0.18441558441558442,0.43820224719101125
0.97,0.95,0.6,156,171,0.4051948051948052,0.47706422018348627,0.01641862698031685,0.18441558441558442,0.43820224719101125
0.97,0.95,0.65,156,171,0.4051948051948052,0.47706422018348627,0.01641862698031685,0.18441558441558442,0.43820224719101125
0.97,0.95,0.7,155,171,0.4025974025974026,0.4754601226993865,0.01641862698031685,0.18181818181818182,0.4360056258790436
0.97,0.95,0.75,155,171,0.4025974025974026,0.4754601226993865,0.01641862698031685,0.18181818181818182,0.4360056258790436
0.97,0.95,0.8,154,171,0.4,0.47384615384615386,0.01641862698031685,0.18181818181818182,0.43380281690140843
0.97,0.95,0.85,154,171,0.4,0.47384615384615386,0.01641862698031685,0.18181818181818182,0.43380281690140843
0.97,0.95,0.9,152,171,0.3948051948051948,0.47058823529411764,0.01641862698031685,0.17662337662337663,0.42937853107344637
0.97,0.95,0.95,151,171,0.3922077922077922,0.468944099378882,0.01641862698031685,0.17402597402597403,0.42715700141442714
