freeze_level,acceleration_level,periodicity_level,tp,fp,risk_recall,precision,timely_fpr,early4_risk_recall,f1
1.0,1.0,0.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9511111111111111,0.33233308327081773
1.0,1.0,1.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9511111111111111,0.33233308327081773
1.0,1.0,1.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,1.0,2.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,1.0,2.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,1.0,3.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,1.0,3.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,1.0,4.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,1.0,4.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,1.0,5.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,1.5,0.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,1.5,1.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,1.5,1.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,1.5,2.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,1.5,2.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,1.5,3.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,1.5,3.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,1.5,4.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,1.5,4.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,1.5,5.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.0,0.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.0,1.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.0,1.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.0,2.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.0,2.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.0,3.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.0,3.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.0,4.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.0,4.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.0,5.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.5,0.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.5,1.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.5,1.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.5,2.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.5,2.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.5,3.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.5,3.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.5,4.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.5,4.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,2.5,5.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.0,0.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.0,1.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.0,1.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.0,2.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.0,2.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.0,3.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.0,3.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.0,4.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.0,4.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.0,5.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.5,0.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.5,1.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.5,1.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.5,2.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.5,2.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.5,3.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.5,3.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.5,4.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.5,4.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,3.5,5.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,4.0,0.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,4.0,1.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,4.0,1.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,4.0,2.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,4.0,2.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,4.0,3.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,4.0,3.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,4.0,4.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,4.0,4.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,4.0,5.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,5.0,0.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,5.0,1.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,5.0,1.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,5.0,2.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,5.0,2.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,5.0,3.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,5.0,3.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,5.0,4.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,5.0,4.5,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.0,5.0,5.0,443,1773,0.9844444444444445,0.19990974729241878,0.17130434782608694,0.9488888888888889,0.33233308327081773
1.5,1.0,0.5,428,1378,0.9511111111111111,0.2369878183831672,0.1331400966183575,0.9044444444444445,0.37943262411347517
1.5,1.0,1.0,428,1376,0.9511111111111111,0.23725055432372505,0.13294685990338165,0.9044444444444445,0.37976929902395745
1.5,1.0,1.5,427,1373,0.9488888888888889,0.23722222222222222,0.13265700483091789,0.9,0.3795555555555556
1.5,1.0,2.0,426,1373,0.9466666666666667,0.2367982212340189,0.13265700483091789,0.8977777777777778,0.3788350377945754
1.5,1.0,2.5,425,1373,0.9444444444444444,0.2363737486095662,0.13265700483091789,0.8955555555555555,0.3781138790035587
