freeze_level,acceleration_level,periodicity_level,tp,fp,risk_recall,precision,timely_fpr,early4_risk_recall,f1
0.95,0.7,0.5,349,1564,0.9064935064935065,0.18243596445373758,0.15016802688430148,0.7454545454545455,0.30374238468233244
0.95,0.7,0.55,347,1562,0.9012987012987013,0.1817705605028811,0.1499759961593855,0.7428571428571429,0.30252833478639934
0.95,0.7,0.6,345,1560,0.8961038961038961,0.18110236220472442,0.1497839654344695,0.7350649350649351,0.30131004366812225
0.95,0.7,0.65,342,1560,0.8883116883116883,0.17981072555205047,0.1497839654344695,0.7246753246753247,0.2990817665063402
0.95,0.7,0.7,342,1557,0.8883116883116883,0.18009478672985782,0.14949591934709552,0.7246753246753247,0.29947460595446584
0.95,0.7,0.75,334,1556,0.8675324675324675,0.17671957671957672,0.14939990398463754,0.7090909090909091,0.29362637362637367
0.95,0.7,0.8,331,1554,0.8597402597402597,0.17559681697612733,0.14920787325972157,0.7038961038961039,0.2916299559471366
0.95,0.7,0.85,329,1554,0.8545454545454545,0.17472118959107807,0.14920787325972157,0.7038961038961039,0.29012345679012347
0.95,0.7,0.9,329,1553,0.8545454545454545,0.17481402763018067,0.14911185789726356,0.7012987012987013,0.29025143361270406
0.95,0.7,0.95,325,1553,0.8441558441558441,0.17305644302449413,0.14911185789726356,0.6961038961038961,0.28722934158197083
0.95,0.75,0.5,347,1562,0.9012987012987013,0.1817705605028811,0.1499759961593855,0.7402597402597403,0.30252833478639934
0.95,0.75,0.55,345,1561,0.8961038961038961,0.18100734522560336,0.14987998079692752,0.7376623376623377,0.3011785246617198
0.95,0.75,0.6,343,1559,0.8909090909090909,0.18033648790746581,0.14968795007201152,0.7298701298701299,0.29995627459554
0.95,0.75,0.65,340,1559,0.8831168831168831,0.17904160084254872,0.14968795007201152,0.7220779220779221,0.29772329246935203
0.95,0.75,0.7,340,1557,0.8831168831168831,0.17923036373220874,0.14949591934709552,0.7220779220779221,0.29798422436459243
0.95,0.75,0.75,332,1556,0.8623376623376623,0.17584745762711865,0.14939990398463754,0.7090909090909091,0.2921249450065992
0.95,0.75,0.8,329,1554,0.8545454545454545,0.17472118959107807,0.14920787325972157,0.7038961038961039,0.29012345679012347
0.95,0.75,0.85,328,1554,0.8519480519480519,0.1742826780021254,0.14920787325972157,0.7038961038961039,0.2893692104102337
0.95,0.75,0.9,328,1553,0.8519480519480519,0.1743753322700691,0.14911185789726356,0.7012987012987013,0.28949691085613416
0.95,0.75,0.95,324,1553,0.8415584415584415,0.17261587639850826,0.14911185789726356,0.6961038961038961,0.2864721485411141
0.95,0.8,0.5,340,1558,0.8831168831168831,0.1791359325605901,0.14959193470955354,0.7298701298701299,0.2978537012702585
0.95,0.8,0.55,338,1557,0.8779220779220779,0.1783641160949868,0.14949591934709552,0.7272727272727273,0.2964912280701754
0.95,0.8,0.6,337,1556,0.8753246753246753,0.1780243000528262,0.14939990398463754,0.7220779220779221,0.295873573309921
0.95,0.8,0.65,335,1556,0.8701298701298701,0.17715494447382338,0.14939990398463754,0.7168831168831169,0.2943760984182777
0.95,0.8,0.7,335,1554,0.8701298701298701,0.17734250926416092,0.14920787325972157,0.7168831168831169,0.29463500439753737
0.95,0.8,0.75,328,1554,0.8519480519480519,0.1742826780021254,0.14920787325972157,0.7038961038961039,0.2893692104102337
0.95,0.8,0.8,326,1554,0.8467532467532467,0.17340425531914894,0.14920787325972157,0.7012987012987013,0.28785871964679915
0.95,0.8,0.85,326,1554,0.8467532467532467,0.17340425531914894,0.14920787325972157,0.7012987012987013,0.28785871964679915
0.95,0.8,0.9,326,1553,0.8467532467532467,0.1734965407131453,0.14911185789726356,0.6987012987012987,0.2879858657243816
0.95,0.8,0.95,323,1553,0.8389610389610389,0.17217484008528786,0.14911185789726356,0.6961038961038961,0.28571428571428575
0.95,0.85,0.5,333,1555,0.8649350649350649,0.1763771186440678,0.14930388862217955,0.7246753246753247,0.29300483941926964
0.95,0.85,0.55,331,1554,0.8597402597402597,0.17559681697612733,0.14920787325972157,0.7220779220779221,0.2916299559471366
0.95,0.85,0.6,330,1553,0.8571428571428571,0.17525225703664365,0.14911185789726356,0.7168831168831169,0.291005291005291
0.95,0.85,0.65,329,1553,0.8545454545454545,0.17481402763018067,0.14911185789726356,0.7142857142857143,0.29025143361270406
0.95,0.85,0.7,329,1553,0.8545454545454545,0.17481402763018067,0.14911185789726356,0.7142857142857143,0.29025143361270406
0.95,0.85,0.75,325,1553,0.8441558441558441,0.17305644302449413,0.14911185789726356,0.7038961038961039,0.28722934158197083
0.95,0.85,0.8,323,1553,0.8389610389610389,0.17217484008528786,0.14911185789726356,0.7012987012987013,0.28571428571428575
0.95,0.85,0.85,323,1553,0.8389610389610389,0.17217484008528786,0.14911185789726356,0.7012987012987013,0.28571428571428575
0.95,0.85,0.9,323,1553,0.8389610389610389,0.17217484008528786,0.14911185789726356,0.6987012987012987,0.28571428571428575
0.95,0.85,0.95,321,1553,0.8337662337662337,0.1712913553895411,0.14911185789726356,0.6961038961038961,0.28419654714475434
0.95,0.9,0.5,328,1554,0.8519480519480519,0.1742826780021254,0.14920787325972157,0.7194805194805195,0.2893692104102337
0.95,0.9,0.55,327,1554,0.8493506493506493,0.17384370015948963,0.14920787325972157,0.7168831168831169,0.2886142983230362
0.95,0.9,0.6,327,1553,0.8493506493506493,0.17393617021276594,0.14911185789726356,0.7142857142857143,0.28874172185430463
0.95,0.9,0.65,326,1553,0.8467532467532467,0.1734965407131453,0.14911185789726356,0.7116883116883117,0.2879858657243816
0.95,0.9,0.7,326,1553,0.8467532467532467,0.1734965407131453,0.14911185789726356,0.7116883116883117,0.2879858657243816
0.95,0.9,0.75,322,1553,0.8363636363636363,0.17173333333333332,0.14911185789726356,0.7012987012987013,0.28495575221238933
0.95,0.9,0.8,321,1553,0.8337662337662337,0.1712913553895411,0.14911185789726356,0.6987012987012987,0.28419654714475434
0.95,0.9,0.85,321,1553,0.8337662337662337,0.1712913553895411,0.14911185789726356,0.6987012987012987,0.28419654714475434
0.95,0.9,0.9,321,1553,0.8337662337662337,0.1712913553895411,0.14911185789726356,0.6961038961038961,0.28419654714475434
0.95,0.9,0.95,319,1553,0.8285714285714286,0.1704059829059829,0.14911185789726356,0.6935064935064935,0.2826761187416926
0.95,0.925,0.5,325,1554,0.8441558441558441,0.1729643427354976,0.14920787325972157,0.7142857142857143,0.28710247349823315
0.95,0.925,0.55,324,1554,0.8415584415584415,0.17252396166134185,0.14920787325972157,0.7116883116883117,0.28634555899248787
0.95,0.925,0.6,324,1553,0.8415584415584415,0.17261587639850826,0.14911185789726356,0.7090909090909091,0.2864721485411141
0.95,0.925,0.65,324,1553,0.8415584415584415,0.17261587639850826,0.14911185789726356,0.7090909090909091,0.2864721485411141
0.95,0.925,0.7,324,1553,0.8415584415584415,0.17261587639850826,0.14911185789726356,0.7090909090909091,0.2864721485411141
0.95,0.925,0.75,320,1553,0.8311688311688312,0.17084890549919915,0.14911185789726356,0.7012987012987013,0.283436669619132
0.95,0.925,0.8,319,1553,0.8285714285714286,0.1704059829059829,0.14911185789726356,0.6987012987012987,0.2826761187416926
0.95,0.925,0.85,319,1553,0.8285714285714286,0.1704059829059829,0.14911185789726356,0.6987012987012987,0.2826761187416926
0.95,0.925,0.9,319,1553,0.8285714285714286,0.1704059829059829,0.14911185789726356,0.6961038961038961,0.2826761187416926
0.95,0.925,0.95,317,1553,0.8233766233766234,0.1695187165775401,0.14911185789726356,0.6935064935064935,0.28115299334811533
0.95,0.95,0.5,324,1553,0.8415584415584415,0.17261587639850826,0.14911185789726356,0.7090909090909091,0.2864721485411141
0.95,0.95,0.55,323,1553,0.8389610389610389,0.17217484008528786,0.14911185789726356,0.7064935064935065,0.28571428571428575
0.95,0.95,0.6,323,1553,0.8389610389610389,0.17217484008528786,0.14911185789726356,0.7064935064935065,0.28571428571428575
0.95,0.95,0.65,323,1553,0.8389610389610389,0.17217484008528786,0.14911185789726356,0.7064935064935065,0.28571428571428575
0.95,0.95,0.7,323,1553,0.8389610389610389,0.17217484008528786,0.14911185789726356,0.7064935064935065,0.28571428571428575
0.95,0.95,0.75,319,1553,0.8285714285714286,0.1704059829059829,0.14911185789726356,0.6987012987012987,0.2826761187416926
0.95,0.95,0.8,318,1553,0.825974025974026,0.16996258685195084,0.14911185789726356,0.6961038961038961,0.28191489361702127
0.95,0.95,0.85,318,1553,0.825974025974026,0.16996258685195084,0.14911185789726356,0.6961038961038961,0.28191489361702127
0.95,0.95,0.9,318,1553,0.825974025974026,0.16996258685195084,0.14911185789726356,0.6961038961038961,0.28191489361702127
0.95,0.95,0.95,317,1553,0.8233766233766234,0.1695187165775401,0.14911185789726356,0.6935064935064935,0.28115299334811533
0.95,0.975,0.5,323,1553,0.8389610389610389,0.17217484008528786,0.14911185789726356,0.7038961038961039,0.28571428571428575
0.95,0.975,0.55,322,1553,0.8363636363636363,0.17173333333333332,0.14911185789726356,0.7012987012987013,0.28495575221238933
0.95,0.975,0.6,322,1553,0.8363636363636363,0.17173333333333332,0.14911185789726356,0.7012987012987013,0.28495575221238933
0.95,0.975,0.65,322,1553,0.8363636363636363,0.17173333333333332,0.14911185789726356,0.7012987012987013,0.28495575221238933
0.95,0.975,0.7,322,1553,0.8363636363636363,0.17173333333333332,0.14911185789726356,0.7012987012987013,0.28495575221238933
0.95,0.975,0.75,318,1553,0.825974025974026,0.16996258685195084,0.14911185789726356,0.6961038961038961,0.28191489361702127
0.95,0.975,0.8,318,1553,0.825974025974026,0.16996258685195084,0.14911185789726356,0.6961038961038961,0.28191489361702127
0.95,0.975,0.85,318,1553,0.825974025974026,0.16996258685195084,0.14911185789726356,0.6961038961038961,0.28191489361702127
0.95,0.975,0.9,318,1553,0.825974025974026,0.16996258685195084,0.14911185789726356,0.6961038961038961,0.28191489361702127
0.95,0.975,0.95,317,1553,0.8233766233766234,0.1695187165775401,0.14911185789726356,0.6935064935064935,0.28115299334811533
0.96,0.7,0.5,345,1330,0.8961038961038961,0.20597014925373133,0.12770043206913106,0.7272727272727273,0.3349514563106796
0.96,0.7,0.55,343,1328,0.8909090909090909,0.20526630760023937,0.12750840134421507,0.7246753246753247,0.3336575875486381
0.96,0.7,0.6,340,1325,0.8831168831168831,0.2042042042042042,0.12722035525684108,0.7142857142857143,0.3317073170731708
0.96,0.7,0.65,337,1325,0.8753246753246753,0.20276774969915765,0.12722035525684108,0.7038961038961039,0.3292623351245726
0.96,0.7,0.7,336,1322,0.8727272727272727,0.20265379975874548,0.12693230916946713,0.7012987012987013,0.32892804698972095
0.96,0.7,0.75,328,1321,0.8519480519480519,0.19890842935112188,0.12683629380700912,0.6857142857142857,0.32251720747295964
0.96,0.7,0.8,324,1319,0.8415584415584415,0.1972002434570907,0.12664426308209314,0.6805194805194805,0.31952662721893493
0.96,0.7,0.85,322,1319,0.8363636363636363,0.19622181596587446,0.12664426308209314,0.6805194805194805,0.31786771964461996
0.96,0.7,0.9,322,1318,0.8363636363636363,0.19634146341463415,0.12654824771963513,0.6779220779220779,0.3180246913580247
0.96,0.7,0.95,318,1318,0.825974025974026,0.19437652811735942,0.12654824771963513,0.6727272727272727,0.31469569520039586
0.96,0.75,0.5,341,1327,0.8857142857142857,0.20443645083932854,0.12741238598175708,0.7194805194805195,0.33219678519240137
0.96,0.75,0.55,339,1326,0.8805194805194805,0.2036036036036036,0.1273163706192991,0.7168831168831169,0.3307317073170732
0.96,0.75,0.6,336,1324,0.8727272727272727,0.20240963855421687,0.1271243398943831,0.7064935064935065,0.32860635696821516
0.96,0.75,0.65,333,1324,0.8649350649350649,0.20096560048280024,0.1271243398943831,0.6987012987012987,0.32615083251714005
0.96,0.75,0.7,332,1322,0.8623376623376623,0.2007255139056832,0.12693230916946713,0.6961038961038961,0.325649828347229
0.96,0.75,0.75,324,1321,0.8415584415584415,0.19696048632218846,0.12683629380700912,0.6831168831168831,0.3192118226600985
0.96,0.75,0.8,320,1319,0.8311688311688312,0.19524100061012814,0.12664426308209314,0.6779220779220779,0.31620553359683795
0.96,0.75,0.85,319,1319,0.8285714285714286,0.19474969474969475,0.12664426308209314,0.6779220779220779,0.3153732081067721
0.96,0.75,0.9,319,1318,0.8285714285714286,0.1948686621869273,0.12654824771963513,0.6753246753246753,0.31552917903066274
0.96,0.75,0.95,315,1318,0.8181818181818182,0.192896509491733,0.12654824771963513,0.6701298701298701,0.3121902874132805
0.96,0.8,0.5,332,1323,0.8623376623376623,0.20060422960725074,0.1270283245319251,0.7064935064935065,0.3254901960784314
0.96,0.8,0.55,330,1322,0.8571428571428571,0.19975786924939468,0.12693230916946713,0.7038961038961039,0.32400589101620025
0.96,0.8,0.6,328,1321,0.8519480519480519,0.19890842935112188,0.12683629380700912,0.6961038961038961,0.32251720747295964
0.96,0.8,0.65,326,1321,0.8467532467532467,0.1979356405585914,0.12683629380700912,0.6909090909090909,0.3208661417322835
0.96,0.8,0.7,326,1319,0.8467532467532467,0.19817629179331306,0.12664426308209314,0.6909090909090909,0.32118226600985217
0.96,0.8,0.75,319,1319,0.8285714285714286,0.19474969474969475,0.12664426308209314,0.6779220779220779,0.3153732081067721
0.96,0.8,0.8,317,1319,0.8233766233766234,0.19376528117359412,0.12664426308209314,0.6753246753246753,0.3137060860959921
0.96,0.8,0.85,317,1319,0.8233766233766234,0.19376528117359412,0.12664426308209314,0.6753246753246753,0.3137060860959921
0.96,0.8,0.9,317,1318,0.8233766233766234,0.19388379204892967,0.12654824771963513,0.6727272727272727,0.3138613861386138
0.96,0.8,0.95,314,1318,0.8155844155844156,0.19240196078431374,0.12654824771963513,0.6701298701298701,0.3113534952900347
0.96,0.85,0.5,324,1320,0.8415584415584415,0.19708029197080293,0.12674027844455113,0.6987012987012987,0.31936914736323313
0.96,0.85,0.55,322,1319,0.8363636363636363,0.19622181596587446,0.12664426308209314,0.6961038961038961,0.31786771964461996
0.96,0.85,0.6,321,1318,0.8337662337662337,0.19585112873703478,0.12654824771963513,0.6909090909090909,0.31719367588932806
0.96,0.85,0.65,320,1318,0.8311688311688312,0.19536019536019536,0.12654824771963513,0.6883116883116883,0.31636183885318836
0.96,0.85,0.7,320,1318,0.8311688311688312,0.19536019536019536,0.12654824771963513,0.6883116883116883,0.31636183885318836
0.96,0.85,0.75,316,1318,0.8207792207792208,0.193390452876377,0.12654824771963513,0.6779220779220779,0.3130262506191184
0.96,0.85,0.8,314,1318,0.8155844155844156,0.19240196078431374,0.12654824771963513,0.6753246753246753,0.3113534952900347
0.96,0.85,0.85,314,1318,0.8155844155844156,0.19240196078431374,0.12654824771963513,0.6753246753246753,0.3113534952900347
0.96,0.85,0.9,314,1318,0.8155844155844156,0.19240196078431374,0.12654824771963513,0.6727272727272727,0.3113534952900347
0.96,0.85,0.95,312,1318,0.8103896103896104,0.19141104294478528,0.12654824771963513,0.6701298701298701,0.3096774193548387
0.96,0.9,0.5,319,1319,0.8285714285714286,0.19474969474969475,0.12664426308209314,0.6935064935064935,0.3153732081067721
0.96,0.9,0.55,318,1319,0.825974025974026,0.19425778863775198,0.12664426308209314,0.6909090909090909,0.314540059347181
0.96,0.9,0.6,318,1318,0.825974025974026,0.19437652811735942,0.12654824771963513,0.6883116883116883,0.31469569520039586
0.96,0.9,0.65,317,1318,0.8233766233766234,0.19388379204892967,0.12654824771963513,0.6857142857142857,0.3138613861386138
0.96,0.9,0.7,317,1318,0.8233766233766234,0.19388379204892967,0.12654824771963513,0.6857142857142857,0.3138613861386138
0.96,0.9,0.75,313,1318,0.812987012987013,0.19190680564071122,0.12654824771963513,0.6753246753246753,0.31051587301587297
0.96,0.9,0.8,312,1318,0.8103896103896104,0.19141104294478528,0.12654824771963513,0.6727272727272727,0.3096774193548387
0.96,0.9,0.85,312,1318,0.8103896103896104,0.19141104294478528,0.12654824771963513,0.6727272727272727,0.3096774193548387
0.96,0.9,0.9,312,1318,0.8103896103896104,0.19141104294478528,0.12654824771963513,0.6701298701298701,0.3096774193548387
0.96,0.9,0.95,310,1318,0.8051948051948052,0.1904176904176904,0.12654824771963513,0.6675324675324675,0.3079980129160457
0.96,0.925,0.5,316,1319,0.8207792207792208,0.19327217125382262,0.12664426308209314,0.6883116883116883,0.31287128712871287
0.96,0.925,0.55,315,1319,0.8181818181818182,0.19277845777233782,0.12664426308209314,0.6857142857142857,0.31203566121842496
0.96,0.925,0.6,315,1318,0.8181818181818182,0.192896509491733,0.12654824771963513,0.6831168831168831,0.3121902874132805
0.96,0.925,0.65,315,1318,0.8181818181818182,0.192896509491733,0.12654824771963513,0.6831168831168831,0.3121902874132805
0.96,0.925,0.7,315,1318,0.8181818181818182,0.192896509491733,0.12654824771963513,0.6831168831168831,0.3121902874132805
0.96,0.925,0.75,311,1318,0.8077922077922078,0.19091467157765502,0.12654824771963513,0.6753246753246753,0.3088381330685204
0.96,0.925,0.8,310,1318,0.8051948051948052,0.1904176904176904,0.12654824771963513,0.6727272727272727,0.3079980129160457
0.96,0.925,0.85,310,1318,0.8051948051948052,0.1904176904176904,0.12654824771963513,0.6727272727272727,0.3079980129160457
0.96,0.925,0.9,310,1318,0.8051948051948052,0.1904176904176904,0.12654824771963513,0.6701298701298701,0.3079980129160457
0.96,0.925,0.95,308,1318,0.8,0.18942189421894218,0.12654824771963513,0.6675324675324675,0.3063152660367976
0.96,0.95,0.5,315,1318,0.8181818181818182,0.192896509491733,0.12654824771963513,0.6831168831168831,0.3121902874132805
0.96,0.95,0.55,314,1318,0.8155844155844156,0.19240196078431374,0.12654824771963513,0.6805194805194805,0.3113534952900347
0.96,0.95,0.6,314,1318,0.8155844155844156,0.19240196078431374,0.12654824771963513,0.6805194805194805,0.3113534952900347
0.96,0.95,0.65,314,1318,0.8155844155844156,0.19240196078431374,0.12654824771963513,0.6805194805194805,0.3113534952900347
0.96,0.95,0.7,314,1318,0.8155844155844156,0.19240196078431374,0.12654824771963513,0.6805194805194805,0.3113534952900347
0.96,0.95,0.75,310,1318,0.8051948051948052,0.1904176904176904,0.12654824771963513,0.6727272727272727,0.3079980129160457
0.96,0.95,0.8,309,1318,0.8025974025974026,0.189920098340504,0.12654824771963513,0.6701298701298701,0.3071570576540755
0.96,0.95,0.85,309,1318,0.8025974025974026,0.189920098340504,0.12654824771963513,0.6701298701298701,0.3071570576540755
0.96,0.95,0.9,309,1318,0.8025974025974026,0.189920098340504,0.12654824771963513,0.6701298701298701,0.3071570576540755
0.96,0.95,0.95,308,1318,0.8,0.18942189421894218,0.12654824771963513,0.6675324675324675,0.3063152660367976
0.96,0.975,0.5,314,1318,0.8155844155844156,0.19240196078431374,0.12654824771963513,0.6779220779220779,0.3113534952900347
0.96,0.975,0.55,313,1318,0.812987012987013,0.19190680564071122,0.12654824771963513,0.6753246753246753,0.31051587301587297
0.96,0.975,0.6,313,1318,0.812987012987013,0.19190680564071122,0.12654824771963513,0.6753246753246753,0.31051587301587297
0.96,0.975,0.65,313,1318,0.812987012987013,0.19190680564071122,0.12654824771963513,0.6753246753246753,0.31051587301587297
0.96,0.975,0.7,313,1318,0.812987012987013,0.19190680564071122,0.12654824771963513,0.6753246753246753,0.31051587301587297
0.96,0.975,0.75,309,1318,0.8025974025974026,0.189920098340504,0.12654824771963513,0.6701298701298701,0.3071570576540755
0.96,0.975,0.8,309,1318,0.8025974025974026,0.189920098340504,0.12654824771963513,0.6701298701298701,0.3071570576540755
0.96,0.975,0.85,309,1318,0.8025974025974026,0.189920098340504,0.12654824771963513,0.6701298701298701,0.3071570576540755
0.96,0.975,0.9,309,1318,0.8025974025974026,0.189920098340504,0.12654824771963513,0.6701298701298701,0.3071570576540755
0.96,0.975,0.95,308,1318,0.8,0.18942189421894218,0.12654824771963513,0.6675324675324675,0.3063152660367976
0.97,0.7,0.5,340,1076,0.8831168831168831,0.2401129943502825,0.10331253000480077,0.6961038961038961,0.3775680177679067
0.97,0.7,0.55,338,1073,0.8779220779220779,0.23954642097802978,0.10302448391742679,0.6935064935064935,0.3763919821826281
