calibration,method,suite,task,query,auc,reference_auc,delta,raw_v82_auc,failures,successes
task_init,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_plate,16,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,18,1
task_init,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_plate,17,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,18,1
task_init,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_plate,18,0.3333333333333333,0.3333333333333333,0.0,0.2777777777777778,18,1
task_init,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_plate,19,0.3888888888888889,0.4444444444444444,-0.055555555555555525,0.4444444444444444,18,1
task_init,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_plate,20,0.7777777777777778,0.7777777777777778,0.0,0.7777777777777778,18,1
task_init,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_plate,21,0.8333333333333334,0.7777777777777778,0.05555555555555558,0.7777777777777778,18,1
task_init,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_plate,22,0.7777777777777778,0.7222222222222222,0.05555555555555558,0.7222222222222222,18,1
task_init,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_plate,23,0.9444444444444444,0.7222222222222222,0.2222222222222222,0.6666666666666666,18,1
task_init,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_plate,24,1.0,0.8888888888888888,0.11111111111111116,0.8888888888888888,18,1
episode,v82_reference,libero_goal,libero_goal/put_the_bowl_on_the_stove,7,0.4121909633418585,0.4121909633418585,0.0,0.40380789997158284,9,391
episode,v82_reference,libero_goal,libero_goal/put_the_bowl_on_the_stove,8,0.459049255441008,0.459049255441008,0.0,0.4415807560137457,9,388
episode,v82_reference,libero_goal,libero_goal/put_the_bowl_on_the_stove,9,0.5067750677506775,0.5067750677506775,0.0,0.4905149051490515,9,41
episode,dynamics_only,libero_goal,libero_goal/put_the_bowl_on_the_stove,8,0.5346506300114547,0.459049255441008,0.07560137457044674,0.4415807560137457,9,388
episode,dynamics_only,libero_goal,libero_goal/put_the_bowl_on_the_stove,9,0.7154471544715447,0.5067750677506775,0.20867208672086723,0.4905149051490515,9,41
episode,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_stove,7,0.4121909633418585,0.4121909633418585,0.0,0.40380789997158284,9,391
episode,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_stove,8,0.5320733104238259,0.459049255441008,0.07302405498281789,0.4415807560137457,9,388
episode,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_stove,9,0.6070460704607046,0.5067750677506775,0.10027100271002709,0.4905149051490515,9,41
task_init,v82_reference,libero_goal,libero_goal/put_the_bowl_on_the_stove,7,0.42497868712702475,0.42497868712702475,0.0,0.40380789997158284,9,391
task_init,v82_reference,libero_goal,libero_goal/put_the_bowl_on_the_stove,8,0.4650630011454754,0.4650630011454754,0.0,0.4415807560137457,9,388
task_init,v82_reference,libero_goal,libero_goal/put_the_bowl_on_the_stove,9,0.497289972899729,0.497289972899729,0.0,0.4905149051490515,9,41
task_init,dynamics_only,libero_goal,libero_goal/put_the_bowl_on_the_stove,8,0.5346506300114547,0.4650630011454754,0.06958762886597936,0.4415807560137457,9,388
task_init,dynamics_only,libero_goal,libero_goal/put_the_bowl_on_the_stove,9,0.7262872628726287,0.497289972899729,0.2289972899728997,0.4905149051490515,9,41
task_init,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_stove,7,0.42497868712702475,0.42497868712702475,0.0,0.40380789997158284,9,391
task_init,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_stove,8,0.5337915234822451,0.4650630011454754,0.06872852233676974,0.4415807560137457,9,388
task_init,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_the_stove,9,0.6639566395663956,0.497289972899729,0.16666666666666663,0.4905149051490515,9,41
episode,v82_reference,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,7,0.57177734375,0.57177734375,0.0,0.5732421875,16,384
episode,v82_reference,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,8,0.7366756134969326,0.7366756134969326,0.0,0.740989263803681,16,326
episode,v82_reference,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,9,0.5697115384615384,0.5697115384615384,0.0,0.5721153846153846,16,26
episode,dynamics_only,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,8,0.5578029141104295,0.7366756134969326,-0.17887269938650308,0.740989263803681,16,326
episode,dynamics_only,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,9,0.9423076923076923,0.5697115384615384,0.37259615384615385,0.5721153846153846,16,26
episode,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,7,0.57177734375,0.57177734375,0.0,0.5732421875,16,384
episode,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,8,0.5570360429447853,0.7366756134969326,-0.1796395705521473,0.740989263803681,16,326
episode,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,9,0.9423076923076923,0.5697115384615384,0.37259615384615385,0.5721153846153846,16,26
task_init,v82_reference,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,7,0.5611979166666666,0.5611979166666666,0.0,0.5732421875,16,384
task_init,v82_reference,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,8,0.7325536809815951,0.7325536809815951,0.0,0.740989263803681,16,326
task_init,v82_reference,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,9,0.5661057692307693,0.5661057692307693,0.0,0.5721153846153846,16,26
task_init,dynamics_only,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,8,0.5919286809815951,0.7325536809815951,-0.140625,0.740989263803681,16,326
task_init,dynamics_only,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,9,0.9110576923076923,0.5661057692307693,0.344951923076923,0.5721153846153846,16,26
task_init,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,7,0.5611979166666666,0.5611979166666666,0.0,0.5732421875,16,384
task_init,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,8,0.5919286809815951,0.7325536809815951,-0.140625,0.740989263803681,16,326
task_init,v82_integrated,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,9,0.9110576923076923,0.5661057692307693,0.344951923076923,0.5721153846153846,16,26
episode,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,7,0.9786871270247229,0.9786871270247229,0.0,0.982665529980108,9,391
episode,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,8,0.9883198562443846,0.9883198562443846,0.0,0.988020365378856,9,371
episode,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,9,0.9283154121863799,0.9283154121863799,0.0,0.9168458781362007,9,155
episode,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,10,0.625,0.625,0.0,0.5694444444444444,9,8
episode,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,11,0.2037037037037037,0.2037037037037037,0.0,0.2037037037037037,9,6
episode,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,12,0.1111111111111111,0.1111111111111111,0.0,0.12962962962962962,9,6
episode,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,13,0.26666666666666666,0.26666666666666666,0.0,0.28888888888888886,9,5
episode,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,14,0.3888888888888889,0.3888888888888889,0.0,0.4,9,5
episode,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,15,0.35555555555555557,0.35555555555555557,0.0,0.37777777777777777,9,5
episode,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,16,0.4444444444444444,0.4444444444444444,0.0,0.4,9,5
episode,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,17,0.6111111111111112,0.6111111111111112,0.0,0.6111111111111112,9,4
episode,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,18,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,9,1
episode,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,19,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,9,1
episode,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,20,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,9,1
episode,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,8,0.9754417490266547,0.9883198562443846,-0.012878107217729862,0.988020365378856,9,371
episode,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,9,0.9290322580645162,0.9283154121863799,0.0007168458781362519,0.9168458781362007,9,155
episode,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,10,0.5972222222222222,0.625,-0.02777777777777779,0.5694444444444444,9,8
episode,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,11,0.5,0.2037037037037037,0.2962962962962963,0.2037037037037037,9,6
episode,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,12,0.5555555555555556,0.1111111111111111,0.4444444444444445,0.12962962962962962,9,6
episode,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,13,0.7777777777777778,0.26666666666666666,0.5111111111111111,0.28888888888888886,9,5
episode,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,14,1.0,0.3888888888888889,0.6111111111111112,0.4,9,5
episode,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,15,1.0,0.35555555555555557,0.6444444444444444,0.37777777777777777,9,5
episode,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,16,1.0,0.4444444444444444,0.5555555555555556,0.4,9,5
episode,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,17,1.0,0.6111111111111112,0.38888888888888884,0.6111111111111112,9,4
episode,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,18,1.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,9,1
episode,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,19,0.8888888888888888,0.2222222222222222,0.6666666666666666,0.2222222222222222,9,1
episode,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,20,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.6666666666666666,9,1
episode,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,7,0.9786871270247229,0.9786871270247229,0.0,0.982665529980108,9,391
episode,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,8,0.9754417490266547,0.9883198562443846,-0.012878107217729862,0.988020365378856,9,371
episode,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,9,0.9433691756272401,0.9283154121863799,0.01505376344086018,0.9168458781362007,9,155
episode,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,10,0.625,0.625,0.0,0.5694444444444444,9,8
episode,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,11,0.2037037037037037,0.2037037037037037,0.0,0.2037037037037037,9,6
episode,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,12,0.1111111111111111,0.1111111111111111,0.0,0.12962962962962962,9,6
episode,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,13,0.28888888888888886,0.26666666666666666,0.0222222222222222,0.28888888888888886,9,5
episode,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,14,0.45555555555555555,0.3888888888888889,0.06666666666666665,0.4,9,5
episode,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,15,0.4888888888888889,0.35555555555555557,0.1333333333333333,0.37777777777777777,9,5
episode,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,16,0.6222222222222222,0.4444444444444444,0.1777777777777778,0.4,9,5
episode,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,17,1.0,0.6111111111111112,0.38888888888888884,0.6111111111111112,9,4
episode,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,18,1.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,9,1
episode,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,19,0.8888888888888888,0.2222222222222222,0.6666666666666666,0.2222222222222222,9,1
episode,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,20,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.6666666666666666,9,1
task_init,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,7,0.9842284739982949,0.9842284739982949,0.0,0.982665529980108,9,391
task_init,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,8,0.988020365378856,0.988020365378856,0.0,0.988020365378856,9,371
task_init,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,9,0.9268817204301075,0.9268817204301075,0.0,0.9168458781362007,9,155
task_init,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,10,0.6041666666666666,0.6041666666666666,0.0,0.5694444444444444,9,8
task_init,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,11,0.2037037037037037,0.2037037037037037,0.0,0.2037037037037037,9,6
task_init,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,12,0.08333333333333333,0.08333333333333333,0.0,0.12962962962962962,9,6
task_init,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,13,0.24444444444444444,0.24444444444444444,0.0,0.28888888888888886,9,5
task_init,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,14,0.36666666666666664,0.36666666666666664,0.0,0.4,9,5
task_init,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,15,0.3333333333333333,0.3333333333333333,0.0,0.37777777777777777,9,5
task_init,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,16,0.37777777777777777,0.37777777777777777,0.0,0.4,9,5
task_init,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,17,0.5555555555555556,0.5555555555555556,0.0,0.6111111111111112,9,4
task_init,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,18,0.5555555555555556,0.5555555555555556,0.0,0.6666666666666666,9,1
task_init,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,19,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,9,1
task_init,v82_reference,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,20,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,9,1
task_init,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,8,0.9791853848457622,0.988020365378856,-0.008834980533093728,0.988020365378856,9,371
task_init,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,9,0.9358422939068101,0.9268817204301075,0.008960573476702538,0.9168458781362007,9,155
task_init,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,10,0.5972222222222222,0.6041666666666666,-0.00694444444444442,0.5694444444444444,9,8
task_init,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,11,0.5185185185185185,0.2037037037037037,0.31481481481481477,0.2037037037037037,9,6
task_init,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,12,0.5555555555555556,0.08333333333333333,0.47222222222222227,0.12962962962962962,9,6
task_init,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,13,0.7777777777777778,0.24444444444444444,0.5333333333333333,0.28888888888888886,9,5
task_init,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,14,1.0,0.36666666666666664,0.6333333333333333,0.4,9,5
task_init,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,15,1.0,0.3333333333333333,0.6666666666666667,0.37777777777777777,9,5
task_init,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,16,1.0,0.37777777777777777,0.6222222222222222,0.4,9,5
task_init,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,17,1.0,0.5555555555555556,0.4444444444444444,0.6111111111111112,9,4
task_init,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,18,1.0,0.5555555555555556,0.4444444444444444,0.6666666666666666,9,1
task_init,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,19,0.8888888888888888,0.2222222222222222,0.6666666666666666,0.2222222222222222,9,1
task_init,dynamics_only,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,20,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.6666666666666666,9,1
task_init,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,7,0.9842284739982949,0.9842284739982949,0.0,0.982665529980108,9,391
task_init,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,8,0.9791853848457622,0.988020365378856,-0.008834980533093728,0.988020365378856,9,371
task_init,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,9,0.9451612903225807,0.9268817204301075,0.018279569892473146,0.9168458781362007,9,155
task_init,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,10,0.6041666666666666,0.6041666666666666,0.0,0.5694444444444444,9,8
task_init,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,11,0.2037037037037037,0.2037037037037037,0.0,0.2037037037037037,9,6
task_init,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,12,0.08333333333333333,0.08333333333333333,0.0,0.12962962962962962,9,6
task_init,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,13,0.24444444444444444,0.24444444444444444,0.0,0.28888888888888886,9,5
task_init,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,14,0.45555555555555555,0.36666666666666664,0.0888888888888889,0.4,9,5
task_init,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,15,0.4666666666666667,0.3333333333333333,0.13333333333333336,0.37777777777777777,9,5
task_init,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,16,0.5555555555555556,0.37777777777777777,0.1777777777777778,0.4,9,5
task_init,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,17,0.9722222222222222,0.5555555555555556,0.41666666666666663,0.6111111111111112,9,4
task_init,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,18,1.0,0.5555555555555556,0.4444444444444444,0.6666666666666666,9,1
task_init,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,19,0.8888888888888888,0.2222222222222222,0.6666666666666666,0.2222222222222222,9,1
task_init,v82_integrated,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,20,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.6666666666666666,9,1
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,7,0.06641604010025062,0.06641604010025062,0.0,0.11027568922305764,1,399
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,8,0.02756892230576441,0.02756892230576441,0.0,0.02506265664160401,1,399
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,9,0.06265664160401002,0.06265664160401002,0.0,0.11027568922305764,1,399
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,10,0.03258145363408521,0.03258145363408521,0.0,0.05513784461152882,1,399
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,11,0.005012531328320802,0.005012531328320802,0.0,0.007518796992481203,1,399
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,12,0.006153846153846154,0.006153846153846154,0.0,0.006153846153846154,1,325
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,13,0.011976047904191617,0.011976047904191617,0.0,0.017964071856287425,1,167
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,14,0.10294117647058823,0.10294117647058823,0.0,0.1323529411764706,1,68
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,15,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,1,15
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,16,0.0,0.0,0.0,0.0,1,2
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,17,1.0,1.0,0.0,1.0,1,2
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,18,0.0,0.0,0.0,0.0,1,1
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,19,0.0,0.0,0.0,0.0,1,1
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,20,1.0,1.0,0.0,1.0,1,1
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,21,1.0,1.0,0.0,1.0,1,1
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,22,1.0,1.0,0.0,1.0,1,1
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,23,1.0,1.0,0.0,1.0,1,1
episode,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,24,1.0,1.0,0.0,1.0,1,1
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,8,0.2656641604010025,0.02756892230576441,0.23809523809523808,0.02506265664160401,1,399
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,9,0.3157894736842105,0.06265664160401002,0.2531328320802005,0.11027568922305764,1,399
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,10,0.08270676691729323,0.03258145363408521,0.05012531328320802,0.05513784461152882,1,399
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,11,0.03884711779448621,0.005012531328320802,0.03383458646616541,0.007518796992481203,1,399
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,12,0.009230769230769232,0.006153846153846154,0.003076923076923078,0.006153846153846154,1,325
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,13,0.03592814371257485,0.011976047904191617,0.02395209580838323,0.017964071856287425,1,167
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,14,0.17647058823529413,0.10294117647058823,0.0735294117647059,0.1323529411764706,1,68
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,15,0.2,0.06666666666666667,0.13333333333333336,0.06666666666666667,1,15
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,16,0.5,0.0,0.5,0.0,1,2
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,17,1.0,1.0,0.0,1.0,1,2
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,18,1.0,0.0,1.0,0.0,1,1
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,19,0.0,0.0,0.0,0.0,1,1
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,20,0.0,1.0,-1.0,1.0,1,1
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,21,0.0,1.0,-1.0,1.0,1,1
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,22,0.0,1.0,-1.0,1.0,1,1
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,23,0.0,1.0,-1.0,1.0,1,1
episode,dynamics_only,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,24,0.0,1.0,-1.0,1.0,1,1
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,7,0.06641604010025062,0.06641604010025062,0.0,0.11027568922305764,1,399
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,8,0.2656641604010025,0.02756892230576441,0.23809523809523808,0.02506265664160401,1,399
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,9,0.3157894736842105,0.06265664160401002,0.2531328320802005,0.11027568922305764,1,399
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,10,0.08270676691729323,0.03258145363408521,0.05012531328320802,0.05513784461152882,1,399
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,11,0.03884711779448621,0.005012531328320802,0.03383458646616541,0.007518796992481203,1,399
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,12,0.009230769230769232,0.006153846153846154,0.003076923076923078,0.006153846153846154,1,325
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,13,0.03592814371257485,0.011976047904191617,0.02395209580838323,0.017964071856287425,1,167
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,14,0.17647058823529413,0.10294117647058823,0.0735294117647059,0.1323529411764706,1,68
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,15,0.2,0.06666666666666667,0.13333333333333336,0.06666666666666667,1,15
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,16,0.5,0.0,0.5,0.0,1,2
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,17,1.0,1.0,0.0,1.0,1,2
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,18,1.0,0.0,1.0,0.0,1,1
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,19,0.0,0.0,0.0,0.0,1,1
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,20,0.0,1.0,-1.0,1.0,1,1
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,21,1.0,1.0,0.0,1.0,1,1
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,22,1.0,1.0,0.0,1.0,1,1
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,23,1.0,1.0,0.0,1.0,1,1
episode,v82_integrated,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,24,1.0,1.0,0.0,1.0,1,1
task_init,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,7,0.13157894736842105,0.13157894736842105,0.0,0.11027568922305764,1,399
task_init,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,8,0.017543859649122806,0.017543859649122806,0.0,0.02506265664160401,1,399
task_init,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,9,0.11152882205513784,0.11152882205513784,0.0,0.11027568922305764,1,399
task_init,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,10,0.047619047619047616,0.047619047619047616,0.0,0.05513784461152882,1,399
task_init,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,11,0.007518796992481203,0.007518796992481203,0.0,0.007518796992481203,1,399
task_init,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,12,0.006153846153846154,0.006153846153846154,0.0,0.006153846153846154,1,325
task_init,v82_reference,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,13,0.03592814371257485,0.03592814371257485,0.0,0.017964071856287425,1,167
