worker,snapshot_key,candidate,episode_id,success,n_query,onset,deep_churn_all,front_churn_all,deep_churn_before_onset,front_churn_before_onset,deep_churn_after_onset
0,w00_s002,0,100000200,False,50,17,0.7350436449050903,0.6921477317810059,0.7466526627540588,0.6900140047073364,0.7288764715194702
0,w00_s002,1,100000201,False,50,0,0.7091787457466125,0.6979397535324097,,,0.7091787457466125
0,w00_s002,2,100000202,False,50,18,0.7255733013153076,0.6836977601051331,0.7094444036483765,0.6805290579795837,0.7349385023117065
0,w00_s002,3,100000203,True,39,-1,0.7635088562965393,0.7050000429153442,0.7635088562965393,0.7050000429153442,
0,w00_s002,4,100000204,True,42,-1,0.7529442310333252,0.6907491683959961,0.7529442310333252,0.6907491683959961,
0,w00_s002,5,100000205,False,50,14,0.7211174964904785,0.6738047003746033,0.7131122350692749,0.6711735129356384,0.7243196964263916
0,w00_s002,6,100000206,False,50,13,0.7071914672851562,0.6917006969451904,0.707564115524292,0.6822527647018433,0.7070567607879639
0,w00_s002,7,100000207,False,50,41,0.722298264503479,0.6763994097709656,0.7288559675216675,0.6740824580192566,0.6886904239654541
0,w00_s002,8,100000208,True,43,-1,0.7330781817436218,0.6875396370887756,0.7330781817436218,0.6875396370887756,
0,w00_s002,9,100000209,False,50,16,0.6259183883666992,0.6788581609725952,0.7664880752563477,0.7020535469055176,0.5577633380889893
0,w00_s002,10,100000210,False,50,11,0.7414237856864929,0.7050096988677979,0.7453895807266235,0.6955843567848206,0.7402756810188293
0,w00_s002,11,100000211,False,50,16,0.6813896298408508,0.6709620952606201,0.6896578073501587,0.6666815280914307,0.6773809194564819
0,w00_s002,12,100000212,False,50,12,0.7099660038948059,0.6990475654602051,0.7335317730903625,0.6718451976776123,0.7023230791091919
0,w00_s002,13,100000213,False,50,14,0.6093197464942932,0.6630126237869263,0.7030611634254456,0.6720238327980042,0.5718231201171875
0,w00_s002,14,100000214,False,50,33,0.7174829840660095,0.6830174922943115,0.7115368247032166,0.6711472272872925,0.7297470569610596
0,w00_s002,15,100000215,False,50,18,0.7290329933166504,0.6837462782859802,0.69093918800354,0.6728174686431885,0.7511520981788635
0,w00_s003,0,100000300,False,49,0,0.7250991463661194,0.7023313641548157,,,0.7250991463661194
0,w00_s003,1,100000301,False,49,14,0.7077777981758118,0.6872618794441223,0.7801530957221985,0.7170577645301819,0.6779761910438538
0,w00_s003,2,100000302,False,49,13,0.7107688784599304,0.6814286112785339,0.6971246004104614,0.6744322180747986,0.7158367037773132
0,w00_s003,3,100000303,False,49,24,0.6688739657402039,0.6910168528556824,0.7848709225654602,0.715238094329834,0.5528770089149475
0,w00_s003,4,100000304,False,49,14,0.6483978033065796,0.6923114657402039,0.7683843970298767,0.7361734509468079,0.5989915728569031
0,w00_s003,5,100000305,False,49,11,0.719365119934082,0.6901140213012695,0.7161038517951965,0.6764069199562073,0.7203346490859985
0,w00_s003,6,100000306,False,49,11,0.624965250492096,0.6716170310974121,0.7018181681632996,0.6724458336830139,0.602117121219635
0,w00_s003,7,100000307,False,49,11,0.6161358952522278,0.680446445941925,0.7082250714302063,0.6906277537345886,0.5887580513954163
0,w00_s003,8,100000308,False,49,10,0.5916666388511658,0.6649603247642517,0.7438095211982727,0.7240713834762573,0.5516291260719299
0,w00_s003,9,100000309,False,49,10,0.6130803227424622,0.6645634770393372,0.7515238523483276,0.6970237493515015,0.5766478776931763
0,w00_s003,10,100000310,False,49,0,0.723675549030304,0.6990029215812683,,,0.723675549030304
0,w00_s003,11,100000311,False,49,12,0.6067162752151489,0.6575297713279724,0.697361171245575,0.669682502746582,0.5765013098716736
0,w00_s003,12,100000312,False,49,-1,0.7074702382087708,0.692733108997345,0.7074702382087708,0.692733108997345,
0,w00_s003,13,100000313,True,43,-1,0.7100963592529297,0.6778118014335632,0.7100963592529297,0.6778118014335632,
0,w00_s003,14,100000314,False,49,14,0.6178869605064392,0.6794692873954773,0.7609694600105286,0.6974149346351624,0.5589706301689148
0,w00_s003,15,100000315,False,49,13,0.6192857623100281,0.6765227913856506,0.7546886801719666,0.7078571319580078,0.5689931511878967
0,w00_s004,0,100000400,False,48,0,0.7232927083969116,0.6960082650184631,,,0.7232927083969116
0,w00_s004,1,100000401,False,48,12,0.631109356880188,0.6861955523490906,0.7380555272102356,0.7106547951698303,0.5944421291351318
0,w00_s004,2,100000402,False,48,9,0.6071479320526123,0.6715551614761353,0.7486772537231445,0.7066137790679932,0.5736277103424072
0,w00_s004,3,100000403,False,48,12,0.7241235971450806,0.6718996167182922,0.7091864943504333,0.6844047904014587,0.7292449474334717
0,w00_s004,4,100000404,True,40,-1,0.7423626184463501,0.6910683512687683,0.7423626184463501,0.6910683512687683,
0,w00_s004,5,100000405,False,48,13,0.6375176906585693,0.6943819522857666,0.7550916075706482,0.7373626232147217,0.5925630927085876
0,w00_s004,6,100000406,False,48,11,0.7237944006919861,0.6988399028778076,0.7174242734909058,0.6801082491874695,0.7257407903671265
0,w00_s004,7,100000407,False,48,37,0.7101925015449524,0.6752684712409973,0.7325482964515686,0.67972332239151,0.627476155757904
0,w00_s004,8,100000408,True,40,-1,0.7492002248764038,0.707545816898346,0.7492002248764038,0.707545816898346,
0,w00_s004,9,100000409,True,39,-1,0.7560275197029114,0.7072681188583374,0.7560275197029114,0.7072681188583374,
0,w00_s004,10,100000410,False,48,14,0.6881458759307861,0.6760739088058472,0.736530601978302,0.699438750743866,0.6676190495491028
0,w00_s004,11,100000411,False,48,9,0.6096200346946716,0.6705167293548584,0.7498148083686829,0.7014285326004028,0.5764160752296448
0,w00_s004,12,100000412,False,48,14,0.7139107584953308,0.6680141687393188,0.7072959542274475,0.655697226524353,0.7167171835899353
0,w00_s004,13,100000413,False,48,13,0.6899493336677551,0.6848986744880676,0.7626373767852783,0.7110439538955688,0.662156879901886
0,w00_s004,14,100000414,True,36,-1,0.7656394243240356,0.709129273891449,0.7656394243240356,0.709129273891449,
0,w00_s004,15,100000415,False,48,0,0.6391844153404236,0.6846808791160583,,,0.6391844153404236
0,w00_s005,0,100000500,False,47,10,0.753328263759613,0.7212784886360168,0.7190952301025391,0.694595217704773,0.7628373503684998
0,w00_s005,1,100000501,True,37,-1,0.735958993434906,0.6922751069068909,0.735958993434906,0.6922751069068909,
0,w00_s005,2,100000502,False,47,10,0.6516770720481873,0.6653259992599487,0.7123571634292603,0.6952857375144958,0.6348214149475098
0,w00_s005,3,100000503,True,37,-1,0.7548611164093018,0.6980886459350586,0.7548611164093018,0.6980886459350586,
0,w00_s005,4,100000504,False,47,12,0.620900571346283,0.6746791005134583,0.7650396227836609,0.716170608997345,0.5700279474258423
0,w00_s005,5,100000505,True,35,-1,0.7765476107597351,0.7144117951393127,0.7765476107597351,0.7144117951393127,
0,w00_s005,6,100000506,True,37,-1,0.7521361708641052,0.7017261981964111,0.7521361708641052,0.7017261981964111,
0,w00_s005,7,100000507,False,47,13,0.7015372514724731,0.6703260540962219,0.7343406081199646,0.713150143623352,0.6886147260665894
0,w00_s005,8,100000508,False,47,35,0.7384730577468872,0.6908384561538696,0.7344694137573242,0.6922312378883362,0.7512121200561523
0,w00_s005,9,100000509,False,47,0,0.6902847290039062,0.6935713887214661,,,0.6902847290039062
0,w00_s005,10,100000510,False,47,-1,0.7077690362930298,0.6793478727340698,0.7077690362930298,0.6793478727340698,
0,w00_s005,11,100000511,True,41,-1,0.729148805141449,0.7038095593452454,0.729148805141449,0.7038095593452454,
0,w00_s005,12,100000512,True,36,-1,0.7724965214729309,0.709442138671875,0.7724965214729309,0.709442138671875,
0,w00_s005,13,100000513,False,47,13,0.6864492893218994,0.6911283731460571,0.7221794724464417,0.695219874382019,0.6723737716674805
0,w00_s005,14,100000514,False,47,12,0.6538509130477905,0.6560766100883484,0.6887500286102295,0.6910714507102966,0.6415335536003113
0,w00_s005,15,100000515,False,47,11,0.7103002071380615,0.674187421798706,0.7726839184761047,0.7083549499511719,0.6906938552856445
1,w01_s000,0,200000000,False,52,0,0.7261111736297607,0.6887534856796265,,,0.7261111736297607
1,w01_s000,1,200000001,False,52,0,0.7240430116653442,0.6855089664459229,,,0.7240430116653442
1,w01_s000,2,200000002,False,52,0,0.7282586693763733,0.6877917647361755,,,0.7282586693763733
1,w01_s000,3,200000003,False,52,44,0.7327404618263245,0.6883286833763123,0.7333387136459351,0.6848052144050598,0.7289795279502869
1,w01_s000,4,200000004,False,52,20,0.6773716807365417,0.6696218848228455,0.725857138633728,0.6794284582138062,0.6460906267166138
1,w01_s000,5,200000005,False,52,0,0.7340008616447449,0.6849860548973083,,,0.7340008616447449
1,w01_s000,6,200000006,False,52,0,0.7349299788475037,0.6860270500183105,,,0.7349299788475037
1,w01_s000,7,200000007,False,52,-1,0.7366012930870056,0.6883100867271423,0.7366012930870056,0.6883100867271423,
1,w01_s000,8,200000008,False,52,0,0.7044678330421448,0.6784499883651733,,,0.7044678330421448
1,w01_s000,9,200000009,False,52,0,0.729719877243042,0.6893370151519775,,,0.729719877243042
1,w01_s000,10,200000010,False,52,0,0.7273529767990112,0.6870213747024536,,,0.7273529767990112
1,w01_s000,11,200000011,False,52,0,0.7240756750106812,0.6883519291877747,,,0.7240756750106812
1,w01_s000,12,200000012,False,52,0,0.7402241230010986,0.6957282423973083,,,0.7402241230010986
1,w01_s000,13,200000013,False,52,0,0.721951425075531,0.685849666595459,,,0.721951425075531
1,w01_s000,14,200000014,False,52,0,0.7287067174911499,0.6878618001937866,,,0.7287067174911499
1,w01_s000,15,200000015,False,52,19,0.6739962697029114,0.6598458886146545,0.7343859672546387,0.6739850044250488,0.6381399035453796
1,w01_s001,0,200000100,False,51,0,0.7155714631080627,0.6819523572921753,,,0.7155714631080627
1,w01_s001,1,200000101,False,51,0,0.7098190188407898,0.687695324420929,,,0.7098190188407898
1,w01_s001,2,200000102,False,51,0,0.7320904731750488,0.6837999820709229,,,0.7320904731750488
1,w01_s001,3,200000103,False,51,0,0.7270190715789795,0.6864666938781738,,,0.7270190715789795
1,w01_s001,4,200000104,False,51,22,0.7209476232528687,0.6742333173751831,0.7203896045684814,0.6605302691459656,0.7213860750198364
1,w01_s001,5,200000105,False,51,0,0.7302761673927307,0.6825095415115356,,,0.7302761673927307
1,w01_s001,6,200000106,False,51,0,0.7274619340896606,0.6818476319313049,,,0.7274619340896606
1,w01_s001,7,200000107,False,51,0,0.7270952463150024,0.6901571750640869,,,0.7270952463150024
1,w01_s001,8,200000108,False,51,0,0.714285671710968,0.6838999390602112,,,0.714285671710968
1,w01_s001,9,200000109,False,51,0,0.7454000115394592,0.6788667440414429,,,0.7454000115394592
1,w01_s001,10,200000110,False,51,0,0.7297428846359253,0.6919904351234436,,,0.7297428846359253
1,w01_s001,11,200000111,False,51,0,0.6921905279159546,0.6796999573707581,,,0.6921905279159546
1,w01_s001,12,200000112,False,51,0,0.7214856743812561,0.6789190769195557,,,0.7214856743812561
1,w01_s001,13,200000113,False,51,19,0.6596714854240417,0.6562142968177795,0.7334210276603699,0.6611403226852417,0.6144700050354004
1,w01_s001,14,200000114,False,51,0,0.7272047400474548,0.6834762096405029,,,0.7272047400474548
1,w01_s001,15,200000115,False,51,0,0.7263047695159912,0.6830999851226807,,,0.7263047695159912
1,w01_s002,0,200000200,False,50,0,0.7186248898506165,0.6775558590888977,,,0.7186248898506165
1,w01_s002,1,200000201,False,50,0,0.7397570610046387,0.6920165419578552,,,0.7397570610046387
1,w01_s002,2,200000202,False,50,0,0.6812584400177002,0.6829397082328796,,,0.6812584400177002
1,w01_s002,3,200000203,False,50,0,0.7158989310264587,0.6902915835380554,,,0.7158989310264587
1,w01_s002,4,200000204,False,50,0,0.731195330619812,0.6876142024993896,,,0.731195330619812
1,w01_s002,5,200000205,False,50,0,0.7331875562667847,0.687516987323761,,,0.7331875562667847
1,w01_s002,6,200000206,False,50,0,0.7198104858398438,0.6958891153335571,,,0.7198104858398438
1,w01_s002,7,200000207,False,50,0,0.7274004220962524,0.6846064329147339,,,0.7274004220962524
1,w01_s002,8,200000208,False,50,0,0.7269484996795654,0.6823664307594299,,,0.7269484996795654
1,w01_s002,9,200000209,False,50,0,0.7238630056381226,0.6801750063896179,,,0.7238630056381226
1,w01_s002,10,200000210,False,50,0,0.7301992177963257,0.6841011047363281,,,0.7301992177963257
1,w01_s002,11,200000211,False,50,0,0.672186553478241,0.6722449660301208,,,0.672186553478241
1,w01_s002,12,200000212,False,50,0,0.7123032212257385,0.6783576607704163,,,0.7123032212257385
1,w01_s002,13,200000213,False,50,0,0.6130417585372925,0.6558066606521606,,,0.6130417585372925
1,w01_s002,14,200000214,False,50,0,0.7234402298927307,0.691773533821106,,,0.7234402298927307
1,w01_s002,15,200000215,False,50,0,0.6728425025939941,0.6724587082862854,,,0.6728425025939941
1,w01_s003,0,200000300,False,49,0,0.7347967028617859,0.6880307197570801,,,0.7347967028617859
1,w01_s003,1,200000301,False,49,0,0.7235813140869141,0.6843253970146179,,,0.7235813140869141
1,w01_s003,2,200000302,False,49,0,0.7255852818489075,0.685600221157074,,,0.7255852818489075
1,w01_s003,3,200000303,False,49,0,0.7233631014823914,0.6841567158699036,,,0.7233631014823914
1,w01_s003,4,200000304,False,49,0,0.7358978390693665,0.6817807555198669,,,0.7358978390693665
1,w01_s003,5,200000305,False,49,0,0.7250991463661194,0.6848759651184082,,,0.7250991463661194
1,w01_s003,6,200000306,False,49,0,0.7291815280914307,0.6790129542350769,,,0.7291815280914307
1,w01_s003,7,200000307,False,49,0,0.7289285659790039,0.6973263621330261,,,0.7289285659790039
1,w01_s003,8,200000308,False,49,0,0.5485416054725647,0.6494742035865784,,,0.5485416054725647
1,w01_s003,9,200000309,False,49,0,0.7183780670166016,0.6787500381469727,,,0.7183780670166016
1,w01_s003,10,200000310,False,49,0,0.7306844592094421,0.68171626329422,,,0.7306844592094421
1,w01_s003,11,200000311,False,49,0,0.7281051278114319,0.6926786303520203,,,0.7281051278114319
1,w01_s003,12,200000312,False,49,0,0.7254762053489685,0.6782241463661194,,,0.7254762053489685
1,w01_s003,13,200000313,False,49,0,0.7282688617706299,0.6975197792053223,,,0.7282688617706299
1,w01_s003,14,200000314,False,49,0,0.7237698435783386,0.6824057698249817,,,0.7237698435783386
1,w01_s003,15,200000315,False,49,0,0.7226637005805969,0.6782490611076355,,,0.7226637005805969
1,w01_s004,0,200000400,False,48,0,0.7324214577674866,0.6862613558769226,,,0.7324214577674866
1,w01_s004,1,200000401,False,48,0,0.7246403098106384,0.6885663866996765,,,0.7246403098106384
1,w01_s004,2,200000402,False,48,0,0.7360586524009705,0.68171226978302,,,0.7360586524009705
1,w01_s004,3,200000403,False,48,0,0.7176038026809692,0.6854508519172668,,,0.7176038026809692
1,w01_s004,4,200000404,False,48,0,0.7349240779876709,0.6847668886184692,,,0.7349240779876709
1,w01_s004,5,200000405,False,48,0,0.7237943410873413,0.6884245276451111,,,0.7237943410873413
1,w01_s004,6,200000406,False,48,0,0.7322795987129211,0.6897213459014893,,,0.7322795987129211
1,w01_s004,7,200000407,False,48,0,0.7256534695625305,0.6734700798988342,,,0.7256534695625305
1,w01_s004,8,200000408,False,48,0,0.7266870141029358,0.6752126812934875,,,0.7266870141029358
1,w01_s004,9,200000409,False,48,0,0.700911819934845,0.6778419613838196,,,0.700911819934845
1,w01_s004,10,200000410,False,48,0,0.7320922017097473,0.6841387748718262,,,0.7320922017097473
1,w01_s004,11,200000411,False,48,0,0.729235053062439,0.6840273141860962,,,0.729235053062439
1,w01_s004,12,200000412,False,48,0,0.7081408500671387,0.675851047039032,,,0.7081408500671387
1,w01_s004,13,200000413,False,48,0,0.7220770120620728,0.681783139705658,,,0.7220770120620728
1,w01_s004,14,200000414,False,48,0,0.7369300127029419,0.6908156275749207,,,0.7369300127029419
1,w01_s004,15,200000415,False,48,0,0.7265552878379822,0.6942958235740662,,,0.7265552878379822
2,w02_s000,0,300000000,False,52,18,0.7365173697471619,0.692451000213623,0.7637036442756653,0.6913888454437256,0.7216882705688477
2,w02_s000,1,300000001,False,52,35,0.753851592540741,0.7020214200019836,0.7715033888816833,0.7047141790390015,0.715238094329834
2,w02_s000,2,300000002,False,52,18,0.654878556728363,0.6554061770439148,0.7828704118728638,0.6992856860160828,0.5850648880004883
2,w02_s000,3,300000003,False,52,18,0.6739028692245483,0.6762325167655945,0.7712963223457336,0.7032671570777893,0.6207792162895203
2,w02_s000,4,300000004,False,52,35,0.7279924750328064,0.6992809772491455,0.7493809461593628,0.71115642786026,0.6812053918838501
2,w02_s000,5,300000005,False,52,-1,0.7171242833137512,0.6829317808151245,0.7171242833137512,0.6829317808151245,
2,w02_s000,6,300000006,False,52,18,0.643319308757782,0.6524742841720581,0.7474470734596252,0.6776454448699951,0.5865222811698914
2,w02_s000,7,300000007,False,52,19,0.6600093245506287,0.6642904281616211,0.7831076979637146,0.6910776495933533,0.5869196653366089
2,w02_s000,8,300000008,False,52,18,0.649747908115387,0.6632819771766663,0.7642062902450562,0.6979761719703674,0.5873159766197205
2,w02_s000,9,300000009,False,52,18,0.6377171277999878,0.6588562726974487,0.7436110973358154,0.691084623336792,0.5799567103385925
2,w02_s000,10,300000010,False,52,36,0.7708544135093689,0.7124369740486145,0.7781018614768982,0.711977481842041,0.7534602284431458
2,w02_s000,11,300000011,False,52,18,0.6513305306434631,0.6675910949707031,0.765753984451294,0.6992195844650269,0.5889177322387695
2,w02_s000,12,300000012,False,52,18,0.6576423645019531,0.6701961755752563,0.7503306865692139,0.7013491988182068,0.6070851683616638
2,w02_s000,13,300000013,False,52,33,0.7601867914199829,0.6963212490081787,0.7701226472854614,0.6979220509529114,0.7419708967208862
2,w02_s000,14,300000014,False,52,18,0.6567740440368652,0.6624183058738708,0.7612565755844116,0.6853042840957642,0.5997835397720337
2,w02_s000,15,300000015,False,52,19,0.7025303840637207,0.6691737174987793,0.7633833885192871,0.6901001930236816,0.666398823261261
2,w02_s001,0,300000100,False,51,18,0.6730904579162598,0.6741047501564026,0.7863360047340393,0.6939550638198853,0.6093899011611938
2,w02_s001,1,300000101,False,51,33,0.7539047002792358,0.6963285803794861,0.7573015689849854,0.6994083523750305,0.7473108768463135
2,w02_s001,2,300000102,False,51,37,0.7619571089744568,0.7045810222625732,0.7653539180755615,0.7012741565704346,0.7522894144058228
2,w02_s001,3,300000103,False,51,50,0.688057005405426,0.6729381084442139,0.688057005405426,0.6729381084442139,
2,w02_s001,4,300000104,True,47,-1,0.7445756793022156,0.6862940192222595,0.7445756793022156,0.6862940192222595,
2,w02_s001,5,300000105,False,51,20,0.7248952388763428,0.6764428615570068,0.7524880766868591,0.6886071562767029,0.7064999938011169
2,w02_s001,6,300000106,False,51,35,0.7733476161956787,0.6970523595809937,0.7755374312400818,0.6955510377883911,0.7682380676269531
2,w02_s001,7,300000107,False,51,17,0.6500095129013062,0.6505714654922485,0.7550559639930725,0.6847199201583862,0.5958946943283081
2,w02_s001,8,300000108,False,51,34,0.7415618896484375,0.6943190693855286,0.7648809552192688,0.7050210237503052,0.6920089721679688
2,w02_s001,9,300000109,False,51,16,0.643642783164978,0.6706475615501404,0.7894196510314941,0.7120833396911621,0.5750420093536377
2,w02_s001,10,300000110,False,51,17,0.7162333130836487,0.6789047122001648,0.7564985752105713,0.6965546607971191,0.6954906582832336
2,w02_s001,11,300000111,False,51,49,0.7660333514213562,0.706095278263092,0.7652526497840881,0.7059864401817322,
2,w02_s001,12,300000112,False,51,17,0.6449285745620728,0.6615095734596252,0.7741177082061768,0.6986274719238281,0.5783766508102417
2,w02_s001,13,300000113,False,51,16,0.6441619992256165,0.6577333211898804,0.7865773439407349,0.6882292032241821,0.5771428346633911
2,w02_s001,14,300000114,False,51,17,0.6428952217102051,0.6469476222991943,0.7530672550201416,0.6670448184013367,0.586139976978302
2,w02_s001,15,300000115,False,51,17,0.662352442741394,0.6554333567619324,0.7642436623573303,0.6735294461250305,0.6098629236221313
2,w02_s002,0,300000200,False,50,16,0.6404761672019958,0.647575318813324,0.7819790840148926,0.7048958539962769,0.5718687176704407
2,w02_s002,1,300000201,True,43,-1,0.7553288340568542,0.6889002323150635,0.7553288340568542,0.6889002323150635,
2,w02_s002,2,300000202,True,49,-1,0.7198710441589355,0.6808679699897766,0.7198710441589355,0.6808679699897766,
2,w02_s002,3,300000203,False,50,16,0.7475364804267883,0.6933333873748779,0.7514286041259766,0.6966666579246521,0.7456493973731995
2,w02_s002,4,300000204,False,50,16,0.6449951529502869,0.6552721261978149,0.7954612970352173,0.7095386981964111,0.5720418095588684
2,w02_s002,5,300000205,False,50,12,0.7324101328849792,0.6905151009559631,0.7654563784599304,0.6927579045295715,0.7216924428939819
2,w02_s002,6,300000206,False,50,16,0.6452526450157166,0.6662585139274597,0.7843005657196045,0.7117113471031189,0.5778354406356812
2,w02_s002,7,300000207,False,50,18,0.6873712539672852,0.6739602088928223,0.7641534209251404,0.6919576525688171,0.6427881121635437
2,w02_s002,8,300000208,False,50,16,0.7198007702827454,0.688911497592926,0.7747619152069092,0.7009226083755493,0.6931529641151428
2,w02_s002,9,300000209,False,50,33,0.7541982531547546,0.6942857503890991,0.7521861791610718,0.6904617547988892,0.7583482265472412
2,w02_s002,10,300000210,False,50,13,0.762031078338623,0.6960495114326477,0.773644745349884,0.6987179517745972,0.7578372359275818
2,w02_s002,11,300000211,False,50,17,0.6741642355918884,0.6831243634223938,0.759425699710846,0.6889075636863708,0.6288690567016602
2,w02_s002,12,300000212,False,50,16,0.6754908561706543,0.6731486916542053,0.7634673118591309,0.6852529644966125,0.6328355073928833
2,w02_s002,13,300000213,False,50,35,0.7604615092277527,0.6969581246376038,0.7627754807472229,0.6969795823097229,0.754676878452301
2,w02_s002,14,300000214,False,50,18,0.6397181749343872,0.6642176508903503,0.7630820274353027,0.6994973421096802,0.5680875182151794
2,w02_s002,15,300000215,False,50,13,0.7418610453605652,0.6820068359375,0.7508240938186646,0.682399332523346,0.7386243343353271
2,w02_s003,0,300000300,False,49,15,0.7540773749351501,0.6956002116203308,0.7749841213226318,0.6887142062187195,0.7445743680000305
2,w02_s003,1,300000301,True,48,-1,0.7260739803314209,0.687821626663208,0.7260739803314209,0.687821626663208,
2,w02_s003,2,300000302,False,49,15,0.6568700075149536,0.666994035243988,0.7770318388938904,0.7042063474655151,0.6022511124610901
2,w02_s003,3,300000303,False,49,15,0.6500248312950134,0.6530406475067139,0.7447618842124939,0.677492082118988,0.6069625616073608
2,w02_s003,4,300000304,True,42,-1,0.758902370929718,0.6963066458702087,0.758902370929718,0.6963066458702087,
2,w02_s003,5,300000305,False,49,16,0.744940459728241,0.701240062713623,0.7693750262260437,0.7065178751945496,0.7327232360839844
2,w02_s003,6,300000306,False,49,34,0.7639285922050476,0.6969990134239197,0.7756513357162476,0.6958613395690918,0.7354591488838196
2,w02_s003,7,300000307,False,49,28,0.7318452000617981,0.6940327286720276,0.7703230977058411,0.7020832896232605,0.6779761910438538
2,w02_s003,8,300000308,False,49,33,0.7482044100761414,0.6939484477043152,0.773318886756897,0.707655131816864,0.6929523348808289
2,w02_s003,9,300000309,False,49,15,0.71875,0.6821279525756836,0.7656348347663879,0.6770159006118774,0.697438657283783
2,w02_s003,10,300000310,False,49,15,0.6905555725097656,0.6830307841300964,0.7655237317085266,0.7011587023735046,0.6564790606498718
2,w02_s003,11,300000311,False,49,17,0.7459573149681091,0.6944990158081055,0.770280122756958,0.6948879361152649,0.732619047164917
2,w02_s003,12,300000312,False,49,15,0.7302430272102356,0.6856696605682373,0.7463968396186829,0.6781745553016663,0.7229004502296448
2,w02_s003,13,300000313,False,49,33,0.7581696510314941,0.698988139629364,0.7708153128623962,0.7018542885780334,0.7303493022918701
2,w02_s003,14,300000314,False,49,15,0.7424554228782654,0.6922668814659119,0.7657619714736938,0.7052540183067322,0.7318614721298218
2,w02_s003,15,300000315,False,49,17,0.7191171050071716,0.6796627044677734,0.7602381110191345,0.6967086791992188,0.6965667605400085
