selected_by,structure,dev_recall,ext_recall,dev_fpr,ext_fpr,recall_transfer_ratio,fpr_inflation
per_task|dedup11|O2_recall|fpr<=0.003,quorum/dedup11 level=0.8->0.8 k=4 W=inf f=1,0.6960985626283368,0.6932624113475178,0.0027946621952071545,0.003790901835594573,0.9959256469800624,1.356479449321628
per_task|dedup11|O2_recall|fpr<=0.005,cascade/dedup11 level=0.9->0.85 k=3 W=inf f=1,0.7433264887063655,0.7021276595744681,0.004471459512331447,0.005919127427507316,0.94457505583637,1.3237573573423782
global|all12|O1_early|fpr<=0.0005,cascade/all12 level=0.99->0.7 k=2 W=8 f=1,0.38809034907597534,0.374113475177305,0.000489065884161252,0.0013301409949454642,0.9639855154039552,2.719758294379204
global|all12|O1_early|fpr<=0.001,cascade/all12 level=0.975->0.95 k=2 W=4 f=2,0.3675564681724846,0.3528368794326241,0.0009082652134423251,0.0031258313381218408,0.95995285074686,3.4415403032721468
global|all12|O1_early|fpr<=0.0015,quorum/all12 level=selected->selected k=2 W=4 f=2,0.31211498973305957,0.324468085106383,0.0012575979878432194,0.008645916467145517,1.039578667413214,6.874944577458543
global|all12|O1_early|fpr<=0.003,quorum/all12 level=selected->selected k=2 W=inf f=1,0.5441478439425051,0.5602836879432624,0.002934395304967512,0.01137270550678372,1.0296534189749766,3.875655569490366
global|all12|O1_early|fpr<=0.005,quorum/all12 level=selected->selected k=2 W=inf f=1,0.5441478439425051,0.5602836879432624,0.002934395304967512,0.01137270550678372,1.0296534189749766,3.875655569490366
global|all12|O2_recall|fpr<=0.0005,cascade/all12 level=0.99->0.85 k=2 W=inf f=2,0.5112936344969199,0.5106382978723404,0.000489065884161252,0.0008645916467145518,0.9987182773647783,1.7678428913464828
global|all12|O2_recall|fpr<=0.001,quorum/all12 level=0.99->0.99 k=1 W=0 f=1,0.5482546201232033,0.5460992907801419,0.0006986655488017886,0.0015296621441872838,0.9960687438574124,2.1894054269752594
global|all12|O2_recall|fpr<=0.0015,quorum/all12 level=0.99->0.99 k=1 W=0 f=1,0.5482546201232033,0.5460992907801419,0.0006986655488017886,0.0015296621441872838,0.9960687438574124,2.1894054269752594
global|all12|O2_recall|fpr<=0.003,cascade/all12 level=0.98->0.9 k=2 W=inf f=1,0.6550308008213552,0.6719858156028369,0.0027247956403269754,0.004988028731045491,1.0258843015629515,1.8306065442936952
global|all12|O2_recall|fpr<=0.005,cascade/all12 level=0.98->0.9 k=2 W=inf f=1,0.6550308008213552,0.6719858156028369,0.0027247956403269754,0.004988028731045491,1.0258843015629515,1.8306065442936952
global|dedup11|O1_early|fpr<=0.0005,cascade/dedup11 level=0.99->0.7 k=2 W=8 f=1,0.38193018480492813,0.3670212765957447,0.000489065884161252,0.0013301409949454642,0.9609643102264928,2.719758294379204
global|dedup11|O1_early|fpr<=0.001,cascade/dedup11 level=0.975->0.95 k=2 W=4 f=2,0.3675564681724846,0.3528368794326241,0.0009082652134423251,0.0031258313381218408,0.95995285074686,3.4415403032721468
global|dedup11|O1_early|fpr<=0.0015,quorum/dedup11 level=selected->selected k=2 W=4 f=2,0.31211498973305957,0.324468085106383,0.0012575979878432194,0.008645916467145517,1.039578667413214,6.874944577458543
global|dedup11|O1_early|fpr<=0.003,quorum/dedup11 level=selected->selected k=2 W=inf f=1,0.5297741273100616,0.5460992907801419,0.0028645287500873333,0.011239691407289172,1.0308153279454617,3.9237488564031686
global|dedup11|O1_early|fpr<=0.005,quorum/dedup11 level=selected->selected k=2 W=inf f=1,0.5297741273100616,0.5460992907801419,0.0028645287500873333,0.011239691407289172,1.0308153279454617,3.9237488564031686
global|dedup11|O2_recall|fpr<=0.0005,cascade/dedup11 level=0.99->0.85 k=2 W=inf f=2,0.5112936344969199,0.5106382978723404,0.000489065884161252,0.0008645916467145518,0.9987182773647783,1.7678428913464828
global|dedup11|O2_recall|fpr<=0.001,quorum/dedup11 level=0.99->0.99 k=1 W=0 f=1,0.5482546201232033,0.5460992907801419,0.0006986655488017886,0.0015296621441872838,0.9960687438574124,2.1894054269752594
global|dedup11|O2_recall|fpr<=0.0015,quorum/dedup11 level=0.99->0.99 k=1 W=0 f=1,0.5482546201232033,0.5460992907801419,0.0006986655488017886,0.0015296621441872838,0.9960687438574124,2.1894054269752594
global|dedup11|O2_recall|fpr<=0.003,cascade/dedup11 level=0.98->0.8 k=2 W=inf f=2,0.6427104722792608,0.6719858156028369,0.0027247956403269754,0.004322958233572758,1.0455498153309315,1.5865256717212024
global|dedup11|O2_recall|fpr<=0.005,cascade/dedup11 level=0.98->0.8 k=2 W=inf f=2,0.6427104722792608,0.6719858156028369,0.0027247956403269754,0.004322958233572758,1.0455498153309315,1.5865256717212024
