block,cohort,mode,pool,level,members_firing,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
context_union,development_main,per_task,dedup11,0.7,2102,481,1621,0.9876796714579056,0.11325368546076993,0.22882968601332065,173,1550,0.1004062681369704,0.3596673596673597,0.1503412769559219,1.5220682612693954
context_union,external_8b,per_task,dedup11,0.7,2307,555,1752,0.9840425531914894,0.11652035115722266,0.24057217165149544,235,1675,0.12303664921465969,0.42342342342342343,0.1477009879268328,1.6287783516429055
context_union,development_main,per_task,dedup11,0.75,1660,469,1191,0.9630390143737166,0.08321106686229301,0.2825301204819277,154,1125,0.12040656763096169,0.3283582089552239,0.1794311268735329,1.5745881185991843
context_union,external_8b,per_task,dedup11,0.75,1830,548,1282,0.9716312056737588,0.08526203777600426,0.2994535519125683,213,1216,0.1490552834149755,0.3886861313868613,0.17782850883175422,1.6839456950959706
context_union,development_main,per_task,dedup11,0.8,1314,464,850,0.9527720739219713,0.05938657164815203,0.3531202435312024,138,787,0.1491891891891892,0.2974137931034483,0.22129097707511314,1.5957281593607058
context_union,external_8b,per_task,dedup11,0.8,1438,541,897,0.9592198581560284,0.05965682362330407,0.3762169680111266,192,838,0.18640776699029127,0.35489833641404805,0.2232747237510494,1.6849957831796818
context_union,development_main,per_task,dedup11,0.85,993,448,545,0.919917864476386,0.03807727240969748,0.4511581067472306,123,491,0.2003257328990228,0.27455357142857145,0.287877384762757,1.5671884303070043
context_union,external_8b,per_task,dedup11,0.85,1089,517,572,0.9166666666666666,0.03804203245544028,0.47474747474747475,176,520,0.25287356321839083,0.3404255319148936,0.28504990378996997,1.665488984333345
context_union,development_main,per_task,dedup11,0.9,736,418,318,0.8583162217659137,0.022217564451896876,0.5679347826086957,106,267,0.28418230563002683,0.2535885167464115,0.38921133719745665,1.4591938320660176
context_union,external_8b,per_task,dedup11,0.9,764,447,317,0.7925531914893617,0.02108273476988561,0.5850785340314136,157,277,0.3617511520737327,0.3512304250559284,0.36103514250927865,1.6205584031653568
context_union,development_main,per_task,dedup11,0.925,593,376,217,0.7720739219712526,0.015161042408998812,0.6340640809443507,95,180,0.34545454545454546,0.2526595744680851,0.4296584678318321,1.4757397524224352
context_union,external_8b,per_task,dedup11,0.925,612,413,199,0.7322695035460993,0.01323490289970737,0.6748366013071896,142,163,0.46557377049180326,0.34382566585956414,0.4136894000455411,1.6312639415776669
context_union,development_main,per_task,dedup11,0.95,449,331,118,0.6796714579055442,0.008244253475861106,0.7371937639198218,81,89,0.4764705882352941,0.24471299093655588,0.49597378144086185,1.4863563186307707
context_union,external_8b,per_task,dedup11,0.95,494,362,132,0.6418439716312057,0.008778930566640064,0.7327935222672065,115,104,0.5251141552511416,0.31767955801104975,0.46680150395785214,1.569818254770171
context_union,development_main,per_task,dedup11,0.96,390,302,88,0.6201232032854209,0.00614825682945574,0.7743589743589744,78,62,0.5571428571428572,0.2582781456953642,0.5092841763423037,1.5204850461297401
context_union,external_8b,per_task,dedup11,0.96,450,346,104,0.6134751773049646,0.006916733173716414,0.7688888888888888,108,74,0.5934065934065934,0.31213872832369943,0.49699547866635146,1.5470742127315567
context_union,development_main,per_task,dedup11,0.975,313,270,43,0.5544147843942505,0.0030042618598476907,0.8626198083067093,63,24,0.7241379310344828,0.23333333333333334,0.5875863440320356,1.468073274792919
context_union,external_8b,per_task,dedup11,0.975,328,268,60,0.475177304964539,0.0039904229848363925,0.8170731707317073,70,36,0.660377358490566,0.26119402985074625,0.5520146575632181,1.4801657157774546
context_union,development_main,per_task,dedup11,0.98,281,248,33,0.5092402464065708,0.002305596311045902,0.8825622775800712,52,13,0.8,0.20967741935483872,0.6229513316244253,1.4167435444413887
context_union,external_8b,per_task,dedup11,0.98,285,241,44,0.42730496453900707,0.002926310188880021,0.8456140350877193,51,25,0.6710526315789473,0.21161825726141079,0.6197937967013022,1.3643473677669717
context_union,development_main,per_task,dedup11,0.99,180,166,14,0.3408624229979466,0.000978131768322504,0.9222222222222223,30,3,0.9090909090909091,0.18072289156626506,0.6703093163579924,1.3758159102322407
context_union,external_8b,per_task,dedup11,0.99,147,127,20,0.225177304964539,0.0013301409949454642,0.8639455782312925,17,9,0.6538461538461539,0.13385826771653545,0.7108536081098659,1.2153635690595883
context_union,development_main,per_task,dedup11,0.995,105,96,9,0.1971252566735113,0.0006287989939216097,0.9142857142857143,13,1,0.9285714285714286,0.13541666666666666,0.7238035018958724,1.2631684039810642
context_union,external_8b,per_task,dedup11,0.995,84,80,4,0.14184397163120568,0.00026602819898909286,0.9523809523809523,11,1,0.9166666666666666,0.1375,0.7811861427529685,1.2191472688246598
context_union,development_main,global,all12,selected,479,380,99,0.7802874743326489,0.006916788933137707,0.7933194154488518,99,73,0.5755813953488372,0.26052631578947366,0.49720001148019916,1.595574008711473
context_union,external_8b,global,all12,selected,760,439,321,0.7783687943262412,0.0213487629688747,0.5776315789473684,134,289,0.31678486997635935,0.3052391799544419,0.3579909930194317,1.6135366258111823
context_union,development_main,global,all12,0.5,11350,487,10863,1.0,0.758960385663383,0.04290748898678414,484,10860,0.04266572637517631,0.9938398357289527,0.039146166520279906,1.0960840562652707
context_union,external_8b,global,all12,0.5,12333,564,11769,1.0,0.7827214684756584,0.045730965701775726,558,11761,0.0452958844062018,0.9893617021276596,0.04248036189954203,1.0765201532397666
context_union,development_main,global,all12,0.6,8986,486,8500,0.997946611909651,0.5938657164815203,0.0540841308702426,434,8484,0.04866562009419152,0.8930041152263375,0.047266818945269205,1.144230394113622
context_union,external_8b,global,all12,0.6,9987,564,9423,1.0,0.6266959297685555,0.056473415440072096,519,9409,0.05227639000805802,0.9202127659574468,0.04999484429525839,1.1295847849140745
context_union,development_main,global,all12,0.7,7069,484,6585,0.9938398357289527,0.4600712638859778,0.06846795869288443,371,6552,0.05358948432760364,0.7665289256198347,0.056723370900677375,1.2070502441184574
context_union,external_8b,global,all12,0.7,7895,564,7331,1.0,0.48756318169725993,0.07143761874604179,458,7307,0.05898261429491307,0.8120567375886525,0.058407494989836904,1.223089926360858
context_union,development_main,global,all12,0.75,5773,483,5290,0.9917864476386037,0.3695940753161462,0.08366533864541832,352,5249,0.06284592037136226,0.7287784679089027,0.06432042507397377,1.3007584845590854
context_union,external_8b,global,all12,0.75,6579,563,6016,0.99822695035461,0.4001064112795956,0.08557531539747681,438,5994,0.06809701492537314,0.7779751332149201,0.0642980425752046,1.3309163385088398
context_union,development_main,global,all12,0.8,3952,482,3470,0.9897330595482546,0.24243694543422065,0.12196356275303644,305,3419,0.08190118152524167,0.6327800829875518,0.08437495094555932,1.44549491746348
context_union,external_8b,global,all12,0.8,4749,562,4187,0.9964539007092199,0.27846501729183293,0.11834070330595915,394,4147,0.08676502972913455,0.701067615658363,0.07998241250951675,1.479584068458529
context_union,development_main,global,all12,0.85,2508,481,2027,0.9876796714579056,0.14161950674212254,0.19178628389154706,267,1944,0.12075983717774763,0.5550935550935551,0.1250779249530899,1.533334391048428
context_union,external_8b,global,all12,0.85,3179,561,2618,0.9946808510638298,0.17411545623836128,0.17647058823529413,343,2549,0.11860304287690179,0.6114081996434938,0.11211819848985352,1.573969173713261
context_union,development_main,global,all12,0.9,1529,470,1059,0.9650924024640657,0.07398868161810941,0.30739045127534337,195,989,0.16469594594594594,0.4148936170212766,0.19174745411757063,1.6031005610476885
context_union,external_8b,global,all12,0.9,1943,550,1393,0.975177304964539,0.09264432029795158,0.28306742151312403,264,1323,0.166351606805293,0.48,0.17605497597028216,1.607835393195052
context_union,development_main,global,all12,0.925,1020,455,565,0.9342915811088296,0.03947460350730105,0.44607843137254904,157,507,0.23644578313253012,0.34505494505494505,0.276237819881207,1.6148347520422082
context_union,external_8b,global,all12,0.925,1359,535,824,0.9485815602836879,0.054801808991753125,0.3936718175128771,212,764,0.21721311475409835,0.39626168224299063,0.2460141190898694,1.6002000981458633
context_union,development_main,global,all12,0.95,612,424,188,0.8706365503080082,0.013134912317473626,0.6928104575163399,100,143,0.411522633744856,0.2358490566037736,0.4452093440152014,1.5561453658364464
context_union,external_8b,global,all12,0.95,855,495,360,0.8776595744680851,0.023942537909018357,0.5789473684210527,152,314,0.3261802575107296,0.30707070707070705,0.36169512188010217,1.600650197911619
context_union,development_main,global,all12,0.96,533,407,126,0.8357289527720739,0.008803185914902536,0.7636022514071295,73,87,0.45625,0.17936117936117937,0.505172807765574,1.5115664178058448
context_union,external_8b,global,all12,0.96,713,468,245,0.8297872340425532,0.016294227188081937,0.6563814866760168,119,204,0.3684210526315789,0.25427350427350426,0.41895625129173586,1.56670651088806
context_union,development_main,global,all12,0.975,423,359,64,0.7371663244353183,0.004471459512331447,0.8486997635933806,47,43,0.5222222222222223,0.1309192200557103,0.5802025491816111,1.4627646238205796
context_union,external_8b,global,all12,0.975,564,433,131,0.7677304964539007,0.008712423516892791,0.7677304964539007,85,96,0.4696132596685083,0.19630484988452657,0.5136428943865048,1.4946775373401753
context_union,development_main,global,all12,0.98,389,342,47,0.702258726899384,0.0032837280793684065,0.8791773778920309,38,29,0.5671641791044776,0.1111111111111111,0.6125622559864029,1.435245755513128
context_union,external_8b,global,all12,0.98,498,409,89,0.725177304964539,0.005919127427507316,0.821285140562249,65,62,0.5118110236220472,0.15892420537897312,0.557200228626994,1.4739497551642984
context_union,development_main,global,all12,0.99,277,267,10,0.5482546201232033,0.0006986655488017886,0.9638989169675091,18,3,0.8571428571428571,0.06741573033707865,0.7219456329929812,1.335140588040485
context_union,external_8b,global,all12,0.99,331,308,23,0.5460992907801419,0.0015296621441872838,0.9305135951661632,34,13,0.723404255319149,0.11038961038961038,0.6780730761081656,1.3722910228303011
context_union,development_main,global,all12,0.995,153,150,3,0.3080082135523614,0.00020959966464053657,0.9803921568627451,9,0,1.0,0.06,0.7906600404312483,1.239966745161437
context_union,external_8b,global,all12,0.995,192,184,8,0.3262411347517731,0.0005320563979781857,0.9583333333333334,14,2,0.875,0.07608695652173914,0.7753350579101698,1.236024765752777
context_union,development_main,global,dedup11,selected,479,380,99,0.7802874743326489,0.006916788933137707,0.7933194154488518,99,73,0.5755813953488372,0.26052631578947366,0.49720001148019916,1.595574008711473
context_union,external_8b,global,dedup11,selected,760,439,321,0.7783687943262412,0.0213487629688747,0.5776315789473684,134,289,0.31678486997635935,0.3052391799544419,0.3579909930194317,1.6135366258111823
context_union,development_main,global,dedup11,0.5,11350,487,10863,1.0,0.758960385663383,0.04290748898678414,484,10860,0.04266572637517631,0.9938398357289527,0.039146166520279906,1.0960840562652707
context_union,external_8b,global,dedup11,0.5,12333,564,11769,1.0,0.7827214684756584,0.045730965701775726,558,11761,0.0452958844062018,0.9893617021276596,0.0424804300684682,1.0765184257331775
context_union,development_main,global,dedup11,0.6,8985,486,8499,0.997946611909651,0.5937958499266401,0.054090150250417364,434,8483,0.04867107771672087,0.8930041152263375,0.04726924151832934,1.1442990941465205
context_union,external_8b,global,dedup11,0.6,9987,564,9423,1.0,0.6266959297685555,0.056473415440072096,519,9409,0.05227639000805802,0.9202127659574468,0.04999484429525839,1.1295847849140745
context_union,development_main,global,dedup11,0.7,7069,484,6585,0.9938398357289527,0.4600712638859778,0.06846795869288443,371,6552,0.05358948432760364,0.7665289256198347,0.056723370900677375,1.2070502441184574
context_union,external_8b,global,dedup11,0.7,7895,564,7331,1.0,0.48756318169725993,0.07143761874604179,458,7307,0.05898261429491307,0.8120567375886525,0.058407494989836904,1.223089926360858
context_union,development_main,global,dedup11,0.75,5773,483,5290,0.9917864476386037,0.3695940753161462,0.08366533864541832,352,5249,0.06284592037136226,0.7287784679089027,0.06432042507397377,1.3007584845590854
context_union,external_8b,global,dedup11,0.75,6579,563,6016,0.99822695035461,0.4001064112795956,0.08557531539747681,438,5994,0.06809701492537314,0.7779751332149201,0.0642980425752046,1.3309163385088398
context_union,development_main,global,dedup11,0.8,3952,482,3470,0.9897330595482546,0.24243694543422065,0.12196356275303644,305,3419,0.08190118152524167,0.6327800829875518,0.08437495094555932,1.44549491746348
context_union,external_8b,global,dedup11,0.8,4749,562,4187,0.9964539007092199,0.27846501729183293,0.11834070330595915,394,4147,0.08676502972913455,0.701067615658363,0.07998241250951675,1.479584068458529
context_union,development_main,global,dedup11,0.85,2508,481,2027,0.9876796714579056,0.14161950674212254,0.19178628389154706,267,1944,0.12075983717774763,0.5550935550935551,0.1250779249530899,1.533334391048428
context_union,external_8b,global,dedup11,0.85,3179,561,2618,0.9946808510638298,0.17411545623836128,0.17647058823529413,343,2549,0.11860304287690179,0.6114081996434938,0.11211819848985352,1.573969173713261
context_union,development_main,global,dedup11,0.9,1529,470,1059,0.9650924024640657,0.07398868161810941,0.30739045127534337,195,989,0.16469594594594594,0.4148936170212766,0.19174745411757063,1.6031005610476885
context_union,external_8b,global,dedup11,0.9,1942,550,1392,0.975177304964539,0.09257781324820431,0.28321318228630277,264,1322,0.1664564943253468,0.48,0.17611035958303722,1.6081574244516026
context_union,development_main,global,dedup11,0.925,1020,455,565,0.9342915811088296,0.03947460350730105,0.44607843137254904,157,507,0.23644578313253012,0.34505494505494505,0.276237819881207,1.6148347520422082
context_union,external_8b,global,dedup11,0.925,1359,535,824,0.9485815602836879,0.054801808991753125,0.3936718175128771,212,764,0.21721311475409835,0.39626168224299063,0.2460141190898694,1.6002000981458633
context_union,development_main,global,dedup11,0.95,612,424,188,0.8706365503080082,0.013134912317473626,0.6928104575163399,100,143,0.411522633744856,0.2358490566037736,0.4452093440152014,1.5561453658364464
context_union,external_8b,global,dedup11,0.95,855,495,360,0.8776595744680851,0.023942537909018357,0.5789473684210527,152,314,0.3261802575107296,0.30707070707070705,0.36169512188010217,1.600650197911619
context_union,development_main,global,dedup11,0.96,533,407,126,0.8357289527720739,0.008803185914902536,0.7636022514071295,73,87,0.45625,0.17936117936117937,0.505172807765574,1.5115664178058448
context_union,external_8b,global,dedup11,0.96,713,468,245,0.8297872340425532,0.016294227188081937,0.6563814866760168,119,204,0.3684210526315789,0.25427350427350426,0.41895625129173586,1.56670651088806
context_union,development_main,global,dedup11,0.975,423,359,64,0.7371663244353183,0.004471459512331447,0.8486997635933806,47,43,0.5222222222222223,0.1309192200557103,0.5802025491816111,1.4627646238205796
context_union,external_8b,global,dedup11,0.975,564,433,131,0.7677304964539007,0.008712423516892791,0.7677304964539007,85,96,0.4696132596685083,0.19630484988452657,0.5136428943865048,1.4946775373401753
context_union,development_main,global,dedup11,0.98,389,342,47,0.702258726899384,0.0032837280793684065,0.8791773778920309,38,29,0.5671641791044776,0.1111111111111111,0.6125622559864029,1.435245755513128
context_union,external_8b,global,dedup11,0.98,498,409,89,0.725177304964539,0.005919127427507316,0.821285140562249,65,62,0.5118110236220472,0.15892420537897312,0.557200228626994,1.4739497551642984
context_union,development_main,global,dedup11,0.99,277,267,10,0.5482546201232033,0.0006986655488017886,0.9638989169675091,18,3,0.8571428571428571,0.06741573033707865,0.7219456329929812,1.335140588040485
context_union,external_8b,global,dedup11,0.99,331,308,23,0.5460992907801419,0.0015296621441872838,0.9305135951661632,34,13,0.723404255319149,0.11038961038961038,0.6780730761081656,1.3722910228303011
context_union,development_main,global,dedup11,0.995,153,150,3,0.3080082135523614,0.00020959966464053657,0.9803921568627451,9,0,1.0,0.06,0.7906600404312483,1.239966745161437
context_union,external_8b,global,dedup11,0.995,192,184,8,0.3262411347517731,0.0005320563979781857,0.9583333333333334,14,2,0.875,0.07608695652173914,0.7753350579101698,1.236024765752777
