failure_type,prefix_queries,token_family,layer_group,denoise_step,metric,top_quartile_failure_rate,bottom_quartile_failure_rate,failure_rate_difference,ci95_low,ci95_high,permutation_p_raw,permutation_p_maxT,n_top,n_bottom
stagnation,1,state,front_2_5,4,top1_mass,0.16666666666666666,0.8333333333333334,-0.6666666666666667,-0.75,-0.5375000044703483,0.09090909090909091,0.8181818181818182,6,6
stagnation,1,state,front_2_5,7,top1_mass,0.3333333333333333,1.0,-0.6666666666666667,-0.9250000044703484,-0.5,0.09090909090909091,0.8181818181818182,6,6
stagnation,1,action,front_2_5,9,top1_mass,0.6666666666666666,0.16666666666666666,0.5,0.1125,0.75,0.09090909090909091,1.0,6,6
stagnation,1,state,back_12_15,2,consensus_distance,0.6666666666666666,0.16666666666666666,0.5,0.5,0.5,0.09090909090909091,1.0,6,6
stagnation,1,action,back_12_15,0,entropy,0.8333333333333334,0.3333333333333333,0.5,0.5,0.5,0.18181818181818182,1.0,6,6
stagnation,1,action,back_12_15,0,token_dispersion,0.3333333333333333,0.8333333333333334,-0.5,-0.5,-0.5,0.18181818181818182,1.0,6,6
stagnation,1,action,back_12_15,1,entropy,0.8333333333333334,0.3333333333333333,0.5,0.5,0.5,0.18181818181818182,1.0,6,6
stagnation,1,action,back_12_15,1,token_dispersion,0.3333333333333333,0.8333333333333334,-0.5,-0.5,-0.5,0.18181818181818182,1.0,6,6
stagnation,1,action,back_12_15,2,entropy,0.8333333333333334,0.3333333333333333,0.5,0.5,0.5,0.18181818181818182,1.0,6,6
stagnation,1,action,back_12_15,2,token_dispersion,0.3333333333333333,0.8333333333333334,-0.5,-0.5,-0.5,0.18181818181818182,1.0,6,6
stagnation,1,action,back_12_15,3,token_dispersion,0.3333333333333333,0.8333333333333334,-0.5,-0.5,-0.5,0.18181818181818182,1.0,6,6
stagnation,1,action,back_12_15,4,token_dispersion,0.3333333333333333,0.8333333333333334,-0.5,-0.5,-0.5,0.18181818181818182,1.0,6,6
stagnation,1,state,back_12_15,7,consensus_distance,0.8333333333333334,0.5,0.33333333333333337,0.0,0.8500000089406969,0.18181818181818182,1.0,6,6
stagnation,1,state,back_12_15,8,entropy,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.46250000223517423,0.18181818181818182,1.0,6,6
stagnation,1,state,front_2_5,4,entropy,0.5,0.0,0.5,0.1125,0.75,0.18181818181818182,1.0,6,6
stagnation,1,state,front_2_5,5,top1_mass,0.16666666666666666,0.6666666666666666,-0.5,-0.75,-0.11249999999999982,0.2727272727272727,1.0,6,6
stagnation,1,state,front_2_5,7,entropy,0.6666666666666666,0.16666666666666666,0.5,0.1125,0.75,0.2727272727272727,1.0,6,6
stagnation,1,action,back_12_15,0,consensus_distance,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.4625000022351742,-0.25,0.36363636363636365,1.0,6,6
stagnation,1,action,back_12_15,1,consensus_distance,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.4625000022351742,-0.25,0.36363636363636365,1.0,6,6
stagnation,1,action,back_12_15,3,entropy,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.07500000223517418,0.5,0.36363636363636365,1.0,6,6
stagnation,1,action,back_12_15,4,entropy,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.07500000223517418,0.5,0.36363636363636365,1.0,6,6
stagnation,1,action,back_12_15,5,entropy,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.31249999105930326,0.75,0.36363636363636365,1.0,6,6
stagnation,1,action,back_12_15,6,entropy,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.31249999105930326,0.75,0.36363636363636365,1.0,6,6
stagnation,1,action,back_12_15,6,token_dispersion,0.5,0.8333333333333334,-0.33333333333333337,-0.5,-0.07500000223517406,0.36363636363636365,1.0,6,6
stagnation,1,action,back_12_15,7,consensus_distance,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.5,-0.07500000223517406,0.36363636363636365,1.0,6,6
stagnation,1,action,front_2_5,1,consensus_distance,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.4625000022351742,-0.25,0.36363636363636365,1.0,6,6
stagnation,1,action,front_2_5,2,consensus_distance,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.4625000022351742,-0.25,0.36363636363636365,1.0,6,6
stagnation,1,action,front_2_5,3,consensus_distance,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.4625000022351742,-0.25,0.36363636363636365,1.0,6,6
stagnation,1,action,front_2_5,8,token_dispersion,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.4625000022351742,-0.25,0.36363636363636365,1.0,6,6
stagnation,1,state,back_12_15,5,consensus_distance,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.4625000022351742,-0.25,0.36363636363636365,1.0,6,6
stagnation,1,state,front_2_5,4,consensus_distance,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.5,-0.07500000223517406,0.36363636363636365,1.0,6,6
stagnation,1,action,back_12_15,5,token_dispersion,0.5,0.8333333333333334,-0.33333333333333337,-0.5,-0.07500000223517406,0.45454545454545453,1.0,6,6
stagnation,1,action,back_12_15,7,token_dispersion,0.5,0.8333333333333334,-0.33333333333333337,-0.5,-0.07500000223517406,0.45454545454545453,1.0,6,6
stagnation,1,action,back_12_15,8,token_dispersion,0.5,0.8333333333333334,-0.33333333333333337,-0.5,-0.07500000223517406,0.45454545454545453,1.0,6,6
stagnation,1,action,front_2_5,0,entropy,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.46250000223517423,0.45454545454545453,1.0,6,6
stagnation,1,action,front_2_5,1,entropy,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.46250000223517423,0.45454545454545453,1.0,6,6
