representation,direction,quantile,mode,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift,quantity
L2,low,0.9,global,27,28,0.055441478439425054,0.001956263536645008,0.4909090909090909,4,23,0.14814814814814814,0.14814814814814814,0.375577531095142,1.3070779007403743,fixed4_coupling
L2,low,0.925,per_task,32,23,0.06570841889117043,0.0016069307622441137,0.5818181818181818,5,21,0.19230769230769232,0.15625,0.4408499806814952,1.319764562354678,fixed4_coupling
L2,low,0.925,global,18,12,0.03696098562628337,0.0008383986585621463,0.6,3,9,0.25,0.16666666666666666,0.4438888395006978,1.3516897624074118,fixed4_coupling
L2,low,0.95,per_task,19,14,0.039014373716632446,0.000978131768322504,0.5757575757575758,2,13,0.13333333333333333,0.10526315789473684,0.4976585512851253,1.1569329498524077,fixed4_coupling
L2,low,0.95,global,12,6,0.024640657084188913,0.00041919932928107315,0.6666666666666666,2,5,0.2857142857142857,0.16666666666666666,0.477536924925148,1.3960526021546167,fixed4_coupling
L2,low,0.96,per_task,18,10,0.03696098562628337,0.0006986655488017886,0.6428571428571429,2,9,0.18181818181818182,0.1111111111111111,0.5490830108238921,1.170783160623644,fixed4_coupling
L2,low,0.96,global,7,5,0.014373716632443531,0.0003493327744008943,0.5833333333333334,1,4,0.2,0.14285714285714285,0.42836324286258015,1.361772614837702,fixed4_coupling
L2,low,0.975,per_task,14,5,0.028747433264887063,0.0003493327744008943,0.7368421052631579,1,5,0.16666666666666666,0.07142857142857142,0.6060050385150142,1.2159009553266316,fixed4_coupling
L2,low,0.975,global,3,1,0.006160164271047228,6.986655488017886e-05,0.75,1,1,0.5,0.3333333333333333,0.4661228914166676,1.6090177371906296,fixed4_coupling
L2,low,0.98,per_task,10,5,0.02053388090349076,0.0003493327744008943,0.6666666666666666,0,5,0.0,0.0,0.5856494743091301,1.138337343259993,fixed4_coupling
L2,low,0.98,global,3,0,0.006160164271047228,0.0,1.0,0,0,0.0,0.0,0.6283445914250868,1.5914834211145161,fixed4_coupling
L2,low,0.99,per_task,5,1,0.01026694045174538,6.986655488017886e-05,0.8333333333333334,0,1,0.0,0.0,0.6461704622054724,1.2896493759387382,fixed4_coupling
L2,low,0.99,global,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.4800168871376302,2.0832600410436823,fixed4_coupling
L2,low,0.995,per_task,4,0,0.008213552361396304,0.0,1.0,0,0,0.0,0.0,0.7169431933082084,1.3948106479478182,fixed4_coupling
L2,low,0.995,global,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.5385375494071146,1.8568807339449542,fixed4_coupling
L2,high,0.5,per_task,184,962,0.37782340862423,0.06721162579473206,0.16055846422338568,98,948,0.09369024856596558,0.532608695652174,0.11943925742144974,1.3442687746863995,fixed4_coupling
L2,high,0.5,global,243,2194,0.4989733059548255,0.15328722140711243,0.09971276159212146,143,2127,0.06299559471365639,0.588477366255144,0.09948866331970388,1.0022525005858953,fixed4_coupling
L2,high,0.6,per_task,164,612,0.33675564681724846,0.04275833158666946,0.211340206185567,79,602,0.11600587371512482,0.4817073170731707,0.14886928365843788,1.419636079330246,fixed4_coupling
L2,high,0.6,global,182,1477,0.3737166324435318,0.10319290155802417,0.10970464135021098,109,1434,0.07064160725858717,0.5989010989010989,0.10273922281093528,1.067797072517219,fixed4_coupling
L2,high,0.7,per_task,137,346,0.2813141683778234,0.024173827988541886,0.2836438923395445,57,339,0.14393939393939395,0.41605839416058393,0.1958237865577125,1.4484649557930491,fixed4_coupling
L2,high,0.7,global,116,849,0.23819301848049282,0.05931670509327185,0.12020725388601036,63,831,0.07046979865771812,0.5431034482758621,0.10915274120075072,1.1012756304940476,fixed4_coupling
L2,high,0.75,per_task,115,258,0.23613963039014374,0.018025571159086144,0.30831099195710454,44,254,0.1476510067114094,0.3826086956521739,0.20956013862890024,1.4712291849695582,fixed4_coupling
L2,high,0.75,global,88,618,0.1806981519507187,0.043177530915950536,0.12464589235127478,47,608,0.0717557251908397,0.5340909090909091,0.10848468300265461,1.1489722687231774,fixed4_coupling
L2,high,0.8,per_task,104,177,0.2135523613963039,0.012366380213791658,0.3701067615658363,37,173,0.1761904761904762,0.3557692307692308,0.2545667581285302,1.4538691708481835,fixed4_coupling
L2,high,0.8,global,62,417,0.1273100616016427,0.029134353385034582,0.12943632567849686,32,414,0.07174887892376682,0.5161290322580645,0.1083243042098455,1.1948964419633217,fixed4_coupling
L2,high,0.85,per_task,83,113,0.1704312114989733,0.00789492070146021,0.42346938775510207,31,110,0.2198581560283688,0.37349397590361444,0.28964361688516876,1.4620359747923928,fixed4_coupling
L2,high,0.85,global,45,244,0.09240246406570841,0.01704743939076364,0.15570934256055363,23,242,0.08679245283018867,0.5111111111111111,0.12344106000351616,1.2614063955390395,fixed4_coupling
L2,high,0.9,per_task,62,67,0.1273100616016427,0.0046810591769719835,0.4806201550387597,20,64,0.23809523809523808,0.3225806451612903,0.34544314285542166,1.391314793705179,fixed4_coupling
L2,high,0.9,global,23,127,0.04722792607802875,0.008873052469782716,0.15333333333333332,13,126,0.09352517985611511,0.5652173913043478,0.12564526095508985,1.2203670251291068,fixed4_coupling
L2,high,0.925,per_task,49,25,0.10061601642710473,0.0017466638720044715,0.6621621621621622,17,24,0.4146341463414634,0.3469387755102041,0.43409405461661665,1.5253886919667001,fixed4_coupling
L2,high,0.925,global,13,75,0.026694045174537988,0.005239991616013414,0.14772727272727273,8,74,0.0975609756097561,0.6153846153846154,0.11901606566983522,1.2412380790429238,fixed4_coupling
L2,high,0.95,per_task,35,8,0.07186858316221766,0.0005589324390414309,0.813953488372093,11,8,0.5789473684210527,0.3142857142857143,0.5238059086052395,1.5539219298603217,fixed4_coupling
L2,high,0.95,global,5,38,0.01026694045174538,0.0026549290854467967,0.11627906976744186,4,37,0.0975609756097561,0.8,0.10364515065346963,1.121895901875939,fixed4_coupling
L2,high,0.96,per_task,26,6,0.053388090349075976,0.00041919932928107315,0.8125,9,6,0.6,0.34615384615384615,0.5507129680232392,1.4753602097231053,fixed4_coupling
L2,high,0.96,global,3,28,0.006160164271047228,0.001956263536645008,0.0967741935483871,3,27,0.1,1.0,0.08766347671073509,1.1039283083388858,fixed4_coupling
L2,high,0.975,per_task,13,4,0.026694045174537988,0.00027946621952071543,0.7647058823529411,4,4,0.5,0.3076923076923077,0.5351529193336564,1.4289483523795623,fixed4_coupling
L2,high,0.975,global,3,13,0.006160164271047228,0.0009082652134423251,0.1875,3,12,0.2,1.0,0.08778988095628049,2.1357814586099657,fixed4_coupling
L2,high,0.98,per_task,12,3,0.024640657084188913,0.00020959966464053657,0.8,3,3,0.5,0.25,0.6159743819757796,1.2987553109496954,fixed4_coupling
L2,high,0.98,global,2,11,0.004106776180698152,0.0007685321036819675,0.15384615384615385,2,10,0.16666666666666666,1.0,0.09495713979362387,1.6201641517480103,fixed4_coupling
L2,high,0.99,per_task,4,2,0.008213552361396304,0.00013973310976035772,0.6666666666666666,0,2,0.0,0.0,0.6871146507383442,0.9702407974423117,fixed4_coupling
L2,high,0.99,global,0,5,0.0,0.0003493327744008943,0.0,0,4,0.0,0.0,0.14066917778303153,0.0,fixed4_coupling
L2,high,0.995,per_task,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,1.0,1.0,fixed4_coupling
L2,high,0.995,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.061224489795918366,0.0,fixed4_coupling
L3,low,0.5,per_task,236,767,0.48459958932238195,0.053587647593097185,0.23529411764705882,85,745,0.10240963855421686,0.3601694915254237,0.1931068309510244,1.2184660505703908,fixed4_coupling
L3,low,0.5,global,309,852,0.6344969199178645,0.05952630475791239,0.2661498708010336,107,791,0.11915367483296214,0.34627831715210355,0.20827660631483833,1.2778673299425283,fixed4_coupling
L3,low,0.6,per_task,188,468,0.3860369609856263,0.0326975476839237,0.2865853658536585,68,449,0.13152804642166344,0.3617021276595745,0.22902119083985556,1.2513486843846473,fixed4_coupling
L3,low,0.6,global,233,503,0.4784394250513347,0.035142877104729964,0.31657608695652173,72,464,0.13432835820895522,0.3090128755364807,0.2403959168570279,1.3168946090910558,fixed4_coupling
L3,low,0.7,per_task,148,270,0.30390143737166325,0.01886396981764829,0.35406698564593303,51,257,0.16558441558441558,0.34459459459459457,0.26526515249648125,1.3347662982254322,fixed4_coupling
L3,low,0.7,global,180,244,0.36960985626283366,0.01704743939076364,0.42452830188679247,51,227,0.18345323741007194,0.2833333333333333,0.30480046122067983,1.3928072818086321,fixed4_coupling
L3,low,0.75,per_task,131,182,0.26899383983572894,0.012715712988192553,0.4185303514376997,48,177,0.21333333333333335,0.366412213740458,0.28235697057869386,1.4822738414423307,fixed4_coupling
L3,low,0.75,global,156,153,0.3203285420944558,0.010689582896667365,0.5048543689320388,44,142,0.23655913978494625,0.28205128205128205,0.3508681780172872,1.4388719198899957,fixed4_coupling
L3,low,0.8,per_task,113,108,0.23203285420944558,0.007545587927059317,0.5113122171945701,36,105,0.2553191489361702,0.3185840707964602,0.33612273059875036,1.5212069004787236,fixed4_coupling
L3,low,0.8,global,129,85,0.2648870636550308,0.005938657164815203,0.602803738317757,37,80,0.3162393162393162,0.2868217054263566,0.3957943461242955,1.5230226106576372,fixed4_coupling
L3,low,0.85,per_task,80,64,0.16427104722792607,0.004471459512331447,0.5555555555555556,22,58,0.275,0.275,0.37884851186916113,1.4664319329500808,fixed4_coupling
L3,low,0.85,global,95,45,0.19507186858316222,0.0031439949696080486,0.6785714285714286,24,42,0.36363636363636365,0.25263157894736843,0.4351892384351624,1.559255994039308,fixed4_coupling
L3,low,0.9,per_task,60,34,0.12320328542094455,0.0023754628659260813,0.6382978723404256,12,33,0.26666666666666666,0.2,0.46589658327838157,1.370041969075852,fixed4_coupling
L3,low,0.9,global,44,22,0.09034907597535935,0.001537064207363935,0.6666666666666666,8,18,0.3076923076923077,0.18181818181818182,0.45930115373385855,1.4514804965044041,fixed4_coupling
L3,low,0.925,per_task,40,25,0.08213552361396304,0.0017466638720044715,0.6153846153846154,8,25,0.24242424242424243,0.2,0.4378381805287545,1.4055069720997089,fixed4_coupling
L3,low,0.925,global,29,10,0.059548254620123205,0.0006986655488017886,0.7435897435897436,6,8,0.42857142857142855,0.20689655172413793,0.4782082208232336,1.5549497294497714,fixed4_coupling
L3,low,0.95,per_task,29,15,0.059548254620123205,0.0010479983232026828,0.6590909090909091,5,15,0.25,0.1724137931034483,0.47561369203445375,1.3857694177634485,fixed4_coupling
L3,low,0.95,global,17,1,0.03490759753593429,6.986655488017886e-05,0.9444444444444444,2,1,0.6666666666666666,0.11764705882352941,0.6249837753242002,1.5111503397900676,fixed4_coupling
L3,low,0.96,per_task,21,12,0.043121149897330596,0.0008383986585621463,0.6363636363636364,2,12,0.14285714285714285,0.09523809523809523,0.48843640233180924,1.302858741333812,fixed4_coupling
L3,low,0.96,global,11,1,0.022587268993839837,6.986655488017886e-05,0.9166666666666666,1,1,0.5,0.09090909090909091,0.5741403298758677,1.5965899257849645,fixed4_coupling
L3,low,0.975,per_task,15,2,0.030800821355236138,0.00013973310976035772,0.8823529411764706,0,2,0.0,0.0,0.6725093266729882,1.312030787054824,fixed4_coupling
L3,low,0.975,global,5,0,0.01026694045174538,0.0,1.0,0,0,0.0,0.0,0.520002096243039,1.923069170730072,fixed4_coupling
L3,low,0.98,per_task,10,1,0.02053388090349076,6.986655488017886e-05,0.9090909090909091,0,1,0.0,0.0,0.592057187389218,1.5354782079408713,fixed4_coupling
L3,low,0.98,global,4,0,0.008213552361396304,0.0,1.0,0,0,0.0,0.0,0.4781759949168018,2.0912802203171883,fixed4_coupling
L3,low,0.99,per_task,1,0,0.002053388090349076,0.0,1.0,0,0,0.0,0.0,0.43106796116504853,2.31981981981982,fixed4_coupling
L3,low,0.99,global,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.45842238320834483,2.181394357320283,fixed4_coupling
L3,low,0.995,per_task,1,0,0.002053388090349076,0.0,1.0,0,0,0.0,0.0,0.43106796116504853,2.31981981981982,fixed4_coupling
L3,low,0.995,global,1,0,0.002053388090349076,0.0,1.0,0,0,0.0,0.0,0.43529411764705883,2.2972972972972974,fixed4_coupling
L3,high,0.5,per_task,135,847,0.27720739219712526,0.059176971983511496,0.13747454175152748,84,833,0.0916030534351145,0.6222222222222222,0.10645457860636087,1.2913915357259524,fixed4_coupling
L3,high,0.5,global,211,1964,0.433264887063655,0.13721791378467127,0.09701149425287356,139,1898,0.06823760432007854,0.6587677725118484,0.09830669665704536,0.9868248812317408,fixed4_coupling
L3,high,0.6,per_task,117,559,0.2402464065708419,0.03905540417801998,0.17307692307692307,70,551,0.11272141706924316,0.5982905982905983,0.11975236415577784,1.4452902395461595,fixed4_coupling
L3,high,0.6,global,125,1257,0.25667351129363447,0.08782225948438482,0.09044862518089725,72,1212,0.056074766355140186,0.576,0.10520156576668449,0.8597650094057893,fixed4_coupling
L3,high,0.7,per_task,98,342,0.20123203285420946,0.02389436176902117,0.22272727272727272,55,339,0.13959390862944163,0.5612244897959183,0.1447784148468872,1.538401100487401,fixed4_coupling
L3,high,0.7,global,59,778,0.12114989733059549,0.05435617969677915,0.07048984468339307,36,749,0.045859872611464965,0.6101694915254238,0.10328675449895103,0.6824674182603827,fixed4_coupling
L3,high,0.75,per_task,81,254,0.16632443531827515,0.01774610493956543,0.2417910447761194,47,252,0.15719063545150502,0.5802469135802469,0.14740179559581731,1.6403534556602137,fixed4_coupling
L3,high,0.75,global,40,564,0.08213552361396304,0.039404736952420874,0.06622516556291391,21,548,0.03690685413005272,0.525,0.10469413420938797,0.6325585102071122,fixed4_coupling
L3,high,0.8,per_task,66,186,0.13552361396303902,0.012995179207713268,0.2619047619047619,37,184,0.167420814479638,0.5606060606060606,0.16638572598826412,1.5740819132720265,fixed4_coupling
L3,high,0.8,global,28,383,0.057494866529774126,0.026758890519108503,0.0681265206812652,13,374,0.03359173126614987,0.4642857142857143,0.10778691090340006,0.632048178301733,fixed4_coupling
L3,high,0.85,per_task,55,120,0.11293634496919917,0.008383986585621462,0.3142857142857143,29,120,0.19463087248322147,0.5272727272727272,0.18830126675119085,1.6690578863762566,fixed4_coupling
L3,high,0.85,global,14,219,0.028747433264887063,0.01530077551875917,0.060085836909871244,6,217,0.026905829596412557,0.42857142857142855,0.1021434844482256,0.588249336063403,fixed4_coupling
L3,high,0.9,per_task,35,62,0.07186858316221766,0.0043317264025710895,0.36082474226804123,16,62,0.20512820512820512,0.45714285714285713,0.22082685227781051,1.633971315291434,fixed4_coupling
L3,high,0.9,global,5,104,0.01026694045174538,0.007266121707538601,0.045871559633027525,3,104,0.028037383177570093,0.6,0.0920349943584115,0.4984143254726577,fixed4_coupling
L3,high,0.925,per_task,25,40,0.0513347022587269,0.0027946621952071545,0.38461538461538464,10,40,0.2,0.4,0.2417257100148878,1.5911231974112159,fixed4_coupling
L3,high,0.925,global,3,50,0.006160164271047228,0.003493327744008943,0.05660377358490566,2,50,0.038461538461538464,0.6666666666666666,0.08807860189836288,0.6426506820603581,fixed4_coupling
L3,high,0.95,per_task,13,16,0.026694045174537988,0.0011178648780828617,0.4482758620689655,5,16,0.23809523809523808,0.38461538461538464,0.25324630580663204,1.770118069999606,fixed4_coupling
L3,high,0.95,global,2,25,0.004106776180698152,0.0017466638720044715,0.07407407407407407,1,25,0.038461538461538464,0.5,0.10354279766703832,0.7153957179356253,fixed4_coupling
L3,high,0.96,per_task,10,11,0.02053388090349076,0.0007685321036819675,0.47619047619047616,5,11,0.3125,0.5,0.22845319751940626,2.084411517812201,fixed4_coupling
L3,high,0.96,global,2,18,0.004106776180698152,0.0012575979878432194,0.1,1,18,0.05263157894736842,0.5,0.11690560941166757,0.8553909474768083,fixed4_coupling
L3,high,0.975,per_task,8,7,0.01642710472279261,0.000489065884161252,0.5333333333333333,4,7,0.36363636363636365,0.5,0.22633768532993492,2.3563611713881736,fixed4_coupling
L3,high,0.975,global,1,12,0.002053388090349076,0.0008383986585621463,0.07692307692307693,0,12,0.0,0.0,0.1378222241777777,0.5581326043893574,fixed4_coupling
L3,high,0.98,per_task,7,7,0.014373716632443531,0.000489065884161252,0.5,3,7,0.3,0.42857142857142855,0.22745153416400934,2.1982705099692277,fixed4_coupling
L3,high,0.98,global,0,8,0.0,0.0005589324390414309,0.0,0,8,0.0,0.0,0.06578385840413059,0.0,fixed4_coupling
L3,high,0.99,per_task,3,3,0.006160164271047228,0.00020959966464053657,0.5,0,3,0.0,0.0,0.35770092171369616,1.3978157998714915,fixed4_coupling
L3,high,0.99,global,0,3,0.0,0.00020959966464053657,0.0,0,3,0.0,0.0,0.07355424527710257,0.0,fixed4_coupling
L3,high,0.995,per_task,2,1,0.004106776180698152,6.986655488017886e-05,0.6666666666666666,0,1,0.0,0.0,0.5967589913187268,1.1171455752907162,fixed4_coupling
L3,high,0.995,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.06146341463414634,0.0,fixed4_coupling
L4,low,0.5,per_task,210,700,0.43121149897330596,0.0489065884161252,0.23076923076923078,91,670,0.11957950065703023,0.43333333333333335,0.1605630027796385,1.4372503426953556,fixed4_coupling
L4,low,0.5,global,323,1340,0.6632443531827515,0.09362118353943967,0.19422730006013228,177,1243,0.12464788732394366,0.5479876160990712,0.14715226778790924,1.3199069438744386,fixed4_coupling
L4,low,0.6,per_task,179,414,0.3675564681724846,0.028924753720394047,0.30185497470489037,64,389,0.141280353200883,0.3575418994413408,0.20900247779476908,1.4442650531698396,fixed4_coupling
L4,low,0.6,global,261,756,0.5359342915811088,0.052819115489415217,0.25663716814159293,120,680,0.15,0.45977011494252873,0.18327260712687204,1.400302926688513,fixed4_coupling
L4,low,0.7,per_task,135,221,0.27720739219712526,0.015440508628519528,0.3792134831460674,45,202,0.18218623481781376,0.3333333333333333,0.258457467191424,1.4672181356060672,fixed4_coupling
L4,low,0.7,global,213,363,0.43737166324435317,0.025361559421504927,0.3697916666666667,74,315,0.19023136246786632,0.3474178403755869,0.250534932567236,1.4760084068014179,fixed4_coupling
L4,low,0.75,per_task,117,152,0.2402464065708419,0.010619716341787187,0.4349442379182156,36,134,0.21176470588235294,0.3076923076923077,0.29646144443716266,1.467119067519775,fixed4_coupling
L4,low,0.75,global,187,221,0.3839835728952772,0.015440508628519528,0.4583333333333333,58,180,0.24369747899159663,0.31016042780748665,0.30914699337284673,1.4825741254438156,fixed4_coupling
L4,low,0.8,per_task,96,103,0.1971252566735113,0.007196255152658423,0.4824120603015075,31,90,0.256198347107438,0.3229166666666667,0.30814252287823024,1.565548486445488,fixed4_coupling
L4,low,0.8,global,148,120,0.30390143737166325,0.008383986585621462,0.5522388059701493,38,100,0.2753623188405797,0.25675675675675674,0.363860641501023,1.5177206407706416,fixed4_coupling
L4,low,0.85,per_task,79,64,0.162217659137577,0.004471459512331447,0.5524475524475524,22,52,0.2972972972972973,0.27848101265822783,0.3641595098993923,1.5170482643723329,fixed4_coupling
L4,low,0.85,global,104,51,0.2135523613963039,0.0035631942988891218,0.6709677419354839,28,39,0.417910447761194,0.2692307692307692,0.4087355116629754,1.6415694814614816,fixed4_coupling
L4,low,0.9,per_task,59,35,0.12114989733059549,0.00244532942080626,0.6276595744680851,17,29,0.3695652173913043,0.288135593220339,0.4141718583899184,1.515456836947093,fixed4_coupling
L4,low,0.9,global,70,14,0.1437371663244353,0.000978131768322504,0.8333333333333334,16,12,0.5714285714285714,0.22857142857142856,0.49278982167284646,1.691052243133721,fixed4_coupling
L4,low,0.925,per_task,55,16,0.11293634496919917,0.0011178648780828617,0.7746478873239436,15,14,0.5172413793103449,0.2727272727272727,0.4919077719160845,1.5747827774839311,fixed4_coupling
L4,low,0.925,global,53,6,0.10882956878850103,0.00041919932928107315,0.8983050847457628,9,4,0.6923076923076923,0.16981132075471697,0.5651752956678965,1.589427371704543,fixed4_coupling
L4,low,0.95,per_task,46,7,0.0944558521560575,0.000489065884161252,0.8679245283018868,11,5,0.6875,0.2391304347826087,0.5602072146499137,1.5492919505584601,fixed4_coupling
L4,low,0.95,global,35,1,0.07186858316221766,6.986655488017886e-05,0.9722222222222222,5,0,1.0,0.14285714285714285,0.6346460372875913,1.5319125388025665,fixed4_coupling
L4,low,0.96,per_task,43,4,0.08829568788501027,0.00027946621952071543,0.9148936170212766,11,3,0.7857142857142857,0.2558139534883721,0.5906376080582235,1.5489931635560341,fixed4_coupling
L4,low,0.96,global,27,1,0.055441478439425054,6.986655488017886e-05,0.9642857142857143,4,0,1.0,0.14814814814814814,0.6524117075952953,1.478032510851079,fixed4_coupling
L4,low,0.975,per_task,28,3,0.057494866529774126,0.00020959966464053657,0.9032258064516129,7,3,0.7,0.25,0.5439410767723686,1.660521414950244,fixed4_coupling
L4,low,0.975,global,17,1,0.03490759753593429,6.986655488017886e-05,0.9444444444444444,2,0,1.0,0.11764705882352941,0.619997400206431,1.5233038785807607,fixed4_coupling
L4,low,0.98,per_task,14,1,0.028747433264887063,6.986655488017886e-05,0.9333333333333333,1,1,0.5,0.07142857142857142,0.6223857327028911,1.4996059265048731,fixed4_coupling
L4,low,0.98,global,13,1,0.026694045174537988,6.986655488017886e-05,0.9285714285714286,2,0,1.0,0.15384615384615385,0.5676928422570254,1.6356933881350821,fixed4_coupling
L4,low,0.99,per_task,5,0,0.01026694045174538,0.0,1.0,0,0,0.0,0.0,0.6438102272164465,1.553252740832593,fixed4_coupling
L4,low,0.99,global,4,0,0.008213552361396304,0.0,1.0,0,0,0.0,0.0,0.6063531954353061,1.6492038098060844,fixed4_coupling
L4,low,0.995,per_task,3,0,0.006160164271047228,0.0,1.0,0,0,0.0,0.0,0.6423032253837208,1.5568970549736634,fixed4_coupling
L4,low,0.995,global,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.8262619464261678,1.2102699444471596,fixed4_coupling
L4,high,0.5,per_task,147,923,0.30184804928131415,0.06448683015440508,0.13738317757009347,59,904,0.0612668743509865,0.4013605442176871,0.12347143601689761,1.1126717401366577,fixed4_coupling
L4,high,0.5,global,123,2021,0.25256673511293637,0.14120030741284148,0.057369402985074626,56,1952,0.027888446215139442,0.45528455284552843,0.0876650863749737,0.6544156329201112,fixed4_coupling
L4,high,0.6,per_task,116,602,0.23819301848049282,0.04205966603786767,0.1615598885793872,37,586,0.0593900481540931,0.31896551724137934,0.15373235768369006,1.0509166125702862,fixed4_coupling
L4,high,0.6,global,70,1271,0.1437371663244353,0.08880039125270733,0.05219985085756898,30,1232,0.02377179080824089,0.42857142857142855,0.08496996728120697,0.6143329523102471,fixed4_coupling
L4,high,0.7,per_task,91,341,0.1868583162217659,0.02382449521414099,0.21064814814814814,25,330,0.07042253521126761,0.27472527472527475,0.19567632073768632,1.0765132303899576,fixed4_coupling
L4,high,0.7,global,40,702,0.08213552361396304,0.04904632152588556,0.05390835579514825,19,687,0.026912181303116147,0.475,0.0813937529846425,0.6623156423972705,fixed4_coupling
L4,high,0.75,per_task,76,254,0.15605749486652978,0.01774610493956543,0.23030303030303031,19,249,0.0708955223880597,0.25,0.21436988524320594,1.074325482059889,fixed4_coupling
L4,high,0.75,global,25,471,0.0513347022587269,0.032907147348564245,0.05040322580645161,12,460,0.025423728813559324,0.48,0.0813533293752827,0.619559472162985,fixed4_coupling
L4,high,0.8,per_task,63,175,0.1293634496919918,0.0122266471040313,0.2647058823529412,16,172,0.0851063829787234,0.25396825396825395,0.2311981632575274,1.1449307322484659,fixed4_coupling
L4,high,0.8,global,16,303,0.03285420944558522,0.021169566128694195,0.050156739811912224,5,297,0.016556291390728478,0.3125,0.08592273451965987,0.5837423598341824,fixed4_coupling
L4,high,0.85,per_task,51,107,0.10472279260780287,0.007475721372179138,0.3227848101265823,10,107,0.08547008547008547,0.19607843137254902,0.28415788091324784,1.1359347454633049,fixed4_coupling
L4,high,0.85,global,11,181,0.022587268993839837,0.012645846433312373,0.057291666666666664,4,178,0.02197802197802198,0.36363636363636365,0.08667392479695568,0.6610023349107523,fixed4_coupling
L4,high,0.9,per_task,38,58,0.07802874743326489,0.004052260183050374,0.3958333333333333,6,58,0.09375,0.15789473684210525,0.3465616558859777,1.1421729051974707,fixed4_coupling
L4,high,0.9,global,8,96,0.01642710472279261,0.00670718926849717,0.07692307692307693,1,96,0.010309278350515464,0.125,0.10284235154679312,0.7479708093613265,fixed4_coupling
L4,high,0.925,per_task,26,36,0.053388090349075976,0.0025151959756864388,0.41935483870967744,4,36,0.1,0.15384615384615385,0.364774880693898,1.149626415919742,fixed4_coupling
L4,high,0.925,global,5,57,0.01026694045174538,0.0039823936281701946,0.08064516129032258,1,57,0.017241379310344827,0.2,0.0995936518188945,0.809741984729823,fixed4_coupling
L4,high,0.95,per_task,18,18,0.03696098562628337,0.0012575979878432194,0.5,3,18,0.14285714285714285,0.16666666666666666,0.41783107750270565,1.1966558423284401,fixed4_coupling
L4,high,0.95,global,2,32,0.004106776180698152,0.0022357297561657235,0.058823529411764705,0,32,0.0,0.0,0.11280871382763014,0.5214449080737334,fixed4_coupling
L4,high,0.96,per_task,15,12,0.030800821355236138,0.0008383986585621463,0.5555555555555556,1,12,0.07692307692307693,0.06666666666666667,0.5120934172126522,1.0848715036788985,fixed4_coupling
