failure_type,prefix_queries,token_family,layer_group,denoise_step,metric,top_quartile_failure_rate,bottom_quartile_failure_rate,failure_rate_difference,ci95_low,ci95_high,permutation_p_raw,permutation_p_maxT,n_top,n_bottom
stagnation,1,state,front_2_5,8,entropy,0.3333333333333333,0.4444444444444444,-0.1111111111111111,-0.6666666865348816,1.0,0.782435129740519,1.0,9,9
stagnation,1,action,back_12_15,1,token_dispersion,0.4444444444444444,0.5555555555555556,-0.11111111111111116,-0.5,0.6666666865348816,0.7844311377245509,1.0,9,9
stagnation,1,action,back_12_15,3,token_dispersion,0.4444444444444444,0.5555555555555556,-0.11111111111111116,-0.5,0.6666666865348816,0.7844311377245509,1.0,9,9
stagnation,1,state,back_12_15,5,top1_mass,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.25,0.7844311377245509,1.0,9,9
stagnation,1,action,front_2_5,0,top1_mass,0.5555555555555556,0.4444444444444444,0.11111111111111116,0.0,0.25,0.7864271457085829,1.0,9,9
stagnation,1,state,front_2_5,1,consensus_distance,0.3333333333333333,0.4444444444444444,-0.1111111111111111,-0.5,0.25,0.7864271457085829,1.0,9,9
stagnation,1,action,back_12_15,3,entropy,0.4444444444444444,0.3333333333333333,0.1111111111111111,-0.3333333432674408,0.5,0.7904191616766467,1.0,9,9
stagnation,1,action,back_12_15,4,entropy,0.4444444444444444,0.3333333333333333,0.1111111111111111,-0.3333333432674408,0.5,0.7904191616766467,1.0,9,9
stagnation,1,action,back_12_15,8,token_dispersion,0.4444444444444444,0.5555555555555556,-0.11111111111111116,-0.5,0.3333333432674408,0.7904191616766467,1.0,9,9
stagnation,1,action,front_2_5,7,top1_mass,0.2222222222222222,0.3333333333333333,-0.1111111111111111,-0.25,0.0,0.7904191616766467,1.0,9,9
stagnation,1,action,front_2_5,7,consensus_distance,0.4444444444444444,0.3333333333333333,0.1111111111111111,-0.5,0.6666666865348816,0.7924151696606786,1.0,9,9
stagnation,1,state,back_12_15,2,entropy,0.3333333333333333,0.4444444444444444,-0.1111111111111111,-0.5,0.0,0.7944111776447106,1.0,9,9
stagnation,1,state,front_2_5,7,entropy,0.4444444444444444,0.3333333333333333,0.1111111111111111,-0.6666666865348816,0.75,0.7944111776447106,1.0,9,9
stagnation,1,action,front_2_5,1,consensus_distance,0.3333333333333333,0.4444444444444444,-0.1111111111111111,-0.5,0.3333333432674408,0.7964071856287425,1.0,9,9
stagnation,1,action,front_2_5,2,consensus_distance,0.3333333333333333,0.4444444444444444,-0.1111111111111111,-0.5,0.3333333432674408,0.7964071856287425,1.0,9,9
stagnation,1,action,front_2_5,7,entropy,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.5,0.7964071856287425,1.0,9,9
stagnation,1,action,back_12_15,0,consensus_distance,0.3333333333333333,0.4444444444444444,-0.1111111111111111,-0.5,0.3333333432674408,0.7984031936127745,1.0,9,9
stagnation,1,action,back_12_15,0,top1_mass,0.5555555555555556,0.4444444444444444,0.11111111111111116,-0.25,0.5,0.8003992015968064,1.0,9,9
stagnation,1,action,back_12_15,6,consensus_distance,0.3333333333333333,0.4444444444444444,-0.1111111111111111,-0.5,0.3333333432674408,0.8003992015968064,1.0,9,9
stagnation,1,action,back_12_15,7,consensus_distance,0.3333333333333333,0.4444444444444444,-0.1111111111111111,-0.5,0.3333333432674408,0.8003992015968064,1.0,9,9
stagnation,1,action,back_12_15,9,token_dispersion,0.3333333333333333,0.4444444444444444,-0.1111111111111111,-0.5,0.3333333432674408,0.8003992015968064,1.0,9,9
stagnation,1,action,front_2_5,0,entropy,0.4444444444444444,0.3333333333333333,0.1111111111111111,-0.3333333432674408,0.5,0.8023952095808383,1.0,9,9
stagnation,1,action,front_2_5,1,entropy,0.4444444444444444,0.3333333333333333,0.1111111111111111,-0.3333333432674408,0.5,0.8023952095808383,1.0,9,9
stagnation,1,action,front_2_5,5,top1_mass,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.3333333432674408,0.8023952095808383,1.0,9,9
stagnation,1,action,front_2_5,4,token_dispersion,0.4444444444444444,0.3333333333333333,0.1111111111111111,-0.5,0.3333333432674408,0.8043912175648703,1.0,9,9
stagnation,1,action,back_12_15,5,token_dispersion,0.4444444444444444,0.5555555555555556,-0.11111111111111116,-0.5,0.3333333432674408,0.8063872255489022,1.0,9,9
stagnation,1,state,back_12_15,0,entropy,0.3333333333333333,0.4444444444444444,-0.1111111111111111,-0.6666666865348816,0.25,0.8063872255489022,1.0,9,9
stagnation,1,state,back_12_15,2,top1_mass,0.4444444444444444,0.5555555555555556,-0.11111111111111116,-0.5,0.5,0.8063872255489022,1.0,9,9
stagnation,1,action,back_12_15,3,top1_mass,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.3333333432674408,0.8083832335329342,1.0,9,9
stagnation,1,action,front_2_5,6,entropy,0.2222222222222222,0.3333333333333333,-0.1111111111111111,-0.3333333432674408,0.0,0.8083832335329342,1.0,9,9
stagnation,1,action,front_2_5,9,entropy,0.5555555555555556,0.4444444444444444,0.11111111111111116,-0.5,0.6666666865348816,0.810379241516966,1.0,9,9
stagnation,1,action,back_12_15,1,consensus_distance,0.3333333333333333,0.4444444444444444,-0.1111111111111111,-0.5,0.3333333432674408,0.812375249500998,1.0,9,9
stagnation,1,action,back_12_15,7,token_dispersion,0.4444444444444444,0.5555555555555556,-0.11111111111111116,-0.5,0.3333333432674408,0.812375249500998,1.0,9,9
stagnation,1,state,back_12_15,0,top1_mass,0.4444444444444444,0.5555555555555556,-0.11111111111111116,-0.5,0.3333333432674408,0.812375249500998,1.0,9,9
stagnation,1,action,front_2_5,4,consensus_distance,0.4444444444444444,0.3333333333333333,0.1111111111111111,-0.25,0.6666666865348816,0.8143712574850299,1.0,9,9
stagnation,1,action,front_2_5,5,consensus_distance,0.4444444444444444,0.3333333333333333,0.1111111111111111,-0.25,0.6666666865348816,0.8143712574850299,1.0,9,9
stagnation,1,action,front_2_5,6,consensus_distance,0.4444444444444444,0.3333333333333333,0.1111111111111111,-0.25,0.6666666865348816,0.8143712574850299,1.0,9,9
stagnation,1,state,back_12_15,5,entropy,0.2222222222222222,0.3333333333333333,-0.1111111111111111,-0.5,0.25,0.8143712574850299,1.0,9,9
stagnation,1,state,front_2_5,2,entropy,0.3333333333333333,0.4444444444444444,-0.1111111111111111,-0.5,0.25,0.8143712574850299,1.0,9,9
stagnation,1,action,back_12_15,2,top1_mass,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.3333333432674408,0.8163672654690619,1.0,9,9
stagnation,1,action,front_2_5,4,entropy,0.3333333333333333,0.4444444444444444,-0.1111111111111111,-0.3333333432674408,0.5,0.8163672654690619,1.0,9,9
stagnation,1,state,front_2_5,6,top1_mass,0.3333333333333333,0.4444444444444444,-0.1111111111111111,-0.5,0.25,0.8183632734530938,1.0,9,9
stagnation,1,state,front_2_5,5,entropy,0.3333333333333333,0.4444444444444444,-0.1111111111111111,-0.6666666865348816,0.5,0.8223552894211577,1.0,9,9
stagnation,1,action,back_12_15,8,top1_mass,0.3333333333333333,0.4444444444444444,-0.1111111111111111,-0.6666666865348816,0.5,0.8243512974051896,1.0,9,9
stagnation,1,state,back_12_15,1,top1_mass,0.4444444444444444,0.3333333333333333,0.1111111111111111,-0.5,0.3333333432674408,0.8243512974051896,1.0,9,9
stagnation,1,state,front_2_5,7,consensus_distance,0.3333333333333333,0.4444444444444444,-0.1111111111111111,-0.6666666865348816,0.5,0.8243512974051896,1.0,9,9
stagnation,1,action,back_12_15,9,entropy,0.4444444444444444,0.3333333333333333,0.1111111111111111,-0.5,0.3333333432674408,0.8283433133732535,1.0,9,9
stagnation,1,state,front_2_5,3,entropy,0.2222222222222222,0.3333333333333333,-0.1111111111111111,-0.5,0.25,0.8303393213572854,1.0,9,9
stagnation,1,state,front_2_5,9,consensus_distance,0.4444444444444444,0.5555555555555556,-0.11111111111111116,-0.6666666865348816,0.25,0.8303393213572854,1.0,9,9
stagnation,1,action,back_12_15,8,entropy,0.3333333333333333,0.2222222222222222,0.1111111111111111,-0.5,0.3333333432674408,0.8323353293413174,1.0,9,9
stagnation,1,state,front_2_5,4,entropy,0.3333333333333333,0.2222222222222222,0.1111111111111111,-0.6666666865348816,0.75,0.8383233532934131,1.0,9,9
stagnation,1,action,back_12_15,1,top1_mass,0.3333333333333333,0.3333333333333333,0.0,-0.25,0.3333333432674408,1.0,1.0,9,9
stagnation,1,action,back_12_15,2,consensus_distance,0.3333333333333333,0.3333333333333333,0.0,-0.25,0.3333333432674408,1.0,1.0,9,9
stagnation,1,action,back_12_15,3,consensus_distance,0.3333333333333333,0.3333333333333333,0.0,-0.25,0.3333333432674408,1.0,1.0,9,9
stagnation,1,action,back_12_15,4,consensus_distance,0.3333333333333333,0.3333333333333333,0.0,-0.25,0.3333333432674408,1.0,1.0,9,9
stagnation,1,action,back_12_15,4,top1_mass,0.4444444444444444,0.4444444444444444,0.0,-0.25,0.5,1.0,1.0,9,9
stagnation,1,action,back_12_15,5,consensus_distance,0.4444444444444444,0.4444444444444444,0.0,-0.25,0.3333333432674408,1.0,1.0,9,9
stagnation,1,action,back_12_15,5,top1_mass,0.4444444444444444,0.4444444444444444,0.0,-0.25,0.5,1.0,1.0,9,9
stagnation,1,action,back_12_15,7,entropy,0.4444444444444444,0.4444444444444444,0.0,-0.5,0.25,1.0,1.0,9,9
stagnation,1,action,back_12_15,8,consensus_distance,0.3333333333333333,0.3333333333333333,0.0,-0.25,0.3333333432674408,1.0,1.0,9,9
stagnation,1,action,back_12_15,9,consensus_distance,0.3333333333333333,0.3333333333333333,0.0,-0.25,0.3333333432674408,1.0,1.0,9,9
stagnation,1,action,front_2_5,0,consensus_distance,0.3333333333333333,0.3333333333333333,0.0,-0.5,0.3333333432674408,1.0,1.0,9,9
stagnation,1,action,front_2_5,0,token_dispersion,0.4444444444444444,0.4444444444444444,0.0,-0.5,0.3333333432674408,1.0,1.0,9,9
stagnation,1,action,front_2_5,1,token_dispersion,0.4444444444444444,0.4444444444444444,0.0,-0.5,0.3333333432674408,1.0,1.0,9,9
stagnation,1,action,front_2_5,1,top1_mass,0.4444444444444444,0.4444444444444444,0.0,-0.5,0.25,1.0,1.0,9,9
stagnation,1,action,front_2_5,2,entropy,0.3333333333333333,0.3333333333333333,0.0,-0.3333333432674408,0.5,1.0,1.0,9,9
stagnation,1,action,front_2_5,2,token_dispersion,0.4444444444444444,0.4444444444444444,0.0,-0.5,0.3333333432674408,1.0,1.0,9,9
stagnation,1,action,front_2_5,3,consensus_distance,0.4444444444444444,0.4444444444444444,0.0,-0.5,0.6666666865348816,1.0,1.0,9,9
stagnation,1,action,front_2_5,3,token_dispersion,0.4444444444444444,0.4444444444444444,0.0,-0.5,0.3333333432674408,1.0,1.0,9,9
stagnation,1,action,front_2_5,5,token_dispersion,0.3333333333333333,0.3333333333333333,0.0,-0.5,0.3333333432674408,1.0,1.0,9,9
stagnation,1,action,front_2_5,6,token_dispersion,0.3333333333333333,0.3333333333333333,0.0,-0.5,0.3333333432674408,1.0,1.0,9,9
stagnation,1,action,front_2_5,6,top1_mass,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,1.0,1.0,9,9
stagnation,1,action,front_2_5,7,token_dispersion,0.3333333333333333,0.3333333333333333,0.0,-0.5,0.3333333432674408,1.0,1.0,9,9
stagnation,1,action,front_2_5,8,consensus_distance,0.3333333333333333,0.3333333333333333,0.0,-0.5,0.3333333432674408,1.0,1.0,9,9
stagnation,1,action,front_2_5,8,top1_mass,0.3333333333333333,0.3333333333333333,0.0,-0.25,0.3333333432674408,1.0,1.0,9,9
stagnation,1,action,front_2_5,9,token_dispersion,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,1.0,1.0,9,9
stagnation,1,state,back_12_15,3,top1_mass,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,1.0,1.0,9,9
stagnation,1,state,back_12_15,4,top1_mass,0.3333333333333333,0.3333333333333333,0.0,-0.5,0.25,1.0,1.0,9,9
stagnation,1,state,back_12_15,7,consensus_distance,0.5555555555555556,0.5555555555555556,0.0,-0.6666666865348816,1.0,1.0,1.0,9,9
stagnation,1,state,back_12_15,7,entropy,0.4444444444444444,0.4444444444444444,0.0,-0.3333333432674408,0.25,1.0,1.0,9,9
stagnation,1,state,back_12_15,8,entropy,0.4444444444444444,0.4444444444444444,0.0,-0.6666666865348816,0.5,1.0,1.0,9,9
stagnation,1,state,front_2_5,1,entropy,0.3333333333333333,0.3333333333333333,0.0,-0.3333333432674408,0.25,1.0,1.0,9,9
stagnation,1,state,front_2_5,2,consensus_distance,0.3333333333333333,0.3333333333333333,0.0,-0.3333333432674408,0.25,1.0,1.0,9,9
stagnation,1,state,front_2_5,6,entropy,0.3333333333333333,0.3333333333333333,0.0,-0.6666666865348816,0.5,1.0,1.0,9,9
stagnation,3,action,back_12_15,0,entropy,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.3333333432674408,0.75,0.029940119760479042,0.5069860279441117,9,9
stagnation,3,action,front_2_5,7,entropy,0.5555555555555556,0.1111111111111111,0.4444444444444445,0.3333333432674408,0.5,0.07584830339321358,0.908183632734531,9,9
stagnation,3,state,back_12_15,9,consensus_distance,0.5555555555555556,0.1111111111111111,0.4444444444444445,0.3333333432674408,0.5,0.08582834331337326,0.908183632734531,9,9
stagnation,3,action,front_2_5,8,token_dispersion,0.2222222222222222,0.6666666666666666,-0.4444444444444444,-0.75,0.0,0.09181636726546906,0.908183632734531,9,9
stagnation,3,state,front_2_5,0,top1_mass,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666865348816,0.20758483033932135,0.998003992015968,9,9
stagnation,3,state,front_2_5,1,top1_mass,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666865348816,0.20758483033932135,0.998003992015968,9,9
stagnation,3,state,front_2_5,2,top1_mass,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666865348816,0.20758483033932135,0.998003992015968,9,9
stagnation,3,state,front_2_5,3,top1_mass,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666865348816,0.20758483033932135,0.998003992015968,9,9
stagnation,3,state,front_2_5,4,top1_mass,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666865348816,0.20758483033932135,0.998003992015968,9,9
stagnation,3,state,front_2_5,5,top1_mass,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666865348816,0.20758483033932135,0.998003992015968,9,9
stagnation,3,state,front_2_5,6,top1_mass,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666865348816,0.20758483033932135,0.998003992015968,9,9
stagnation,3,state,front_2_5,7,top1_mass,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666865348816,0.20758483033932135,0.998003992015968,9,9
stagnation,3,state,front_2_5,8,top1_mass,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666865348816,0.20758483033932135,0.998003992015968,9,9
stagnation,3,state,front_2_5,9,top1_mass,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666865348816,0.20758483033932135,0.998003992015968,9,9
stagnation,3,action,front_2_5,8,entropy,0.5555555555555556,0.2222222222222222,0.33333333333333337,0.0,0.6666666865348816,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,0,consensus_distance,0.5555555555555556,0.2222222222222222,0.33333333333333337,0.0,0.5,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,0,entropy,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666865348816,0.0,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,1,consensus_distance,0.5555555555555556,0.2222222222222222,0.33333333333333337,0.0,0.5,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,1,entropy,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666865348816,0.0,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,2,consensus_distance,0.5555555555555556,0.2222222222222222,0.33333333333333337,0.0,0.5,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,2,entropy,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666865348816,0.0,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,3,consensus_distance,0.5555555555555556,0.2222222222222222,0.33333333333333337,0.0,0.5,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,3,entropy,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666865348816,0.0,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,4,consensus_distance,0.5555555555555556,0.2222222222222222,0.33333333333333337,0.0,0.5,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,4,entropy,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666865348816,0.0,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,5,consensus_distance,0.5555555555555556,0.2222222222222222,0.33333333333333337,0.0,0.5,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,5,entropy,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666865348816,0.0,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,6,consensus_distance,0.5555555555555556,0.2222222222222222,0.33333333333333337,0.0,0.5,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,6,entropy,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666865348816,0.0,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,7,consensus_distance,0.5555555555555556,0.2222222222222222,0.33333333333333337,0.0,0.5,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,7,entropy,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666865348816,0.0,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,8,consensus_distance,0.5555555555555556,0.2222222222222222,0.33333333333333337,0.0,0.5,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,8,entropy,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666865348816,0.0,0.20958083832335328,0.998003992015968,9,9
stagnation,3,state,front_2_5,9,consensus_distance,0.5555555555555556,0.2222222222222222,0.33333333333333337,0.0,0.5,0.20958083832335328,0.998003992015968,9,9
