prefix_queries,token_family,layer_group,denoise_step,expert,failure_minus_success_probability,ci95_low,ci95_high,permutation_p_raw,permutation_p_maxT,n_mixed_snapshots
1,action,front_2_5,0,0,0.00035242829471826553,-0.00019998429343104362,0.0010372023098170757,0.0658682634730539,0.3253493013972056,4
1,action,front_2_5,1,0,0.00032751914113759995,-0.00017777923494577408,0.0009756237268447876,0.08782435129740519,0.4351297405189621,4
1,action,front_2_5,4,14,-0.00032581621780991554,-0.0004551224410533905,-0.00018883636221289635,0.001996007984031936,0.4431137724550898,4
1,action,front_2_5,9,12,0.0003069853410124779,-8.278526365756989e-06,0.0008354512974619865,0.09381237524950099,0.5389221556886228,4
1,action,front_2_5,5,14,-0.00030654435977339745,-0.00046240474330261344,-0.0001507885754108429,0.003992015968063872,0.5409181636726547,4
1,action,front_2_5,7,12,0.0002914215438067913,-2.1660141646862004e-05,0.000848772469907999,0.10379241516966067,0.6467065868263473,4
1,action,front_2_5,3,14,-0.00028649531304836273,-0.00045083602890372276,-0.00018111243844032288,0.007984031936127744,0.6746506986027944,4
1,action,front_2_5,8,12,0.0002758256159722805,-7.791444659233093e-05,0.000848536379635334,0.13572854291417166,0.7105788423153693,4
1,action,front_2_5,2,14,-0.0002524093724787235,-0.00037627527490258217,-0.00016722828149795532,0.021956087824351298,0.8343313373253493,4
1,action,front_2_5,6,14,-0.00025149108842015266,-0.0004149670712649822,-0.00011759810149669647,0.015968063872255488,0.8423153692614771,4
1,action,front_2_5,6,12,0.00025052763521671295,1.17570161819458e-05,0.0006093406118452549,0.10379241516966067,0.844311377245509,4
1,action,front_2_5,9,31,-0.000248040072619915,-0.0004661623388528824,-7.165654096752436e-05,0.027944111776447105,0.8582834331337326,4
1,action,back_12_15,3,0,-0.0002450058236718178,-0.0005492428317666054,-1.2153759598731995e-05,0.005988023952095809,0.8782435129740519,4
1,action,back_12_15,4,0,-0.00024185283109545708,-0.0005846447311341763,-1.6772188246250153e-05,0.003992015968063872,0.8902195608782435,4
1,action,back_12_15,2,0,-0.0002357475459575653,-0.000504207331687212,-1.5246681869029999e-05,0.005988023952095809,0.9121756487025948,4
1,action,front_2_5,0,22,-0.00023251166567206383,-0.0005174661055207253,4.784297198057175e-05,0.05389221556886228,0.9221556886227545,4
1,action,front_2_5,2,0,0.0002329126000404358,-0.00026223715394735336,0.0007341406308114529,0.18562874251497005,0.9221556886227545,4
1,action,back_12_15,1,0,-0.00023130513727664948,-0.00048433104529976845,-6.6086649894714355e-06,0.003992015968063872,0.9261477045908184,4
1,action,front_2_5,9,6,0.0002242429181933403,4.519489593803886e-05,0.0004199249669909477,0.08782435129740519,0.9500998003992016,4
1,action,back_12_15,0,21,0.00021728407591581345,-5.5732205510139465e-05,0.0004903003573417664,0.005988023952095809,0.9640718562874252,4
1,action,front_2_5,7,14,-0.00020978786051273346,-0.0003906767815351486,-2.88989394903183e-05,0.06187624750499002,0.9860279441117764,4
1,action,back_12_15,0,0,-0.0002035140059888363,-0.0004192972555756569,1.2269243597984314e-05,0.007984031936127744,0.9920159680638723,4
1,action,front_2_5,1,22,-0.00020173471421003342,-0.00042643584311008453,5.130656063556671e-05,0.06387225548902195,0.9920159680638723,4
1,action,back_12_15,1,21,0.00019568158313632011,-5.7345256209373474e-05,0.0004487084224820137,0.011976047904191617,0.9940119760479041,4
1,action,back_12_15,7,11,-0.00018247030675411224,-0.000375289935618639,2.2333115339279175e-06,0.017964071856287425,0.9940119760479041,4
1,action,back_12_15,2,21,0.00018220487982034683,-4.852376878261566e-05,0.0004129335284233093,0.01996007984031936,0.9940119760479041,4
1,action,back_12_15,9,3,0.00018215598538517952,-1.1041760444641113e-05,0.00031371703371405594,0.03992015968063872,0.9940119760479041,4
1,action,front_2_5,2,11,-0.00019123684614896774,-0.00035389186814427376,-3.816140815615654e-05,0.04590818363273453,0.9940119760479041,4
1,action,back_12_15,5,0,-0.00018283026292920113,-0.000500096008181572,1.284899190068245e-05,0.05189620758483034,0.9940119760479041,4
1,action,front_2_5,0,31,-0.00018687546253204346,-0.000257294625043869,-0.00012035788968205494,0.06187624750499002,0.9940119760479041,4
1,action,front_2_5,9,29,0.00018184632062911987,-2.8580427169799805e-05,0.0003163740038871765,0.1157684630738523,0.9940119760479041,4
1,action,front_2_5,1,14,-0.00018325215205550194,-0.00026041828095912933,-0.00010260889539495126,0.13572854291417166,0.9940119760479041,4
1,action,front_2_5,5,12,0.00018716230988502502,8.07163305580616e-05,0.00033923471346497536,0.13972055888223553,0.9940119760479041,4
1,action,back_12_15,2,11,-0.00017748819664120674,-0.0003541818121448159,-8.056871592998505e-06,0.021956087824351298,0.9960079840319361,4
1,action,front_2_5,1,11,-0.00017823325470089912,-0.0003693513572216034,-1.2179836630821228e-05,0.06387225548902195,0.9960079840319361,4
1,state,back_12_15,5,4,2.4897977709770203e-05,4.256144165992737e-06,5.1657273434102465e-05,0.003992015968063872,1.0,4
1,state,front_2_5,3,5,-4.7138892114162445e-06,-1.2030825018882751e-05,-1.7695128917694092e-08,0.011976047904191617,1.0,4
1,state,back_12_15,1,22,-1.4328397810459137e-05,-1.9947998225688934e-05,-8.032191544771194e-06,0.013972055888223553,1.0,4
1,state,back_12_15,3,16,-2.461858093738556e-05,-4.7159381210803986e-05,-7.094815373420715e-06,0.013972055888223553,1.0,4
1,action,back_12_15,0,11,-0.00017154589295387268,-0.00030890624038875096,-4.995986819267273e-05,0.015968063872255488,1.0,4
1,state,back_12_15,1,29,-3.117881715297699e-05,-6.387662142515182e-05,-5.5944547057151794e-06,0.015968063872255488,1.0,4
1,state,back_12_15,9,9,1.162756234407425e-05,2.2491440176963806e-06,2.3901811800897084e-05,0.015968063872255488,1.0,4
1,action,back_12_15,3,4,0.000135897658765316,7.402896881103516e-05,0.00020852135494351385,0.023952095808383235,1.0,4
1,action,back_12_15,8,11,-0.00017378199845552444,-0.0004510786384344101,1.8676742911338806e-05,0.023952095808383235,1.0,4
1,action,back_12_15,1,11,-0.00017357757315039635,-0.0003428859636187553,-2.0130537450313568e-05,0.02594810379241517,1.0,4
1,state,front_2_5,3,22,-8.58306884765625e-06,-2.1768268197774887e-05,-2.1420419216156006e-08,0.027944111776447105,1.0,4
1,state,back_12_15,0,19,1.77016481757164e-05,-2.7157366275787354e-06,5.0790607929229736e-05,0.029940119760479042,1.0,4
1,action,back_12_15,3,11,-0.00016513606533408165,-0.00032681772718206047,-1.1837109923362732e-05,0.033932135728542916,1.0,4
1,state,front_2_5,4,20,2.7175992727279663e-06,1.0514631867408752e-06,4.523165989667176e-06,0.033932135728542916,1.0,4
1,action,back_12_15,4,24,0.0001557832583785057,1.0380521416664124e-05,0.0002978164702653885,0.03592814371257485,1.0,4
1,state,back_12_15,1,17,1.6519799828529358e-05,6.484799087047577e-06,2.655480057001114e-05,0.03592814371257485,1.0,4
1,state,back_12_15,8,25,-2.491101622581482e-05,-6.166566163301468e-05,-3.1869858503341675e-06,0.03592814371257485,1.0,4
1,state,back_12_15,9,24,-1.3477634638547897e-05,-2.1019019186496735e-05,-5.098525434732437e-06,0.03792415169660679,1.0,4
1,state,back_12_15,1,10,-1.905485987663269e-05,-3.604195080697536e-05,-5.340203642845154e-06,0.03992015968063872,1.0,4
1,action,back_12_15,2,4,0.00012233387678861618,2.7515925467014313e-05,0.00022343376185744986,0.041916167664670656,1.0,4
1,state,back_12_15,2,19,1.664320006966591e-05,3.7727877497673035e-06,3.755791112780571e-05,0.041916167664670656,1.0,4
1,state,back_12_15,5,7,1.5520025044679642e-05,4.285946488380432e-06,2.568913623690605e-05,0.041916167664670656,1.0,4
1,action,back_12_15,2,13,-0.00012675346806645393,-0.00029971450567245483,-8.48621129989624e-06,0.043912175648702596,1.0,4
1,action,back_12_15,3,21,0.00015039881691336632,-1.539289951324463e-05,0.0003180955536663532,0.043912175648702596,1.0,4
1,state,front_2_5,1,4,-7.958617061376572e-06,-1.8151476979255676e-05,2.234242856502533e-06,0.043912175648702596,1.0,4
1,action,back_12_15,9,13,-0.00010770745575428009,-0.00030502211302518845,4.072114825248718e-05,0.04590818363273453,1.0,4
1,state,front_2_5,2,7,-3.7564896047115326e-06,-9.03615728020668e-06,-1.5832483768463135e-08,0.04590818363273453,1.0,4
1,state,back_12_15,6,4,2.138270065188408e-05,4.067085683345795e-06,5.1359285134822126e-05,0.04590818363273453,1.0,4
1,state,back_12_15,9,1,-1.2626871466636658e-05,-2.3106113076210022e-05,-2.512708306312561e-06,0.04590818363273453,1.0,4
1,state,back_12_15,9,25,-2.2477470338344574e-05,-3.507733345031738e-05,-8.268281817436218e-06,0.04590818363273453,1.0,4
1,state,front_2_5,8,7,1.798383891582489e-06,-2.7939677238464355e-09,5.2996911108493805e-06,0.04790419161676647,1.0,4
1,action,back_12_15,5,24,0.00014072563499212265,-1.0517425835132599e-05,0.00028268019668757866,0.0499001996007984,1.0,4
1,state,front_2_5,3,20,2.3278407752513885e-06,2.4586915969848633e-07,5.665235221385956e-06,0.0499001996007984,1.0,4
1,state,back_12_15,1,19,1.789722591638565e-05,1.7364509403705597e-06,4.649301990866661e-05,0.0499001996007984,1.0,4
1,state,back_12_15,5,12,-2.3793894797563553e-05,-7.463712245225906e-05,4.455912858247757e-06,0.0499001996007984,1.0,4
1,action,back_12_15,5,17,-0.00013704225420951843,-0.0003190794959664345,7.816404104232788e-05,0.05189620758483034,1.0,4
1,state,back_12_15,0,29,-2.0280014723539352e-05,-6.805919110774994e-05,1.3532117009162903e-05,0.05189620758483034,1.0,4
1,action,back_12_15,9,11,-0.00014773011207580566,-0.0003997776657342911,2.0951032638549805e-05,0.05389221556886228,1.0,4
1,state,back_12_15,3,27,2.6748981326818466e-05,-1.3296958059072495e-05,8.254779968410727e-05,0.05389221556886228,1.0,4
1,state,back_12_15,9,5,-9.648967534303665e-06,-1.7163343727588654e-05,-2.1345913410186768e-06,0.05588822355289421,1.0,4
1,action,back_12_15,4,11,-0.00015250034630298615,-0.0003130817785859108,8.081085979938507e-06,0.05788423153692615,1.0,4
1,action,back_12_15,5,11,-0.00015137065201997757,-0.0003144042566418648,1.2679491192102432e-05,0.05788423153692615,1.0,4
1,state,back_12_15,0,16,-1.8732622265815735e-05,-4.670768976211548e-05,9.242445230484009e-06,0.05788423153692615,1.0,4
1,state,back_12_15,1,21,1.0542571544647217e-05,-3.2689422369003296e-07,2.1486543118953705e-05,0.05788423153692615,1.0,4
1,state,front_2_5,8,27,1.1436641216278076e-06,-2.7939677238464355e-09,3.3047981560230255e-06,0.059880239520958084,1.0,4
1,action,back_12_15,1,13,-0.00011544302105903625,-0.0003166128881275654,5.673803389072418e-05,0.06187624750499002,1.0,4
1,action,back_12_15,6,11,-0.00014920253306627274,-0.0003106137737631798,1.2208707630634308e-05,0.06187624750499002,1.0,4
1,state,front_2_5,9,14,9.695068001747131e-07,0.0,1.9390136003494263e-06,0.06187624750499002,1.0,4
1,state,back_12_15,4,27,2.6765279471874237e-05,3.2656826078891754e-06,6.0004182159900665e-05,0.06187624750499002,1.0,4
1,state,back_12_15,0,14,1.9368715584278107e-05,-1.4545861631631851e-05,5.477527156472206e-05,0.06387225548902195,1.0,4
1,action,back_12_15,0,16,9.605986997485161e-05,-3.0528753995895386e-05,0.00023404648527503014,0.0658682634730539,1.0,4
1,state,back_12_15,0,3,-1.8157530575990677e-05,-3.0916184186935425e-05,-4.294794052839279e-06,0.0658682634730539,1.0,4
1,state,back_12_15,7,17,1.4008954167366028e-05,5.247071385383606e-06,2.8639566153287888e-05,0.06786427145708583,1.0,4
1,action,back_12_15,3,17,-0.00013446109369397163,-0.0003824690356850624,4.959711804986e-05,0.06986027944111776,1.0,4
1,action,back_12_15,6,1,0.00014320947229862213,-4.693027585744858e-05,0.0004316498525440693,0.06986027944111776,1.0,4
1,action,back_12_15,4,17,-0.00013206852599978447,-0.0003491952084004879,6.202934309840202e-05,0.0718562874251497,1.0,4
1,action,back_12_15,6,0,-0.00016159843653440475,-0.00042930059134960175,-3.3369287848472595e-06,0.0718562874251497,1.0,4
1,state,back_12_15,3,28,1.523829996585846e-05,2.6030465960502625e-06,2.7873553335666656e-05,0.0718562874251497,1.0,4
1,action,front_2_5,2,22,-0.00016782013699412346,-0.0003252178430557251,1.231534406542778e-05,0.07385229540918163,1.0,4
1,action,back_12_15,6,17,-0.00012374576181173325,-0.0002994043752551079,5.9614889323711395e-05,0.07584830339321358,1.0,4
1,state,back_12_15,5,30,2.5218352675437927e-05,-8.437782526016235e-07,5.450604949146508e-05,0.07784431137724551,1.0,4
1,state,front_2_5,8,11,3.119930624961853e-06,0.0,7.7737495303154e-06,0.07984031936127745,1.0,4
1,state,back_12_15,1,16,-1.907534897327423e-05,-3.7214718759059906e-05,-2.4866312742233276e-06,0.07984031936127745,1.0,4
1,state,back_12_15,3,14,1.5453435480594635e-05,8.903443813323975e-07,3.737490624189377e-05,0.07984031936127745,1.0,4
1,state,back_12_15,2,1,-1.902412623167038e-05,-5.171634256839752e-05,1.7313286662101746e-06,0.08183632734530938,1.0,4
1,state,back_12_15,1,1,-1.796334981918335e-05,-3.091897815465927e-05,-5.007721483707428e-06,0.08383233532934131,1.0,4
1,state,front_2_5,8,16,2.1760351955890656e-06,-1.862645149230957e-09,6.408896297216415e-06,0.08582834331337326,1.0,4
1,state,front_2_5,8,19,-3.3128075301647186e-05,-9.795557707548141e-05,-5.587935447692871e-09,0.08582834331337326,1.0,4
1,action,front_2_5,0,11,-0.0001581721007823944,-0.000331229530274868,-2.2914260625839233e-05,0.08982035928143713,1.0,4
1,action,back_12_15,1,4,0.00010128505527973175,9.817071259021759e-06,0.0002137552946805954,0.09181636726546906,1.0,4
1,action,back_12_15,8,3,0.0001260959543287754,-4.4419895857572556e-05,0.00025224220007658005,0.09181636726546906,1.0,4
1,state,front_2_5,4,22,-6.24312087893486e-06,-1.7459038645029068e-05,1.2665987014770508e-07,0.09181636726546906,1.0,4
1,state,back_12_15,9,23,1.051090657711029e-05,-5.066394805908203e-07,2.1360814571380615e-05,0.09181636726546906,1.0,4
1,state,back_12_15,9,29,1.210533082485199e-05,-1.5739351511001587e-07,2.6721972972154617e-05,0.09181636726546906,1.0,4
1,action,front_2_5,4,11,-0.00014831451699137688,-0.00024595967261120677,-1.7798040062189102e-05,0.09381237524950099,1.0,4
1,state,front_2_5,8,2,1.1837109923362732e-06,3.725290298461914e-09,3.398861736059189e-06,0.09381237524950099,1.0,4
1,action,back_12_15,9,17,-8.662696927785873e-05,-0.00020023155957460403,2.6977621018886566e-05,0.09780439121756487,1.0,4
1,state,back_12_15,4,5,2.1243467926979065e-05,1.519918441772461e-05,2.728775143623352e-05,0.0998003992015968,1.0,4
1,state,back_12_15,5,21,9.980518370866776e-06,5.304347723722458e-06,1.306924968957901e-05,0.0998003992015968,1.0,4
1,state,front_2_5,8,6,5.458947271108627e-06,-9.313225746154785e-10,1.625344157218933e-05,0.10179640718562874,1.0,4
1,action,back_12_15,0,13,-0.00010141544044017792,-0.0002818186767399311,6.571318954229355e-05,0.10379241516966067,1.0,4
1,action,front_2_5,9,10,-0.00013666599988937378,-0.00041023362427949905,3.7348829209804535e-05,0.10578842315369262,1.0,4
1,action,back_12_15,3,24,0.00012025656178593636,2.8656795620918274e-05,0.00025071436539292336,0.10778443113772455,1.0,4
1,state,front_2_5,0,30,7.900875061750412e-06,-1.8533319234848022e-07,2.1857209503650665e-05,0.10978043912175649,1.0,4
1,state,back_12_15,3,23,9.572133421897888e-06,2.8051435947418213e-06,1.993216574192047e-05,0.10978043912175649,1.0,4
1,action,back_12_15,0,4,9.801005944609642e-05,-2.949964255094528e-06,0.0002264091745018959,0.11177644710578842,1.0,4
1,action,back_12_15,4,1,0.00010015349835157394,8.256640285253525e-06,0.0001970590092241764,0.11377245508982035,1.0,4
1,action,back_12_15,8,17,-9.807199239730835e-05,-0.000253286212682724,5.505746230483055e-05,0.11377245508982035,1.0,4
1,state,back_12_15,7,25,-2.7288682758808136e-05,-7.706321775913239e-05,7.0212408900260925e-06,0.11377245508982035,1.0,4
1,action,front_2_5,8,9,0.00012528430670499802,2.6702880859375e-05,0.0002355733886361122,0.11776447105788423,1.0,4
1,action,front_2_5,9,17,0.000147317536175251,-0.00014949357137084007,0.0004899785853922367,0.1217564870259481,1.0,4
1,action,back_12_15,2,17,-0.00010823970660567284,-0.0003057969734072685,5.5199023336172104e-05,0.1217564870259481,1.0,4
1,state,front_2_5,2,2,-6.337650120258331e-07,-2.057291567325592e-06,1.6111880540847778e-07,0.12375249500998003,1.0,4
1,state,front_2_5,2,8,-3.170222043991089e-06,-9.133480489253998e-06,-5.587935447692871e-09,0.12375249500998003,1.0,4
