prefix_queries,token_family,layer_group,denoise_step,metric,top_quartile_failure_rate,bottom_quartile_failure_rate,failure_rate_difference,ci95_low,ci95_high,permutation_p_raw,permutation_p_maxT,n_top,n_bottom
1,action,back_12_15,8,consensus_distance,0.5,0.375,0.125,-0.125,0.375,0.5149700598802395,1.0,16,16
1,action,front_2_5,0,consensus_distance,0.4375,0.3125,0.125,0.0,0.25,0.5149700598802395,1.0,16,16
1,action,front_2_5,2,top1_mass,0.4375,0.3125,0.125,-0.125,0.4078124999999986,0.5149700598802395,1.0,16,16
1,state,back_12_15,0,entropy,0.4375,0.3125,0.125,-0.125,0.375,0.5169660678642715,1.0,16,16
1,state,back_12_15,6,top1_mass,0.3125,0.4375,-0.125,-0.25,0.0,0.5209580838323353,1.0,16,16
1,action,back_12_15,7,consensus_distance,0.4375,0.3125,0.125,0.0,0.375,0.5229540918163673,1.0,16,16
1,state,back_12_15,6,entropy,0.25,0.375,-0.125,-0.25,0.125,0.5229540918163673,1.0,16,16
1,state,back_12_15,7,top1_mass,0.3125,0.4375,-0.125,-0.375,0.125,0.5229540918163673,1.0,16,16
1,state,front_2_5,5,consensus_distance,0.25,0.375,-0.125,-0.25,0.0,0.5249500998003992,1.0,16,16
1,state,front_2_5,9,entropy,0.5,0.375,0.125,-0.125,0.25,0.530938123752495,1.0,16,16
1,state,back_12_15,6,consensus_distance,0.3125,0.4375,-0.125,-0.25,0.0,0.5369261477045908,1.0,16,16
1,state,front_2_5,2,consensus_distance,0.5,0.4375,0.0625,-0.125,0.25,0.782435129740519,1.0,16,16
1,action,front_2_5,1,token_dispersion,0.4375,0.375,0.0625,-0.125,0.25,0.7844311377245509,1.0,16,16
1,state,front_2_5,4,top1_mass,0.4375,0.375,0.0625,-0.125,0.25,0.7924151696606786,1.0,16,16
1,state,back_12_15,9,entropy,0.375,0.3125,0.0625,-0.1875,0.3453124999999986,0.7944111776447106,1.0,16,16
1,action,front_2_5,9,entropy,0.3125,0.375,-0.0625,-0.5,0.25,0.7964071856287425,1.0,16,16
1,action,front_2_5,9,top1_mass,0.3125,0.25,0.0625,0.0,0.1875,0.7964071856287425,1.0,16,16
1,action,back_12_15,9,token_dispersion,0.4375,0.375,0.0625,-0.25,0.4078124999999986,0.7984031936127745,1.0,16,16
1,action,front_2_5,5,token_dispersion,0.375,0.4375,-0.0625,-0.25,0.125,0.7984031936127745,1.0,16,16
1,action,front_2_5,8,top1_mass,0.375,0.3125,0.0625,-0.1875,0.3453124999999986,0.8003992015968064,1.0,16,16
1,state,back_12_15,7,consensus_distance,0.375,0.3125,0.0625,-0.125,0.25,0.8003992015968064,1.0,16,16
1,action,back_12_15,4,entropy,0.375,0.4375,-0.0625,-0.4078124999999999,0.25,0.8023952095808383,1.0,16,16
1,action,back_12_15,4,consensus_distance,0.4375,0.375,0.0625,-0.125,0.25,0.8043912175648703,1.0,16,16
1,action,front_2_5,2,entropy,0.4375,0.5,-0.0625,-0.25,0.125,0.8043912175648703,1.0,16,16
1,action,front_2_5,4,token_dispersion,0.375,0.4375,-0.0625,-0.25,0.125,0.8043912175648703,1.0,16,16
1,state,front_2_5,9,consensus_distance,0.4375,0.375,0.0625,-0.125,0.25,0.8043912175648703,1.0,16,16
1,action,back_12_15,2,token_dispersion,0.375,0.3125,0.0625,-0.1875,0.375,0.8063872255489022,1.0,16,16
1,action,front_2_5,4,consensus_distance,0.5,0.4375,0.0625,-0.125,0.25,0.8063872255489022,1.0,16,16
1,action,front_2_5,5,entropy,0.4375,0.375,0.0625,0.0,0.1875,0.8063872255489022,1.0,16,16
1,state,back_12_15,3,top1_mass,0.375,0.4375,-0.0625,-0.25,0.125,0.8083832335329342,1.0,16,16
1,action,front_2_5,6,entropy,0.4375,0.375,0.0625,0.0,0.1875,0.810379241516966,1.0,16,16
1,action,front_2_5,7,consensus_distance,0.4375,0.375,0.0625,0.0,0.1875,0.810379241516966,1.0,16,16
1,state,front_2_5,3,consensus_distance,0.375,0.4375,-0.0625,-0.25,0.125,0.810379241516966,1.0,16,16
1,state,back_12_15,2,consensus_distance,0.375,0.4375,-0.0625,-0.3453124999999999,0.1875,0.812375249500998,1.0,16,16
1,action,back_12_15,8,token_dispersion,0.4375,0.375,0.0625,-0.1578124999999999,0.25,0.8143712574850299,1.0,16,16
1,state,back_12_15,5,entropy,0.375,0.4375,-0.0625,-0.25,0.125,0.8143712574850299,1.0,16,16
1,state,front_2_5,4,consensus_distance,0.4375,0.375,0.0625,-0.25,0.375,0.8143712574850299,1.0,16,16
1,state,front_2_5,6,consensus_distance,0.375,0.4375,-0.0625,-0.1875,0.0,0.8143712574850299,1.0,16,16
1,state,back_12_15,4,consensus_distance,0.3125,0.375,-0.0625,-0.25,0.125,0.8163672654690619,1.0,16,16
1,action,back_12_15,1,token_dispersion,0.375,0.3125,0.0625,-0.1875,0.375,0.8183632734530938,1.0,16,16
1,action,front_2_5,3,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.8183632734530938,1.0,16,16
1,state,back_12_15,5,top1_mass,0.4375,0.375,0.0625,-0.1875,0.375,0.8183632734530938,1.0,16,16
1,state,back_12_15,9,top1_mass,0.375,0.4375,-0.0625,-0.25,0.125,0.8183632734530938,1.0,16,16
1,action,back_12_15,5,entropy,0.3125,0.375,-0.0625,-0.375,0.1875,0.8203592814371258,1.0,16,16
1,action,front_2_5,0,entropy,0.375,0.4375,-0.0625,-0.25,0.125,0.8243512974051896,1.0,16,16
1,state,front_2_5,8,top1_mass,0.3125,0.375,-0.0625,-0.25,0.125,0.8243512974051896,1.0,16,16
1,action,back_12_15,6,consensus_distance,0.4375,0.375,0.0625,0.0,0.1875,0.8263473053892215,1.0,16,16
1,action,front_2_5,2,consensus_distance,0.5,0.4375,0.0625,-0.125,0.25,0.8263473053892215,1.0,16,16
1,action,back_12_15,3,top1_mass,0.3125,0.375,-0.0625,-0.1875,0.0,0.8283433133732535,1.0,16,16
1,action,front_2_5,8,entropy,0.4375,0.375,0.0625,-0.125,0.25,0.8283433133732535,1.0,16,16
1,action,back_12_15,2,consensus_distance,0.4375,0.375,0.0625,0.0,0.1875,0.8323353293413174,1.0,16,16
1,state,front_2_5,7,consensus_distance,0.375,0.3125,0.0625,-0.125,0.25,0.8343313373253493,1.0,16,16
1,state,front_2_5,8,consensus_distance,0.375,0.3125,0.0625,-0.125,0.25,0.8343313373253493,1.0,16,16
1,action,back_12_15,8,top1_mass,0.25,0.3125,-0.0625,-0.3453124999999999,0.1875,0.8363273453093812,1.0,16,16
1,action,front_2_5,0,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.8383233532934131,1.0,16,16
1,state,back_12_15,8,entropy,0.5,0.4375,0.0625,-0.125,0.25,0.8403193612774451,1.0,16,16
1,state,front_2_5,5,entropy,0.3125,0.375,-0.0625,-0.25,0.125,0.8403193612774451,1.0,16,16
1,state,back_12_15,4,entropy,0.4375,0.375,0.0625,-0.125,0.25,0.846307385229541,1.0,16,16
1,action,front_2_5,7,token_dispersion,0.375,0.4375,-0.0625,-0.1875,0.0,0.8483033932135728,1.0,16,16
1,action,back_12_15,1,consensus_distance,0.375,0.375,0.0,-0.125,0.1875,1.0,1.0,16,16
1,action,back_12_15,2,top1_mass,0.4375,0.4375,0.0,-0.1875,0.1875,1.0,1.0,16,16
1,action,back_12_15,3,consensus_distance,0.375,0.375,0.0,-0.125,0.1875,1.0,1.0,16,16
1,action,back_12_15,3,token_dispersion,0.3125,0.3125,0.0,-0.1875,0.1875,1.0,1.0,16,16
1,action,back_12_15,4,token_dispersion,0.375,0.375,0.0,-0.25,0.3125,1.0,1.0,16,16
1,action,back_12_15,5,consensus_distance,0.375,0.375,0.0,-0.125,0.1875,1.0,1.0,16,16
1,action,back_12_15,5,token_dispersion,0.375,0.375,0.0,-0.1875,0.1875,1.0,1.0,16,16
1,action,back_12_15,6,token_dispersion,0.375,0.375,0.0,-0.1875,0.1875,1.0,1.0,16,16
1,action,back_12_15,7,token_dispersion,0.375,0.375,0.0,-0.1875,0.1875,1.0,1.0,16,16
1,action,back_12_15,9,top1_mass,0.375,0.375,0.0,-0.3125,0.25,1.0,1.0,16,16
1,action,front_2_5,1,consensus_distance,0.4375,0.4375,0.0,-0.1875,0.1875,1.0,1.0,16,16
1,action,front_2_5,1,entropy,0.4375,0.4375,0.0,-0.1875,0.1875,1.0,1.0,16,16
1,action,front_2_5,1,top1_mass,0.3125,0.3125,0.0,0.0,0.0,1.0,1.0,16,16
1,action,front_2_5,2,token_dispersion,0.4375,0.4375,0.0,-0.1875,0.15781249999999858,1.0,1.0,16,16
1,action,front_2_5,3,entropy,0.4375,0.4375,0.0,-0.1578124999999999,0.1875,1.0,1.0,16,16
1,action,front_2_5,3,token_dispersion,0.4375,0.4375,0.0,-0.1875,0.15781249999999858,1.0,1.0,16,16
1,action,front_2_5,4,entropy,0.4375,0.4375,0.0,-0.1578124999999999,0.1875,1.0,1.0,16,16
1,action,front_2_5,4,top1_mass,0.3125,0.3125,0.0,0.0,0.0,1.0,1.0,16,16
1,action,front_2_5,6,token_dispersion,0.4375,0.4375,0.0,-0.1875,0.15781249999999858,1.0,1.0,16,16
1,action,front_2_5,7,entropy,0.4375,0.4375,0.0,-0.1875,0.1875,1.0,1.0,16,16
1,state,back_12_15,0,consensus_distance,0.375,0.375,0.0,-0.3125,0.25,1.0,1.0,16,16
1,state,back_12_15,1,entropy,0.375,0.375,0.0,-0.25,0.3125,1.0,1.0,16,16
1,state,back_12_15,1,top1_mass,0.375,0.375,0.0,-0.3125,0.25,1.0,1.0,16,16
1,state,back_12_15,5,consensus_distance,0.3125,0.3125,0.0,-0.1875,0.1875,1.0,1.0,16,16
1,state,back_12_15,9,consensus_distance,0.375,0.375,0.0,-0.1875,0.15781249999999858,1.0,1.0,16,16
1,state,front_2_5,0,entropy,0.4375,0.4375,0.0,-0.1875,0.15781249999999858,1.0,1.0,16,16
1,state,front_2_5,1,entropy,0.4375,0.4375,0.0,-0.25,0.25,1.0,1.0,16,16
1,state,front_2_5,2,entropy,0.375,0.375,0.0,-0.125,0.1875,1.0,1.0,16,16
1,state,front_2_5,3,entropy,0.375,0.375,0.0,-0.1875,0.1875,1.0,1.0,16,16
1,state,front_2_5,6,entropy,0.375,0.375,0.0,-0.1875,0.1875,1.0,1.0,16,16
1,state,front_2_5,7,top1_mass,0.3125,0.3125,0.0,-0.125,0.1875,1.0,1.0,16,16
3,action,back_12_15,2,entropy,0.1875,0.5,-0.3125,-0.5625,-0.0625,0.027944111776447105,0.654690618762475,16,16
3,action,back_12_15,0,top1_mass,0.5,0.1875,0.3125,0.0625,0.5625,0.029940119760479042,0.654690618762475,16,16
3,action,front_2_5,7,top1_mass,0.4375,0.125,0.3125,0.0,0.625,0.031936127744510975,0.654690618762475,16,16
3,action,front_2_5,5,top1_mass,0.5,0.1875,0.3125,0.125,0.5,0.033932135728542916,0.654690618762475,16,16
3,action,front_2_5,8,top1_mass,0.4375,0.125,0.3125,0.0625,0.5953124999999986,0.03592814371257485,0.654690618762475,16,16
3,action,back_12_15,0,entropy,0.1875,0.5,-0.3125,-0.5625,-0.0625,0.03792415169660679,0.654690618762475,16,16
3,action,back_12_15,1,entropy,0.1875,0.5,-0.3125,-0.5625,-0.0625,0.03792415169660679,0.654690618762475,16,16
3,action,back_12_15,3,entropy,0.1875,0.4375,-0.25,-0.5625,0.0,0.07984031936127745,0.9301397205588823,16,16
3,state,back_12_15,8,top1_mass,0.5,0.25,0.25,-0.125,0.625,0.08782435129740519,0.9301397205588823,16,16
3,action,front_2_5,8,entropy,0.1875,0.4375,-0.25,-0.5,0.0,0.09381237524950099,0.9301397205588823,16,16
3,state,back_12_15,1,top1_mass,0.5,0.25,0.25,-0.125,0.625,0.09580838323353294,0.9301397205588823,16,16
3,state,back_12_15,7,top1_mass,0.5,0.25,0.25,-0.125,0.625,0.09580838323353294,0.9301397205588823,16,16
3,state,back_12_15,0,top1_mass,0.5,0.25,0.25,-0.125,0.625,0.09780439121756487,0.9301397205588823,16,16
3,state,back_12_15,6,top1_mass,0.5,0.25,0.25,-0.125,0.625,0.09780439121756487,0.9301397205588823,16,16
3,action,back_12_15,3,top1_mass,0.5,0.25,0.25,0.0625,0.375,0.10179640718562874,0.9301397205588823,16,16
3,action,back_12_15,2,top1_mass,0.5,0.25,0.25,0.0625,0.375,0.10778443113772455,0.9301397205588823,16,16
3,action,back_12_15,9,entropy,0.25,0.5,-0.25,-0.375,-0.0625,0.10778443113772455,0.9301397205588823,16,16
3,state,back_12_15,5,top1_mass,0.4375,0.1875,0.25,0.0625,0.4375,0.10778443113772455,0.9301397205588823,16,16
3,action,back_12_15,1,top1_mass,0.5,0.25,0.25,0.0625,0.375,0.11177644710578842,0.9301397205588823,16,16
3,action,back_12_15,1,consensus_distance,0.5,0.25,0.25,0.0,0.5,0.11377245508982035,0.9301397205588823,16,16
3,action,back_12_15,7,top1_mass,0.5,0.3125,0.1875,0.0625,0.25,0.22554890219560877,1.0,16,16
3,action,front_2_5,6,top1_mass,0.4375,0.25,0.1875,-0.125,0.5,0.22554890219560877,1.0,16,16
3,action,front_2_5,7,entropy,0.25,0.4375,-0.1875,-0.5,0.125,0.22554890219560877,1.0,16,16
3,action,back_12_15,8,top1_mass,0.4375,0.25,0.1875,0.0625,0.25,0.2315369261477046,1.0,16,16
3,state,back_12_15,3,top1_mass,0.4375,0.25,0.1875,-0.125,0.4375,0.2315369261477046,1.0,16,16
3,state,back_12_15,4,top1_mass,0.4375,0.25,0.1875,-0.125,0.4375,0.2315369261477046,1.0,16,16
3,state,back_12_15,9,top1_mass,0.4375,0.25,0.1875,-0.125,0.4375,0.2315369261477046,1.0,16,16
3,action,back_12_15,6,entropy,0.25,0.4375,-0.1875,-0.375,0.0,0.23353293413173654,1.0,16,16
3,action,back_12_15,9,top1_mass,0.5625,0.375,0.1875,0.0625,0.25,0.23353293413173654,1.0,16,16
3,action,front_2_5,6,entropy,0.25,0.4375,-0.1875,-0.5,0.125,0.2375249500998004,1.0,16,16
3,action,front_2_5,3,top1_mass,0.4375,0.25,0.1875,0.0625,0.25,0.24151696606786427,1.0,16,16
3,action,front_2_5,9,token_dispersion,0.4375,0.25,0.1875,-0.125,0.5,0.24550898203592814,1.0,16,16
3,state,back_12_15,2,top1_mass,0.4375,0.25,0.1875,-0.125,0.4375,0.24550898203592814,1.0,16,16
3,action,back_12_15,5,token_dispersion,0.4375,0.25,0.1875,-0.125,0.5,0.24750499001996007,1.0,16,16
3,action,back_12_15,9,consensus_distance,0.4375,0.25,0.1875,0.0,0.5625,0.24750499001996007,1.0,16,16
3,action,back_12_15,6,token_dispersion,0.4375,0.25,0.1875,-0.125,0.5,0.25349301397205587,1.0,16,16
3,action,front_2_5,0,entropy,0.3125,0.5,-0.1875,-0.375,0.0,0.2554890219560878,1.0,16,16
3,action,front_2_5,9,entropy,0.25,0.4375,-0.1875,-0.375,0.0,0.2554890219560878,1.0,16,16
3,action,back_12_15,0,consensus_distance,0.4375,0.25,0.1875,0.0,0.375,0.25948103792415167,1.0,16,16
3,action,back_12_15,5,consensus_distance,0.5,0.3125,0.1875,-0.125,0.5,0.25948103792415167,1.0,16,16
3,action,back_12_15,9,token_dispersion,0.4375,0.25,0.1875,-0.125,0.5,0.2694610778443114,1.0,16,16
3,action,back_12_15,8,entropy,0.375,0.5625,-0.1875,-0.375,0.0,0.2774451097804391,1.0,16,16
3,action,front_2_5,9,top1_mass,0.375,0.25,0.125,0.0,0.25,0.4291417165668663,1.0,16,16
3,state,back_12_15,3,entropy,0.3125,0.4375,-0.125,-0.25,0.0,0.47305389221556887,1.0,16,16
3,action,back_12_15,4,consensus_distance,0.5,0.375,0.125,-0.125,0.375,0.4750499001996008,1.0,16,16
3,action,back_12_15,5,entropy,0.25,0.375,-0.125,-0.375,0.125,0.47904191616766467,1.0,16,16
3,action,back_12_15,2,token_dispersion,0.5,0.375,0.125,-0.25,0.5,0.48303393213572854,1.0,16,16
3,state,back_12_15,5,entropy,0.3125,0.4375,-0.125,-0.25,0.0,0.4930139720558882,1.0,16,16
3,action,back_12_15,4,token_dispersion,0.4375,0.3125,0.125,-0.25,0.5,0.49500998003992014,1.0,16,16
3,action,back_12_15,4,top1_mass,0.4375,0.3125,0.125,0.0,0.25,0.49500998003992014,1.0,16,16
3,state,back_12_15,4,entropy,0.3125,0.4375,-0.125,-0.25,0.0,0.49700598802395207,1.0,16,16
3,action,back_12_15,8,consensus_distance,0.375,0.25,0.125,0.0,0.375,0.499001996007984,1.0,16,16
3,action,front_2_5,2,entropy,0.375,0.5,-0.125,-0.375,0.125,0.5029940119760479,1.0,16,16
3,action,back_12_15,1,token_dispersion,0.4375,0.3125,0.125,-0.125,0.375,0.5069860279441117,1.0,16,16
3,action,front_2_5,5,entropy,0.3125,0.4375,-0.125,-0.375,0.125,0.5069860279441117,1.0,16,16
3,action,front_2_5,8,token_dispersion,0.4375,0.3125,0.125,-0.25,0.5,0.5069860279441117,1.0,16,16
3,action,back_12_15,4,entropy,0.3125,0.4375,-0.125,-0.375,0.1875,0.5109780439121756,1.0,16,16
3,action,back_12_15,7,token_dispersion,0.4375,0.3125,0.125,-0.125,0.375,0.5129740518962076,1.0,16,16
3,action,front_2_5,1,entropy,0.375,0.5,-0.125,-0.375,0.125,0.5129740518962076,1.0,16,16
3,action,back_12_15,2,consensus_distance,0.5,0.375,0.125,-0.125,0.375,0.5169660678642715,1.0,16,16
3,action,back_12_15,3,consensus_distance,0.5,0.375,0.125,-0.125,0.375,0.5249500998003992,1.0,16,16
3,action,front_2_5,4,consensus_distance,0.4375,0.375,0.0625,-0.1875,0.375,0.7964071856287425,1.0,16,16
3,action,front_2_5,5,consensus_distance,0.4375,0.375,0.0625,-0.1875,0.375,0.7964071856287425,1.0,16,16
3,action,front_2_5,0,top1_mass,0.3125,0.375,-0.0625,-0.1875,0.0,0.8023952095808383,1.0,16,16
3,action,back_12_15,6,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.8063872255489022,1.0,16,16
3,action,back_12_15,3,token_dispersion,0.4375,0.375,0.0625,-0.25,0.375,0.8083832335329342,1.0,16,16
3,action,front_2_5,4,top1_mass,0.375,0.3125,0.0625,-0.1875,0.3125,0.8083832335329342,1.0,16,16
3,state,back_12_15,2,entropy,0.375,0.4375,-0.0625,-0.25,0.125,0.810379241516966,1.0,16,16
3,state,back_12_15,0,entropy,0.375,0.4375,-0.0625,-0.25,0.125,0.812375249500998,1.0,16,16
3,state,front_2_5,0,entropy,0.3125,0.375,-0.0625,-0.25,0.125,0.812375249500998,1.0,16,16
3,state,front_2_5,1,entropy,0.3125,0.375,-0.0625,-0.25,0.125,0.812375249500998,1.0,16,16
3,state,front_2_5,2,entropy,0.3125,0.375,-0.0625,-0.25,0.125,0.812375249500998,1.0,16,16
3,state,front_2_5,3,entropy,0.3125,0.375,-0.0625,-0.25,0.125,0.812375249500998,1.0,16,16
3,state,front_2_5,4,entropy,0.3125,0.375,-0.0625,-0.25,0.125,0.812375249500998,1.0,16,16
3,state,front_2_5,5,entropy,0.3125,0.375,-0.0625,-0.25,0.125,0.812375249500998,1.0,16,16
3,state,front_2_5,6,entropy,0.3125,0.375,-0.0625,-0.25,0.125,0.812375249500998,1.0,16,16
3,state,front_2_5,7,entropy,0.3125,0.375,-0.0625,-0.25,0.125,0.812375249500998,1.0,16,16
3,state,front_2_5,8,entropy,0.3125,0.375,-0.0625,-0.25,0.125,0.812375249500998,1.0,16,16
3,state,front_2_5,9,entropy,0.3125,0.375,-0.0625,-0.25,0.125,0.812375249500998,1.0,16,16
3,action,back_12_15,5,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.8143712574850299,1.0,16,16
3,action,front_2_5,7,token_dispersion,0.4375,0.375,0.0625,-0.25,0.375,0.8163672654690619,1.0,16,16
3,state,back_12_15,8,entropy,0.375,0.4375,-0.0625,-0.25,0.125,0.8163672654690619,1.0,16,16
3,state,front_2_5,0,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.8163672654690619,1.0,16,16
3,state,front_2_5,1,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.8163672654690619,1.0,16,16
3,state,front_2_5,2,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.8163672654690619,1.0,16,16
3,state,front_2_5,3,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.8163672654690619,1.0,16,16
3,state,front_2_5,4,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.8163672654690619,1.0,16,16
3,state,front_2_5,5,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.8163672654690619,1.0,16,16
3,state,front_2_5,6,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.8163672654690619,1.0,16,16
3,state,front_2_5,7,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.8163672654690619,1.0,16,16
3,state,front_2_5,8,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.8163672654690619,1.0,16,16
3,state,front_2_5,9,top1_mass,0.375,0.3125,0.0625,0.0,0.1875,0.8163672654690619,1.0,16,16
3,action,front_2_5,3,consensus_distance,0.4375,0.375,0.0625,-0.1875,0.375,0.8183632734530938,1.0,16,16
3,action,front_2_5,1,top1_mass,0.3125,0.375,-0.0625,-0.1875,0.0,0.8203592814371258,1.0,16,16
3,action,front_2_5,3,entropy,0.375,0.4375,-0.0625,-0.3125,0.1875,0.8223552894211577,1.0,16,16
3,state,back_12_15,6,entropy,0.375,0.4375,-0.0625,-0.25,0.125,0.8223552894211577,1.0,16,16
