tag,benchmark,task_id,branch_query,strategy,seed,exit_code,success,action_steps,controlled_queries,replay_state_max_abs_diff,wall_seconds
plus-task00-LanguageInstructions-0-init00,plus,1108,0,kick,1,0,True,247,0,0.0,53.4
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick,0,0,True,252,0,0.0,54.9
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick,1,0,True,271,0,0.0,56.1
plus-task01-BackgroundTextures-0-init00,plus,190,0,kick,0,0,True,243,0,0.0,58.2
plus-task00-SensorNoise-0-init00,plus,1512,0,kick,1,0,True,262,0,0.0,59.5
plus-task00-LightConditions-0-init00,plus,2408,0,kick,0,0,True,264,0,0.0,61.8
plus-task00-SensorNoise-0-init00,plus,1512,0,kick,0,0,True,261,0,0.0,61.3
plus-task01-CameraViewpoints-0-init00,plus,717,0,kick,1,0,True,252,0,0.0,61.4
plus-task01-LightConditions-0-init00,plus,2429,0,kick,1,0,True,243,0,0.0,60.4
plus-task01-LightConditions-0-init00,plus,2429,0,kick,0,0,True,243,0,0.0,61.3
plus-task00-LightConditions-0-init00,plus,2408,0,kick,1,0,True,263,0,0.0,68.2
plus-task01-BackgroundTextures-0-init00,plus,190,0,kick,1,0,True,253,0,0.0,66.8
plus-task01-SensorNoise-0-init00,plus,1551,0,kick,0,0,True,242,0,0.0,64.3
plus-task01-CameraViewpoints-0-init00,plus,717,0,kick,0,0,True,271,0,0.0,68.6
plus-task00-ObjectsLayout-0-init00,plus,2069,0,kick,1,0,True,318,0,0.0,71.0
plus-task02-LightConditions-0-init00,plus,2262,0,kick,0,0,True,239,0,0.0,65.8
plus-task01-SensorNoise-0-init00,plus,1551,0,kick,1,0,True,242,0,0.0,69.3
plus-task02-SensorNoise-0-init00,plus,1598,0,kick,1,0,True,246,0,0.0,65.7
plus-task02-SensorNoise-0-init00,plus,1598,0,kick,0,0,True,240,0,0.0,66.5
plus-task03-LightConditions-0-init00,plus,2320,0,kick,0,0,True,217,0,0.0,64.8
plus-task05-RobotInitialStates-0-init00,plus,515,0,kick,0,0,True,161,0,0.0,57.3
plus-task02-LightConditions-0-init00,plus,2262,0,kick,1,0,True,245,0,0.0,70.9
plus-task05-RobotInitialStates-0-init00,plus,515,0,kick,1,0,True,167,0,0.0,58.3
plus-task03-ObjectsLayout-0-init00,plus,1971,0,kick,0,0,True,225,0,0.0,68.7
plus-task03-LightConditions-0-init00,plus,2320,0,kick,1,0,True,254,0,0.0,72.4
plus-task03-ObjectsLayout-0-init00,plus,1971,0,kick,1,0,True,225,0,0.0,72.0
plus-task04-BackgroundTextures-0-init00,plus,224,0,kick,1,0,True,244,0,0.0,71.1
plus-task04-BackgroundTextures-0-init00,plus,224,0,kick,0,0,True,243,0,0.0,72.6
plus-task03-CameraViewpoints-0-init00,plus,821,0,kick,0,0,True,288,1,0.0,77.7
plus-task05-LanguageInstructions-0-init00,plus,1302,0,kick,1,0,True,199,0,0.0,68.4
plus-task04-LanguageInstructions-0-init00,plus,1273,0,kick,1,0,True,250,0,0.0,72.9
plus-task05-BackgroundTextures-0-init00,plus,283,0,kick,0,0,True,231,1,0.0,70.4
plus-task04-LightConditions-0-init00,plus,2463,0,kick,0,0,True,231,0,0.0,72.9
plus-task05-BackgroundTextures-0-init00,plus,283,0,kick,1,0,True,232,0,0.0,74.7
plus-task05-CameraViewpoints-0-init00,plus,879,0,kick,0,0,True,242,1,0.0,74.9
plus-task04-LightConditions-0-init00,plus,2463,0,kick,1,0,True,242,0,0.0,78.1
plus-task05-LightConditions-0-init00,plus,2499,0,kick,0,0,True,241,1,0.0,76.2
plus-task06-BackgroundTextures-0-init00,plus,257,0,kick,0,0,True,239,0,0.0,73.9
plus-task05-ObjectsLayout-0-init00,plus,2200,0,kick,0,0,True,234,1,0.0,76.0
plus-task05-LightConditions-0-init00,plus,2499,0,kick,1,0,True,241,1,0.0,76.4
plus-task05-ObjectsLayout-0-init00,plus,2200,0,kick,1,0,True,243,1,0.0,79.3
plus-task07-BackgroundTextures-0-init00,plus,141,0,kick,0,0,True,253,0,0.0,80.5
plus-task05-SensorNoise-0-init00,plus,1718,0,kick,0,0,True,187,0,0.0,86.4
plus-task07-BackgroundTextures-0-init00,plus,141,0,kick,1,0,True,252,0,0.0,83.9
plus-task04-SensorNoise-0-init00,plus,1666,0,kick,0,0,True,231,0,0.0,93.4
plus-task05-SensorNoise-0-init00,plus,1718,0,kick,1,0,True,185,0,0.0,89.3
plus-task00-CameraViewpoints-0-init00,plus,685,0,kick,0,0,False,520,0,0.0,115.6
plus-task00-LanguageInstructions-0-init00,plus,1108,0,kick,0,0,False,520,1,0.0,115.5
plus-task00-CameraViewpoints-0-init00,plus,685,0,kick,1,0,False,520,1,0.0,118.4
plus-task00-RobotInitialStates-0-init00,plus,298,0,kick,0,0,False,520,0,0.0,118.3
plus-task07-LanguageInstructions-0-init00,plus,1385,0,kick,0,0,True,300,0,0.0,91.2
plus-task04-SensorNoise-0-init00,plus,1666,0,kick,1,0,True,242,0,0.0,101.6
plus-task07-LanguageInstructions-0-init00,plus,1385,0,kick,1,0,True,296,0,0.0,91.5
plus-task00-ObjectsLayout-0-init00,plus,2069,0,kick,0,0,False,520,1,0.0,120.7
plus-task00-RobotInitialStates-0-init00,plus,298,0,kick,1,0,False,520,0,0.0,124.1
plus-task01-LanguageInstructions-0-init00,plus,1148,0,kick,0,0,False,520,1,0.0,122.8
plus-task01-RobotInitialStates-0-init00,plus,332,0,kick,1,0,False,520,1,0.0,124.9
plus-task01-ObjectsLayout-0-init00,plus,2125,0,kick,0,0,False,520,1,0.0,125.9
plus-task01-LanguageInstructions-0-init00,plus,1148,0,kick,1,0,False,520,1,0.0,127.9
plus-task02-BackgroundTextures-0-init00,plus,15,0,kick,1,0,False,520,1,0.0,125.7
plus-task02-BackgroundTextures-0-init00,plus,15,0,kick,0,0,False,520,1,0.0,126.4
plus-task01-RobotInitialStates-0-init00,plus,332,0,kick,0,0,False,520,1,0.0,127.7
plus-task02-CameraViewpoints-0-init00,plus,736,0,kick,0,0,False,520,1,0.0,127.0
plus-task02-LanguageInstructions-0-init00,plus,1200,0,kick,1,0,False,520,1,0.0,127.2
plus-task07-LightConditions-0-init00,plus,2398,0,kick,0,0,True,352,1,0.0,106.0
plus-task07-ObjectsLayout-0-init00,plus,2046,0,kick,0,0,True,351,1,0.0,105.8
plus-task01-ObjectsLayout-0-init00,plus,2125,0,kick,1,0,False,520,0,0.0,130.8
plus-task02-ObjectsLayout-0-init00,plus,1950,0,kick,0,0,False,520,1,0.0,127.7
pro-task00-init00,pro,0,0,kick,0,0,True,264,0,0.0,66.7
plus-task02-LanguageInstructions-0-init00,plus,1200,0,kick,0,0,False,520,1,0.0,129.9
plus-task02-ObjectsLayout-0-init00,plus,1950,0,kick,1,0,False,520,1,0.0,129.6
plus-task02-RobotInitialStates-0-init00,plus,408,0,kick,0,0,False,520,1,0.0,130.4
plus-task02-CameraViewpoints-0-init00,plus,736,0,kick,1,0,False,520,1,0.0,133.0
pro-task00-init00,pro,0,0,kick,1,0,True,262,0,0.0,69.3
plus-task03-BackgroundTextures-0-init00,plus,59,0,kick,0,0,False,520,1,0.0,132.2
plus-task07-CameraViewpoints-0-init00,plus,1012,0,kick,1,0,True,394,1,0.0,114.7
plus-task02-RobotInitialStates-0-init00,plus,408,0,kick,1,0,False,520,1,0.0,134.5
plus-task09-SensorNoise-0-init00,plus,1884,0,kick,1,0,True,269,0,0.0,75.1
plus-task03-CameraViewpoints-0-init00,plus,821,0,kick,1,0,False,520,1,0.0,133.0
