offset,metric,success_n,success_mean,success_median,success_p25,success_p75,failure_n,failure_mean,failure_median,failure_p25,failure_p75,auc_high_failure,paired_states,paired_success_mean,paired_failure_mean,paired_delta,paired_delta_ci_low,paired_delta_ci_high,paired_auc,positive_delta_states,release_query_strata,release_query_matched_delta,release_query_matched_auc
-2,front_entropy,22,0.9968560175462202,0.9969512820243835,0.9967768639326096,0.9971055835485458,22,0.9965432746843859,0.996803343296051,0.9959689676761627,0.9969539195299149,0.34297520661157027,7,0.9969439534913926,0.9967263170651027,-0.0002176364262898816,-0.0007022072161947132,0.0001770768846784319,0.5952380952380951,4,5,-6.956117493763791e-05,0.5403174603174603
-2,front_top1_probability,22,0.040743587877262726,0.04045337438583374,0.04003424663096666,0.04094913508743048,22,0.04139243997633457,0.04091930761933327,0.0403559822589159,0.042384774424135685,0.6673553719008265,7,0.04072179255031404,0.04133073923488458,0.0006089466845705402,-0.00028966600075364075,0.0015746120008684353,0.5952380952380951,5,5,0.00039784413718041976,0.6584126984126983
-2,front_top4_mass,22,0.15304825454950333,0.1524321660399437,0.15168654918670654,0.153527669608593,22,0.15427051145922055,0.15321315079927444,0.1522756703197956,0.15664279460906982,0.6322314049586777,7,0.15288804755324412,0.1540033838578633,0.0011153363046191975,-0.000496706206883703,0.0030466632651431173,0.5238095238095238,4,5,0.0006289547445282095,0.5498412698412698
-2,front_token_js,22,0.001788348298181187,0.001683907932601869,0.0015762553666718304,0.0018598547321744263,22,0.002095041817731478,0.0019360774895176291,0.0017284599889535457,0.002565112488809973,0.7107438016528925,7,0.0016235960896925203,0.001925829360039816,0.00030223327034729577,6.912445851845599e-06,0.0006687016658751028,0.5952380952380951,4,5,5.448827978282696e-05,0.5568253968253967
-2,front_token_top1_agreement,22,0.36363636634566565,0.3500000238418579,0.32499998807907104,0.39375000447034836,22,0.35113637149333954,0.3500000238418579,0.33125001192092896,0.375,0.4896694214876033,7,0.3910714260169438,0.3625000090826126,-0.028571416934331257,-0.080357124514523,0.025000011708055225,0.3333333333333333,3,5,0.01156349457445599,0.6001587301587301
-2,front_mobility,22,0.05708283439955928,0.05701940692961216,0.05399977322667837,0.06026296317577362,22,0.05832553502510895,0.057532839477062225,0.054629518650472164,0.060282738879323006,0.5413223140495868,7,0.05861156309644381,0.058950891718268394,0.0003393286218245827,-0.005468338461858886,0.005567200570589021,0.5238095238095238,4,5,9.773768721118847e-05,0.5019047619047619
-2,front_top1_switch,22,0.9306818165562369,0.949999988079071,0.8812499940395355,0.9750000238418579,22,0.9204545427452434,0.925000011920929,0.8999999761581421,0.949999988079071,0.4390495867768595,7,0.9279761740139553,0.9017857071899231,-0.026190466824032015,-0.0773809694108509,0.026785752602985928,0.45238095238095244,3,5,-0.00966666463821655,0.38111111111111107
-2,front_top4_turnover,22,0.7818181839856234,0.778124988079071,0.7625000029802322,0.8046874850988388,22,0.7715909101746299,0.7749999761581421,0.7421875149011612,0.8125,0.46487603305785125,7,0.7797619019235883,0.7571428574266889,-0.022619044496899554,-0.07441967864121708,0.02916667149180458,0.3333333333333333,2,5,-0.004317463693164614,0.504920634920635
-2,front_lag1_similarity,22,0.8816329322078011,0.8810897469520569,0.8761356323957443,0.8868110328912735,22,0.8805067566308108,0.8810565173625946,0.8769780844449997,0.8881692588329315,0.5082644628099173,7,0.8787729555652256,0.8795974708738782,0.0008245153086526054,-0.00806774411882673,0.010047100839160739,0.5238095238095238,4,5,6.571355320157401e-05,0.5631746031746031
-2,front_recurrence_excess,22,-0.00781975347887386,-0.008850887417793274,-0.01577044650912285,-0.0011085830628871918,22,-0.007305664772337133,-0.008710645139217377,-0.016399454325437546,0.00020510703325271606,0.48760330578512395,7,-0.003158730055604662,-0.0022052256833939325,0.0009535043722107296,-0.005724086497156394,0.007915741630962916,0.5238095238095238,4,5,-1.5947426122332307e-05,0.45460317460317456
-2,front_flow_path,22,0.10382930595766414,0.10329853370785713,0.10195102542638779,0.10538470931351185,22,0.10710823197256435,0.10663175582885742,0.10407823324203491,0.10960937105119228,0.71900826446281,7,0.10239148689877418,0.10615530929395131,0.0037638223951771154,-0.0005788219471772506,0.007819480244957261,0.7142857142857143,5,5,0.0009672796276826684,0.5876190476190477
-2,front_flow_acceleration,22,0.01310176525095647,0.013067685067653656,0.012788555584847927,0.013350518885999918,22,0.013328650161962618,0.013263923581689596,0.013085023034363985,0.013498697429895401,0.6611570247933884,7,0.012954749433057649,0.013343588559932654,0.00038883912687500327,-2.5574034745138923e-06,0.000780656183737197,0.7142857142857143,5,5,4.557444521832085e-05,0.5146031746031745
-2,front_flow_efficiency,22,0.4918224865739996,0.4923950284719467,0.4811306595802307,0.5089099556207657,22,0.4932219142263586,0.4935591071844101,0.48382730782032013,0.5056162327528,0.5103305785123967,7,0.4929892193703424,0.48694951264631176,-0.006039706724030631,-0.02022706965605418,0.008746617784102708,0.4047619047619047,2,5,0.004806461684287544,0.4844444444444444
-2,front_flow_top4_turnover,22,0.22241161492737857,0.22118056565523148,0.21684027835726738,0.2300347164273262,22,0.214993684806607,0.21423611044883728,0.203125,0.2239583320915699,0.33987603305785125,7,0.21623677050783519,0.21694775032145636,0.000710979813621159,-0.010946185860250677,0.010947424918413154,0.42857142857142855,3,5,-0.0027162670143066835,0.46031746031746035
-2,front_flow_entropy_change,22,-0.0009666496017333967,-0.0008218362927436829,-0.0010832370317075402,-0.0007366747740888968,22,-0.0012447416116959755,-0.00106951710768044,-0.0018052460509352386,-0.0007873967551859096,0.359504132231405,7,-0.0008863273348348836,-0.001137024783626354,-0.0002506974487914704,-0.00071566909880078,0.00012818606981974357,0.3095238095238095,2,5,-2.7014608559612563e-05,0.40857142857142853
-2,front_flow_curvature,22,0.009180223251777616,0.008764078840613365,0.008161131059750915,0.010377971921116114,22,0.009595174702223052,0.009797687176615,0.008846779586747289,0.010279439389705658,0.5764462809917356,7,0.00900049704969639,0.009075841145767344,7.534409607095378e-05,-0.001203788333805278,0.0013125478733508357,0.4523809523809524,4,5,-0.00028615810198798046,0.4114285714285715
-2,front_relative_mobility,22,0.17050417080860247,0.17642223089933395,0.1334468312561512,0.2409329116344452,22,0.13150890527123754,0.11899472400546074,0.045484647154808044,0.24113035947084427,0.41115702479338845,7,0.19830690891969768,0.1756305279476302,-0.02267638097206751,-0.12716196442821195,0.07088600666750046,0.4047619047619047,3,5,-0.052269897994895786,0.27809523809523806
-2,front_relative_acceleration,16,-0.01218604447785765,-0.02051390614360571,-0.03637278825044632,0.0093074687756598,18,0.010164418348318173,0.001682315836660564,-0.013987541431561112,0.02499068947508931,0.6979166666666666,3,-0.03385086668034395,0.014946432577239143,0.04879729925758309,-0.01219802163541317,0.09624466672539711,0.8333333333333334,2,3,0.007975674660570878,0.6095238095238095
-2,back_entropy,22,0.9937781285155903,0.9938228130340576,0.9933922737836838,0.9941604286432266,22,0.993854902007363,0.9936999082565308,0.993403971195221,0.9946013540029526,0.5247933884297521,7,0.9941738375595638,0.99409092040289,-8.291715667361834e-05,-0.0007114665848868233,0.0005531719043141256,0.5238095238095238,3,5,0.00040447717621212577,0.5850793650793651
-2,back_top1_probability,22,0.046236102215268395,0.045981232076883316,0.04524848144501448,0.047187565825879574,22,0.04586368189616637,0.04590701311826706,0.04503331333398819,0.04627794772386551,0.45041322314049587,7,0.045685870129437665,0.04614060859949815,0.0004547384700604847,-0.000691261743417098,0.001572190225124358,0.5952380952380951,5,5,-0.0009386486027921955,0.3193650793650794
-2,back_top4_mass,22,0.16862886263565582,0.16794152557849884,0.16588781401515007,0.17036453261971474,22,0.16757361049001868,0.16769655048847198,0.16498816013336182,0.16988999024033546,0.40289256198347106,7,0.16739313872087566,0.1676226705312729,0.00022953181039719487,-0.0031245414699826923,0.0037555067489544514,0.38095238095238093,3,5,-0.0025851749285819015,0.286984126984127
-2,back_token_js,22,0.003003379943865267,0.0029502850957214832,0.002700828481465578,0.003168935014400631,22,0.002979043617167256,0.002994983340613544,0.0025655899080447853,0.0033120590960606933,0.49173553719008267,7,0.0027529279745760423,0.0028777972052228588,0.00012486923064681743,-0.00029081120044879973,0.0006538076060158863,0.3333333333333333,2,5,-0.0001607245714625432,0.4558730158730159
-2,back_token_top1_agreement,22,0.4079545465382663,0.3999999761581421,0.375,0.4437499940395355,22,0.40795454382896423,0.3999999910593033,0.35625001788139343,0.46875,0.5144628099173554,7,0.37500000851494925,0.441666664821761,0.06666665630681175,0.02738095394202641,0.10357141494750977,0.7738095238095237,6,5,0.009412696352080696,0.5634920634920635
-2,back_mobility,22,0.0911626819182526,0.0910857543349266,0.0881576631218195,0.09300040453672409,22,0.09234268353743987,0.09103938937187195,0.08899035677313805,0.0969349704682827,0.5413223140495868,7,0.090397187464294,0.09076477250172979,0.0003675850374358041,-0.004103210892173506,0.004283310734622532,0.5952380952380951,5,5,-0.00183665034316835,0.353015873015873
-2,back_top1_switch,22,0.9602272754365747,0.9625000357627869,0.9312500059604645,1.0,22,0.9647727283564481,0.9750000238418579,0.949999988079071,1.0,0.5299586776859504,7,0.9440476142224811,0.9434523823715393,-0.0005952318509419653,-0.020238104320707766,0.01964287672724044,0.4404761904761904,3,5,0.0030634958214230236,0.4714285714285714
-2,back_top4_turnover,22,0.8400568284771659,0.8499999940395355,0.8125,0.8609374761581421,22,0.8474431904879484,0.840624988079071,0.8203125298023224,0.8765625059604645,0.5475206611570248,7,0.8218750073796226,0.838244059256145,0.01636905187652225,-0.00892855170227232,0.04286458180064244,0.5714285714285714,4,5,-0.009123016425541475,0.4363492063492064
-2,back_lag1_similarity,22,0.8149121457880194,0.8151720762252808,0.810929462313652,0.8208103030920029,22,0.8129989586093209,0.8158124387264252,0.8050463944673538,0.818864494562149,0.45454545454545453,7,0.816854530856723,0.8152754292601632,-0.001579101596559797,-0.00867888636532286,0.006567814768779818,0.38095238095238093,2,5,0.0031197367963336385,0.6492063492063491
-2,back_recurrence_excess,22,0.004942743615670638,0.0046747177839279175,-0.0012715719640254974,0.011055834591388702,22,0.00838659026406028,0.007404051721096039,-0.0007300414144992828,0.019025765359401703,0.5805785123966942,7,0.008744066315037864,0.008675243528116317,-6.882278692154666e-05,-0.007153777139527457,0.006994370486409873,0.6904761904761906,4,5,-0.0010322893044305227,0.4895238095238096
-2,back_flow_path,22,0.09066463227976453,0.08916287869215012,0.08658656291663647,0.0932183638215065,22,0.09227642755616795,0.09185513854026794,0.0867510698735714,0.09677592664957047,0.5723140495867769,7,0.08842056226872264,0.09284468137082601,0.00442411910210337,0.0003186019226199105,0.008728153489175291,0.5952380952380951,4,5,0.0002466266968893627,0.47111111111111115
-2,back_flow_acceleration,22,0.008966103196144104,0.008784367237240076,0.00857474491931498,0.0092518653254956,22,0.009126288139007309,0.00901835411787033,0.008796124253422022,0.009310080204159021,0.6115702479338843,7,0.008779690889198156,0.009176679465564944,0.00039698857636678804,-2.0895108935378763e-05,0.0008211940948274873,0.7142857142857143,5,5,-2.060881002791358e-05,0.4904761904761904
-2,back_flow_efficiency,22,0.6306944326920942,0.6292471587657928,0.6215662509202957,0.6363692581653595,22,0.6312265667048368,0.6306801438331604,0.6176096647977829,0.6494288742542267,0.5371900826446281,7,0.6263922609034039,0.611797197943642,-0.014595062959761857,-0.026801305157797693,-0.00176713913679123,0.14285714285714285,1,5,-0.004049376968353502,0.4917460317460317
-2,back_flow_top4_turnover,22,0.1401515193283558,0.14166666567325592,0.13124999776482582,0.14635417237877846,22,0.1458648998628963,0.14548610895872116,0.13836805522441864,0.14982638135552406,0.6456611570247934,7,0.1346395533709299,0.14573412920747483,0.011094575836544943,0.0002480170556477098,0.021181795267122126,0.7142857142857143,5,5,0.01148059690282458,0.802063492063492
-2,back_flow_entropy_change,22,-0.003916156763972884,-0.0040280744433403015,-0.004289973876439035,-0.0037678733933717012,22,-0.003915955069136213,-0.003878200310282409,-0.004375277203507721,-0.0033797171199694276,0.512396694214876,7,-0.0035586293864374357,-0.0036029358327920947,-4.4306446354658874e-05,-0.0005500446007187877,0.0005216077362309159,0.42857142857142855,3,5,0.00030931852284878027,0.6765079365079364
-2,back_flow_curvature,22,0.011771157510917295,0.012123400811105967,0.010613390477374196,0.012714599259197712,22,0.012121818705715916,0.011803732719272375,0.011443905299529433,0.01254059886559844,0.5702479338842975,7,0.01207772061406147,0.012350540829911117,0.0002728202158496492,-0.0008452670382601877,0.0014876046783423847,0.619047619047619,4,5,0.0004082654744741461,0.5869841269841269
-2,back_relative_mobility,22,0.18770671178671447,0.19600680470466614,0.1629076637327671,0.22100214660167694,22,0.15865905278108336,0.17465700209140778,0.07573303021490574,0.20640894025564194,0.4049586776859504,7,0.17582890373610313,0.16700674753103936,-0.008822156205063773,-0.058379728879247396,0.03688987805729821,0.6666666666666666,5,5,-0.06515078605758766,0.24698412698412694
-2,back_relative_acceleration,16,-0.01715920414426364,-0.029849572107195854,-0.043565274216234684,-0.001749725081026554,18,0.012431663667990102,-0.0028442044276744127,-0.011438450077548623,0.025305916089564562,0.7048611111111112,3,-0.03475607559084892,0.024238808908396293,0.05899488449924522,-0.037719134241342545,0.13689621537923813,0.6666666666666666,2,3,0.018424361616511037,0.6962962962962963
-2,front_back_path_ratio,22,1.1483699679374695,1.1621925830841064,1.1170766949653625,1.1893829107284546,22,1.1637877117503772,1.1409216523170471,1.1195469200611115,1.2155668437480927,0.5144628099173554,7,1.1587469804854622,1.1456613938013713,-0.01308558668409075,-0.03036489515077502,0.007780563263666084,0.35714285714285715,2,5,0.0072965179927765075,0.4990476190476191
-2,v7_relative_acceleration,16,-0.016480994891026057,-0.027528931386768818,-0.04449313972145319,0.0042383226682432,18,0.010559168877080083,-0.00762288854457438,-0.014323208713904023,0.024737796280533075,0.6909722222222222,3,-0.03343009114420662,0.021644407883286476,0.0550744990274931,-0.04561794444452971,0.13051186874508858,0.6666666666666666,2,3,0.016204128408848884,0.6851851851851852
-2,v7_relative_freeze,22,-0.18650344081900336,-0.20097695291042328,-0.22794341295957565,-0.14257432520389557,22,-0.16131967390802773,-0.16836920380592346,-0.22250154614448547,-0.08621742762625217,0.5950413223140496,7,-0.17572343810683203,-0.17130805933404533,0.0044153787727866855,-0.03663206911157994,0.05163504555821419,0.5476190476190476,3,5,0.051672461416040136,0.6507936507936508
-2,v7_recurrence_excess,22,0.0016602142290635543,0.0019122660160064697,-0.005864396691322327,0.005678489804267883,22,0.003142435442317616,0.0037785470485687256,-0.008371561765670776,0.013573214411735535,0.53099173553719,7,0.005880519038154966,0.004576270069394793,-0.0013042489687601726,-0.008585682937077113,0.006521918943950108,0.5,4,5,-0.0018009866797734826,0.4504761904761905
-1,front_entropy,22,0.9956897903572429,0.9958945512771606,0.9943726509809494,0.9970691502094269,22,0.9952889599583365,0.995247483253479,0.9940270781517029,0.9965168982744217,0.42768595041322316,7,0.9960609191939945,0.996080171494257,1.9252300262451172e-05,-0.0008683005968729603,0.0008671883316267,0.6190476190476192,4,5,1.9132996362358767e-05,0.48666666666666664
-1,front_top1_probability,22,0.043343912132761696,0.042858319357037544,0.04032089654356241,0.046210783533751965,22,0.04451145621185953,0.044676829129457474,0.04256962891668081,0.04720978159457445,0.609504132231405,7,0.04266005887516907,0.04256996379366943,-9.009508149964469e-05,-0.0020825930871069434,0.0026300445731197086,0.42857142857142855,3,5,-6.588121373501816e-05,0.44952380952380955
-1,front_top4_mass,22,0.15823494710705496,0.15716859698295593,0.15221966058015823,0.16427158191800117,22,0.16017662666060709,0.16115490347146988,0.15682607889175415,0.16540885716676712,0.5867768595041323,7,0.15668922804650803,0.1565661831271081,-0.00012304491939998545,-0.003956335490303376,0.004675736384732383,0.4523809523809524,3,5,-0.00016825346719651635,0.4961904761904762
-1,front_token_js,22,0.0028145719182000243,0.0026137924287468195,0.0016436166479252279,0.004101954051293433,22,0.0030851037432016296,0.0031213387846946716,0.001976179570192471,0.004283739486709237,0.5909090909090909,7,0.0024628881475932543,0.002542587410148588,7.969926255533385e-05,-0.0006691104212742565,0.0007991952811218129,0.5,3,5,3.301228991606162e-05,0.5822222222222222
-1,front_token_top1_agreement,22,0.33750000392848795,0.32499998807907104,0.30000001192092896,0.375,22,0.3340909135612575,0.32500000298023224,0.2750000059604645,0.4000000059604645,0.4824380165289256,7,0.3488095296280725,0.316666671917552,-0.03214285771052043,-0.10714286148902916,0.03690476025499048,0.42857142857142855,2,5,-0.04161904746104801,0.24365079365079367
-1,front_mobility,22,0.06463772922076962,0.06040072441101074,0.05610820837318897,0.07430405169725418,22,0.0688321204348044,0.07093174383044243,0.061546510085463524,0.07538197562098503,0.609504132231405,7,0.06251181271814164,0.06236089482193902,-0.00015091789620263235,-0.005505114438987915,0.008423035343488058,0.38095238095238093,2,5,0.0009389901397720196,0.5079365079365078
-1,front_top1_switch,22,0.9295454512942921,0.949999988079071,0.9249999523162842,0.9750000238418579,22,0.9284090806137432,0.925000011920929,0.9249999523162842,0.949999988079071,0.4194214876033058,7,0.9190476125194912,0.9267856961204891,0.007738083600997925,-0.02380953661742664,0.058928549396140235,0.380952380952381,2,5,0.0009444377725086328,0.44761904761904764
-1,front_top4_turnover,22,0.7928977310657501,0.7874999940395355,0.7515625059604645,0.8484374731779099,22,0.8011363744735718,0.7968750298023224,0.78125,0.8281249701976776,0.5692148760330579,7,0.7995535745507194,0.7781250193005516,-0.021428555250167847,-0.048214253925141844,0.005357167656932558,0.41666666666666663,1,5,-0.003841268032316192,0.47444444444444445
-1,front_lag1_similarity,22,0.8697059560905803,0.8749617636203766,0.8536162376403809,0.8835298120975494,22,0.8635901456529443,0.8604658544063568,0.8538669943809509,0.8738111406564713,0.4090909090909091,7,0.8731540980793182,0.8736127132461186,0.00045861516680036275,-0.013109060128529866,0.00883385496480123,0.6904761904761905,5,5,-0.0012316049091399607,0.5536507936507936
-1,front_recurrence_excess,22,-0.0029051215811209245,-0.005848124623298645,-0.009172625839710236,0.004867859184741974,22,0.0003853697668422352,0.0016385391354560852,-0.006715696305036545,0.00741470605134964,0.6136363636363636,7,-0.004949357892785754,-0.006283242787633624,-0.0013338848948478699,-0.010879883223346301,0.009614570172769678,0.42857142857142855,3,5,0.0020454148735318863,0.5422222222222224
-1,front_flow_path,22,0.11324541440064256,0.1143098883330822,0.1030418686568737,0.12102684192359447,22,0.1172101531516422,0.11917607113718987,0.11211145296692848,0.12459117919206619,0.6074380165289256,7,0.11107627125013443,0.11190773049990337,0.0008314592497689384,-0.005178120129165196,0.008337181611430069,0.5714285714285714,4,5,0.0017903594672679878,0.5955555555555555
-1,front_flow_acceleration,22,0.013751289299265905,0.013706042431294918,0.013208485906943679,0.014400353422388434,22,0.014001950579272076,0.014155834447592497,0.013578621670603752,0.014410316478461027,0.5950413223140496,7,0.013597121617446343,0.013647724874317646,5.0603256871303006e-05,-0.000356317750023057,0.0005728804639407567,0.47619047619047616,3,5,0.00013497434526918428,0.6488888888888888
-1,front_flow_efficiency,22,0.5116723125631158,0.5170790255069733,0.49132393300533295,0.5311894714832306,22,0.5102637166326697,0.5107938051223755,0.48493413627147675,0.535571426153183,0.506198347107438,7,0.5062547851176489,0.5047956868296578,-0.001459098287991115,-0.024789846369198374,0.020739775470324878,0.5238095238095238,4,5,-0.0077468367228432315,0.4117460317460317
-1,front_flow_top4_turnover,22,0.2170138873837211,0.21458333730697632,0.20642359927296638,0.22708333656191826,22,0.2133207063783299,0.21597221493721008,0.20381943881511688,0.22065972164273262,0.4452479338842975,7,0.217228834827741,0.21812169608615692,0.0008928612584159461,-0.010981312323184243,0.013427584458674693,0.5714285714285714,4,5,0.0047711690787285155,0.606984126984127
