rule,query,episodes,failures,successes,tp,fp,recall,fpr,precision,recall_ci_low,recall_ci_high,fpr_ci_low,fpr_ci_high,first_query_median,phase_median,lead_median,recall_by_half,recall_by_065,recall_lead3
freeze_back_quarter,34,34560,1403,33157,22,0,0.015680684248039915,0.0,1.0,0.010377853886589197,0.02362843624705368,0.0,0.00011584322507208563,23.0,0.8,6.0,0.0,0.0014255167498218105,0.014255167498218105
freeze_back_quarter,35,34560,1403,33157,22,0,0.015680684248039915,0.0,1.0,0.010377853886589197,0.02362843624705368,0.0,0.00011584322507208563,23.0,0.8,6.0,0.0,0.0014255167498218105,0.014255167498218105
freeze_back_quarter,36,34560,1403,33157,22,0,0.015680684248039915,0.0,1.0,0.010377853886589197,0.02362843624705368,0.0,0.00011584322507208563,23.0,0.8,6.0,0.0,0.0014255167498218105,0.014255167498218105
freeze_back_quarter,37,34560,1403,33157,22,0,0.015680684248039915,0.0,1.0,0.010377853886589197,0.02362843624705368,0.0,0.00011584322507208563,23.0,0.8,6.0,0.0,0.0014255167498218105,0.014255167498218105
freeze_back_quarter,38,34560,1403,33157,22,0,0.015680684248039915,0.0,1.0,0.010377853886589197,0.02362843624705368,0.0,0.00011584322507208563,23.0,0.8,6.0,0.0,0.0014255167498218105,0.014255167498218105
freeze_back_quarter,39,34560,1403,33157,22,0,0.015680684248039915,0.0,1.0,0.010377853886589197,0.02362843624705368,0.0,0.00011584322507208563,23.0,0.8,6.0,0.0,0.0014255167498218105,0.014255167498218105
freeze_back_quarter,40,34560,1403,33157,23,0,0.01639344262295082,0.0,1.0,0.01094837207781219,0.024479542352911415,0.0,0.00011584322507208563,23.0,0.8,6.0,0.0,0.0014255167498218105,0.01496792587312901
freeze_back_quarter,41,34560,1403,33157,23,0,0.01639344262295082,0.0,1.0,0.01094837207781219,0.024479542352911415,0.0,0.00011584322507208563,23.0,0.8,6.0,0.0,0.0014255167498218105,0.01496792587312901
freeze_back_quarter,42,34560,1403,33157,24,0,0.017106200997861726,0.0,1.0,0.011521941357837892,0.025327597369966447,0.0,0.00011584322507208563,23.0,0.8,6.0,0.0,0.0014255167498218105,0.015680684248039915
freeze_back_quarter,43,34560,1403,33157,24,0,0.017106200997861726,0.0,1.0,0.011521941357837892,0.025327597369966447,0.0,0.00011584322507208563,23.0,0.8,6.0,0.0,0.0014255167498218105,0.015680684248039915
freeze_back_quarter,44,34560,1403,33157,24,0,0.017106200997861726,0.0,1.0,0.011521941357837892,0.025327597369966447,0.0,0.00011584322507208563,23.0,0.8,6.0,0.0,0.0014255167498218105,0.015680684248039915
freeze_back_quarter,45,34560,1403,33157,24,0,0.017106200997861726,0.0,1.0,0.011521941357837892,0.025327597369966447,0.0,0.00011584322507208563,23.0,0.8,6.0,0.0,0.0014255167498218105,0.015680684248039915
freeze_back_quarter,46,34560,1403,33157,24,0,0.017106200997861726,0.0,1.0,0.011521941357837892,0.025327597369966447,0.0,0.00011584322507208563,23.0,0.8,6.0,0.0,0.0014255167498218105,0.015680684248039915
freeze_back_quarter,47,34560,1403,33157,24,0,0.017106200997861726,0.0,1.0,0.011521941357837892,0.025327597369966447,0.0,0.00011584322507208563,23.0,0.8,6.0,0.0,0.0014255167498218105,0.015680684248039915
freeze_back_quarter,48,34560,1403,33157,25,0,0.01781895937277263,0.0,1.0,0.012098383212942761,0.02617277981194231,0.0,0.00011584322507208563,23.0,0.8,6.0,0.0,0.0014255167498218105,0.01639344262295082
freeze_back_quarter,49,34560,1403,33157,25,0,0.01781895937277263,0.0,1.0,0.012098383212942761,0.02617277981194231,0.0,0.00011584322507208563,23.0,0.8,6.0,0.0,0.0014255167498218105,0.01639344262295082
freeze_back_quarter,50,34560,1403,33157,25,0,0.01781895937277263,0.0,1.0,0.012098383212942761,0.02617277981194231,0.0,0.00011584322507208563,23.0,0.8,6.0,0.0,0.0014255167498218105,0.01639344262295082
freeze_back_quarter,51,34560,1403,33157,25,0,0.01781895937277263,0.0,1.0,0.012098383212942761,0.02617277981194231,0.0,0.00011584322507208563,23.0,0.8,6.0,0.0,0.0014255167498218105,0.01639344262295082
freeze_back_half,0,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_back_half,1,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_back_half,2,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_back_half,3,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_back_half,4,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_back_half,5,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_back_half,6,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_back_half,7,34560,1403,33157,15,1,0.010691375623663579,3.0159543987694907e-05,0.9375,0.006489734904446389,0.017565185149631367,5.323919918153659e-06,0.0001708314055716373,7.0,0.15384615384615385,44.0,0.010691375623663579,0.010691375623663579,0.010691375623663579
freeze_back_half,8,34560,1403,33157,15,1,0.010691375623663579,3.0159543987694907e-05,0.9375,0.006489734904446389,0.017565185149631367,5.323919918153659e-06,0.0001708314055716373,7.0,0.15384615384615385,44.0,0.010691375623663579,0.010691375623663579,0.010691375623663579
freeze_back_half,9,34560,1403,33157,18,33,0.012829650748396294,0.000995264951593932,0.35294117647058826,0.008130619644247886,0.020189173301072064,0.0007088017189308875,0.0013973408199254745,7.0,0.15384615384615385,44.0,0.012829650748396294,0.012829650748396294,0.012829650748396294
freeze_back_half,10,34560,1403,33157,28,247,0.019957234497505347,0.0074494073649606415,0.10181818181818182,0.013843401108297036,0.028692634807830228,0.006579217127489312,0.008433714900755993,7.0,0.17307692307692307,43.0,0.019957234497505347,0.019957234497505347,0.019957234497505347
freeze_back_half,11,34560,1403,33157,35,610,0.024946543121881683,0.01839732183249389,0.05426356589147287,0.017991355452451903,0.03449605054324048,0.0170056630362241,0.019900561443648244,9.0,0.21153846153846154,41.0,0.024946543121881683,0.024946543121881683,0.024946543121881683
freeze_back_half,12,34560,1403,33157,38,652,0.0270848182466144,0.019664022679977078,0.05507246376811594,0.019795870718744772,0.036956408168189805,0.018224257881311517,0.02121507481610445,10.0,0.21153846153846154,41.0,0.0270848182466144,0.0270848182466144,0.0270848182466144
freeze_back_half,13,34560,1403,33157,54,659,0.03848895224518888,0.019875139487890943,0.07573632538569425,0.029618031310323333,0.04988023632990294,0.018427517792150263,0.021433999608189643,10.0,0.22115384615384615,40.5,0.03706343549536707,0.03848895224518888,0.03848895224518888
freeze_back_half,14,34560,1403,33157,83,664,0.05915894511760513,0.020025937207829417,0.1111111111111111,0.04797602252720354,0.07274934972836394,0.018572730430837882,0.021590347471590554,13.0,0.28846153846153844,37.0,0.05630791161796151,0.05844618674269423,0.05915894511760513
freeze_back_half,15,34560,1403,33157,103,674,0.07341411261582323,0.020327532647706367,0.13256113256113256,0.060900426842715544,0.08825743135446656,0.018863222091602978,0.02190297681500251,13.0,0.43333333333333335,17.0,0.06129722024233785,0.06699928724162509,0.07341411261582323
freeze_back_half,16,34560,1403,33157,119,679,0.08481824661439771,0.02047833036764484,0.14912280701754385,0.07134910950547094,0.10055473744500287,0.01900850063197244,0.02205925877672157,14.0,0.4666666666666667,16.0,0.06272273699215966,0.07056307911617961,0.08481824661439771
freeze_back_half,17,34560,1403,33157,162,684,0.11546685673556664,0.020629128087583316,0.19148936170212766,0.09978407092014252,0.13324962080480277,0.019153800665207936,0.022215519245574605,14.0,0.5,15.0,0.06272273699215966,0.07483962936564505,0.11546685673556664
freeze_back_half,18,34560,1403,33157,216,688,0.15395580898075553,0.020749766263534097,0.23893805309734514,0.1360179843387156,0.17378341942858916,0.019270056011958227,0.022340512300495136,16.0,0.6801948051948052,7.5,0.06272273699215966,0.07555238774055595,0.15395580898075553
freeze_back_half,19,34560,1403,33157,253,706,0.18032786885245902,0.021292638055312604,0.2638164754953076,0.16109193227792667,0.20130957048136516,0.019793370405709644,0.022902815714262413,17.0,0.7727272727272727,5.0,0.06557377049180328,0.07840342124019957,0.15965787598004277
freeze_back_half,20,34560,1403,33157,291,718,0.2074126870990734,0.021654552583164944,0.288404360753221,0.18700968876087937,0.2294135372874802,0.020142393446033822,0.023277537878950705,17.0,0.8181818181818182,4.0,0.06557377049180328,0.07840342124019957,0.16250890947968638
freeze_back_half,21,34560,1403,33157,323,722,0.23022095509622237,0.02177519075911572,0.3090909090909091,0.20894738347549288,0.25296782007945007,0.02025875994730791,0.02340241977934743,17.0,0.8181818181818182,4.0,0.06557377049180328,0.07840342124019957,0.16821097647897362
freeze_back_half,22,34560,1403,33157,365,724,0.2601568068424804,0.021835509847091112,0.3351698806244261,0.2378771692437272,0.28374625478860654,0.020316947918630663,0.02346485600886009,18.0,0.7727272727272727,5.0,0.06699928724162509,0.07982893799002139,0.19814682822523164
freeze_back_half,23,34560,1403,33157,385,725,0.27441197434069853,0.021865669391078806,0.34684684684684686,0.25170285104753587,0.2983530589264125,0.020346043078889674,0.02349607294901878,18.0,0.8,6.0,0.0684248039914469,0.08125445473984319,0.21240199572344975
freeze_back_half,24,34560,1403,33157,400,732,0.2851033499643621,0.02207678619899267,0.35335689045936397,0.2620917346360605,0.30928853979409887,0.020549730979665226,0.023714569751167168,18.0,0.8,5.0,0.0691375623663578,0.08196721311475409,0.22309337134711332
freeze_back_half,25,34560,1403,33157,406,735,0.28937990021382753,0.022167264830955755,0.3558282208588957,0.2662518468594058,0.31365817335323803,0.020637037375997258,0.023808199656088255,18.0,0.8,5.0,0.07127583749109052,0.08410548823948681,0.22594440484675696
freeze_back_half,26,34560,1403,33157,424,737,0.3022095509622238,0.022227583918931145,0.3652024117140396,0.2787473716067509,0.32675188595334603,0.020695245470009623,0.0238706157629113,18.0,0.8,5.0,0.07127583749109052,0.08909479686386315,0.23734853884533144
freeze_back_half,27,34560,1403,33157,442,738,0.3150392017106201,0.022257743462918842,0.37457627118644066,0.2912650319219096,0.33982346298564053,0.020724350661386743,0.02390182267195189,19.0,0.8,5.0,0.07127583749109052,0.09337134711332858,0.24162508909479685
freeze_back_half,28,34560,1403,33157,462,738,0.3292943692088382,0.022257743462918842,0.385,0.30519859611050904,0.3543223847386556,0.020724350661386743,0.02390182267195189,19.0,0.8090909090909091,5.0,0.07127583749109052,0.09907341411261582,0.2473271560940841
freeze_back_half,29,34560,1403,33157,497,742,0.35424091233071986,0.02237838163886962,0.4011299435028249,0.3296432218094908,0.3796346094374995,0.02084077902081691,0.024026642714192536,19.0,0.8,5.0,0.07127583749109052,0.11475409836065574,0.26300784034212404
freeze_back_half,30,34560,1403,33157,562,749,0.4005702066999287,0.022589498446783485,0.4286803966437834,0.37523472257107426,0.42644868798616353,0.021044557656693007,0.02424504878124038,20.0,0.7666666666666667,6.0,0.07127583749109052,0.16108339272986458,0.30933713471133284
freeze_back_half,31,34560,1403,33157,634,757,0.4518888096935139,0.022830774798685043,0.45578720345075485,0.42601372352373346,0.4780266364233171,0.021277492174295518,0.02449461106697951,21.0,0.7333333333333333,7.0,0.07127583749109052,0.21240199572344975,0.36065573770491804
freeze_back_half,32,34560,1403,33157,710,767,0.5060584461867427,0.023132370238561992,0.48070412999322953,0.4799164568794344,0.5321673496457519,0.02156872621911123,0.024806498026340853,22.0,0.6346153846153846,14.5,0.07127583749109052,0.26657163221667857,0.4148253741981468
freeze_back_half,33,34560,1403,33157,778,778,0.5545260156806843,0.02346412522242664,0.5,0.5284051658463468,0.5803490928803293,0.021889166684529726,0.025149490665517117,24.0,0.6538461538461539,17.5,0.07127583749109052,0.26657163221667857,0.4632929436920884
freeze_back_half,34,34560,1403,33157,832,780,0.5930149679258732,0.023524444310402026,0.5161290322580645,0.5670884469697036,0.6184335237993318,0.02194743779597781,0.025211843754904442,26.0,0.6538461538461539,17.0,0.07127583749109052,0.26657163221667857,0.5017818959372773
freeze_back_half,35,34560,1403,33157,852,781,0.6072701354240913,0.023554603854389723,0.5217391304347826,0.5814565600042727,0.6324978967063775,0.02197657440492692,0.025243019246373042,27.0,0.6538461538461539,17.0,0.07127583749109052,0.26657163221667857,0.5160370634354954
freeze_back_half,36,34560,1403,33157,863,781,0.6151104775481112,0.023554603854389723,0.5249391727493917,0.5893686831591116,0.6402236408194266,0.02197657440492692,0.025243019246373042,27.0,0.6538461538461539,17.0,0.07127583749109052,0.26657163221667857,0.5238774055595153
freeze_back_half,37,34560,1403,33157,868,782,0.6186742694226657,0.023584763398377416,0.526060606060606,0.5929673958317336,0.643733049632208,0.02200571171427376,0.025274194037443905,27.0,0.6538461538461539,17.0,0.07127583749109052,0.26657163221667857,0.5274411974340698
freeze_back_half,38,34560,1403,33157,872,782,0.6215253029223093,0.023584763398377416,0.5272067714631197,0.595847405035082,0.6465395376171826,0.02200571171427376,0.025274194037443905,27.0,0.6538461538461539,17.0,0.07127583749109052,0.26657163221667857,0.5302922309337135
freeze_back_half,39,34560,1403,33157,876,782,0.624376336421953,0.023584763398377416,0.5283474065138721,0.5987283422051954,0.6493450976353923,0.02200571171427376,0.025274194037443905,27.0,0.6538461538461539,17.0,0.07127583749109052,0.26657163221667857,0.5331432644333571
freeze_back_half,40,34560,1403,33157,881,782,0.6279401282965075,0.023584763398377416,0.5297654840649428,0.6023308249586768,0.6528507363673145,0.02200571171427376,0.025274194037443905,27.0,0.6538461538461539,17.0,0.07127583749109052,0.26657163221667857,0.5367070563079116
freeze_back_half,41,34560,1403,33157,885,782,0.6307911617961511,0.023584763398377416,0.5308938212357528,0.6052138654308282,0.6556541930834862,0.02200571171427376,0.025274194037443905,28.0,0.6730769230769231,17.0,0.07127583749109052,0.26657163221667857,0.5395580898075553
freeze_back_half,42,34560,1403,33157,887,782,0.632216678545973,0.023584763398377416,0.5314559616536848,0.606655738609301,0.6570555684991748,0.02200571171427376,0.025274194037443905,28.0,0.6730769230769231,17.0,0.07127583749109052,0.26657163221667857,0.5409836065573771
freeze_back_half,43,34560,1403,33157,888,782,0.6329294369208838,0.023584763398377416,0.5317365269461077,0.6073767636813051,0.6577561677242513,0.02200571171427376,0.025274194037443905,28.0,0.6730769230769231,17.0,0.07127583749109052,0.26657163221667857,0.5416963649322879
freeze_back_half,44,34560,1403,33157,897,782,0.639344262295082,0.023584763398377416,0.5342465753424658,0.6138686569069007,0.6640588931723823,0.02200571171427376,0.025274194037443905,28.0,0.6730769230769231,16.0,0.07127583749109052,0.26657163221667857,0.5481111903064861
freeze_back_half,45,34560,1403,33157,904,783,0.6443335709194583,0.023614922942365113,0.5358624777711914,0.6189212507522016,0.6689576694066465,0.022034849722709325,0.025305368129426048,28.0,0.6730769230769231,16.0,0.07127583749109052,0.26657163221667857,0.5531004989308624
freeze_back_half,46,34560,1403,33157,915,783,0.6521739130434783,0.023614922942365113,0.5388692579505301,0.6268670226508428,0.6766497647758933,0.022034849722709325,0.025305368129426048,28.0,0.6730769230769231,16.0,0.07127583749109052,0.26657163221667857,0.5609408410548824
freeze_back_half,47,34560,1403,33157,923,783,0.6578759800427655,0.023614922942365113,0.541031652989449,0.6326504133576628,0.6822393684457192,0.022034849722709325,0.025305368129426048,28.0,0.6730769230769231,16.0,0.07127583749109052,0.26657163221667857,0.5666429080541696
freeze_back_half,48,34560,1403,33157,931,783,0.6635780470420527,0.023614922942365113,0.5431738623103851,0.6384377693876492,0.6878250067923787,0.022034849722709325,0.025305368129426048,29.0,0.6730769230769231,16.0,0.07127583749109052,0.26657163221667857,0.5723449750534568
freeze_back_half,49,34560,1403,33157,935,783,0.6664290805416964,0.023614922942365113,0.5442374854481956,0.6413329495397996,0.6906163238285513,0.022034849722709325,0.025305368129426048,29.0,0.6730769230769231,16.0,0.07127583749109052,0.26657163221667857,0.5723449750534568
freeze_back_half,50,34560,1403,33157,938,783,0.6685673556664291,0.023614922942365113,0.5450319581638582,0.6435049970096672,0.6927091492499259,0.022034849722709325,0.025305368129426048,29.0,0.6730769230769231,16.0,0.07127583749109052,0.26657163221667857,0.5723449750534568
freeze_back_half,51,34560,1403,33157,940,783,0.6699928724162509,0.023614922942365113,0.5455600696459664,0.6449533455852444,0.6941040492685101,0.022034849722709325,0.025305368129426048,29.0,0.6730769230769231,16.0,0.07127583749109052,0.26657163221667857,0.5723449750534568
freeze_all_half,0,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_all_half,1,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_all_half,2,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_all_half,3,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_all_half,4,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_all_half,5,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_all_half,6,34560,1403,33157,0,0,0.0,0.0,,0.0,0.0027305555978667803,0.0,0.00011584322507208563,,,,0.0,0.0,0.0
freeze_all_half,7,34560,1403,33157,2,1,0.0014255167498218105,3.0159543987694907e-05,0.6666666666666666,0.0003910151944000939,0.005182788997628149,5.323919918153659e-06,0.0001708314055716373,7.0,0.15384615384615385,44.0,0.0014255167498218105,0.0014255167498218105,0.0014255167498218105
freeze_all_half,8,34560,1403,33157,3,1,0.0021382751247327157,3.0159543987694907e-05,0.75,0.000727467120232484,0.006267961368876491,5.323919918153659e-06,0.0001708314055716373,7.0,0.15384615384615385,44.0,0.0021382751247327157,0.0021382751247327157,0.0021382751247327157
freeze_all_half,9,34560,1403,33157,5,22,0.003563791874554526,0.0006635099677292879,0.18518518518518517,0.0015231702756766958,0.008315506807593742,0.00043823257015771676,0.0010044768641038863,8.0,0.17307692307692307,43.0,0.003563791874554526,0.003563791874554526,0.003563791874554526
freeze_all_half,10,34560,1403,33157,6,50,0.0042765502494654314,0.0015079771993847452,0.10714285714285714,0.0019614106384542238,0.009298890741896946,0.0011441079203076045,0.001987340325649748,8.5,0.1826923076923077,42.5,0.0042765502494654314,0.0042765502494654314,0.0042765502494654314
freeze_all_half,11,34560,1403,33157,11,123,0.007840342124019958,0.0037096239104864735,0.08208955223880597,0.004383521387824679,0.013984901477930148,0.0031102703276172984,0.004423961248832544,10.0,0.21153846153846154,41.0,0.007840342124019958,0.007840342124019958,0.007840342124019958
freeze_all_half,12,34560,1403,33157,12,123,0.008553100498930863,0.0037096239104864735,0.08888888888888889,0.00489945366709436,0.014890593495741199,0.0031102703276172984,0.004423961248832544,10.5,0.22115384615384615,40.5,0.008553100498930863,0.008553100498930863,0.008553100498930863
freeze_all_half,13,34560,1403,33157,19,123,0.0135424091233072,0.0037096239104864735,0.13380281690140844,0.0086867046338973,0.021054712608503383,0.0031102703276172984,0.004423961248832544,11.0,0.23076923076923078,40.0,0.012116892373485389,0.0135424091233072,0.0135424091233072
freeze_all_half,14,34560,1403,33157,42,124,0.02993585174625802,0.0037397834544741684,0.25301204819277107,0.022222612430667706,0.0402161636445898,0.0031377922635676273,0.0044567514132999204,14.0,0.48333333333333334,15.5,0.02851033499643621,0.02993585174625802,0.02993585174625802
freeze_all_half,15,34560,1403,33157,65,126,0.04632929436920884,0.003800102542449558,0.3403141361256545,0.036514633657138376,0.05862150125097594,0.0031928679253511276,0.004522299952351831,14.0,0.5,15.0,0.03349964362081254,0.042765502494654314,0.04632929436920884
freeze_all_half,16,34560,1403,33157,78,126,0.05559515324305061,0.003800102542449558,0.38235294117647056,0.044773738066002995,0.06884351270416085,0.0031928679253511276,0.004522299952351831,14.0,0.5,15.0,0.03492516037063435,0.04632929436920884,0.05559515324305061
freeze_all_half,17,34560,1403,33157,102,131,0.07270135424091233,0.0039509002623880326,0.43776824034334766,0.060250330450435555,0.08748590344966585,0.0033307368119074726,0.004685991567884013,15.0,0.5166666666666666,14.5,0.036350677120456164,0.04989308624376337,0.07270135424091233
freeze_all_half,18,34560,1403,33157,165,134,0.11760513186029936,0.0040413788943511175,0.5518394648829431,0.1017835959354026,0.1355149686807849,0.0034135767490304485,0.004784087932014153,17.0,0.7727272727272727,5.0,0.036350677120456164,0.05060584461867427,0.11760513186029936
freeze_all_half,19,34560,1403,33157,189,135,0.1347113328581611,0.004071538438338813,0.5833333333333334,0.1178403690993019,0.15357717864682313,0.0034412091686496075,0.004816767612812701,17.0,0.8181818181818182,4.0,0.03706343549536707,0.05131860299358518,0.12045616535994298
