split,suite,selection,model,raw_score_auroc,episodes,rows,successes,success_rate,brier,log_loss,auroc,ece10
test_unseen_init,all,all_q7plus,prior,,6368,56437,50218,0.8898063327249853,0.09864712535650152,0.35043417802169263,0.5,0.02441520814991227
test_unseen_init,all,all_q7plus,support_current,0.7440277995272978,6368,56437,50218,0.8898063327249853,0.07923850346364335,0.2928538904996787,0.7440277995272978,0.024155997929765662
test_unseen_init,all,all_q7plus,support_window4,0.7435364701043505,6368,56437,50218,0.8898063327249853,0.07739970269139233,0.2892279874582625,0.7435364701043505,0.026118674218142394
test_unseen_init,all,all_q7plus,support_prefix_mean,0.6836768406262603,6368,56437,50218,0.8898063327249853,0.08670060022048426,0.3251715930682979,0.6836768406262603,0.042854665641776896
test_unseen_init,all,all_q7plus,support_prefix_max,0.7896620549487047,6368,56437,50218,0.8898063327249853,0.07289114785034664,0.2733205045919535,0.7896620549487047,0.03155541771874367
test_unseen_init,all,all_q7plus,freeze,0.7090081952447739,6368,56437,50218,0.8898063327249853,0.08306160664865016,0.3016733196895211,0.7090081952447739,0.02499533197395641
test_unseen_init,all,all_q7plus,supervised_moe,,6368,56437,50218,0.8898063327249853,0.058331218097115854,0.20494593707328612,0.9092224951790991,0.021902344371378148
test_unseen_init,all,all_q7plus,clock_cap,,6368,56437,50218,0.8898063327249853,0.062416538936645005,0.2315371588580874,0.8379818117465161,0.018976208919049158
test_unseen_init,all,all_q7plus,prior_unseen_task,,6368,56437,50218,0.8898063327249853,0.0986028749109583,0.35025457460105175,0.47833771336807507,0.024012051081914842
test_unseen_init,all,all_q7plus,support_current_unseen_task,0.7175090748091336,6368,56437,50218,0.8898063327249853,0.0959501649324947,0.32933634031665066,0.7190450344009365,0.04908965992499337
test_unseen_init,all,all_q7plus,support_window4_unseen_task,0.7358063816834979,6368,56437,50218,0.8898063327249853,0.09633139662311532,0.3280277624207301,0.7358642128328207,0.05682533303821259
test_unseen_init,all,all_q7plus,support_prefix_mean_unseen_task,0.7446369013605905,6368,56437,50218,0.8898063327249853,0.10861244022522835,0.3520932330560098,0.7401522319752931,0.08007030457350676
test_unseen_init,all,all_q7plus,support_prefix_max_unseen_task,0.8372755054884646,6368,56437,50218,0.8898063327249853,0.07959193777446318,0.2755678878234075,0.8336110803880129,0.044857374124182524
test_unseen_init,all,all_q7plus,freeze_unseen_task,0.7090081952447739,6368,56437,50218,0.8898063327249853,0.08277484610510726,0.3016591850268449,0.7053293820002835,0.02341717403772719
test_unseen_init,all,all_q7plus,supervised_moe_unseen_task,,6368,56437,50218,0.8898063327249853,0.0684648238142749,0.25416585975845807,0.8225702187057451,0.020841525009267378
test_unseen_init,all,q7,prior,,6368,6368,6173,0.9693781407035176,0.032726411534363384,0.16214300996148157,0.5,0.05515659982861998
test_unseen_init,all,q7,support_current,0.5787270454045118,6368,6368,6173,0.9693781407035176,0.03747042107158223,0.16342014819750725,0.5787270454045118,0.04151315162776635
test_unseen_init,all,q7,support_window4,0.5787270454045118,6368,6368,6173,0.9693781407035176,0.04157532402283841,0.1744536258472405,0.5787270454045118,0.04843394845941802
test_unseen_init,all,q7,support_prefix_mean,0.5787270454045118,6368,6368,6173,0.9693781407035176,0.04838350295281925,0.19316561479556807,0.5787270454045118,0.06257938369531292
test_unseen_init,all,q7,support_prefix_max,0.5787270454045118,6368,6368,6173,0.9693781407035176,0.031168030607721435,0.14600227561015733,0.5787270454045118,0.012737883617587447
test_unseen_init,all,q7,freeze,0.6953058605091653,6368,6368,6173,0.9693781407035176,0.029643402657182905,0.13644650375497028,0.6953058605091653,0.023601487898007003
test_unseen_init,all,q7,supervised_moe,,6368,6368,6173,0.9693781407035176,0.028803049486764893,0.12405433302260038,0.7639310147166943,0.004542056756522946
test_unseen_init,all,q7,clock_cap,,6368,6368,6173,0.9693781407035176,0.02939712777292189,0.13214653483133382,0.6757579533701354,0.006107913844041525
test_unseen_init,all,q7,prior_unseen_task,,6368,6368,6173,0.9693781407035176,0.03277166588577857,0.16221394037527068,0.49402194004494343,0.05519182707863224
test_unseen_init,all,q7,support_current_unseen_task,0.6157850357429169,6368,6368,6173,0.9693781407035176,0.06733758849550552,0.24841926887851196,0.6170170344801804,0.1282498635266834
test_unseen_init,all,q7,support_window4_unseen_task,0.6157850357429169,6368,6368,6173,0.9693781407035176,0.08521960098528909,0.2917724868295091,0.6163632360943231,0.154021807275269
test_unseen_init,all,q7,support_prefix_mean_unseen_task,0.6157850357429169,6368,6368,6173,0.9693781407035176,0.11229608276969688,0.3602874878256922,0.6164388341287742,0.19231292503429837
test_unseen_init,all,q7,support_prefix_max_unseen_task,0.6157850357429169,6368,6368,6173,0.9693781407035176,0.04124812897550222,0.17192752863665933,0.6127552991314533,0.048539727107545554
test_unseen_init,all,q7,freeze_unseen_task,0.6953058605091653,6368,6368,6173,0.9693781407035176,0.029651250283806677,0.13686836019767273,0.6798954919479787,0.02388962561010578
test_unseen_init,all,q7,supervised_moe_unseen_task,,6368,6368,6173,0.9693781407035176,0.03268669101813849,0.15012706366837622,0.5728465982961366,0.01499150004670825
test_unseen_init,all,q15,prior,,2020,2020,1825,0.9034653465346535,0.08733140986235709,0.31811278518031316,0.5,0.010756194340244107
test_unseen_init,all,q15,support_current,0.6873705655075517,2020,2020,1825,0.9034653465346535,0.06510183419566849,0.26481737320027054,0.6873705655075517,0.027287915413168405
test_unseen_init,all,q15,support_window4,0.7000182648401827,2020,2020,1825,0.9034653465346535,0.060677510785025215,0.2505917439097572,0.7000182648401827,0.030306606472515995
test_unseen_init,all,q15,support_prefix_mean,0.6690579557428872,2020,2020,1825,0.9034653465346535,0.06374352767023377,0.2642038775657377,0.6690579557428872,0.041753186125948756
test_unseen_init,all,q15,support_prefix_max,0.6823800491745698,2020,2020,1825,0.9034653465346535,0.0660811136267807,0.2711051232182624,0.6823800491745698,0.03326219529105236
test_unseen_init,all,q15,freeze,0.5496775553213908,2020,2020,1825,0.9034653465346535,0.08446576201869274,0.3181069832010564,0.5496775553213908,0.04851594209961546
test_unseen_init,all,q15,supervised_moe,,2020,2020,1825,0.9034653465346535,0.06361088745272483,0.22971896838549524,0.8565872848612575,0.027654471278576197
test_unseen_init,all,q15,clock_cap,,2020,2020,1825,0.9034653465346535,0.06646228091887678,0.25822466088172524,0.6821496311907271,0.020799493424370725
test_unseen_init,all,q15,prior_unseen_task,,2020,2020,1825,0.9034653465346535,0.08738767256679125,0.31855671517981726,0.470919564453811,0.010371192288200715
test_unseen_init,all,q15,support_current_unseen_task,0.6638707411310151,2020,2020,1825,0.9034653465346535,0.07255743251235641,0.2818302741764103,0.6658208640674393,0.04612212606082408
test_unseen_init,all,q15,support_window4_unseen_task,0.7007488584474885,2020,2020,1825,0.9034653465346535,0.06586143409342556,0.259766625038462,0.7013923428170004,0.04175650336453311
test_unseen_init,all,q15,support_prefix_mean_unseen_task,0.8206083596768527,2020,2020,1825,0.9034653465346535,0.062256317313129195,0.24271602677937174,0.8205437302423604,0.06680235863969584
test_unseen_init,all,q15,support_prefix_max_unseen_task,0.8094274675096593,2020,2020,1825,0.9034653465346535,0.06911512788766315,0.25763483681773064,0.806639971900246,0.05335236864239412
test_unseen_init,all,q15,freeze_unseen_task,0.5496775553213908,2020,2020,1825,0.9034653465346535,0.0844152134756046,0.31807679278747086,0.5489680365296803,0.051597065040629636
test_unseen_init,all,q15,supervised_moe_unseen_task,,2020,2020,1825,0.9034653465346535,0.07349945798823185,0.28280200054347143,0.7327460484720758,0.0480340963031676
test_unseen_init,all,q25,prior,,635,635,491,0.7732283464566929,0.19522535156479098,0.6262932512563504,0.5,0.14099319441820446
test_unseen_init,all,q25,support_current,0.5493607150939127,635,635,491,0.7732283464566929,0.17883443213940883,0.6618845939175653,0.5493607150939127,0.12220534325087366
test_unseen_init,all,q25,support_window4,0.5970242136229916,635,635,491,0.7732283464566929,0.16944169165277392,0.6171098671273918,0.5970242136229916,0.12445277356020924
test_unseen_init,all,q25,support_prefix_mean,0.5909425209323377,635,635,491,0.7732283464566929,0.16765480175085837,0.6074877168399334,0.5909425209323377,0.13754422274809638
test_unseen_init,all,q25,support_prefix_max,0.6547012898845892,635,635,491,0.7732283464566929,0.16062580850837183,0.5568050525200791,0.6547012898845892,0.10260887378994607
test_unseen_init,all,q25,freeze,0.7899128762163385,635,635,491,0.7732283464566929,0.16505165897400437,0.5261015774266011,0.7899128762163385,0.13217866619420005
test_unseen_init,all,q25,supervised_moe,,635,635,491,0.7732283464566929,0.1320875773979001,0.4088471076739533,0.8518329938900204,0.08064723035089488
test_unseen_init,all,q25,clock_cap,,635,635,491,0.7732283464566929,0.133190774345875,0.43720003394311624,0.655040733197556,0.04235811714709109
test_unseen_init,all,q25,prior_unseen_task,,635,635,491,0.7732283464566929,0.1946297872489254,0.6230058323927895,0.5434770310024892,0.14140811625488037
test_unseen_init,all,q25,support_current_unseen_task,0.5817916949536094,635,635,491,0.7732283464566929,0.17588843207488436,0.5786617234783004,0.5915931206155239,0.1042489943240668
test_unseen_init,all,q25,support_window4_unseen_task,0.6361167684996605,635,635,491,0.7732283464566929,0.17013936480609634,0.555571768926626,0.6401618013125141,0.09811494367725022
test_unseen_init,all,q25,support_prefix_mean_unseen_task,0.720468431771894,635,635,491,0.7732283464566929,0.15083411018505935,0.4772786946207848,0.7064239646978954,0.08426613453399591
test_unseen_init,all,q25,support_prefix_max_unseen_task,0.7449932111337407,635,635,491,0.7732283464566929,0.15201068318012884,0.47229106656301645,0.740693595836162,0.05148489466873064
test_unseen_init,all,q25,freeze_unseen_task,0.7899128762163385,635,635,491,0.7732283464566929,0.16393771188378015,0.5253849431027062,0.7801963113826658,0.131152906439289
test_unseen_init,all,q25,supervised_moe_unseen_task,,635,635,491,0.7732283464566929,0.1650541992134793,0.5755566263136612,0.7150797691785473,0.11995679224940545
test_unseen_init,all,half_k4_alarm,prior,,101,101,11,0.10891089108910891,0.745574551549694,2.1982709756747316,0.5,0.8053106497857884
test_unseen_init,all,half_k4_alarm,support_current,0.47777777777777775,101,101,11,0.10891089108910891,0.31349965858862733,0.8786464541623864,0.47777777777777775,0.4048469445336207
test_unseen_init,all,half_k4_alarm,support_window4,0.5494949494949495,101,101,11,0.10891089108910891,0.3212082987363139,0.8769243045356047,0.5494949494949495,0.41434543752624503
test_unseen_init,all,half_k4_alarm,support_prefix_mean,0.6424242424242423,101,101,11,0.10891089108910891,0.5418373696983793,1.7360210422648161,0.6424242424242423,0.6247637301411983
test_unseen_init,all,half_k4_alarm,support_prefix_max,0.5949494949494949,101,101,11,0.10891089108910891,0.3222604159082454,0.890885460724119,0.5949494949494949,0.4249825928146292
test_unseen_init,all,half_k4_alarm,freeze,0.6494949494949495,101,101,11,0.10891089108910891,0.2178051566744256,0.6267960926614211,0.6494949494949495,0.34997079861353125
test_unseen_init,all,half_k4_alarm,supervised_moe,,101,101,11,0.10891089108910891,0.0910969321763917,0.3261668087979509,0.6808080808080808,0.059258928888312884
test_unseen_init,all,half_k4_alarm,clock_cap,,101,101,11,0.10891089108910891,0.29800056553773385,0.8506384971605613,0.7570707070707071,0.39336928678508015
test_unseen_init,all,half_k4_alarm,prior_unseen_task,,101,101,11,0.10891089108910891,0.7426632838539595,2.182550649613349,0.6373737373737374,0.8036003708655477
test_unseen_init,all,half_k4_alarm,support_current_unseen_task,0.43939393939393945,101,101,11,0.10891089108910891,0.2788592419928657,0.8077354534876314,0.4444444444444445,0.35115671888079386
test_unseen_init,all,half_k4_alarm,support_window4_unseen_task,0.48282828282828283,101,101,11,0.10891089108910891,0.2806693725307151,0.7859932416165004,0.4797979797979798,0.358204750825978
test_unseen_init,all,half_k4_alarm,support_prefix_mean_unseen_task,0.5191919191919192,101,101,11,0.10891089108910891,0.4337202272331512,1.1653478568722073,0.5232323232323233,0.5249729644538376
test_unseen_init,all,half_k4_alarm,support_prefix_max_unseen_task,0.5797979797979798,101,101,11,0.10891089108910891,0.2827173694667817,0.7902082490745418,0.5868686868686869,0.3849588060337431
test_unseen_init,all,half_k4_alarm,freeze_unseen_task,0.6494949494949495,101,101,11,0.10891089108910891,0.21206112373470842,0.6149428763192649,0.6515151515151515,0.3419962536476452
test_unseen_init,all,half_k4_alarm,supervised_moe_unseen_task,,101,101,11,0.10891089108910891,0.10299001281613106,0.3681082573614973,0.48484848484848486,0.0716317208395406
test_unseen_init,libero_goal,all_q7plus,prior,,1570,6948,6327,0.9106217616580311,0.08140272726326528,0.3011785242035099,0.5,0.0035997792168666054
test_unseen_init,libero_goal,all_q7plus,support_current,0.78586188527709,1570,6948,6327,0.9106217616580311,0.06525375188542357,0.24888586802366175,0.78586188527709,0.050066877499314766
test_unseen_init,libero_goal,all_q7plus,support_window4,0.7836346389613615,1570,6948,6327,0.9106217616580311,0.06470618884220028,0.25283902193665453,0.7836346389613615,0.05484801303796165
test_unseen_init,libero_goal,all_q7plus,support_prefix_mean,0.7354028322754486,1570,6948,6327,0.9106217616580311,0.07930643276296039,0.31589872478980113,0.7354028322754486,0.06404194760916779
test_unseen_init,libero_goal,all_q7plus,support_prefix_max,0.8032553275370464,1570,6948,6327,0.9106217616580311,0.06350753401178963,0.2521377918830369,0.8032553275370464,0.059674458758859614
test_unseen_init,libero_goal,all_q7plus,freeze,0.691236112797262,1570,6948,6327,0.9106217616580311,0.0711804040683003,0.2651685369544186,0.691236112797262,0.018102899358397834
test_unseen_init,libero_goal,all_q7plus,supervised_moe,,1570,6948,6327,0.9106217616580311,0.05080356337232357,0.19292493825680643,0.8738382420050358,0.02476151493736348
test_unseen_init,libero_goal,all_q7plus,clock_cap,,1570,6948,6327,0.9106217616580311,0.04653105010041993,0.18320501312988194,0.856470887363336,0.01102080605606461
test_unseen_init,libero_goal,all_q7plus,prior_unseen_task,,1570,6948,6327,0.9106217616580311,0.08074746447211144,0.2971095532267184,0.7683180256279672,0.0015296544728461425
test_unseen_init,libero_goal,all_q7plus,support_current_unseen_task,0.6226121875753201,1570,6948,6327,0.9106217616580311,0.09960769777514,0.3369668788609693,0.6374009402232133,0.0719490253865963
test_unseen_init,libero_goal,all_q7plus,support_window4_unseen_task,0.6134873749925873,1570,6948,6327,0.9106217616580311,0.11151311731282734,0.3623105078170109,0.6280264500452652,0.0890193576862051
test_unseen_init,libero_goal,all_q7plus,support_prefix_mean_unseen_task,0.554287315538269,1570,6948,6327,0.9106217616580311,0.1424463285705146,0.4341197824209733,0.5689938603744858,0.12417819273266235
test_unseen_init,libero_goal,all_q7plus,support_prefix_max_unseen_task,0.7290725762630161,1570,6948,6327,0.9106217616580311,0.0808425283541875,0.2804939907059362,0.741088151461912,0.05816929328841772
test_unseen_init,libero_goal,all_q7plus,freeze_unseen_task,0.691236112797262,1570,6948,6327,0.9106217616580311,0.0706407697313338,0.2629274865925225,0.6984861800524145,0.016911295840281594
test_unseen_init,libero_goal,all_q7plus,supervised_moe_unseen_task,,1570,6948,6327,0.9106217616580311,0.07013091525621346,0.288167082905759,0.6287098183869096,0.02758590491864624
test_unseen_init,libero_goal,q7,prior,,1570,1570,1543,0.9828025477707006,0.02160505437296253,0.1303767682307721,0.5,0.06858100689580315
test_unseen_init,libero_goal,q7,support_current,0.6036580975012603,1570,1570,1543,0.9828025477707006,0.017814267397541054,0.0920514317789489,0.6036580975012603,0.007035448370799569
test_unseen_init,libero_goal,q7,support_window4,0.6036580975012603,1570,1570,1543,0.9828025477707006,0.01810645565888039,0.09352089281703496,0.6036580975012603,0.005840938691157452
test_unseen_init,libero_goal,q7,support_prefix_mean,0.6036580975012603,1570,1570,1543,0.9828025477707006,0.018745743810800436,0.09598291453519613,0.6036580975012603,0.00825554904261107
test_unseen_init,libero_goal,q7,support_prefix_max,0.6036580975012603,1570,1570,1543,0.9828025477707006,0.017153764446287374,0.09382460532570903,0.6036580975012603,0.008114319115693207
test_unseen_init,libero_goal,q7,freeze,0.4855620364369554,1570,1570,1543,0.9828025477707006,0.01969055970930503,0.11271218490884231,0.4855620364369554,0.04352150370941983
test_unseen_init,libero_goal,q7,supervised_moe,,1570,1570,1543,0.9828025477707006,0.018494085801524944,0.09769008774984066,0.6170759223254363,0.02443809309643953
test_unseen_init,libero_goal,q7,clock_cap,,1570,1570,1543,0.9828025477707006,0.01692465722897612,0.08749828812708996,0.5,0.004791384231700779
test_unseen_init,libero_goal,q7,prior_unseen_task,,1570,1570,1543,0.9828025477707006,0.02145891077067554,0.12915709525329186,0.8163390221070066,0.06855100264983083
test_unseen_init,libero_goal,q7,support_current_unseen_task,0.48688221598137355,1570,1570,1543,0.9828025477707006,0.04678167921422753,0.19572923445122092,0.5071649744365234,0.11781326862765465
test_unseen_init,libero_goal,q7,support_window4_unseen_task,0.48688221598137355,1570,1570,1543,0.9828025477707006,0.06173737267834619,0.23028726120495618,0.504716641463239,0.1399399684082246
test_unseen_init,libero_goal,q7,support_prefix_mean_unseen_task,0.48688221598137355,1570,1570,1543,0.9828025477707006,0.08599837528277132,0.2878135215600078,0.5010201387388685,0.17406784610763298
test_unseen_init,libero_goal,q7,support_prefix_max_unseen_task,0.48688221598137355,1570,1570,1543,0.9828025477707006,0.024807351236148023,0.12417207794177387,0.5183504956674108,0.04715095178552947
test_unseen_init,libero_goal,q7,freeze_unseen_task,0.4855620364369554,1570,1570,1543,0.9828025477707006,0.019561528324585287,0.11183543356945501,0.50411655985214,0.04337758931349094
test_unseen_init,libero_goal,q7,supervised_moe_unseen_task,,1570,1570,1543,0.9828025477707006,0.024657086601068398,0.14241816629462786,0.14990038645255757,0.043600390963870146
test_unseen_init,libero_goal,q15,prior,,176,176,149,0.8465909090909091,0.1344486440910386,0.45269505157721607,0.5,0.06763063178398843
test_unseen_init,libero_goal,q15,support_current,0.8267462092965447,176,176,149,0.8465909090909091,0.13268954177886816,0.5159923516113987,0.8267462092965447,0.12475829386193876
test_unseen_init,libero_goal,q15,support_window4,0.8133233905045985,176,176,149,0.8465909090909091,0.13686373019045603,0.571137536784383,0.8133233905045985,0.13570988251684146
test_unseen_init,libero_goal,q15,support_prefix_mean,0.6460352970420085,176,176,149,0.8465909090909091,0.14227475942910114,0.6198372341564156,0.6460352970420085,0.1337393331527085
test_unseen_init,libero_goal,q15,support_prefix_max,0.6751180710912255,176,176,149,0.8465909090909091,0.13897756222149968,0.5969740446726786,0.6751180710912255,0.13073394782647332
test_unseen_init,libero_goal,q15,freeze,0.32960477255779275,176,176,149,0.8465909090909091,0.13909508007287116,0.49792184615647683,0.32960477255779275,0.09391753418266412
test_unseen_init,libero_goal,q15,supervised_moe,,176,176,149,0.8465909090909091,0.1336622910432001,0.4816973449092302,0.7996520009942829,0.11645882197652294
test_unseen_init,libero_goal,q15,clock_cap,,176,176,149,0.8465909090909091,0.13067047909834414,0.4319998992841448,0.5,0.02820881711109091
test_unseen_init,libero_goal,q15,prior_unseen_task,,176,176,149,0.8465909090909091,0.1339653397089947,0.44996876629798876,0.43823017648521,0.06016937629592345
