split,episode_row,query,success,model,probability_at_alarm,observed_later_queries,max_later_increase
test_unseen_init,10528,34,0,support_prefix_max,0.6005194057386255,5,0.0
test_unseen_init,10529,31,1,support_current,0.4604669448536382,5,0.5090013406364491
test_unseen_init,10529,31,1,support_window4,0.7028863087423708,5,-0.18774297460352107
test_unseen_init,10529,31,1,support_prefix_mean,0.9586681772603336,5,-0.006585290547611922
test_unseen_init,10529,31,1,support_prefix_max,0.6785954849556316,5,0.0
test_unseen_init,10531,33,0,support_current,0.3119907580169054,5,0.5271026334713045
test_unseen_init,10531,33,0,support_window4,0.5194228135112372,5,0.2578893444694804
test_unseen_init,10531,33,0,support_prefix_mean,0.9450977487656214,5,-0.005427210940083804
test_unseen_init,10531,33,0,support_prefix_max,0.5249269455953026,5,0.0
test_unseen_init,10532,48,0,support_current,0.888383312621151,3,-0.00880945556720325
test_unseen_init,10532,48,0,support_window4,0.8615863397500577,3,0.02485461651134302
test_unseen_init,10532,48,0,support_prefix_mean,0.9569280036137382,3,-0.0014412089276630846
test_unseen_init,10532,48,0,support_prefix_max,0.886028959482775,3,0.0
test_unseen_init,10533,47,0,support_current,0.6423625151452542,4,0.22018373256530166
test_unseen_init,10533,47,0,support_window4,0.5356647428587002,4,0.20753971062869048
test_unseen_init,10533,47,0,support_prefix_mean,0.9189978305741177,4,-0.0045813869542330465
test_unseen_init,10533,47,0,support_prefix_max,0.7267175134281015,4,0.0
test_unseen_init,10535,33,0,support_current,0.3943244568968296,5,0.4428433259207656
test_unseen_init,10535,33,0,support_window4,0.6309254088466861,5,0.14761347463469676
test_unseen_init,10535,33,0,support_prefix_mean,0.9455652275066633,5,-0.0054198238674224575
test_unseen_init,10535,33,0,support_prefix_max,0.5022136900197907,5,0.0
test_unseen_init,10698,38,0,support_current,0.7348218992145429,5,0.1039057511621394
test_unseen_init,10698,38,0,support_window4,0.8083589957766125,5,-0.024430609443553908
test_unseen_init,10698,38,0,support_prefix_mean,0.9248463875654513,5,-0.0031126759955474315
test_unseen_init,10698,38,0,support_prefix_max,0.8758020266439598,5,0.0
test_unseen_init,10705,34,0,support_current,0.46440182418504083,5,0.2310659760054259
test_unseen_init,10705,34,0,support_window4,0.685837025823842,5,-0.17390848160163996
test_unseen_init,10705,34,0,support_prefix_mean,0.9403130439511456,5,-0.00877093817989305
test_unseen_init,10705,34,0,support_prefix_max,0.6821203669852177,5,-0.0673264656255077
test_unseen_init,10709,33,0,support_current,0.5021043814034597,5,0.3526920017607532
test_unseen_init,10709,33,0,support_window4,0.7332570828317742,5,0.038480198332407234
test_unseen_init,10709,33,0,support_prefix_mean,0.9547971396235867,5,-0.0058582590618682095
test_unseen_init,10709,33,0,support_prefix_max,0.7146768719517635,5,0.0
test_unseen_init,10712,34,1,support_current,0.4781251042991879,5,0.20637186045229744
test_unseen_init,10712,34,1,support_window4,0.6071401577336133,5,-0.020828071727232333
test_unseen_init,10712,34,1,support_prefix_mean,0.9597768464860662,5,-0.0043535614546247325
test_unseen_init,10712,34,1,support_prefix_max,0.6942221289398027,5,0.0
test_unseen_init,10713,35,0,support_current,0.4495550027046979,5,0.37524646319817373
test_unseen_init,10713,35,0,support_window4,0.6252172692301322,5,0.10650457860624418
test_unseen_init,10713,35,0,support_prefix_mean,0.9547770617771406,5,-0.005661832004648093
test_unseen_init,10713,35,0,support_prefix_max,0.6686893815726305,5,0.0
test_unseen_init,10714,34,0,support_current,0.4071408044340526,5,0.3204377793881091
test_unseen_init,10714,34,0,support_window4,0.6633362287862596,5,-0.03667200509786639
test_unseen_init,10714,34,0,support_prefix_mean,0.9599910168002681,5,-0.005066030370740826
test_unseen_init,10714,34,0,support_prefix_max,0.628264027989239,5,0.0
test_unseen_init,10715,37,0,support_current,0.6115489393614141,5,0.29529597162348875
test_unseen_init,10715,37,0,support_window4,0.762424418396169,5,0.10852140976695546
test_unseen_init,10715,37,0,support_prefix_mean,0.9678940922026125,5,-0.004126692574159985
test_unseen_init,10715,37,0,support_prefix_max,0.798074381289529,5,-0.03368726902008545
test_unseen_init,10716,35,0,support_current,0.41301054920473057,5,0.38163523005599054
test_unseen_init,10716,35,0,support_window4,0.6175139442593909,5,0.0872703641233169
test_unseen_init,10716,35,0,support_prefix_mean,0.9670070202304174,5,-0.004252546627266707
test_unseen_init,10716,35,0,support_prefix_max,0.6340480748457198,5,0.0
test_unseen_init,10717,36,0,support_current,0.7554633312727244,5,0.15701371531499964
test_unseen_init,10717,36,0,support_window4,0.7997905717183331,5,0.04586648039124397
test_unseen_init,10717,36,0,support_prefix_mean,0.962367797387974,5,-0.004309594984853726
test_unseen_init,10717,36,0,support_prefix_max,0.878250140266858,5,-0.06844288727524905
test_unseen_init,10718,34,0,support_current,0.5737752249989516,5,0.25894387898744886
test_unseen_init,10718,34,0,support_window4,0.7730810047115627,5,-0.07134087530365729
test_unseen_init,10718,34,0,support_prefix_mean,0.963015515967822,5,-0.0050090474176032185
test_unseen_init,10718,34,0,support_prefix_max,0.7710042031100754,5,-0.0030643962337979502
test_unseen_init,10755,34,0,support_current,0.6746943309188748,5,0.24476393645155392
test_unseen_init,10755,34,0,support_window4,0.7895175832544103,5,0.1127633018655041
test_unseen_init,10755,34,0,support_prefix_mean,0.9581721386784375,5,-0.003953421598372642
test_unseen_init,10755,34,0,support_prefix_max,0.8397785716273805,5,0.0
test_unseen_init,10801,34,0,support_current,0.5508062165596803,5,0.3569803285593359
test_unseen_init,10801,34,0,support_window4,0.6195232338974217,5,0.25526768509942066
test_unseen_init,10801,34,0,support_prefix_mean,0.9496288954675319,5,-0.006683168616684276
test_unseen_init,10801,34,0,support_prefix_max,0.7536934797574749,5,-0.03197104592350708
test_unseen_init,10893,33,0,support_current,0.6985550307492865,5,0.22961860304342674
test_unseen_init,10893,33,0,support_window4,0.629585075431532,5,0.2786439848389852
test_unseen_init,10893,33,0,support_prefix_mean,0.9393103419771475,5,-0.0015947816066765874
test_unseen_init,10893,33,0,support_prefix_max,0.7081673353001121,5,0.0
test_unseen_init,11098,50,0,support_current,0.9291431194346922,1,0.003414142961103206
test_unseen_init,11098,50,0,support_window4,0.847266283982879,1,0.029630838458537867
test_unseen_init,11098,50,0,support_prefix_mean,0.9393614084422541,1,-0.00037943959344088896
test_unseen_init,11098,50,0,support_prefix_max,0.8566786750724261,1,0.0
test_unseen_init,11105,35,0,support_current,0.42392291124517933,5,0.4654139237238174
test_unseen_init,11105,35,0,support_window4,0.749912396477112,5,0.0984711779692038
test_unseen_init,11105,35,0,support_prefix_mean,0.9635143387584222,5,-0.005518545029701949
test_unseen_init,11105,35,0,support_prefix_max,0.6446357987060733,5,0.0
test_unseen_init,11106,46,0,support_current,0.10142423894606788,5,0.8421677747160295
test_unseen_init,11106,46,0,support_window4,0.046891345638895764,5,0.4381785888649058
test_unseen_init,11106,46,0,support_prefix_mean,0.9016844723740111,5,-0.014261781789285277
test_unseen_init,11106,46,0,support_prefix_max,0.10279772552737246,5,0.0
test_unseen_init,11107,35,0,support_current,0.5630527003545188,5,0.33766958768185573
test_unseen_init,11107,35,0,support_window4,0.7664169309464439,5,0.0691222929904538
test_unseen_init,11107,35,0,support_prefix_mean,0.9566553435210045,5,-0.003840196051644651
test_unseen_init,11107,35,0,support_prefix_max,0.7630060713764161,5,0.0
test_unseen_init,11108,35,0,support_current,0.43483856663180365,5,0.481591229329174
test_unseen_init,11108,35,0,support_window4,0.6434403634657755,5,0.2416419616719252
test_unseen_init,11108,35,0,support_prefix_mean,0.9489724240731928,5,-0.005933947028011866
test_unseen_init,11108,35,0,support_prefix_max,0.6550166078080853,5,0.0
test_unseen_init,11111,33,0,support_current,0.8796696842370503,5,-0.0173707845754415
test_unseen_init,11111,33,0,support_window4,0.9225488094266202,5,-0.021664826418739014
test_unseen_init,11111,33,0,support_prefix_mean,0.9571395924058311,5,-0.002534767415141803
test_unseen_init,11111,33,0,support_prefix_max,0.9498033896268959,5,-0.007773495537169439
test_unseen_init,11112,36,0,support_current,0.652518725638751,5,0.2464069796030216
test_unseen_init,11112,36,0,support_window4,0.7798799633001288,5,0.09325220694505731
test_unseen_init,11112,36,0,support_prefix_mean,0.9730166298849068,5,-0.0041801054431390705
test_unseen_init,11112,36,0,support_prefix_max,0.6759389670546702,5,0.0
test_unseen_init,11113,34,0,support_current,0.49350322934934854,5,0.3851063287698131
test_unseen_init,11113,34,0,support_window4,0.6095786412456125,5,0.1984072786545481
test_unseen_init,11113,34,0,support_prefix_mean,0.955734330461267,5,-0.006270675132323489
test_unseen_init,11113,34,0,support_prefix_max,0.7074387025328073,5,0.0
test_unseen_init,11114,36,0,support_current,0.6698163547840446,5,0.24678420036962434
test_unseen_init,11114,36,0,support_window4,0.7495682763693045,5,0.1536953355958358
test_unseen_init,11114,36,0,support_prefix_mean,0.9668297062053722,5,-0.0029993531716232535
test_unseen_init,11114,36,0,support_prefix_max,0.8367046329812585,5,0.0
test_unseen_init,11115,36,0,support_current,0.525147450308596,5,0.3437890790008059
test_unseen_init,11115,36,0,support_window4,0.7200680987944303,5,0.024268937709983174
test_unseen_init,11115,36,0,support_prefix_mean,0.9665363992835347,5,-0.003987376449472002
test_unseen_init,11115,36,0,support_prefix_max,0.7335439741251981,5,0.0
test_unseen_init,11117,35,0,support_current,0.5722863867318428,5,0.3492551578325348
test_unseen_init,11117,35,0,support_window4,0.7980990746192991,5,0.05550837216902249
test_unseen_init,11117,35,0,support_prefix_mean,0.9629045187266406,5,-0.0025954649090063064
test_unseen_init,11117,35,0,support_prefix_max,0.7699021954973625,5,0.0
test_unseen_init,11118,34,0,support_current,0.45810797304869444,5,0.3986244740363578
test_unseen_init,11118,34,0,support_window4,0.6081791390646928,5,0.18393446020481996
test_unseen_init,11118,34,0,support_prefix_mean,0.9546419774651614,5,-0.0049593519604895775
test_unseen_init,11118,34,0,support_prefix_max,0.6764703743778898,5,0.0
test_unseen_init,11119,38,0,support_current,0.6952552458031834,5,0.18070473413368582
test_unseen_init,11119,38,0,support_window4,0.7537388528094643,5,0.02979298201578562
test_unseen_init,11119,38,0,support_prefix_mean,0.9669567255797864,5,-0.003775301119209873
test_unseen_init,11119,38,0,support_prefix_max,0.7869717855072546,5,0.0
test_unseen_init,11154,36,0,support_current,0.5398424835870598,5,0.37738562548562504
test_unseen_init,11154,36,0,support_window4,0.7038015571007887,5,0.20177172321330994
test_unseen_init,11154,36,0,support_prefix_mean,0.9616749648667583,5,-0.004846601453826871
test_unseen_init,11154,36,0,support_prefix_max,0.7451913487549098,5,0.0
test_unseen_init,11156,36,0,support_current,0.7405577421914442,5,0.13985057123296663
test_unseen_init,11156,36,0,support_window4,0.6703305301454628,5,0.18465190623952188
test_unseen_init,11156,36,0,support_prefix_mean,0.9460585836724682,5,-0.004562660484039083
test_unseen_init,11156,36,0,support_prefix_max,0.8057398177446035,5,0.0
test_unseen_init,11157,34,0,support_current,0.5849961403802705,5,0.2941027874717784
test_unseen_init,11157,34,0,support_window4,0.7676564987558488,5,0.07011065978290199
test_unseen_init,11157,34,0,support_prefix_mean,0.9660831412120935,5,-0.005190020260344874
test_unseen_init,11157,34,0,support_prefix_max,0.7792225031792187,5,-0.0663733233670818
test_unseen_init,11158,37,0,support_current,0.9216063802475327,5,0.01094407411424625
test_unseen_init,11158,37,0,support_window4,0.7312396033598663,5,0.14519102358567937
test_unseen_init,11158,37,0,support_prefix_mean,0.9564966658034479,5,-0.000852035646624838
test_unseen_init,11158,37,0,support_prefix_max,0.7228053725047242,5,0.0
test_unseen_init,11504,19,0,support_current,0.6410920712760967,5,0.06802593847607863
test_unseen_init,11504,19,0,support_window4,0.5787042339058021,5,0.0356378917662179
test_unseen_init,11504,19,0,support_prefix_mean,0.4417410794006772,5,0.00783674206410745
test_unseen_init,11504,19,0,support_prefix_max,0.6284891074009321,5,0.0
test_unseen_init,11505,17,0,support_current,0.657087963003503,5,0.20182530671412935
test_unseen_init,11505,17,0,support_window4,0.4748667443918835,5,0.24359610460588743
test_unseen_init,11505,17,0,support_prefix_mean,0.605746571414101,5,0.015058013872046305
test_unseen_init,11505,17,0,support_prefix_max,0.6532561313143668,5,0.0
test_unseen_init,11506,18,0,support_current,0.6843077336582959,5,0.044073485627917686
test_unseen_init,11506,18,0,support_window4,0.44973471445103114,5,0.0378672579414111
test_unseen_init,11506,18,0,support_prefix_mean,0.5704695699286974,5,-0.004822535236728265
test_unseen_init,11506,18,0,support_prefix_max,0.4004306425338345,5,0.0
test_unseen_init,11509,19,1,support_current,0.4579473629853028,5,0.25917813639119713
test_unseen_init,11509,19,1,support_window4,0.3581691210587886,5,0.1291738903242483
test_unseen_init,11509,19,1,support_prefix_mean,0.36120862411119836,5,0.01379655863809004
test_unseen_init,11509,19,1,support_prefix_max,0.5558489299851547,5,0.0
test_unseen_init,11510,30,0,support_current,0.18807019217544657,5,0.46799918284588543
test_unseen_init,11510,30,0,support_window4,0.042004592572213555,5,0.1724765146760613
test_unseen_init,11510,30,0,support_prefix_mean,0.18263935248668597,5,-0.001617647939076844
test_unseen_init,11510,30,0,support_prefix_max,0.10678176839499336,5,0.0
test_unseen_init,11511,17,0,support_current,0.6884016862958452,5,0.16116517022489152
test_unseen_init,11511,17,0,support_window4,0.3638370389812942,5,0.3189344831516046
test_unseen_init,11511,17,0,support_prefix_mean,0.49909329985761935,5,0.016744906507502877
test_unseen_init,11511,17,0,support_prefix_max,0.1511546747787269,5,0.0
test_unseen_init,11904,17,0,support_current,0.6153548246393882,5,0.13028868092002344
test_unseen_init,11904,17,0,support_window4,0.46447662317561805,5,0.13202227470073974
test_unseen_init,11904,17,0,support_prefix_mean,0.5964985237280799,5,-0.0200738185487489
test_unseen_init,11904,17,0,support_prefix_max,0.6315952179757335,5,0.0
test_unseen_init,11905,37,0,support_current,0.7256365793031528,5,0.18589694241630517
test_unseen_init,11905,37,0,support_window4,0.43571704819242,5,0.3859448630123294
test_unseen_init,11905,37,0,support_prefix_mean,0.7021644010998039,5,0.006069444043993344
test_unseen_init,11905,37,0,support_prefix_max,0.3574142334927682,5,0.0
test_unseen_init,11906,17,0,support_current,0.6375091565798957,5,0.13530670371719222
test_unseen_init,11906,17,0,support_window4,0.45144094740053137,5,0.1882276003360172
test_unseen_init,11906,17,0,support_prefix_mean,0.5898370900098703,5,0.0035105770464992636
test_unseen_init,11906,17,0,support_prefix_max,0.4412286988295153,5,0.0
test_unseen_init,11907,16,0,support_current,0.5570711341901823,5,0.16426871773860596
test_unseen_init,11907,16,0,support_window4,0.4775352913664621,5,0.12728063555338864
test_unseen_init,11907,16,0,support_prefix_mean,0.5441818263350132,5,-0.015767814044327366
test_unseen_init,11907,16,0,support_prefix_max,0.6292486141580512,5,0.0
test_unseen_init,11909,15,0,support_current,0.3410070401222851,5,0.3082690251623682
test_unseen_init,11909,15,0,support_window4,0.2839403692978082,5,0.18603201327284308
test_unseen_init,11909,15,0,support_prefix_mean,0.40041310277890685,5,-0.03861902863310007
test_unseen_init,11909,15,0,support_prefix_max,0.5022347603440512,5,0.0
test_unseen_init,11910,16,0,support_current,0.5292816117444566,5,0.280689814201164
test_unseen_init,11910,16,0,support_window4,0.3718219277534239,5,0.33701768470312704
test_unseen_init,11910,16,0,support_prefix_mean,0.5419425370948289,5,0.029330021093118552
test_unseen_init,11910,16,0,support_prefix_max,0.543827760579468,5,0.0
test_unseen_init,11911,16,0,support_current,0.19695493606216014,5,0.5967034247508374
test_unseen_init,11911,16,0,support_window4,0.320413168850567,5,0.4145266706147857
test_unseen_init,11911,16,0,support_prefix_mean,0.5468391352332383,5,0.003175875681780127
test_unseen_init,11911,16,0,support_prefix_max,0.37061971405897315,5,0.0
test_unseen_init,14336,51,0,support_current,0.5319352582565624,0,
test_unseen_init,14336,51,0,support_window4,0.5475031456419734,0,
test_unseen_init,14336,51,0,support_prefix_mean,0.7350274907984998,0,
test_unseen_init,14336,51,0,support_prefix_max,0.5164520846516883,0,
test_unseen_init,14342,36,0,support_current,0.6968822914118661,5,0.18637108913641132
test_unseen_init,14342,36,0,support_window4,0.6945476681425156,5,0.024944123344702418
test_unseen_init,14342,36,0,support_prefix_mean,0.8766019672997362,5,-0.007660257500561873
test_unseen_init,14342,36,0,support_prefix_max,0.7613548902175848,5,0.0
test_unseen_init,14506,31,0,support_current,0.6065354570346527,5,0.14665859013039817
test_unseen_init,14506,31,0,support_window4,0.5004201976878514,5,0.055360323502264275
test_unseen_init,14506,31,0,support_prefix_mean,0.9310324376373494,5,-0.005380531789717091
test_unseen_init,14506,31,0,support_prefix_max,0.7781884189635179,5,0.0
test_unseen_init,14612,33,0,support_current,0.49767796517854007,5,0.38759436482987425
test_unseen_init,14612,33,0,support_window4,0.20416271170644204,5,0.5633616032941369
test_unseen_init,14612,33,0,support_prefix_mean,0.8176218690314078,5,-0.019742586661746886
test_unseen_init,14612,33,0,support_prefix_max,0.2445910159861128,5,0.0
test_unseen_init,14614,44,0,support_current,0.34131739855083687,5,0.03445342266788698
test_unseen_init,14614,44,0,support_window4,0.12168352925074384,5,0.005442924871359042
test_unseen_init,14614,44,0,support_prefix_mean,0.7743819453792136,5,-0.018846473902716654
test_unseen_init,14614,44,0,support_prefix_max,0.2444541873288777,5,0.0
test_unseen_init,15012,36,0,support_current,0.8458996528591828,5,0.05734385226152616
test_unseen_init,15012,36,0,support_window4,0.5668378337040476,5,0.29865112307689334
test_unseen_init,15012,36,0,support_prefix_mean,0.8796402815348291,5,-0.00018022423091967887
test_unseen_init,15012,36,0,support_prefix_max,0.5825128635985278,5,0.0
test_unseen_init,15013,42,0,support_current,0.6799721627525083,5,0.21301066435525795
test_unseen_init,15013,42,0,support_window4,0.6697570129007973,5,0.19384842780797717
test_unseen_init,15013,42,0,support_prefix_mean,0.6379561270340383,5,0.027421904819875498
test_unseen_init,15013,42,0,support_prefix_max,0.11434125939612519,5,0.0
test_unseen_init,15352,23,1,support_current,0.9439553595877238,5,5.956689403807669e-05
test_unseen_init,15352,23,1,support_window4,0.9625806314588758,5,-0.017056431118429916
test_unseen_init,15352,23,1,support_prefix_mean,0.9738170715741502,5,-0.0027280442938537597
test_unseen_init,15352,23,1,support_prefix_max,0.9781455998929519,5,-0.022349110650524584
test_unseen_init,15353,23,1,support_current,0.9555388415063499,5,-0.023587800876134435
test_unseen_init,15353,23,1,support_window4,0.9486954466360431,5,-0.010167291896068686
test_unseen_init,15353,23,1,support_prefix_mean,0.9711182526281794,5,-0.0022730456479980177
test_unseen_init,15353,23,1,support_prefix_max,0.9658849799095618,5,-0.0002799732436092883
test_unseen_init,15702,21,1,support_current,0.9627433550703888,0,
test_unseen_init,15702,21,1,support_window4,0.9627207605676926,0,
test_unseen_init,15702,21,1,support_prefix_mean,0.975337788310935,0,
test_unseen_init,15702,21,1,support_prefix_max,0.973161757850834,0,
test_unseen_init,16870,23,0,support_current,0.4813731668981008,4,0.001857203865609558
test_unseen_init,16870,23,0,support_window4,0.546193599999952,4,-0.06556042062043438
test_unseen_init,16870,23,0,support_prefix_mean,0.46269891576467803,4,-0.0120259452910354
test_unseen_init,16870,23,0,support_prefix_max,0.3306916852998652,4,0.0
test_unseen_init,17065,24,0,support_current,0.043498156792036995,3,0.03553233782061791
test_unseen_init,17065,24,0,support_window4,0.021950790164657532,3,0.0017521717127498386
test_unseen_init,17065,24,0,support_prefix_mean,0.07772728341978259,3,-0.008140572244534086
test_unseen_init,17065,24,0,support_prefix_max,0.07580208673211791,3,0.0
test_unseen_init,20799,21,0,support_current,0.020318900199761118,5,0.6863310518373988
test_unseen_init,20799,21,0,support_window4,0.043978895489205624,5,0.4443515020202239
test_unseen_init,20799,21,0,support_prefix_mean,0.5410122639484815,5,0.0004694407541389056
test_unseen_init,20799,21,0,support_prefix_max,0.044828270848581625,5,0.0
test_unseen_init,21116,22,0,support_current,0.5454990546290636,5,-0.11011612911978069
test_unseen_init,21116,22,0,support_window4,0.4228143072167247,5,0.03957670493045162
test_unseen_init,21116,22,0,support_prefix_mean,0.5290824412868982,5,-0.02035486944255771
test_unseen_init,21116,22,0,support_prefix_max,0.5180801994367163,5,0.0
test_unseen_init,21541,23,0,support_current,0.040705906740518195,4,-0.004567068820521658
test_unseen_init,21541,23,0,support_window4,0.02897620600040915,4,-0.00887914777906872
test_unseen_init,21541,23,0,support_prefix_mean,0.4454009334505954,4,-0.06694229209092828
test_unseen_init,21541,23,0,support_prefix_max,0.08898998820324792,4,-0.012317214143440239
test_unseen_init,21879,17,0,support_current,0.12514736964352494,5,0.3777864202587997
test_unseen_init,21879,17,0,support_window4,0.049769500502674834,5,0.015628398761651528
test_unseen_init,21879,17,0,support_prefix_mean,0.1779918526248041,5,-0.026284995128900118
test_unseen_init,21879,17,0,support_prefix_max,0.08741858913765779,5,0.0
test_unseen_init,22277,16,0,support_current,0.1585960769393942,5,0.7395499510026495
test_unseen_init,22277,16,0,support_window4,0.04267879488905628,5,0.1747744100855561
test_unseen_init,22277,16,0,support_prefix_mean,0.1321409250723183,5,-0.0053219158774965025
test_unseen_init,22277,16,0,support_prefix_max,0.13432450087772066,5,0.0
