split,model,bin,low,high,rows,weight,predicted,observed
test_unseen_init,clock_cap,4,0.4,0.5,56,56.0,0.47167452784485725,0.19642857142857142
test_unseen_init,clock_cap,5,0.5,0.6,173,173.0,0.5422655060499999,0.4277456647398844
test_unseen_init,clock_cap,6,0.6,0.7,2158,2158.0,0.6538790177591186,0.5662650602409639
test_unseen_init,clock_cap,7,0.7,0.8,851,851.0,0.7442770863319883,0.654524089306698
test_unseen_init,clock_cap,8,0.8,0.9,2063,2063.0,0.8652283292905666,0.8269510421715948
test_unseen_init,clock_cap,9,0.9,1.0,48876,48876.0,0.9631598293080513,0.9507733857107783
test_unseen_init,prior_unseen_task,9,0.9,1.0,56437,56437.0,0.9138183838069002,0.8898063327249853
test_unseen_init,support_current_unseen_task,0,0.0,0.1,469,469.0,0.05006796094417031,0.20042643923240938
test_unseen_init,support_current_unseen_task,1,0.1,0.2,413,413.0,0.14948150433445115,0.3486682808716707
test_unseen_init,support_current_unseen_task,2,0.2,0.3,501,501.0,0.2517555490357995,0.499001996007984
test_unseen_init,support_current_unseen_task,3,0.3,0.4,751,751.0,0.35341032060333855,0.6790945406125166
test_unseen_init,support_current_unseen_task,4,0.4,0.5,1161,1161.0,0.4521520634696481,0.772609819121447
test_unseen_init,support_current_unseen_task,5,0.5,0.6,1723,1723.0,0.5547143281592871,0.7864190365641324
test_unseen_init,support_current_unseen_task,6,0.6,0.7,2947,2947.0,0.6540838857679351,0.826942653545979
test_unseen_init,support_current_unseen_task,7,0.7,0.8,5423,5423.0,0.7544893880066332,0.8443665867600959
test_unseen_init,support_current_unseen_task,8,0.8,0.9,12583,12583.0,0.85903265501997,0.8900103313995072
test_unseen_init,support_current_unseen_task,9,0.9,1.0,30466,30466.0,0.9467715468634186,0.9437733867261866
test_unseen_init,support_window4_unseen_task,0,0.0,0.1,575,575.0,0.05022378670716207,0.20869565217391303
test_unseen_init,support_window4_unseen_task,1,0.1,0.2,471,471.0,0.14710474635165832,0.3481953290870488
test_unseen_init,support_window4_unseen_task,2,0.2,0.3,468,468.0,0.2538687634161195,0.5
test_unseen_init,support_window4_unseen_task,3,0.3,0.4,830,830.0,0.35630803847630377,0.736144578313253
test_unseen_init,support_window4_unseen_task,4,0.4,0.5,1365,1365.0,0.45372930657362687,0.7655677655677655
test_unseen_init,support_window4_unseen_task,5,0.5,0.6,2098,2098.0,0.5525924741407612,0.7802669208770258
test_unseen_init,support_window4_unseen_task,6,0.6,0.7,3541,3541.0,0.6542476215639792,0.8220841570177916
test_unseen_init,support_window4_unseen_task,7,0.7,0.8,5440,5440.0,0.754067496827104,0.84375
test_unseen_init,support_window4_unseen_task,8,0.8,0.9,12197,12197.0,0.8584209953996015,0.8997294416659835
test_unseen_init,support_window4_unseen_task,9,0.9,1.0,29452,29452.0,0.9449469987577522,0.9483906016569333
test_unseen_init,support_prefix_mean_unseen_task,0,0.0,0.1,310,310.0,0.05635389838547033,0.3967741935483871
test_unseen_init,support_prefix_mean_unseen_task,1,0.1,0.2,489,489.0,0.1532890612677547,0.43149284253578735
test_unseen_init,support_prefix_mean_unseen_task,2,0.2,0.3,914,914.0,0.2556523965922827,0.7341356673960613
test_unseen_init,support_prefix_mean_unseen_task,3,0.3,0.4,1280,1280.0,0.35305428016255563,0.80390625
test_unseen_init,support_prefix_mean_unseen_task,4,0.4,0.5,1685,1685.0,0.453429096366364,0.7893175074183977
test_unseen_init,support_prefix_mean_unseen_task,5,0.5,0.6,2501,2501.0,0.5516994409940946,0.8200719712115154
test_unseen_init,support_prefix_mean_unseen_task,6,0.6,0.7,3045,3045.0,0.6525608697003891,0.8426929392446634
test_unseen_init,support_prefix_mean_unseen_task,7,0.7,0.8,5934,5934.0,0.7569587047591204,0.8289518031681834
test_unseen_init,support_prefix_mean_unseen_task,8,0.8,0.9,15216,15216.0,0.8574182981438226,0.845754468980021
test_unseen_init,support_prefix_mean_unseen_task,9,0.9,1.0,25063,25063.0,0.9419014517498583,0.9755017356262219
test_unseen_init,support_prefix_max_unseen_task,0,0.0,0.1,668,668.0,0.054690563834798867,0.1781437125748503
test_unseen_init,support_prefix_max_unseen_task,1,0.1,0.2,474,474.0,0.14627509630706134,0.2890295358649789
test_unseen_init,support_prefix_max_unseen_task,2,0.2,0.3,487,487.0,0.2516540985208779,0.4106776180698152
test_unseen_init,support_prefix_max_unseen_task,3,0.3,0.4,588,588.0,0.35775753557375917,0.3741496598639456
test_unseen_init,support_prefix_max_unseen_task,4,0.4,0.5,693,693.0,0.44966963822123984,0.6868686868686869
test_unseen_init,support_prefix_max_unseen_task,5,0.5,0.6,1554,1554.0,0.5557598311478275,0.696911196911197
test_unseen_init,support_prefix_max_unseen_task,6,0.6,0.7,3368,3368.0,0.6551966860072487,0.7707838479809976
test_unseen_init,support_prefix_max_unseen_task,7,0.7,0.8,6622,6622.0,0.7566758017222937,0.7712171549380852
test_unseen_init,support_prefix_max_unseen_task,8,0.8,0.9,12224,12224.0,0.8555151791506551,0.9208933246073299
test_unseen_init,support_prefix_max_unseen_task,9,0.9,1.0,29759,29759.0,0.9542357177008363,0.9752679861554487
test_unseen_init,freeze_unseen_task,1,0.1,0.2,2,2.0,0.19086798470682004,0.0
test_unseen_init,freeze_unseen_task,2,0.2,0.3,68,68.0,0.27563920335220565,0.029411764705882353
test_unseen_init,freeze_unseen_task,3,0.3,0.4,593,593.0,0.35407763466652903,0.013490725126475547
test_unseen_init,freeze_unseen_task,4,0.4,0.5,366,366.0,0.44445434037850706,0.05191256830601093
test_unseen_init,freeze_unseen_task,5,0.5,0.6,283,283.0,0.5555121186694988,0.22968197879858657
test_unseen_init,freeze_unseen_task,6,0.6,0.7,797,797.0,0.6579874857117181,0.6662484316185696
test_unseen_init,freeze_unseen_task,7,0.7,0.8,2120,2120.0,0.759477369193568,0.8084905660377358
test_unseen_init,freeze_unseen_task,8,0.8,0.9,9399,9399.0,0.8658373063768942,0.8582827960421321
test_unseen_init,freeze_unseen_task,9,0.9,1.0,42809,42809.0,0.9459955803690058,0.9299913569576491
test_unseen_init,supervised_moe_unseen_task,0,0.0,0.1,1053,1053.0,0.05589503488020228,0.04368471035137702
test_unseen_init,supervised_moe_unseen_task,1,0.1,0.2,513,513.0,0.14577510926989862,0.18128654970760233
test_unseen_init,supervised_moe_unseen_task,2,0.2,0.3,421,421.0,0.24870336647119,0.26365795724465557
test_unseen_init,supervised_moe_unseen_task,3,0.3,0.4,388,388.0,0.35177611342553344,0.3247422680412371
test_unseen_init,supervised_moe_unseen_task,4,0.4,0.5,409,409.0,0.45156128205500246,0.43031784841075793
test_unseen_init,supervised_moe_unseen_task,5,0.5,0.6,557,557.0,0.554576882357517,0.5798922800718133
test_unseen_init,supervised_moe_unseen_task,6,0.6,0.7,906,906.0,0.6509454577766733,0.6898454746136865
test_unseen_init,supervised_moe_unseen_task,7,0.7,0.8,1722,1722.0,0.7567113239063751,0.7613240418118467
test_unseen_init,supervised_moe_unseen_task,8,0.8,0.9,5101,5101.0,0.8604073641792069,0.8690452852381886
test_unseen_init,supervised_moe_unseen_task,9,0.9,1.0,45367,45367.0,0.969699021311815,0.9472524081380739
test_new_noise_seen_init,prior,9,0.9,1.0,114120,114120.0,0.9142215408748975,0.8717840869260428
test_new_noise_seen_init,support_current,0,0.0,0.1,738,738.0,0.05447250357818394,0.14905149051490515
test_new_noise_seen_init,support_current,1,0.1,0.2,759,759.0,0.14803087146541377,0.1844532279314888
test_new_noise_seen_init,support_current,2,0.2,0.3,747,747.0,0.24970995931983897,0.24497991967871485
test_new_noise_seen_init,support_current,3,0.3,0.4,769,769.0,0.35195820713512294,0.2951885565669701
test_new_noise_seen_init,support_current,4,0.4,0.5,998,998.0,0.45229053629362825,0.3256513026052104
test_new_noise_seen_init,support_current,5,0.5,0.6,1237,1237.0,0.5499578310508764,0.3629749393694422
test_new_noise_seen_init,support_current,6,0.6,0.7,1838,1838.0,0.6539474799569182,0.4695321001088139
test_new_noise_seen_init,support_current,7,0.7,0.8,3669,3669.0,0.7571557379593434,0.5900790406105206
test_new_noise_seen_init,support_current,8,0.8,0.9,10856,10856.0,0.8607044614687195,0.7636330140014739
test_new_noise_seen_init,support_current,9,0.9,1.0,92509,92509.0,0.9641421531794709,0.9375952610016323
test_new_noise_seen_init,support_window4,0,0.0,0.1,962,962.0,0.05233570567709109,0.12993762993762994
test_new_noise_seen_init,support_window4,1,0.1,0.2,842,842.0,0.14749283200534002,0.19477434679334918
test_new_noise_seen_init,support_window4,2,0.2,0.3,759,759.0,0.25045157117315003,0.23451910408432147
test_new_noise_seen_init,support_window4,3,0.3,0.4,782,782.0,0.3529015845554264,0.30051150895140666
test_new_noise_seen_init,support_window4,4,0.4,0.5,889,889.0,0.45204826103199125,0.32845894263217096
test_new_noise_seen_init,support_window4,5,0.5,0.6,1211,1211.0,0.5523939095979876,0.36416184971098264
test_new_noise_seen_init,support_window4,6,0.6,0.7,1943,1943.0,0.6535135226411422,0.3988677303139475
test_new_noise_seen_init,support_window4,7,0.7,0.8,3611,3611.0,0.7555757441242136,0.546386042647466
test_new_noise_seen_init,support_window4,8,0.8,0.9,9395,9395.0,0.860406448502382,0.7794571580627994
test_new_noise_seen_init,support_window4,9,0.9,1.0,93726,93726.0,0.966892007389979,0.9387149777009581
test_new_noise_seen_init,support_prefix_mean,0,0.0,0.1,298,298.0,0.05946311583920367,0.2751677852348993
test_new_noise_seen_init,support_prefix_mean,1,0.1,0.2,487,487.0,0.15118506966828132,0.23613963039014374
test_new_noise_seen_init,support_prefix_mean,2,0.2,0.3,541,541.0,0.2502106950843446,0.24399260628465805
test_new_noise_seen_init,support_prefix_mean,3,0.3,0.4,650,650.0,0.35120132597219395,0.25384615384615383
test_new_noise_seen_init,support_prefix_mean,4,0.4,0.5,952,952.0,0.45067329412848256,0.3277310924369748
test_new_noise_seen_init,support_prefix_mean,5,0.5,0.6,1358,1358.0,0.5536642703707201,0.4072164948453608
test_new_noise_seen_init,support_prefix_mean,6,0.6,0.7,2012,2012.0,0.6530554277383698,0.5407554671968191
test_new_noise_seen_init,support_prefix_mean,7,0.7,0.8,3628,3628.0,0.7552038481078619,0.7100330760749725
test_new_noise_seen_init,support_prefix_mean,8,0.8,0.9,9182,9182.0,0.8605809786391294,0.8223698540622958
test_new_noise_seen_init,support_prefix_mean,9,0.9,1.0,95012,95012.0,0.9667629383622071,0.9147686608007409
test_new_noise_seen_init,support_prefix_max,0,0.0,0.1,1024,1024.0,0.062151182867650354,0.130859375
test_new_noise_seen_init,support_prefix_max,1,0.1,0.2,1051,1051.0,0.15002666099511397,0.22454804947668885
test_new_noise_seen_init,support_prefix_max,2,0.2,0.3,885,885.0,0.24716745696435824,0.2214689265536723
test_new_noise_seen_init,support_prefix_max,3,0.3,0.4,1157,1157.0,0.35186376058879093,0.2549697493517718
test_new_noise_seen_init,support_prefix_max,4,0.4,0.5,998,998.0,0.44543484152609447,0.3016032064128257
test_new_noise_seen_init,support_prefix_max,5,0.5,0.6,1338,1338.0,0.5572417479062434,0.4103139013452915
test_new_noise_seen_init,support_prefix_max,6,0.6,0.7,2187,2187.0,0.6548069506815856,0.36488340192043894
test_new_noise_seen_init,support_prefix_max,7,0.7,0.8,2955,2955.0,0.7524530387792652,0.4761421319796954
test_new_noise_seen_init,support_prefix_max,8,0.8,0.9,6436,6436.0,0.8621232773977925,0.7768800497203232
test_new_noise_seen_init,support_prefix_max,9,0.9,1.0,96089,96089.0,0.9723658007835719,0.9425844789726191
test_new_noise_seen_init,freeze,1,0.1,0.2,32,32.0,0.17971747189379522,0.0
test_new_noise_seen_init,freeze,2,0.2,0.3,222,222.0,0.2500314202964464,0.05405405405405406
test_new_noise_seen_init,freeze,3,0.3,0.4,558,558.0,0.35978175327325757,0.02867383512544803
test_new_noise_seen_init,freeze,4,0.4,0.5,992,992.0,0.4461460560393898,0.037298387096774195
test_new_noise_seen_init,freeze,5,0.5,0.6,792,792.0,0.5544469343731174,0.23863636363636365
test_new_noise_seen_init,freeze,6,0.6,0.7,1565,1565.0,0.656200478184741,0.5846645367412141
test_new_noise_seen_init,freeze,7,0.7,0.8,4285,4285.0,0.7595569494865133,0.7689614935822637
test_new_noise_seen_init,freeze,8,0.8,0.9,18839,18839.0,0.8655922486361302,0.8444715749243591
test_new_noise_seen_init,freeze,9,0.9,1.0,86835,86835.0,0.9460886276671434,0.9110957563194565
test_new_noise_seen_init,supervised_moe,0,0.0,0.1,1785,1785.0,0.05442128814859921,0.0257703081232493
test_new_noise_seen_init,supervised_moe,1,0.1,0.2,1191,1191.0,0.14550219814778925,0.09655751469353484
test_new_noise_seen_init,supervised_moe,2,0.2,0.3,960,960.0,0.24716984840544376,0.15416666666666667
test_new_noise_seen_init,supervised_moe,3,0.3,0.4,900,900.0,0.34904119759454,0.20777777777777778
test_new_noise_seen_init,supervised_moe,4,0.4,0.5,922,922.0,0.44980000145619736,0.2245119305856833
test_new_noise_seen_init,supervised_moe,5,0.5,0.6,1101,1101.0,0.5522839546535195,0.29336966394187103
test_new_noise_seen_init,supervised_moe,6,0.6,0.7,2224,2224.0,0.6575809378497739,0.4231115107913669
test_new_noise_seen_init,supervised_moe,7,0.7,0.8,3836,3836.0,0.7565680706142071,0.5899374348279458
test_new_noise_seen_init,supervised_moe,8,0.8,0.9,8468,8468.0,0.8594638590653539,0.7325224374114313
test_new_noise_seen_init,supervised_moe,9,0.9,1.0,92733,92733.0,0.9708841710178318,0.9603377438452331
test_new_noise_seen_init,clock_cap,0,0.0,0.1,3042,3042.0,0.04083450203499822,0.01873767258382643
test_new_noise_seen_init,clock_cap,1,0.1,0.2,950,950.0,0.12712962016116106,0.06526315789473684
test_new_noise_seen_init,clock_cap,2,0.2,0.3,803,803.0,0.2523728279176289,0.1444582814445828
test_new_noise_seen_init,clock_cap,3,0.3,0.4,475,475.0,0.3730910711464801,0.25684210526315787
test_new_noise_seen_init,clock_cap,4,0.4,0.5,182,182.0,0.4695432088647253,0.2967032967032967
test_new_noise_seen_init,clock_cap,5,0.5,0.6,379,379.0,0.54226550605,0.40633245382585753
test_new_noise_seen_init,clock_cap,6,0.6,0.7,4354,4354.0,0.6527139322408517,0.505512172714745
test_new_noise_seen_init,clock_cap,7,0.7,0.8,1804,1804.0,0.7453515911773846,0.6191796008869179
test_new_noise_seen_init,clock_cap,8,0.8,0.9,4205,4205.0,0.8650438214637886,0.7795481569560048
test_new_noise_seen_init,clock_cap,9,0.9,1.0,97926,97926.0,0.9630836937143651,0.9428241733553908
test_new_noise_seen_init,prior_unseen_task,9,0.9,1.0,114120,114120.0,0.9137841398624535,0.8717840869260428
test_new_noise_seen_init,support_current_unseen_task,0,0.0,0.1,946,946.0,0.055499899374748064,0.25052854122621565
test_new_noise_seen_init,support_current_unseen_task,1,0.1,0.2,1113,1113.0,0.1496844028754589,0.35130278526504943
test_new_noise_seen_init,support_current_unseen_task,2,0.2,0.3,1263,1263.0,0.25124882235669005,0.49564528899445764
test_new_noise_seen_init,support_current_unseen_task,3,0.3,0.4,1918,1918.0,0.35254674900576166,0.6157455683003128
test_new_noise_seen_init,support_current_unseen_task,4,0.4,0.5,2651,2651.0,0.452864188318788,0.7053941908713693
test_new_noise_seen_init,support_current_unseen_task,5,0.5,0.6,3814,3814.0,0.5524562864581889,0.7459360251704248
test_new_noise_seen_init,support_current_unseen_task,6,0.6,0.7,6184,6184.0,0.6540702708474115,0.8057891332470892
test_new_noise_seen_init,support_current_unseen_task,7,0.7,0.8,10619,10619.0,0.7556085013016545,0.8270081928618513
test_new_noise_seen_init,support_current_unseen_task,8,0.8,0.9,24520,24520.0,0.8587381267522906,0.866068515497553
test_new_noise_seen_init,support_current_unseen_task,9,0.9,1.0,61092,61092.0,0.9470965932419335,0.9385353237739802
test_new_noise_seen_init,support_window4_unseen_task,0,0.0,0.1,1261,1261.0,0.05385145378356011,0.22997620935765264
test_new_noise_seen_init,support_window4_unseen_task,1,0.1,0.2,1201,1201.0,0.15003976354359708,0.3189009159034138
test_new_noise_seen_init,support_window4_unseen_task,2,0.2,0.3,1518,1518.0,0.2526937692101473,0.5375494071146245
test_new_noise_seen_init,support_window4_unseen_task,3,0.3,0.4,2351,2351.0,0.3526308092199911,0.7175669927690345
test_new_noise_seen_init,support_window4_unseen_task,4,0.4,0.5,3091,3091.0,0.45316788832294547,0.7353607246845681
test_new_noise_seen_init,support_window4_unseen_task,5,0.5,0.6,4545,4545.0,0.5532039820806873,0.766996699669967
test_new_noise_seen_init,support_window4_unseen_task,6,0.6,0.7,6656,6656.0,0.6531827288661233,0.7869591346153846
test_new_noise_seen_init,support_window4_unseen_task,7,0.7,0.8,10726,10726.0,0.7546653662429451,0.8218347939586053
test_new_noise_seen_init,support_window4_unseen_task,8,0.8,0.9,23584,23584.0,0.8582546643283666,0.8783497286295794
test_new_noise_seen_init,support_window4_unseen_task,9,0.9,1.0,59187,59187.0,0.9454523040514293,0.9425211617415986
test_new_noise_seen_init,support_prefix_mean_unseen_task,0,0.0,0.1,620,620.0,0.05755489359348015,0.49193548387096775
test_new_noise_seen_init,support_prefix_mean_unseen_task,1,0.1,0.2,1532,1532.0,0.15752588391049172,0.5685378590078329
test_new_noise_seen_init,support_prefix_mean_unseen_task,2,0.2,0.3,2547,2547.0,0.25259520975863403,0.7196702002355713
test_new_noise_seen_init,support_prefix_mean_unseen_task,3,0.3,0.4,2941,2941.0,0.35267999326642063,0.7606256375382523
test_new_noise_seen_init,support_prefix_mean_unseen_task,4,0.4,0.5,4068,4068.0,0.4524552640569023,0.7563913470993117
test_new_noise_seen_init,support_prefix_mean_unseen_task,5,0.5,0.6,4868,4868.0,0.5511752768529222,0.7945768282662284
test_new_noise_seen_init,support_prefix_mean_unseen_task,6,0.6,0.7,6585,6585.0,0.6528593218014698,0.8262718299164769
test_new_noise_seen_init,support_prefix_mean_unseen_task,7,0.7,0.8,11679,11679.0,0.7564438919496685,0.7906498844079116
test_new_noise_seen_init,support_prefix_mean_unseen_task,8,0.8,0.9,29000,29000.0,0.8581257111469132,0.8320344827586207
test_new_noise_seen_init,support_prefix_mean_unseen_task,9,0.9,1.0,50280,50280.0,0.9427138451527174,0.964459029435163
test_new_noise_seen_init,support_prefix_max_unseen_task,0,0.0,0.1,1192,1192.0,0.061661478169481504,0.17701342281879195
test_new_noise_seen_init,support_prefix_max_unseen_task,1,0.1,0.2,1373,1373.0,0.15009284150791322,0.325564457392571
test_new_noise_seen_init,support_prefix_max_unseen_task,2,0.2,0.3,1366,1366.0,0.24950942162857903,0.3418740849194729
test_new_noise_seen_init,support_prefix_max_unseen_task,3,0.3,0.4,1675,1675.0,0.3541082273366597,0.41492537313432837
test_new_noise_seen_init,support_prefix_max_unseen_task,4,0.4,0.5,2119,2119.0,0.4556531736766665,0.6281264747522416
test_new_noise_seen_init,support_prefix_max_unseen_task,5,0.5,0.6,3905,3905.0,0.5538275450423641,0.6865556978233035
test_new_noise_seen_init,support_prefix_max_unseen_task,6,0.6,0.7,6752,6752.0,0.6549576130719454,0.7261552132701422
test_new_noise_seen_init,support_prefix_max_unseen_task,7,0.7,0.8,13394,13394.0,0.7539256139675546,0.7902045692100941
test_new_noise_seen_init,support_prefix_max_unseen_task,8,0.8,0.9,22445,22445.0,0.8556503486082849,0.9023836043662286
test_new_noise_seen_init,support_prefix_max_unseen_task,9,0.9,1.0,59899,59899.0,0.9545720046025621,0.966877577255046
test_new_noise_seen_init,freeze_unseen_task,1,0.1,0.2,13,13.0,0.18326014922635434,0.07692307692307693
test_new_noise_seen_init,freeze_unseen_task,2,0.2,0.3,258,258.0,0.2592880691891969,0.04263565891472868
test_new_noise_seen_init,freeze_unseen_task,3,0.3,0.4,684,684.0,0.3594808032597121,0.02046783625730994
test_new_noise_seen_init,freeze_unseen_task,4,0.4,0.5,847,847.0,0.4467792502875682,0.04250295159386069
test_new_noise_seen_init,freeze_unseen_task,5,0.5,0.6,775,775.0,0.5524988241235671,0.24129032258064517
test_new_noise_seen_init,freeze_unseen_task,6,0.6,0.7,1595,1595.0,0.6570285490649664,0.5880877742946709
test_new_noise_seen_init,freeze_unseen_task,7,0.7,0.8,4227,4227.0,0.7592764159747488,0.7577478116867755
test_new_noise_seen_init,freeze_unseen_task,8,0.8,0.9,19355,19355.0,0.864831011567438,0.8449496254197881
test_new_noise_seen_init,freeze_unseen_task,9,0.9,1.0,86366,86366.0,0.9461295535761209,0.9117476784845888
test_new_noise_seen_init,supervised_moe_unseen_task,0,0.0,0.1,1966,1966.0,0.05859960849376388,0.049338758901322485
test_new_noise_seen_init,supervised_moe_unseen_task,1,0.1,0.2,1335,1335.0,0.14575103318177976,0.1393258426966292
test_new_noise_seen_init,supervised_moe_unseen_task,2,0.2,0.3,1017,1017.0,0.24859987553697444,0.23992133726647
test_new_noise_seen_init,supervised_moe_unseen_task,3,0.3,0.4,903,903.0,0.3515555871718106,0.3034330011074197
test_new_noise_seen_init,supervised_moe_unseen_task,4,0.4,0.5,942,942.0,0.4508811803217654,0.39490445859872614
test_new_noise_seen_init,supervised_moe_unseen_task,5,0.5,0.6,1186,1186.0,0.5543210167716095,0.5295109612141653
test_new_noise_seen_init,supervised_moe_unseen_task,6,0.6,0.7,2083,2083.0,0.6531144108943342,0.6826692270763323
test_new_noise_seen_init,supervised_moe_unseen_task,7,0.7,0.8,3917,3917.0,0.7561020849730582,0.7587439366862395
test_new_noise_seen_init,supervised_moe_unseen_task,8,0.8,0.9,10162,10162.0,0.8604185409546226,0.832021255658335
