corpus,group,relative,concordant,pairs,n_events,auc_trap_high,signal,variant,control_kind
A,w03_s005,-7,4.0,19,2,0.21052631578947367,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s000,-6,30.0,58,6,0.5172413793103449,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s001,-6,14.0,39,13,0.358974358974359,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s002,-6,25.0,64,8,0.390625,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s003,-6,21.0,39,13,0.5384615384615384,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s004,-6,32.0,64,8,0.5,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s005,-6,44.0,59,8,0.7457627118644068,route_acceleration,residual_route_mobility,all_no_trap
A,w01_s000,-6,9.0,15,15,0.6,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s000,-6,9.0,15,15,0.6,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s001,-6,14.0,28,14,0.5,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s002,-6,23.0,39,13,0.5897435897435898,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s003,-6,38.0,60,10,0.6333333333333333,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s001,-6,4.0,9,1,0.4444444444444444,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s003,-6,3.0,6,1,0.5,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s004,-6,6.0,13,2,0.46153846153846156,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s005,-6,2.0,14,1,0.14285714285714285,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s000,-5,47.0,58,6,0.8103448275862069,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s001,-5,26.0,39,13,0.6666666666666666,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s002,-5,37.0,64,8,0.578125,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s003,-5,24.0,39,13,0.6153846153846154,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s004,-5,47.0,64,8,0.734375,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s005,-5,51.0,59,8,0.864406779661017,route_acceleration,residual_route_mobility,all_no_trap
A,w01_s000,-5,12.0,15,15,0.8,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s000,-5,12.0,15,15,0.8,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s001,-5,14.0,28,14,0.5,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s002,-5,25.0,39,13,0.6410256410256411,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s003,-5,49.0,60,10,0.8166666666666667,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s001,-5,0.0,3,1,0.0,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s004,-5,3.0,8,2,0.375,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s005,-5,0.0,14,1,0.0,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s000,-4,52.0,57,6,0.9122807017543859,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s001,-4,34.0,39,13,0.8717948717948718,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s002,-4,49.0,64,8,0.765625,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s003,-4,28.0,39,13,0.717948717948718,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s004,-4,52.0,64,8,0.8125,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s005,-4,46.0,58,8,0.7931034482758621,route_acceleration,residual_route_mobility,all_no_trap
A,w01_s000,-4,13.0,15,15,0.8666666666666667,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s000,-4,13.0,15,15,0.8666666666666667,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s001,-4,11.0,28,14,0.39285714285714285,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s002,-4,25.0,39,13,0.6410256410256411,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s003,-4,55.0,60,10,0.9166666666666666,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s004,-4,4.0,4,2,1.0,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s005,-4,4.0,14,1,0.2857142857142857,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s000,-3,51.0,56,6,0.9107142857142857,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s001,-3,34.0,39,13,0.8717948717948718,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s002,-3,52.0,64,8,0.8125,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s003,-3,31.0,39,13,0.7948717948717948,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s004,-3,58.0,64,8,0.90625,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s005,-3,45.0,57,8,0.7894736842105263,route_acceleration,residual_route_mobility,all_no_trap
A,w01_s000,-3,15.0,15,15,1.0,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s000,-3,11.0,15,15,0.7333333333333333,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s001,-3,12.0,28,14,0.42857142857142855,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s002,-3,26.0,39,13,0.6666666666666666,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s003,-3,56.0,59,10,0.9491525423728814,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s004,-3,3.0,4,2,0.75,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s005,-3,10.0,14,1,0.7142857142857143,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s000,-2,49.0,56,6,0.875,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s001,-2,31.0,39,13,0.7948717948717948,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s002,-2,54.0,64,8,0.84375,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s003,-2,30.0,39,13,0.7692307692307693,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s004,-2,52.0,63,8,0.8253968253968254,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s005,-2,47.0,53,8,0.8867924528301887,route_acceleration,residual_route_mobility,all_no_trap
A,w01_s000,-2,15.0,15,15,1.0,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s000,-2,10.0,15,15,0.6666666666666666,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s001,-2,16.0,28,14,0.5714285714285714,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s002,-2,30.0,39,13,0.7692307692307693,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s003,-2,59.0,59,10,1.0,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s004,-2,2.0,2,1,1.0,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s005,-2,10.0,14,1,0.7142857142857143,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s000,-1,42.0,54,6,0.7777777777777778,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s001,-1,24.0,39,13,0.6153846153846154,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s002,-1,52.0,64,8,0.8125,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s003,-1,23.0,38,13,0.6052631578947368,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s004,-1,42.0,63,8,0.6666666666666666,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s005,-1,44.0,53,8,0.8301886792452831,route_acceleration,residual_route_mobility,all_no_trap
A,w01_s000,-1,14.0,15,15,0.9333333333333333,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s000,-1,8.0,15,15,0.5333333333333333,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s001,-1,11.0,27,14,0.4074074074074074,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s002,-1,29.0,39,13,0.7435897435897436,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s003,-1,52.0,59,10,0.8813559322033898,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s004,-1,1.0,2,1,0.5,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s005,-1,10.0,14,1,0.7142857142857143,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s000,0,39.0,54,6,0.7222222222222222,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s001,0,17.0,39,13,0.4358974358974359,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s002,0,45.0,64,8,0.703125,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s003,0,20.0,38,13,0.5263157894736842,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s004,0,41.0,63,8,0.6507936507936508,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s005,0,38.0,53,8,0.7169811320754716,route_acceleration,residual_route_mobility,all_no_trap
A,w01_s000,0,13.0,15,15,0.8666666666666667,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s000,0,6.0,15,15,0.4,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s001,0,12.0,26,14,0.46153846153846156,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s002,0,27.0,39,13,0.6923076923076923,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s003,0,36.0,59,10,0.6101694915254238,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s005,0,10.0,14,1,0.7142857142857143,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s000,1,34.0,54,6,0.6296296296296297,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s001,1,11.0,39,13,0.28205128205128205,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s002,1,30.0,64,8,0.46875,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s003,1,20.0,38,13,0.5263157894736842,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s004,1,34.0,62,8,0.5483870967741935,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s005,1,40.0,53,8,0.7547169811320755,route_acceleration,residual_route_mobility,all_no_trap
A,w01_s000,1,11.0,15,15,0.7333333333333333,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s000,1,5.0,15,15,0.3333333333333333,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s001,1,12.0,26,14,0.46153846153846156,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s002,1,23.0,39,13,0.5897435897435898,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s003,1,35.0,59,10,0.5932203389830508,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s005,1,10.0,14,1,0.7142857142857143,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s000,2,30.0,54,6,0.5555555555555556,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s001,2,9.0,39,13,0.23076923076923078,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s002,2,26.0,64,8,0.40625,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s003,2,22.0,38,13,0.5789473684210527,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s004,2,34.0,60,8,0.5666666666666667,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s005,2,40.0,51,8,0.7843137254901961,route_acceleration,residual_route_mobility,all_no_trap
A,w01_s000,2,8.0,15,15,0.5333333333333333,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s000,2,4.0,15,15,0.26666666666666666,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s001,2,13.0,26,14,0.5,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s002,2,25.0,39,13,0.6410256410256411,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s003,2,40.0,59,10,0.6779661016949152,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s005,2,4.0,9,1,0.4444444444444444,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s000,3,38.0,54,6,0.7037037037037037,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s001,3,13.0,39,13,0.3333333333333333,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s002,3,28.0,64,8,0.4375,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s003,3,25.0,37,13,0.6756756756756757,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s004,3,42.0,60,8,0.7,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s005,3,32.0,50,8,0.64,route_acceleration,residual_route_mobility,all_no_trap
A,w01_s000,3,10.0,15,15,0.6666666666666666,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s000,3,3.0,15,15,0.2,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s001,3,10.0,25,13,0.4,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s002,3,27.0,38,13,0.7105263157894737,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s003,3,43.0,58,10,0.7413793103448276,route_acceleration,residual_route_mobility,all_no_trap
A,w03_s005,3,1.0,5,1,0.2,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s000,4,34.0,54,6,0.6296296296296297,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s001,4,9.0,39,13,0.23076923076923078,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s002,4,23.0,64,8,0.359375,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s003,4,22.0,37,13,0.5945945945945946,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s004,4,37.0,60,8,0.6166666666666667,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s005,4,28.0,45,7,0.6222222222222222,route_acceleration,residual_route_mobility,all_no_trap
A,w01_s000,4,4.0,15,15,0.26666666666666666,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s000,4,4.0,15,15,0.26666666666666666,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s001,4,4.0,24,12,0.16666666666666666,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s002,4,21.0,38,13,0.5526315789473685,route_acceleration,residual_route_mobility,all_no_trap
A,w02_s003,4,38.0,54,9,0.7037037037037037,route_acceleration,residual_route_mobility,all_no_trap
A,w00_s000,-8,16.0,60,6,0.26666666666666666,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s001,-8,17.0,39,13,0.4358974358974359,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s002,-8,12.0,64,8,0.1875,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s003,-8,7.0,39,13,0.1794871794871795,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s004,-8,21.0,64,8,0.328125,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s005,-8,35.0,63,8,0.5555555555555556,gate_entropy,residual_route_mobility,all_no_trap
A,w01_s000,-8,3.0,15,15,0.2,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s000,-8,10.0,15,15,0.6666666666666666,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s001,-8,13.0,28,14,0.4642857142857143,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s002,-8,17.0,39,13,0.4358974358974359,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s003,-8,20.0,60,10,0.3333333333333333,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s001,-8,3.0,15,1,0.2,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s003,-8,1.0,15,1,0.06666666666666667,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s004,-8,1.0,25,2,0.04,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s005,-8,20.0,23,2,0.8695652173913043,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s000,-7,25.0,60,6,0.4166666666666667,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s001,-7,22.0,39,13,0.5641025641025641,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s002,-7,30.0,64,8,0.46875,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s003,-7,9.0,39,13,0.23076923076923078,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s004,-7,31.0,64,8,0.484375,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s005,-7,35.0,62,8,0.5645161290322581,gate_entropy,residual_route_mobility,all_no_trap
A,w01_s000,-7,4.0,15,15,0.26666666666666666,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s000,-7,8.0,15,15,0.5333333333333333,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s001,-7,11.0,28,14,0.39285714285714285,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s002,-7,20.0,39,13,0.5128205128205128,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s003,-7,18.0,60,10,0.3,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s001,-7,2.0,13,1,0.15384615384615385,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s003,-7,11.0,13,1,0.8461538461538461,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s004,-7,4.0,19,2,0.21052631578947367,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s005,-7,11.0,19,2,0.5789473684210527,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s000,-6,39.0,58,6,0.6724137931034483,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s001,-6,30.0,39,13,0.7692307692307693,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s002,-6,48.0,64,8,0.75,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s003,-6,18.0,39,13,0.46153846153846156,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s004,-6,39.0,64,8,0.609375,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s005,-6,23.0,59,8,0.3898305084745763,gate_entropy,residual_route_mobility,all_no_trap
A,w01_s000,-6,5.0,15,15,0.3333333333333333,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s000,-6,7.0,15,15,0.4666666666666667,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s001,-6,6.0,28,14,0.21428571428571427,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s002,-6,21.0,39,13,0.5384615384615384,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s003,-6,21.0,60,10,0.35,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s001,-6,0.0,9,1,0.0,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s003,-6,0.0,6,1,0.0,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s004,-6,3.0,13,2,0.23076923076923078,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s005,-6,14.0,14,1,1.0,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s000,-5,25.0,58,6,0.43103448275862066,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s001,-5,22.0,39,13,0.5641025641025641,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s002,-5,39.0,64,8,0.609375,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s003,-5,15.0,39,13,0.38461538461538464,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s004,-5,25.0,64,8,0.390625,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s005,-5,22.0,59,8,0.3728813559322034,gate_entropy,residual_route_mobility,all_no_trap
A,w01_s000,-5,2.0,15,15,0.13333333333333333,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s000,-5,5.0,15,15,0.3333333333333333,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s001,-5,4.0,28,14,0.14285714285714285,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s002,-5,23.0,39,13,0.5897435897435898,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s003,-5,21.0,60,10,0.35,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s001,-5,1.0,3,1,0.3333333333333333,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s004,-5,5.0,8,2,0.625,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s005,-5,8.0,14,1,0.5714285714285714,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s000,-4,17.0,57,6,0.2982456140350877,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s001,-4,11.0,39,13,0.28205128205128205,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s002,-4,19.0,64,8,0.296875,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s003,-4,9.0,39,13,0.23076923076923078,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s004,-4,22.0,64,8,0.34375,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s005,-4,19.0,58,8,0.3275862068965517,gate_entropy,residual_route_mobility,all_no_trap
A,w01_s000,-4,2.0,15,15,0.13333333333333333,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s000,-4,5.0,15,15,0.3333333333333333,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s001,-4,8.0,28,14,0.2857142857142857,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s002,-4,27.0,39,13,0.6923076923076923,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s003,-4,15.0,60,10,0.25,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s004,-4,2.0,4,2,0.5,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s005,-4,8.0,14,1,0.5714285714285714,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s000,-3,15.0,56,6,0.26785714285714285,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s001,-3,8.0,39,13,0.20512820512820512,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s002,-3,14.0,64,8,0.21875,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s003,-3,6.0,39,13,0.15384615384615385,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s004,-3,15.0,64,8,0.234375,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s005,-3,20.0,57,8,0.3508771929824561,gate_entropy,residual_route_mobility,all_no_trap
A,w01_s000,-3,1.0,15,15,0.06666666666666667,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s000,-3,2.0,15,15,0.13333333333333333,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s001,-3,6.0,28,14,0.21428571428571427,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s002,-3,15.5,39,13,0.3974358974358974,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s003,-3,12.0,59,10,0.2033898305084746,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s004,-3,2.0,4,2,0.5,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s005,-3,8.0,14,1,0.5714285714285714,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s000,-2,8.0,56,6,0.14285714285714285,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s001,-2,8.0,39,13,0.20512820512820512,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s002,-2,9.0,64,8,0.140625,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s003,-2,10.0,39,13,0.2564102564102564,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s004,-2,16.0,63,8,0.25396825396825395,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s005,-2,14.0,53,8,0.2641509433962264,gate_entropy,residual_route_mobility,all_no_trap
A,w01_s000,-2,0.0,15,15,0.0,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s000,-2,2.0,15,15,0.13333333333333333,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s001,-2,5.0,28,14,0.17857142857142858,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s002,-2,12.0,39,13,0.3076923076923077,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s003,-2,7.0,59,10,0.11864406779661017,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s004,-2,2.0,2,1,1.0,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s005,-2,8.0,14,1,0.5714285714285714,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s000,-1,12.0,54,6,0.2222222222222222,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s001,-1,21.0,39,13,0.5384615384615384,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s002,-1,17.0,64,8,0.265625,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s003,-1,14.0,38,13,0.3684210526315789,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s004,-1,27.0,63,8,0.42857142857142855,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s005,-1,17.0,53,8,0.32075471698113206,gate_entropy,residual_route_mobility,all_no_trap
A,w01_s000,-1,0.0,15,15,0.0,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s000,-1,2.0,15,15,0.13333333333333333,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s001,-1,7.0,27,14,0.25925925925925924,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s002,-1,8.0,39,13,0.20512820512820512,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s003,-1,8.0,59,10,0.13559322033898305,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s004,-1,0.0,2,1,0.0,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s005,-1,13.0,14,1,0.9285714285714286,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s000,0,25.5,54,6,0.4722222222222222,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s001,0,24.0,39,13,0.6153846153846154,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s002,0,22.0,64,8,0.34375,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s003,0,17.0,38,13,0.4473684210526316,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s004,0,25.0,63,8,0.3968253968253968,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s005,0,25.0,53,8,0.4716981132075472,gate_entropy,residual_route_mobility,all_no_trap
A,w01_s000,0,0.0,15,15,0.0,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s000,0,3.0,15,15,0.2,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s001,0,9.0,26,14,0.34615384615384615,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s002,0,12.0,39,13,0.3076923076923077,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s003,0,19.0,59,10,0.3220338983050847,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s005,0,10.0,14,1,0.7142857142857143,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s000,1,27.0,54,6,0.5,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s001,1,33.0,39,13,0.8461538461538461,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s002,1,38.0,64,8,0.59375,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s003,1,20.0,38,13,0.5263157894736842,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s004,1,33.0,62,8,0.532258064516129,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s005,1,23.0,53,8,0.4339622641509434,gate_entropy,residual_route_mobility,all_no_trap
A,w01_s000,1,2.0,15,15,0.13333333333333333,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s000,1,3.0,15,15,0.2,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s001,1,10.0,26,14,0.38461538461538464,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s002,1,9.0,39,13,0.23076923076923078,gate_entropy,residual_route_mobility,all_no_trap
A,w02_s003,1,20.0,59,10,0.3389830508474576,gate_entropy,residual_route_mobility,all_no_trap
A,w03_s005,1,5.0,14,1,0.35714285714285715,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s000,2,22.0,54,6,0.4074074074074074,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s001,2,32.0,39,13,0.8205128205128205,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s002,2,37.0,64,8,0.578125,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s003,2,16.0,38,13,0.42105263157894735,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s004,2,25.0,60,8,0.4166666666666667,gate_entropy,residual_route_mobility,all_no_trap
A,w00_s005,2,17.0,51,8,0.3333333333333333,gate_entropy,residual_route_mobility,all_no_trap
