cohort,method,suite,mode,n_risk_in_cell,recall_in_cell,recall_on_suite,delta_vs_suite,null_mean,null_sd,p_lower,p_upper,detector
development_main,family_1,libero_long,stable_grasp_not_observed,89,0.24719101123595505,0.22072072072072071,0.026470290515234335,0.2210758426966292,0.034173029971967174,0.82625,0.27025,moe-combination-rules-0906::conditional_energy|global|0.9
development_main,family_1,libero_long,timeout_while_holding_target,6,0.3333333333333333,0.22072072072072071,0.1126126126126126,0.22083333333333335,0.16781893351003171,0.8805,0.40025,moe-combination-rules-0906::conditional_energy|global|0.9
development_main,family_1,libero_object,object_moved_but_goal_unmet,10,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_energy|global|0.9
development_main,family_1,libero_object,object_released_or_dropped_before_goal,17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_energy|global|0.9
development_main,family_1,libero_object,object_released_outside_goal,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_energy|global|0.9
development_main,family_1,libero_object,timeout_while_holding_target,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_energy|global|0.9
development_main,family_1,libero_spatial,approached_target_without_observed_contact,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_energy|global|0.9
development_main,family_1,libero_spatial,object_moved_but_goal_unmet,13,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_energy|global|0.9
development_main,family_1,libero_spatial,object_released_or_dropped_before_goal,84,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_energy|global|0.9
development_main,family_1,libero_spatial,object_released_outside_goal,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_energy|global|0.9
development_main,family_1,libero_spatial,stable_grasp_not_observed,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_energy|global|0.9
development_main,family_1,libero_spatial,timeout_while_holding_target,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_energy|global|0.9
development_main,family_2,pooled,approached_target_without_observed_contact,14,0.7857142857142857,0.27720739219712526,0.5085068935171604,0.2776071428571429,0.11929037095273372,1.0,0.0,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,pooled,goal_predicate_regressed,28,0.42857142857142855,0.27720739219712526,0.1513640363743033,0.2764107142857143,0.08267791383570638,0.978,0.058,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,pooled,mechanism_threshold_not_reached,6,0.3333333333333333,0.27720739219712526,0.05612594113620806,0.2779166666666667,0.1808117306604979,0.78875,0.53225,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,pooled,no_meaningful_target_progress,1,1.0,0.27720739219712526,0.7227926078028748,0.27425,0.4461355595556131,1.0,0.27425,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,pooled,object_moved_but_goal_unmet,72,0.19444444444444445,0.27720739219712526,-0.08276294775268081,0.2762534722222222,0.04896046082355418,0.065,0.96825,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,pooled,object_released_or_dropped_before_goal,218,0.11926605504587157,0.27720739219712526,-0.1579413371512537,0.2779059633027523,0.022562805828239944,0.0,1.0,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,pooled,object_released_outside_goal,18,0.1111111111111111,0.27720739219712526,-0.16609628108601415,0.2763055555555555,0.1046643333957905,0.08925,0.97825,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,pooled,stable_grasp_not_observed,116,0.5517241379310345,0.27720739219712526,0.2745167457339092,0.27669612068965516,0.036205243637865904,1.0,0.0,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,pooled,timeout_while_holding_target,14,0.21428571428571427,0.27720739219712526,-0.06292167791141098,0.2785357142857143,0.11747556736858702,0.4195,0.801,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_goal,approached_target_without_observed_contact,1,0.0,0.049019607843137254,-0.049019607843137254,0.05225,0.22253075630123578,0.94775,1.0,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_goal,no_meaningful_target_progress,1,1.0,0.049019607843137254,0.9509803921568627,0.0525,0.22303306929690944,1.0,0.0525,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_goal,object_moved_but_goal_unmet,13,0.0,0.049019607843137254,-0.049019607843137254,0.04828846153846153,0.05518553630399693,0.49775,1.0,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_goal,object_released_or_dropped_before_goal,76,0.05263157894736842,0.049019607843137254,0.003611971104231164,0.049095394736842095,0.012503624387987371,0.7815,0.63125,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_goal,object_released_outside_goal,6,0.0,0.049019607843137254,-0.049019607843137254,0.04975,0.08545592593716235,0.728,1.0,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_goal,stable_grasp_not_observed,5,0.0,0.049019607843137254,-0.049019607843137254,0.048049999999999995,0.09424010558143492,0.779,1.0,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_long,approached_target_without_observed_contact,12,0.9166666666666666,0.5855855855855856,0.33108108108108103,0.5867916666666667,0.13853844607785473,0.99925,0.01225,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_long,goal_predicate_regressed,28,0.42857142857142855,0.5855855855855856,-0.15701415701415705,0.5840089285714286,0.08689051533380666,0.055,0.978,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_long,mechanism_threshold_not_reached,6,0.3333333333333333,0.5855855855855856,-0.2522522522522523,0.582875,0.20193456293644568,0.20275,0.9495,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_long,object_moved_but_goal_unmet,36,0.3888888888888889,0.5855855855855856,-0.1966966966966967,0.5849166666666668,0.07498585772013741,0.0085,0.998,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_long,object_released_or_dropped_before_goal,41,0.5365853658536586,0.5855855855855856,-0.04900021973192703,0.5857743902439024,0.069874832588907,0.3,0.81,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_long,object_released_outside_goal,4,0.5,0.5855855855855856,-0.0855855855855856,0.5855,0.2448259585909958,0.54875,0.80725,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_long,stable_grasp_not_observed,89,0.7191011235955056,0.5855855855855856,0.13351553800992,0.5854719101123596,0.041181807819606446,0.99975,0.001,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_long,timeout_while_holding_target,6,0.5,0.5855855855855856,-0.0855855855855856,0.578875,0.19897546174088906,0.50625,0.791,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_object,object_moved_but_goal_unmet,10,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_object,object_released_or_dropped_before_goal,17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_object,object_released_outside_goal,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_object,timeout_while_holding_target,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_spatial,approached_target_without_observed_contact,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_spatial,object_moved_but_goal_unmet,13,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_spatial,object_released_or_dropped_before_goal,84,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_spatial,object_released_outside_goal,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_spatial,stable_grasp_not_observed,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_2,libero_spatial,timeout_while_holding_target,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::conditional_query_d1|global|0.9
development_main,family_3,pooled,approached_target_without_observed_contact,14,0.0,0.1704312114989733,-0.1704312114989733,0.170375,0.09967632406485319,0.0725,1.0,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,pooled,goal_predicate_regressed,28,0.07142857142857142,0.1704312114989733,-0.09900264007040188,0.1704375,0.07021177819875832,0.11625,0.9665,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,pooled,mechanism_threshold_not_reached,6,0.16666666666666666,0.1704312114989733,-0.003764544832306649,0.1703333333333333,0.15257202306524686,0.7315,0.68025,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,pooled,no_meaningful_target_progress,1,0.0,0.1704312114989733,-0.1704312114989733,0.1735,0.3786789537325781,0.8265,1.0,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,pooled,object_moved_but_goal_unmet,72,0.125,0.1704312114989733,-0.045431211498973306,0.17014583333333333,0.04122625988667693,0.17925,0.8975,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,pooled,object_released_or_dropped_before_goal,218,0.2889908256880734,0.1704312114989733,0.11855961418910008,0.17060091743119268,0.019049138744180603,1.0,0.0,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,pooled,object_released_outside_goal,18,0.2222222222222222,0.1704312114989733,0.051791010723248904,0.169375,0.0877069587294412,0.82875,0.37025,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,pooled,stable_grasp_not_observed,116,0.02586206896551724,0.1704312114989733,-0.14456914253345607,0.17151939655172416,0.030546919546976466,0.0,1.0,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,pooled,timeout_while_holding_target,14,0.07142857142857142,0.1704312114989733,-0.09900264007040188,0.1698392857142857,0.09685237392126056,0.27325,0.9355,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_goal,approached_target_without_observed_contact,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_goal,no_meaningful_target_progress,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_goal,object_moved_but_goal_unmet,13,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_goal,object_released_or_dropped_before_goal,76,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_goal,object_released_outside_goal,6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_goal,stable_grasp_not_observed,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_long,approached_target_without_observed_contact,12,0.0,0.08558558558558559,-0.08558558558558559,0.08585416666666666,0.07778776938550315,0.32375,1.0,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_long,goal_predicate_regressed,28,0.07142857142857142,0.08558558558558559,-0.014157014157014161,0.08472321428571428,0.04912084143352754,0.5735,0.71925,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_long,mechanism_threshold_not_reached,6,0.16666666666666666,0.08558558558558559,0.08108108108108107,0.08716666666666666,0.11425738488167843,0.9125,0.4245,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_long,object_moved_but_goal_unmet,36,0.08333333333333333,0.08558558558558559,-0.002252252252252257,0.08529861111111112,0.043218726985746796,0.634,0.6165,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_long,object_released_or_dropped_before_goal,41,0.2926829268292683,0.08558558558558559,0.20709734124368268,0.08507926829268295,0.03926648941095093,1.0,0.0,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_long,object_released_outside_goal,4,0.0,0.08558558558558559,-0.08558558558558559,0.0835,0.13623142075160197,0.702,1.0,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_long,stable_grasp_not_observed,89,0.011235955056179775,0.08558558558558559,-0.07434963052940581,0.08627528089887641,0.023264499424401903,0.0,1.0,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_long,timeout_while_holding_target,6,0.0,0.08558558558558559,-0.08558558558558559,0.083625,0.11198920303860646,0.59075,1.0,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_object,object_moved_but_goal_unmet,10,0.3,0.21621621621621623,0.08378378378378376,0.21650000000000003,0.11301659170228061,0.886,0.36525,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_object,object_released_or_dropped_before_goal,17,0.23529411764705882,0.21621621621621623,0.019077901430842592,0.21851470588235292,0.07517873598492235,0.72975,0.56275,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_object,object_released_outside_goal,3,0.3333333333333333,0.21621621621621623,0.11711711711711709,0.21883333333333332,0.23070128593775402,0.88775,0.537,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_object,timeout_while_holding_target,7,0.0,0.21621621621621623,-0.21621621621621623,0.2170714285714285,0.143578162599715,0.1535,1.0,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_spatial,approached_target_without_observed_contact,1,0.0,0.4444444444444444,-0.4444444444444444,0.44525,0.49699339784347235,0.55475,1.0,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_spatial,object_moved_but_goal_unmet,13,0.23076923076923078,0.4444444444444444,-0.21367521367521364,0.4452692307692308,0.13194646013893385,0.0895,0.97925,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_spatial,object_released_or_dropped_before_goal,84,0.5595238095238095,0.4444444444444444,0.11507936507936511,0.4443928571428572,0.03133069852505729,1.0,0.0,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_spatial,object_released_outside_goal,5,0.6,0.4444444444444444,0.15555555555555556,0.44270000000000004,0.22012884863188648,0.87725,0.38675,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_spatial,stable_grasp_not_observed,22,0.09090909090909091,0.4444444444444444,-0.3535353535353535,0.4430795454545454,0.09847619943082106,0.0005,0.99975,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_3,libero_spatial,timeout_while_holding_target,1,1.0,0.4444444444444444,0.5555555555555556,0.4625,0.49859176687947826,1.0,0.4625,moe-combination-rules-0906::flow_path|global|0.925
development_main,family_4,pooled,approached_target_without_observed_contact,14,0.21428571428571427,0.2648870636550308,-0.05060134936931651,0.264125,0.1170403501305147,0.4795,0.76225,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,pooled,goal_predicate_regressed,28,0.14285714285714285,0.2648870636550308,-0.12202992079788794,0.2656696428571429,0.08109776505435415,0.09025,0.965,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,pooled,mechanism_threshold_not_reached,6,0.3333333333333333,0.2648870636550308,0.06844626967830253,0.2636666666666666,0.17801185977968498,0.80925,0.49525,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,pooled,no_meaningful_target_progress,1,0.0,0.2648870636550308,-0.2648870636550308,0.25725,0.4371183335207985,0.74275,1.0,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,pooled,object_moved_but_goal_unmet,72,0.3055555555555556,0.2648870636550308,0.040668491900524795,0.2655138888888889,0.048171246017735876,0.83525,0.237,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,pooled,object_released_or_dropped_before_goal,218,0.3256880733944954,0.2648870636550308,0.06080100973946462,0.2648004587155963,0.021981380352244742,0.9975,0.004,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,pooled,object_released_outside_goal,18,0.4444444444444444,0.2648870636550308,0.17955738078941363,0.26472222222222225,0.10272934294170566,0.97775,0.07475,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,pooled,stable_grasp_not_observed,116,0.11206896551724138,0.2648870636550308,-0.1528180981377894,0.2644698275862069,0.036252165614511556,0.0,1.0,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,pooled,timeout_while_holding_target,14,0.42857142857142855,0.2648870636550308,0.16368436491639776,0.2644464285714286,0.11609274392194599,0.9535,0.133,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_goal,approached_target_without_observed_contact,1,1.0,0.4803921568627451,0.5196078431372548,0.48675,0.49982440666698147,1.0,0.48675,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_goal,no_meaningful_target_progress,1,0.0,0.4803921568627451,-0.4803921568627451,0.4875,0.49984372557830514,0.5125,1.0,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_goal,object_moved_but_goal_unmet,13,0.6923076923076923,0.4803921568627451,0.21191553544494718,0.48219230769230775,0.13157911540007958,0.9685,0.09525,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_goal,object_released_or_dropped_before_goal,76,0.3815789473684211,0.4803921568627451,-0.09881320949432404,0.4799046052631579,0.02944182205628191,0.001,1.0,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_goal,object_released_outside_goal,6,0.8333333333333334,0.4803921568627451,0.35294117647058826,0.47825,0.20289363318963188,0.9895,0.08875,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_goal,stable_grasp_not_observed,5,1.0,0.4803921568627451,0.5196078431372548,0.4795500000000001,0.21964015457106198,1.0,0.02,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_long,approached_target_without_observed_contact,12,0.16666666666666666,0.14864864864864866,0.018018018018018,0.1495625,0.09984788560814228,0.7375,0.559,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_long,goal_predicate_regressed,28,0.14285714285714285,0.14864864864864866,-0.005791505791505808,0.14886607142857142,0.06284031773094015,0.5925,0.63775,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_long,mechanism_threshold_not_reached,6,0.3333333333333333,0.14864864864864866,0.18468468468468466,0.14804166666666665,0.14589398143667354,0.95,0.21675,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_long,object_moved_but_goal_unmet,36,0.16666666666666666,0.14864864864864866,0.018018018018018,0.14749305555555553,0.054788488765044496,0.74,0.438,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_long,object_released_or_dropped_before_goal,41,0.2926829268292683,0.14864864864864866,0.14403427818061962,0.14934756097560978,0.05030874005870027,0.99925,0.00425,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_long,object_released_outside_goal,4,0.0,0.14864864864864866,-0.14864864864864866,0.15425,0.17612335875743457,0.50275,1.0,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_long,stable_grasp_not_observed,89,0.07865168539325842,0.14864864864864866,-0.06999696325539023,0.1487247191011236,0.029389203045498514,0.011,0.9975,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_long,timeout_while_holding_target,6,0.0,0.14864864864864866,-0.14864864864864866,0.146375,0.1410700119227644,0.37775,1.0,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_object,object_moved_but_goal_unmet,10,0.7,0.7297297297297297,-0.02972972972972976,0.728375,0.12168549369172976,0.55125,0.7475,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_object,object_released_or_dropped_before_goal,17,0.7058823529411765,0.7297297297297297,-0.0238473767885532,0.7289264705882352,0.07921068086860393,0.52875,0.749,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_object,object_released_outside_goal,3,1.0,0.7297297297297297,0.2702702702702703,0.7296666666666666,0.25359175415966856,1.0,0.383,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_object,timeout_while_holding_target,7,0.7142857142857143,0.7297297297297297,-0.015444015444015413,0.7315714285714284,0.15252025626594184,0.6185,0.73175,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_spatial,approached_target_without_observed_contact,1,0.0,0.15873015873015872,-0.15873015873015872,0.1595,0.3661417075395809,0.8405,1.0,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_spatial,object_moved_but_goal_unmet,13,0.0,0.15873015873015872,-0.15873015873015872,0.16025,0.09731056357879996,0.09175,1.0,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_spatial,object_released_or_dropped_before_goal,84,0.21428571428571427,0.15873015873015872,0.05555555555555555,0.15921726190476188,0.02303252081192621,0.9975,0.01475,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_spatial,object_released_outside_goal,5,0.0,0.15873015873015872,-0.15873015873015872,0.16035000000000002,0.16235109331322656,0.414,1.0,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_spatial,stable_grasp_not_observed,22,0.045454545454545456,0.15873015873015872,-0.11327561327561327,0.15693181818181817,0.06999474227598092,0.093,0.9865,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_4,libero_spatial,timeout_while_holding_target,1,1.0,0.15873015873015872,0.8412698412698413,0.1435,0.35058201608182926,1.0,0.1435,moe-combination-rules-0906::flow_settling_log_ratio|per_task|0.7
development_main,family_5,pooled,approached_target_without_observed_contact,14,0.21428571428571427,0.37166324435318276,-0.1573775300674685,0.3719107142857142,0.1284325527251164,0.171,0.9395,moe-combination-rules-0906::expert_load_effective_rank|per_task|0.7
development_main,family_5,pooled,goal_predicate_regressed,28,0.2857142857142857,0.37166324435318276,-0.08594895863889707,0.3703928571428572,0.08862152241241332,0.23175,0.87575,moe-combination-rules-0906::expert_load_effective_rank|per_task|0.7
development_main,family_5,pooled,mechanism_threshold_not_reached,6,0.16666666666666666,0.37166324435318276,-0.2049965776865161,0.3677916666666667,0.19228194269382426,0.282,0.943,moe-combination-rules-0906::expert_load_effective_rank|per_task|0.7
development_main,family_5,pooled,no_meaningful_target_progress,1,0.0,0.37166324435318276,-0.37166324435318276,0.37575,0.4843159480132777,0.62425,1.0,moe-combination-rules-0906::expert_load_effective_rank|per_task|0.7
