arm,cohort,suite,partition,n_methods,n_episodes,n_flagged_union,sum_of_sets,concentration,concentration_null,concentration_null_sd,concentration_null_within,concentration_null_within_sd,excess_over_null,excess_over_null_within,mean_votes_given_flagged,share_flagged_by_exactly_one
families@0.002,external_8b,libero_long,safe,9,3726,131,188,1.4351145038167938,1.0518107592129335,0.01054479446521898,1.0222130596018066,0.010748522363351437,0.3833037446038603,0.4129014442149872,1.4351145038167938,0.6946564885496184
families@0.002,external_8b,libero_object,risk,9,44,19,26,1.368421052631579,1.0,0.0,1.2658579651241955,0.10043233505464434,0.368421052631579,0.10256308750738352,1.368421052631579,0.6842105263157895
families@0.002,external_8b,libero_object,safe,9,3556,20,22,1.1,1.0034652071127557,0.009088683913399388,1.0019047619047619,0.009331389496316877,0.09653479288724442,0.09809523809523824,1.1,0.9
families@0.002,external_8b,libero_spatial,risk,9,140,45,65,1.4444444444444444,1.0097140402552773,0.049810876044421803,1.16834108631714,0.048833742252141696,0.4347304041891671,0.27610335812730447,1.4444444444444444,0.6222222222222222
families@0.002,external_8b,libero_spatial,safe,9,3860,36,38,1.0555555555555556,1.0087721408622325,0.009512908883148957,1.0037912912912912,0.009798879211397852,0.04678341469332303,0.05176426426426439,1.0555555555555556,0.9444444444444444
greedy_top5@0.002,development_main,pooled,risk,5,487,248,346,1.3951612903225807,1.0127198545273992,0.030718970256206343,1.3151760602780842,0.02722612567491868,0.38244143579518153,0.07998523004449654,1.3951612903225807,0.6491935483870968
greedy_top5@0.002,development_main,pooled,safe,5,14313,110,121,1.1,1.0127260369036084,0.005456026720645816,1.003812818108556,0.006236195571113038,0.08727396309639168,0.09618718189144415,1.1,0.9090909090909091
greedy_top5@0.002,development_main,libero_goal,risk,5,102,48,74,1.5416666666666667,1.0066666666666668,0.04750939756661684,1.220825570322375,0.04848252010424487,0.5349999999999999,0.3208410963442918,1.5416666666666667,0.4791666666666667
greedy_top5@0.002,development_main,libero_goal,safe,5,3898,3,4,1.3333333333333333,1.0044229723016493,0.00785353648724082,1.0,0.0,0.3289103610316839,0.33333333333333326,1.3333333333333333,0.6666666666666666
greedy_top5@0.002,development_main,libero_long,risk,5,222,145,203,1.4,1.0434817601820112,0.0450983000431717,1.4149320987875382,0.04094822263018441,0.3565182398179887,-0.014932098787538317,1.4,0.6689655172413793
greedy_top5@0.002,development_main,libero_long,safe,5,2578,85,95,1.1176470588235294,1.0411314111571215,0.012582556902672926,1.0143422580994945,0.012113482100525536,0.07651564766640795,0.10330480072403492,1.1176470588235294,0.8941176470588236
greedy_top5@0.002,development_main,libero_object,risk,5,37,8,9,1.125,1.0,0.0,1.0786607142857143,0.0970728723087213,0.125,0.046339285714285694,1.125,0.875
greedy_top5@0.002,development_main,libero_object,safe,5,3963,3,3,1.0,1.0004545454545455,0.006412152718029943,1.0,0.0,-0.00045454545454548523,0.0,1.0,1.0
greedy_top5@0.002,development_main,libero_spatial,risk,5,126,47,60,1.2765957446808511,1.0,0.0,1.1451291951383178,0.043125130810804053,0.27659574468085113,0.13146654954253334,1.2765957446808511,0.723404255319149
greedy_top5@0.002,development_main,libero_spatial,safe,5,3874,19,19,1.0,1.0056646855389544,0.008718110595577297,1.0022222222222223,0.010886621079036355,-0.005664685538954384,-0.0022222222222223476,1.0,1.0
greedy_top5@0.002,external_8b,pooled,risk,5,564,287,430,1.4982578397212543,1.01362686219607,0.022319578239585837,1.344017472128979,0.02472284905023458,0.48463097752518425,0.15424036759227522,1.4982578397212543,0.6027874564459931
greedy_top5@0.002,external_8b,pooled,safe,5,15036,233,252,1.0815450643776825,1.0171880382329639,0.005076204981241292,1.006254785360377,0.0051039323820389814,0.06435702614471861,0.07529027901730556,1.0815450643776825,0.9184549356223176
greedy_top5@0.002,external_8b,libero_goal,risk,5,106,49,82,1.6734693877551021,1.002808988764045,0.02635065033608668,1.2442102411871425,0.04744366593698626,0.6706603989910571,0.4292591465679596,1.6734693877551021,0.3469387755102041
greedy_top5@0.002,external_8b,libero_goal,safe,5,3894,3,4,1.3333333333333333,1.0054622365318209,0.0075857600785752734,1.0,0.0,0.3278710968015124,0.33333333333333326,1.3333333333333333,0.6666666666666666
greedy_top5@0.002,external_8b,libero_long,risk,5,274,176,273,1.5511363636363635,1.0466429734594351,0.03970183185521999,1.4636753998001382,0.03757749270627955,0.5044933901769284,0.08746096383622537,1.5511363636363635,0.6079545454545454
greedy_top5@0.002,external_8b,libero_long,safe,5,3726,189,206,1.08994708994709,1.048323051625829,0.010600602645146456,1.0217461225657323,0.010040209538743095,0.04162403832126094,0.06820096738135772,1.08994708994709,0.91005291005291
greedy_top5@0.002,external_8b,libero_object,risk,5,44,13,17,1.3076923076923077,1.0,0.0,1.1301751373626372,0.08836262607821455,0.3076923076923077,0.17751717032967052,1.3076923076923077,0.6923076923076923
greedy_top5@0.002,external_8b,libero_object,safe,5,3556,8,8,1.0,1.0019120553359684,0.008812578959665817,1.0,0.0,-0.0019120553359683878,0.0,1.0,1.0
greedy_top5@0.002,external_8b,libero_spatial,risk,5,140,49,58,1.183673469387755,1.01413612565445,0.07292402090700573,1.1350179676473509,0.051586151255047695,0.16953734373330498,0.04865550174040423,1.183673469387755,0.8163265306122449
greedy_top5@0.002,external_8b,libero_spatial,safe,5,3860,33,34,1.0303030303030303,1.0071724143904397,0.008895451314702466,1.0026050830889541,0.010213663396284163,0.02313061591259058,0.027697947214076146,1.0303030303030303,0.9696969696969697
families@0.005,development_main,pooled,risk,9,487,361,737,2.041551246537396,1.0347602709186239,0.034995721939930176,1.834023719823887,0.02766266084717305,1.006790975618772,0.20752752671350905,2.041551246537396,0.40443213296398894
families@0.005,development_main,pooled,safe,9,14313,382,456,1.193717277486911,1.0357975554316778,0.0056340683536370865,1.0137868780719024,0.005089617793613687,0.15791972205523308,0.17993039941500855,1.193717277486911,0.8664921465968587
families@0.005,development_main,libero_goal,risk,9,102,74,171,2.310810810810811,1.025468253968254,0.07072236606070592,1.874396046312445,0.05029152987387421,1.285342556842557,0.436414764498366,2.310810810810811,0.3918918918918919
families@0.005,development_main,libero_goal,safe,9,3898,41,45,1.0975609756097562,1.0216446616374593,0.010739042242612545,1.0049075052854122,0.010467835710798243,0.07591631397229692,0.09265347032434401,1.0975609756097562,0.926829268292683
families@0.005,development_main,libero_long,risk,9,222,194,417,2.149484536082474,1.1049267796651057,0.048343863727972405,2.053489201636255,0.03405354853669703,1.0445577564173685,0.095995334446219,2.149484536082474,0.34536082474226804
families@0.005,development_main,libero_long,safe,9,2578,201,265,1.318407960199005,1.1053199645041496,0.013397032556181972,1.0448528559895942,0.013267369421329469,0.21308799569485548,0.27355510420941087,1.318407960199005,0.7910447761194029
families@0.005,development_main,libero_object,risk,9,37,35,55,1.5714285714285714,1.034965034965035,0.17391370790833413,1.699091339330504,0.08219804470739506,0.5364635364635364,-0.12766276790193265,1.5714285714285714,0.5142857142857142
families@0.005,development_main,libero_object,safe,9,3963,83,87,1.0481927710843373,1.0135985970004164,0.00935561842653923,1.0082070084127794,0.009879109583966308,0.03459417408392085,0.039985762671557845,1.0481927710843373,0.9518072289156626
families@0.005,development_main,libero_spatial,risk,9,126,58,94,1.6206896551724137,1.0161616161616163,0.06340747677850934,1.281594651964255,0.048290756650813296,0.6045280390107974,0.3390950032081588,1.6206896551724137,0.5517241379310345
families@0.005,development_main,libero_spatial,safe,9,3874,57,59,1.0350877192982457,1.013363332904553,0.00924840794597033,1.0033773550254947,0.007925709366796008,0.021724386393692674,0.03171036427275098,1.0350877192982457,0.9649122807017544
families@0.005,external_8b,pooled,risk,9,564,411,869,2.1143552311435525,1.0404819716612457,0.0322887366930919,1.8561423941866024,0.02640614005312153,1.0738732594823068,0.2582128369569501,2.1143552311435525,0.35036496350364965
families@0.005,external_8b,pooled,safe,9,15036,434,579,1.3341013824884793,1.0406396012065438,0.005155359099778484,1.0168303172497235,0.004943953110942203,0.29346178128193556,0.3172710652387558,1.3341013824884793,0.7903225806451613
families@0.005,external_8b,libero_goal,risk,9,106,78,193,2.4743589743589745,1.0214940476190477,0.060241699725638254,1.9771006087459642,0.043528751953658365,1.4528649267399267,0.4972583656130103,2.4743589743589745,0.34615384615384615
families@0.005,external_8b,libero_goal,safe,9,3894,50,57,1.14,1.0242230476860963,0.01038317011709436,1.0064957403707402,0.012076679892662097,0.11577695231390361,0.13350425962925971,1.14,0.9
families@0.005,external_8b,libero_long,risk,9,274,238,516,2.168067226890756,1.0958935294419812,0.041273825099835446,2.066564753976315,0.033399979980086064,1.072173697448775,0.10150247291444137,2.168067226890756,0.29411764705882354
families@0.005,external_8b,libero_long,safe,9,3726,254,374,1.4724409448818898,1.0969331174286197,0.011532682142464529,1.0443622965400936,0.010583335694192633,0.37550782745327016,0.4280786483417962,1.4724409448818898,0.7204724409448819
families@0.005,external_8b,libero_object,risk,9,44,26,49,1.8846153846153846,1.015625,0.10340870067358936,1.536965841132045,0.08400281020487135,0.8689903846153846,0.34764954348333954,1.8846153846153846,0.34615384615384615
families@0.005,external_8b,libero_object,safe,9,3556,58,67,1.1551724137931034,1.0128505675051809,0.010583961867224684,1.0083919361888112,0.010838594847890088,0.14232184628792255,0.14678047760429225,1.1551724137931034,0.8793103448275862
families@0.005,external_8b,libero_spatial,risk,9,140,69,111,1.608695652173913,1.0203576839826838,0.0592693518844838,1.3127164777505613,0.04895026129668236,0.5883379681912293,0.29597917442335175,1.608695652173913,0.5507246376811594
families@0.005,external_8b,libero_spatial,safe,9,3860,72,81,1.125,1.0158933258889191,0.008901573613887106,1.0059037276015124,0.008285944523963142,0.10910667411108088,0.11909627239848763,1.125,0.8888888888888888
greedy_top5@0.005,development_main,pooled,risk,5,487,352,609,1.7301136363636365,1.0278815991953731,0.028124255658950378,1.626397690593115,0.031202694680260677,0.7022320371682633,0.10371594577052146,1.7301136363636365,0.4715909090909091
greedy_top5@0.005,development_main,pooled,safe,5,14313,250,291,1.164,1.02475740811449,0.005565994659283748,1.0085499235596744,0.00494825980187958,0.13924259188551003,0.1554500764403255,1.164,0.868
greedy_top5@0.005,development_main,libero_goal,risk,5,102,73,138,1.8904109589041096,1.0227419224881154,0.0980606395453062,1.5914266980788114,0.04843119348570566,0.8676690364159942,0.29898426082529816,1.8904109589041096,0.410958904109589
greedy_top5@0.005,development_main,libero_goal,safe,5,3898,14,17,1.2142857142857142,1.0118840480822113,0.008661587078684484,1.0009375,0.007597028613214511,0.20240166620350286,0.21334821428571416,1.2142857142857142,0.7857142857142857
greedy_top5@0.005,development_main,libero_long,risk,5,222,186,324,1.7419354838709677,1.065602727310615,0.037890060203509816,1.6864783350152321,0.032960656716112785,0.6763327565603527,0.055457148855735605,1.7419354838709677,0.45161290322580644
greedy_top5@0.005,development_main,libero_long,safe,5,2578,143,176,1.2307692307692308,1.0669738640438333,0.010762954939633298,1.024499032323788,0.012060668525447729,0.16379536672539752,0.20627019844544292,1.2307692307692308,0.8251748251748252
greedy_top5@0.005,development_main,libero_object,risk,5,37,35,54,1.542857142857143,1.0203252032520325,0.1337145057186872,1.6768960960357446,0.07153100704707742,0.5225319396051105,-0.1340389531786017,1.542857142857143,0.5428571428571428
greedy_top5@0.005,development_main,libero_object,safe,5,3963,44,47,1.0681818181818181,1.0082722253568719,0.008605760800345672,1.003814009661836,0.008857642716239655,0.059909592824946234,0.06436780851998214,1.0681818181818181,0.9318181818181818
greedy_top5@0.005,development_main,libero_spatial,risk,5,126,58,93,1.603448275862069,1.0105077745383868,0.05734786816811207,1.2725887416668402,0.04845749274022046,0.5929405013236821,0.33085953419522873,1.603448275862069,0.5689655172413793
greedy_top5@0.005,development_main,libero_spatial,safe,5,3874,49,51,1.0408163265306123,1.0107204192231072,0.008502014808750563,1.002608163265306,0.007338747133948915,0.03009590730750511,0.03820816326530618,1.0408163265306123,0.9591836734693877
greedy_top5@0.005,external_8b,pooled,risk,5,564,402,717,1.7835820895522387,1.0325424810951982,0.028963823152977117,1.6397729991744125,0.025323545600209194,0.7510396084570405,0.1438090903778262,1.7835820895522387,0.43034825870646765
greedy_top5@0.005,external_8b,pooled,safe,5,15036,324,414,1.2777777777777777,1.029559561004109,0.004674255753743272,1.0112991060056131,0.005142621348688618,0.24821821677366862,0.26647867177216455,1.2777777777777777,0.7808641975308642
greedy_top5@0.005,external_8b,libero_goal,risk,5,106,78,148,1.8974358974358974,1.009156746031746,0.04056430918288584,1.601276265937351,0.04223259344075203,0.8882791514041513,0.2961596314985464,1.8974358974358974,0.358974358974359
greedy_top5@0.005,external_8b,libero_goal,safe,5,3894,28,32,1.1428571428571428,1.0135501387549473,0.008498998502295149,1.002752688172043,0.009627493678222923,0.12930700410219553,0.1401044546850998,1.1428571428571428,0.8571428571428571
greedy_top5@0.005,external_8b,libero_long,risk,5,274,229,412,1.7991266375545851,1.0686225263776417,0.036246686325358685,1.7386449302400724,0.031749572045020276,0.7305041111769435,0.060481707314512745,1.7991266375545851,0.4192139737991266
greedy_top5@0.005,external_8b,libero_long,safe,5,3726,192,262,1.3645833333333333,1.0656927924030322,0.010646331833643394,1.0291287144474695,0.009304914399058563,0.2988905409303011,0.3354546188858638,1.3645833333333333,0.71875
greedy_top5@0.005,external_8b,libero_object,risk,5,44,26,46,1.7692307692307692,1.0036496350364963,0.042561692663104375,1.4888583915861489,0.0821238762637864,0.7655811341942729,0.2803723776446203,1.7692307692307692,0.4230769230769231
greedy_top5@0.005,external_8b,libero_object,safe,5,3556,40,47,1.175,1.0078701346151169,0.009246676957249829,1.0033695652173913,0.007867493121390285,0.16712986538488317,0.17163043478260875,1.175,0.875
greedy_top5@0.005,external_8b,libero_spatial,risk,5,140,69,111,1.608695652173913,1.0178731962481962,0.055220653943303444,1.3091694854562308,0.04606629345069472,0.5908224559257169,0.2995261667176823,1.608695652173913,0.5507246376811594
greedy_top5@0.005,external_8b,libero_spatial,safe,5,3860,64,73,1.140625,1.012951380832531,0.00843579920342362,1.0046782919740667,0.008331278233522596,0.127673619167469,0.13594670802593334,1.140625,0.875
families@0.01,development_main,pooled,risk,9,487,389,862,2.2159383033419022,1.0521941903647103,0.032668416044415394,2.024070096109522,0.02958830692406627,1.163744112977192,0.19186820723238007,2.2159383033419022,0.37017994858611825
families@0.01,development_main,pooled,safe,9,14313,734,891,1.2138964577656677,1.053592351362887,0.00578040071311125,1.0278989931943578,0.005332620736879788,0.1603041064027806,0.18599746457130983,1.2138964577656677,0.8651226158038147
families@0.01,development_main,libero_goal,risk,9,102,78,186,2.3846153846153846,1.028259976134976,0.07361236998644007,1.9831250587483857,0.05175006717856593,1.3563554084804086,0.40149032586699884,2.3846153846153846,0.3974358974358974
families@0.01,development_main,libero_goal,safe,9,3898,110,115,1.0454545454545454,1.030476259344968,0.01016792420460543,1.0100900048910355,0.008891383071156422,0.014978286109577521,0.035364540563509905,1.0454545454545454,0.9636363636363636
families@0.01,development_main,libero_long,risk,9,222,203,490,2.413793103448276,1.158942985716072,0.050224164339170256,2.327504487666917,0.02964285207115363,1.2548501177322038,0.08628861578135893,2.413793103448276,0.3054187192118227
families@0.01,development_main,libero_long,safe,9,2578,334,468,1.401197604790419,1.1525499608789114,0.012349096794239024,1.0791464263758401,0.01361793830745193,0.24864764391150773,0.322051178414579,1.401197604790419,0.7664670658682635
families@0.01,development_main,libero_object,risk,9,37,36,64,1.7777777777777777,1.0248618784530388,0.09791595700585884,1.8771733223156375,0.07648997032874232,0.7529158993247389,-0.09939554453785981,1.7777777777777777,0.4166666666666667
families@0.01,development_main,libero_object,safe,9,3963,193,203,1.0518134715025906,1.0252703227455984,0.009446031919894488,1.0178625240877128,0.009542816386717973,0.026543148756992263,0.03395094741487781,1.0518134715025906,0.9533678756476683
families@0.01,development_main,libero_spatial,risk,9,126,72,122,1.6944444444444444,1.0170297736880651,0.05812431378886089,1.3901119084688462,0.043860964726149934,0.6774146707563793,0.3043325359755982,1.6944444444444444,0.5
families@0.01,development_main,libero_spatial,safe,9,3874,97,105,1.0824742268041236,1.0174689998275017,0.00902479296773065,1.0069317368097352,0.00878627039522483,0.06500522697662192,0.0755424899943884,1.0824742268041236,0.9175257731958762
families@0.01,external_8b,pooled,risk,9,564,443,1059,2.3905191873589167,1.0617196122169539,0.02848263187910982,2.1088131077221677,0.026093384363201844,1.3287995751419628,0.281706079636749,2.3905191873589167,0.30248306997742663
families@0.01,external_8b,pooled,safe,9,15036,870,1123,1.2908045977011495,1.0625988987104134,0.0054751995319669445,1.0323429708686143,0.0057045066787783025,0.22820569899073617,0.25846162683253526,1.2908045977011495,0.8206896551724138
families@0.01,external_8b,libero_goal,risk,9,106,83,212,2.5542168674698793,1.0315471334221333,0.06452435852844964,2.1138914164389164,0.042895102968523516,1.522669734047746,0.4403254510309629,2.5542168674698793,0.3493975903614458
families@0.01,external_8b,libero_goal,safe,9,3894,125,135,1.08,1.0331140192774608,0.010179745420447866,1.013722597616393,0.009842163560245523,0.046885980722539244,0.06627740238360702,1.08,0.944
families@0.01,external_8b,libero_long,risk,9,274,245,633,2.583673469387755,1.14198124632086,0.04236294471875165,2.430448160384156,0.027855700909486122,1.441692223066895,0.1532253090035991,2.583673469387755,0.22448979591836735
families@0.01,external_8b,libero_long,safe,9,3726,423,630,1.4893617021276595,1.1407201734906116,0.010678565847896473,1.0739139636376678,0.010935085270359602,0.3486415286370479,0.4154477384899917,1.4893617021276595,0.7210401891252955
families@0.01,external_8b,libero_object,risk,9,44,33,68,2.0606060606060606,1.0207017543859649,0.07872209575141675,1.7714910219487348,0.08557668460469174,1.0399043062200957,0.2891150386573258,2.0606060606060606,0.3939393939393939
families@0.01,external_8b,libero_object,safe,9,3556,158,175,1.1075949367088607,1.0266017088508412,0.010381895403904459,1.019460582734842,0.009729783545787005,0.08099322785801943,0.0881343539740187,1.1075949367088607,0.9177215189873418
families@0.01,external_8b,libero_spatial,risk,9,140,82,146,1.7804878048780488,1.0273033979908979,0.04949667367837544,1.445088309697564,0.04518526271910926,0.7531844068871509,0.33539949518048484,1.7804878048780488,0.45121951219512196
families@0.01,external_8b,libero_spatial,safe,9,3860,164,183,1.1158536585365855,1.0261214709376805,0.009060076670997336,1.0136135904615964,0.008560790305751496,0.089732187598905,0.10224006807498909,1.1158536585365855,0.8902439024390244
greedy_top5@0.01,development_main,pooled,risk,5,487,383,669,1.7467362924281984,1.032491992522039,0.03116168718028668,1.705842057695976,0.025657308673143385,0.7142442999061593,0.04089423473222231,1.7467362924281984,0.5169712793733682
greedy_top5@0.01,development_main,pooled,safe,5,14313,400,464,1.16,1.0308234252707278,0.005246390631882116,1.012288477505394,0.005323073906336418,0.12917657472927213,0.14771152249460595,1.16,0.87
greedy_top5@0.01,development_main,libero_goal,risk,5,102,72,97,1.3472222222222223,1.0046153846153847,0.04087793924795821,1.2430903807978264,0.032582068712651305,0.34260683760683763,0.10413184142439591,1.3472222222222223,0.7083333333333334
greedy_top5@0.01,development_main,libero_goal,safe,5,3898,42,42,1.0,1.0068276094044968,0.006932487092352137,1.001341463414634,0.005560494202525857,-0.006827609404496782,-0.0013414634146340365,1.0,1.0
greedy_top5@0.01,development_main,libero_long,risk,5,222,196,378,1.9285714285714286,1.0878769925364657,0.042904882639265195,1.8817806654765734,0.03426576194198038,0.8406944360349629,0.04679076309485519,1.9285714285714286,0.4336734693877551
greedy_top5@0.01,development_main,libero_long,safe,5,2578,183,226,1.2349726775956285,1.0833515139527758,0.013210221635269326,1.0334582296497183,0.012491793750511604,0.1516211636428526,0.2015144479459101,1.2349726775956285,0.8306010928961749
greedy_top5@0.01,development_main,libero_object,risk,5,37,27,34,1.2592592592592593,1.0,0.0,1.3542364473608814,0.09249179588016841,0.2592592592592593,-0.09497718810162215,1.2592592592592593,0.7407407407407407
greedy_top5@0.01,development_main,libero_object,safe,5,3963,23,25,1.0869565217391304,1.0048151424133172,0.00928527095674389,1.00125,0.00710780087884667,0.08214137932581322,0.0857065217391304,1.0869565217391304,0.9130434782608695
greedy_top5@0.01,development_main,libero_spatial,risk,5,126,88,160,1.8181818181818181,1.0278222229375051,0.05137978816263148,1.561799805702623,0.04194400766345383,0.790359595244313,0.2563820124791951,1.8181818181818181,0.4772727272727273
greedy_top5@0.01,development_main,libero_spatial,safe,5,3874,152,171,1.125,1.0266080035478888,0.009984869175780932,1.0127441869413978,0.008494418809514615,0.09839199645211116,0.11225581305860222,1.125,0.875
greedy_top5@0.01,external_8b,pooled,risk,5,564,433,811,1.8729792147806004,1.0381753343576383,0.027117590140106253,1.7528728652558625,0.025870365692878684,0.834803880422962,0.12010634952473787,1.8729792147806004,0.4665127020785219
greedy_top5@0.01,external_8b,pooled,safe,5,15036,562,693,1.2330960854092528,1.0386956489898542,0.0052764878737033725,1.0183054570303627,0.005186042390637691,0.19440043641939853,0.21479062837889007,1.2330960854092528,0.8078291814946619
greedy_top5@0.01,external_8b,libero_goal,risk,5,106,80,104,1.3,1.0103852596314908,0.05263484276339314,1.2253140274139014,0.027787343653452246,0.2896147403685092,0.07468597258609866,1.3,0.75
greedy_top5@0.01,external_8b,libero_goal,safe,5,3894,53,54,1.0188679245283019,1.0066432891306207,0.006537558348670917,1.0013243831640057,0.005196380807772056,0.01222463539768115,0.017543541364296145,1.0188679245283019,0.9811320754716981
greedy_top5@0.01,external_8b,libero_long,risk,5,274,239,502,2.100418410041841,1.0832755417927302,0.04213601667209009,1.9985264870241337,0.030950223722400316,1.0171428682491106,0.10189192301770711,2.100418410041841,0.34309623430962344
greedy_top5@0.01,external_8b,libero_long,safe,5,3726,248,326,1.314516129032258,1.082507652933769,0.0101300168764228,1.0336612249301225,0.010313407507615665,0.23200847609848907,0.28085490410213554,1.314516129032258,0.7580645161290323
greedy_top5@0.01,external_8b,libero_object,risk,5,44,22,30,1.3636363636363635,1.0126050420168067,0.10171191963790088,1.2727736936341056,0.08775736393039645,0.35103132161955686,0.0908626700022579,1.3636363636363635,0.7727272727272727
greedy_top5@0.01,external_8b,libero_object,safe,5,3556,33,36,1.0909090909090908,1.007217713000467,0.010816827936131751,1.0034369747899161,0.009761360597944952,0.08369137790862391,0.08747211611917471,1.0909090909090908,0.9090909090909091
greedy_top5@0.01,external_8b,libero_spatial,risk,5,140,92,175,1.9021739130434783,1.0356456846753253,0.047694100671622795,1.5518127937902244,0.04605241609287834,0.866528228368153,0.35036111925325386,1.9021739130434783,0.4673913043478261
greedy_top5@0.01,external_8b,libero_spatial,safe,5,3860,228,277,1.2149122807017543,1.0360181876978007,0.008145050818077525,1.0227614584648816,0.00870837082094664,0.17889409300395354,0.19215082223687263,1.2149122807017543,0.8070175438596491
families@0.02,development_main,pooled,risk,9,487,416,1006,2.418269230769231,1.0821499904334564,0.031122507651051994,2.25513048820924,0.025297570488141373,1.3361192403357744,0.16313874255999083,2.418269230769231,0.2764423076923077
families@0.02,development_main,pooled,safe,9,14313,1408,1734,1.2315340909090908,1.0837856197494602,0.005793215124893812,1.0546647905027953,0.005861223122216589,0.14774847115963063,0.17686930040629556,1.2315340909090908,0.8316761363636364
families@0.02,development_main,libero_goal,risk,9,102,81,204,2.5185185185185186,1.0523325704867887,0.0710461167058982,2.1212894813510776,0.044678434173224764,1.4661859480317299,0.39722903716744096,2.5185185185185186,0.35802469135802467
families@0.02,development_main,libero_goal,safe,9,3898,257,282,1.0972762645914398,1.049052503652537,0.010242664435879694,1.0278241160730874,0.008555123986728298,0.04822376093890268,0.06945214851835235,1.0972762645914398,0.9066147859922179
families@0.02,development_main,libero_long,risk,9,222,210,555,2.642857142857143,1.2278995625363602,0.049956458501070306,2.5744880070364484,0.02674322324716426,1.4149575803207826,0.06836913582069437,2.642857142857143,0.21428571428571427
families@0.02,development_main,libero_long,safe,9,2578,550,790,1.4363636363636363,1.2194992288305457,0.01364819444853852,1.1350077616559064,0.012534841536368939,0.21686440753309055,0.30135587470772984,1.4363636363636363,0.7163636363636363
families@0.02,development_main,libero_object,risk,9,37,35,69,1.9714285714285715,1.0553755522827688,0.1548142082798486,2.0071871591636183,0.07208715446984111,0.9160530191458027,-0.03575858773504681,1.9714285714285715,0.3142857142857143
families@0.02,development_main,libero_object,safe,9,3963,350,364,1.04,1.0426139030356543,0.010344509673572677,1.0355595726605824,0.008597749271609278,-0.0026139030356542303,0.00444042733941763,1.04,0.9628571428571429
families@0.02,development_main,libero_spatial,risk,9,126,90,178,1.9777777777777779,1.041212521489182,0.05213647328138175,1.6701617272765594,0.04673884543266621,0.9365652562885958,0.30761605050121843,1.9777777777777779,0.3333333333333333
