gate_subset,trunk_uid,q_offset,arm,n_seeds,fan_out,terminal_diversity,funnel_index,argmax_f,D_seed_f_00,D_seed_f_01,D_seed_f_02,D_seed_f_03,D_seed_f_04,D_seed_f_05,D_seed_f_06,D_seed_f_07,D_seed_f_08,D_seed_f_09
primary,304,0,loop,64,0.003608261257649342,0.0028723162181254276,0.20396112913381337,0,0.003608261257649342,0.003521022242306484,0.003520490110284005,0.003528167342625661,0.00351298780734397,0.0034670154831090015,0.00332117430215026,0.0031139661128596033,0.0029017706779011806,0.0028723162181254276
primary,304,2,loop,64,0.003527431167396622,0.002813459178022178,0.20240564770509084,0,0.003527431167396622,0.003440222826808315,0.00343966807221786,0.003445863844210382,0.0034480190705501288,0.0034147713597024337,0.0032847717327515588,0.0030680842676113224,0.0028556864629100515,0.002813459178022178
primary,305,-4,control,64,0.003583937191278486,0.0029726002145626543,0.17057692278562908,0,0.003583937191278486,0.0034825112414400743,0.0034489802364999285,0.003433929049695068,0.003386804607226313,0.003360504289017902,0.0032858730712752677,0.003168047372042679,0.003078118190174289,0.0029726002145626543
primary,305,-2,control,64,0.0033742338031311162,0.0028060353399276877,0.16839332932643136,0,0.0033742338031311162,0.0032980615150816424,0.0032951607939500555,0.003309867834292953,0.003288391532919766,0.0032941266754119717,0.00322993813944444,0.003116774164884856,0.0029593822494578103,0.0028060353399276877
primary,305,0,control,64,0.004280380570207872,0.004280380570207872,2.336242310718717e-10,9,0.003742066115090914,0.0036946381496486885,0.003733052549690398,0.0037785260231166205,0.0038082183217719666,0.003877048162497702,0.003918405281103446,0.003998429581667243,0.004164607507656235,0.004280380570207872
primary,305,2,control,64,0.004321924801568464,0.004321924801568464,2.3137847193765992e-10,9,0.003751364945290958,0.003701296436501234,0.003727110775398128,0.0037790465138674754,0.0038003368685544073,0.003867869571787998,0.003925128323403259,0.004018073925919239,0.004212337524153686,0.004321924801568464
primary,306,-4,loop,64,0.0055117973368778665,0.0055117973368778665,1.8142909397056428e-10,9,0.003827110232346961,0.003775289715653314,0.0038219890032533746,0.0039230457744277155,0.004049329058399857,0.004245397931372335,0.004503751485678398,0.004839124030527635,0.005203393623360639,0.0055117973368778665
primary,306,-2,loop,64,0.004258287557941229,0.003928014348131639,0.07756010044838524,0,0.004258287557941229,0.004188453043543921,0.004203410660206615,0.0042504461714426576,0.004242300210089103,0.004257164014009374,0.004181090831680115,0.004063469259900832,0.003988957494852475,0.003928014348131639
primary,306,0,loop,64,0.003619249745977877,0.0029102581787967684,0.1958946239543502,0,0.003619249745977877,0.003520673189908739,0.003485754337312901,0.0034659466068094878,0.0034127694891652495,0.0033775776249557114,0.0033178237088734566,0.003211398548801082,0.0031081451372860095,0.0029102581787967684
primary,306,2,loop,64,0.003373811104363439,0.0027205057462322585,0.19364017093091046,0,0.003373811104363439,0.003265813479638726,0.003224014002417211,0.003191490187325609,0.0031393132781472556,0.003097503544390532,0.003028252190580991,0.0029290614834096263,0.0028527608936087055,0.0027205057462322585
primary,308,-4,loop,64,0.005379585501347336,0.005379585501347336,1.8588797168206384e-10,9,0.003829087280884075,0.003773814312139756,0.003808860884637679,0.0038956190812258276,0.003999151680462489,0.004164141415285609,0.00437102363870794,0.00466582071094059,0.005026520449693867,0.005379585501347336
primary,308,-2,loop,64,0.004005492716634248,0.003159259604318315,0.21126816922931302,0,0.004005492716634248,0.0039268223273541325,0.003911958318190543,0.003918074402557754,0.0038796202192433395,0.0038470197909878548,0.0037203796697058687,0.0035194981968402904,0.0033109829142333423,0.003159259604318315
primary,308,0,loop,64,0.0037177544909315395,0.002930264763420571,0.21181864757880575,0,0.0037177544909315395,0.003628350372511835,0.0035986579283921287,0.003582069329147414,0.003509211850346449,0.003447791273141026,0.0033362614356053713,0.0031886469346853294,0.003063856646033332,0.002930264763420571
primary,308,2,loop,64,0.0034457264359902227,0.0026906735817426026,0.2191273361524151,0,0.0034457264359902227,0.0033426473518010495,0.0033026454443533205,0.0032712591868470833,0.0032053380089625437,0.0031558947866391217,0.003074145361194905,0.002947657733332336,0.002855133247016527,0.0026906735817426026
primary,309,-4,control,64,0.0040338410799532955,0.0033751463889068406,0.16329217706583266,0,0.0040338410799532955,0.003947763539046845,0.003946855958469677,0.0039690650745817365,0.003931904360886558,0.003916051799473847,0.00382386464238662,0.003664545520231536,0.0035169601320066126,0.0033751463889068406
primary,309,-2,control,64,0.0036052412512547817,0.0027861072649969214,0.22720642807067604,0,0.0036052412512547817,0.003501548133280386,0.003455227436486339,0.003417803730828614,0.0033471470821895984,0.0032833693668568808,0.0031932774403657777,0.0030589696869183676,0.002955115558954991,0.0027861072649969214
primary,309,0,control,64,0.00344409680884512,0.0027987114982867,0.1873888416009546,0,0.00344409680884512,0.0033419518384096886,0.00330610921644923,0.003286350893136259,0.003240055459175362,0.0032052721371303157,0.003141627357563985,0.0030290417232291347,0.002955532638605609,0.0027987114982867
primary,309,2,control,64,0.0034544025604428025,0.002893103753173267,0.162487955090879,0,0.0034544025604428025,0.003366233596375635,0.0033532922720749423,0.0033603761428663763,0.0033446584455088086,0.0033564679862587115,0.0033024534522012043,0.003204794467458399,0.0030498827442126423,0.002893103753173267
primary,310,-4,loop,64,0.005575428808189167,0.005575428808189167,1.7935852802963836e-10,9,0.003817923313277121,0.0037686581652332674,0.0038124078170988195,0.003915847706507859,0.004033550638546499,0.004231845460066613,0.0045238366140137815,0.004926926031174799,0.005313776676480979,0.005575428808189167
primary,310,-2,loop,64,0.004029747779866631,0.0035223541303418845,0.1259120118965925,0,0.004029747779866631,0.003950312998214576,0.003948976706963029,0.003974922291583299,0.003953890850539137,0.0039575404209008964,0.003881003337059897,0.003753536582193401,0.003638728825374945,0.0035223541303418845
primary,310,0,loop,64,0.0035913608020601627,0.002876844327693959,0.1989542445185043,0,0.0035913608020601627,0.003500233336516362,0.003467013381312573,0.0034418882478010927,0.003377159480184394,0.0033187060788276235,0.0032263736357122253,0.0030951273886444864,0.0029997862488165693,0.002876844327693959
primary,310,2,loop,64,0.003424472205353692,0.002728852871011789,0.2031318385505555,0,0.003424472205353692,0.0033252515190969776,0.0032834055033045687,0.0032630400290386817,0.0032106758022917344,0.0031721067362434825,0.0030954913780886174,0.002989812237369732,0.0028965945431175433,0.002728852871011789
primary,311,-4,loop,64,0.004830097030325179,0.004830097030325179,2.070352778105189e-10,9,0.003897716680250048,0.0038410454088238263,0.003884140985549,0.003952121483907123,0.0040014551125134926,0.004106966340131103,0.004192271690919751,0.004342040449674099,0.004660477988223063,0.004830097030325179
primary,311,-2,loop,64,0.006021196831550787,0.006021196831550787,1.6608003861051657e-10,9,0.00392702181481642,0.0038887201866281734,0.003952402698169953,0.004066169015487199,0.004199737602848429,0.0044223778973139834,0.004715819877831159,0.0051303680223084335,0.00555072408124075,0.006021196831550787
primary,311,0,loop,64,0.0032653954510989194,0.0027895837910456695,0.14571333488794114,0,0.0032653954510989194,0.003172380969650037,0.00314981443945724,0.0031382606119941324,0.0031075675660744142,0.0030628818000223634,0.002960854534908486,0.002818845994380783,0.002701599888829232,0.0027895837910456695
primary,311,2,loop,57,0.003276929658977561,0.0028966552606269663,0.11604594507933341,0,0.003276929658977561,0.003187869988235541,0.0031636615261083265,0.003145400838806973,0.003137024977613459,0.0031023410439363313,0.0030136861347263718,0.0028918639936279526,0.0028061730201367385,0.0028966552606269663
secondary,300,-4,loop,64,0.005800005695327677,0.005800005695327677,1.7241374994370062e-10,9,0.005168007655448933,0.005108242773113576,0.00516247450876738,0.005243772586605984,0.005330813549786109,0.005437593755201161,0.005463414053903293,0.005520171495152784,0.005654050336147083,0.005800005695327677
secondary,300,-2,loop,64,0.005346580634836334,0.003670727064283467,0.313443990785472,4,0.005298682714361808,0.005229136570811476,0.005273450729191378,0.005324633844498933,0.005346580634836334,0.0053173915813707895,0.005111009273688471,0.004682268282364797,0.0041328882273083236,0.003670727064283467
secondary,300,0,loop,64,0.0051462865379374575,0.003095641568149263,0.3984708109959977,0,0.0051462865379374575,0.005049850371724282,0.005060241631178031,0.00503498621092026,0.004937387296174701,0.004754012135016121,0.004413887403860685,0.003934732798660436,0.0034609194836176045,0.003095641568149263
secondary,300,2,loop,64,0.0051444220357100825,0.0032590600473996864,0.3664866482292163,0,0.0051444220357100825,0.005050420073705463,0.005066446263696488,0.005070291572222115,0.005014707896348709,0.004908348172161503,0.0046444362290773795,0.00420768461893329,0.0037138453390588807,0.0032590600473996864
secondary,301,-4,loop,64,0.005591709256838057,0.004229160889703465,0.2436729639018106,5,0.005272577300456604,0.0052307298682551994,0.005327277849976767,0.005437211516871679,0.005530747870710438,0.005591709256838057,0.005425849725562507,0.005036097711349657,0.004500699840032244,0.004229160889703465
secondary,301,-2,loop,64,0.005560906506497751,0.0038544608830239926,0.3068646491669953,5,0.005345194831544295,0.005288470183570164,0.005368734700800539,0.00546537171352708,0.005528549559815571,0.005560906506497751,0.005369958915382246,0.004919878046782553,0.004279957157177711,0.0038544608830239926
secondary,301,0,loop,64,0.0053367737922485545,0.004012301879719446,0.24817838732544217,4,0.005280620899415897,0.005211353111629608,0.0052602016000384225,0.005321582232888042,0.0053367737922485545,0.005321140415565036,0.005112800013715587,0.004739596735967318,0.004261855003190152,0.004012301879719446
secondary,301,2,loop,64,0.00595655337563867,0.0058657409981956385,0.015245792776607092,8,0.005251048223348932,0.005202294171758148,0.005285397486284694,0.005398909352013059,0.005512083672465658,0.0056547040173778864,0.005738754382617033,0.0058401283257847264,0.00595655337563867,0.0058657409981956385
secondary,302,-4,loop,64,0.004974291406286482,0.0032702879418526464,0.3425620507350582,0,0.004974291406286482,0.004893516087166919,0.00489042934050043,0.0048762538444947915,0.0048031097677965874,0.004641467900077655,0.004314624496775762,0.0038963605306169082,0.003465580060672833,0.0032702879418526464
secondary,302,-2,loop,64,0.005030843496597646,0.0033858790456397117,0.32697587447183485,0,0.005030843496597646,0.004954562979250073,0.0049599641097371186,0.004971129578158209,0.004920066151976692,0.0047929246938876145,0.004489058793763408,0.004082101160874091,0.0036406992841226827,0.0033858790456397117
secondary,302,0,loop,64,0.0049505774758777914,0.003647483820168271,0.26322053594671757,0,0.0049505774758777914,0.004856846956755835,0.004864648258953854,0.004873219028372675,0.004868379437750804,0.004808106997774225,0.004586578585426809,0.004221935979863309,0.003803433027527698,0.003647483820168271
secondary,304,-4,loop,64,0.00543577292024927,0.0043835822672661316,0.19356780888877168,4,0.0053856091253692475,0.005329164542831907,0.005385532019508945,0.005433726333357499,0.00543577292024927,0.005395766217905959,0.0052196303637213025,0.004965606317263145,0.004656892814819049,0.0043835822672661316
secondary,304,-2,loop,64,0.005571727378849185,0.004008570772882866,0.28055152386307725,4,0.005422211318553085,0.005378930308323942,0.00545079067991206,0.005532732738492969,0.005571727378849185,0.0055427116051433595,0.00529267375874519,0.0048593001389682965,0.004334157151357378,0.004008570772882866
secondary,304,0,loop,64,0.00522870607322346,0.003467643810143015,0.3368065137113275,0,0.00522870607322346,0.00515088732951862,0.005170025819442311,0.005178773249487791,0.005140342449891634,0.0050284515094208195,0.0047112436518118375,0.004265210258470901,0.0037777277302043924,0.003467643810143015
secondary,304,2,loop,64,0.005144475604642674,0.003289482979868203,0.36057953579172164,0,0.005144475604642674,0.0050417833250030325,0.005037068339869653,0.005023680920313444,0.0049727088556645056,0.0048426649646353325,0.004519277506564165,0.004061269005158544,0.003570908364163783,0.003289482979868203
secondary,305,-4,control,64,0.00524453954173626,0.003365140537766634,0.3583534816841286,0,0.00524453954173626,0.005137942939660346,0.005144573531568281,0.00514879521994358,0.00509868004650598,0.0050022447240004,0.004747182592453184,0.004313670007761272,0.0038138596977443408,0.003365140537766634
secondary,305,-2,control,64,0.0049544327941115195,0.0032100689693071918,0.35208143857062135,0,0.0049544327941115195,0.004876232105145566,0.00490992166342304,0.00492541066266977,0.004884049347993836,0.0047912153771721986,0.004546847394445162,0.004134192485422258,0.0036253756285141597,0.0032100689693071918
secondary,305,0,control,64,0.005312912323864843,0.005071411279932642,0.045455492235766504,5,0.005237671388939301,0.00517476564091761,0.005231584470840052,0.005282307843016957,0.005307867016489138,0.005312912323864843,0.0052217819756317455,0.0051029681471005195,0.0051007171149111945,0.005071411279932642
secondary,305,2,control,64,0.005397559483292007,0.005397559483292007,1.852690223458353e-10,9,0.00522815223612875,0.0051752433515275306,0.0052414588765326555,0.005314570613109538,0.005357391918597157,0.005382194558828561,0.005322499582807299,0.005256646835759755,0.0053604564075378,0.005397559483292007
secondary,306,-4,loop,64,0.006628823405297216,0.006628823405297216,1.508564384522515e-10,9,0.005236734543389372,0.005176564330729276,0.0052457854584375225,0.005352761296679071,0.0054773132737542946,0.005640188560682718,0.00577719994743354,0.005978255863842064,0.006342163331422603,0.006628823405297216
secondary,306,-2,loop,64,0.005738792404788008,0.0042709107578961965,0.2557823221504478,5,0.005575940627952228,0.005521304339235472,0.005602757626739124,0.00568925227420488,0.005731403226299637,0.005738792404788008,0.005559488625725269,0.005170403291528111,0.004696538526012846,0.0042709107578961965
secondary,306,0,loop,64,0.005139152349328803,0.0032585774613493237,0.3659309475149458,0,0.005139152349328803,0.0050421105921652325,0.005048061376544475,0.005030921647940161,0.0049662359361162915,0.004847929274175521,0.004594413533319927,0.004175087479812695,0.003697539610461678,0.0032585774613493237
secondary,306,2,loop,64,0.005005002321429324,0.003093122594632699,0.3819937743542621,0,0.005005002321429324,0.004894096302449572,0.004886720582681814,0.004856638184126347,0.004778795818921907,0.004645811172943101,0.004380044458113858,0.003958868271144789,0.003499376695143719,0.003093122594632699
secondary,308,-4,loop,64,0.00627264835555737,0.00627264835555737,1.594223641987469e-10,9,0.005304386558944075,0.005243079649214722,0.00530242631553245,0.005397002501713865,0.005504242983687361,0.005641778897472658,0.005703862944479361,0.005797471131988166,0.006015982836750467,0.00627264835555737
secondary,308,-2,loop,64,0.005506491961896561,0.0038324318857187174,0.3040157124459406,4,0.005390341594561375,0.005327807260960274,0.005388237287287314,0.005463780751222202,0.005506491961896561,0.005500713113093602,0.005301745240073589,0.004871270796079856,0.004308866481986899,0.0038324318857187174
secondary,308,0,loop,64,0.005251413640391565,0.00328514256900983,0.37442700321369005,0,0.005251413640391565,0.00516748216414389,0.0051864497601642814,0.005170807091716391,0.005086101927095989,0.004922539053945981,0.004604429954794641,0.004145016484048381,0.0036627375115034335,0.00328514256900983
secondary,308,2,loop,64,0.005067980552492477,0.003051095327498675,0.39796625198254043,0,0.005067980552492477,0.004968707299309478,0.004980466084974513,0.0049688163032578095,0.004895018245875604,0.004750408303861585,0.004452547806270285,0.0039912312837969924,0.003490448094346286,0.003051095327498675
secondary,309,-4,control,64,0.005494697051245339,0.003755016171748352,0.31661088208422494,4,0.005383718075154312,0.0053249294766105374,0.00539716485168524,0.005471701170194645,0.005494697051245339,0.005466589993825323,0.005233415026418176,0.004772581627367913,0.004226112669400737,0.003755016171748352
secondary,309,-2,control,64,0.005166857988081117,0.003099810558795149,0.4000588819460811,0,0.005166857988081117,0.005064920952155172,0.005054156440176656,0.005013549576097638,0.00489988548162763,0.004720261787436003,0.004401258854512424,0.0039531000979913175,0.00348860023645163,0.003099810558795149
secondary,309,0,control,64,0.005100465203131155,0.003212534866232363,0.370148655532372,0,0.005100465203131155,0.004999314248479726,0.005003610471220996,0.00500000053850579,0.004938750777171259,0.004829256064437,0.004576773432775764,0.0041508237742255765,0.0036654558817391424,0.003212534866232363
secondary,309,2,control,64,0.005128608747505613,0.0033981192669201147,0.33741889203182696,0,0.005128608747505613,0.005038626636754096,0.005067891533608968,0.005092492096127786,0.005071542756646114,0.004999666473105084,0.0047658357301297955,0.004353104521329938,0.003839310538328997,0.0033981192669201147
secondary,310,-4,loop,64,0.00689106233870057,0.00689106233870057,1.4511558621421727e-10,9,0.005331340203383433,0.005278635965038488,0.0053490326741008854,0.0054613683481582,0.0055835060017144925,0.005755326690163409,0.005909584973870571,0.006165409800687163,0.0065433315725432414,0.00689106233870057
secondary,310,-2,loop,64,0.005531718904474698,0.003916473382389518,0.2919970357652456,5,0.005397077776211574,0.005337484594724419,0.005405203848566593,0.005486644777928925,0.005530958645582755,0.005531718904474698,0.0053340296397692485,0.004905428722369123,0.004379279348468125,0.003916473382389518
secondary,310,0,loop,64,0.005108016595893327,0.0031792696975559433,0.3775921363510133,0,0.005108016595893327,0.005015691947791688,0.0050172701139394905,0.00498694254405894,0.004893298503694734,0.004733819050354733,0.004432982948178599,0.003991789072576591,0.003541403480971809,0.0031792696975559433
secondary,310,2,loop,64,0.005060653067075849,0.00310255066045243,0.3869268217526567,0,0.005060653067075849,0.00495905486962841,0.00496104563422376,0.004940129929541366,0.004862378614132356,0.004725091745815589,0.004446451007521408,0.004015004120428762,0.0035386186239322864,0.00310255066045243
secondary,311,-4,loop,64,0.0057473431840235345,0.0057473431840235345,1.7399348628543976e-10,9,0.005424201143390993,0.00536793520484076,0.00544036217707588,0.005530818572277631,0.005594707187426751,0.005655380480373234,0.005613444655778745,0.005546671409504071,0.005654812984255856,0.0057473431840235345
secondary,311,-2,loop,64,0.006621485669359485,0.006621485669359485,1.5102352701745758e-10,9,0.0053900086913747,0.005328100745334961,0.0053946979336018976,0.005491995029407449,0.00559169433407026,0.005717282702846344,0.005790015007532246,0.005942639120809838,0.006284565730452465,0.006621485669359485
secondary,311,0,loop,64,0.004992644191233812,0.0032144149871466063,0.356169824369477,0,0.004992644191233812,0.004898391445474697,0.004887889754812096,0.004872742293331284,0.004794381826535616,0.00463267465984608,0.004297488320104415,0.0038652999853880806,0.0034243152927774943,0.0032144149871466063
secondary,311,2,loop,57,0.005091887609251297,0.003338874963819739,0.3442755969126826,0,0.005091887609251297,0.004995703940867152,0.004975940970998547,0.004949063630322964,0.004875600521381359,0.004711875047257538,0.004388254240739756,0.0039723629249108555,0.0035467189865803802,0.003338874963819739
