corpus,suite,task,event,event_settling,control_settling,event_responsiveness,control_responsiveness,event_coherence,control_coherence
grid50x8,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,static,9.744879066020395e-06,0.22762784585271872,0.04485220209645326,0.4458303906600282,0.487721452376776,0.385951503913265
grid50x8,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,static,0.4334034964626089,0.52821629733575,0.043047036862294615,0.2432870417854725,0.8664074528835097,0.6770644526301429
grid50x8,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,static,0.5452357286246078,0.8296010446510359,0.010902787749492297,0.20174772815852632,0.8664074528835097,0.487721452376776
grid50x8,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,static,9.744879066020395e-06,0.8296010446510359,0.015846478902131325,0.20174772815852632,0.8664074528835097,0.487721452376776
grid50x8,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,static,9.744879066020395e-06,0.8296010446510359,0.01596955834991487,0.20174772815852632,0.8664074528835097,0.487721452376776
grid50x8,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,static,0.9820206981231363,0.44609132900660703,0.011333565816734703,0.10451496440952635,0.8664074528835097,0.6770644526301428
grid50x8,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,static,0.999990255120934,0.44609132900660703,0.017077273379966767,0.10451496440952635,0.8664074528835097,0.6770644526301428
grid50x8,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,static,9.744879066020395e-06,0.8296010446510359,0.020872223019959384,0.20174772815852632,0.8664074528835097,0.487721452376776
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,loop,0.6701260987351148,0.5968407102067863,0.9474963588996698,0.4639377217994215,0.487721452376776,0.4269445906176304
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,loop,9.744879066020395e-06,0.053596834863279375,0.885587396664547,0.29671377874417937,0.487721452376776,0.2930480032742794
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,loop,0.03725467266951221,0.010466000116938545,0.49448193809103774,0.343268579868305,0.19927303202167262,0.5328402424525912
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,loop,0.029029994737765352,0.5004969888323686,0.4783585304313935,0.46302488256169355,0.19927303202167262,0.17336139858504357
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,loop,0.024196534721004137,0.010466000116938545,0.599386654085212,0.343268579868305,0.19927303202167262,0.5328402424525912
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,loop,0.2976768208306535,0.17612894423980197,0.9277626207717081,0.41873679460091484,0.487721452376776,0.2930480032742794
grid50x8,libero_long,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,loop,0.03433120894969699,0.10644006574545077,0.3676895936326899,0.4273933824283575,0.1474497651484145,0.17517719438435106
