parent,replicate,arm,representation,scale,reference_eligible,epsilon,category,first_exit_step,first_exit_confirmed_step,observed_return,outside_fraction,endpoint_success
plus-task03-init026,1,native10,back_last,0.75,False,0.038200776689226945,reference_not_established,,,False,0.9473684210526315,False
plus-task03-init026,1,window5,back_last,0.75,False,0.038200776689226945,reference_not_established,,,False,0.9473684210526315,False
plus-task03-init026,1,native10,back_last,1.0,True,0.050934368918969256,last_exit_no_observed_return,410,430,False,0.5789473684210527,False
plus-task03-init026,1,window5,back_last,1.0,True,0.050934368918969256,last_exit_no_observed_return,430,450,False,0.47368421052631576,False
plus-task03-init026,1,native10,back_last,1.25,True,0.06366796114871157,exit_then_return,430,450,True,0.2631578947368421,False
plus-task03-init026,1,window5,back_last,1.25,True,0.06366796114871157,exit_then_return,450,470,True,0.21052631578947367,False
plus-task03-init026,2,native10,back_path,0.75,False,0.03131822694231963,reference_not_established,,,False,0.9473684210526315,False
plus-task03-init026,2,window5,back_path,0.75,False,0.03131822694231963,reference_not_established,,,False,0.9473684210526315,False
plus-task03-init026,2,native10,back_path,1.0,True,0.04175763592309284,last_exit_no_observed_return,420,440,False,0.5263157894736842,False
plus-task03-init026,2,window5,back_path,1.0,True,0.04175763592309284,no_confirmed_exit,,,False,0.0,False
plus-task03-init026,2,native10,back_path,1.25,True,0.05219704490386605,no_confirmed_exit,,,False,0.15789473684210525,False
plus-task03-init026,2,window5,back_path,1.25,True,0.05219704490386605,no_confirmed_exit,,,False,0.0,False
plus-task03-init026,2,native10,full_path,0.75,False,0.03206332621996355,reference_not_established,,,False,0.9473684210526315,False
plus-task03-init026,2,window5,full_path,0.75,False,0.03206332621996355,reference_not_established,,,False,0.9473684210526315,False
plus-task03-init026,2,native10,full_path,1.0,True,0.04275110162661806,last_exit_no_observed_return,420,440,False,0.5263157894736842,False
plus-task03-init026,2,window5,full_path,1.0,True,0.04275110162661806,insufficient_followup_or_mixed,480,500,False,0.15789473684210525,False
plus-task03-init026,2,native10,full_path,1.25,True,0.053438877033272575,no_confirmed_exit,,,False,0.0,False
plus-task03-init026,2,window5,full_path,1.25,True,0.053438877033272575,no_confirmed_exit,,,False,0.0,False
plus-task03-init026,2,native10,back_last,0.75,True,0.038200776689226945,last_exit_no_observed_return,340,360,False,0.9473684210526315,False
plus-task03-init026,2,window5,back_last,0.75,True,0.038200776689226945,last_exit_no_observed_return,360,380,False,0.8947368421052632,False
plus-task03-init026,2,native10,back_last,1.0,True,0.050934368918969256,last_exit_no_observed_return,420,440,False,0.5263157894736842,False
plus-task03-init026,2,window5,back_last,1.0,True,0.050934368918969256,no_confirmed_exit,,,False,0.0,False
plus-task03-init026,2,native10,back_last,1.25,True,0.06366796114871157,insufficient_followup_or_mixed,440,460,False,0.3684210526315789,False
plus-task03-init026,2,window5,back_last,1.25,True,0.06366796114871157,no_confirmed_exit,,,False,0.0,False
plus-task03-init026,3,native10,back_path,0.75,False,0.03131822694231963,reference_not_established,,,False,0.9473684210526315,False
plus-task03-init026,3,window5,back_path,0.75,False,0.03131822694231963,reference_not_established,,,False,0.9473684210526315,False
plus-task03-init026,3,native10,back_path,1.0,True,0.04175763592309284,last_exit_no_observed_return,390,410,False,0.6842105263157895,False
plus-task03-init026,3,window5,back_path,1.0,True,0.04175763592309284,last_exit_no_observed_return,420,440,False,0.5263157894736842,False
plus-task03-init026,3,native10,back_path,1.25,True,0.05219704490386605,last_exit_no_observed_return,410,430,False,0.5789473684210527,False
plus-task03-init026,3,window5,back_path,1.25,True,0.05219704490386605,last_exit_no_observed_return,440,460,False,0.42105263157894735,False
plus-task03-init026,3,native10,full_path,0.75,False,0.03206332621996355,reference_not_established,,,False,0.9473684210526315,False
plus-task03-init026,3,window5,full_path,0.75,False,0.03206332621996355,reference_not_established,,,False,0.9473684210526315,False
plus-task03-init026,3,native10,full_path,1.0,True,0.04275110162661806,last_exit_no_observed_return,390,410,False,0.6842105263157895,False
plus-task03-init026,3,window5,full_path,1.0,True,0.04275110162661806,last_exit_no_observed_return,430,450,False,0.47368421052631576,False
plus-task03-init026,3,native10,full_path,1.25,True,0.053438877033272575,no_confirmed_exit,,,False,0.0,False
plus-task03-init026,3,window5,full_path,1.25,True,0.053438877033272575,no_confirmed_exit,,,False,0.0,False
plus-task03-init026,3,native10,back_last,0.75,False,0.038200776689226945,reference_not_established,,,False,0.9473684210526315,False
plus-task03-init026,3,window5,back_last,0.75,False,0.038200776689226945,reference_not_established,,,False,0.9473684210526315,False
plus-task03-init026,3,native10,back_last,1.0,True,0.050934368918969256,last_exit_no_observed_return,380,400,False,0.7368421052631579,False
plus-task03-init026,3,window5,back_last,1.0,True,0.050934368918969256,last_exit_no_observed_return,420,440,False,0.5263157894736842,False
plus-task03-init026,3,native10,back_last,1.25,True,0.06366796114871157,last_exit_no_observed_return,400,420,False,0.631578947368421,False
plus-task03-init026,3,window5,back_last,1.25,True,0.06366796114871157,last_exit_no_observed_return,440,460,False,0.42105263157894735,False
pro-task03-init039,0,native10,back_path,0.75,True,0.03520467464117862,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,0,window5,back_path,0.75,True,0.03520467464117862,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,0,native10,back_path,1.0,True,0.04693956618823816,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,0,window5,back_path,1.0,True,0.04693956618823816,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,0,native10,back_path,1.25,True,0.058674457735297704,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,0,window5,back_path,1.25,True,0.058674457735297704,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,0,native10,full_path,0.75,True,0.033005012570219525,last_exit_no_observed_return,350,370,False,0.5714285714285714,False
pro-task03-init039,0,window5,full_path,0.75,True,0.033005012570219525,last_exit_no_observed_return,350,370,False,0.5714285714285714,False
pro-task03-init039,0,native10,full_path,1.0,True,0.04400668342695937,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,0,window5,full_path,1.0,True,0.04400668342695937,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,0,native10,full_path,1.25,True,0.05500835428369921,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,0,window5,full_path,1.25,True,0.05500835428369921,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,0,native10,back_last,0.75,True,0.047229272383257276,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,0,window5,back_last,0.75,True,0.047229272383257276,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,0,native10,back_last,1.0,True,0.06297236317767636,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,0,window5,back_last,1.0,True,0.06297236317767636,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,0,native10,back_last,1.25,True,0.07871545397209545,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,0,window5,back_last,1.25,True,0.07871545397209545,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,1,native10,back_path,0.75,True,0.03520467464117862,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,1,window5,back_path,0.75,True,0.03520467464117862,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,1,native10,back_path,1.0,True,0.04693956618823816,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,1,window5,back_path,1.0,True,0.04693956618823816,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,1,native10,back_path,1.25,True,0.058674457735297704,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,1,window5,back_path,1.25,True,0.058674457735297704,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,1,native10,full_path,0.75,True,0.033005012570219525,last_exit_no_observed_return,330,350,False,0.5428571428571428,False
pro-task03-init039,1,window5,full_path,0.75,True,0.033005012570219525,last_exit_no_observed_return,270,290,True,0.6,False
pro-task03-init039,1,native10,full_path,1.0,True,0.04400668342695937,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,1,window5,full_path,1.0,True,0.04400668342695937,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,1,native10,full_path,1.25,True,0.05500835428369921,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,1,window5,full_path,1.25,True,0.05500835428369921,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,1,native10,back_last,0.75,True,0.047229272383257276,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,1,window5,back_last,0.75,True,0.047229272383257276,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,1,native10,back_last,1.0,True,0.06297236317767636,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,1,window5,back_last,1.0,True,0.06297236317767636,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,1,native10,back_last,1.25,True,0.07871545397209545,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,1,window5,back_last,1.25,True,0.07871545397209545,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,2,native10,back_path,0.75,True,0.03520467464117862,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,2,window5,back_path,0.75,True,0.03520467464117862,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,2,native10,back_path,1.0,True,0.04693956618823816,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,2,window5,back_path,1.0,True,0.04693956618823816,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,2,native10,back_path,1.25,True,0.058674457735297704,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,2,window5,back_path,1.25,True,0.058674457735297704,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,2,native10,full_path,0.75,False,0.033005012570219525,reference_not_established,,,False,0.5714285714285714,False
pro-task03-init039,2,window5,full_path,0.75,False,0.033005012570219525,reference_not_established,,,False,0.5714285714285714,False
pro-task03-init039,2,native10,full_path,1.0,True,0.04400668342695937,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,2,window5,full_path,1.0,True,0.04400668342695937,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,2,native10,full_path,1.25,True,0.05500835428369921,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,2,window5,full_path,1.25,True,0.05500835428369921,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,2,native10,back_last,0.75,True,0.047229272383257276,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,2,window5,back_last,0.75,True,0.047229272383257276,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,2,native10,back_last,1.0,True,0.06297236317767636,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,2,window5,back_last,1.0,True,0.06297236317767636,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,2,native10,back_last,1.25,True,0.07871545397209545,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,2,window5,back_last,1.25,True,0.07871545397209545,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,3,native10,back_path,0.75,True,0.03520467464117862,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,3,window5,back_path,0.75,True,0.03520467464117862,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,3,native10,back_path,1.0,True,0.04693956618823816,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,3,window5,back_path,1.0,True,0.04693956618823816,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,3,native10,back_path,1.25,True,0.058674457735297704,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,3,window5,back_path,1.25,True,0.058674457735297704,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,3,native10,full_path,0.75,True,0.033005012570219525,last_exit_no_observed_return,340,360,False,0.5142857142857142,False
pro-task03-init039,3,window5,full_path,0.75,True,0.033005012570219525,last_exit_no_observed_return,340,360,False,0.5142857142857142,False
pro-task03-init039,3,native10,full_path,1.0,True,0.04400668342695937,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,3,window5,full_path,1.0,True,0.04400668342695937,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,3,native10,full_path,1.25,True,0.05500835428369921,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,3,window5,full_path,1.25,True,0.05500835428369921,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,3,native10,back_last,0.75,True,0.047229272383257276,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,3,window5,back_last,0.75,True,0.047229272383257276,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,3,native10,back_last,1.0,True,0.06297236317767636,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,3,window5,back_last,1.0,True,0.06297236317767636,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,3,native10,back_last,1.25,True,0.07871545397209545,no_confirmed_exit,,,False,0.0,False
pro-task03-init039,3,window5,back_last,1.25,True,0.07871545397209545,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,0,native10,back_path,0.75,True,0.03839825471317093,last_exit_no_observed_return,340,360,False,0.782608695652174,False
plus-task06-init026,0,window5,back_path,0.75,True,0.03839825471317093,last_exit_no_observed_return,350,370,False,0.7391304347826086,False
plus-task06-init026,0,native10,back_path,1.0,True,0.05119767295089457,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,0,window5,back_path,1.0,True,0.05119767295089457,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,0,native10,back_path,1.25,True,0.06399709118861821,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,0,window5,back_path,1.25,True,0.06399709118861821,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,0,native10,full_path,0.75,True,0.03839071933203807,last_exit_no_observed_return,330,350,False,0.8260869565217391,False
plus-task06-init026,0,window5,full_path,0.75,True,0.03839071933203807,last_exit_no_observed_return,350,370,False,0.7391304347826086,False
plus-task06-init026,0,native10,full_path,1.0,True,0.05118762577605075,insufficient_followup_or_mixed,420,440,False,0.34782608695652173,False
plus-task06-init026,0,window5,full_path,1.0,True,0.05118762577605075,exit_then_return,410,430,True,0.391304347826087,False
plus-task06-init026,0,native10,full_path,1.25,True,0.06398453222006344,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,0,window5,full_path,1.25,True,0.06398453222006344,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,0,native10,back_last,0.75,True,0.0507188564050519,last_exit_no_observed_return,340,360,False,0.782608695652174,False
plus-task06-init026,0,window5,back_last,0.75,True,0.0507188564050519,last_exit_no_observed_return,350,370,False,0.7391304347826086,False
plus-task06-init026,0,native10,back_last,1.0,True,0.06762514187340253,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,0,window5,back_last,1.0,True,0.06762514187340253,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,0,native10,back_last,1.25,True,0.08453142734175316,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,0,window5,back_last,1.25,True,0.08453142734175316,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,1,native10,back_path,0.75,True,0.03839825471317093,last_exit_no_observed_return,350,370,False,0.7391304347826086,False
plus-task06-init026,1,window5,back_path,0.75,True,0.03839825471317093,last_exit_no_observed_return,360,380,False,0.6956521739130435,False
plus-task06-init026,1,native10,back_path,1.0,True,0.05119767295089457,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,1,window5,back_path,1.0,True,0.05119767295089457,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,1,native10,back_path,1.25,True,0.06399709118861821,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,1,window5,back_path,1.25,True,0.06399709118861821,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,1,native10,full_path,0.75,True,0.03839071933203807,last_exit_no_observed_return,340,360,False,0.782608695652174,False
plus-task06-init026,1,window5,full_path,0.75,True,0.03839071933203807,last_exit_no_observed_return,350,370,False,0.7391304347826086,False
plus-task06-init026,1,native10,full_path,1.0,True,0.05118762577605075,no_confirmed_exit,,,False,0.08695652173913043,False
plus-task06-init026,1,window5,full_path,1.0,True,0.05118762577605075,no_confirmed_exit,,,False,0.043478260869565216,False
plus-task06-init026,1,native10,full_path,1.25,True,0.06398453222006344,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,1,window5,full_path,1.25,True,0.06398453222006344,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,1,native10,back_last,0.75,True,0.0507188564050519,last_exit_no_observed_return,350,370,False,0.7391304347826086,False
plus-task06-init026,1,window5,back_last,0.75,True,0.0507188564050519,last_exit_no_observed_return,350,370,False,0.7391304347826086,False
plus-task06-init026,1,native10,back_last,1.0,True,0.06762514187340253,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,1,window5,back_last,1.0,True,0.06762514187340253,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,1,native10,back_last,1.25,True,0.08453142734175316,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,1,window5,back_last,1.25,True,0.08453142734175316,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,2,native10,back_path,0.75,True,0.03839825471317093,last_exit_no_observed_return,330,350,False,0.8260869565217391,False
plus-task06-init026,2,window5,back_path,0.75,True,0.03839825471317093,last_exit_no_observed_return,360,380,False,0.6956521739130435,False
plus-task06-init026,2,native10,back_path,1.0,True,0.05119767295089457,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,2,window5,back_path,1.0,True,0.05119767295089457,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,2,native10,back_path,1.25,True,0.06399709118861821,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,2,window5,back_path,1.25,True,0.06399709118861821,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,2,native10,full_path,0.75,True,0.03839071933203807,last_exit_no_observed_return,320,340,False,0.8695652173913043,False
plus-task06-init026,2,window5,full_path,0.75,True,0.03839071933203807,last_exit_no_observed_return,350,370,False,0.7391304347826086,False
plus-task06-init026,2,native10,full_path,1.0,True,0.05118762577605075,insufficient_followup_or_mixed,370,390,True,0.34782608695652173,False
plus-task06-init026,2,window5,full_path,1.0,True,0.05118762577605075,insufficient_followup_or_mixed,450,470,False,0.34782608695652173,False
plus-task06-init026,2,native10,full_path,1.25,True,0.06398453222006344,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,2,window5,full_path,1.25,True,0.06398453222006344,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,2,native10,back_last,0.75,True,0.0507188564050519,last_exit_no_observed_return,330,350,False,0.8260869565217391,False
plus-task06-init026,2,window5,back_last,0.75,True,0.0507188564050519,last_exit_no_observed_return,360,380,False,0.6956521739130435,False
plus-task06-init026,2,native10,back_last,1.0,True,0.06762514187340253,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,2,window5,back_last,1.0,True,0.06762514187340253,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,2,native10,back_last,1.25,True,0.08453142734175316,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,2,window5,back_last,1.25,True,0.08453142734175316,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,3,native10,back_path,0.75,True,0.03839825471317093,last_exit_no_observed_return,320,340,False,0.8695652173913043,False
plus-task06-init026,3,window5,back_path,0.75,True,0.03839825471317093,last_exit_no_observed_return,370,390,False,0.6521739130434783,False
plus-task06-init026,3,native10,back_path,1.0,True,0.05119767295089457,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,3,window5,back_path,1.0,True,0.05119767295089457,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,3,native10,back_path,1.25,True,0.06399709118861821,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,3,window5,back_path,1.25,True,0.06399709118861821,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,3,native10,full_path,0.75,True,0.03839071933203807,last_exit_no_observed_return,310,330,False,0.9130434782608695,False
plus-task06-init026,3,window5,full_path,0.75,True,0.03839071933203807,last_exit_no_observed_return,360,380,False,0.6956521739130435,False
plus-task06-init026,3,native10,full_path,1.0,True,0.05118762577605075,insufficient_followup_or_mixed,490,510,False,0.30434782608695654,False
plus-task06-init026,3,window5,full_path,1.0,True,0.05118762577605075,no_confirmed_exit,,,False,0.21739130434782608,False
plus-task06-init026,3,native10,full_path,1.25,True,0.06398453222006344,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,3,window5,full_path,1.25,True,0.06398453222006344,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,3,native10,back_last,0.75,True,0.0507188564050519,last_exit_no_observed_return,310,330,False,0.9130434782608695,False
plus-task06-init026,3,window5,back_last,0.75,True,0.0507188564050519,last_exit_no_observed_return,360,380,False,0.6956521739130435,False
plus-task06-init026,3,native10,back_last,1.0,True,0.06762514187340253,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,3,window5,back_last,1.0,True,0.06762514187340253,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,3,native10,back_last,1.25,True,0.08453142734175316,no_confirmed_exit,,,False,0.0,False
plus-task06-init026,3,window5,back_last,1.25,True,0.08453142734175316,no_confirmed_exit,,,False,0.0,False
