split,model,bin,low,high,rows,weight,predicted,observed
test_unseen_init,original_suite_clock,3,0.3,0.4,55,55.0,0.3517027817872728,0.18181818181818182
test_unseen_init,original_suite_clock,4,0.4,0.5,195,195.0,0.4320808591333333,0.35384615384615387
test_unseen_init,original_suite_clock,5,0.5,0.6,197,197.0,0.5609318757822335,0.40609137055837563
test_unseen_init,original_suite_clock,6,0.6,0.7,1966,1966.0,0.6662808509582908,0.5620549338758901
test_unseen_init,original_suite_clock,7,0.7,0.8,988,988.0,0.7390452191801619,0.6538461538461539
test_unseen_init,original_suite_clock,8,0.8,0.9,2152,2152.0,0.8593928660333644,0.8257434944237918
test_unseen_init,original_suite_clock,9,0.9,1.0,48787,48787.0,0.9629045242848647,0.9510525344866461
test_unseen_init,original_suite_moe_clock,0,0.0,0.1,2179,2179.0,0.043049419346531434,0.022487379531895366
test_unseen_init,original_suite_moe_clock,1,0.1,0.2,546,546.0,0.1431542068489011,0.14652014652014653
test_unseen_init,original_suite_moe_clock,2,0.2,0.3,341,341.0,0.24793458859472142,0.25513196480938416
test_unseen_init,original_suite_moe_clock,3,0.3,0.4,293,293.0,0.34966977247440273,0.3447098976109215
test_unseen_init,original_suite_moe_clock,4,0.4,0.5,286,286.0,0.45177184725944064,0.458041958041958
test_unseen_init,original_suite_moe_clock,5,0.5,0.6,349,349.0,0.5524277082722062,0.4154727793696275
test_unseen_init,original_suite_moe_clock,6,0.6,0.7,886,886.0,0.6588176776235892,0.5665914221218962
test_unseen_init,original_suite_moe_clock,7,0.7,0.8,1869,1869.0,0.7530808519283575,0.631888710540396
test_unseen_init,original_suite_moe_clock,8,0.8,0.9,2837,2837.0,0.8552394537741628,0.764892492069087
test_unseen_init,original_suite_moe_clock,9,0.9,1.0,46851,46851.0,0.980848164866513,0.9769695417387035
test_new_noise_seen_init,prior_global,8,0.8,0.9,114120,114120.0,0.8646288209606984,0.8717840869260428
test_new_noise_seen_init,clock_global,0,0.0,0.1,1827,1827.0,0.054481768094785,0.014778325123152709
test_new_noise_seen_init,clock_global,1,0.1,0.2,484,484.0,0.13645485662193924,0.07024793388429752
test_new_noise_seen_init,clock_global,2,0.2,0.3,527,527.0,0.27055934141035776,0.1461100569259962
test_new_noise_seen_init,clock_global,4,0.4,0.5,314,314.0,0.40030844314564845,0.28343949044585987
test_new_noise_seen_init,clock_global,5,0.5,0.6,379,379.0,0.5592894171345825,0.40633245382585753
test_new_noise_seen_init,clock_global,6,0.6,0.7,5602,5602.0,0.6625024567654632,0.5024991074616209
test_new_noise_seen_init,clock_global,7,0.7,0.8,915,915.0,0.7640711122765091,0.614207650273224
test_new_noise_seen_init,clock_global,8,0.8,0.9,2972,2972.0,0.8576619334854295,0.7624495289367429
test_new_noise_seen_init,clock_global,9,0.9,1.0,101100,101100.0,0.9506598201265516,0.9244708209693373
test_new_noise_seen_init,clock_global_raw,0,0.0,0.1,2564,2564.0,0.026361477961075547,0.03471138845553822
test_new_noise_seen_init,clock_global_raw,1,0.1,0.2,588,588.0,0.15315832870787688,0.23469387755102042
test_new_noise_seen_init,clock_global_raw,3,0.3,0.4,803,803.0,0.36037373384387966,0.4396014943960149
test_new_noise_seen_init,clock_global_raw,4,0.4,0.5,5178,5178.0,0.453479981088018,0.5052143684820394
test_new_noise_seen_init,clock_global_raw,5,0.5,0.6,915,915.0,0.5931328658762027,0.614207650273224
test_new_noise_seen_init,clock_global_raw,6,0.6,0.7,1231,1231.0,0.69893155198943,0.7132412672623883
test_new_noise_seen_init,clock_global_raw,7,0.7,0.8,1741,1741.0,0.7885289079568173,0.7972429638139
test_new_noise_seen_init,clock_global_raw,8,0.8,0.9,29453,29453.0,0.859465371411277,0.8662275489763351
test_new_noise_seen_init,clock_global_raw,9,0.9,1.0,71647,71647.0,0.9458597645625706,0.9484137507502058
test_new_noise_seen_init,clock_cap_global,0,0.0,0.1,3042,3042.0,0.04083450203500706,0.01873767258382643
test_new_noise_seen_init,clock_cap_global,1,0.1,0.2,950,950.0,0.1271296201611592,0.06526315789473684
test_new_noise_seen_init,clock_cap_global,2,0.2,0.3,803,803.0,0.25237282791763505,0.1444582814445828
test_new_noise_seen_init,clock_cap_global,3,0.3,0.4,475,475.0,0.37309107114648343,0.25684210526315787
test_new_noise_seen_init,clock_cap_global,4,0.4,0.5,182,182.0,0.4695432088646044,0.2967032967032967
test_new_noise_seen_init,clock_cap_global,5,0.5,0.6,379,379.0,0.5422655060499979,0.40633245382585753
test_new_noise_seen_init,clock_cap_global,6,0.6,0.7,4354,4354.0,0.6527139322409871,0.505512172714745
test_new_noise_seen_init,clock_cap_global,7,0.7,0.8,1804,1804.0,0.7453515911774637,0.6191796008869179
test_new_noise_seen_init,clock_cap_global,8,0.8,0.9,4205,4205.0,0.8650438214639463,0.7795481569560048
test_new_noise_seen_init,clock_cap_global,9,0.9,1.0,97926,97926.0,0.9630836937144662,0.9428241733553908
test_new_noise_seen_init,clock_cap_global_raw,0,0.0,0.1,4290,4290.0,0.024600468278193274,0.03636363636363636
test_new_noise_seen_init,clock_cap_global_raw,1,0.1,0.2,980,980.0,0.1488078862786095,0.20510204081632652
test_new_noise_seen_init,clock_cap_global_raw,2,0.2,0.3,182,182.0,0.26034403563779024,0.2967032967032967
test_new_noise_seen_init,clock_cap_global_raw,3,0.3,0.4,963,963.0,0.36617591114472114,0.4371754932502596
test_new_noise_seen_init,clock_cap_global_raw,4,0.4,0.5,3266,3266.0,0.4541697898893116,0.5067360685854256
test_new_noise_seen_init,clock_cap_global_raw,5,0.5,0.6,2036,2036.0,0.5511059676162217,0.5972495088408645
test_new_noise_seen_init,clock_cap_global_raw,6,0.6,0.7,1057,1057.0,0.6749138104028424,0.7000946073793756
test_new_noise_seen_init,clock_cap_global_raw,7,0.7,0.8,2340,2340.0,0.7724290702486005,0.7858974358974359
test_new_noise_seen_init,clock_cap_global_raw,8,0.8,0.9,5637,5637.0,0.8550690021465982,0.8618059251374844
test_new_noise_seen_init,clock_cap_global_raw,9,0.9,1.0,93369,93369.0,0.9432408732217795,0.9462241214964282
test_new_noise_seen_init,moe_local_global,0,0.0,0.1,1785,1785.0,0.05442128814860116,0.0257703081232493
test_new_noise_seen_init,moe_local_global,1,0.1,0.2,1191,1191.0,0.1455021981477976,0.09655751469353484
test_new_noise_seen_init,moe_local_global,2,0.2,0.3,960,960.0,0.24716984840543582,0.15416666666666667
test_new_noise_seen_init,moe_local_global,3,0.3,0.4,900,900.0,0.3490411975945536,0.20777777777777778
test_new_noise_seen_init,moe_local_global,4,0.4,0.5,922,922.0,0.4498000014561871,0.2245119305856833
test_new_noise_seen_init,moe_local_global,5,0.5,0.6,1101,1101.0,0.5522839546535342,0.29336966394187103
test_new_noise_seen_init,moe_local_global,6,0.6,0.7,2224,2224.0,0.6575809378497792,0.4231115107913669
test_new_noise_seen_init,moe_local_global,7,0.7,0.8,3836,3836.0,0.7565680706142062,0.5899374348279458
test_new_noise_seen_init,moe_local_global,8,0.8,0.9,8468,8468.0,0.8594638590653495,0.7325224374114313
test_new_noise_seen_init,moe_local_global,9,0.9,1.0,92733,92733.0,0.970884171017831,0.9603377438452331
test_new_noise_seen_init,moe_local_global_raw,0,0.0,0.1,3183,3183.0,0.040123691836541124,0.058749607288721334
test_new_noise_seen_init,moe_local_global_raw,1,0.1,0.2,1404,1404.0,0.14617623056474652,0.18304843304843305
test_new_noise_seen_init,moe_local_global_raw,2,0.2,0.3,1120,1120.0,0.24808471876771684,0.22232142857142856
test_new_noise_seen_init,moe_local_global_raw,3,0.3,0.4,1095,1095.0,0.35103843327517426,0.28584474885844746
test_new_noise_seen_init,moe_local_global_raw,4,0.4,0.5,1730,1730.0,0.45649725112597483,0.39710982658959537
test_new_noise_seen_init,moe_local_global_raw,5,0.5,0.6,2364,2364.0,0.551940395137462,0.5549915397631133
test_new_noise_seen_init,moe_local_global_raw,6,0.6,0.7,3318,3318.0,0.6519416780473576,0.6271850512356841
test_new_noise_seen_init,moe_local_global_raw,7,0.7,0.8,5095,5095.0,0.7547523694126607,0.7269872423945044
test_new_noise_seen_init,moe_local_global_raw,8,0.8,0.9,13515,13515.0,0.8610324868096897,0.8584535701072882
test_new_noise_seen_init,moe_local_global_raw,9,0.9,1.0,81296,81296.0,0.9622811785296534,0.9729383979531588
test_new_noise_seen_init,moe_local_clock_global,0,0.0,0.1,3521,3521.0,0.04942522133875904,0.02357284862255041
test_new_noise_seen_init,moe_local_clock_global,1,0.1,0.2,1262,1262.0,0.14414412363010073,0.09270998415213946
test_new_noise_seen_init,moe_local_clock_global,2,0.2,0.3,859,859.0,0.24927173303472383,0.13387660069848661
test_new_noise_seen_init,moe_local_clock_global,3,0.3,0.4,848,848.0,0.3489480621036372,0.17570754716981132
test_new_noise_seen_init,moe_local_clock_global,4,0.4,0.5,817,817.0,0.4515852952594134,0.23378212974296206
test_new_noise_seen_init,moe_local_clock_global,5,0.5,0.6,1026,1026.0,0.5518352640790952,0.2807017543859649
test_new_noise_seen_init,moe_local_clock_global,6,0.6,0.7,1832,1832.0,0.6596798960897663,0.4606986899563319
test_new_noise_seen_init,moe_local_clock_global,7,0.7,0.8,3466,3466.0,0.7535086654333912,0.5856895556837853
test_new_noise_seen_init,moe_local_clock_global,8,0.8,0.9,6536,6536.0,0.8561236712484329,0.7487760097919217
test_new_noise_seen_init,moe_local_clock_global,9,0.9,1.0,93953,93953.0,0.9792347363642917,0.9661958638893915
test_new_noise_seen_init,moe_local_clock_global_raw,0,0.0,0.1,4733,4733.0,0.03558295280535529,0.03993238960490175
test_new_noise_seen_init,moe_local_clock_global_raw,1,0.1,0.2,1346,1346.0,0.1477029910900647,0.13893016344725112
test_new_noise_seen_init,moe_local_clock_global_raw,2,0.2,0.3,1059,1059.0,0.248538840235662,0.21813031161473087
test_new_noise_seen_init,moe_local_clock_global_raw,3,0.3,0.4,1082,1082.0,0.35113526120987637,0.27818853974122
test_new_noise_seen_init,moe_local_clock_global_raw,4,0.4,0.5,1447,1447.0,0.45696071942875255,0.4215618521078093
test_new_noise_seen_init,moe_local_clock_global_raw,5,0.5,0.6,2481,2481.0,0.5502883065229659,0.5602579604997985
test_new_noise_seen_init,moe_local_clock_global_raw,6,0.6,0.7,3168,3168.0,0.6529526037525728,0.6631944444444444
test_new_noise_seen_init,moe_local_clock_global_raw,7,0.7,0.8,4394,4394.0,0.7526878203856268,0.760127446517979
test_new_noise_seen_init,moe_local_clock_global_raw,8,0.8,0.9,9969,9969.0,0.8599049582899456,0.8541478583609189
test_new_noise_seen_init,moe_local_clock_global_raw,9,0.9,1.0,84441,84441.0,0.9684776885053451,0.978482017029642
test_new_noise_seen_init,moe_local_clock_cap_global,0,0.0,0.1,4484,4484.0,0.04326434355756428,0.022524531668153436
test_new_noise_seen_init,moe_local_clock_cap_global,1,0.1,0.2,1325,1325.0,0.14463258324828104,0.08150943396226415
test_new_noise_seen_init,moe_local_clock_cap_global,2,0.2,0.3,816,816.0,0.24464365472634939,0.13112745098039216
test_new_noise_seen_init,moe_local_clock_cap_global,3,0.3,0.4,574,574.0,0.34777731065865036,0.20905923344947736
test_new_noise_seen_init,moe_local_clock_cap_global,4,0.4,0.5,576,576.0,0.4523644193439925,0.2517361111111111
test_new_noise_seen_init,moe_local_clock_cap_global,5,0.5,0.6,695,695.0,0.5515597068266654,0.35251798561151076
test_new_noise_seen_init,moe_local_clock_cap_global,6,0.6,0.7,1480,1480.0,0.6610314764469627,0.4358108108108108
test_new_noise_seen_init,moe_local_clock_cap_global,7,0.7,0.8,3507,3507.0,0.7541005863917405,0.6039349871685201
test_new_noise_seen_init,moe_local_clock_cap_global,8,0.8,0.9,6304,6304.0,0.8564550644010183,0.7409581218274112
test_new_noise_seen_init,moe_local_clock_cap_global,9,0.9,1.0,94359,94359.0,0.9793702989099667,0.9668182155385284
test_new_noise_seen_init,moe_local_clock_cap_global_raw,0,0.0,0.1,5915,5915.0,0.030278979328724916,0.037700760777683855
test_new_noise_seen_init,moe_local_clock_cap_global_raw,1,0.1,0.2,1100,1100.0,0.14330642395913903,0.15818181818181817
test_new_noise_seen_init,moe_local_clock_cap_global_raw,2,0.2,0.3,719,719.0,0.2503121664603945,0.24339360222531292
test_new_noise_seen_init,moe_local_clock_cap_global_raw,3,0.3,0.4,731,731.0,0.3502407904705594,0.34610123119015046
test_new_noise_seen_init,moe_local_clock_cap_global_raw,4,0.4,0.5,1213,1213.0,0.45872689247413895,0.4253915910964551
