cache_id,scope,layer,token_index,token_role,n_sites,p4_p5_margin,p1,top4_mass,entropy_normalised,probability_sum_abs_error,gap_exact_zero,stable_fp16_rounding_bound,stable_bf16_rounding_bound,stable_fp32_rounding_bound,actual_vs_saved_fp16_top4_disagree,actual_vs_bf16_recast_top4_disagree,saved_fp16_vs_bf16_recast_top4_disagree,actual_selection_unique_from_saved_probs,actual_selection_boundary_ambiguous,actual_selection_contradicted_by_saved_probs,bf16_recast_vector_exact,bf16_recast_element_exact_fraction,bf16_rounding_bound,actual_vs_saved_fp32_upcast_top4_disagree,saved_fp16_vs_fp32_upcast_top4_disagree,p4_p5_margin_p05,p4_p5_margin_median,p4_p5_margin_p95,gap_over_bf16_rounding_bound_median,n_margin_sample
calvin_d/task_D_D/routes-v1,primary_canonical,13,0,state,36210,0.0024318784615243545,0.06550178854414786,0.21336825333126208,0.9810354380079541,3.3639077157876796e-05,0.061309030654515324,0.9386909693454847,0.932339132836233,0.9386909693454847,0.0,0.0011046672190002762,0.0011046672190002762,0.9386909693454847,0.061309030654515324,0.0,0.0,0.12529342723004694,0.00024410691323184202,0.0,0.0,0.0,0.00152587890625,0.00628662109375,6.25,565
calvin_d/task_D_D/routes-v1,primary_canonical,13,all,action,362100,0.0006932547842392899,0.04078106635514296,0.1530807249864074,0.9972447305460129,4.00484954741277e-05,0.26867163766915214,0.7313283623308479,0.7285556476111571,0.7313283623308479,0.0,0.00023198011599005798,0.00023198011599005798,0.7313283623308479,0.26867163766915214,0.0,0.0,0.1251891742612538,0.000244140625,0.0,0.0,0.0,0.00054931640625,0.002227783203125,2.25,5658
calvin_d/task_D_D/routes-v1,primary_canonical,14,0,state,36210,0.0023502243450747376,0.06504601386659417,0.21155407981166718,0.9820487170679008,3.29606278236977e-05,0.07180336923501796,0.928196630764982,0.9262634631317316,0.928196630764982,0.0,0.0011046672190002762,0.0011046672190002762,0.928196630764982,0.07180336923501796,0.0,0.0,0.12509493233913282,0.000244140625,0.0,0.0,0.0,0.00164794921875,0.0077148438431322575,6.75,565
calvin_d/task_D_D/routes-v1,primary_canonical,14,all,action,362100,0.0007113553067986658,0.04195834670004941,0.15478475929392993,0.9966259207354498,4.155071293310183e-05,0.2903120684893676,0.7096879315106325,0.7085915492957746,0.7096879315106325,0.0,8.285004142502072e-05,8.285004142502072e-05,0.7096879315106325,0.2903120684893676,0.0,0.0,0.12509061723280862,0.00024413539967593553,0.0,0.0,0.0,0.00054931640625,0.002288818359375,2.25,5658
calvin_d/task_D_D/routes-v1,primary_canonical,15,0,state,36210,0.002283028363193869,0.06067417906450653,0.20544335829622343,0.9835913508052294,3.483584492748464e-05,0.10135321734327533,0.8986467826567247,0.8986467826567247,0.8986467826567247,0.0,0.0,0.0,0.8986467826567247,0.10135321734327533,0.0,0.0,0.12562137531068765,0.00024417433676815795,0.0,0.0,0.0,0.001495361328125,0.006945800967514515,6.125,565
calvin_d/task_D_D/routes-v1,primary_canonical,15,all,action,362100,0.0007090101055070466,0.04367367006737499,0.1563713653572881,0.9959690026736858,4.2672720906221547e-05,0.3055399061032864,0.6944600938967136,0.6940016570008285,0.6944600938967136,0.0,6.628003314001656e-05,6.628003314001656e-05,0.6944600938967136,0.3055399061032864,0.0,0.0,0.12484698632974317,0.0002440032495447563,0.0,0.0,0.0,0.00054931640625,0.00225830078125,2.25,5658
libero_goal/open_the_middle_drawer_of_the_cabinet/right-16x32,primary_canonical,2,0,state,64520,0.004751107298064069,0.17133982138683984,0.3485200057765821,0.9132824728227297,4.3096560095676485e-05,0.03781773093614383,0.9621822690638562,0.9463732176069436,0.9621822690638562,0.0,0.0007749535027898327,0.0007749535027898327,0.9621822690638562,0.03781773093614383,0.0,0.0,0.1255860585864848,0.00024538932937461254,0.0,0.0,0.00030517578125,0.0029144287109375,0.01876220665872097,12.875,1008
libero_goal/open_the_middle_drawer_of_the_cabinet/right-16x32,primary_canonical,2,all,action,645200,0.00028349822600731847,0.035708625637368985,0.1385562753884303,0.9990363564832345,4.0395811190903744e-05,0.28275418474891506,0.7172458152510849,0.47478921264724117,0.7172458152510849,0.0,0.05389336639801612,0.05389336639801612,0.7172458152510849,0.28275418474891506,0.0,0.0,0.12516952107873527,0.000244140625,0.0,0.0,0.0,0.000244140625,0.00079345703125,1.0,10083
libero_goal/open_the_middle_drawer_of_the_cabinet/right-16x32,primary_canonical,3,0,state,64520,0.004618326034593198,0.17082458420414698,0.3438012772883529,0.9207579144042838,4.217747347146476e-05,0.023558586484810913,0.9764414135151891,0.9643521388716677,0.9764414135151891,0.0,0.0024798512089274642,0.0024798512089274642,0.9764414135151891,0.023558586484810913,0.0,0.0,0.1251453037817731,0.0002457488048763949,0.0,0.0,0.000274658203125,0.0030975341796875,0.013824462890625,12.6875,1006
libero_goal/open_the_middle_drawer_of_the_cabinet/right-16x32,primary_canonical,3,all,action,645200,0.00027922524477632906,0.03541247576567525,0.1377473744382344,0.9993029461185791,3.9701538653530395e-05,0.2628781773093614,0.7371218226906385,0.453764724116553,0.7371218226906385,0.0,0.06859888406695598,0.06859888406695598,0.7371218226906385,0.2628781773093614,0.0,0.0,0.12520884996900186,0.000244140625,0.0,0.0,0.0,0.000244140625,0.000823974609375,1.0,10083
libero_goal/open_the_middle_drawer_of_the_cabinet/right-16x32,primary_canonical,4,0,state,64520,0.0025528531154341678,0.3042891633044986,0.4305860894256989,0.83635818028923,5.799912549070298e-05,0.023558586484810913,0.9764414135151891,0.9335089894606323,0.9764414135151891,0.0,0.007904525728456293,0.007904525728456293,0.9764414135151891,0.023558586484810913,0.0,0.0,0.12254436608803472,0.00021270543835729232,0.0,0.0,0.00012969970703125,0.00189208984375,0.007152557373046875,9.0,1006
libero_goal/open_the_middle_drawer_of_the_cabinet/right-16x32,primary_canonical,4,all,action,645200,0.0002846590007822187,0.03541970595320189,0.1378485120192715,0.9992866699002171,3.928405042767747e-05,0.23864538127712337,0.7613546187228766,0.44908710477371355,0.7613546187228766,0.0,0.08349659020458773,0.08349659020458773,0.7613546187228766,0.23864538127712337,0.0,0.0,0.12491102565096095,0.000244140625,0.0,0.0,0.0,0.000244140625,0.000823974609375,1.0,10084
libero_goal/open_the_middle_drawer_of_the_cabinet/right-16x32,primary_canonical,5,0,state,64520,0.0032420504263152416,0.1343501517289334,0.2920195549375436,0.9423561376846878,3.8547317802869086e-05,0.028208307501549908,0.9717916924984501,0.9173899566026038,0.9717916924984501,0.0,0.00712957222566646,0.00712957222566646,0.9717916924984501,0.028208307501549908,0.0,0.0,0.12672427154370738,0.00024378114949821761,0.0,0.0,0.000152587890625,0.002410888671875,0.00917816162109375,9.875,1006
libero_goal/open_the_middle_drawer_of_the_cabinet/right-16x32,primary_canonical,5,all,action,645200,0.0003348860057776416,0.036166626704973386,0.13987304469922723,0.9990659575088565,4.0011196053700645e-05,0.2908106013639182,0.7091893986360819,0.5521032238065716,0.7091893986360819,0.0,0.020903595784252944,0.020903595784252944,0.7091893986360819,0.2908106013639182,0.0,0.0,0.12517228185058896,0.000244140625,0.0,0.0,0.0,0.000274658203125,0.001068115234375,1.125,10082
libero_goal/open_the_middle_drawer_of_the_cabinet/right-16x32,primary_canonical,12,0,state,64520,0.001989985428755134,0.056636311293978614,0.19408255457065154,0.9874771607823795,3.16042820267698e-05,0.048512089274643524,0.9514879107253564,0.8884066955982641,0.9514879107253564,0.0,0.01208927464352139,0.01208927464352139,0.9514879107253564,0.048512089274643524,0.0,0.0,0.12539232021078736,0.000244140625,0.0,0.0,0.000152587890625,0.00140380859375,0.00490570068359375,5.75,1006
libero_goal/open_the_middle_drawer_of_the_cabinet/right-16x32,primary_canonical,12,all,action,645200,0.0003284062233609733,0.03582295190157243,0.13885957787662134,0.999259654985347,4.135063251795713e-05,0.3279122752634842,0.6720877247365158,0.5260353378797272,0.6720877247365158,0.0,0.010313081215127093,0.010313081215127093,0.6720877247365158,0.3279122752634842,0.0,0.0,0.1250944474581525,0.000244140625,0.0,0.0,0.0,0.000274658203125,0.00103759765625,1.125,10081
libero_goal/open_the_middle_drawer_of_the_cabinet/right-16x32,primary_canonical,13,0,state,64520,0.0016296585376264143,0.05524930344999612,0.1902808220727948,0.9874308952543208,3.161847184920858e-05,0.05874147551146931,0.9412585244885306,0.8828270303781773,0.9412585244885306,0.0,0.010539367637941723,0.010539367637941723,0.9412585244885306,0.05874147551146931,0.0,0.0,0.126753332300062,0.000244140625,0.0,0.0,5.340576171875e-05,0.001068115234375,0.004353332333266735,4.375,1008
libero_goal/open_the_middle_drawer_of_the_cabinet/right-16x32,primary_canonical,13,all,action,645200,0.0003427023748692266,0.036070577972658065,0.1394857710041914,0.9991712820857893,4.171930775462066e-05,0.33262554246745196,0.6673744575325481,0.5358028518288903,0.6673744575325481,0.0,0.009203347799132053,0.009203347799132053,0.6673744575325481,0.33262554246745196,0.0,0.0,0.12500256703347798,0.000244140625,0.0,0.0,0.0,0.000274658203125,0.001068115234375,1.125,10081
libero_goal/open_the_middle_drawer_of_the_cabinet/right-16x32,primary_canonical,14,0,state,64520,0.0017486874981837027,0.05441424185935562,0.18993780203510055,0.9885073043844822,3.274065030707533e-05,0.07889026658400496,0.921109733415995,0.8894916305021698,0.921109733415995,0.0,0.00976441413515189,0.00976441413515189,0.921109733415995,0.07889026658400496,0.0,0.0,0.12575073620582766,0.000244140625,0.0,0.0,0.0,0.001312255859375,0.0066314698196947575,5.375,1008
libero_goal/open_the_middle_drawer_of_the_cabinet/right-16x32,primary_canonical,14,all,action,645200,0.0003109118750726519,0.03567334789410927,0.1383717566133654,0.9992707748872777,4.2782503850550215e-05,0.3636267823930564,0.6363732176069435,0.5004494730316181,0.6363732176069435,0.0,0.010049597024178548,0.010049597024178548,0.6363732176069435,0.3636267823930564,0.0,0.0,0.12489572031928084,0.000244140625,0.0,0.0,0.0,0.000274658203125,0.00103759765625,1.125,10080
libero_goal/open_the_middle_drawer_of_the_cabinet/right-16x32,primary_canonical,15,0,state,64520,0.001595191458922621,0.05407763089146292,0.18482344474248538,0.9902900765567408,3.288491350186957e-05,0.08958462492250464,0.9104153750774954,0.9068505889646621,0.9104153750774954,0.0,0.00046497210167389957,0.00046497210167389957,0.9104153750774954,0.08958462492250464,0.0,0.0,0.12735876472411656,0.000244140625,0.0,0.0,0.0,0.00128173828125,0.0045166015625,5.25,1008
libero_goal/open_the_middle_drawer_of_the_cabinet/right-16x32,primary_canonical,15,all,action,645200,0.00031407521218892884,0.03587559368325108,0.1389465512241995,0.9989817046833681,4.98434008830686e-05,0.4928456292622443,0.5071543707377557,0.4857315561066336,0.5071543707377557,0.0,0.001703347799132052,0.001703347799132052,0.5071543707377557,0.4928456292622443,0.0,0.0,0.12502707493800372,0.000244140625,0.0,0.0,0.0,0.000244140625,0.001068115234375,1.0,10081
libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,primary_canonical,2,0,state,100180,0.004957153021777597,0.29021589264324216,0.4645736825325742,0.8241489035750273,5.826749685496526e-05,0.028848073467758036,0.9711519265322419,0.9570772609303254,0.9711519265322419,0.0,0.004192453583549611,0.004192453583549611,0.9711519265322419,0.028848073467758036,0.0,0.0,0.12587654721501298,0.00022103767905270514,0.0,0.0,0.000213623046875,0.0033416748046875,0.01671600341796875,15.0,1566
libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,primary_canonical,2,all,action,1001800,0.000300764166492501,0.035966299266057426,0.13920266719368027,0.9989951823160044,4.027784929753397e-05,0.2864883210221601,0.7135116789778398,0.5056328608504691,0.7135116789778398,0.0,0.04066879616689958,0.04066879616689958,0.7135116789778398,0.2864883210221601,0.0,0.0,0.1250521873128369,0.000244140625,0.0,0.0,0.0,0.000274658203125,0.000823974609375,1.125,15653
libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,primary_canonical,3,0,state,100180,0.006246908335991309,0.1872373014706341,0.3794543433270309,0.9014857423046102,4.4988143655872554e-05,0.022858854062687162,0.9771411459373128,0.955979237372729,0.9771411459373128,0.0,0.003194250349371132,0.003194250349371132,0.9771411459373128,0.022858854062687162,0.0,0.0,0.12414528848073468,0.0002437628869597225,0.0,0.0,0.00030517578125,0.003509521484375,0.02240753173828125,14.875,1564
libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,primary_canonical,3,all,action,1001800,0.0002856674392343781,0.03557172224273651,0.13821621005895443,0.999216206729781,3.98394294688506e-05,0.2733809143541625,0.7266190856458375,0.46934018766220803,0.7266190856458375,0.0,0.05956178878019565,0.05956178878019565,0.7266190856458375,0.2733809143541625,0.0,0.0,0.12502720103813136,0.000244140625,0.0,0.0,0.0,0.000244140625,0.000823974609375,1.0,15654
libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,primary_canonical,4,0,state,100180,0.0049853455308764534,0.2440842811065083,0.4033295488043397,0.8744927130135312,5.095451029029095e-05,0.02435615891395488,0.9756438410860451,0.9407067278897984,0.9756438410860451,0.0,0.004192453583549611,0.004192453583549611,0.9756438410860451,0.02435615891395488,0.0,0.0,0.12589838291076064,0.00024085674106920043,0.0,0.0,0.00018310546875,0.003143310546875,0.01572265662252903,13.625,1564
libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,primary_canonical,4,all,action,1001800,0.0002943451482156337,0.03557598629595634,0.1382125814281364,0.9992379995730138,3.980403937463347e-05,0.26687562387702135,0.7331243761229786,0.4735705729686564,0.7331243761229786,0.0,0.06040027949690557,0.06040027949690557,0.7331243761229786,0.26687562387702135,0.0,0.0,0.1250188410860451,0.000244140625,0.0,0.0,0.0,0.000244140625,0.000885009765625,1.0,15654
libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,primary_canonical,5,0,state,100180,0.003226599880834615,0.24914302509876754,0.4082587735813329,0.8561918227499201,5.461023010448868e-05,0.024256338590537035,0.975743661409463,0.9481932521461369,0.975743661409463,0.0,0.00658814134557796,0.00658814134557796,0.975743661409463,0.024256338590537035,0.0,0.0,0.12330305450189659,0.0002151355221733692,0.0,0.0,0.0001678466796875,0.002197265625,0.009547424502670765,10.875,1564
libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,primary_canonical,5,all,action,1001800,0.00033812702808772336,0.03639267037837751,0.14045170137234422,0.998924684601288,3.974825447251588e-05,0.28459472948692355,0.7154052705130765,0.5600509083649431,0.7154052705130765,0.0,0.02358754242363745,0.02358754242363745,0.7154052705130765,0.28459472948692355,0.0,0.0,0.12501656393491714,0.000244140625,0.0,0.0,0.0,0.000274658203125,0.001068115234375,1.125,15652
libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,primary_canonical,12,0,state,100180,0.0017547637884620184,0.06190064244223679,0.19889926891361176,0.9857644816553028,3.209250205099571e-05,0.05430225593930924,0.9456977440606907,0.8901976442403673,0.9456977440606907,0.0,0.009183469754442005,0.009183469754442005,0.9456977440606907,0.05430225593930924,0.0,0.0,0.12615417248951888,0.000244140625,0.0,0.0,0.0,0.001220703125,0.005488586612045765,5.0,1564
libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,primary_canonical,12,all,action,1001800,0.00032642482545090713,0.03586164203749657,0.13900378692742713,0.9991981084137578,4.1480282391110064e-05,0.3277500499101617,0.6722499500898383,0.5294809343182272,0.6722499500898383,0.0,0.010191655020962267,0.010191655020962267,0.6722499500898383,0.3277500499101617,0.0,0.0,0.12526951487322818,0.000244140625,0.0,0.0,0.0,0.000274658203125,0.001068115234375,1.125,15653
libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,primary_canonical,13,0,state,100180,0.0019459967176270214,0.057036183746209945,0.19314003714212855,0.9878170551547368,3.1644699696795766e-05,0.06188860051906568,0.9381113994809344,0.8948891994410062,0.9381113994809344,0.0,0.0064883210221601114,0.0064883210221601114,0.9381113994809344,0.06188860051906568,0.0,0.0,0.12436052605310441,0.000244140625,0.0,0.0,0.0,0.0012664794921875,0.006434631533920765,5.1875,1564
libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,primary_canonical,13,all,action,1001800,0.0003428183517714988,0.036277544140030364,0.13992224009600102,0.9990677300990997,4.184779256469215e-05,0.33625474146536233,0.6637452585346376,0.5436324615691754,0.6637452585346376,0.0,0.008426831702934718,0.008426831702934718,0.6637452585346376,0.33625474146536233,0.0,0.0,0.1250082039828309,0.000244140625,0.0,0.0,0.0,0.000274658203125,0.001068115234375,1.125,15653
libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,primary_canonical,14,0,state,100180,0.0016529938493524156,0.059507138859038106,0.19441848544689871,0.9874418872657901,3.229127146331915e-05,0.0704731483330006,0.9295268516669994,0.9079656618087443,0.9295268516669994,0.0,0.004192453583549611,0.004192453583549611,0.9295268516669994,0.0704731483330006,0.0,0.0,0.12425134757436614,0.000244140625,0.0,0.0,0.0,0.001190185546875,0.00482177734375,4.875,1564
libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,primary_canonical,14,all,action,1001800,0.0003338302578795668,0.035975717829001545,0.1392591083851801,0.9991852163968626,4.371271420915009e-05,0.3839978039528848,0.6160021960471151,0.5249111599121581,0.6160021960471151,0.0,0.006544220403274107,0.006544220403274107,0.6160021960471151,0.3839978039528848,0.0,0.0,0.12514823318027551,0.000244140625,0.0,0.0,0.0,0.000274658203125,0.001068115234375,1.125,15652
libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,primary_canonical,15,0,state,100180,0.0014589096072382213,0.05446957865977958,0.18618567572022704,0.9897267468010363,3.277791381762827e-05,0.09253343980834498,0.9074665601916551,0.8831104012777001,0.9074665601916551,0.0,0.0056897584348173285,0.0056897584348173285,0.9074665601916551,0.09253343980834498,0.0,0.0,0.12497192553403873,0.000244140625,0.0,0.0,0.0,0.001068115234375,0.003997802734375,4.375,1565
libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,primary_canonical,15,all,action,1001800,0.0003485206273483121,0.03663159154708049,0.14062359914019998,0.9987029986213509,4.903875965157248e-05,0.47289678578558597,0.5271032142144141,0.5160790576961469,0.5271032142144141,0.0,0.0007646236773807148,0.0007646236773807148,0.5271032142144141,0.47289678578558597,0.0,0.0,0.12523376671990416,0.000244138797235289,0.0,0.0,0.0,0.000274658203125,0.0010986328125,1.125,15653
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,primary_canonical,2,0,state,228830,0.005518991911853573,0.18813490245598874,0.38448039640294857,0.897294955476985,4.517214701360419e-05,0.02670104444347332,0.9732989555565267,0.9710265262421885,0.9732989555565267,0.0,0.00013110169121181663,0.00013110169121181663,0.9732989555565267,0.02670104444347332,0.0,0.0,0.12480334746318228,0.00024486612264016955,0.0,0.0,0.00030517578125,0.00372314453125,0.017120361328125,15.5,3576
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,primary_canonical,2,all,action,2288300,0.0003919935632782456,0.03718053219530209,0.14265913798738933,0.9986335846885009,3.873757974712737e-05,0.24785561333741205,0.752144386662588,0.6164746755233143,0.752144386662588,0.0,0.024433422191146265,0.024433422191146265,0.752144386662588,0.24785561333741205,0.0,0.0,0.1250872918760652,0.000244140625,0.0,0.0,0.0,0.000274658203125,0.001129150390625,1.125,35755
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,primary_canonical,3,0,state,228830,0.0042968307899875526,0.1426401670509528,0.3180626824733256,0.9287169022466973,4.0525990610214784e-05,0.03146440589083599,0.968535594109164,0.9554691255517196,0.968535594109164,0.0,0.001442118603329983,0.001442118603329983,0.968535594109164,0.03146440589083599,0.0,0.0,0.1253618952934493,0.00024536756953852205,0.0,0.0,0.00030517578125,0.00311279296875,0.011515808291733265,12.875,3574
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,primary_canonical,3,all,action,2288300,0.000382165404115842,0.03695559788004468,0.14219300530014434,0.9987009243997343,3.8200229717625225e-05,0.22862168421972642,0.7713783157802736,0.6022650002185028,0.7713783157802736,0.0,0.03625617270462789,0.03625617270462789,0.7713783157802736,0.22862168421972642,0.0,0.0,0.12503394987545338,0.000244140625,0.0,0.0,0.0,0.000274658203125,0.0010986328125,1.125,35755
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,primary_canonical,4,0,state,228830,0.0031566128928527046,0.32102873287526834,0.45870889861157677,0.8128253495024306,6.326939141433076e-05,0.02788095966437967,0.9721190403356204,0.9445876851811389,0.9721190403356204,0.0,0.0039767513000917715,0.0039767513000917715,0.9721190403356204,0.02788095966437967,0.0,0.0,0.12583304199624176,0.00020949677904653563,0.0,0.0,0.0001373291015625,0.002197265625,0.009440612979233265,10.875,3574
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,primary_canonical,4,all,action,2288300,0.00038702669174100313,0.037037091162875416,0.14222443037712817,0.9987366321829447,3.830579529222021e-05,0.2330599134728838,0.7669400865271162,0.6007284883975004,0.7669400865271162,0.0,0.034383166542848405,0.034383166542848405,0.7669400865271162,0.2330599134728838,0.0,0.0,0.1251264311934624,0.000244140625,0.0,0.0,0.0,0.000274658203125,0.001129150390625,1.125,35755
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,primary_canonical,5,0,state,228830,0.003348875518800162,0.2969521187987876,0.4378053830781975,0.7973795632747057,6.09011675716254e-05,0.03150810645457326,0.9684918935454268,0.9493947471922388,0.9684918935454268,0.0,0.002884237206659966,0.002884237206659966,0.9684918935454268,0.03150810645457326,0.0,0.0,0.12505599134728837,0.00020121790409108973,0.0,0.0,0.00011444091796875,0.002124786376953125,0.011363220401108265,11.75,3574
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,primary_canonical,5,all,action,2288300,0.00043785374278044494,0.038185313512816045,0.145022255273589,0.998203182624639,3.874393785374411e-05,0.24353843464580693,0.7564615653541931,0.6771275619455491,0.7564615653541931,0.0,0.010700520036708473,0.010700520036708473,0.7564615653541931,0.24353843464580693,0.0,0.0,0.12500314097801862,0.00024413054271661824,0.0,0.0,0.0,0.000274658203125,0.001373291015625,1.125,35755
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,primary_canonical,12,0,state,228830,0.0021839506094863,0.0626905098123129,0.2057416232655485,0.9846812624414135,3.215928326295722e-05,0.055456015382598436,0.9445439846174015,0.9066555958571866,0.9445439846174015,0.0,0.009089717257352619,0.009089717257352619,0.9445439846174015,0.055456015382598436,0.0,0.0,0.12510242319625922,0.0002441993049561902,0.0,0.0,0.0,0.0015869140625,0.007121277041733265,6.5,3574
