action_steps,arm,benchmark,candidate_calls,dataset,first_trigger_query,inference_calls,init_state_id,interventions,max_rr,native_steps,native_success,physical_steps,rc,skipped,status,success,tag,task_id,task_name,wall
520,withdraw,pro,0,topo-libero10,40,51,8,2,1.0,520,False,18,,True,,False,task07-init08,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,
520,withdraw,pro,0,topo-libero10,37,50,0,3,1.0,520,False,20,,True,,False,task08-init00,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,
520,withdraw,pro,0,topo-libero10,21,51,6,2,0.6212121212121212,520,False,14,,True,,False,task06-init06,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,
520,withdraw,pro,0,topo-libero10,35,52,1,1,0.5151515151515151,520,False,8,,True,,False,task08-init01,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,
520,withdraw,pro,0,topo-libero10,39,51,3,1,0.5151515151515151,520,False,10,,True,,False,task08-init03,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,
520,withdraw,pro,0,topo-libero10,37,50,5,3,1.0,520,False,20,,True,,False,task08-init05,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,
520,withdraw,pro,0,topo-libero10,35,50,9,3,1.0,520,False,29,,True,,False,task09-init09,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,
520,withdraw,pro,0,topo-libero10,18,48,8,3,0.6060606060606061,520,False,40,,True,,False,task09-init08,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,
520,withdraw,pro,0,topo-libero10,,52,4,0,0.2727272727272727,520,False,0,,True,,False,task08-init04,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,
520,withdraw,pro,0,topo-libero10,,52,6,0,0.22727272727272727,520,False,0,,True,,False,task08-init06,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,
520,withdraw,plus,0,topo-plus,39,52,0,1,0.4393939393939394,520,False,7,,True,,False,task00-ObjectsLayout-0-init00,2069,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_add_22,
520,withdraw,pro,0,topo-libero10,36,50,9,3,1.0,520,False,27,,True,,False,task08-init09,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,
435,withdraw,pro,0,topo-libero10,24,41,3,2,0.8636363636363636,520,False,29,,True,,True,task09-init03,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,
520,withdraw,pro,0,topo-libero10,37,50,0,2,0.803030303030303,520,False,20,,True,,False,task09-init00,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,
520,withdraw,pro,0,topo-libero10,36,50,8,3,1.0,520,False,27,,True,,False,task08-init08,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,
520,withdraw,pro,0,topo-libero10,35,50,2,2,0.5151515151515151,520,False,23,,True,,False,task08-init02,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,
520,withdraw,plus,0,topo-plus,26,50,0,3,1.0,520,False,22,,True,,False,task02-ObjectsLayout-0-init00,1950,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_level3_sample2,
520,withdraw,plus,0,topo-plus,,52,0,0,0.10606060606060606,520,False,0,,True,,False,task00-SensorNoise-0-init00,1512,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_view_0_0_100_0_0_initstate_0_noise_32,
520,withdraw,plus,0,topo-plus,33,49,0,2,0.48484848484848486,520,False,33,,True,,False,task00-CameraViewpoints-0-init00,685,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_view_0_0_100_2_350_initstate_0,
520,withdraw,plus,0,topo-plus,14,50,0,3,1.0,520,False,21,,True,,False,task02-RobotInitialStates-0-init00,408,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_view_0_0_100_0_0_initstate_493,
520,withdraw,plus,0,topo-plus,17,48,0,3,1.0,520,False,44,,True,,False,task01-LanguageInstructions-0-init00,1148,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_language_5_view_0_0_100_0_0_initstate_0,
520,withdraw,plus,0,topo-plus,36,49,0,3,1.0,520,False,30,,True,,False,task04-LanguageInstructions-0-init00,1273,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_language_22_view_0_0_100_0_0_initstate_0,
520,withdraw,plus,0,topo-plus,36,49,0,3,1.0,520,False,30,,True,,False,task02-SensorNoise-0-init00,1598,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_view_0_0_100_0_0_initstate_0_noise_36,
520,withdraw,plus,0,topo-plus,30,49,0,3,1.0,520,False,37,,True,,False,task03-CameraViewpoints-0-init00,821,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_view_57_0_100_0_0_initstate_0,
520,withdraw,plus,0,topo-plus,28,46,0,3,1.0,520,False,60,,True,,False,task03-BackgroundTextures-0-init00,59,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_tb_12,
520,withdraw,plus,0,topo-plus,47,52,0,1,0.5454545454545454,520,False,7,,True,,False,task00-RobotInitialStates-0-init00,298,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_view_0_0_100_0_0_initstate_161,
520,withdraw,plus,0,topo-plus,31,49,0,3,0.8787878787878788,520,False,36,,True,,False,task04-CameraViewpoints-0-init00,843,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_0_0_100_10_350_initstate_0,
520,withdraw,plus,0,topo-plus,29,46,0,3,1.0,520,False,60,,True,,False,task03-RobotInitialStates-0-init00,424,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_view_0_0_100_0_0_initstate_194,
520,withdraw,plus,0,topo-plus,25,49,0,3,1.0,520,False,32,,True,,False,task05-ObjectsLayout-0-init00,2200,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_add_12,
520,withdraw,plus,0,topo-plus,17,49,0,3,0.696969696969697,520,False,31,,True,,False,task04-RobotInitialStates-0-init00,488,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_view_0_0_100_0_0_initstate_475,
520,withdraw,plus,0,topo-plus,24,48,0,3,1.0,520,False,47,,True,,False,task05-CameraViewpoints-0-init00,879,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_154_0_0_initstate_0,
520,withdraw,plus,0,topo-plus,35,50,0,3,0.9393939393939394,520,False,22,,True,,False,task06-CameraViewpoints-0-init00,952,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_307_0_100_0_0_initstate_0,
520,withdraw,plus,0,topo-plus,31,49,0,3,1.0,520,False,34,,True,,False,task03-LanguageInstructions-0-init00,1241,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_language_35_view_0_0_100_0_0_initstate_0,
520,withdraw,plus,0,topo-plus,40,51,0,2,1.0,520,False,14,,True,,False,task04-ObjectsLayout-0-init00,2146,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_add_30,
520,withdraw,plus,0,topo-plus,20,49,0,3,1.0,520,False,39,,True,,False,task03-SensorNoise-0-init00,1621,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_view_0_0_100_0_0_initstate_0_noise_9,
520,withdraw,plus,0,topo-plus,39,51,0,2,0.6515151515151515,520,False,10,,True,,False,task06-LightConditions-0-init00,2479,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_light_30,
520,withdraw,plus,0,topo-plus,34,50,0,3,1.0,520,False,23,,True,,False,task02-CameraViewpoints-0-init00,736,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_view_0_0_123_0_0_initstate_0,
520,withdraw,plus,0,topo-plus,20,49,0,3,0.803030303030303,520,False,34,,True,,False,task06-LanguageInstructions-0-init00,1348,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_language_26_view_0_0_100_0_0_initstate_0,
520,withdraw,plus,0,topo-plus,14,50,0,3,1.0,520,False,29,,True,,False,task07-LightConditions-0-init00,2398,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_light_11,
474,withdraw,plus,0,topo-plus,14,45,0,3,1.0,520,False,29,,True,,True,task07-CameraViewpoints-0-init00,1012,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_view_327_0_100_0_0_initstate_0,
401,withdraw,plus,0,topo-plus,14,38,0,2,0.9393939393939394,520,False,21,,True,,True,task07-SensorNoise-0-init00,1818,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_view_0_0_100_0_0_initstate_0_noise_26,
520,withdraw,plus,0,topo-plus,37,50,0,2,0.9393939393939394,520,False,26,,True,,False,task08-LanguageInstructions-0-init00,1432,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_language_33_view_0_0_100_0_0_initstate_0,
520,withdraw,plus,0,topo-plus,17,50,0,2,0.45454545454545453,520,False,28,,True,,False,task07-ObjectsLayout-0-init00,2046,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_add_18,
520,withdraw,plus,0,topo-plus,21,47,0,3,1.0,520,False,51,,True,,False,task09-LanguageInstructions-0-init00,1458,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_language_18_view_0_0_100_0_0_initstate_0,
520,withdraw,plus,0,topo-plus,38,51,0,2,0.6212121212121212,520,False,15,,True,,False,task08-RobotInitialStates-0-init00,612,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_view_0_0_100_0_0_initstate_219,
520,withdraw,plus,0,topo-plus,32,52,0,1,0.5,520,False,9,,True,,False,task08-BackgroundTextures-0-init00,114,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_table_2,
520,withdraw,plus,0,topo-plus,18,48,0,3,1.0,520,False,43,,True,,False,task09-LightConditions-0-init00,2346,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_light_19,
520,withdraw,plus,0,topo-plus,15,49,0,3,0.9545454545454546,520,False,32,,True,,False,task08-CameraViewpoints-0-init00,1055,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_view_341_15_100_0_0_initstate_0,
391,withdraw,pro,0,topo-libero10,,40,7,0,0.25757575757575757,391,True,0,,True,,True,task08-init07,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,
520,withdraw,plus,0,topo-plus,20,51,0,2,0.8484848484848485,520,False,14,,True,,False,task06-ObjectsLayout-0-init00,2165,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_add_15,
520,withdraw,plus,0,topo-plus,17,50,0,3,1.0,520,False,21,,True,,False,task09-ObjectsLayout-0-init00,2012,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_level3_sample3,
520,withdraw,plus,0,topo-plus,,52,0,0,0.19696969696969696,520,False,0,,True,,False,task08-SensorNoise-0-init00,1850,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_view_0_0_100_0_0_initstate_0_noise_13,
310,withdraw,plus,0,topo-plus,23,30,0,2,0.8939393939393939,304,True,10,,True,,True,task05-RobotInitialStates-0-init00,515,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_view_0_0_100_0_0_initstate_386,
520,withdraw,plus,0,topo-plus,15,50,0,3,1.0,520,False,23,,True,,False,task09-CameraViewpoints-0-init00,1065,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_view_0_0_195_0_0_initstate_0,
520,withdraw,plus,0,topo-plus,20,50,0,3,1.0,520,False,23,,True,,False,task06-SensorNoise-0-init00,1794,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_0_noise_46,
520,withdraw,plus,0,topo-plus,,52,0,0,0.24242424242424243,520,False,0,,True,,False,task08-ObjectsLayout-0-init00,2021,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_add_12,
378,withdraw,pro,0,topo-libero10,,38,4,0,0.4090909090909091,378,True,0,,True,,True,task09-init04,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,
520,withdraw,plus,0,topo-plus,28,50,0,3,1.0,520,False,29,,True,,False,task07-RobotInitialStates-0-init00,605,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_view_0_0_100_0_0_initstate_498,
341,withdraw,pro,0,topo-libero10,,35,4,0,0.22727272727272727,341,True,0,,True,,True,task00-init04,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,
221,withdraw,pro,0,topo-libero10,21,22,5,1,0.48484848484848486,291,True,1,,True,,True,task05-init05,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,
320,withdraw,plus,0,topo-plus,,32,0,0,0.3939393939393939,320,True,0,,True,,True,task00-LanguageInstructions-0-init00,1108,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_language_8_view_0_0_100_0_0_initstate_0,
251,withdraw,pro,0,topo-libero10,24,25,0,1,0.5303030303030303,293,True,1,,True,,True,task05-init00,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,
270,withdraw,pro,0,topo-libero10,,27,5,0,0.18181818181818182,270,True,0,,True,,True,task06-init05,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,
271,withdraw,pro,0,topo-libero10,,28,7,0,0.2727272727272727,271,True,0,,True,,True,task02-init07,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,
493,withdraw,plus,0,topo-plus,,50,0,0,0.18181818181818182,493,True,0,,True,,True,task01-ObjectsLayout-0-init00,2125,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_level5_sample1,
520,withdraw,plus,0,topo-plus,38,51,0,2,1.0,520,False,18,,True,,False,task09-RobotInitialStates-0-init00,655,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_view_0_0_100_0_0_initstate_220,
263,withdraw,plus,0,topo-plus,,27,0,0,0.12121212121212122,263,True,0,,True,,True,task01-RobotInitialStates-0-init00,332,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_view_0_0_100_0_0_initstate_62,
520,withdraw,plus,0,topo-plus,22,49,0,3,0.5,520,False,32,,True,,False,task06-RobotInitialStates-0-init00,559,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_view_0_0_100_0_0_initstate_427,
270,withdraw,plus,0,topo-plus,,27,0,0,0.2878787878787879,270,True,0,,True,,True,task02-LanguageInstructions-0-init00,1200,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_41_view_0_0_100_0_0_initstate_0,
520,withdraw,plus,0,topo-plus,41,50,0,2,1.0,520,False,28,,True,,False,task09-BackgroundTextures-0-init00,88,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_table_26,
275,withdraw,pro,0,topo-libero10,,28,9,0,0.16666666666666666,275,True,0,,True,,True,task06-init09,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,
252,withdraw,pro,0,topo-libero10,,26,9,0,0.10606060606060606,252,True,0,,True,,True,task00-init09,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,
344,withdraw,pro,0,topo-libero10,22,33,2,1,0.5,328,True,18,,True,,True,task06-init02,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,
267,withdraw,pro,0,topo-libero10,,27,5,0,0.12121212121212122,267,True,0,,True,,True,task09-init05,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,
254,withdraw,pro,0,topo-libero10,,26,2,0,0.045454545454545456,254,True,0,,True,,True,task02-init02,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,
251,withdraw,pro,0,topo-libero10,,26,2,0,0.030303030303030304,251,True,0,,True,,True,task07-init02,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,
259,withdraw,pro,0,topo-libero10,,26,0,0,0.045454545454545456,259,True,0,,True,,True,task00-init00,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,
261,withdraw,plus,0,topo-plus,,27,0,0,0.030303030303030304,261,True,0,,True,,True,task07-BackgroundTextures-0-init00,141,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_table_28,
268,withdraw,pro,0,topo-libero10,,27,5,0,0.07575757575757576,268,True,0,,True,,True,task00-init05,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,
265,withdraw,plus,0,topo-plus,,27,0,0,0.045454545454545456,265,True,0,,True,,True,task00-LightConditions-0-init00,2408,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_light_39,
251,withdraw,pro,0,topo-libero10,,26,8,0,0.10606060606060606,251,True,0,,True,,True,task01-init08,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,
251,withdraw,pro,0,topo-libero10,,26,1,0,0.10606060606060606,251,True,0,,True,,True,task01-init01,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,
272,withdraw,plus,0,topo-plus,,28,0,0,0.06060606060606061,272,True,0,,True,,True,task00-BackgroundTextures-0-init00,155,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_tb_20,
256,withdraw,plus,0,topo-plus,23,25,0,1,0.5757575757575758,260,True,10,,True,,True,task05-LightConditions-0-init00,2499,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_light_12,
520,withdraw,plus,0,topo-plus,39,51,0,2,1.0,520,False,17,,True,,False,task09-SensorNoise-0-init00,1884,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_view_0_0_100_0_0_initstate_0_noise_1,
248,withdraw,pro,0,topo-libero10,,25,9,0,0.06060606060606061,248,True,0,,True,,True,task07-init09,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,
262,withdraw,pro,0,topo-libero10,,27,5,0,0.06060606060606061,262,True,0,,True,,True,task07-init05,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,
249,withdraw,pro,0,topo-libero10,,25,0,0,0.045454545454545456,249,True,0,,True,,True,task07-init00,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,
245,withdraw,pro,0,topo-libero10,,25,2,0,0.06060606060606061,245,True,0,,True,,True,task09-init02,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,
249,withdraw,pro,0,topo-libero10,,25,5,0,0.15151515151515152,249,True,0,,True,,True,task01-init05,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,
250,withdraw,pro,0,topo-libero10,,25,9,0,0.10606060606060606,250,True,0,,True,,True,task01-init09,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,
248,withdraw,pro,0,topo-libero10,,25,6,0,0.030303030303030304,248,True,0,,True,,True,task09-init06,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,
242,withdraw,plus,0,topo-plus,,25,0,0,0.045454545454545456,242,True,0,,True,,True,task02-LightConditions-0-init00,2262,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_light_27,
251,withdraw,pro,0,topo-libero10,,26,2,0,0.10606060606060606,251,True,0,,True,,True,task01-init02,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,
241,withdraw,pro,0,topo-libero10,,25,3,0,0.10606060606060606,241,True,0,,True,,True,task01-init03,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,
251,withdraw,plus,0,topo-plus,,26,0,0,0.06060606060606061,251,True,0,,True,,True,task07-LanguageInstructions-0-init00,1385,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_language_17_view_0_0_100_0_0_initstate_0,
243,withdraw,plus,0,topo-plus,,25,0,0,0.13636363636363635,243,True,0,,True,,True,task01-SensorNoise-0-init00,1551,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_view_0_0_100_0_0_initstate_0_noise_35,
244,withdraw,pro,0,topo-libero10,,25,5,0,0.06060606060606061,244,True,0,,True,,True,task02-init05,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,
278,withdraw,pro,0,topo-libero10,,28,1,0,0.18181818181818182,278,True,0,,True,,True,task09-init01,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,
