source,component,explained,cumulative
activation_raw_global,37,0.003698831037987606,0.7765413221542272
activation_raw_global,38,0.0034691149828685276,0.7800104371370957
activation_raw_global,39,0.003438734011766255,0.783449171148862
activation_raw_global,40,0.0033257025377775593,0.7867748736866396
activation_raw_global,41,0.003253665970676005,0.7900285396573156
activation_raw_global,42,0.0032053440120877515,0.7932338836694033
activation_raw_global,43,0.0031141528189797545,0.796348036488383
activation_raw_global,44,0.0030549772679531323,0.7994030137563362
activation_raw_global,45,0.00297002800405861,0.8023730417603948
activation_raw_global,46,0.002945885750516451,0.8053189275109113
activation_raw_global,47,0.0028421890648148533,0.8081611165757261
activation_raw_global,48,0.0026418837128809854,0.8108030002886071
activation_raw_global,49,0.002578436517532773,0.8133814368061398
activation_raw_global,50,0.002544803684580445,0.8159262404907203
activation_raw_global,51,0.0024837500813696596,0.81840999057209
activation_raw_global,52,0.00247646072302074,0.8208864512951107
activation_raw_global,53,0.002415619509517156,0.8233020708046279
activation_raw_global,54,0.002319336294728209,0.8256214070993562
activation_raw_global,55,0.0022585068341899445,0.8278799139335461
activation_raw_global,56,0.002244490456838546,0.8301244043903846
activation_raw_global,57,0.0022278123353303525,0.8323522167257149
activation_raw_global,58,0.0021054270089982253,0.8344576437347131
activation_raw_global,59,0.002049892223247641,0.8365075359579608
activation_raw_global,60,0.0019818276490485296,0.8384893636070093
activation_raw_global,61,0.0019436695714753057,0.8404330331784846
activation_raw_global,62,0.001912615703200846,0.8423456488816855
activation_raw_global,63,0.0018927610626979288,0.8442384099443835
activation_raw_global,64,0.0018441728103091618,0.8460825827546926
activation_raw_round_residual,1,0.11610034891663655,0.11610034891663655
activation_raw_round_residual,2,0.060636388793135446,0.176736737709772
activation_raw_round_residual,3,0.04514433608926847,0.22188107379904046
activation_raw_round_residual,4,0.04075136100633271,0.2626324348053732
activation_raw_round_residual,5,0.02978717485953192,0.2924196096649051
activation_raw_round_residual,6,0.025423139367263776,0.31784274903216886
activation_raw_round_residual,7,0.023307609039114965,0.3411503580712838
activation_raw_round_residual,8,0.022636279952653836,0.3637866380239376
activation_raw_round_residual,9,0.019556392460831316,0.3833430304847689
activation_raw_round_residual,10,0.018575216388080542,0.40191824687284944
activation_raw_round_residual,11,0.016811202084515302,0.41872944895736475
activation_raw_round_residual,12,0.01619091119252494,0.43492036014988966
activation_raw_round_residual,13,0.015461692929165943,0.4503820530790556
activation_raw_round_residual,14,0.014784761011502768,0.4651668140905584
activation_raw_round_residual,15,0.013554731302589326,0.4787215453931477
activation_raw_round_residual,16,0.013011465761202035,0.49173301115434975
activation_raw_round_residual,17,0.012424552113152767,0.5041575632675025
activation_raw_round_residual,18,0.011191325474656311,0.5153488887421588
activation_raw_round_residual,19,0.010996797230943198,0.5263456859731019
activation_raw_round_residual,20,0.010349277831198779,0.5366949638043007
activation_raw_round_residual,21,0.00984583472158342,0.5465407985258841
activation_raw_round_residual,22,0.009323595919032647,0.5558643944449168
activation_raw_round_residual,23,0.008961564774692673,0.5648259592196094
activation_raw_round_residual,24,0.00836054121550597,0.5731865004351154
activation_raw_round_residual,25,0.008000600806031901,0.5811871012411474
activation_raw_round_residual,26,0.007873410104055045,0.5890605113452024
activation_raw_round_residual,27,0.007305516597666317,0.5963660279428687
activation_raw_round_residual,28,0.0072022900615824155,0.6035683180044512
activation_raw_round_residual,29,0.006992923397643901,0.6105612414020951
activation_raw_round_residual,30,0.006895089562868016,0.6174563309649631
activation_raw_round_residual,31,0.006672660929030268,0.6241289918939934
activation_raw_round_residual,32,0.006478840901198643,0.6306078327951921
activation_raw_round_residual,33,0.006094877359725037,0.6367027101549171
activation_raw_round_residual,34,0.005828211518745638,0.6425309216736628
activation_raw_round_residual,35,0.005676428420956681,0.6482073500946195
activation_raw_round_residual,36,0.005396205406067516,0.653603555500687
activation_raw_round_residual,37,0.0053660536313138605,0.6589696091320009
activation_raw_round_residual,38,0.00518604232581903,0.6641556514578199
activation_raw_round_residual,39,0.005017397894506909,0.6691730493523268
activation_raw_round_residual,40,0.004906991136646182,0.674080040488973
activation_raw_round_residual,41,0.004880952156637845,0.6789609926456108
activation_raw_round_residual,42,0.0048392376616698,0.6838002303072807
activation_raw_round_residual,43,0.004501784200737464,0.6883020145080181
activation_raw_round_residual,44,0.004388421237276833,0.6926904357452949
activation_raw_round_residual,45,0.004339506043986838,0.6970299417892817
activation_raw_round_residual,46,0.004210981716059081,0.7012409235053407
activation_raw_round_residual,47,0.004151680637762037,0.7053926041431028
activation_raw_round_residual,48,0.004029025428370083,0.7094216295714729
activation_raw_round_residual,49,0.003977677395428318,0.7133993069669012
activation_raw_round_residual,50,0.003752650999289014,0.7171519579661902
activation_raw_round_residual,51,0.0037096034014669323,0.7208615613676572
activation_raw_round_residual,52,0.0036536571865351665,0.7245152185541924
activation_raw_round_residual,53,0.003529491688649566,0.728044710242842
activation_raw_round_residual,54,0.0035085969289401055,0.7315533071717821
activation_raw_round_residual,55,0.003369972470086149,0.7349232796418683
activation_raw_round_residual,56,0.003250080686731867,0.7381733603286001
activation_raw_round_residual,57,0.0031980215451867626,0.7413713818737869
activation_raw_round_residual,58,0.0031512208479761335,0.7445226027217631
activation_raw_round_residual,59,0.0030606373407451645,0.7475832400625082
activation_raw_round_residual,60,0.002998127807157833,0.750581367869666
activation_raw_round_residual,61,0.002981161779142437,0.7535625296488084
activation_raw_round_residual,62,0.0028068837397786633,0.7563694133885871
activation_raw_round_residual,63,0.0026979740841974165,0.7590673874727845
activation_raw_round_residual,64,0.002572260289414057,0.7616396477621985
activation_scaled_global,1,0.29874815327371856,0.29874815327371856
activation_scaled_global,2,0.07508444162299649,0.37383259489671505
activation_scaled_global,3,0.06704708086987585,0.44087967576659093
activation_scaled_global,4,0.03475432955869658,0.4756340053252875
activation_scaled_global,5,0.028374100643494708,0.5040081059687822
activation_scaled_global,6,0.025827286628748,0.5298353925975302
activation_scaled_global,7,0.018949041274714105,0.5487844338722443
activation_scaled_global,8,0.016807935838386048,0.5655923697106303
activation_scaled_global,9,0.015318542314264017,0.5809109120248943
activation_scaled_global,10,0.01420615184543607,0.5951170638703304
activation_scaled_global,11,0.013146124228487993,0.6082631880988184
activation_scaled_global,12,0.011783968226402356,0.6200471563252208
activation_scaled_global,13,0.011353437245527393,0.6314005935707482
activation_scaled_global,14,0.010440676080018703,0.6418412696507669
activation_scaled_global,15,0.01001934055770837,0.6518606102084753
activation_scaled_global,16,0.009430520653585983,0.6612911308620613
activation_scaled_global,17,0.009308431387561546,0.6705995622496228
activation_scaled_global,18,0.00816517197208355,0.6787647342217064
activation_scaled_global,19,0.007987228463261106,0.6867519626849674
activation_scaled_global,20,0.007390186389088184,0.6941421490740556
activation_scaled_global,21,0.0069349933641708016,0.7010771424382264
activation_scaled_global,22,0.006832162876472838,0.7079093053146992
activation_scaled_global,23,0.006431524633864089,0.7143408299485633
activation_scaled_global,24,0.005918167488249351,0.7202589974368127
activation_scaled_global,25,0.005798846018045868,0.7260578434548586
activation_scaled_global,26,0.005399327126672927,0.7314571705815315
activation_scaled_global,27,0.005105901045021523,0.736563071626553
activation_scaled_global,28,0.005069721020345327,0.7416327926468983
activation_scaled_global,29,0.004845554535182481,0.7464783471820807
activation_scaled_global,30,0.004665064207041008,0.7511434113891218
activation_scaled_global,31,0.004607582342645204,0.755750993731767
activation_scaled_global,32,0.004366038576105227,0.7601170323078722
activation_scaled_global,33,0.004216039380751421,0.7643330716886236
activation_scaled_global,34,0.0040837107515833485,0.768416782440207
activation_scaled_global,35,0.003926189531870547,0.7723429719720775
activation_scaled_global,36,0.0038428721268535626,0.776185844098931
activation_scaled_global,37,0.0036805973923783914,0.7798664414913093
activation_scaled_global,38,0.0035027384236104705,0.7833691799149198
activation_scaled_global,39,0.0034005378166759885,0.7867697177315959
activation_scaled_global,40,0.0033088379618285524,0.7900785556934244
activation_scaled_global,41,0.0031857408901311305,0.7932642965835556
activation_scaled_global,42,0.003133011767856868,0.7963973083514124
activation_scaled_global,43,0.0031078017119346713,0.7995051100633471
activation_scaled_global,44,0.0030209598811193577,0.8025260699444665
activation_scaled_global,45,0.002888328513447145,0.8054143984579136
activation_scaled_global,46,0.002850229104567057,0.8082646275624806
activation_scaled_global,47,0.00277041923447358,0.8110350467969543
activation_scaled_global,48,0.002632883242362904,0.8136679300393171
activation_scaled_global,49,0.0025328015512832694,0.8162007315906004
activation_scaled_global,50,0.0024738649591902365,0.8186745965497906
activation_scaled_global,51,0.002457444312606021,0.8211320408623966
activation_scaled_global,52,0.0024043686145489144,0.8235364094769455
activation_scaled_global,53,0.002392670287497093,0.8259290797644426
activation_scaled_global,54,0.0022596535093391402,0.8281887332737817
activation_scaled_global,55,0.0022270490734695495,0.8304157823472513
activation_scaled_global,56,0.0021850261366172332,0.8326008084838685
activation_scaled_global,57,0.002131493573670641,0.8347323020575391
activation_scaled_global,58,0.002104540180834498,0.8368368422383736
activation_scaled_global,59,0.0019826737833771933,0.8388195160217509
activation_scaled_global,60,0.0019464272826351576,0.840765943304386
activation_scaled_global,61,0.0018986430286290381,0.8426645863330151
activation_scaled_global,62,0.0018618424935578108,0.8445264288265729
activation_scaled_global,63,0.001854080041117923,0.8463805088676909
activation_scaled_global,64,0.0017947649655573833,0.8481752738332483
activation_scaled_round_residual,1,0.12120447049214703,0.12120447049214703
activation_scaled_round_residual,2,0.0604479818735767,0.18165245236572372
activation_scaled_round_residual,3,0.04692830698989589,0.2285807593556196
activation_scaled_round_residual,4,0.042630378004804695,0.2712111373604243
activation_scaled_round_residual,5,0.03081199969504234,0.30202313705546663
activation_scaled_round_residual,6,0.02673092400011705,0.3287540610555837
activation_scaled_round_residual,7,0.023428912785634116,0.35218297384121783
activation_scaled_round_residual,8,0.021979864366951936,0.37416283820816976
activation_scaled_round_residual,9,0.0195288405689608,0.39369167877713057
activation_scaled_round_residual,10,0.018550103185128786,0.41224178196225936
activation_scaled_round_residual,11,0.016945814131399478,0.42918759609365886
activation_scaled_round_residual,12,0.01610367636741928,0.44529127246107814
activation_scaled_round_residual,13,0.015306723236441501,0.46059799569751964
activation_scaled_round_residual,14,0.015185582152587581,0.4757835778501072
activation_scaled_round_residual,15,0.013582890229297824,0.48936646807940504
activation_scaled_round_residual,16,0.013009012247391765,0.5023754803267968
activation_scaled_round_residual,17,0.01204219996005654,0.5144176802868533
activation_scaled_round_residual,18,0.01123014264630401,0.5256478229331574
activation_scaled_round_residual,19,0.011210444352976951,0.5368582672861343
activation_scaled_round_residual,20,0.010223330320409136,0.5470815976065434
activation_scaled_round_residual,21,0.009544122721450558,0.556625720327994
activation_scaled_round_residual,22,0.009270530099200456,0.5658962504271944
activation_scaled_round_residual,23,0.008841857206638718,0.5747381076338332
activation_scaled_round_residual,24,0.008371548844929235,0.5831096564787623
activation_scaled_round_residual,25,0.0080310903707978,0.5911407468495602
activation_scaled_round_residual,26,0.007795033163050875,0.598935780012611
activation_scaled_round_residual,27,0.007483829438252637,0.6064196094508637
activation_scaled_round_residual,28,0.00712539884442931,0.613545008295293
activation_scaled_round_residual,29,0.006920705354586937,0.6204657136498799
activation_scaled_round_residual,30,0.006682278221505828,0.6271479918713857
activation_scaled_round_residual,31,0.006607325653765484,0.6337553175251512
activation_scaled_round_residual,32,0.0062964721804277335,0.640051789705579
activation_scaled_round_residual,33,0.006059219459750951,0.6461110091653299
activation_scaled_round_residual,34,0.005899515650988158,0.652010524816318
activation_scaled_round_residual,35,0.005586721813782755,0.6575972466301008
activation_scaled_round_residual,36,0.0053640471012423255,0.662961293731343
activation_scaled_round_residual,37,0.005146155191734226,0.6681074489230773
activation_scaled_round_residual,38,0.005079002030365046,0.6731864509534423
activation_scaled_round_residual,39,0.004976809764272552,0.6781632607177148
activation_scaled_round_residual,40,0.0048283771300330295,0.6829916378477479
activation_scaled_round_residual,41,0.004658784371318522,0.6876504222190664
activation_scaled_round_residual,42,0.0046422377228517294,0.6922926599419181
activation_scaled_round_residual,43,0.004436446519162459,0.6967291064610805
activation_scaled_round_residual,44,0.004294973862223573,0.7010240803233041
activation_scaled_round_residual,45,0.004198783702183217,0.7052228640254873
activation_scaled_round_residual,46,0.004141571867083804,0.709364435892571
activation_scaled_round_residual,47,0.004020559905794421,0.7133849957983655
activation_scaled_round_residual,48,0.003879749005653951,0.7172647448040194
activation_scaled_round_residual,49,0.0038084739197117084,0.7210732187237311
activation_scaled_round_residual,50,0.003643327288930948,0.724716546012662
activation_scaled_round_residual,51,0.0035814995518594285,0.7282980455645214
activation_scaled_round_residual,52,0.003504674722767749,0.7318027202872891
activation_scaled_round_residual,53,0.0034455456155733865,0.7352482659028625
activation_scaled_round_residual,54,0.0033321956071896905,0.7385804615100522
activation_scaled_round_residual,55,0.0032307327324615697,0.7418111942425137
activation_scaled_round_residual,56,0.0031536296280984377,0.7449648238706121
activation_scaled_round_residual,57,0.003080075416086289,0.7480448992866984
activation_scaled_round_residual,58,0.003040689069266257,0.7510855883559646
activation_scaled_round_residual,59,0.0029728696755973545,0.754058458031562
activation_scaled_round_residual,60,0.0029174416357876792,0.7569758996673497
activation_scaled_round_residual,61,0.0028522277901254817,0.7598281274574752
activation_scaled_round_residual,62,0.0026773632943217027,0.7625054907517969
activation_scaled_round_residual,63,0.0026528691232163386,0.7651583598750132
activation_scaled_round_residual,64,0.0025075342525338103,0.767665894127547
route_query,1,0.04943453859945023,0.04943453859945023
route_query,2,0.03833040754382586,0.0877649461432761
route_query,3,0.032144046899262944,0.11990899304253905
route_query,4,0.02780024877342514,0.14770924181596418
route_query,5,0.021817204638042098,0.16952644645400627
route_query,6,0.019306909832909974,0.18883335628691625
route_query,7,0.017666814820590047,0.2065001711075063
route_query,8,0.01616047199409649,0.22266064310160277
route_query,9,0.014144861387135088,0.23680550448873786
route_query,10,0.013457334825786624,0.2502628393145245
route_query,11,0.012450568421542078,0.26271340773606655
route_query,12,0.011330062002682861,0.27404346973874943
route_query,13,0.01059846464420982,0.28464193438295926
route_query,14,0.010400386422265028,0.2950423208052243
route_query,15,0.009869748098760615,0.3049120689039849
route_query,16,0.009782393686098234,0.31469446259008316
route_query,17,0.009457606803039774,0.3241520693931229
route_query,18,0.009216205303992128,0.33336827469711505
route_query,19,0.008949347280746657,0.3423176219778617
route_query,20,0.008687057497084793,0.3510046794749465
route_query,21,0.00861507059986408,0.3596197500748106
route_query,22,0.008335708090566857,0.36795545816537745
route_query,23,0.008119356909238248,0.3760748150746157
route_query,24,0.008006372852201023,0.3840811879268167
route_query,25,0.007879305815890782,0.3919604937427075
route_query,26,0.007824623551030151,0.39978511729373767
route_query,27,0.007562886855647094,0.40734800414938477
route_query,28,0.00740529275262838,0.4147532969020131
route_query,29,0.00730943148973338,0.4220627283917465
route_query,30,0.007142862161572398,0.4292055905533189
route_query,31,0.006890497120253399,0.43609608767357233
route_query,32,0.0067919432970139195,0.44288803097058627
route_query,33,0.006711101679422793,0.44959913265000906
route_query,34,0.006503894683128367,0.4561030273331374
route_query,35,0.0064718800428719345,0.4625749073760093
route_query,36,0.0063354018325096195,0.46891030920851895
route_query,37,0.006249016437839967,0.47515932564635893
route_query,38,0.006171326951510142,0.48133065259786906
route_query,39,0.006148608534643433,0.4874792611325125
route_query,40,0.0060242960355854185,0.4935035571680979
route_query,41,0.00592973814993716,0.49943329531803504
route_query,42,0.005890936960531353,0.5053242322785664
route_query,43,0.005779994585991217,0.5111042268645576
route_query,44,0.005723744076507474,0.516827970941065
route_query,45,0.005614564721914805,0.5224425356629798
route_query,46,0.005498181127175037,0.5279407167901549
route_query,47,0.005441177147004783,0.5333818939371596
route_query,48,0.005417789449165901,0.5387996833863256
route_query,49,0.00530265283999523,0.5441023362263208
route_query,50,0.005240255287536385,0.5493425915138571
route_query,51,0.0051779364234478265,0.5545205279373049
route_query,52,0.005063283824419042,0.5595838117617239
route_query,53,0.005008145928855161,0.564591957690579
route_query,54,0.0049682679349285115,0.5695602256255076
route_query,55,0.004923864785921398,0.574484090411429
route_query,56,0.004895177072850496,0.5793792674842795
route_query,57,0.004775746549124637,0.5841550140334041
route_query,58,0.004699865137821544,0.5888548791712256
route_query,59,0.004580030190983583,0.5934349093622092
route_query,60,0.004524207969804002,0.5979591173320132
route_query,61,0.00450606527410884,0.602465182606122
route_query,62,0.004468323496865564,0.6069335061029876
route_query,63,0.004389590294788246,0.6113230963977758
route_query,64,0.004339528585459775,0.6156626249832357
route_denoise_global,1,0.060087722560257864,0.060087722560257864
route_denoise_global,2,0.040702425293044873,0.10079014785330273
route_denoise_global,3,0.029611804080877772,0.1304019519341805
route_denoise_global,4,0.02095256176041368,0.15135451369459418
route_denoise_global,5,0.020680976066558096,0.1720354897611523
route_denoise_global,6,0.017453320248613995,0.18948881000976628
route_denoise_global,7,0.01635291154331784,0.2058417215530841
route_denoise_global,8,0.014610223331160868,0.22045194488424497
route_denoise_global,9,0.014142002380209377,0.23459394726445434
route_denoise_global,10,0.01311148370541504,0.24770543096986938
route_denoise_global,11,0.012648390527195184,0.26035382149706454
route_denoise_global,12,0.012229069732650796,0.27258289122971535
route_denoise_global,13,0.011594693408424535,0.2841775846381399
route_denoise_global,14,0.010865391805683487,0.2950429764438234
route_denoise_global,15,0.010506987193546943,0.3055499636373703
route_denoise_global,16,0.009991435933011014,0.3155413995703813
route_denoise_global,17,0.00983708374681283,0.3253784833171941
route_denoise_global,18,0.009725459869029592,0.3351039431862237
route_denoise_global,19,0.009606136395402103,0.3447100795816258
route_denoise_global,20,0.009457683061039973,0.3541677626426658
route_denoise_global,21,0.009083449626506118,0.3632512122691719
route_denoise_global,22,0.009035779133949855,0.37228699140312177
route_denoise_global,23,0.008782951476625379,0.38106994287974716
route_denoise_global,24,0.008468888120475027,0.3895388310002222
route_denoise_global,25,0.008334788899554989,0.39787361989977715
route_denoise_global,26,0.008178639518809528,0.4060522594185867
route_denoise_global,27,0.008107597460679565,0.41415985687926626
route_denoise_global,28,0.00795491268160697,0.42211476956087324
route_denoise_global,29,0.007782894216488824,0.42989766377736205
route_denoise_global,30,0.007641962966466703,0.43753962674382874
route_denoise_global,31,0.007568671232675901,0.44510829797650464
route_denoise_global,32,0.00737414762222062,0.45248244559872525
route_denoise_global,33,0.007281294667585814,0.45976374026631106
route_denoise_global,34,0.007077943525413857,0.4668416837917249
route_denoise_global,35,0.006977372686130571,0.4738190564778555
route_denoise_global,36,0.006801016898471713,0.48062007337632723
route_denoise_global,37,0.006648051023018281,0.4872681243993455
route_denoise_global,38,0.006591083241255393,0.49385920764060093
route_denoise_global,39,0.006535406676454402,0.5003946143170553
route_denoise_global,40,0.006396859334800467,0.5067914736518558
route_denoise_global,41,0.006276326263646633,0.5130677999155024
route_denoise_global,42,0.006253482030715899,0.5193212819462183
route_denoise_global,43,0.006188591741178266,0.5255098736873965
route_denoise_global,44,0.006107930913149869,0.5316178046005464
route_denoise_global,45,0.006031440748530001,0.5376492453490764
route_denoise_global,46,0.005946734884662418,0.5435959802337389
route_denoise_global,47,0.005863312557817376,0.5494592927915563
route_denoise_global,48,0.0058253059895631894,0.5552845987811195
route_denoise_global,49,0.005679718102393679,0.5609643168835131
route_denoise_global,50,0.005597230540227512,0.5665615474237407
route_denoise_global,51,0.005571022891899277,0.5721325703156399
route_denoise_global,52,0.00548668502361962,0.5776192553392595
route_denoise_global,53,0.005402925974423678,0.5830221813136832
route_denoise_global,54,0.005377428586086968,0.5883996098997701
route_denoise_global,55,0.005246155216292776,0.5936457651160629
route_denoise_global,56,0.005142986487733153,0.5987887516037961
route_denoise_global,57,0.005077398127298431,0.6038661497310945
route_denoise_global,58,0.004981795158064524,0.608847944889159
route_denoise_global,59,0.0048975666960006225,0.6137455115851597
route_denoise_global,60,0.004848780176377525,0.6185942917615372
route_denoise_global,61,0.004774459691825864,0.6233687514533631
route_denoise_global,62,0.004724268261251659,0.6280930197146147
route_denoise_global,63,0.004714466631514936,0.6328074863461297
route_denoise_global,64,0.0046312515572056075,0.6374387379033353
route_denoise_round_residual,1,0.047173446970434824,0.047173446970434824
route_denoise_round_residual,2,0.039000118626465845,0.08617356559690068
route_denoise_round_residual,3,0.029381664010935626,0.1155552296078363
route_denoise_round_residual,4,0.02182228753278428,0.13737751714062058
route_denoise_round_residual,5,0.01891959488702635,0.15629711202764693
route_denoise_round_residual,6,0.01717443566049379,0.17347154768814071
route_denoise_round_residual,7,0.016066767362169092,0.1895383150503098
route_denoise_round_residual,8,0.0148157489868136,0.2043540640371234
route_denoise_round_residual,9,0.01466032809627976,0.21901439213340315
route_denoise_round_residual,10,0.013368810077714443,0.2323832022111176
route_denoise_round_residual,11,0.012510799764614795,0.2448940019757324
route_denoise_round_residual,12,0.012421262112311532,0.25731526408804395
route_denoise_round_residual,13,0.01178510033551534,0.2691003644235593
route_denoise_round_residual,14,0.011202040873172775,0.28030240529673206
route_denoise_round_residual,15,0.01059206359648381,0.29089446889321585
route_denoise_round_residual,16,0.010277005987382397,0.30117147488059826
route_denoise_round_residual,17,0.010157613889572481,0.31132908877017074
route_denoise_round_residual,18,0.010095265009915123,0.3214243537800859
route_denoise_round_residual,19,0.009947497963795267,0.3313718517438812
route_denoise_round_residual,20,0.009525050914015462,0.3408969026578966
route_denoise_round_residual,21,0.009258889004819124,0.35015579166271577
route_denoise_round_residual,22,0.009123434036566161,0.35927922569928195
route_denoise_round_residual,23,0.008841269634741177,0.36812049533402313
route_denoise_round_residual,24,0.008722191334654503,0.37684268666867765
route_denoise_round_residual,25,0.008498495807141524,0.38534118247581917
route_denoise_round_residual,26,0.008429643913808044,0.39377082638962724
route_denoise_round_residual,27,0.008122729371935162,0.4018935557615624
route_denoise_round_residual,28,0.008045360332947206,0.4099389160945096
route_denoise_round_residual,29,0.007834412055547675,0.4177733281500573
route_denoise_round_residual,30,0.007735924888925767,0.42550925303898307
route_denoise_round_residual,31,0.0076637738608764,0.4331730268998595
route_denoise_round_residual,32,0.007583059288230717,0.4407560861880902
route_denoise_round_residual,33,0.007445610342487221,0.4482016965305774
route_denoise_round_residual,34,0.007294651531983046,0.45549634806256045
route_denoise_round_residual,35,0.007124125322442102,0.46262047338500256
route_denoise_round_residual,36,0.006978556399571684,0.46959902978457424
route_denoise_round_residual,37,0.006840558704435592,0.47643958848900986
route_denoise_round_residual,38,0.006814250866130098,0.48325383935513994
route_denoise_round_residual,39,0.006709218381183233,0.48996305773632315
route_denoise_round_residual,40,0.006565288368613681,0.49652834610493685
route_denoise_round_residual,41,0.006525069967780268,0.5030534160727171
route_denoise_round_residual,42,0.006466502573150231,0.5095199186458673
route_denoise_round_residual,43,0.006450165983552697,0.5159700846294201
route_denoise_round_residual,44,0.0062523715337791585,0.5222224561631992
route_denoise_round_residual,45,0.0061841443828926125,0.5284066005460918
route_denoise_round_residual,46,0.006141333083460653,0.5345479336295524
route_denoise_round_residual,47,0.006086819045981114,0.5406347526755335
route_denoise_round_residual,48,0.006021452640272128,0.5466562053158056
route_denoise_round_residual,49,0.005884541071795049,0.5525407463876006
route_denoise_round_residual,50,0.0058245108753834166,0.558365257262984
route_denoise_round_residual,51,0.005751424491924207,0.5641166817549083
route_denoise_round_residual,52,0.005611807405755095,0.5697284891606633
route_denoise_round_residual,53,0.005507930528009393,0.5752364196886727
route_denoise_round_residual,54,0.005455105279452394,0.580691524968125
route_denoise_round_residual,55,0.005446049267492093,0.5861375742356172
route_denoise_round_residual,56,0.005299675523771417,0.5914372497593886
route_denoise_round_residual,57,0.005173765825346644,0.5966110155847353
route_denoise_round_residual,58,0.005095611852013529,0.6017066274367489
route_denoise_round_residual,59,0.005030368149896058,0.606736995586645
route_denoise_round_residual,60,0.004992813046141825,0.6117298086327868
route_denoise_round_residual,61,0.0049466687246450605,0.6166764773574319
route_denoise_round_residual,62,0.004876619209722851,0.6215530965671547
route_denoise_round_residual,63,0.0048487061247456725,0.6264018026919004
route_denoise_round_residual,64,0.004756223070368406,0.6311580257622688
