level,cohort,suite,task,method,clusters,variant,calibration,alpha,episodes,failures,successes,tp,fn,fp,tn,recall,fpr,precision
cohort,A,all,all,c16_union_radius,16,union_radius,episode,0.05,16000,532,15468,514,18,3169,12299,0.9661654135338346,0.20487457977760537,0.1395601411892479
cohort,A,all,all,c32_centroid_distance,32,centroid_distance,episode,0.05,16000,532,15468,525,7,3373,12095,0.9868421052631579,0.21806309800879234,0.13468445356593126
cohort,A,all,all,c32_assigned_radius,32,assigned_radius,episode,0.05,16000,532,15468,528,4,3611,11857,0.9924812030075187,0.2334497026118438,0.12756704517999518
cohort,A,all,all,c32_union_radius,32,union_radius,episode,0.05,16000,532,15468,525,7,3450,12018,0.9868421052631579,0.22304111714507371,0.1320754716981132
cohort,A,all,all,c64_centroid_distance,64,centroid_distance,episode,0.05,16000,532,15468,524,8,3505,11963,0.9849624060150376,0.22659684509956038,0.13005708612558947
cohort,A,all,all,c64_assigned_radius,64,assigned_radius,episode,0.05,16000,532,15468,528,4,3565,11903,0.9924812030075187,0.2304758210499095,0.12900073295870998
cohort,A,all,all,c64_union_radius,64,union_radius,episode,0.05,16000,532,15468,529,3,3579,11889,0.9943609022556391,0.23138091543832429,0.12877312560856866
cohort,A,all,all,knn20,0,knn20,episode,0.1,16000,532,15468,530,2,4862,10606,0.9962406015037594,0.3143263511766227,0.09829376854599406
cohort,A,all,all,norm_only,0,norm_only,episode,0.1,16000,532,15468,494,38,2497,12971,0.9285714285714286,0.16143004913369538,0.1651621531260448
cohort,A,all,all,c1_centroid_distance,1,centroid_distance,episode,0.1,16000,532,15468,492,40,2569,12899,0.924812030075188,0.1660848202741143,0.16073178699771318
cohort,A,all,all,c1_assigned_radius,1,assigned_radius,episode,0.1,16000,532,15468,492,40,2569,12899,0.924812030075188,0.1660848202741143,0.16073178699771318
cohort,A,all,all,c1_union_radius,1,union_radius,episode,0.1,16000,532,15468,492,40,2569,12899,0.924812030075188,0.1660848202741143,0.16073178699771318
cohort,A,all,all,c2_centroid_distance,2,centroid_distance,episode,0.1,16000,532,15468,512,20,2911,12557,0.9624060150375939,0.18819498319110423,0.14957639497516798
cohort,A,all,all,c2_assigned_radius,2,assigned_radius,episode,0.1,16000,532,15468,504,28,3075,12393,0.9473684210526315,0.1987975174553918,0.14082145850796313
cohort,A,all,all,c2_union_radius,2,union_radius,episode,0.1,16000,532,15468,501,31,3065,12403,0.9417293233082706,0.19815102146366692,0.14049355019629836
cohort,A,all,all,c4_centroid_distance,4,centroid_distance,episode,0.1,16000,532,15468,527,5,3281,12187,0.9906015037593985,0.2121153348849237,0.13839285714285715
cohort,A,all,all,c4_assigned_radius,4,assigned_radius,episode,0.1,16000,532,15468,525,7,3216,12252,0.9868421052631579,0.20791311093871218,0.14033680834001605
cohort,A,all,all,c4_union_radius,4,union_radius,episode,0.1,16000,532,15468,527,5,3446,12022,0.9906015037593985,0.22278251874838376,0.13264535615403977
cohort,A,all,all,c8_centroid_distance,8,centroid_distance,episode,0.1,16000,532,15468,527,5,4203,11265,0.9906015037593985,0.271722265321955,0.11141649048625793
cohort,A,all,all,c8_assigned_radius,8,assigned_radius,episode,0.1,16000,532,15468,527,5,4217,11251,0.9906015037593985,0.2726273597103698,0.11108768971332209
cohort,A,all,all,c8_union_radius,8,union_radius,episode,0.1,16000,532,15468,522,10,4129,11339,0.981203007518797,0.2669381949831911,0.11223392818748656
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,episode,0.1,16000,532,15468,529,3,4660,10808,0.9943609022556391,0.3012671321437807,0.10194642513008287
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,episode,0.1,16000,532,15468,529,3,4690,10778,0.9943609022556391,0.3032066201189553,0.10136041387238935
cohort,A,all,all,c16_union_radius,16,union_radius,episode,0.1,16000,532,15468,527,5,4540,10928,0.9906015037593985,0.2935091802430825,0.10400631537398855
cohort,A,all,all,c32_centroid_distance,32,centroid_distance,episode,0.1,16000,532,15468,530,2,4675,10793,0.9962406015037594,0.30223687613136796,0.10182516810758886
cohort,A,all,all,c32_assigned_radius,32,assigned_radius,episode,0.1,16000,532,15468,530,2,4916,10552,0.9962406015037594,0.3178174295319369,0.09731913330885053
cohort,A,all,all,c32_union_radius,32,union_radius,episode,0.1,16000,532,15468,530,2,4897,10571,0.9962406015037594,0.3165890871476597,0.09765984890363
cohort,A,all,all,c64_centroid_distance,64,centroid_distance,episode,0.1,16000,532,15468,532,0,5006,10462,1.0,0.3236358934574606,0.09606356085229324
cohort,A,all,all,c64_assigned_radius,64,assigned_radius,episode,0.1,16000,532,15468,531,1,4983,10485,0.9981203007518797,0.3221489526764934,0.09630032644178455
cohort,A,all,all,c64_union_radius,64,union_radius,episode,0.1,16000,532,15468,532,0,5099,10369,1.0,0.32964830618050167,0.09447700230864856
cohort,A,all,all,knn20,0,knn20,task_init,0.02,16000,532,15468,378,154,635,14833,0.7105263157894737,0.04105249547452806,0.37314906219151034
cohort,A,all,all,norm_only,0,norm_only,task_init,0.02,16000,532,15468,358,174,473,14995,0.6729323308270677,0.030579260408585468,0.43080625752105894
cohort,A,all,all,c1_centroid_distance,1,centroid_distance,task_init,0.02,16000,532,15468,360,172,539,14929,0.6766917293233082,0.03484613395396949,0.40044493882091214
cohort,A,all,all,c1_assigned_radius,1,assigned_radius,task_init,0.02,16000,532,15468,360,172,539,14929,0.6766917293233082,0.03484613395396949,0.40044493882091214
cohort,A,all,all,c1_union_radius,1,union_radius,task_init,0.02,16000,532,15468,360,172,539,14929,0.6766917293233082,0.03484613395396949,0.40044493882091214
cohort,A,all,all,c2_centroid_distance,2,centroid_distance,task_init,0.02,16000,532,15468,377,155,482,14986,0.7086466165413534,0.031161106801137834,0.43888242142025613
cohort,A,all,all,c2_assigned_radius,2,assigned_radius,task_init,0.02,16000,532,15468,372,160,482,14986,0.6992481203007519,0.031161106801137834,0.43559718969555034
cohort,A,all,all,c2_union_radius,2,union_radius,task_init,0.02,16000,532,15468,372,160,482,14986,0.6992481203007519,0.031161106801137834,0.43559718969555034
cohort,A,all,all,c4_centroid_distance,4,centroid_distance,task_init,0.02,16000,532,15468,366,166,185,15283,0.6879699248120301,0.011960175846909749,0.6642468239564429
cohort,A,all,all,c4_assigned_radius,4,assigned_radius,task_init,0.02,16000,532,15468,352,180,178,15290,0.6616541353383458,0.011507628652702353,0.6641509433962264
cohort,A,all,all,c4_union_radius,4,union_radius,task_init,0.02,16000,532,15468,360,172,179,15289,0.6766917293233082,0.011572278251874839,0.6679035250463822
cohort,A,all,all,c8_centroid_distance,8,centroid_distance,task_init,0.02,16000,532,15468,358,174,434,15034,0.6729323308270677,0.028057926040858546,0.45202020202020204
cohort,A,all,all,c8_assigned_radius,8,assigned_radius,task_init,0.02,16000,532,15468,314,218,282,15186,0.5902255639097744,0.018231186966640806,0.5268456375838926
cohort,A,all,all,c8_union_radius,8,union_radius,task_init,0.02,16000,532,15468,365,167,357,15111,0.6860902255639098,0.02307990690457719,0.5055401662049861
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,task_init,0.02,16000,532,15468,358,174,458,15010,0.6729323308270677,0.02960951642099819,0.4387254901960784
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,task_init,0.02,16000,532,15468,263,269,381,15087,0.4943609022556391,0.024631497284716836,0.4083850931677019
cohort,A,all,all,c16_union_radius,16,union_radius,task_init,0.02,16000,532,15468,314,218,256,15212,0.5902255639097744,0.016550297388156193,0.5508771929824562
cohort,A,all,all,c32_centroid_distance,32,centroid_distance,task_init,0.02,16000,532,15468,378,154,599,14869,0.7105263157894737,0.03872510990431859,0.38689866939611056
cohort,A,all,all,c32_assigned_radius,32,assigned_radius,task_init,0.02,16000,532,15468,336,196,474,14994,0.631578947368421,0.03064391000775795,0.4148148148148148
cohort,A,all,all,c32_union_radius,32,union_radius,task_init,0.02,16000,532,15468,359,173,306,15162,0.674812030075188,0.01978277734678045,0.5398496240601504
cohort,A,all,all,c64_centroid_distance,64,centroid_distance,task_init,0.02,16000,532,15468,321,211,439,15029,0.6033834586466166,0.028381174036720972,0.42236842105263156
cohort,A,all,all,c64_assigned_radius,64,assigned_radius,task_init,0.02,16000,532,15468,321,211,549,14919,0.6033834586466166,0.03549262994569434,0.3689655172413793
cohort,A,all,all,c64_union_radius,64,union_radius,task_init,0.02,16000,532,15468,349,183,367,15101,0.6560150375939849,0.023726402896302044,0.48743016759776536
cohort,A,all,all,knn20,0,knn20,task_init,0.03,16000,532,15468,420,112,1071,14397,0.7894736842105263,0.06923972071373158,0.28169014084507044
cohort,A,all,all,norm_only,0,norm_only,task_init,0.03,16000,532,15468,384,148,634,14834,0.7218045112781954,0.040987845875355575,0.37721021611001965
cohort,A,all,all,c1_centroid_distance,1,centroid_distance,task_init,0.03,16000,532,15468,384,148,677,14791,0.7218045112781954,0.04376777863977244,0.36192271442035817
cohort,A,all,all,c1_assigned_radius,1,assigned_radius,task_init,0.03,16000,532,15468,384,148,677,14791,0.7218045112781954,0.04376777863977244,0.36192271442035817
cohort,A,all,all,c1_union_radius,1,union_radius,task_init,0.03,16000,532,15468,384,148,677,14791,0.7218045112781954,0.04376777863977244,0.36192271442035817
cohort,A,all,all,c2_centroid_distance,2,centroid_distance,task_init,0.03,16000,532,15468,401,131,754,14714,0.7537593984962406,0.04874579777605379,0.3471861471861472
cohort,A,all,all,c2_assigned_radius,2,assigned_radius,task_init,0.03,16000,532,15468,402,130,731,14737,0.7556390977443609,0.04725885699508663,0.35481023830538394
cohort,A,all,all,c2_union_radius,2,union_radius,task_init,0.03,16000,532,15468,402,130,731,14737,0.7556390977443609,0.04725885699508663,0.35481023830538394
cohort,A,all,all,c4_centroid_distance,4,centroid_distance,task_init,0.03,16000,532,15468,413,119,466,15002,0.7763157894736842,0.03012671321437807,0.46985210466439137
cohort,A,all,all,c4_assigned_radius,4,assigned_radius,task_init,0.03,16000,532,15468,406,126,442,15026,0.7631578947368421,0.028575122834238426,0.47877358490566035
cohort,A,all,all,c4_union_radius,4,union_radius,task_init,0.03,16000,532,15468,422,110,466,15002,0.793233082706767,0.03012671321437807,0.4752252252252252
cohort,A,all,all,c8_centroid_distance,8,centroid_distance,task_init,0.03,16000,532,15468,424,108,779,14689,0.7969924812030075,0.050362037755365914,0.35245220282626766
cohort,A,all,all,c8_assigned_radius,8,assigned_radius,task_init,0.03,16000,532,15468,424,108,727,14741,0.7969924812030075,0.04700025859839669,0.368375325803649
cohort,A,all,all,c8_union_radius,8,union_radius,task_init,0.03,16000,532,15468,413,119,774,14694,0.7763157894736842,0.05003878975950349,0.34793597304128054
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,task_init,0.03,16000,532,15468,427,105,900,14568,0.8026315789473685,0.05818463925523662,0.32177844762622454
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,task_init,0.03,16000,532,15468,312,220,940,14528,0.5864661654135338,0.06077062322213602,0.24920127795527156
cohort,A,all,all,c16_union_radius,16,union_radius,task_init,0.03,16000,532,15468,410,122,786,14682,0.7706766917293233,0.05081458494957331,0.342809364548495
cohort,A,all,all,c32_centroid_distance,32,centroid_distance,task_init,0.03,16000,532,15468,429,103,1019,14449,0.806390977443609,0.06587794155676235,0.2962707182320442
cohort,A,all,all,c32_assigned_radius,32,assigned_radius,task_init,0.03,16000,532,15468,395,137,828,14640,0.7424812030075187,0.05352986811481769,0.32297628781684384
cohort,A,all,all,c32_union_radius,32,union_radius,task_init,0.03,16000,532,15468,410,122,650,14818,0.7706766917293233,0.042022239462115335,0.3867924528301887
cohort,A,all,all,c64_centroid_distance,64,centroid_distance,task_init,0.03,16000,532,15468,413,119,1121,14347,0.7763157894736842,0.07247220067235584,0.2692307692307692
cohort,A,all,all,c64_assigned_radius,64,assigned_radius,task_init,0.03,16000,532,15468,411,121,893,14575,0.7725563909774437,0.05773209206102922,0.3151840490797546
cohort,A,all,all,c64_union_radius,64,union_radius,task_init,0.03,16000,532,15468,402,130,904,14564,0.7556390977443609,0.058443237651926556,0.30781010719754975
cohort,A,all,all,knn20,0,knn20,task_init,0.05,16000,532,15468,478,54,1349,14119,0.8984962406015038,0.08721230928368244,0.2616310892172961
cohort,A,all,all,norm_only,0,norm_only,task_init,0.05,16000,532,15468,400,132,713,14755,0.7518796992481203,0.0460951642099819,0.35938903863432164
cohort,A,all,all,c1_centroid_distance,1,centroid_distance,task_init,0.05,16000,532,15468,404,128,838,14630,0.7593984962406015,0.054176364106542536,0.3252818035426731
cohort,A,all,all,c1_assigned_radius,1,assigned_radius,task_init,0.05,16000,532,15468,404,128,838,14630,0.7593984962406015,0.054176364106542536,0.3252818035426731
cohort,A,all,all,c1_union_radius,1,union_radius,task_init,0.05,16000,532,15468,404,128,838,14630,0.7593984962406015,0.054176364106542536,0.3252818035426731
cohort,A,all,all,c2_centroid_distance,2,centroid_distance,task_init,0.05,16000,532,15468,430,102,967,14501,0.8082706766917294,0.06251616239979312,0.30780243378668576
cohort,A,all,all,c2_assigned_radius,2,assigned_radius,task_init,0.05,16000,532,15468,424,108,972,14496,0.7969924812030075,0.06283941039565555,0.3037249283667622
cohort,A,all,all,c2_union_radius,2,union_radius,task_init,0.05,16000,532,15468,423,109,978,14490,0.7951127819548872,0.06322730799069046,0.3019271948608137
cohort,A,all,all,c4_centroid_distance,4,centroid_distance,task_init,0.05,16000,532,15468,447,85,624,14844,0.8402255639097744,0.04034134988363072,0.4173669467787115
cohort,A,all,all,c4_assigned_radius,4,assigned_radius,task_init,0.05,16000,532,15468,457,75,577,14891,0.8590225563909775,0.03730281872252392,0.44197292069632493
cohort,A,all,all,c4_union_radius,4,union_radius,task_init,0.05,16000,532,15468,443,89,558,14910,0.8327067669172933,0.0360744763382467,0.44255744255744256
cohort,A,all,all,c8_centroid_distance,8,centroid_distance,task_init,0.05,16000,532,15468,452,80,954,14514,0.849624060150376,0.061675717610550816,0.32147937411095306
cohort,A,all,all,c8_assigned_radius,8,assigned_radius,task_init,0.05,16000,532,15468,449,83,899,14569,0.8439849624060151,0.05811998965606413,0.3330860534124629
cohort,A,all,all,c8_union_radius,8,union_radius,task_init,0.05,16000,532,15468,440,92,902,14566,0.8270676691729323,0.058313938453581585,0.32786885245901637
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,task_init,0.05,16000,532,15468,451,81,1111,14357,0.8477443609022557,0.07182570468063099,0.2887323943661972
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,task_init,0.05,16000,532,15468,384,148,1170,14298,0.7218045112781954,0.07564003103180761,0.2471042471042471
cohort,A,all,all,c16_union_radius,16,union_radius,task_init,0.05,16000,532,15468,418,114,848,14620,0.7857142857142857,0.05482286009826739,0.330173775671406
cohort,A,all,all,c32_centroid_distance,32,centroid_distance,task_init,0.05,16000,532,15468,488,44,1392,14076,0.9172932330827067,0.0899922420480993,0.25957446808510637
cohort,A,all,all,c32_assigned_radius,32,assigned_radius,task_init,0.05,16000,532,15468,478,54,1398,14070,0.8984962406015038,0.09038013964313421,0.2547974413646055
cohort,A,all,all,c32_union_radius,32,union_radius,task_init,0.05,16000,532,15468,443,89,841,14627,0.8327067669172933,0.05437031290406,0.34501557632398755
cohort,A,all,all,c64_centroid_distance,64,centroid_distance,task_init,0.05,16000,532,15468,473,59,1256,14212,0.8890977443609023,0.08119989656064132,0.27356853672643144
cohort,A,all,all,c64_assigned_radius,64,assigned_radius,task_init,0.05,16000,532,15468,486,46,1180,14288,0.9135338345864662,0.07628652702353246,0.2917166866746699
cohort,A,all,all,c64_union_radius,64,union_radius,task_init,0.05,16000,532,15468,476,56,1238,14230,0.8947368421052632,0.0800362037755366,0.2777129521586931
cohort,A,all,all,knn20,0,knn20,task_init,0.1,16000,532,15468,509,23,2393,13075,0.956766917293233,0.15470649081975693,0.1753962784286699
cohort,A,all,all,norm_only,0,norm_only,task_init,0.1,16000,532,15468,449,83,1385,14083,0.8439849624060151,0.0895396948538919,0.24482006543075246
cohort,A,all,all,c1_centroid_distance,1,centroid_distance,task_init,0.1,16000,532,15468,452,80,1459,14009,0.849624060150376,0.09432376519265581,0.23652537938252224
cohort,A,all,all,c1_assigned_radius,1,assigned_radius,task_init,0.1,16000,532,15468,452,80,1459,14009,0.849624060150376,0.09432376519265581,0.23652537938252224
cohort,A,all,all,c1_union_radius,1,union_radius,task_init,0.1,16000,532,15468,452,80,1459,14009,0.849624060150376,0.09432376519265581,0.23652537938252224
cohort,A,all,all,c2_centroid_distance,2,centroid_distance,task_init,0.1,16000,532,15468,467,65,1543,13925,0.8778195488721805,0.09975433152314456,0.23233830845771145
cohort,A,all,all,c2_assigned_radius,2,assigned_radius,task_init,0.1,16000,532,15468,467,65,1548,13920,0.8778195488721805,0.10007757951900698,0.2317617866004963
cohort,A,all,all,c2_union_radius,2,union_radius,task_init,0.1,16000,532,15468,463,69,1570,13898,0.8703007518796992,0.10149987070080166,0.22774225282833252
cohort,A,all,all,c4_centroid_distance,4,centroid_distance,task_init,0.1,16000,532,15468,499,33,1281,14187,0.9379699248120301,0.08281613653995346,0.2803370786516854
cohort,A,all,all,c4_assigned_radius,4,assigned_radius,task_init,0.1,16000,532,15468,493,39,1147,14321,0.9266917293233082,0.07415309025084045,0.30060975609756097
cohort,A,all,all,c4_union_radius,4,union_radius,task_init,0.1,16000,532,15468,489,43,1211,14257,0.9191729323308271,0.07829066459787949,0.2876470588235294
cohort,A,all,all,c8_centroid_distance,8,centroid_distance,task_init,0.1,16000,532,15468,496,36,1845,13623,0.9323308270676691,0.11927851047323507,0.21187526697992312
cohort,A,all,all,c8_assigned_radius,8,assigned_radius,task_init,0.1,16000,532,15468,495,37,1679,13789,0.9304511278195489,0.10854667701060254,0.22769089236430542
cohort,A,all,all,c8_union_radius,8,union_radius,task_init,0.1,16000,532,15468,489,43,1645,13823,0.9191729323308271,0.10634859063873804,0.22914714151827553
