level,cohort,suite,task,method,clusters,variant,calibration,alpha,episodes,failures,successes,tp,fn,fp,tn,recall,fpr,precision
task,all,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,c32_union_radius,32,union_radius,task_init,0.1,800,19,781,19,0,309,472,1.0,0.39564660691421255,0.057926829268292686
task,all,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,c64_centroid_distance,64,centroid_distance,task_init,0.1,800,19,781,19,0,278,503,1.0,0.3559539052496799,0.06397306397306397
task,all,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,c64_assigned_radius,64,assigned_radius,task_init,0.1,800,19,781,19,0,200,581,1.0,0.2560819462227913,0.0867579908675799
task,all,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,c64_union_radius,64,union_radius,task_init,0.1,800,19,781,19,0,240,541,1.0,0.3072983354673495,0.07335907335907337
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,knn20,0,knn20,episode,0.02,800,4,796,4,0,747,49,1.0,0.9384422110552764,0.005326231691078562
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,norm_only,0,norm_only,episode,0.02,800,4,796,4,0,305,491,1.0,0.38316582914572866,0.012944983818770227
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_centroid_distance,1,centroid_distance,episode,0.02,800,4,796,4,0,474,322,1.0,0.5954773869346733,0.008368200836820083
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_assigned_radius,1,assigned_radius,episode,0.02,800,4,796,4,0,474,322,1.0,0.5954773869346733,0.008368200836820083
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_union_radius,1,union_radius,episode,0.02,800,4,796,4,0,474,322,1.0,0.5954773869346733,0.008368200836820083
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c2_centroid_distance,2,centroid_distance,episode,0.02,800,4,796,4,0,683,113,1.0,0.8580402010050251,0.005822416302765648
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c2_assigned_radius,2,assigned_radius,episode,0.02,800,4,796,4,0,683,113,1.0,0.8580402010050251,0.005822416302765648
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c2_union_radius,2,union_radius,episode,0.02,800,4,796,4,0,683,113,1.0,0.8580402010050251,0.005822416302765648
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c4_centroid_distance,4,centroid_distance,episode,0.02,800,4,796,4,0,319,477,1.0,0.4007537688442211,0.01238390092879257
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c4_assigned_radius,4,assigned_radius,episode,0.02,800,4,796,4,0,143,653,1.0,0.17964824120603015,0.027210884353741496
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c4_union_radius,4,union_radius,episode,0.02,800,4,796,4,0,162,634,1.0,0.20351758793969849,0.024096385542168676
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c8_centroid_distance,8,centroid_distance,episode,0.02,800,4,796,4,0,592,204,1.0,0.7437185929648241,0.006711409395973154
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c8_assigned_radius,8,assigned_radius,episode,0.02,800,4,796,4,0,508,288,1.0,0.6381909547738693,0.0078125
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c8_union_radius,8,union_radius,episode,0.02,800,4,796,4,0,528,268,1.0,0.6633165829145728,0.007518796992481203
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c16_centroid_distance,16,centroid_distance,episode,0.02,800,4,796,4,0,703,93,1.0,0.8831658291457286,0.005657708628005658
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c16_assigned_radius,16,assigned_radius,episode,0.02,800,4,796,4,0,486,310,1.0,0.6105527638190955,0.00816326530612245
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c16_union_radius,16,union_radius,episode,0.02,800,4,796,4,0,286,510,1.0,0.3592964824120603,0.013793103448275862
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c32_centroid_distance,32,centroid_distance,episode,0.02,800,4,796,4,0,745,51,1.0,0.9359296482412061,0.0053404539385847796
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c32_assigned_radius,32,assigned_radius,episode,0.02,800,4,796,4,0,660,136,1.0,0.8291457286432161,0.006024096385542169
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c32_union_radius,32,union_radius,episode,0.02,800,4,796,4,0,212,584,1.0,0.2663316582914573,0.018518518518518517
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c64_centroid_distance,64,centroid_distance,episode,0.02,800,4,796,4,0,755,41,1.0,0.9484924623115578,0.005270092226613966
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c64_assigned_radius,64,assigned_radius,episode,0.02,800,4,796,4,0,647,149,1.0,0.8128140703517588,0.006144393241167435
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c64_union_radius,64,union_radius,episode,0.02,800,4,796,4,0,585,211,1.0,0.7349246231155779,0.006791171477079796
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,knn20,0,knn20,episode,0.03,800,4,796,4,0,763,33,1.0,0.9585427135678392,0.005215123859191656
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,norm_only,0,norm_only,episode,0.03,800,4,796,4,0,407,389,1.0,0.5113065326633166,0.009732360097323601
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_centroid_distance,1,centroid_distance,episode,0.03,800,4,796,4,0,568,228,1.0,0.7135678391959799,0.006993006993006993
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_assigned_radius,1,assigned_radius,episode,0.03,800,4,796,4,0,568,228,1.0,0.7135678391959799,0.006993006993006993
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_union_radius,1,union_radius,episode,0.03,800,4,796,4,0,568,228,1.0,0.7135678391959799,0.006993006993006993
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c2_centroid_distance,2,centroid_distance,episode,0.03,800,4,796,4,0,706,90,1.0,0.8869346733668342,0.005633802816901409
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c2_assigned_radius,2,assigned_radius,episode,0.03,800,4,796,4,0,706,90,1.0,0.8869346733668342,0.005633802816901409
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c2_union_radius,2,union_radius,episode,0.03,800,4,796,4,0,706,90,1.0,0.8869346733668342,0.005633802816901409
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c4_centroid_distance,4,centroid_distance,episode,0.03,800,4,796,4,0,414,382,1.0,0.5201005025125628,0.009569377990430622
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c4_assigned_radius,4,assigned_radius,episode,0.03,800,4,796,4,0,181,615,1.0,0.22738693467336685,0.021621621621621623
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c4_union_radius,4,union_radius,episode,0.03,800,4,796,4,0,201,595,1.0,0.25251256281407036,0.01951219512195122
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c8_centroid_distance,8,centroid_distance,episode,0.03,800,4,796,4,0,653,143,1.0,0.8203517587939698,0.0060882800608828
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c8_assigned_radius,8,assigned_radius,episode,0.03,800,4,796,4,0,538,258,1.0,0.6758793969849246,0.007380073800738007
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c8_union_radius,8,union_radius,episode,0.03,800,4,796,4,0,579,217,1.0,0.7273869346733668,0.00686106346483705
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c16_centroid_distance,16,centroid_distance,episode,0.03,800,4,796,4,0,742,54,1.0,0.9321608040201005,0.005361930294906166
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c16_assigned_radius,16,assigned_radius,episode,0.03,800,4,796,4,0,605,191,1.0,0.7600502512562815,0.006568144499178982
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c16_union_radius,16,union_radius,episode,0.03,800,4,796,4,0,468,328,1.0,0.5879396984924623,0.00847457627118644
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c32_centroid_distance,32,centroid_distance,episode,0.03,800,4,796,4,0,766,30,1.0,0.9623115577889447,0.005194805194805195
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c32_assigned_radius,32,assigned_radius,episode,0.03,800,4,796,4,0,728,68,1.0,0.914572864321608,0.00546448087431694
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c32_union_radius,32,union_radius,episode,0.03,800,4,796,4,0,309,487,1.0,0.38819095477386933,0.012779552715654952
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c64_centroid_distance,64,centroid_distance,episode,0.03,800,4,796,4,0,761,35,1.0,0.9560301507537688,0.00522875816993464
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c64_assigned_radius,64,assigned_radius,episode,0.03,800,4,796,4,0,671,125,1.0,0.842964824120603,0.005925925925925926
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c64_union_radius,64,union_radius,episode,0.03,800,4,796,4,0,644,152,1.0,0.8090452261306532,0.006172839506172839
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,knn20,0,knn20,episode,0.05,800,4,796,4,0,773,23,1.0,0.9711055276381909,0.005148005148005148
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,norm_only,0,norm_only,episode,0.05,800,4,796,4,0,605,191,1.0,0.7600502512562815,0.006568144499178982
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_centroid_distance,1,centroid_distance,episode,0.05,800,4,796,4,0,651,145,1.0,0.8178391959798995,0.0061068702290076335
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_assigned_radius,1,assigned_radius,episode,0.05,800,4,796,4,0,651,145,1.0,0.8178391959798995,0.0061068702290076335
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_union_radius,1,union_radius,episode,0.05,800,4,796,4,0,651,145,1.0,0.8178391959798995,0.0061068702290076335
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c2_centroid_distance,2,centroid_distance,episode,0.05,800,4,796,4,0,745,51,1.0,0.9359296482412061,0.0053404539385847796
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c2_assigned_radius,2,assigned_radius,episode,0.05,800,4,796,4,0,745,51,1.0,0.9359296482412061,0.0053404539385847796
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c2_union_radius,2,union_radius,episode,0.05,800,4,796,4,0,745,51,1.0,0.9359296482412061,0.0053404539385847796
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c4_centroid_distance,4,centroid_distance,episode,0.05,800,4,796,4,0,521,275,1.0,0.6545226130653267,0.007619047619047619
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c4_assigned_radius,4,assigned_radius,episode,0.05,800,4,796,4,0,289,507,1.0,0.3630653266331658,0.013651877133105802
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c4_union_radius,4,union_radius,episode,0.05,800,4,796,4,0,308,488,1.0,0.3869346733668342,0.01282051282051282
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c8_centroid_distance,8,centroid_distance,episode,0.05,800,4,796,4,0,713,83,1.0,0.8957286432160804,0.005578800557880056
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c8_assigned_radius,8,assigned_radius,episode,0.05,800,4,796,4,0,603,193,1.0,0.757537688442211,0.006589785831960461
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c8_union_radius,8,union_radius,episode,0.05,800,4,796,4,0,648,148,1.0,0.8140703517587939,0.006134969325153374
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c16_centroid_distance,16,centroid_distance,episode,0.05,800,4,796,4,0,769,27,1.0,0.9660804020100503,0.00517464424320828
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c16_assigned_radius,16,assigned_radius,episode,0.05,800,4,796,4,0,719,77,1.0,0.9032663316582915,0.005532503457814661
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c16_union_radius,16,union_radius,episode,0.05,800,4,796,4,0,574,222,1.0,0.7211055276381909,0.006920415224913495
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c32_centroid_distance,32,centroid_distance,episode,0.05,800,4,796,4,0,783,13,1.0,0.9836683417085427,0.005082592121982211
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c32_assigned_radius,32,assigned_radius,episode,0.05,800,4,796,4,0,767,29,1.0,0.9635678391959799,0.005188067444876783
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c32_union_radius,32,union_radius,episode,0.05,800,4,796,4,0,561,235,1.0,0.7047738693467337,0.007079646017699115
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c64_centroid_distance,64,centroid_distance,episode,0.05,800,4,796,4,0,779,17,1.0,0.9786432160804021,0.005108556832694764
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c64_assigned_radius,64,assigned_radius,episode,0.05,800,4,796,4,0,721,75,1.0,0.9057788944723618,0.005517241379310344
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c64_union_radius,64,union_radius,episode,0.05,800,4,796,4,0,706,90,1.0,0.8869346733668342,0.005633802816901409
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,knn20,0,knn20,episode,0.1,800,4,796,4,0,793,3,1.0,0.9962311557788944,0.005018820577164366
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,norm_only,0,norm_only,episode,0.1,800,4,796,4,0,698,98,1.0,0.8768844221105527,0.005698005698005698
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_centroid_distance,1,centroid_distance,episode,0.1,800,4,796,4,0,737,59,1.0,0.9258793969849246,0.005398110661268556
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_assigned_radius,1,assigned_radius,episode,0.1,800,4,796,4,0,737,59,1.0,0.9258793969849246,0.005398110661268556
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_union_radius,1,union_radius,episode,0.1,800,4,796,4,0,737,59,1.0,0.9258793969849246,0.005398110661268556
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c2_centroid_distance,2,centroid_distance,episode,0.1,800,4,796,4,0,763,33,1.0,0.9585427135678392,0.005215123859191656
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c2_assigned_radius,2,assigned_radius,episode,0.1,800,4,796,4,0,763,33,1.0,0.9585427135678392,0.005215123859191656
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c2_union_radius,2,union_radius,episode,0.1,800,4,796,4,0,763,33,1.0,0.9585427135678392,0.005215123859191656
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c4_centroid_distance,4,centroid_distance,episode,0.1,800,4,796,4,0,632,164,1.0,0.7939698492462312,0.006289308176100629
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c4_assigned_radius,4,assigned_radius,episode,0.1,800,4,796,4,0,489,307,1.0,0.614321608040201,0.008113590263691683
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c4_union_radius,4,union_radius,episode,0.1,800,4,796,4,0,486,310,1.0,0.6105527638190955,0.00816326530612245
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c8_centroid_distance,8,centroid_distance,episode,0.1,800,4,796,4,0,771,25,1.0,0.9685929648241206,0.005161290322580645
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c8_assigned_radius,8,assigned_radius,episode,0.1,800,4,796,4,0,729,67,1.0,0.9158291457286433,0.005457025920873124
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c8_union_radius,8,union_radius,episode,0.1,800,4,796,4,0,727,69,1.0,0.9133165829145728,0.005471956224350205
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c16_centroid_distance,16,centroid_distance,episode,0.1,800,4,796,4,0,786,10,1.0,0.9874371859296482,0.005063291139240506
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c16_assigned_radius,16,assigned_radius,episode,0.1,800,4,796,4,0,783,13,1.0,0.9836683417085427,0.005082592121982211
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c16_union_radius,16,union_radius,episode,0.1,800,4,796,4,0,742,54,1.0,0.9321608040201005,0.005361930294906166
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c32_centroid_distance,32,centroid_distance,episode,0.1,800,4,796,4,0,790,6,1.0,0.992462311557789,0.005037783375314861
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c32_assigned_radius,32,assigned_radius,episode,0.1,800,4,796,4,0,791,5,1.0,0.9937185929648241,0.005031446540880503
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c32_union_radius,32,union_radius,episode,0.1,800,4,796,4,0,727,69,1.0,0.9133165829145728,0.005471956224350205
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c64_centroid_distance,64,centroid_distance,episode,0.1,800,4,796,4,0,794,2,1.0,0.9974874371859297,0.005012531328320802
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c64_assigned_radius,64,assigned_radius,episode,0.1,800,4,796,4,0,763,33,1.0,0.9585427135678392,0.005215123859191656
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c64_union_radius,64,union_radius,episode,0.1,800,4,796,4,0,766,30,1.0,0.9623115577889447,0.005194805194805195
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,knn20,0,knn20,task_init,0.02,800,4,796,4,0,602,194,1.0,0.7562814070351759,0.006600660066006601
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,norm_only,0,norm_only,task_init,0.02,800,4,796,4,0,112,684,1.0,0.1407035175879397,0.034482758620689655
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_centroid_distance,1,centroid_distance,task_init,0.02,800,4,796,4,0,189,607,1.0,0.23743718592964824,0.02072538860103627
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_assigned_radius,1,assigned_radius,task_init,0.02,800,4,796,4,0,189,607,1.0,0.23743718592964824,0.02072538860103627
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_union_radius,1,union_radius,task_init,0.02,800,4,796,4,0,189,607,1.0,0.23743718592964824,0.02072538860103627
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c2_centroid_distance,2,centroid_distance,task_init,0.02,800,4,796,4,0,224,572,1.0,0.2814070351758794,0.017543859649122806
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c2_assigned_radius,2,assigned_radius,task_init,0.02,800,4,796,4,0,224,572,1.0,0.2814070351758794,0.017543859649122806
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c2_union_radius,2,union_radius,task_init,0.02,800,4,796,4,0,224,572,1.0,0.2814070351758794,0.017543859649122806
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c4_centroid_distance,4,centroid_distance,task_init,0.02,800,4,796,3,1,26,770,0.75,0.032663316582914576,0.10344827586206896
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c4_assigned_radius,4,assigned_radius,task_init,0.02,800,4,796,4,0,4,792,1.0,0.005025125628140704,0.5
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c4_union_radius,4,union_radius,task_init,0.02,800,4,796,4,0,19,777,1.0,0.02386934673366834,0.17391304347826086
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c8_centroid_distance,8,centroid_distance,task_init,0.02,800,4,796,4,0,453,343,1.0,0.5690954773869347,0.0087527352297593
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c8_assigned_radius,8,assigned_radius,task_init,0.02,800,4,796,4,0,215,581,1.0,0.2701005025125628,0.0182648401826484
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c8_union_radius,8,union_radius,task_init,0.02,800,4,796,4,0,289,507,1.0,0.3630653266331658,0.013651877133105802
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c16_centroid_distance,16,centroid_distance,task_init,0.02,800,4,796,4,0,474,322,1.0,0.5954773869346733,0.008368200836820083
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c16_assigned_radius,16,assigned_radius,task_init,0.02,800,4,796,4,0,157,639,1.0,0.1972361809045226,0.024844720496894408
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c16_union_radius,16,union_radius,task_init,0.02,800,4,796,4,0,100,696,1.0,0.12562814070351758,0.038461538461538464
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c32_centroid_distance,32,centroid_distance,task_init,0.02,800,4,796,4,0,471,325,1.0,0.5917085427135679,0.008421052631578947
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c32_assigned_radius,32,assigned_radius,task_init,0.02,800,4,796,4,0,182,614,1.0,0.228643216080402,0.021505376344086023
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c32_union_radius,32,union_radius,task_init,0.02,800,4,796,4,0,4,792,1.0,0.005025125628140704,0.5
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c64_centroid_distance,64,centroid_distance,task_init,0.02,800,4,796,4,0,355,441,1.0,0.44597989949748745,0.011142061281337047
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c64_assigned_radius,64,assigned_radius,task_init,0.02,800,4,796,4,0,225,571,1.0,0.28266331658291455,0.017467248908296942
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c64_union_radius,64,union_radius,task_init,0.02,800,4,796,4,0,123,673,1.0,0.15452261306532664,0.031496062992125984
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,knn20,0,knn20,task_init,0.03,800,4,796,4,0,646,150,1.0,0.8115577889447236,0.006153846153846154
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,norm_only,0,norm_only,task_init,0.03,800,4,796,4,0,185,611,1.0,0.23241206030150754,0.021164021164021163
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_centroid_distance,1,centroid_distance,task_init,0.03,800,4,796,4,0,224,572,1.0,0.2814070351758794,0.017543859649122806
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_assigned_radius,1,assigned_radius,task_init,0.03,800,4,796,4,0,224,572,1.0,0.2814070351758794,0.017543859649122806
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_union_radius,1,union_radius,task_init,0.03,800,4,796,4,0,224,572,1.0,0.2814070351758794,0.017543859649122806
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c2_centroid_distance,2,centroid_distance,task_init,0.03,800,4,796,4,0,332,464,1.0,0.41708542713567837,0.011904761904761904
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c2_assigned_radius,2,assigned_radius,task_init,0.03,800,4,796,4,0,320,476,1.0,0.4020100502512563,0.012345679012345678
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c2_union_radius,2,union_radius,task_init,0.03,800,4,796,4,0,320,476,1.0,0.4020100502512563,0.012345679012345678
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c4_centroid_distance,4,centroid_distance,task_init,0.03,800,4,796,4,0,120,676,1.0,0.1507537688442211,0.03225806451612903
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c4_assigned_radius,4,assigned_radius,task_init,0.03,800,4,796,4,0,34,762,1.0,0.04271356783919598,0.10526315789473684
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c4_union_radius,4,union_radius,task_init,0.03,800,4,796,4,0,70,726,1.0,0.08793969849246232,0.05405405405405406
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c8_centroid_distance,8,centroid_distance,task_init,0.03,800,4,796,4,0,472,324,1.0,0.592964824120603,0.008403361344537815
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c8_assigned_radius,8,assigned_radius,task_init,0.03,800,4,796,4,0,277,519,1.0,0.3479899497487437,0.014234875444839857
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c8_union_radius,8,union_radius,task_init,0.03,800,4,796,4,0,385,411,1.0,0.4836683417085427,0.010282776349614395
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c16_centroid_distance,16,centroid_distance,task_init,0.03,800,4,796,4,0,476,320,1.0,0.5979899497487438,0.008333333333333333
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c16_assigned_radius,16,assigned_radius,task_init,0.03,800,4,796,4,0,360,436,1.0,0.45226130653266333,0.01098901098901099
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c16_union_radius,16,union_radius,task_init,0.03,800,4,796,4,0,171,625,1.0,0.21482412060301506,0.022857142857142857
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c32_centroid_distance,32,centroid_distance,task_init,0.03,800,4,796,4,0,549,247,1.0,0.6896984924623115,0.007233273056057866
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c32_assigned_radius,32,assigned_radius,task_init,0.03,800,4,796,4,0,378,418,1.0,0.4748743718592965,0.010471204188481676
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c32_union_radius,32,union_radius,task_init,0.03,800,4,796,4,0,37,759,1.0,0.04648241206030151,0.0975609756097561
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c64_centroid_distance,64,centroid_distance,task_init,0.03,800,4,796,4,0,626,170,1.0,0.7864321608040201,0.006349206349206349
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c64_assigned_radius,64,assigned_radius,task_init,0.03,800,4,796,4,0,384,412,1.0,0.4824120603015075,0.010309278350515464
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c64_union_radius,64,union_radius,task_init,0.03,800,4,796,4,0,420,376,1.0,0.5276381909547738,0.009433962264150943
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,knn20,0,knn20,task_init,0.05,800,4,796,4,0,702,94,1.0,0.8819095477386935,0.0056657223796034
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,norm_only,0,norm_only,task_init,0.05,800,4,796,4,0,205,591,1.0,0.25753768844221103,0.019138755980861243
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_centroid_distance,1,centroid_distance,task_init,0.05,800,4,796,4,0,349,447,1.0,0.43844221105527637,0.0113314447592068
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_assigned_radius,1,assigned_radius,task_init,0.05,800,4,796,4,0,349,447,1.0,0.43844221105527637,0.0113314447592068
task,all,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,c1_union_radius,1,union_radius,task_init,0.05,800,4,796,4,0,349,447,1.0,0.43844221105527637,0.0113314447592068
