level,cohort,suite,task,method,clusters,variant,calibration,alpha,episodes,failures,successes,tp,fn,fp,tn,recall,fpr,precision
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,episode,0.03,8000,208,7792,208,0,1905,5887,1.0,0.24448151950718686,0.09843823946994794
suite,all,libero_goal,all,c8_union_radius,8,union_radius,episode,0.03,8000,208,7792,207,1,1968,5824,0.9951923076923077,0.25256673511293637,0.09517241379310344
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,episode,0.03,8000,208,7792,208,0,2829,4963,1.0,0.363064681724846,0.06848864010536714
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,episode,0.03,8000,208,7792,208,0,2741,5051,1.0,0.35177104722792607,0.07053238385893523
suite,all,libero_goal,all,c16_union_radius,16,union_radius,episode,0.03,8000,208,7792,208,0,2472,5320,1.0,0.31724845995893225,0.07761194029850746
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,episode,0.03,8000,208,7792,208,0,3052,4740,1.0,0.39168377823408623,0.0638036809815951
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,episode,0.03,8000,208,7792,208,0,3205,4587,1.0,0.41131930184804927,0.060943451508936416
suite,all,libero_goal,all,c32_union_radius,32,union_radius,episode,0.03,8000,208,7792,208,0,2466,5326,1.0,0.3164784394250513,0.07778608825729244
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,episode,0.03,8000,208,7792,208,0,3100,4692,1.0,0.3978439425051335,0.06287787182587666
suite,all,libero_goal,all,c64_assigned_radius,64,assigned_radius,episode,0.03,8000,208,7792,208,0,3132,4660,1.0,0.4019507186858316,0.06227544910179641
suite,all,libero_goal,all,c64_union_radius,64,union_radius,episode,0.03,8000,208,7792,208,0,2963,4829,1.0,0.3802618069815195,0.06559444970040997
suite,all,libero_goal,all,knn20,0,knn20,episode,0.05,8000,208,7792,208,0,3390,4402,1.0,0.43506160164271046,0.057809894385769875
suite,all,libero_goal,all,norm_only,0,norm_only,episode,0.05,8000,208,7792,196,12,1476,6316,0.9423076923076923,0.18942505133470225,0.11722488038277512
suite,all,libero_goal,all,c1_centroid_distance,1,centroid_distance,episode,0.05,8000,208,7792,195,13,1595,6197,0.9375,0.20469712525667352,0.10893854748603352
suite,all,libero_goal,all,c1_assigned_radius,1,assigned_radius,episode,0.05,8000,208,7792,195,13,1595,6197,0.9375,0.20469712525667352,0.10893854748603352
suite,all,libero_goal,all,c1_union_radius,1,union_radius,episode,0.05,8000,208,7792,195,13,1595,6197,0.9375,0.20469712525667352,0.10893854748603352
suite,all,libero_goal,all,c2_centroid_distance,2,centroid_distance,episode,0.05,8000,208,7792,206,2,2125,5667,0.9903846153846154,0.27271560574948667,0.08837408837408837
suite,all,libero_goal,all,c2_assigned_radius,2,assigned_radius,episode,0.05,8000,208,7792,206,2,2122,5670,0.9903846153846154,0.2723305954825462,0.08848797250859107
suite,all,libero_goal,all,c2_union_radius,2,union_radius,episode,0.05,8000,208,7792,206,2,2121,5671,0.9903846153846154,0.2722022587268994,0.08852599914052428
suite,all,libero_goal,all,c4_centroid_distance,4,centroid_distance,episode,0.05,8000,208,7792,208,0,1825,5967,1.0,0.2342145790554415,0.10231185440236104
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,episode,0.05,8000,208,7792,207,1,1556,6236,0.9951923076923077,0.19969199178644764,0.11741349971639252
suite,all,libero_goal,all,c4_union_radius,4,union_radius,episode,0.05,8000,208,7792,208,0,1595,6197,1.0,0.20469712525667352,0.115363283416528
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,episode,0.05,8000,208,7792,208,0,2603,5189,1.0,0.3340605749486653,0.07399501956599075
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,episode,0.05,8000,208,7792,208,0,2345,5447,1.0,0.30094969199178645,0.08147277712495103
suite,all,libero_goal,all,c8_union_radius,8,union_radius,episode,0.05,8000,208,7792,207,1,2320,5472,0.9951923076923077,0.29774127310061604,0.08191531460229522
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,episode,0.05,8000,208,7792,208,0,3316,4476,1.0,0.425564681724846,0.05902383654937571
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,episode,0.05,8000,208,7792,208,0,3285,4507,1.0,0.42158624229979463,0.05954766676209562
suite,all,libero_goal,all,c16_union_radius,16,union_radius,episode,0.05,8000,208,7792,208,0,2961,4831,1.0,0.38000513347022585,0.06563584727043231
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,episode,0.05,8000,208,7792,208,0,3441,4351,1.0,0.44160677618069816,0.05700191833379008
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,episode,0.05,8000,208,7792,208,0,3540,4252,1.0,0.45431211498973306,0.05549626467449306
suite,all,libero_goal,all,c32_union_radius,32,union_radius,episode,0.05,8000,208,7792,208,0,3229,4563,1.0,0.4143993839835729,0.060517893511783535
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,episode,0.05,8000,208,7792,208,0,3487,4305,1.0,0.44751026694045176,0.05629228687415426
suite,all,libero_goal,all,c64_assigned_radius,64,assigned_radius,episode,0.05,8000,208,7792,208,0,3518,4274,1.0,0.4514887063655031,0.055823939881910895
suite,all,libero_goal,all,c64_union_radius,64,union_radius,episode,0.05,8000,208,7792,208,0,3361,4431,1.0,0.4313398357289528,0.05827963014850098
suite,all,libero_goal,all,knn20,0,knn20,episode,0.1,8000,208,7792,208,0,3929,3863,1.0,0.5042351129363449,0.050277979211989364
suite,all,libero_goal,all,norm_only,0,norm_only,episode,0.1,8000,208,7792,203,5,1776,6016,0.9759615384615384,0.22792607802874743,0.10257705912076806
suite,all,libero_goal,all,c1_centroid_distance,1,centroid_distance,episode,0.1,8000,208,7792,202,6,1914,5878,0.9711538461538461,0.2456365503080082,0.09546313799621928
suite,all,libero_goal,all,c1_assigned_radius,1,assigned_radius,episode,0.1,8000,208,7792,202,6,1914,5878,0.9711538461538461,0.2456365503080082,0.09546313799621928
suite,all,libero_goal,all,c1_union_radius,1,union_radius,episode,0.1,8000,208,7792,202,6,1914,5878,0.9711538461538461,0.2456365503080082,0.09546313799621928
suite,all,libero_goal,all,c2_centroid_distance,2,centroid_distance,episode,0.1,8000,208,7792,207,1,2438,5354,0.9951923076923077,0.31288501026694043,0.0782608695652174
suite,all,libero_goal,all,c2_assigned_radius,2,assigned_radius,episode,0.1,8000,208,7792,207,1,2452,5340,0.9951923076923077,0.3146817248459959,0.07784881534411432
suite,all,libero_goal,all,c2_union_radius,2,union_radius,episode,0.1,8000,208,7792,207,1,2448,5344,0.9951923076923077,0.3141683778234086,0.07796610169491526
suite,all,libero_goal,all,c4_centroid_distance,4,centroid_distance,episode,0.1,8000,208,7792,208,0,2419,5373,1.0,0.31044661190965095,0.0791777693186144
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,episode,0.1,8000,208,7792,208,0,2379,5413,1.0,0.3053131416837782,0.08040201005025126
suite,all,libero_goal,all,c4_union_radius,4,union_radius,episode,0.1,8000,208,7792,208,0,2328,5464,1.0,0.29876796714579057,0.08201892744479496
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,episode,0.1,8000,208,7792,208,0,3316,4476,1.0,0.425564681724846,0.05902383654937571
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,episode,0.1,8000,208,7792,208,0,3316,4476,1.0,0.425564681724846,0.05902383654937571
suite,all,libero_goal,all,c8_union_radius,8,union_radius,episode,0.1,8000,208,7792,208,0,3279,4513,1.0,0.42081622176591377,0.05965012905075997
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,episode,0.1,8000,208,7792,208,0,3868,3924,1.0,0.4964065708418891,0.05103042198233562
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,episode,0.1,8000,208,7792,208,0,3814,3978,1.0,0.489476386036961,0.05171556439582297
suite,all,libero_goal,all,c16_union_radius,16,union_radius,episode,0.1,8000,208,7792,208,0,3659,4133,1.0,0.46958418891170434,0.05378846651150763
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,episode,0.1,8000,208,7792,208,0,3914,3878,1.0,0.5023100616016427,0.050460941290635615
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,episode,0.1,8000,208,7792,208,0,3996,3796,1.0,0.5128336755646817,0.049476688867745006
suite,all,libero_goal,all,c32_union_radius,32,union_radius,episode,0.1,8000,208,7792,208,0,3885,3907,1.0,0.498588295687885,0.05081847055949182
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,episode,0.1,8000,208,7792,208,0,4027,3765,1.0,0.516812114989733,0.049114521841794566
suite,all,libero_goal,all,c64_assigned_radius,64,assigned_radius,episode,0.1,8000,208,7792,208,0,3992,3800,1.0,0.5123203285420944,0.049523809523809526
suite,all,libero_goal,all,c64_union_radius,64,union_radius,episode,0.1,8000,208,7792,208,0,3871,3921,1.0,0.4967915811088296,0.05099289041431723
suite,all,libero_goal,all,knn20,0,knn20,task_init,0.02,8000,208,7792,167,41,1143,6649,0.8028846153846154,0.1466889117043121,0.12748091603053435
suite,all,libero_goal,all,norm_only,0,norm_only,task_init,0.02,8000,208,7792,178,30,721,7071,0.8557692307692307,0.09253080082135523,0.19799777530589543
suite,all,libero_goal,all,c1_centroid_distance,1,centroid_distance,task_init,0.02,8000,208,7792,174,34,849,6943,0.8365384615384616,0.10895790554414785,0.17008797653958943
suite,all,libero_goal,all,c1_assigned_radius,1,assigned_radius,task_init,0.02,8000,208,7792,174,34,849,6943,0.8365384615384616,0.10895790554414785,0.17008797653958943
suite,all,libero_goal,all,c1_union_radius,1,union_radius,task_init,0.02,8000,208,7792,174,34,849,6943,0.8365384615384616,0.10895790554414785,0.17008797653958943
suite,all,libero_goal,all,c2_centroid_distance,2,centroid_distance,task_init,0.02,8000,208,7792,176,32,762,7030,0.8461538461538461,0.09779260780287474,0.18763326226012794
suite,all,libero_goal,all,c2_assigned_radius,2,assigned_radius,task_init,0.02,8000,208,7792,169,39,762,7030,0.8125,0.09779260780287474,0.18152524167561762
suite,all,libero_goal,all,c2_union_radius,2,union_radius,task_init,0.02,8000,208,7792,169,39,762,7030,0.8125,0.09779260780287474,0.18152524167561762
suite,all,libero_goal,all,c4_centroid_distance,4,centroid_distance,task_init,0.02,8000,208,7792,158,50,250,7542,0.7596153846153846,0.03208418891170431,0.3872549019607843
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,task_init,0.02,8000,208,7792,132,76,230,7562,0.6346153846153846,0.029517453798767967,0.36464088397790057
suite,all,libero_goal,all,c4_union_radius,4,union_radius,task_init,0.02,8000,208,7792,141,67,244,7548,0.6778846153846154,0.03131416837782341,0.36623376623376624
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,task_init,0.02,8000,208,7792,153,55,709,7083,0.7355769230769231,0.09099075975359343,0.17749419953596288
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,task_init,0.02,8000,208,7792,136,72,355,7437,0.6538461538461539,0.04555954825462012,0.2769857433808554
suite,all,libero_goal,all,c8_union_radius,8,union_radius,task_init,0.02,8000,208,7792,160,48,528,7264,0.7692307692307693,0.06776180698151951,0.23255813953488372
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,task_init,0.02,8000,208,7792,160,48,797,6995,0.7692307692307693,0.10228439425051335,0.1671891327063741
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,task_init,0.02,8000,208,7792,146,62,463,7329,0.7019230769230769,0.05941991786447639,0.23973727422003285
suite,all,libero_goal,all,c16_union_radius,16,union_radius,task_init,0.02,8000,208,7792,168,40,363,7429,0.8076923076923077,0.04658624229979466,0.3163841807909605
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,task_init,0.02,8000,208,7792,158,50,1056,6736,0.7596153846153846,0.13552361396303902,0.1301482701812191
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,task_init,0.02,8000,208,7792,141,67,820,6972,0.6778846153846154,0.10523613963039015,0.14672216441207075
suite,all,libero_goal,all,c32_union_radius,32,union_radius,task_init,0.02,8000,208,7792,160,48,527,7265,0.7692307692307693,0.0676334702258727,0.2328966521106259
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,task_init,0.02,8000,208,7792,167,41,780,7012,0.8028846153846154,0.10010266940451745,0.17634635691657866
suite,all,libero_goal,all,c64_assigned_radius,64,assigned_radius,task_init,0.02,8000,208,7792,152,56,931,6861,0.7307692307692307,0.11948151950718686,0.14035087719298245
suite,all,libero_goal,all,c64_union_radius,64,union_radius,task_init,0.02,8000,208,7792,189,19,661,7131,0.9086538461538461,0.0848305954825462,0.2223529411764706
suite,all,libero_goal,all,knn20,0,knn20,task_init,0.03,8000,208,7792,200,8,1758,6034,0.9615384615384616,0.22561601642710472,0.10214504596527069
suite,all,libero_goal,all,norm_only,0,norm_only,task_init,0.03,8000,208,7792,180,28,815,6977,0.8653846153846154,0.10459445585215606,0.18090452261306533
suite,all,libero_goal,all,c1_centroid_distance,1,centroid_distance,task_init,0.03,8000,208,7792,181,27,934,6858,0.8701923076923077,0.1198665297741273,0.16233183856502242
suite,all,libero_goal,all,c1_assigned_radius,1,assigned_radius,task_init,0.03,8000,208,7792,181,27,934,6858,0.8701923076923077,0.1198665297741273,0.16233183856502242
suite,all,libero_goal,all,c1_union_radius,1,union_radius,task_init,0.03,8000,208,7792,181,27,934,6858,0.8701923076923077,0.1198665297741273,0.16233183856502242
suite,all,libero_goal,all,c2_centroid_distance,2,centroid_distance,task_init,0.03,8000,208,7792,196,12,1126,6666,0.9423076923076923,0.14450718685831623,0.14826021180030258
suite,all,libero_goal,all,c2_assigned_radius,2,assigned_radius,task_init,0.03,8000,208,7792,196,12,1118,6674,0.9423076923076923,0.14348049281314168,0.1491628614916286
suite,all,libero_goal,all,c2_union_radius,2,union_radius,task_init,0.03,8000,208,7792,196,12,1118,6674,0.9423076923076923,0.14348049281314168,0.1491628614916286
suite,all,libero_goal,all,c4_centroid_distance,4,centroid_distance,task_init,0.03,8000,208,7792,193,15,716,7076,0.9278846153846154,0.09188911704312115,0.21232123212321233
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,task_init,0.03,8000,208,7792,163,45,648,7144,0.7836538461538461,0.08316221765913757,0.20098643649815043
suite,all,libero_goal,all,c4_union_radius,4,union_radius,task_init,0.03,8000,208,7792,180,28,689,7103,0.8653846153846154,0.08842402464065709,0.20713463751438435
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,task_init,0.03,8000,208,7792,197,11,1291,6501,0.9471153846153846,0.16568275154004106,0.13239247311827956
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,task_init,0.03,8000,208,7792,195,13,1063,6729,0.9375,0.13642197125256675,0.15500794912559618
suite,all,libero_goal,all,c8_union_radius,8,union_radius,task_init,0.03,8000,208,7792,198,10,1196,6596,0.9519230769230769,0.15349075975359344,0.14203730272596843
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,task_init,0.03,8000,208,7792,199,9,1380,6412,0.9567307692307693,0.1771047227926078,0.1260291323622546
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,task_init,0.03,8000,208,7792,195,13,1316,6476,0.9375,0.1688911704312115,0.12905360688285902
suite,all,libero_goal,all,c16_union_radius,16,union_radius,task_init,0.03,8000,208,7792,205,3,1198,6594,0.9855769230769231,0.15374743326488707,0.14611546685673557
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,task_init,0.03,8000,208,7792,196,12,1628,6164,0.9423076923076923,0.20893223819301848,0.1074561403508772
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,task_init,0.03,8000,208,7792,184,24,1403,6389,0.8846153846153846,0.1800564681724846,0.11594202898550725
suite,all,libero_goal,all,c32_union_radius,32,union_radius,task_init,0.03,8000,208,7792,198,10,1051,6741,0.9519230769230769,0.13488193018480493,0.15852682145716573
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,task_init,0.03,8000,208,7792,196,12,1759,6033,0.9423076923076923,0.22574435318275154,0.10025575447570333
suite,all,libero_goal,all,c64_assigned_radius,64,assigned_radius,task_init,0.03,8000,208,7792,199,9,1422,6370,0.9567307692307693,0.18249486652977412,0.12276372609500308
suite,all,libero_goal,all,c64_union_radius,64,union_radius,task_init,0.03,8000,208,7792,202,6,1543,6249,0.9711538461538461,0.19802361396303902,0.11575931232091691
suite,all,libero_goal,all,knn20,0,knn20,task_init,0.05,8000,208,7792,206,2,1927,5865,0.9903846153846154,0.24730492813141683,0.09657759024847633
suite,all,libero_goal,all,norm_only,0,norm_only,task_init,0.05,8000,208,7792,183,25,871,6921,0.8798076923076923,0.11178131416837782,0.17362428842504743
suite,all,libero_goal,all,c1_centroid_distance,1,centroid_distance,task_init,0.05,8000,208,7792,186,22,1106,6686,0.8942307692307693,0.14194045174537986,0.14396284829721362
suite,all,libero_goal,all,c1_assigned_radius,1,assigned_radius,task_init,0.05,8000,208,7792,186,22,1106,6686,0.8942307692307693,0.14194045174537986,0.14396284829721362
suite,all,libero_goal,all,c1_union_radius,1,union_radius,task_init,0.05,8000,208,7792,186,22,1106,6686,0.8942307692307693,0.14194045174537986,0.14396284829721362
suite,all,libero_goal,all,c2_centroid_distance,2,centroid_distance,task_init,0.05,8000,208,7792,201,7,1447,6345,0.9663461538461539,0.18570328542094455,0.12196601941747573
suite,all,libero_goal,all,c2_assigned_radius,2,assigned_radius,task_init,0.05,8000,208,7792,201,7,1452,6340,0.9663461538461539,0.18634496919917864,0.12159709618874773
suite,all,libero_goal,all,c2_union_radius,2,union_radius,task_init,0.05,8000,208,7792,201,7,1453,6339,0.9663461538461539,0.18647330595482547,0.1215235792019347
suite,all,libero_goal,all,c4_centroid_distance,4,centroid_distance,task_init,0.05,8000,208,7792,199,9,868,6924,0.9567307692307693,0.11139630390143737,0.18650421743205248
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,task_init,0.05,8000,208,7792,195,13,771,7021,0.9375,0.0989476386036961,0.20186335403726707
suite,all,libero_goal,all,c4_union_radius,4,union_radius,task_init,0.05,8000,208,7792,201,7,775,7017,0.9663461538461539,0.09946098562628337,0.20594262295081966
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,task_init,0.05,8000,208,7792,205,3,1342,6450,0.9855769230769231,0.17222792607802875,0.13251454427925016
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,task_init,0.05,8000,208,7792,203,5,1207,6585,0.9759615384615384,0.15490246406570843,0.14397163120567377
suite,all,libero_goal,all,c8_union_radius,8,union_radius,task_init,0.05,8000,208,7792,205,3,1327,6465,0.9855769230769231,0.17030287474332648,0.13381201044386423
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,task_init,0.05,8000,208,7792,206,2,1696,6096,0.9903846153846154,0.21765913757700206,0.10830704521556257
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,task_init,0.05,8000,208,7792,207,1,1561,6231,0.9951923076923077,0.20033367556468173,0.1170814479638009
suite,all,libero_goal,all,c16_union_radius,16,union_radius,task_init,0.05,8000,208,7792,207,1,1235,6557,0.9951923076923077,0.1584958932238193,0.1435506241331484
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,task_init,0.05,8000,208,7792,202,6,2069,5723,0.9711538461538461,0.2655287474332649,0.08894760017613386
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,task_init,0.05,8000,208,7792,207,1,2253,5539,0.9951923076923077,0.28914271047227924,0.08414634146341464
suite,all,libero_goal,all,c32_union_radius,32,union_radius,task_init,0.05,8000,208,7792,206,2,1293,6499,0.9903846153846154,0.16593942505133472,0.13742494996664442
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,task_init,0.05,8000,208,7792,206,2,1947,5845,0.9903846153846154,0.24987166324435317,0.09568044588945657
suite,all,libero_goal,all,c64_assigned_radius,64,assigned_radius,task_init,0.05,8000,208,7792,200,8,1654,6138,0.9615384615384616,0.21226899383983572,0.10787486515641856
suite,all,libero_goal,all,c64_union_radius,64,union_radius,task_init,0.05,8000,208,7792,203,5,1872,5920,0.9759615384615384,0.2402464065708419,0.09783132530120482
suite,all,libero_goal,all,knn20,0,knn20,task_init,0.1,8000,208,7792,208,0,2839,4953,1.0,0.36434804928131415,0.06826386609780112
suite,all,libero_goal,all,norm_only,0,norm_only,task_init,0.1,8000,208,7792,190,18,1435,6357,0.9134615384615384,0.18416324435318276,0.11692307692307692
suite,all,libero_goal,all,c1_centroid_distance,1,centroid_distance,task_init,0.1,8000,208,7792,191,17,1544,6248,0.9182692307692307,0.19815195071868583,0.1100864553314121
suite,all,libero_goal,all,c1_assigned_radius,1,assigned_radius,task_init,0.1,8000,208,7792,191,17,1544,6248,0.9182692307692307,0.19815195071868583,0.1100864553314121
suite,all,libero_goal,all,c1_union_radius,1,union_radius,task_init,0.1,8000,208,7792,191,17,1544,6248,0.9182692307692307,0.19815195071868583,0.1100864553314121
suite,all,libero_goal,all,c2_centroid_distance,2,centroid_distance,task_init,0.1,8000,208,7792,204,4,1881,5911,0.9807692307692307,0.24140143737166325,0.09784172661870504
suite,all,libero_goal,all,c2_assigned_radius,2,assigned_radius,task_init,0.1,8000,208,7792,205,3,1878,5914,0.9855769230769231,0.2410164271047228,0.09841574651944311
suite,all,libero_goal,all,c2_union_radius,2,union_radius,task_init,0.1,8000,208,7792,205,3,1877,5915,0.9855769230769231,0.24088809034907596,0.09846301633045149
suite,all,libero_goal,all,c4_centroid_distance,4,centroid_distance,task_init,0.1,8000,208,7792,202,6,1307,6485,0.9711538461538461,0.16773613963039014,0.13386348575215373
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,task_init,0.1,8000,208,7792,203,5,1144,6648,0.9759615384615384,0.14681724845995894,0.15070527097253156
suite,all,libero_goal,all,c4_union_radius,4,union_radius,task_init,0.1,8000,208,7792,203,5,1112,6680,0.9759615384615384,0.14271047227926079,0.1543726235741445
