fold,suite,seed,reference_cap,method,view,scope,episodes,failures,auc,ap,task_macro_auc,within_init_macro_auc,scorable_fraction,mixed_tasks
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,q9,unseen,469,78,0.6361728637943471,0.28348909478774614,0.5648768215869135,0.17003968253968252,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,q14,seen,43,12,0.5241935483870968,0.4779830034087,0.7058823529411765,0.2857142857142857,1.0,1
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,q14,unseen,428,78,0.6356043956043956,0.29845819916888255,0.4801065602936495,0.2550595238095238,1.0,2
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,q19,seen,23,12,0.553030303030303,0.6858101936426745,0.8181818181818182,0.3333333333333333,1.0,1
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,q19,unseen,127,78,0.6779173207744636,0.7740817253893868,0.5004084967320261,0.4166666666666667,1.0,2
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,q29,seen,12,12,,1.0,,,1.0,0
libero_goal_20260907,libero_goal,20260907,4096,history_contrast__cumsum,q29,unseen,79,78,0.8205128205128205,0.9975166184633955,0.7450980392156863,0.5,1.0,1
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,full,seen,560,12,1.0,1.0,1.0,1.0,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,full,unseen,1200,78,0.9887677681795329,0.9123938381940904,0.9863581779224871,0.9867724867724869,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,common_horizon,seen,560,12,0.6324513381995134,0.04235774560716439,0.5929523916074548,0.2571428571428571,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,common_horizon,unseen,1200,78,0.6200237670825907,0.10118954144591262,0.5054568352655241,0.5490891912320485,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,q0,seen,560,12,0.46228710462287104,0.020237611981048998,0.3908381966135131,0.28253968253968254,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,q0,unseen,1200,78,0.33077380136203666,0.04588371460577191,0.39195990310980106,0.4792743764172336,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,q4,seen,560,12,0.6506995133819952,0.033758141400607185,0.602211650866714,0.2571428571428571,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,q4,unseen,1200,78,0.3669271904566022,0.04777446881883914,0.3977691652357583,0.5131632653061224,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,q9,seen,316,12,0.7184758771929824,0.14498730532095655,0.4557079231129864,0.2857142857142857,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,q9,unseen,469,78,0.5805954488818938,0.2716427028790354,0.6516407014735915,0.6654232804232804,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,q14,seen,43,12,0.8467741935483871,0.7939710072063014,0.4117647058823529,0.2857142857142857,1.0,1
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,q14,unseen,428,78,0.6762271062271062,0.4415066053712655,0.7737794258104388,0.7506746031746032,1.0,2
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,q19,seen,23,12,0.9090909090909091,0.935559640522876,1.0,1.0,1.0,1
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,q19,unseen,127,78,0.9183673469387755,0.9397729722180708,0.7344771241830066,0.4166666666666667,1.0,2
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,q29,seen,12,12,,1.0,,,1.0,0
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__current,q29,unseen,79,78,0.6794871794871795,0.9951596296769067,0.7254901960784313,0.5,1.0,1
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__cumsum,full,seen,560,12,0.46228710462287104,0.020237611981048998,0.3908381966135131,0.28253968253968254,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__cumsum,full,unseen,1200,78,0.33077380136203666,0.04588371460577191,0.39195990310980106,0.4792743764172336,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__cumsum,common_horizon,seen,560,12,0.46228710462287104,0.020237611981048998,0.3908381966135131,0.28253968253968254,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__cumsum,common_horizon,unseen,1200,78,0.33077380136203666,0.04588371460577191,0.39195990310980106,0.4792743764172336,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__cumsum,q0,seen,560,12,0.46228710462287104,0.020237611981048998,0.3908381966135131,0.28253968253968254,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__cumsum,q0,unseen,1200,78,0.33077380136203666,0.04588371460577191,0.39195990310980106,0.4792743764172336,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__cumsum,q4,seen,560,12,0.46228710462287104,0.020237611981048998,0.3908381966135131,0.28253968253968254,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__cumsum,q4,unseen,1200,78,0.33077380136203666,0.04588371460577191,0.39195990310980106,0.4792743764172336,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__cumsum,q9,seen,316,12,0.5910087719298246,0.05460073106428222,0.29613220815752467,0.4285714285714286,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__cumsum,q9,unseen,469,78,0.5240999409797363,0.17859597264504015,0.29652057125099596,0.15206349206349204,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__cumsum,q14,seen,43,12,0.3602150537634409,0.24311255383236807,0.23529411764705882,0.14285714285714285,1.0,1
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__cumsum,q14,unseen,428,78,0.5679120879120879,0.23671723604662281,0.2916643257111823,0.22809523809523807,1.0,2
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__cumsum,q19,seen,23,12,0.19696969696969696,0.4098753842713326,0.18181818181818182,0.0,1.0,1
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__cumsum,q19,unseen,127,78,0.4118262689691261,0.5552149559994872,0.22691993464052287,0.22916666666666666,1.0,2
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__cumsum,q29,seen,12,12,,1.0,,,1.0,0
libero_goal_20260907,libero_goal,20260907,4096,behavior_contrast__cumsum,q29,unseen,79,78,0.6666666666666666,0.9949222127728232,0.5098039215686274,1.0,1.0,1
libero_goal_20260907,libero_goal,20260907,4096,stats_success__current,full,seen,560,12,0.9803832116788321,0.6041686278369611,0.98989898989899,1.0,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__current,full,unseen,1200,78,0.907194113076466,0.47857841916833826,0.8907165525371025,0.8454629629629631,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__current,common_horizon,seen,560,12,0.7816301703163017,0.3165823758932079,0.7044520323792476,0.5666666666666667,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__current,common_horizon,unseen,1200,78,0.6800356506238859,0.21443874709552335,0.5765717042967187,0.5071598639455782,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__current,q0,seen,560,12,0.22977493917274938,0.013942698069647298,0.4380788939728813,0.5,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__current,q0,unseen,1200,78,0.54345491110197,0.07709666523920163,0.4235842283129965,0.4348110355253212,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__current,q4,seen,560,12,0.5869829683698297,0.042535657816056796,0.3098275742658654,0.3904761904761905,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__current,q4,unseen,1200,78,0.4237053795877325,0.05670348102141851,0.4612156740736182,0.43850529100529095,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__current,q9,seen,316,12,0.8566337719298246,0.5416823659170327,0.6009317862165964,0.7142857142857142,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__current,q9,unseen,469,78,0.5868909436684373,0.269436833129748,0.5365683891683571,0.563478835978836,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__current,q14,seen,43,12,0.8010752688172043,0.7302640415140416,0.058823529411764705,0.0,1.0,1
libero_goal_20260907,libero_goal,20260907,4096,stats_success__current,q14,unseen,428,78,0.5701465201465201,0.39956717248650925,0.2443021143509935,0.20829365079365078,1.0,2
libero_goal_20260907,libero_goal,20260907,4096,stats_success__current,q19,seen,23,12,0.696969696969697,0.8000525303156883,1.0,1.0,1.0,1
libero_goal_20260907,libero_goal,20260907,4096,stats_success__current,q19,unseen,127,78,0.6527995813710099,0.7543214191253641,0.4170751633986928,0.125,1.0,2
libero_goal_20260907,libero_goal,20260907,4096,stats_success__current,q29,seen,12,12,,1.0,,,1.0,0
libero_goal_20260907,libero_goal,20260907,4096,stats_success__current,q29,unseen,79,78,0.16666666666666666,0.9781869621489332,0.09803921568627451,0.25,1.0,1
libero_goal_20260907,libero_goal,20260907,4096,stats_success__cumsum,full,seen,560,12,1.0,1.0,1.0,1.0,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__cumsum,full,unseen,1200,78,0.9987088075323369,0.9706835000524393,0.9987947960420677,0.9958333333333332,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__cumsum,common_horizon,seen,560,12,0.6473540145985401,0.06476940570800493,0.6670949625854689,0.6793650793650793,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__cumsum,common_horizon,unseen,1200,78,0.6705630970336852,0.2085014149646563,0.5383761769005823,0.5494860166288736,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__cumsum,q0,seen,560,12,0.22977493917274938,0.013942698069647298,0.4380788939728813,0.5,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__cumsum,q0,unseen,1200,78,0.54345491110197,0.07709666523920163,0.4235842283129965,0.4348110355253212,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__cumsum,q4,seen,560,12,0.6348844282238443,0.04814657253873625,0.503753059528376,0.5777777777777777,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__cumsum,q4,unseen,1200,78,0.5644453585630056,0.08125201536789163,0.4712509415138581,0.4568027210884354,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__cumsum,q9,seen,316,12,0.8327850877192983,0.5900356448399053,0.6493788091889358,0.9285714285714286,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__cumsum,q9,unseen,469,78,0.6581743065119025,0.3226330203961556,0.6586537473330236,0.7118253968253968,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,stats_success__cumsum,q14,seen,43,12,0.9301075268817204,0.9316239316239318,0.4117647058823529,0.5714285714285714,1.0,1
libero_goal_20260907,libero_goal,20260907,4096,stats_success__cumsum,q14,unseen,428,78,0.6078754578754578,0.3856756100887754,0.27351723879618706,0.20373015873015873,1.0,2
libero_goal_20260907,libero_goal,20260907,4096,stats_success__cumsum,q19,seen,23,12,0.946969696969697,0.9692982456140352,1.0,1.0,1.0,1
libero_goal_20260907,libero_goal,20260907,4096,stats_success__cumsum,q19,unseen,127,78,0.6753008895866038,0.7934338673773355,0.38398692810457513,0.25,1.0,2
libero_goal_20260907,libero_goal,20260907,4096,stats_success__cumsum,q29,seen,12,12,,1.0,,,1.0,0
libero_goal_20260907,libero_goal,20260907,4096,stats_success__cumsum,q29,unseen,79,78,0.2948717948717949,0.9849099858821535,0.0392156862745098,0.25,1.0,1
libero_goal_20260907,libero_goal,20260907,4096,entropy_low__current,full,seen,560,12,0.8553832116788321,0.5041151288061652,0.6971663401647579,0.5952380952380952,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,entropy_low__current,full,unseen,1200,78,0.8421774304127245,0.278630029448086,0.827305759656535,0.8259391534391535,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,entropy_low__current,common_horizon,seen,560,12,0.7907542579075426,0.12159787038317665,0.6000045284064272,0.3428571428571428,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,entropy_low__current,common_horizon,unseen,1200,78,0.4894133644133644,0.11334016807709356,0.3949736087723404,0.553121693121693,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,entropy_low__current,q0,seen,560,12,0.1807329683698297,0.013283782753683625,0.4175432367679203,0.34603174603174597,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,entropy_low__current,q0,unseen,1200,78,0.5849501805384159,0.1291725924586121,0.3999678530095468,0.3929554043839758,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,entropy_low__current,q4,seen,560,12,0.8277068126520681,0.09698553903089684,0.47879906661552224,0.4619047619047619,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,entropy_low__current,q4,unseen,1200,78,0.2767094017094017,0.041886238779339106,0.3726277996252036,0.5174470899470899,1.0,3
libero_goal_20260907,libero_goal,20260907,4096,entropy_low__current,q9,seen,316,12,0.8601973684210527,0.41539889294664695,0.5485114861697139,0.14285714285714285,1.0,3
