fold,suite,seed,reference_cap,method,calibration,global_row,scope,first_alarm,failed_goal_release,drop_goal_release,reason
libero_goal_20260907,libero_goal,20260907,4096,clock,task_init,3810,unseen,17,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,clock,task_init,3811,unseen,17,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,clock,task_init,3812,unseen,17,,,object_moved_but_goal_unmet
libero_goal_20260907,libero_goal,20260907,4096,clock,task_init,4713,seen,17,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,clock,task_init,4716,seen,17,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,clock,task_init,4719,seen,17,,,object_released_or_dropped_before_goal
libero_goal_20260907,libero_goal,20260907,4096,clock,task_init,5200,seen,17,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,clock,task_init,5201,seen,17,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,clock,task_init,5202,seen,17,10.0,10.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,clock,task_init,5204,seen,17,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,clock,task_init,5205,seen,17,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,clock,task_init,5206,seen,17,,,stable_grasp_not_observed
libero_goal_20260907,libero_goal,20260907,4096,clock,task_init,5207,seen,17,13.0,13.0,object_released_outside_goal
libero_goal_20260907,libero_goal,20260907,4096,clock,task_init,5525,seen,17,9.0,9.0,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,1272,seen,6,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,1273,seen,6,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,1274,seen,5,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,1276,seen,5,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,1278,seen,5,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,1404,seen,6,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,1406,seen,26,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,1418,seen,-1,14.0,14.0,object_released_outside_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,1419,seen,-1,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,1420,seen,26,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,1422,seen,15,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,1423,seen,29,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,2077,seen,-1,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,2883,seen,18,,,timeout_while_holding_target
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,3626,unseen,-1,6.0,6.0,object_released_outside_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,3632,unseen,18,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,3633,unseen,22,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,3637,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,3808,unseen,18,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,3809,unseen,18,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,3810,unseen,16,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,3811,unseen,17,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,3812,unseen,-1,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,4576,seen,17,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,4577,seen,17,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,4578,seen,17,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,4579,seen,17,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,4580,seen,17,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,4581,seen,16,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,4583,seen,16,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,episode,6884,seen,-1,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,1272,seen,21,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,1273,seen,20,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,1274,seen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,1276,seen,6,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,1278,seen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,1404,seen,-1,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,1406,seen,29,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,1418,seen,-1,14.0,14.0,object_released_outside_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,1419,seen,-1,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,1420,seen,27,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,1422,seen,16,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,1423,seen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,2077,seen,-1,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,2883,seen,18,,,timeout_while_holding_target
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,3626,unseen,-1,6.0,6.0,object_released_outside_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,3632,unseen,18,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,3633,unseen,22,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,3637,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,3808,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,3809,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,3810,unseen,16,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,3811,unseen,17,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,3812,unseen,-1,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,4576,seen,17,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,4577,seen,17,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,4578,seen,17,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,4579,seen,17,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,4580,seen,18,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,4581,seen,17,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,4583,seen,17,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,stats_contrast__cumsum,task_init,6884,seen,-1,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,1272,seen,15,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,1273,seen,14,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,1274,seen,14,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,1276,seen,14,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,1278,seen,8,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,1404,seen,18,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,1406,seen,18,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,1418,seen,17,14.0,14.0,object_released_outside_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,1419,seen,15,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,1420,seen,17,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,1422,seen,15,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,1423,seen,18,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,2077,seen,15,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,2883,seen,7,,,timeout_while_holding_target
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,3626,unseen,7,6.0,6.0,object_released_outside_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,3632,unseen,13,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,3633,unseen,13,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,3637,unseen,13,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,3808,unseen,13,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,3809,unseen,7,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,3810,unseen,13,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,3811,unseen,7,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,3812,unseen,13,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,4576,seen,12,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,4577,seen,13,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,4578,seen,12,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,4579,seen,13,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,4580,seen,12,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,4581,seen,12,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,4583,seen,12,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,episode,6884,seen,14,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,1272,seen,15,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,1273,seen,15,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,1274,seen,17,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,1276,seen,18,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,1278,seen,15,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,1404,seen,27,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,1406,seen,24,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,1418,seen,18,14.0,14.0,object_released_outside_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,1419,seen,17,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,1420,seen,18,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,1422,seen,15,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,1423,seen,21,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,2077,seen,16,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,2883,seen,13,,,timeout_while_holding_target
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,3626,unseen,14,6.0,6.0,object_released_outside_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,3632,unseen,13,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,3633,unseen,14,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,3637,unseen,14,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,3808,unseen,14,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,3809,unseen,14,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,3810,unseen,14,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,3811,unseen,14,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,3812,unseen,14,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,4576,seen,13,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,4577,seen,13,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,4578,seen,13,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,4579,seen,13,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,4580,seen,13,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,4581,seen,13,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,4583,seen,13,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,history_contrast__cumsum,task_init,6884,seen,14,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,1272,seen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,1273,seen,24,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,1274,seen,23,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,1276,seen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,1278,seen,29,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,1404,seen,26,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,1406,seen,26,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,1418,seen,24,14.0,14.0,object_released_outside_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,1419,seen,21,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,1420,seen,20,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,1422,seen,15,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,1423,seen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,2077,seen,18,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,2883,seen,-1,,,timeout_while_holding_target
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,3626,unseen,-1,6.0,6.0,object_released_outside_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,3632,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,3633,unseen,12,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,3637,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,3808,unseen,17,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,3809,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,3810,unseen,16,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,3811,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,3812,unseen,-1,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,4576,seen,26,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,4577,seen,16,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,4578,seen,16,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,4579,seen,2,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,4580,seen,17,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,4581,seen,2,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,4583,seen,2,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,episode,6884,seen,-1,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,1272,seen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,1273,seen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,1274,seen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,1276,seen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,1278,seen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,1404,seen,-1,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,1406,seen,-1,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,1418,seen,-1,14.0,14.0,object_released_outside_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,1419,seen,28,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,1420,seen,25,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,1422,seen,15,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,1423,seen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,2077,seen,-1,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,2883,seen,-1,,,timeout_while_holding_target
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,3626,unseen,-1,6.0,6.0,object_released_outside_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,3632,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,3633,unseen,13,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,3637,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,3808,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,3809,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,3810,unseen,16,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,3811,unseen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,3812,unseen,-1,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,4576,seen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,4577,seen,22,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,4578,seen,22,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,4579,seen,2,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,4580,seen,-1,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,4581,seen,15,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,4583,seen,16,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,behavior_contrast__cumsum,task_init,6884,seen,-1,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,1272,seen,20,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,1273,seen,20,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,1274,seen,20,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,1276,seen,20,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,1278,seen,5,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,1404,seen,20,14.0,14.0,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,1406,seen,20,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,1418,seen,19,14.0,14.0,object_released_outside_goal
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,1419,seen,20,16.0,16.0,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,1420,seen,19,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,1422,seen,19,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,1423,seen,20,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,2077,seen,18,,,object_moved_but_goal_unmet
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,2883,seen,16,,,timeout_while_holding_target
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,3626,unseen,12,6.0,6.0,object_released_outside_goal
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,3632,unseen,12,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,3633,unseen,14,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,3637,unseen,12,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,3808,unseen,12,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,3809,unseen,11,,,object_released_or_dropped_before_goal
libero_goal_20260908,libero_goal,20260908,4096,freeze__current,episode,3810,unseen,12,,,object_released_or_dropped_before_goal
