suite,query,failure,observations,median,q25,q75
libero_goal,35,False,0,,,
libero_goal,36,False,0,,,
libero_goal,37,False,0,,,
libero_goal,38,False,0,,,
libero_goal,39,False,0,,,
libero_goal,40,False,0,,,
libero_goal,41,False,0,,,
libero_goal,42,False,0,,,
libero_goal,43,False,0,,,
libero_goal,44,False,0,,,
libero_goal,45,False,0,,,
libero_goal,46,False,0,,,
libero_goal,47,False,0,,,
libero_goal,48,False,0,,,
libero_goal,49,False,0,,,
libero_goal,50,False,0,,,
libero_goal,51,False,0,,,
libero_goal,0,True,0,,,
libero_goal,1,True,0,,,
libero_goal,2,True,0,,,
libero_goal,3,True,0,,,
libero_goal,4,True,0,,,
libero_goal,5,True,0,,,
libero_goal,6,True,78,0.24403929710388184,-0.10996444709599018,0.43425945192575455
libero_goal,7,True,78,0.08403915539383888,-0.18365218117833138,0.2993190288543701
libero_goal,8,True,78,0.12426484003663063,-0.7295196056365967,0.4180568754673004
libero_goal,9,True,78,0.31309743225574493,-0.8679194450378418,0.6262028813362122
libero_goal,10,True,78,0.377372145652771,-0.4635997712612152,0.7039126306772232
libero_goal,11,True,78,0.09990054368972778,-0.22341521456837654,0.45757389068603516
libero_goal,12,True,78,0.39982426166534424,0.09908897615969181,0.6051482856273651
libero_goal,13,True,78,0.406764417886734,0.12800786271691322,0.7331175357103348
libero_goal,14,True,78,0.4622628539800644,0.07212771661579609,0.9644953161478043
libero_goal,15,True,78,0.3825794756412506,-0.0313116442412138,1.0480373799800873
libero_goal,16,True,78,0.38416486978530884,-0.030214374884963036,1.0693707168102264
libero_goal,17,True,78,0.48949550092220306,-0.0022769118659198284,1.0333021581172943
libero_goal,18,True,78,0.75723797082901,0.4647309333086014,1.2480148077011108
libero_goal,19,True,78,0.9916896820068359,0.5515807271003723,1.2678258419036865
libero_goal,20,True,78,1.0642518401145935,0.6200035810470581,1.4838719069957733
libero_goal,21,True,78,1.3290538787841797,0.9756280332803726,1.8502888977527618
libero_goal,22,True,78,1.9025400876998901,1.3757368326187134,2.4053422808647156
libero_goal,23,True,78,2.4838770627975464,1.8196317255496979,3.2785432934761047
libero_goal,24,True,78,3.1390374898910522,2.026285707950592,4.113590717315674
libero_goal,25,True,78,3.442257046699524,2.1513891220092773,4.76015317440033
libero_goal,26,True,78,3.324074149131775,2.1513891220092773,4.941417217254639
libero_goal,27,True,78,3.313349485397339,2.1248998641967773,4.577789306640625
libero_goal,28,True,78,3.428915858268738,2.1248998641967773,4.836995601654053
libero_goal,29,True,78,4.033311367034912,2.1513891220092773,5.303422212600708
libero_goal,30,True,0,,,
libero_goal,31,True,0,,,
libero_goal,32,True,0,,,
libero_goal,33,True,0,,,
libero_goal,34,True,0,,,
libero_goal,35,True,0,,,
libero_goal,36,True,0,,,
libero_goal,37,True,0,,,
libero_goal,38,True,0,,,
libero_goal,39,True,0,,,
libero_goal,40,True,0,,,
libero_goal,41,True,0,,,
libero_goal,42,True,0,,,
libero_goal,43,True,0,,,
libero_goal,44,True,0,,,
libero_goal,45,True,0,,,
libero_goal,46,True,0,,,
libero_goal,47,True,0,,,
libero_goal,48,True,0,,,
libero_goal,49,True,0,,,
libero_goal,50,True,0,,,
libero_goal,51,True,0,,,
libero_long,0,False,0,,,
libero_long,1,False,0,,,
libero_long,2,False,0,,,
libero_long,3,False,0,,,
libero_long,4,False,0,,,
libero_long,5,False,0,,,
libero_long,6,False,1151,0.34308961033821106,0.03321991302073002,0.9184110760688782
libero_long,7,False,1151,0.5640744566917419,0.0850461907684803,1.1446210741996765
libero_long,8,False,1151,0.5313489437103271,0.009492656216025352,1.0510261058807373
libero_long,9,False,1151,0.2944278419017792,-0.19852379709482193,0.8123536705970764
libero_long,10,False,1151,0.20279672741889954,-0.20452308654785156,0.6082080006599426
libero_long,11,False,1151,0.1823512613773346,-0.11478825658559799,0.5102567076683044
libero_long,12,False,1151,0.2042146921157837,-0.05421651899814606,0.469732329249382
libero_long,13,False,1151,0.2618272304534912,-0.0012059850851073861,0.5566595494747162
libero_long,14,False,1151,0.3258698880672455,0.01178867556154728,0.6233023703098297
libero_long,15,False,1151,0.2661561965942383,-0.009521406842395663,0.5859125852584839
libero_long,16,False,1151,0.17326119542121887,-0.0679398812353611,0.5069939494132996
libero_long,17,False,1151,0.09267429262399673,-0.1611992046236992,0.4148637652397156
libero_long,18,False,1151,0.014313042163848877,-0.2610742747783661,0.365956112742424
libero_long,19,False,1151,-0.03469698876142502,-0.3245760053396225,0.31051261723041534
libero_long,20,False,1137,-0.04335024207830429,-0.31208133697509766,0.2724687457084656
libero_long,21,False,984,0.029887723736464977,-0.2610509693622589,0.3063582107424736
libero_long,22,False,683,0.0996813103556633,-0.23014256358146667,0.4966932088136673
libero_long,23,False,519,0.1446668952703476,-0.19147416204214096,0.5480301380157471
libero_long,24,False,398,0.2922182232141495,-0.0986603144556284,0.7624262869358063
libero_long,25,False,241,0.5553141236305237,0.13201762735843658,1.1453735828399658
libero_long,26,False,130,0.6594217717647552,0.18738780543208122,1.2575652599334717
libero_long,27,False,87,0.7485072612762451,0.31251363456249237,1.3994876742362976
libero_long,28,False,64,0.7634502351284027,0.37706052511930466,1.5017017722129822
libero_long,29,False,55,0.709676206111908,0.3812602162361145,1.435612678527832
libero_long,30,False,42,0.8398678600788116,0.4254770502448082,1.491956502199173
libero_long,31,False,33,1.036104679107666,0.5510834455490112,1.8736587762832642
libero_long,32,False,23,1.3931457996368408,0.7694863975048065,2.286040186882019
libero_long,33,False,16,1.8248000144958496,1.0668293833732605,2.595503568649292
libero_long,34,False,13,1.9077377319335938,0.9954988956451416,2.437560796737671
libero_long,35,False,11,1.8736587762832642,1.0101079940795898,2.08453106880188
libero_long,36,False,10,1.5538830757141113,0.7768665254116058,1.992683470249176
libero_long,37,False,8,1.88107568025589,0.7276567667722702,1.982045829296112
libero_long,38,False,6,1.935830533504486,1.6520754992961884,2.3118826150894165
libero_long,39,False,4,,,
libero_long,40,False,3,,,
libero_long,41,False,3,,,
libero_long,42,False,2,,,
libero_long,43,False,1,,,
libero_long,44,False,1,,,
libero_long,45,False,1,,,
libero_long,46,False,0,,,
libero_long,47,False,0,,,
libero_long,48,False,0,,,
libero_long,49,False,0,,,
libero_long,50,False,0,,,
libero_long,51,False,0,,,
libero_long,0,True,0,,,
libero_long,1,True,0,,,
libero_long,2,True,0,,,
libero_long,3,True,0,,,
libero_long,4,True,0,,,
libero_long,5,True,0,,,
libero_long,6,True,49,-0.03994801267981529,-0.20688173174858093,0.14710241556167603
libero_long,7,True,49,0.07362676411867142,-0.35719868540763855,0.23697593808174133
libero_long,8,True,49,0.06259527057409286,-0.4349672496318817,0.2160263955593109
libero_long,9,True,49,-0.04296756163239479,-0.6383191347122192,0.1885344684123993
libero_long,10,True,49,0.3110548257827759,-0.3477887511253357,0.5678808093070984
libero_long,11,True,49,0.5651859045028687,-0.10041908174753189,0.8051311373710632
libero_long,12,True,49,0.3726147711277008,-0.09964369237422943,0.9020839929580688
libero_long,13,True,49,0.2712218761444092,-0.012128437869250774,0.5389863848686218
libero_long,14,True,49,0.2554534077644348,-0.0917196050286293,0.47424811124801636
libero_long,15,True,49,0.2979661226272583,-0.058176618069410324,0.40674540400505066
libero_long,16,True,49,0.2188589721918106,-0.009852757677435875,0.4124281704425812
libero_long,17,True,49,0.27920931577682495,0.04982363060116768,0.4916065037250519
libero_long,18,True,49,0.3078129291534424,0.0916442722082138,0.5340844988822937
libero_long,19,True,49,0.38776418566703796,0.09638890624046326,0.5726429224014282
libero_long,20,True,49,0.3565118610858917,0.0157618410885334,0.5167562961578369
libero_long,21,True,49,0.1761806458234787,-0.047207124531269073,0.46265527606010437
libero_long,22,True,49,0.13072937726974487,-0.09324970841407776,0.3430432081222534
libero_long,23,True,49,0.12085425853729248,-0.1783592849969864,0.3127613365650177
libero_long,24,True,49,0.2789997458457947,-0.10370929539203644,0.8115543127059937
libero_long,25,True,49,0.7811776995658875,0.10448851436376572,1.164968729019165
libero_long,26,True,49,1.1146377325057983,0.5876277685165405,1.7939667701721191
libero_long,27,True,49,1.1531122922897339,0.7501846551895142,2.1756951808929443
libero_long,28,True,49,1.3948811292648315,0.9519621133804321,2.335608720779419
libero_long,29,True,49,2.0135562419891357,1.1724482774734497,2.6314268112182617
libero_long,30,True,49,2.353848457336426,1.6760358810424805,3.1500205993652344
libero_long,31,True,49,2.47763729095459,2.0846686363220215,3.2262017726898193
libero_long,32,True,49,2.670067071914673,2.335608720779419,3.476712942123413
libero_long,33,True,49,2.8367996215820312,2.353848457336426,3.7442667484283447
libero_long,34,True,49,3.0024852752685547,2.4275763034820557,4.08158016204834
libero_long,35,True,49,3.1031339168548584,2.4275763034820557,4.379781723022461
libero_long,36,True,49,3.1989307403564453,2.353848457336426,4.600303649902344
libero_long,37,True,49,3.322660207748413,2.353848457336426,4.558366298675537
libero_long,38,True,49,3.1500205993652344,2.4675004482269287,4.411299228668213
libero_long,39,True,49,3.322660207748413,2.4675004482269287,4.458268642425537
libero_long,40,True,49,3.278872013092041,2.4837138652801514,4.235466003417969
libero_long,41,True,49,3.4018266201019287,2.4675004482269287,4.283401012420654
libero_long,42,True,49,3.3406546115875244,2.4837138652801514,4.363626480102539
libero_long,43,True,49,3.322660207748413,2.4837138652801514,4.965028285980225
libero_long,44,True,49,3.322660207748413,2.4746897220611572,4.491424083709717
libero_long,45,True,49,3.322660207748413,2.583195924758911,4.5125732421875
libero_long,46,True,49,3.322660207748413,2.527721405029297,4.468932628631592
libero_long,47,True,49,3.322660207748413,2.5484864711761475,4.575634002685547
libero_long,48,True,49,3.42877197265625,2.6098101139068604,4.285633563995361
libero_long,49,True,49,3.3412177562713623,2.7697012424468994,3.858184814453125
libero_long,50,True,49,3.454017162322998,2.6989755630493164,4.242815971374512
libero_long,51,True,49,3.443849563598633,2.775277853012085,4.605020046234131
libero_object,0,False,0,,,
libero_object,1,False,0,,,
libero_object,2,False,0,,,
libero_object,3,False,0,,,
libero_object,4,False,0,,,
libero_object,5,False,0,,,
libero_object,6,False,1196,-0.7281664609909058,-0.840293750166893,-0.6130608469247818
libero_object,7,False,1196,-0.8099959194660187,-0.9812570363283157,-0.6374590694904327
libero_object,8,False,1196,-0.6808336973190308,-0.9974248260259628,-0.3518645763397217
libero_object,9,False,1196,-0.006271230988204479,-0.5099557191133499,0.441590279340744
libero_object,10,False,1196,0.8662424385547638,0.2836744263768196,1.3041641116142273
libero_object,11,False,1196,1.5844099521636963,1.0862605571746826,1.950155794620514
libero_object,12,False,1196,1.985446274280548,1.5463670194149017,2.3412059545516968
libero_object,13,False,1134,1.89110267162323,1.4964376091957092,2.2952383160591125
libero_object,14,False,635,1.6982345581054688,1.359764814376831,2.0421390533447266
libero_object,15,False,112,1.2400293350219727,0.843209907412529,1.6639978885650635
libero_object,16,False,23,1.403320550918579,0.9424178600311279,1.785619854927063
libero_object,17,False,13,1.3954205513000488,0.9618122577667236,1.8818812370300293
libero_object,18,False,7,1.4278713464736938,1.1613275408744812,1.5378330945968628
libero_object,19,False,5,1.7796533107757568,1.3879215717315674,2.05611515045166
libero_object,20,False,3,,,
libero_object,21,False,3,,,
libero_object,22,False,2,,,
libero_object,23,False,2,,,
libero_object,24,False,1,,,
libero_object,25,False,1,,,
libero_object,26,False,1,,,
libero_object,27,False,1,,,
libero_object,28,False,0,,,
libero_object,29,False,0,,,
libero_object,30,False,0,,,
libero_object,31,False,0,,,
libero_object,32,False,0,,,
libero_object,33,False,0,,,
libero_object,34,False,0,,,
libero_object,35,False,0,,,
libero_object,36,False,0,,,
libero_object,37,False,0,,,
libero_object,38,False,0,,,
libero_object,39,False,0,,,
libero_object,40,False,0,,,
libero_object,41,False,0,,,
libero_object,42,False,0,,,
libero_object,43,False,0,,,
libero_object,44,False,0,,,
libero_object,45,False,0,,,
libero_object,46,False,0,,,
libero_object,47,False,0,,,
libero_object,48,False,0,,,
libero_object,49,False,0,,,
libero_object,50,False,0,,,
libero_object,51,False,0,,,
libero_object,0,True,0,,,
libero_object,1,True,0,,,
libero_object,2,True,0,,,
libero_object,3,True,0,,,
libero_object,4,True,0,,,
libero_object,5,True,0,,,
libero_object,6,True,4,,,
libero_object,7,True,4,,,
libero_object,8,True,4,,,
libero_object,9,True,4,,,
libero_object,10,True,4,,,
libero_object,11,True,4,,,
libero_object,12,True,4,,,
libero_object,13,True,4,,,
libero_object,14,True,4,,,
libero_object,15,True,4,,,
libero_object,16,True,4,,,
libero_object,17,True,4,,,
libero_object,18,True,4,,,
libero_object,19,True,4,,,
libero_object,20,True,4,,,
libero_object,21,True,4,,,
libero_object,22,True,4,,,
libero_object,23,True,4,,,
libero_object,24,True,4,,,
libero_object,25,True,4,,,
libero_object,26,True,4,,,
libero_object,27,True,4,,,
libero_object,28,True,0,,,
libero_object,29,True,0,,,
libero_object,30,True,0,,,
libero_object,31,True,0,,,
libero_object,32,True,0,,,
libero_object,33,True,0,,,
libero_object,34,True,0,,,
libero_object,35,True,0,,,
libero_object,36,True,0,,,
libero_object,37,True,0,,,
libero_object,38,True,0,,,
libero_object,39,True,0,,,
libero_object,40,True,0,,,
libero_object,41,True,0,,,
libero_object,42,True,0,,,
libero_object,43,True,0,,,
libero_object,44,True,0,,,
libero_object,45,True,0,,,
libero_object,46,True,0,,,
libero_object,47,True,0,,,
libero_object,48,True,0,,,
libero_object,49,True,0,,,
libero_object,50,True,0,,,
libero_object,51,True,0,,,
libero_spatial,0,False,0,,,
libero_spatial,1,False,0,,,
libero_spatial,2,False,0,,,
libero_spatial,3,False,0,,,
libero_spatial,4,False,0,,,
libero_spatial,5,False,0,,,
libero_spatial,6,False,1178,-0.30775636434555054,-0.48108457773923874,-0.14322146400809288
libero_spatial,7,False,1164,-0.6120006442070007,-0.9781001061201096,-0.3612433448433876
libero_spatial,8,False,855,-1.095331072807312,-1.7943851351737976,-0.6366818845272064
libero_spatial,9,False,423,-1.902177333831787,-2.194687008857727,-1.5486004948616028
libero_spatial,10,False,384,-0.5344624519348145,-0.931182324886322,-0.22284777089953423
libero_spatial,11,False,179,-0.5563259720802307,-1.0158452987670898,-0.19975144416093826
libero_spatial,12,False,15,-0.2073763757944107,-0.45197318494319916,-0.014820937067270279
libero_spatial,13,False,5,0.11973562836647034,-0.3686051070690155,1.0459961891174316
libero_spatial,14,False,3,,,
libero_spatial,15,False,2,,,
libero_spatial,16,False,2,,,
libero_spatial,17,False,2,,,
libero_spatial,18,False,2,,,
libero_spatial,19,False,2,,,
libero_spatial,20,False,1,,,
libero_spatial,21,False,1,,,
libero_spatial,22,False,0,,,
libero_spatial,23,False,0,,,
libero_spatial,24,False,0,,,
libero_spatial,25,False,0,,,
libero_spatial,26,False,0,,,
libero_spatial,27,False,0,,,
libero_spatial,28,False,0,,,
libero_spatial,29,False,0,,,
libero_spatial,30,False,0,,,
libero_spatial,31,False,0,,,
libero_spatial,32,False,0,,,
libero_spatial,33,False,0,,,
libero_spatial,34,False,0,,,
libero_spatial,35,False,0,,,
libero_spatial,36,False,0,,,
libero_spatial,37,False,0,,,
libero_spatial,38,False,0,,,
libero_spatial,39,False,0,,,
libero_spatial,40,False,0,,,
libero_spatial,41,False,0,,,
libero_spatial,42,False,0,,,
libero_spatial,43,False,0,,,
libero_spatial,44,False,0,,,
libero_spatial,45,False,0,,,
libero_spatial,46,False,0,,,
libero_spatial,47,False,0,,,
libero_spatial,48,False,0,,,
libero_spatial,49,False,0,,,
libero_spatial,50,False,0,,,
libero_spatial,51,False,0,,,
libero_spatial,0,True,0,,,
libero_spatial,1,True,0,,,
libero_spatial,2,True,0,,,
libero_spatial,3,True,0,,,
libero_spatial,4,True,0,,,
libero_spatial,5,True,0,,,
libero_spatial,6,True,22,-0.4422006458044052,-0.48842214047908783,-0.2580252066254616
libero_spatial,7,True,22,-0.779839813709259,-0.9702399373054504,-0.6261687278747559
libero_spatial,8,True,22,-1.1669893860816956,-1.6956056654453278,-0.992927610874176
libero_spatial,9,True,22,-1.5199114680290222,-1.8368148803710938,-1.2754327952861786
libero_spatial,10,True,22,-0.7938936948776245,-1.1547844111919403,-0.33852020651102066
libero_spatial,11,True,22,-0.6869220733642578,-0.9953565448522568,-0.19356593489646912
libero_spatial,12,True,22,0.11793911829590797,-0.2566833794116974,0.38761939853429794
libero_spatial,13,True,22,1.065830945968628,0.5796040445566177,1.7071508169174194
libero_spatial,14,True,22,2.2583545446395874,1.4024364948272705,3.1933445930480957
libero_spatial,15,True,22,3.4362480640411377,1.5340557396411896,5.1060686111450195
libero_spatial,16,True,22,4.784649610519409,1.5340557396411896,6.677359342575073
libero_spatial,17,True,22,5.3418896198272705,1.7120727002620697,7.994465231895447
libero_spatial,18,True,22,5.591344356536865,1.9375218451023102,8.34110140800476
libero_spatial,19,True,22,5.85940957069397,2.98779833316803,9.080928802490234
libero_spatial,20,True,22,5.491360664367676,3.915376305580139,9.081376552581787
libero_spatial,21,True,22,6.447298049926758,3.2457863688468933,9.635490417480469
libero_spatial,22,True,0,,,
libero_spatial,23,True,0,,,
libero_spatial,24,True,0,,,
libero_spatial,25,True,0,,,
libero_spatial,26,True,0,,,
libero_spatial,27,True,0,,,
libero_spatial,28,True,0,,,
libero_spatial,29,True,0,,,
libero_spatial,30,True,0,,,
libero_spatial,31,True,0,,,
libero_spatial,32,True,0,,,
libero_spatial,33,True,0,,,
libero_spatial,34,True,0,,,
libero_spatial,35,True,0,,,
libero_spatial,36,True,0,,,
libero_spatial,37,True,0,,,
libero_spatial,38,True,0,,,
libero_spatial,39,True,0,,,
libero_spatial,40,True,0,,,
libero_spatial,41,True,0,,,
libero_spatial,42,True,0,,,
libero_spatial,43,True,0,,,
libero_spatial,44,True,0,,,
libero_spatial,45,True,0,,,
libero_spatial,46,True,0,,,
libero_spatial,47,True,0,,,
libero_spatial,48,True,0,,,
libero_spatial,49,True,0,,,
libero_spatial,50,True,0,,,
libero_spatial,51,True,0,,,
