corpus,event,lead,axis,event_mean_auc_high,events
grid50x8,loop,-8,channel|front_edge_to_back_action_shape|roughness_difference,0.5705542103847189,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|source_path,0.6038539144471349,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|target_path,0.5662025827280064,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|target_source_path_log_ratio,0.5411084207694378,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|target_source_early_log_ratio,0.5309187516814635,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|target_source_late_log_ratio,0.5262779122948614,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|source_settling_log_ratio,0.5505851493139629,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|target_settling_log_ratio,0.5065577078288942,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|settling_difference,0.4873890234059725,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|source_time_center,0.5501076136669357,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|target_time_center,0.5023607748184019,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|handoff_delay,0.48720069948883504,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|speed_correlation,0.5055286521388216,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|speed_lag_correlation_m2,0.5380347054075868,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|speed_lag_correlation_m1,0.5195453322571966,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|speed_lag_correlation_p1,0.548547215496368,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|speed_lag_correlation_p2,0.5770244821092279,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|source_roughness,0.4228679042238364,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|target_roughness,0.5020513855259618,354
grid50x8,loop,-8,channel|front_edge_to_back_state_shape|roughness_difference,0.5193502824858758,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|source_path,0.6038539144471349,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|target_path,0.5527710519235942,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|target_source_path_log_ratio,0.5061474307237019,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|target_source_early_log_ratio,0.5199556093623889,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|target_source_late_log_ratio,0.5002757600215227,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|source_settling_log_ratio,0.5505851493139629,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|target_settling_log_ratio,0.5218993812214152,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|settling_difference,0.49714823782620393,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|source_time_center,0.5501076136669357,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|target_time_center,0.5268294323379068,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|handoff_delay,0.5011837503362927,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|speed_correlation,0.5172249125638956,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|speed_lag_correlation_m2,0.493697874630078,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|speed_lag_correlation_m1,0.5096179714823782,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|speed_lag_correlation_p1,0.5333535108958838,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|speed_lag_correlation_p2,0.5448210922787194,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|source_roughness,0.4228679042238364,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|target_roughness,0.5141781006187786,354
grid50x8,loop,-8,channel|front_edge_to_back_action_conditional|roughness_difference,0.5256524078557977,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|source_path,0.5837234328759752,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|target_path,0.5527710519235942,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|target_source_path_log_ratio,0.49922652676889967,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|target_source_early_log_ratio,0.5060263653483992,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|target_source_late_log_ratio,0.49572908259348936,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|source_settling_log_ratio,0.5469868173258003,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|target_settling_log_ratio,0.5218993812214152,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|settling_difference,0.517258541834813,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|source_time_center,0.5521589991928976,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|target_time_center,0.5268294323379068,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|handoff_delay,0.49669760559591075,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|speed_correlation,0.5258003766478343,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|speed_lag_correlation_m2,0.5272397094430994,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|speed_lag_correlation_m1,0.5183952111918213,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|speed_lag_correlation_p1,0.520655098197471,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|speed_lag_correlation_p2,0.5389763249932741,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|source_roughness,0.4853645412967447,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|target_roughness,0.5141781006187786,354
grid50x8,loop,-8,channel|front_state_to_back_action_conditional|roughness_difference,0.5272262577347323,354
grid50x8,loop,-8,query|action_relation|front_d1,0.5363968253968253,300
grid50x8,loop,-8,query|action_relation|back_d1,0.5199047619047619,300
grid50x8,loop,-8,query|action_relation|gap_d1,0.557484126984127,300
grid50x8,loop,-8,query|action_relation|response_log_ratio,0.4908809523809525,300
grid50x8,loop,-8,query|action_relation|velocity_alignment,0.479095238095238,300
grid50x8,loop,-8,query|action_relation|parallel_gain,0.4870238095238095,300
grid50x8,loop,-8,query|action_relation|front_acceleration,0.552502606882169,274
grid50x8,loop,-8,query|action_relation|back_acceleration,0.552676399026764,274
grid50x8,loop,-8,query|action_relation|gap_acceleration,0.5587851929092805,274
grid50x8,loop,-8,query|action_relation|acceleration_log_ratio,0.4976190476190476,274
grid50x8,loop,-8,query|action_relation|gap_jerk,0.5308956916099773,252
grid50x8,loop,-8,query|action_relation|front_lag4,0.5313058847993345,229
grid50x8,loop,-8,query|action_relation|back_lag4,0.5116968184653774,229
grid50x8,loop,-8,query|action_relation|gap_lag4,0.5287065918070285,229
grid50x8,loop,-8,query|action_relation|lag4_log_ratio,0.47222915367020174,229
grid50x8,loop,-8,query|action_relation|front_return_advantage,0.5063526720731961,229
grid50x8,loop,-8,query|action_relation|back_return_advantage,0.5336244541484716,229
grid50x8,loop,-8,query|action_relation|gap_return_advantage,0.50509461426492,229
grid50x8,loop,-8,query|action_relation|return_difference,0.49670409648575586,229
grid50x8,loop,-8,query|action_relation|front_turn_instability,0.5609141466805699,274
grid50x8,loop,-8,query|action_relation|back_turn_instability,0.5389294403892945,274
grid50x8,loop,-8,query|action_relation|gap_turn_instability,0.5561956899548139,274
grid50x8,loop,-8,query|action_relation|turn_difference,0.4878693083072645,274
grid50x8,loop,-8,query|action_shape|front_d1,0.5224285714285715,300
grid50x8,loop,-8,query|action_shape|back_d1,0.5532460317460317,300
grid50x8,loop,-8,query|action_shape|gap_d1,0.5578888888888888,300
grid50x8,loop,-8,query|action_shape|response_log_ratio,0.5124682539682539,300
grid50x8,loop,-8,query|action_shape|velocity_alignment,0.515468253968254,300
grid50x8,loop,-8,query|action_shape|parallel_gain,0.5072936507936507,300
grid50x8,loop,-8,query|action_shape|front_acceleration,0.5483924226624955,274
grid50x8,loop,-8,query|action_shape|back_acceleration,0.5664754953076121,274
grid50x8,loop,-8,query|action_shape|gap_acceleration,0.5512513034410844,274
grid50x8,loop,-8,query|action_shape|acceleration_log_ratio,0.5206638859923531,274
grid50x8,loop,-8,query|action_shape|gap_jerk,0.5311696900982615,252
grid50x8,loop,-8,query|action_shape|front_lag4,0.566541900603036,229
grid50x8,loop,-8,query|action_shape|back_lag4,0.5181742566022042,229
grid50x8,loop,-8,query|action_shape|gap_lag4,0.5440944063214805,229
grid50x8,loop,-8,query|action_shape|lag4_log_ratio,0.4562071116656269,229
grid50x8,loop,-8,query|action_shape|front_return_advantage,0.5202121023081722,229
grid50x8,loop,-8,query|action_shape|back_return_advantage,0.5132355999168227,229
grid50x8,loop,-8,query|action_shape|gap_return_advantage,0.5142129340819297,229
grid50x8,loop,-8,query|action_shape|return_difference,0.5149303389478063,229
grid50x8,loop,-8,query|action_shape|front_turn_instability,0.5028154327424401,274
grid50x8,loop,-8,query|action_shape|back_turn_instability,0.5264685436218284,274
grid50x8,loop,-8,query|action_shape|gap_turn_instability,0.5658150851581508,274
grid50x8,loop,-8,query|action_shape|turn_difference,0.5037365311087939,274
grid50x8,loop,-8,query|action_conditional|front_d1,0.508888888888889,300
grid50x8,loop,-8,query|action_conditional|back_d1,0.4617698412698413,300
grid50x8,loop,-8,query|action_conditional|gap_d1,0.5016587301587302,300
grid50x8,loop,-8,query|action_conditional|response_log_ratio,0.4646746031746032,300
grid50x8,loop,-8,query|action_conditional|velocity_alignment,0.49782539682539684,300
grid50x8,loop,-8,query|action_conditional|parallel_gain,0.5250555555555555,300
grid50x8,loop,-8,query|action_conditional|front_acceleration,0.4983315954118874,274
grid50x8,loop,-8,query|action_conditional|back_acceleration,0.48980709071949946,274
grid50x8,loop,-8,query|action_conditional|gap_acceleration,0.5095672575599582,274
grid50x8,loop,-8,query|action_conditional|acceleration_log_ratio,0.47811956899548136,274
