tag,benchmark,task_id,branch_query,strategy,seed,exit_code,success,action_steps,controlled_queries,replay_state_max_abs_diff,wall_seconds
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick,0,0,True,256,0,0.0,76.7
plus-task00-BackgroundTextures-0-init00,plus,155,0,native,0,0,True,272,0,0.0,77.5
plus-task00-BackgroundTextures-0-init00,plus,155,0,native,1,0,True,273,0,0.0,79.4
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick,1,0,True,271,1,0.0,89.0
plus-task00-LanguageInstructions-0-init00,plus,1108,0,kick,1,0,True,249,0,0.0,91.9
plus-task00-LanguageInstructions-0-init00,plus,1108,0,kick,0,0,True,261,1,0.0,94.2
plus-task00-LanguageInstructions-0-init00,plus,1108,0,native,0,0,True,310,0,0.0,97.4
plus-task00-LanguageInstructions-0-init00,plus,1108,0,native,1,0,True,316,0,0.0,98.4
plus-task00-SensorNoise-0-init00,plus,1512,0,native,0,0,True,258,0,0.0,99.6
plus-task00-LightConditions-0-init00,plus,2408,0,native,0,0,True,263,0,0.0,108.8
plus-task00-LightConditions-0-init00,plus,2408,0,native,1,0,True,263,0,0.0,109.0
plus-task01-CameraViewpoints-0-init00,plus,717,0,native,0,0,True,268,0,0.0,104.3
plus-task00-LightConditions-0-init00,plus,2408,0,kick,0,0,True,265,0,0.0,111.0
plus-task00-SensorNoise-0-init00,plus,1512,0,kick,0,0,True,261,0,0.0,108.6
plus-task00-LightConditions-0-init00,plus,2408,0,kick,1,0,True,263,0,0.0,112.2
plus-task01-CameraViewpoints-0-init00,plus,717,0,native,1,0,True,273,0,0.0,107.0
plus-task00-SensorNoise-0-init00,plus,1512,0,kick,1,0,True,261,0,0.0,110.3
plus-task01-CameraViewpoints-0-init00,plus,717,0,kick,0,0,True,263,0,0.0,109.0
plus-task01-LightConditions-0-init00,plus,2429,0,native,1,0,True,237,0,0.0,107.5
plus-task01-BackgroundTextures-0-init00,plus,190,0,native,0,0,True,242,0,0.0,112.8
plus-task01-BackgroundTextures-0-init00,plus,190,0,kick,0,0,True,242,0,0.0,113.5
plus-task01-BackgroundTextures-0-init00,plus,190,0,native,1,0,True,250,0,0.0,114.4
plus-task01-CameraViewpoints-0-init00,plus,717,0,kick,1,0,True,252,0,0.0,112.6
plus-task01-LightConditions-0-init00,plus,2429,0,kick,1,0,True,243,0,0.0,111.9
plus-task01-BackgroundTextures-0-init00,plus,190,0,kick,1,0,True,241,0,0.0,116.1
plus-task00-SensorNoise-0-init00,plus,1512,0,native,1,0,True,327,0,0.0,120.9
plus-task01-LightConditions-0-init00,plus,2429,0,native,0,0,True,251,0,0.0,116.4
plus-task02-BackgroundTextures-0-init00,plus,15,0,native,0,0,True,247,0,0.0,112.9
plus-task01-LightConditions-0-init00,plus,2429,0,kick,0,0,True,242,0,0.0,117.2
plus-task01-SensorNoise-0-init00,plus,1551,0,native,0,0,True,238,0,0.0,115.8
plus-task02-BackgroundTextures-0-init00,plus,15,0,kick,1,0,True,233,0,0.0,115.3
plus-task01-SensorNoise-0-init00,plus,1551,0,kick,0,0,True,242,0,0.0,119.8
plus-task02-LanguageInstructions-0-init00,plus,1200,0,native,0,0,True,257,0,0.0,117.1
plus-task01-SensorNoise-0-init00,plus,1551,0,native,1,0,True,235,0,0.0,121.1
plus-task00-ObjectsLayout-0-init00,plus,2069,0,kick,1,0,True,360,0,0.0,131.5
plus-task01-SensorNoise-0-init00,plus,1551,0,kick,1,0,True,243,0,0.0,125.9
plus-task01-ObjectsLayout-0-init00,plus,2125,0,kick,0,0,True,269,0,0.0,129.3
plus-task01-RobotInitialStates-0-init00,plus,332,0,kick,0,0,True,291,0,0.0,129.3
plus-task02-LightConditions-0-init00,plus,2262,0,native,0,0,True,246,0,0.0,124.0
plus-task02-LanguageInstructions-0-init00,plus,1200,0,native,1,0,True,266,0,0.0,125.3
plus-task02-LightConditions-0-init00,plus,2262,0,kick,0,0,True,239,0,0.0,123.9
plus-task02-LightConditions-0-init00,plus,2262,0,native,1,0,True,242,0,0.0,127.9
plus-task02-LightConditions-0-init00,plus,2262,0,kick,1,0,True,243,0,0.0,128.6
plus-task01-RobotInitialStates-0-init00,plus,332,0,native,1,0,True,322,0,0.0,139.8
plus-task02-ObjectsLayout-0-init00,plus,1950,0,kick,1,0,True,282,0,0.0,132.1
plus-task01-RobotInitialStates-0-init00,plus,332,0,native,0,0,True,332,0,0.0,143.2
plus-task00-CameraViewpoints-0-init00,plus,685,0,native,0,0,False,520,0,0.0,159.5
plus-task01-RobotInitialStates-0-init00,plus,332,0,kick,1,0,True,361,1,0.0,148.4
plus-task02-SensorNoise-0-init00,plus,1598,0,kick,0,0,True,244,0,0.0,86.2
plus-task00-CameraViewpoints-0-init00,plus,685,0,native,1,0,False,520,0,0.0,168.6
plus-task00-CameraViewpoints-0-init00,plus,685,0,kick,0,0,False,520,1,0.0,171.5
plus-task00-ObjectsLayout-0-init00,plus,2069,0,native,1,0,False,520,0,0.0,170.8
plus-task02-SensorNoise-0-init00,plus,1598,0,kick,1,0,True,251,0,0.0,89.0
plus-task00-ObjectsLayout-0-init00,plus,2069,0,native,0,0,False,520,0,0.0,174.7
plus-task00-CameraViewpoints-0-init00,plus,685,0,kick,1,0,False,520,1,0.0,180.1
plus-task00-ObjectsLayout-0-init00,plus,2069,0,kick,0,0,False,520,1,0.0,178.7
plus-task00-RobotInitialStates-0-init00,plus,298,0,native,1,0,False,520,0,0.0,188.1
plus-task00-RobotInitialStates-0-init00,plus,298,0,kick,0,0,False,520,1,0.0,188.7
plus-task00-RobotInitialStates-0-init00,plus,298,0,native,0,0,False,520,0,0.0,190.8
plus-task00-RobotInitialStates-0-init00,plus,298,0,kick,1,0,False,520,1,0.0,191.8
plus-task03-LightConditions-0-init00,plus,2320,0,kick,1,0,True,212,0,0.0,77.6
plus-task03-LightConditions-0-init00,plus,2320,0,native,1,0,True,218,0,0.0,80.1
plus-task03-LightConditions-0-init00,plus,2320,0,kick,0,0,True,213,0,0.0,82.2
plus-task03-ObjectsLayout-0-init00,plus,1971,0,native,1,0,True,225,0,0.0,81.7
plus-task03-LightConditions-0-init00,plus,2320,0,native,0,0,True,223,0,0.0,87.0
plus-task03-ObjectsLayout-0-init00,plus,1971,0,native,0,0,True,224,0,0.0,83.4
plus-task01-LanguageInstructions-0-init00,plus,1148,0,native,1,0,False,520,0,0.0,195.0
plus-task01-LanguageInstructions-0-init00,plus,1148,0,native,0,0,False,520,0,0.0,196.7
plus-task03-CameraViewpoints-0-init00,plus,821,0,kick,0,0,True,272,1,0.0,94.8
plus-task01-LanguageInstructions-0-init00,plus,1148,0,kick,0,0,False,520,1,0.0,196.2
plus-task03-ObjectsLayout-0-init00,plus,1971,0,kick,0,0,True,225,0,0.0,85.2
plus-task01-ObjectsLayout-0-init00,plus,2125,0,native,0,0,False,520,0,0.0,197.3
plus-task01-ObjectsLayout-0-init00,plus,2125,0,native,1,0,False,520,0,0.0,199.5
plus-task03-ObjectsLayout-0-init00,plus,1971,0,kick,1,0,True,225,0,0.0,88.2
plus-task02-BackgroundTextures-0-init00,plus,15,0,native,1,0,False,520,0,0.0,196.4
plus-task01-LanguageInstructions-0-init00,plus,1148,0,kick,1,0,False,520,1,0.0,202.7
plus-task02-CameraViewpoints-0-init00,plus,736,0,native,0,0,False,520,0,0.0,198.5
plus-task02-BackgroundTextures-0-init00,plus,15,0,kick,0,0,False,520,1,0.0,200.4
plus-task02-LanguageInstructions-0-init00,plus,1200,0,kick,0,0,False,520,1,0.0,198.1
plus-task02-CameraViewpoints-0-init00,plus,736,0,kick,0,0,False,520,1,0.0,200.3
plus-task01-ObjectsLayout-0-init00,plus,2125,0,kick,1,0,False,520,1,0.0,206.1
