gate_subset,trunk_uid,q_offset,arm,scale,direction,delta_norm,episode_id,base_episode_id,G_peak,G_terminal,funnel,argmax_f,lambda,G_f_00,G_f_01,G_f_02,G_f_03,G_f_04,G_f_05,G_f_06,G_f_07,G_f_08,G_f_09
primary,300,0,loop,0.01,13,0.16484643936157226,5000400,5000322,0.002522461182253461,0.002522461182253461,0.0,9,0.05841467716909351,0.0017315559839903764,0.001580776583066306,0.0017372753465213523,0.0019083249204819373,0.001849519994044802,0.0018598172913871646,0.0016406511374050603,0.00189443446997863,0.001927615158603075,0.002522461182253461
primary,300,0,loop,0.01,14,0.16484643936157226,5000401,5000322,0.002295176897161383,0.002295176897161383,0.0,9,0.03503602765790604,0.0018861368213931523,0.0017341560067420732,0.001723331455965305,0.0019743609590293742,0.0018344602437948,0.0018323520409111844,0.0017537596716825296,0.0016779911681135144,0.001962222535879566,0.002295176897161383
primary,300,0,loop,0.01,15,0.16484643936157226,5000402,5000322,0.002495992623635683,0.002495992623635683,0.0,9,0.04374908644549859,0.001745995847481202,0.0017589073373245234,0.0018661414006319432,0.001964229152424342,0.0019103912091878237,0.002023388243307367,0.0015133623501846728,0.0019869098587856153,0.0019399176853483436,0.002495992623635683
primary,300,0,loop,0.01,16,0.16484643936157226,5000403,5000322,0.002047313078455853,0.0017638467332306037,0.13845774154903107,5,-0.007956250054782588,0.001727963988667575,0.001879765961275602,0.0018197597080647856,0.0018042651133432044,0.00200625472577528,0.002047313078455853,0.0015270609590395286,0.0019877788016352763,0.0018979759160456865,0.0017638467332306037
primary,300,0,loop,0.01,17,0.16484643936157226,5000404,5000322,0.002742090425396224,0.002742090425396224,0.0,9,0.041426803201498434,0.001655239605785451,0.001968565812379222,0.0018739310789199243,0.0021938186219206818,0.0019851450877286752,0.002019202848876588,0.0016782236158359603,0.0018491231681861803,0.0018150740761356818,0.002742090425396224
primary,300,0,loop,0.01,18,0.16484643936157226,5000405,5000322,0.0022173474574356724,0.0022173474574356724,0.0,9,0.024372711500603012,0.0018427711291289504,0.0018245426657245054,0.0016975282832455282,0.001988495789247396,0.0018364615466219115,0.0020998870278744353,0.0014298251695780229,0.0017894205118080759,0.0018150242425574335,0.0022173474574356724
primary,300,0,loop,0.01,19,0.16484643936157226,5000406,5000322,0.0021236735596680623,0.0021236735596680623,0.0,9,0.024571626161469323,0.0017271298446950372,0.001744684558371716,0.0015950051617403239,0.0018662624543196878,0.0019441198664444611,0.0019652886159814884,0.0016865390251061796,0.0016859461887425995,0.0015075938008540031,0.0021236735596680623
primary,300,0,loop,0.01,20,0.16484643936157226,5000407,5000322,0.0022352279979322943,0.0022352279979322943,0.0,9,0.018030778176202158,0.0019127557524751336,0.0019349792227634614,0.0018143373348116078,0.0017451215400857668,0.0018966622579333354,0.0019032083138645572,0.0016376909829693843,0.0018597708124814946,0.0018270689811508707,0.0022352279979322943
primary,300,0,loop,0.01,21,0.16484643936157226,5000408,5000322,0.0024616044611249486,0.0024616044611249486,0.0,9,0.03310645362143306,0.0018081171358711528,0.0018888364055857218,0.001700448721393498,0.0019690747155046554,0.001814157335190117,0.0016319952028668722,0.0015612570383567131,0.00176697638743451,0.0018521833738114858,0.0024616044611249486
primary,300,0,loop,0.01,22,0.16484643936157226,5000409,5000322,0.002034967319422548,0.002034967319422548,0.0,9,0.008694580535531748,0.0016074093885354737,0.0018982319503632254,0.0017432253262944766,0.0016336793912347168,0.0018314084623406682,0.0019366413454628404,0.0016375335746520643,0.0018606023149966362,0.001750113166642057,0.002034967319422548
primary,300,0,loop,0.01,23,0.16484643936157226,5000410,5000322,0.0023436829887255347,0.0023436829887255347,0.0,9,0.023995380100397385,0.001744283917167936,0.001934328098545782,0.0016565813362212753,0.0019455761564000295,0.0019011271488990754,0.001791073845511272,0.0018639833518951483,0.0015078942606623043,0.001629338056085026,0.0023436829887255347
primary,300,0,loop,0.01,24,0.16484643936157226,5000411,5000322,0.001987554545245912,0.0016262414638064115,0.18178775627665053,3,-0.009214503516852247,0.0017221271951149454,0.0017506511335527754,0.0017945718479735044,0.001987554545245912,0.0017689525289519715,0.001958451389192932,0.001751127263769282,0.0017908904330497697,0.0018315296054731455,0.0016262414638064115
primary,300,0,loop,0.01,25,0.16484643936157226,5000412,5000322,0.002415252139656269,0.002415252139656269,0.0,9,0.032359422660765136,0.0016717983790385652,0.0018643781463498633,0.0018043883571553293,0.0017149051062207883,0.0019633595383082006,0.0019759468622200837,0.0015973953003416282,0.0018071336866206525,0.0017128026223294161,0.002415252139656269
primary,300,0,loop,0.01,26,0.16484643936157226,5000413,5000322,0.0021009389386104013,0.0021009389386104013,0.0,9,0.026893387791131578,0.0018318540578783431,0.0016942438972555856,0.0015977090120439692,0.00167473627837992,0.00169908254326397,0.0016704880308428473,0.0017435501847301647,0.0016491997600666364,0.0020082656660328083,0.0021009389386104013
primary,300,0,loop,0.01,27,0.16484643936157226,5000414,5000322,0.002438123503200838,0.002438123503200838,0.0,9,0.036015815323121404,0.0016912484801320127,0.0018277785711588437,0.0017515644570256564,0.002061295178303161,0.002081768366424144,0.0019807400433522675,0.0016887174137331332,0.00180179263863626,0.0017096458005966047,0.002438123503200838
primary,300,0,loop,0.01,28,0.16484643936157226,5000415,5000322,0.002507465723050033,0.002507465723050033,0.0,9,0.04709137141105267,0.001907183774069474,0.001720371907689077,0.0018066172294964279,0.001770554181775533,0.0018051826641120809,0.0018928084998080887,0.001670794063922006,0.0017641241442135959,0.001895546061882484,0.002507465723050033
primary,300,0,loop,0.01,29,0.16484643936157226,5000416,5000322,0.0028263327368184613,0.0028263327368184613,0.0,9,0.04781988728886718,0.0019511973674776948,0.0019278780074211482,0.0017630837658287734,0.0017887577135582526,0.0018957319528288578,0.0019482250207005748,0.0014894828308778514,0.001957391703682106,0.0015925523755293488,0.0028263327368184613
primary,300,0,loop,0.01,30,0.16484643936157226,5000417,5000322,0.002270347673985743,0.002270347673985743,0.0,9,0.025553808971597845,0.0016608506433085978,0.00185058517941465,0.0017270083917586933,0.002045667259944143,0.0019482713867334102,0.0019899602567634267,0.0016448339166119392,0.0018626496495541705,0.0015976139420698717,0.002270347673985743
primary,300,0,loop,0.01,31,0.16484643936157226,5000418,5000322,0.002078123229314096,0.0020498836891514154,0.013588963229294246,3,0.0259098053267142,0.0018262553762496225,0.001666130597157853,0.0018814204680386813,0.002078123229314096,0.002010872409272293,0.001997352431165981,0.0015499781108572828,0.001781758361050684,0.0020096470594095045,0.0020498836891514154
primary,300,2,loop,0.0001,0,0.0015344518661499025,5000484,5000483,0.2733571830847647,0.2733571830847647,0.0,9,0.05225462421273002,0.1440677534897201,0.17996116398989567,0.1827482528840639,0.19338076820430605,0.1844948829910296,0.15032228494632585,0.16421992892845913,0.20175565431165987,0.18953923286311417,0.2733571830847647
primary,300,2,loop,0.0001,1,0.0015344518661499025,5000485,5000483,0.23806165896707798,0.21926299372124297,0.07896553072561655,8,0.025280194395161746,0.15298497343294842,0.17911528925005893,0.1955823150062089,0.19102217297368798,0.17733273334712704,0.15329836997099475,0.1765071810314652,0.19564709618102594,0.23806165896707798,0.21926299372124297
primary,300,2,loop,0.0001,2,0.0015344518661499025,5000486,5000483,0.25655110383795254,0.25655110383795254,0.0,9,0.05252115484700593,0.1533569948993535,0.16853733781787944,0.19528863507250085,0.19330611056138686,0.19626132041768257,0.17445087365867953,0.18802971844145303,0.16613410934059838,0.22459688835885533,0.25655110383795254
primary,300,2,loop,0.0001,3,0.0015344518661499025,5000487,5000483,0.2461361480484379,0.17956350490362105,0.2704708092345921,8,0.01320143702088019,0.14241925579485312,0.16156653393980114,0.1463947209721736,0.1597284318109661,0.17694779875488864,0.15752246162641712,0.15924896033526903,0.2139565898512319,0.2461361480484379,0.17956350490362105
primary,300,2,loop,0.0001,4,0.0015344518661499025,5000488,5000483,0.21236185296367935,0.19755969914018792,0.06970250832174348,7,0.011732460991339257,0.17541627176137164,0.17986036507321976,0.1649977977549016,0.1908370617015173,0.19878836565582664,0.16103888051034804,0.18564127668926333,0.21236185296367935,0.17322634660769734,0.19755969914018792
primary,300,2,loop,0.0001,5,0.0015344518661499025,5000489,5000483,0.2625908959615527,0.2625908959615527,0.0,9,0.0391453775277732,0.15979867430281,0.19198809397001537,0.15816403259057624,0.19698144966937228,0.18290750854188714,0.17175198556179724,0.1625632714983905,0.19037018705011002,0.1942391121196271,0.2625908959615527
primary,300,2,loop,0.0001,6,0.0015344518661499025,5000490,5000483,0.20717207852973996,0.19486286578935916,0.05941540398531248,8,0.00553545969146243,0.1581012043517978,0.18642187114579706,0.20031402382531507,0.18327660483163818,0.1847484621766079,0.15215665488108876,0.16897020899136514,0.19506217990650287,0.20717207852973996,0.19486286578935916
primary,300,2,loop,0.0001,7,0.0015344518661499025,5000491,5000483,0.21624129654047983,0.2134493254423273,0.012911368655325078,8,0.03166270292472649,0.1567478568351408,0.16568641729305067,0.1911412834489889,0.19167889899761348,0.18456413151568826,0.17149877619300774,0.18253939531031563,0.18271991999373785,0.21624129654047983,0.2134493254423273
primary,300,2,loop,0.0001,8,0.0015344518661499025,5000492,5000483,0.22791153673294398,0.19819921379892766,0.13036778813308364,7,0.020427523831365833,0.168324537986375,0.16831746701198538,0.20486353687712772,0.17901822752433955,0.17303899699231048,0.16455506548591176,0.18481333488900736,0.22791153673294398,0.20278619124588682,0.19819921379892766
primary,300,2,loop,0.0001,9,0.0015344518661499025,5000493,5000483,0.2072700610242351,0.19852791458087865,0.04217756486447932,3,0.011650113413106483,0.17110686731830316,0.18086094745157352,0.19150048339301382,0.2072700610242351,0.173343220625766,0.16636813051118465,0.17995508339124502,0.1845235779423276,0.1799655973024493,0.19852791458087865
primary,300,2,loop,0.0001,10,0.0015344518661499025,5000494,5000483,0.2427575096945,0.2427575096945,0.0,9,0.042202574032736986,0.16347184256302236,0.1731990259392769,0.15981405152375738,0.18298559314648485,0.17811572680113713,0.15760668503600747,0.17206794253638272,0.20303045334962522,0.181717958655753,0.2427575096945
primary,300,2,loop,0.0001,11,0.0015344518661499025,5000495,5000483,0.21753642237130816,0.21753642237130816,0.0,9,0.03130073910855385,0.133197372374968,0.16934863692528646,0.20024725824467887,0.18708480008874667,0.18374576238151497,0.1688687710489296,0.18004316999844258,0.18532630689928203,0.20686966895154127,0.21753642237130816
primary,300,2,loop,0.0001,12,0.0015344518661499025,5000496,5000483,0.23606658523865728,0.23606658523865728,0.0,9,0.03273738905611158,0.14506908872756002,0.18167401724873766,0.19010018885516297,0.20735857461897025,0.18364272965694708,0.15443222622809843,0.20659613076123548,0.15115900992499662,0.19504909283847577,0.23606658523865728
primary,300,2,loop,0.0001,13,0.0015344518661499025,5000497,5000483,0.23049248132297218,0.22739140523848403,0.013454131200615532,8,0.04051793759696062,0.14260131022613282,0.16443710995690042,0.20661077862516725,0.18717976010845433,0.18364253566492997,0.15549031252731646,0.15328239974976615,0.22411838296514808,0.23049248132297218,0.22739140523848403
primary,300,2,loop,0.0001,14,0.0015344518661499025,5000498,5000483,0.2591922982303375,0.2591922982303375,0.0,9,0.03915353685666698,0.14868506775193374,0.18949090538980812,0.19713430076797067,0.18327939965710469,0.19399755482059508,0.159130008713858,0.15577717974888045,0.17754840882323505,0.22379713264919746,0.2591922982303375
primary,300,2,loop,0.0001,15,0.0015344518661499025,5000499,5000483,0.2420572058125229,0.2138780077611302,0.11641544797927447,8,0.026390201273549345,0.16530529140305264,0.1731716793908512,0.20279130031301174,0.17524064986578805,0.19356887408810058,0.16360856400436263,0.17131282668140285,0.19612618746167562,0.2420572058125229,0.2138780077611302
primary,300,2,loop,0.0001,16,0.0015344518661499025,5000500,5000483,0.23548013149420696,0.23548013149420696,0.0,9,0.022512232236995208,0.14491391628437184,0.19667018512616619,0.17008279625111444,0.18354684091636583,0.18019226317005746,0.16415450667671794,0.1773003528578675,0.186227987456964,0.1836552385155784,0.23548013149420696
primary,300,2,loop,0.0001,17,0.0015344518661499025,5000501,5000483,0.2230188748094644,0.2230188748094644,0.0,9,0.03158948082167486,0.1642932703538827,0.17321606078449478,0.19813842993735692,0.18458503692998185,0.1949237932269316,0.15574128399651957,0.17545306174840136,0.19819129608014383,0.19987257321244298,0.2230188748094644
primary,300,2,loop,0.0001,18,0.0015344518661499025,5000502,5000483,0.2687660144898257,0.2687660144898257,0.0,9,0.03733572532742721,0.14834733834546443,0.19936842995932724,0.1883072159312253,0.1962421245745215,0.18435626448838816,0.1616812018597865,0.17444400892883205,0.20121949912149154,0.18856737503615748,0.2687660144898257
primary,300,2,loop,0.0001,19,0.0015344518661499025,5000503,5000483,0.261447376715907,0.261447376715907,0.0,9,0.0431587643359448,0.14953812482454765,0.18511215495697078,0.19955564595813718,0.1615018345347028,0.18304034547027434,0.1649113364005945,0.1772727762952332,0.22500991762143205,0.20866662616114307,0.261447376715907
primary,300,2,loop,0.0001,20,0.0015344518661499025,5000504,5000483,0.25080765495129076,0.19162761639016435,0.23595786409463376,8,-0.001983973218978241,0.14540894043768318,0.19469336429385148,0.18551614544486533,0.17102065378263936,0.15864566539733616,0.1652462590128794,0.1862637920875117,0.19089410869578635,0.25080765495129076,0.19162761639016435
primary,300,2,loop,0.0001,21,0.0015344518661499025,5000505,5000483,0.21579164949898455,0.2029237212235118,0.05963126147508167,8,0.00039717238365375265,0.1521230709894986,0.20227997681993912,0.2046640894053646,0.1839393512320688,0.1618583647998019,0.14702580942931034,0.17608222856789116,0.210788893868253,0.21579164949898455,0.2029237212235118
primary,300,2,loop,0.0001,22,0.0015344518661499025,5000506,5000483,0.21533230252007302,0.19682403976809862,0.08595209606400381,8,0.02274445666954556,0.15894283814588062,0.16407995119765195,0.18377756334596718,0.20067854587441084,0.18347314321151187,0.16396260434291174,0.1693633740274628,0.1732949719360559,0.21533230252007302,0.19682403976809862
primary,300,2,loop,0.0001,23,0.0015344518661499025,5000507,5000483,0.2054145744720441,0.20497851333445183,0.0021228344615317517,8,0.0169268945378014,0.14574489543528799,0.1790185699676462,0.18472158414646925,0.19785120463896172,0.18374845079754784,0.1479323575028586,0.18303306428039162,0.20442931242786896,0.2054145744720441,0.20497851333445183
primary,300,2,loop,0.0001,24,0.0015344518661499025,5000508,5000483,0.26550652332069247,0.26550652332069247,0.0,9,0.04240177189040052,0.1558339988053368,0.18912803961109118,0.18216039037981024,0.16412227241806804,0.17643971017093377,0.14163218368237462,0.17020485957668033,0.1686195221566382,0.1838329126162241,0.26550652332069247
primary,300,2,loop,0.0001,25,0.0015344518661499025,5000509,5000483,0.23834410171733098,0.23834410171733098,0.0,9,0.025931586554685845,0.1519720824443961,0.19369061387926245,0.16566514870367324,0.1537449978194266,0.18538360208985713,0.14853164764651777,0.16543530764871095,0.18690832047232542,0.2125588048612343,0.23834410171733098
primary,300,2,loop,0.0001,26,0.0015344518661499025,5000510,5000483,0.20879281689481483,0.19050937418267408,0.0875673932847219,8,0.01792917161213915,0.16204117717132543,0.16505314305639177,0.20197907794476627,0.16691355858765322,0.19029032807104565,0.1717699839161982,0.1785638319905935,0.17740164777844197,0.20879281689481483,0.19050937418267408
primary,300,2,loop,0.0001,27,0.0015344518661499025,5000511,5000483,0.24944917233163086,0.24944917233163086,0.0,9,0.041424820415899004,0.1474566704527669,0.1790841104915878,0.20723983427266618,0.17263856653216372,0.16920793732833497,0.1530074692456067,0.19572755771111658,0.24696251314121367,0.18654360795830174,0.24944917233163086
primary,300,2,loop,0.0001,28,0.0015344518661499025,5000512,5000483,0.2725002124419535,0.2725002124419535,0.0,9,0.05502903749486368,0.15798744306567425,0.17545906556490895,0.17431209313261603,0.16417930952737003,0.1760912023831042,0.1584592707561779,0.17355658362609164,0.19635435485769137,0.2112771605786136,0.2725002124419535
primary,300,2,loop,0.0001,29,0.0015344518661499025,5000513,5000483,0.21473270359711805,0.21473270359711805,0.0,9,0.00855500427412232,0.17280252579248315,0.2005279756430698,0.1929532507662394,0.1816315918805525,0.18610256368718298,0.15828429865926083,0.1622810055138128,0.1931320964025114,0.21008378777758116,0.21473270359711805
primary,300,2,loop,0.0001,30,0.0015344518661499025,5000514,5000483,0.21117454161699617,0.20851547160573097,0.012591811450810755,2,0.016885138901565348,0.16409315395721477,0.18216842652182647,0.21117454161699617,0.19396540684862174,0.19104732099064492,0.1678205023211983,0.16740759355831672,0.19229579916776532,0.19110873525901687,0.20851547160573097
primary,300,2,loop,0.0001,31,0.0015344518661499025,5000515,5000483,0.2458021335425048,0.2458021335425048,0.0,9,0.04244487107034849,0.15270967205447433,0.1750316538175415,0.16840214505669424,0.1938110491625308,0.1916331082492609,0.16232777699315107,0.1872534145577671,0.1788746439198845,0.21151810212962932,0.2458021335425048
primary,300,2,loop,0.001,0,0.015344518661499024,5000516,5000483,0.02826699986914248,0.02826699986914248,0.0,9,0.06353696352441839,0.016246039076739802,0.01700313614890716,0.018216357390536387,0.017146046015833596,0.016909147942521848,0.01808522392787819,0.01746467825747096,0.01966481995299011,0.018554501984435503,0.02826699986914248
primary,300,2,loop,0.001,1,0.015344518661499024,5000517,5000483,0.02276781712264985,0.020879497150087682,0.08293812104633848,7,0.031048654224509413,0.014659970627353247,0.016287168122222598,0.019170983918822975,0.0198006580732117,0.0176989989180016,0.013886893439980855,0.01757205198717366,0.02276781712264985,0.019814824139491195,0.020879497150087682
primary,300,2,loop,0.001,2,0.015344518661499024,5000518,5000483,0.026715510054499285,0.026715510054499285,0.0,9,0.04855273082896725,0.016684484327516142,0.018116466809567904,0.018800466472705894,0.02080136093506591,0.01857010831881969,0.01681629845987621,0.017710721859466334,0.01892863335638944,0.021038742530814614,0.026715510054499285
primary,300,2,loop,0.001,3,0.015344518661499024,5000519,5000483,0.021296659080866674,0.020485678001528417,0.03808020198007385,7,0.009561956175939374,0.015349445412934554,0.01897704527982315,0.017160137061283533,0.018198208259417217,0.018572503828551957,0.017901597402910835,0.017464879990066306,0.021296659080866674,0.018626345558449955,0.020485678001528417
primary,300,2,loop,0.001,4,0.015344518661499024,5000520,5000483,0.02251936624196647,0.020261140477496924,0.10027927696121836,8,0.011197773288433122,0.015768400450186876,0.018525020940364945,0.019259268360422164,0.017339887455257642,0.018227684661638384,0.015970688619060276,0.01787844570218416,0.017807250778871526,0.02251936624196647,0.020261140477496924
primary,300,2,loop,0.001,5,0.015344518661499024,5000521,5000483,0.024680134867338104,0.024680134867338104,0.0,9,0.03601739591876816,0.016464383432231812,0.018501625896316442,0.01735900959642974,0.01779596626363015,0.018398979322903478,0.016835644917869035,0.01703292110992844,0.02055445231054477,0.023708079641100777,0.024680134867338104
primary,300,2,loop,0.001,6,0.015344518661499024,5000522,5000483,0.023249350854006957,0.023249350854006957,0.0,9,0.030730783902106602,0.015735310481049664,0.01818196482225506,0.018394009619230593,0.015777761515083057,0.01691249207540668,0.016640325829509445,0.01761165195827802,0.0197275768205853,0.022490802315370303,0.023249350854006957
primary,300,2,loop,0.001,7,0.015344518661499024,5000523,5000483,0.022239012123027715,0.019064887185228026,0.1427277848538185,8,0.015321245403715569,0.014525636826684667,0.01686563073631788,0.018091801239689603,0.01653479900059923,0.01635794383897804,0.01688638137059975,0.018180260480386658,0.02098287107047941,0.022239012123027715,0.019064887185228026
primary,300,2,loop,0.001,8,0.015344518661499024,5000524,5000483,0.021421146143884618,0.021421146143884618,0.0,9,0.015474900131638122,0.016892240791813957,0.018926801185282508,0.01830969641419325,0.01904385819652228,0.020338303513999765,0.014722538513932902,0.016572772114648103,0.01812563369229145,0.01797420565916754,0.021421146143884618
primary,300,2,loop,0.001,9,0.015344518661499024,5000525,5000483,0.02579420275098211,0.023970083549655206,0.070718184968393,8,0.03210011736246669,0.01622664736368802,0.018541376441482363,0.018275618970560074,0.017905933426309625,0.016976387945490074,0.017145149521862774,0.01695263944587894,0.019609848527999452,0.02579420275098211,0.023970083549655206
primary,300,2,loop,0.001,10,0.015344518661499024,5000526,5000483,0.022592013652196995,0.02189230824708623,0.03097136075835148,8,0.035215716409245854,0.01586664169707647,0.01651730556755692,0.01879311633343445,0.01862145131983214,0.01860475376578027,0.015539486716188442,0.018734377255925277,0.021344861987401875,0.022592013652196995,0.02189230824708623
primary,300,2,loop,0.001,11,0.015344518661499024,5000527,5000483,0.024428583311414225,0.018371993117250227,0.24793047213205088,8,-0.0037773070965494604,0.01621451705685609,0.018935641771767354,0.015508710296098535,0.015384959533157777,0.01857556132031294,0.014318152203464725,0.01640569470858592,0.01863056587755612,0.024428583311414225,0.018371993117250227
primary,300,2,loop,0.001,12,0.015344518661499024,5000528,5000483,0.025052023232914618,0.025052023232914618,0.0,9,0.04430282955603186,0.017065811297566753,0.017575938730213778,0.01871934479782663,0.01700885848483221,0.017587982592949407,0.016623324851491622,0.01645425867090524,0.01644418823960815,0.019362531981079973,0.025052023232914618
primary,300,2,loop,0.001,13,0.015344518661499024,5000529,5000483,0.02348373066157092,0.02324484385715199,0.010172438436269261,8,0.03666116319501746,0.017557755897536133,0.017336135437988218,0.021155694608718897,0.015565500836538047,0.01555818337182013,0.01657314760752685,0.017488292230026146,0.019356992817661598,0.02348373066157092,0.02324484385715199
primary,300,2,loop,0.001,14,0.015344518661499024,5000530,5000483,0.022142228586857163,0.022142228586857163,0.0,9,0.02708779946853849,0.015463230768478662,0.01782823565277087,0.01960394296484001,0.01568737332887466,0.0155353156903773,0.01576103441899633,0.017104475181660857,0.021409618108988747,0.01954862212628755,0.022142228586857163
primary,300,2,loop,0.001,15,0.015344518661499024,5000531,5000483,0.02652426655149022,0.02652426655149022,0.0,9,0.05157869532227242,0.015530816809474263,0.017556587143946277,0.02000754660919547,0.017189843506563874,0.01923251120101852,0.014688505210894544,0.01832821585258532,0.01832643977986544,0.019105119868976294,0.02652426655149022
primary,300,2,loop,0.001,16,0.015344518661499024,5000532,5000483,0.02480353827984445,0.020025068407864232,0.1926527505017535,8,0.01922164448819212,0.016477578272599484,0.017170816234626324,0.019916729403731414,0.017131473068518803,0.016705363290002186,0.016946403516456036,0.01935253003806808,0.018540025070425657,0.02480353827984445,0.020025068407864232
primary,300,2,loop,0.001,17,0.015344518661499024,5000533,5000483,0.02577465337363649,0.02577465337363649,0.0,9,0.042921315882540355,0.01414092797457973,0.018283884047602984,0.019306821442676845,0.01922580482205592,0.01902395325798125,0.0137473660362117,0.01902838724022177,0.02005841312650153,0.01746878369524261,0.02577465337363649
primary,300,2,loop,0.001,18,0.015344518661499024,5000534,5000483,0.023069060589110877,0.023069060589110877,0.0,9,0.02656753110510241,0.01605973577460976,0.018651963713424976,0.019598290807388095,0.018725276741523,0.016985225232407287,0.016331759271817226,0.0168073733139924,0.019171658612638396,0.02061120778810314,0.023069060589110877
primary,300,2,loop,0.001,19,0.015344518661499024,5000535,5000483,0.024210490317933327,0.024210490317933327,0.0,9,0.03411894619171385,0.015133240206757877,0.01842730642097987,0.019403953489668665,0.015853629980142885,0.019191379249439262,0.016433310992417963,0.018464208938299666,0.018463549089132458,0.01868570809437023,0.024210490317933327
primary,300,2,loop,0.001,20,0.015344518661499024,5000536,5000483,0.02550138082219287,0.02550138082219287,0.0,9,0.0394616446996548,0.015123890887427523,0.018597710734410473,0.01940336078905338,0.019258049507884477,0.01826345377608339,0.01521401496598426,0.015963770911042775,0.018451351606435348,0.020428986579599802,0.02550138082219287
primary,300,2,loop,0.001,21,0.015344518661499024,5000537,5000483,0.022309658311676826,0.022309658311676826,0.0,9,0.023311578351641923,0.015512051001564608,0.018513986383120275,0.01670154962148762,0.01863842006680362,0.017402462865545993,0.015015702013919451,0.014979914025160369,0.018305850035515523,0.018500983524436826,0.022309658311676826
primary,300,2,loop,0.001,22,0.015344518661499024,5000538,5000483,0.022874662667608032,0.022874662667608032,0.0,9,0.03550068907176378,0.01539382479301908,0.017219172030337553,0.020304403465878026,0.018662208300612996,0.019311913468318363,0.017209913246237992,0.01975023171456599,0.01586403672095608,0.02229940563665898,0.022874662667608032
primary,300,2,loop,0.001,23,0.015344518661499024,5000539,5000483,0.021790338886159624,0.020965360963052897,0.03785980233620238,7,0.012584061212410385,0.014709965618375984,0.018957483836174384,0.0181209048522264,0.017144750770903203,0.016528065382434478,0.01771740310949003,0.018102082251617812,0.021790338886159624,0.018049376881619592,0.020965360963052897
primary,300,2,loop,0.001,24,0.015344518661499024,5000540,5000483,0.022921816972774484,0.022921816972774484,0.0,9,0.025461327377356697,0.017851596727204558,0.018697651017280593,0.018575357401198134,0.02037732112638602,0.0181499218030411,0.017392780962281647,0.016385020542972677,0.017829783030158117,0.020604334604190436,0.022921816972774484
primary,300,2,loop,0.001,25,0.015344518661499024,5000541,5000483,0.02694475558389896,0.02694475558389896,0.0,9,0.047494361713421564,0.016568459866559106,0.01842728909267073,0.019151779175650047,0.017146152482081227,0.01418767721452243,0.017617347343205282,0.015144710641624332,0.021926881919473878,0.023756988047007044,0.02694475558389896
primary,300,2,loop,0.001,26,0.015344518661499024,5000542,5000483,0.02359327703283991,0.02165725288558235,0.08205829755996662,8,0.022218988734933352,0.015945744354612653,0.018130360511316945,0.01728810036361622,0.017198846290545855,0.017921218699926925,0.01691946725360473,0.01972834535540927,0.018906199313917144,0.02359327703283991,0.02165725288558235
primary,300,2,loop,0.001,27,0.015344518661499024,5000543,5000483,0.027853317556580822,0.027853317556580822,0.0,9,0.055526655169815205,0.016904524101965947,0.017863107128930515,0.01695499040811172,0.01812540772805576,0.015991332394540782,0.016377023860956533,0.016240101714780453,0.01945560619232514,0.021490874659710373,0.027853317556580822
primary,300,2,loop,0.001,28,0.015344518661499024,5000544,5000483,0.021685032116501936,0.021685032116501936,0.0,9,0.013241985695715702,0.016080968577663786,0.019505296360549866,0.01596393968008671,0.01925015697478878,0.019368781715746037,0.01628289792255701,0.0176884067300358,0.019665156957445806,0.01969791987417189,0.021685032116501936
primary,300,2,loop,0.001,29,0.015344518661499024,5000545,5000483,0.0251857838087671,0.0251857838087671,0.0,9,0.02708779901753766,0.014147984552767778,0.020278813731209728,0.02014600740402226,0.018844001526430492,0.01936655793667332,0.015213941877389054,0.020350190463250165,0.0207426906011179,0.020285480519513236,0.0251857838087671
primary,300,2,loop,0.001,30,0.015344518661499024,5000546,5000483,0.02218209128219362,0.02218209128219362,0.0,9,0.02264055444226038,0.01720782724769565,0.018507207400145095,0.0184755576410865,0.017804044862506918,0.017276853989901638,0.016408217540628937,0.01851507503094861,0.01803878466864701,0.02183692113332754,0.02218209128219362
primary,300,2,loop,0.001,31,0.015344518661499024,5000547,5000483,0.025716310247678138,0.025716310247678138,0.0,9,0.042157704604430024,0.015661946435059474,0.018354279769985896,0.01690876989513744,0.01761892229953671,0.01767185677769273,0.015953117478626166,0.017884426798936537,0.017865589870257836,0.01996797433190391,0.025716310247678138
primary,300,2,loop,0.01,0,0.15344518661499024,5000548,5000483,0.002551574440798527,0.002305772971082003,0.09633325435853868,8,0.02876302178324658,0.001876327490384138,0.001831821926923509,0.0021517722217739197,0.0020982491735496555,0.0018632200219104364,0.00151705478151964,0.001883792824521193,0.002146349835939751,0.002551574440798527,0.002305772971082003
primary,300,2,loop,0.01,1,0.15344518661499024,5000549,5000483,0.0026023448334290657,0.0022694413758216196,0.12792442154595648,8,0.026619431240684884,0.0017385281259108196,0.0018341434353766313,0.0020318596924729887,0.0019672765224833812,0.0017379388228400637,0.0016725657449018908,0.0017961506615447656,0.002054170043048337,0.0026023448334290657,0.0022694413758216196
primary,300,2,loop,0.01,2,0.15344518661499024,5000550,5000483,0.0022517234006959605,0.0022517234006959605,0.0,9,0.03436444565685787,0.001998459917412305,0.0017104891766879483,0.002150677356933822,0.0018602160618689818,0.002010036761445583,0.0018100897351063098,0.0017488766906546252,0.0019106843073122917,0.0020687896104723174,0.0022517234006959605
