n_states,cell,state,label,bit_inst,bit_comm,bit_cons,bit_stick,bit_flow,occ_fail,occ_succ,d_occ,p_self_fail,p_self_succ,n_from_fail,n_from_succ
32,grid50x8|libero_goal,0,low-vol/low-commit/low-consensus/mobile/early-flow,0,0,0,0,0,0.0142602495543672,0.01179817588486319,0.00246207366950401,0.0,0.05454545454545454,31,110
32,grid50x8|libero_goal,1,high-vol/low-commit/low-consensus/mobile/early-flow,1,0,0,0,0,0.011586452762923352,0.01790645134298385,-0.006319998580060498,0.0,0.051094890510948905,26,137
32,grid50x8|libero_goal,2,low-vol/high-commit/low-consensus/mobile/early-flow,0,1,0,0,0,0.014705882352941176,0.011463475859760689,0.0032424064931804875,0.06060606060606061,0.010869565217391304,33,92
32,grid50x8|libero_goal,3,high-vol/high-commit/low-consensus/mobile/early-flow,1,1,0,0,0,0.025846702317290554,0.03464145259810895,-0.008794750280818393,0.07017543859649122,0.040740740740740744,57,270
32,grid50x8|libero_goal,4,low-vol/low-commit/high-consensus/mobile/early-flow,0,0,1,0,0,0.11051693404634581,0.11873483390511254,-0.008217899858766725,0.3861788617886179,0.22793487574978577,246,1167
32,grid50x8|libero_goal,5,high-vol/low-commit/high-consensus/mobile/early-flow,1,0,1,0,0,0.006238859180035651,0.012802275960170697,-0.006563416780135046,,0.04807692307692308,14,104
32,grid50x8|libero_goal,6,low-vol/high-commit/high-consensus/mobile/early-flow,0,1,1,0,0,0.04367201426024955,0.027612752070956405,0.01605926218929315,0.17346938775510204,0.042801556420233464,98,257
32,grid50x8|libero_goal,7,high-vol/high-commit/high-consensus/mobile/early-flow,1,1,1,0,0,0.008021390374331552,0.009120575684043177,-0.0010991853097116252,,0.0,18,56
32,grid50x8|libero_goal,8,low-vol/low-commit/low-consensus/sticky/early-flow,0,0,0,1,0,0.012477718360071301,0.02066772655007949,-0.008190008190008188,0.1111111111111111,0.05,27,220
32,grid50x8|libero_goal,9,high-vol/low-commit/low-consensus/sticky/early-flow,1,0,0,1,0,0.013368983957219251,0.011881850891138817,0.0014871330660804344,0.10714285714285714,0.009009009009009009,28,111
32,grid50x8|libero_goal,10,low-vol/high-commit/low-consensus/sticky/early-flow,0,1,0,1,0,0.008912655971479501,0.02418207681365576,-0.01526942084217626,,0.05138339920948617,18,253
32,grid50x8|libero_goal,11,high-vol/high-commit/low-consensus/sticky/early-flow,1,1,0,1,0,0.02540106951871658,0.02359635176972638,0.001804717748990197,0.1346153846153846,0.038461538461538464,52,234
32,grid50x8|libero_goal,12,low-vol/low-commit/high-consensus/sticky/early-flow,0,0,1,1,0,0.11586452762923351,0.13321060999079576,-0.01734608236156225,0.35714285714285715,0.2983927323549965,252,1431
32,grid50x8|libero_goal,13,high-vol/low-commit/high-consensus/sticky/early-flow,1,0,1,1,0,0.020499108734402853,0.007530750564806292,0.012968358169596562,0.06976744186046512,0.03225806451612903,43,62
32,grid50x8|libero_goal,14,low-vol/high-commit/high-consensus/sticky/early-flow,0,1,1,1,0,0.04144385026737968,0.03631495272362145,0.005128897543758226,0.06896551724137931,0.026246719160104987,87,381
32,grid50x8|libero_goal,15,high-vol/high-commit/high-consensus/sticky/early-flow,1,1,1,1,0,0.0213903743315508,0.004685800351435026,0.016704573980115774,0.10869565217391304,0.05,46,40
32,grid50x8|libero_goal,16,low-vol/low-commit/low-consensus/mobile/late-flow,0,0,0,0,1,0.004901960784313725,0.006191950464396285,-0.0012899896800825598,,0.0,11,61
32,grid50x8|libero_goal,17,high-vol/low-commit/low-consensus/mobile/late-flow,1,0,0,0,1,0.02807486631016043,0.03305162747887206,-0.004976761168711631,0.09523809523809523,0.07377049180327869,63,244
