family,cell,rank,state,label,occ_fail,occ_succ,d_occ,visits_fail,visits_succ,n_groups,mean_dPself,p_maxT,note
primary_32,grid50x8|libero_goal,1,31,high-vol/high-commit/high-consensus/sticky/late-flow,0.0481283422459893,0.00794912559618442,0.04017921664980488,108,95,0,,,untestable: no group with >=3 from-s transitions on both sides
primary_32,grid50x8|libero_goal,2,29,high-vol/low-commit/high-consensus/sticky/late-flow,0.03698752228163993,0.008367500627562547,0.02862002165407738,83,100,0,,,untestable: no group with >=3 from-s transitions on both sides
primary_32,grid50x8|libero_goal,3,6,low-vol/high-commit/high-consensus/mobile/early-flow,0.04367201426024955,0.027612752070956405,0.01605926218929315,98,330,0,,,untestable: no group with >=3 from-s transitions on both sides
primary_32,grid50x8|libero_long,1,27,high-vol/high-commit/low-consensus/sticky/late-flow,0.11840313244807626,0.07359757828020055,0.04480555416787571,1391,4668,56,0.16843331352088844,0.9085457271364318,
primary_32,grid50x8|libero_long,2,31,high-vol/high-commit/high-consensus/sticky/late-flow,0.032005447735784814,0.010595024122599566,0.02141042361318525,376,672,4,0.07916666666666668,0.9995002498750625,
primary_32,grid50x8|libero_long,3,15,high-vol/high-commit/high-consensus/sticky/early-flow,0.02672795369424583,0.008955318008387727,0.0177726356858581,314,568,2,-0.06666666666666665,1.0,
primary_32,grid50x8|libero_object,1,19,high-vol/high-commit/low-consensus/mobile/late-flow,0.24864864864864866,0.10279813172215795,0.1458505169264907,184,2399,9,0.10819735819735819,0.9890054972513743,
primary_32,grid50x8|libero_object,2,27,high-vol/high-commit/low-consensus/sticky/late-flow,0.23378378378378378,0.2400908428675494,-0.006307059083765609,173,5603,8,0.47202380952380946,0.017491254372813594,
primary_32,grid50x8|libero_spatial,1,15,high-vol/high-commit/high-consensus/sticky/early-flow,0.12074829931972789,0.011685823754789272,0.10906247556493862,213,122,0,,,untestable: no group with >=3 from-s transitions on both sides
primary_32,grid50x8|libero_spatial,2,13,high-vol/low-commit/high-consensus/sticky/early-flow,0.09693877551020408,0.015900383141762453,0.08103839236844163,171,166,0,,,untestable: no group with >=3 from-s transitions on both sides
primary_32,grid50x8|libero_spatial,3,31,high-vol/high-commit/high-consensus/sticky/late-flow,0.030612244897959183,0.013697318007662836,0.016914926890296347,54,143,0,,,untestable: no group with >=3 from-s transitions on both sides
primary_32,main16x32|libero_goal,1,3,high-vol/high-commit/low-consensus/mobile/early-flow,0.05519480519480519,0.036442752243676914,0.01875205295112828,51,268,3,-0.06560846560846562,1.0,
primary_32,main16x32|libero_goal,2,4,low-vol/low-commit/high-consensus/mobile/early-flow,0.10606060606060606,0.12238237693772097,-0.016321770877114908,98,900,6,0.2113095238095238,0.8015992003998001,
primary_32,main16x32|libero_goal,3,12,low-vol/low-commit/high-consensus/sticky/early-flow,0.13744588744588745,0.1733750339951047,-0.03592914654921725,127,1275,5,-0.060725298122604146,1.0,
primary_32,main16x32|libero_long,1,12,low-vol/low-commit/high-consensus/sticky/early-flow,0.12236952861952861,0.10072174943445007,0.02164777918507854,1163,935,13,0.04644833085815467,1.0,
primary_32,main16x32|libero_long,2,14,low-vol/high-commit/high-consensus/sticky/early-flow,0.047874579124579125,0.029947215339868577,0.017927363784710548,455,278,12,0.08049457763607455,0.9970014992503748,
primary_32,main16x32|libero_long,3,29,high-vol/low-commit/high-consensus/sticky/late-flow,0.02030723905723906,0.0073252181406872775,0.012982020916551781,193,68,4,-0.018939393939393936,1.0,
primary_32,main16x32|libero_spatial,1,19,high-vol/high-commit/low-consensus/mobile/late-flow,0.1239067055393586,0.07799805004874878,0.04590865549060982,85,240,5,0.2506998556998557,0.672663668165917,
primary_32,main16x32|libero_spatial,2,27,high-vol/high-commit/low-consensus/sticky/late-flow,0.07434402332361516,0.07864803379915503,-0.004304010475539868,51,242,5,-0.22833333333333333,0.7796101949025487,
secondary_16,grid50x8|libero_goal,1,15,high-vol/high-commit/high-consensus/sticky,0.06951871657754011,0.012634925947619446,0.05688379062992066,156,151,0,,,untestable: no group with >=3 from-s transitions on both sides
secondary_16,grid50x8|libero_goal,2,13,high-vol/low-commit/high-consensus/sticky,0.05748663101604278,0.01589825119236884,0.04158837982367394,129,190,0,,,untestable: no group with >=3 from-s transitions on both sides
secondary_16,grid50x8|libero_goal,3,6,low-vol/high-commit/high-consensus/mobile,0.05124777183600713,0.03907622793071709,0.012171543905290037,115,467,0,,,untestable: no group with >=3 from-s transitions on both sides
secondary_16,grid50x8|libero_long,1,11,high-vol/high-commit/low-consensus/sticky,0.16726251276813076,0.11641913410904045,0.050843378659090305,1965,7384,69,0.20218519674142524,1.0,
secondary_16,grid50x8|libero_long,2,15,high-vol/high-commit/high-consensus/sticky,0.05873340143003064,0.019550342130987292,0.03918305929904335,690,1240,9,0.024504816171482837,1.0,
secondary_16,grid50x8|libero_long,3,9,high-vol/low-commit/low-consensus/sticky,0.06486210418794688,0.04118184971462807,0.023680254473318813,762,2612,31,0.052335158997150584,1.0,
secondary_16,grid50x8|libero_object,1,3,high-vol/high-commit/low-consensus/mobile,0.31351351351351353,0.1217380125980203,0.19177550091549322,232,2841,12,0.17945156695156697,1.0,
secondary_16,grid50x8|libero_object,2,11,high-vol/high-commit/low-consensus/sticky,0.2689189189189189,0.27711359643484595,-0.008194677515927062,199,6467,10,0.3723046398046398,1.0,
secondary_16,grid50x8|libero_object,3,4,low-vol/low-commit/high-consensus/mobile,0.07702702702702703,0.3033380468783477,-0.22631101985132068,57,7079,5,-0.17745071671273044,1.0,
secondary_16,grid50x8|libero_spatial,1,15,high-vol/high-commit/high-consensus/sticky,0.15136054421768708,0.025383141762452106,0.12597740245523498,267,265,0,,,untestable: no group with >=3 from-s transitions on both sides
secondary_16,grid50x8|libero_spatial,2,13,high-vol/low-commit/high-consensus/sticky,0.12414965986394558,0.03295019157088123,0.09119946829306436,219,344,0,,,untestable: no group with >=3 from-s transitions on both sides
secondary_16,grid50x8|libero_spatial,3,2,low-vol/high-commit/low-consensus/mobile,0.041383219954648526,0.035727969348659,0.005655250605989523,73,373,0,,,untestable: no group with >=3 from-s transitions on both sides
secondary_16,main16x32|libero_goal,1,15,high-vol/high-commit/high-consensus/sticky,0.1038961038961039,0.010606472667935817,0.09328963122816808,96,78,2,0.775,0.5197401299350325,
secondary_16,main16x32|libero_goal,2,13,high-vol/low-commit/high-consensus/sticky,0.0670995670995671,0.008158825129181398,0.05894074197038571,62,60,1,0.5,1.0,
secondary_16,main16x32|libero_goal,3,3,high-vol/high-commit/low-consensus/mobile,0.18398268398268397,0.21226543377753604,-0.02828274979485207,170,1561,6,-0.13125282447316347,1.0,
secondary_16,main16x32|libero_long,1,13,high-vol/low-commit/high-consensus/sticky,0.04555976430976431,0.01174189378433696,0.03381787052542735,433,109,8,0.1331003511522627,1.0,
secondary_16,main16x32|libero_long,2,12,low-vol/low-commit/high-consensus/sticky,0.16687710437710437,0.13885597328449856,0.028021131092605817,1586,1289,13,0.11394101702998911,1.0,
secondary_16,main16x32|libero_long,3,14,low-vol/high-commit/high-consensus/sticky,0.06734006734006734,0.04632123236022837,0.021018834979838967,640,430,13,0.16119214231635315,1.0,
secondary_16,main16x32|libero_spatial,1,15,high-vol/high-commit/high-consensus/sticky,0.2099125364431487,0.020799480012999676,0.18911305643014903,144,64,2,0.7333333333333334,0.768615692153923,
