stratification,detector,mode_short,n_dev,n_ext,recall_dev,recall_ext,expected_dev,expected_ext,sel_dev,sel_ext,p_dev,p_ext,discovered_on_development,same_sign,replicated,small_cell
suite,action_consensus|global,dropped,218,241,0.0504587143659591,0.0539419092237949,0.0488111339509487,0.0451623611152172,0.0478931805111841,0.2562856722875528,1.0,0.20775,False,True,False,False
suite,action_consensus|global,no_grasp,116,143,0.0086206896230578,0.006993006914854,0.0093077905476093,0.0074800108559429,-0.1106354621090729,-0.0971274321766138,1.0,1.0,False,True,False,False
suite,action_consensus|global,moved_unmet,72,89,0.0277777779847383,0.011235955171287,0.0267622955143451,0.0183145776391029,0.0537293317892622,-0.7048696571882408,1.0,0.7038,False,False,False,False
suite,action_consensus|global,regressed,28,26,0.0,0.0,0.0046338522806763,0.0035441471263766,-inf,-inf,1.0,1.0,False,True,False,True
suite,action_consensus|global,released_outside,18,25,0.0555555559694767,0.0,0.0464447438716888,0.0433314964175224,0.2584158623079358,-inf,1.0,0.37465,False,False,False,True
suite,action_consensus|global,no_contact,14,14,0.0,0.0,0.0136177381500601,0.0029000255744904,-inf,-inf,1.0,1.0,False,True,False,True
suite,action_consensus|global,timeout_holding,14,23,0.0,0.0,0.0019678613170981,0.0082890689373016,-inf,-inf,1.0,1.0,False,True,False,True
suite,action_consensus|global,mechanism,6,1,0.0,0.0,0.0043999911285936,0.0040500001050531,-inf,-inf,1.0,1.0,False,True,False,True
suite,action_consensus|global,no_meaningful_target_progress,1,2,0.0,0.0,0.1424500048160553,0.0035749999806284,-inf,-inf,1.0,1.0,False,True,False,True
suite,action_consensus|per_task,dropped,218,241,0.2660550475120544,0.2116182595491409,0.2946933507919311,0.2312323004007339,-0.1474897349616827,-0.1278788230193684,0.12715,0.24635,False,True,False,False
suite,action_consensus|per_task,no_grasp,116,143,0.1120689660310745,0.0769230797886848,0.1344446539878845,0.1077769324183464,-0.2626255649941269,-0.4865599994843562,0.40405,0.18225,False,True,False,False
suite,action_consensus|per_task,moved_unmet,72,89,0.2916666567325592,0.1797752827405929,0.2298405766487121,0.1836433410644531,0.3436869495101018,-0.0307119059751022,0.1881,1.0,False,False,False,False
suite,action_consensus|per_task,regressed,28,26,0.0714285746216774,0.0384615398943424,0.0815140232443809,0.0726851820945739,-0.1905469421611447,-0.9182447548931796,1.0,0.70385,False,True,False,True
suite,action_consensus|per_task,released_outside,18,25,0.4444444477558136,0.4000000059604645,0.3051780462265014,0.2363110780715942,0.5423519222946319,0.7593127582278505,0.17655,0.0474,False,True,False,True
suite,action_consensus|per_task,no_contact,14,14,0.1428571492433548,0.2142857164144516,0.1145192980766296,0.1039378568530082,0.3189825045599432,1.0438144711129484,1.0,0.1683,False,True,False,True
suite,action_consensus|per_task,timeout_holding,14,23,0.5,0.3478260934352875,0.3125941455364227,0.1759584546089172,0.6776373360144762,0.9831313300503176,0.0933,0.02305,False,True,False,True
suite,action_consensus|per_task,mechanism,6,1,0.0,1.0,0.0830136910080909,0.0723500028252601,-inf,3.788863116680631,1.0,0.07235,False,False,False,True
suite,action_consensus|per_task,no_meaningful_target_progress,1,2,0.0,0.0,0.3570500016212463,0.0737499967217445,-inf,-inf,1.0,1.0,False,True,False,True
suite,conditional_effective_rank|global,dropped,218,241,0.0366972461342811,0.0912863090634346,0.0357050448656082,0.0707031786441803,0.0395438721194563,0.3686234273622565,1.0,0.13825,False,True,False,False
suite,conditional_effective_rank|global,no_grasp,116,143,0.1810344755649566,0.2587412595748901,0.1448691636323928,0.2483670711517334,0.3215139248987499,0.0590362166440594,0.16875,0.7929,False,True,False,False
suite,conditional_effective_rank|global,moved_unmet,72,89,0.0694444477558136,0.1685393303632736,0.0945381820201873,0.1752506792545318,-0.4450377697635027,-0.0563347377663565,0.49045,0.87095,False,True,False,False
suite,conditional_effective_rank|global,regressed,28,26,0.1071428582072258,0.1538461595773697,0.1896328181028366,0.31374591588974,-0.8236729726458418,-1.0281082487670865,0.31135,0.0765,False,True,False,True
suite,conditional_effective_rank|global,released_outside,18,25,0.0,0.0799999982118606,0.0421146042644977,0.0912166982889175,-inf,-0.1892979831000314,0.58875,1.0,False,False,False,True
suite,conditional_effective_rank|global,no_contact,14,14,0.2857142984867096,0.3571428656578064,0.1617782711982727,0.2481875717639923,0.8205553881438308,0.5250704292053437,0.24485,0.3315,False,True,False,True
suite,conditional_effective_rank|global,timeout_holding,14,23,0.0714285746216774,0.1304347813129425,0.0809937641024589,0.2175218760967254,-0.1813095036288751,-0.7378318743587169,1.0,0.28815,False,True,False,True
suite,conditional_effective_rank|global,mechanism,6,1,0.0,0.0,0.189663290977478,0.3109500110149383,-inf,-inf,0.36465,1.0,False,True,False,True
suite,conditional_effective_rank|global,no_meaningful_target_progress,1,2,0.0,0.0,0.0,0.310575008392334,,-inf,1.0,0.57025,False,False,False,True
suite,conditional_effective_rank|per_task,dropped,218,241,0.3669724762439728,0.2780083119869232,0.3409968614578247,0.2501349747180938,0.1059134010576042,0.1524212236572758,0.1437,0.08565,False,True,False,False
suite,conditional_effective_rank|per_task,no_grasp,116,143,0.1293103396892547,0.1328671276569366,0.1575748771429062,0.1325609683990478,-0.2851998998594424,0.00332816793344,0.32815,1.0,False,False,False,False
suite,conditional_effective_rank|per_task,moved_unmet,72,89,0.1805555522441864,0.123595505952835,0.1996175199747085,0.1386764198541641,-0.1447955631600676,-0.1660962102678036,0.7193,0.73045,False,True,False,False
suite,conditional_effective_rank|per_task,regressed,28,26,0.0357142873108387,0.0384615398943424,0.0769101902842521,0.0875000208616256,-1.106673429807054,-1.1858668355320172,0.48885,0.48595,False,True,False,True
suite,conditional_effective_rank|per_task,released_outside,18,25,0.1666666716337204,0.1199999973177909,0.2904545068740845,0.2119321972131729,-0.8013465786303325,-0.8205684082294293,0.2437,0.2866,False,True,False,True
suite,conditional_effective_rank|per_task,no_contact,14,14,0.1428571492433548,0.0714285746216774,0.1293085813522339,0.1290378719568252,0.14375521690436,-0.853221314104932,1.0,0.69255,False,False,False,True
suite,conditional_effective_rank|per_task,timeout_holding,14,23,0.0,0.0,0.0626682192087173,0.077246680855751,-inf,-inf,0.55195,0.22125,False,True,False,True
suite,conditional_effective_rank|per_task,mechanism,6,1,0.6666666865348816,1.0,0.0772895663976669,0.0921000018715858,3.108620059455322,3.440655004140768,0.0006,0.0921,True,True,False,True
suite,conditional_effective_rank|per_task,no_meaningful_target_progress,1,2,0.0,0.0,0.4796999990940094,0.0861250013113021,-inf,-inf,1.0,1.0,False,True,False,True
suite,conditional_energy|global,dropped,218,241,0.0642201825976371,0.0663900449872016,0.040076307952404,0.0466457940638065,0.6802771613569885,0.5092199267708706,0.00975,0.0386,False,True,False,False
suite,conditional_energy|global,no_grasp,116,143,0.0258620698004961,0.0419580414891243,0.0685903653502464,0.0715275555849075,-1.4071681983344244,-0.7695518014598605,0.03175,0.0909,False,True,False,False
suite,conditional_energy|global,moved_unmet,72,89,0.0555555559694767,0.0337078645825386,0.0551162399351596,0.0586456358432769,0.0114537292526591,-0.7989385186214332,1.0,0.3265,False,False,False,False
suite,conditional_energy|global,regressed,28,26,0.1071428582072258,0.1153846159577369,0.0861768797039985,0.0882767513394355,0.3141629205375115,0.38634544134775,0.72115,0.70445,False,True,False,True
suite,conditional_energy|global,released_outside,18,25,0.0555555559694767,0.1199999973177909,0.0416844300925731,0.0520092844963073,0.4144225881407323,1.2061932778913729,1.0,0.13,False,True,False,True
suite,conditional_energy|global,no_contact,14,14,0.0,0.0,0.0773696899414062,0.068713940680027,-inf,-inf,0.3929,0.6024,False,True,False,True
suite,conditional_energy|global,timeout_holding,14,23,0.0,0.0869565233588218,0.0365464612841606,0.064994677901268,-inf,0.4199726729074168,0.66605,0.65525,False,False,False,True
suite,conditional_energy|global,mechanism,6,1,0.1666666716337204,0.0,0.0854552462697029,0.0863000005483627,0.9637246674743476,-inf,1.0,1.0,False,False,False,True
