cohort,detector,mode,mode_short,n_mode,caught,mean_alarm_chunk,median_alarm_chunk,mean_prior_at_alarm,early_caught
development_main,action_consensus|global,object_released_or_dropped_before_goal,dropped,218,11,15.636363636363637,16.0,0.2078490738514069,11
development_main,action_consensus|global,stable_grasp_not_observed,no_grasp,116,1,33.0,33.0,0.43529411764705883,0
development_main,action_consensus|global,object_moved_but_goal_unmet,moved_unmet,72,2,16.0,16.0,0.21074380165289255,2
development_main,action_consensus|global,goal_predicate_regressed,regressed,28,0,,,,0
development_main,action_consensus|global,object_released_outside_goal,released_outside,18,1,21.0,21.0,0.864406779661017,0
development_main,action_consensus|global,approached_target_without_observed_contact,no_contact,14,0,,,,0
development_main,action_consensus|global,timeout_while_holding_target,timeout_holding,14,0,,,,0
development_main,action_consensus|global,mechanism_threshold_not_reached,mechanism,6,0,,,,0
development_main,action_consensus|global,no_meaningful_target_progress,no_meaningful_target_progress,1,0,,,,0
development_main,action_consensus|per_task,object_released_or_dropped_before_goal,dropped,218,58,20.29310344827586,19.0,0.7296623978637565,12
development_main,action_consensus|per_task,stable_grasp_not_observed,no_grasp,116,13,19.23076923076923,11.0,0.3439426447562149,8
development_main,action_consensus|per_task,object_moved_but_goal_unmet,moved_unmet,72,21,20.857142857142858,17.0,0.60837675443252,8
development_main,action_consensus|per_task,goal_predicate_regressed,regressed,28,2,49.5,49.5,0.9911504424778761,0
development_main,action_consensus|per_task,object_released_outside_goal,released_outside,18,8,14.875,15.5,0.4932779988869421,4
development_main,action_consensus|per_task,approached_target_without_observed_contact,no_contact,14,2,25.0,25.0,0.2547244380773041,1
development_main,action_consensus|per_task,timeout_while_holding_target,timeout_holding,14,7,18.714285714285715,19.0,0.609754068825869,1
development_main,action_consensus|per_task,mechanism_threshold_not_reached,mechanism,6,0,,,,0
development_main,action_consensus|per_task,no_meaningful_target_progress,no_meaningful_target_progress,1,0,,,,0
development_main,conditional_effective_rank|global,object_released_or_dropped_before_goal,dropped,218,8,34.0,34.5,0.5109466833589347,0
development_main,conditional_effective_rank|global,stable_grasp_not_observed,no_grasp,116,21,22.428571428571427,21.0,0.1624845682161023,19
development_main,conditional_effective_rank|global,object_moved_but_goal_unmet,moved_unmet,72,5,32.4,35.0,0.4592590915337021,1
development_main,conditional_effective_rank|global,goal_predicate_regressed,regressed,28,3,22.666666666666668,20.0,0.1900689446774909,2
development_main,conditional_effective_rank|global,object_released_outside_goal,released_outside,18,0,,,,0
development_main,conditional_effective_rank|global,approached_target_without_observed_contact,no_contact,14,4,22.0,22.0,0.12121791993031224,4
development_main,conditional_effective_rank|global,timeout_while_holding_target,timeout_holding,14,1,21.0,21.0,0.09749670619235837,1
development_main,conditional_effective_rank|global,mechanism_threshold_not_reached,mechanism,6,0,,,,0
development_main,conditional_effective_rank|global,no_meaningful_target_progress,no_meaningful_target_progress,1,0,,,,0
development_main,conditional_effective_rank|per_task,object_released_or_dropped_before_goal,dropped,218,80,20.175,18.0,0.7520012917139648,22
development_main,conditional_effective_rank|per_task,stable_grasp_not_observed,no_grasp,116,15,23.666666666666668,20.0,0.9229997688395746,0
development_main,conditional_effective_rank|per_task,object_moved_but_goal_unmet,moved_unmet,72,13,19.846153846153847,19.0,0.7527563345745164,4
development_main,conditional_effective_rank|per_task,goal_predicate_regressed,regressed,28,1,31.0,31.0,0.4228571428571429,0
development_main,conditional_effective_rank|per_task,object_released_outside_goal,released_outside,18,3,25.666666666666668,21.0,0.724271186440678,0
development_main,conditional_effective_rank|per_task,approached_target_without_observed_contact,no_contact,14,2,20.5,20.5,0.9553571428571428,0
development_main,conditional_effective_rank|per_task,timeout_while_holding_target,timeout_holding,14,0,,,,0
development_main,conditional_effective_rank|per_task,mechanism_threshold_not_reached,mechanism,6,4,32.0,32.0,0.42415432430817046,0
development_main,conditional_effective_rank|per_task,no_meaningful_target_progress,no_meaningful_target_progress,1,0,,,,0
development_main,conditional_energy|global,object_released_or_dropped_before_goal,dropped,218,14,31.142857142857142,29.5,0.5987195269587862,1
development_main,conditional_energy|global,stable_grasp_not_observed,no_grasp,116,3,35.0,35.0,0.444,0
development_main,conditional_energy|global,object_moved_but_goal_unmet,moved_unmet,72,4,30.5,28.5,0.7449639678333337,0
development_main,conditional_energy|global,goal_predicate_regressed,regressed,28,3,32.333333333333336,32.0,0.42872635742538656,0
development_main,conditional_energy|global,object_released_outside_goal,released_outside,18,1,15.0,15.0,0.20278330019880716,1
development_main,conditional_energy|global,approached_target_without_observed_contact,no_contact,14,0,,,,0
development_main,conditional_energy|global,timeout_while_holding_target,timeout_holding,14,0,,,,0
development_main,conditional_energy|global,mechanism_threshold_not_reached,mechanism,6,1,34.0,34.0,0.4378698224852071,0
development_main,conditional_energy|global,no_meaningful_target_progress,no_meaningful_target_progress,1,0,,,,0
development_main,conditional_energy|per_task,object_released_or_dropped_before_goal,dropped,218,19,21.210526315789473,15.0,0.368036317744889,11
development_main,conditional_energy|per_task,stable_grasp_not_observed,no_grasp,116,1,28.0,28.0,0.39015817223198596,0
