tag,benchmark,task_id,branch_query,strategy,seed,exit_code,success,action_steps,controlled_queries,replay_state_max_abs_diff,wall_seconds
plus-task00-BackgroundTextures-0-init00,plus,155,0,native,6,,True,273,0,0.0,
plus-task00-BackgroundTextures-0-init00,plus,155,0,native,7,,True,274,0,0.0,
plus-task00-BackgroundTextures-0-init00,plus,155,0,native,8,,True,272,0,0.0,
plus-task00-BackgroundTextures-0-init00,plus,155,0,native,9,,True,271,0,0.0,
plus-task00-BackgroundTextures-0-init00,plus,155,0,native,10,,True,272,0,0.0,
plus-task00-BackgroundTextures-0-init00,plus,155,0,native,11,,True,274,0,0.0,
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick,6,,True,260,0,0.0,
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick,7,,True,261,0,0.0,
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick,8,,True,272,0,0.0,
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick,9,,True,261,0,0.0,
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick,10,,False,520,0,0.0,
plus-task00-BackgroundTextures-0-init00,plus,155,0,kick,11,,False,520,3,0.0,
plus-task00-CameraViewpoints-0-init00,plus,685,0,native,6,,False,520,0,0.0,
plus-task00-CameraViewpoints-0-init00,plus,685,0,native,7,,False,520,0,0.0,
plus-task00-CameraViewpoints-0-init00,plus,685,0,native,8,,False,520,0,0.0,
plus-task00-CameraViewpoints-0-init00,plus,685,0,native,9,,False,520,0,0.0,
plus-task00-CameraViewpoints-0-init00,plus,685,0,native,10,,False,520,0,0.0,
plus-task00-CameraViewpoints-0-init00,plus,685,0,native,11,,False,520,0,0.0,
plus-task00-CameraViewpoints-0-init00,plus,685,0,kick,6,,False,520,0,0.0,
plus-task00-CameraViewpoints-0-init00,plus,685,0,kick,7,,True,252,0,0.0,
plus-task00-CameraViewpoints-0-init00,plus,685,0,kick,8,,True,257,0,0.0,
plus-task00-CameraViewpoints-0-init00,plus,685,0,kick,9,,True,251,0,0.0,
plus-task00-CameraViewpoints-0-init00,plus,685,0,kick,10,,True,260,0,0.0,
plus-task00-CameraViewpoints-0-init00,plus,685,0,kick,11,,True,249,0,0.0,
plus-task00-LanguageInstructions-0-init00,plus,1108,0,native,6,,False,520,0,0.0,
plus-task00-LanguageInstructions-0-init00,plus,1108,0,native,7,,False,520,0,0.0,
plus-task00-LanguageInstructions-0-init00,plus,1108,0,native,8,,False,520,0,0.0,
plus-task00-LanguageInstructions-0-init00,plus,1108,0,native,9,,False,520,0,0.0,
plus-task00-LanguageInstructions-0-init00,plus,1108,0,native,10,,False,520,0,0.0,
plus-task00-LanguageInstructions-0-init00,plus,1108,0,native,11,,False,520,0,0.0,
plus-task00-LanguageInstructions-0-init00,plus,1108,0,kick,6,,False,520,0,0.0,
plus-task00-LanguageInstructions-0-init00,plus,1108,0,kick,7,,True,328,0,0.0,
plus-task00-LanguageInstructions-0-init00,plus,1108,0,kick,8,,False,520,0,0.0,
plus-task00-LanguageInstructions-0-init00,plus,1108,0,kick,9,,False,520,0,0.0,
plus-task00-LanguageInstructions-0-init00,plus,1108,0,kick,10,,True,242,0,0.0,
plus-task00-LanguageInstructions-0-init00,plus,1108,0,kick,11,,False,520,0,0.0,
plus-task00-LightConditions-0-init00,plus,2408,0,native,6,,True,263,0,0.0,
plus-task00-LightConditions-0-init00,plus,2408,0,native,7,,True,265,0,0.0,
plus-task00-LightConditions-0-init00,plus,2408,0,native,8,,True,266,0,0.0,
plus-task00-LightConditions-0-init00,plus,2408,0,native,9,,True,263,0,0.0,
plus-task00-LightConditions-0-init00,plus,2408,0,native,10,,True,269,0,0.0,
plus-task00-LightConditions-0-init00,plus,2408,0,native,11,,True,263,0,0.0,
plus-task00-LightConditions-0-init00,plus,2408,0,kick,6,,True,261,0,0.0,
plus-task00-LightConditions-0-init00,plus,2408,0,kick,7,,True,263,0,0.0,
plus-task00-LightConditions-0-init00,plus,2408,0,kick,8,,True,265,0,0.0,
plus-task00-LightConditions-0-init00,plus,2408,0,kick,9,,True,262,0,0.0,
plus-task00-LightConditions-0-init00,plus,2408,0,kick,10,,True,263,0,0.0,
plus-task00-LightConditions-0-init00,plus,2408,0,kick,11,,True,260,0,0.0,
plus-task00-ObjectsLayout-0-init00,plus,2069,0,native,6,,False,520,0,0.0,
plus-task00-ObjectsLayout-0-init00,plus,2069,0,native,7,,False,520,0,0.0,
plus-task00-ObjectsLayout-0-init00,plus,2069,0,native,8,,False,520,0,0.0,
plus-task00-ObjectsLayout-0-init00,plus,2069,0,native,9,,False,520,0,0.0,
plus-task00-ObjectsLayout-0-init00,plus,2069,0,native,10,,False,520,0,0.0,
plus-task00-ObjectsLayout-0-init00,plus,2069,0,native,11,,True,362,0,0.0,
plus-task00-ObjectsLayout-0-init00,plus,2069,0,kick,6,,False,520,0,0.0,
plus-task00-ObjectsLayout-0-init00,plus,2069,0,kick,7,,True,425,3,0.0,
plus-task00-ObjectsLayout-0-init00,plus,2069,0,kick,8,,True,502,0,0.0,
plus-task00-ObjectsLayout-0-init00,plus,2069,0,kick,9,,False,520,1,0.0,
