fold,suite,seed,method,calibration,alpha,scope,origin,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query
libero_long_20260907,libero_long,20260907,eef_motion_low,episode,0.01,unseen,round5,1200,49,1151,35,42,0.7142857142857143,0.0364900086880973,0.4545454545454545,0.8388978527988086,0.7311616954474096,30.0
libero_long_20260907,libero_long,20260907,eef_motion_low,episode,0.03,seen,round5,560,42,518,27,14,0.6428571428571429,0.027027027027027,0.6585365853658537,0.8079150579150579,0.7802197802197801,34.0
libero_long_20260907,libero_long,20260907,eef_motion_low,episode,0.03,unseen,round5,1200,49,1151,41,60,0.8367346938775511,0.052128583840139,0.4059405940594059,0.892303055018706,0.6507064364207221,28.0
libero_long_20260907,libero_long,20260907,eef_motion_low,episode,0.05,seen,round5,560,42,518,30,21,0.7142857142857143,0.0405405405405405,0.5882352941176471,0.8368725868725869,0.7687728937728938,34.0
libero_long_20260907,libero_long,20260907,eef_motion_low,episode,0.05,unseen,round5,1200,49,1151,41,69,0.8367346938775511,0.0599478714161598,0.3727272727272727,0.8883934112306956,0.6357927786499215,28.0
libero_long_20260907,libero_long,20260907,eef_motion_low,episode,0.1,seen,round5,560,42,518,33,49,0.7857142857142857,0.0945945945945946,0.4024390243902439,0.8455598455598455,0.7083333333333334,33.0
libero_long_20260907,libero_long,20260907,eef_motion_low,episode,0.1,unseen,round5,1200,49,1151,46,76,0.9387755102040816,0.0660295395308427,0.3770491803278688,0.9363729853366196,0.5816326530612245,27.0
libero_long_20260907,libero_long,20260907,eef_motion_low,episode,0.15,seen,round5,560,42,518,35,84,0.8333333333333334,0.1621621621621621,0.2941176470588235,0.8355855855855856,0.6941391941391941,33.0
libero_long_20260907,libero_long,20260907,eef_motion_low,episode,0.15,unseen,round5,1200,49,1151,48,83,0.979591836734694,0.0721112076455256,0.366412213740458,0.953740314544584,0.5494505494505495,27.0
libero_long_20260907,libero_long,20260907,eef_motion_low,episode,0.2,seen,round5,560,42,518,36,97,0.8571428571428571,0.1872586872586872,0.2706766917293233,0.834942084942085,0.6579670329670331,32.0
libero_long_20260907,libero_long,20260907,eef_motion_low,episode,0.2,unseen,round5,1200,49,1151,49,96,1.0,0.0834057341442224,0.3379310344827586,0.9582971329278888,0.521585557299843,27.0
libero_long_20260907,libero_long,20260907,eef_motion_low,task_init,0.01,seen,round5,560,42,518,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,eef_motion_low,task_init,0.01,unseen,round5,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,eef_motion_low,task_init,0.03,seen,round5,560,42,518,21,1,0.5,0.0019305019305019,0.9545454545454546,0.749034749034749,0.8681318681318683,36.0
libero_long_20260907,libero_long,20260907,eef_motion_low,task_init,0.03,unseen,round5,1200,49,1151,30,23,0.6122448979591837,0.0199826238053866,0.5660377358490566,0.7961311370768985,0.7896389324960754,32.0
libero_long_20260907,libero_long,20260907,eef_motion_low,task_init,0.05,seen,round5,560,42,518,22,3,0.5238095238095238,0.0057915057915057,0.88,0.7590090090090089,0.8402014652014651,35.0
libero_long_20260907,libero_long,20260907,eef_motion_low,task_init,0.05,unseen,round5,1200,49,1151,33,34,0.673469387755102,0.0295395308427454,0.4925373134328358,0.8219649284561783,0.7452904238618524,31.0
libero_long_20260907,libero_long,20260907,eef_motion_low,task_init,0.1,seen,round5,560,42,518,26,11,0.6190476190476191,0.0212355212355212,0.7027027027027027,0.7989060489060489,0.7902930402930404,34.0
libero_long_20260907,libero_long,20260907,eef_motion_low,task_init,0.1,unseen,round5,1200,49,1151,35,53,0.7142857142857143,0.0460469157254561,0.3977272727272727,0.8341193992801291,0.7001569858712715,29.0
libero_long_20260907,libero_long,20260907,eef_motion_low,task_init,0.15,seen,round5,560,42,518,28,15,0.6666666666666666,0.0289575289575289,0.6511627906976745,0.8188545688545688,0.7788461538461539,34.0
libero_long_20260907,libero_long,20260907,eef_motion_low,task_init,0.15,unseen,round5,1200,49,1151,41,64,0.8367346938775511,0.0556038227628149,0.3904761904761905,0.8905654355573681,0.6475667189952904,28.0
libero_long_20260907,libero_long,20260907,eef_motion_low,task_init,0.2,seen,round5,560,42,518,32,30,0.7619047619047619,0.0579150579150579,0.5161290322580645,0.8519948519948519,0.7358058608058607,33.5
libero_long_20260907,libero_long,20260907,eef_motion_low,task_init,0.2,unseen,round5,1200,49,1151,45,75,0.9183673469387756,0.0651607298001737,0.375,0.9266033085693008,0.6059654631083202,28.0
libero_long_20260907,libero_long,20260907,clock_q7,episode,0.01,seen,round5,560,42,518,42,8,1.0,0.0154440154440154,0.84,0.9922779922779924,0.826923076923077,42.0
libero_long_20260907,libero_long,20260907,clock_q7,episode,0.01,unseen,round5,1200,49,1151,49,2,1.0,0.0017376194613379,0.9607843137254902,0.9991311902693312,0.8269230769230769,42.0
libero_long_20260907,libero_long,20260907,clock_q7,episode,0.03,seen,round5,560,42,518,42,12,1.0,0.0231660231660231,0.7777777777777778,0.9884169884169884,0.7884615384615384,40.0
libero_long_20260907,libero_long,20260907,clock_q7,episode,0.03,unseen,round5,1200,49,1151,49,3,1.0,0.0026064291920069,0.9423076923076924,0.9986967854039964,0.7884615384615385,40.0
libero_long_20260907,libero_long,20260907,clock_q7,episode,0.05,seen,round5,560,42,518,42,27,1.0,0.0521235521235521,0.6086956521739131,0.973938223938224,0.7692307692307692,39.0
libero_long_20260907,libero_long,20260907,clock_q7,episode,0.05,unseen,round5,1200,49,1151,49,4,1.0,0.0034752389226759,0.9245283018867924,0.998262380538662,0.7692307692307693,39.0
libero_long_20260907,libero_long,20260907,clock_q7,episode,0.1,seen,round5,560,42,518,42,56,1.0,0.1081081081081081,0.4285714285714285,0.945945945945946,0.7115384615384615,36.0
libero_long_20260907,libero_long,20260907,clock_q7,episode,0.1,unseen,round5,1200,49,1151,49,10,1.0,0.0086880973066898,0.8305084745762712,0.9956559513466552,0.7115384615384615,36.0
libero_long_20260907,libero_long,20260907,clock_q7,episode,0.15,seen,round5,560,42,518,42,89,1.0,0.1718146718146718,0.3206106870229007,0.914092664092664,0.5384615384615385,27.0
libero_long_20260907,libero_long,20260907,clock_q7,episode,0.15,unseen,round5,1200,49,1151,49,87,1.0,0.0755864465682015,0.3602941176470588,0.9622067767158992,0.5384615384615384,27.0
libero_long_20260907,libero_long,20260907,clock_q7,episode,0.2,seen,round5,560,42,518,42,89,1.0,0.1718146718146718,0.3206106870229007,0.914092664092664,0.5384615384615385,27.0
libero_long_20260907,libero_long,20260907,clock_q7,episode,0.2,unseen,round5,1200,49,1151,49,87,1.0,0.0755864465682015,0.3602941176470588,0.9622067767158992,0.5384615384615384,27.0
libero_long_20260907,libero_long,20260907,clock_q7,task_init,0.01,seen,round5,560,42,518,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,clock_q7,task_init,0.01,unseen,round5,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,clock_q7,task_init,0.03,seen,round5,560,42,518,42,4,1.0,0.0077220077220077,0.9130434782608696,0.996138996138996,0.8846153846153848,45.0
libero_long_20260907,libero_long,20260907,clock_q7,task_init,0.03,unseen,round5,1200,49,1151,49,1,1.0,0.0008688097306689,0.98,0.9995655951346656,0.8846153846153848,45.0
libero_long_20260907,libero_long,20260907,clock_q7,task_init,0.05,seen,round5,560,42,518,42,7,1.0,0.0135135135135135,0.8571428571428571,0.9932432432432432,0.8461538461538461,43.0
libero_long_20260907,libero_long,20260907,clock_q7,task_init,0.05,unseen,round5,1200,49,1151,49,1,1.0,0.0008688097306689,0.98,0.9995655951346656,0.8461538461538461,43.0
libero_long_20260907,libero_long,20260907,clock_q7,task_init,0.1,seen,round5,560,42,518,42,12,1.0,0.0231660231660231,0.7777777777777778,0.9884169884169884,0.7884615384615384,40.0
libero_long_20260907,libero_long,20260907,clock_q7,task_init,0.1,unseen,round5,1200,49,1151,49,3,1.0,0.0026064291920069,0.9423076923076924,0.9986967854039964,0.7884615384615385,40.0
libero_long_20260907,libero_long,20260907,clock_q7,task_init,0.15,seen,round5,560,42,518,42,27,1.0,0.0521235521235521,0.6086956521739131,0.973938223938224,0.7692307692307692,39.0
libero_long_20260907,libero_long,20260907,clock_q7,task_init,0.15,unseen,round5,1200,49,1151,49,4,1.0,0.0034752389226759,0.9245283018867924,0.998262380538662,0.7692307692307693,39.0
libero_long_20260907,libero_long,20260907,clock_q7,task_init,0.2,seen,round5,560,42,518,42,57,1.0,0.11003861003861,0.4242424242424242,0.9449806949806948,0.5961538461538461,30.0
libero_long_20260907,libero_long,20260907,clock_q7,task_init,0.2,unseen,round5,1200,49,1151,49,42,1.0,0.0364900086880973,0.5384615384615384,0.9817549956559514,0.5961538461538461,30.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,episode,0.01,seen,round3_v7,560,42,518,29,7,0.6904761904761905,0.0135135135135135,0.8055555555555556,0.8384813384813384,0.7687728937728938,33.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,episode,0.01,unseen,round3_v7,1200,49,1151,30,15,0.6122448979591837,0.0130321459600347,0.6666666666666666,0.7996063759995745,0.8324175824175823,35.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,episode,0.03,seen,round3_v7,560,42,518,35,10,0.8333333333333334,0.0193050193050193,0.7777777777777778,0.9070141570141572,0.7037545787545787,32.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,episode,0.03,unseen,round3_v7,1200,49,1151,38,23,0.7755102040816326,0.0199826238053866,0.6229508196721312,0.877763790138123,0.7786499215070645,34.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,episode,0.05,seen,round3_v7,560,42,518,37,13,0.8809523809523809,0.025096525096525,0.74,0.927927927927928,0.6401098901098903,31.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,episode,0.05,unseen,round3_v7,1200,49,1151,41,31,0.8367346938775511,0.0269331016507384,0.5694444444444444,0.9049007961134062,0.7350863422291994,32.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,episode,0.1,seen,round3_v7,560,42,518,41,45,0.9761904761904762,0.0868725868725868,0.4767441860465116,0.9446589446589448,0.4546703296703298,28.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,episode,0.1,unseen,round3_v7,1200,49,1151,45,44,0.9183673469387756,0.0382276281494352,0.5056179775280899,0.94006985939467,0.6726844583987441,30.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,episode,0.15,seen,round3_v7,560,42,518,42,93,1.0,0.1795366795366795,0.3111111111111111,0.9102316602316602,0.3269230769230769,9.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,episode,0.15,unseen,round3_v7,1200,49,1151,48,64,0.979591836734694,0.0556038227628149,0.4285714285714285,0.9619940069859396,0.5788854003139717,29.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,episode,0.2,seen,round3_v7,560,42,518,42,109,1.0,0.2104247104247104,0.2781456953642384,0.8947876447876448,0.2957875457875458,9.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,episode,0.2,unseen,round3_v7,1200,49,1151,49,93,1.0,0.0807993049522154,0.3450704225352112,0.9596003475238922,0.5584772370486657,29.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,task_init,0.01,seen,round3_v7,560,42,518,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,v7_guard_constant,task_init,0.01,unseen,round3_v7,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,v7_guard_constant,task_init,0.03,seen,round3_v7,560,42,518,25,4,0.5952380952380952,0.0077220077220077,0.8620689655172413,0.7937580437580438,0.8099816849816849,34.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,task_init,0.03,unseen,round3_v7,1200,49,1151,18,7,0.3673469387755102,0.0060816681146828,0.72,0.6806326353304136,0.8983516483516485,35.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,task_init,0.05,seen,round3_v7,560,42,518,25,6,0.5952380952380952,0.0115830115830115,0.8064516129032258,0.7918275418275419,0.804029304029304,33.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,task_init,0.05,unseen,round3_v7,1200,49,1151,21,10,0.4285714285714285,0.0086880973066898,0.6774193548387096,0.7099416656323694,0.8740188383045526,34.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,task_init,0.1,seen,round3_v7,560,42,518,31,7,0.7380952380952381,0.0135135135135135,0.8157894736842105,0.8622908622908623,0.7568681318681318,33.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,task_init,0.1,unseen,round3_v7,1200,49,1151,32,20,0.6530612244897959,0.0173761946133796,0.6153846153846154,0.817842514938208,0.8284929356357927,35.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,task_init,0.15,seen,round3_v7,560,42,518,37,12,0.8809523809523809,0.0231660231660231,0.7551020408163265,0.9288931788931788,0.6414835164835165,31.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,task_init,0.15,unseen,round3_v7,1200,49,1151,39,28,0.7959183673469388,0.0243266724587315,0.582089552238806,0.8857958474441037,0.7554945054945055,34.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,task_init,0.2,seen,round3_v7,560,42,518,38,29,0.9047619047619048,0.0559845559845559,0.5671641791044776,0.9243886743886744,0.5796703296703297,31.0
libero_long_20260907,libero_long,20260907,v7_guard_constant,task_init,0.2,unseen,round3_v7,1200,49,1151,44,39,0.8979591836734694,0.0338835794960903,0.5301204819277109,0.9320378020886896,0.7017268445839875,32.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,episode,0.01,seen,round3_v7,560,42,518,9,3,0.2142857142857142,0.0057915057915057,0.75,0.6042471042471041,0.9313186813186812,35.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,episode,0.01,unseen,round3_v7,1200,49,1151,39,8,0.7959183673469388,0.0069504778453518,0.8297872340425532,0.8944839447507934,0.7064364207221351,31.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,episode,0.03,seen,round3_v7,560,42,518,17,15,0.4047619047619047,0.0289575289575289,0.53125,0.6879021879021878,0.881868131868132,39.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,episode,0.03,unseen,round3_v7,1200,49,1151,43,26,0.8775510204081632,0.0225890529973935,0.6231884057971014,0.9274809837053848,0.6350078492935636,30.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,episode,0.05,seen,round3_v7,560,42,518,20,33,0.4761904761904761,0.0637065637065637,0.3773584905660377,0.7062419562419563,0.853937728937729,36.5
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,episode,0.05,unseen,round3_v7,1200,49,1151,47,50,0.9591836734693876,0.0434404865334491,0.4845360824742268,0.9578715934679692,0.598901098901099,29.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,episode,0.1,seen,round3_v7,560,42,518,26,59,0.6190476190476191,0.1138996138996139,0.3058823529411765,0.7525740025740026,0.788919413919414,35.5
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,episode,0.1,unseen,round3_v7,1200,49,1151,47,83,0.9591836734693876,0.0721112076455256,0.3615384615384615,0.943536232911931,0.5812401883830456,27.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,episode,0.15,seen,round3_v7,560,42,518,30,82,0.7142857142857143,0.1583011583011583,0.2678571428571428,0.7779922779922781,0.694139194139194,28.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,episode,0.15,unseen,round3_v7,1200,49,1151,47,99,0.9591836734693876,0.0860121633362293,0.3219178082191781,0.9365857550665792,0.5706436420722135,26.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,episode,0.2,seen,round3_v7,560,42,518,33,101,0.7857142857142857,0.1949806949806949,0.2462686567164179,0.7953667953667953,0.6478937728937728,25.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,episode,0.2,unseen,round3_v7,1200,49,1151,47,115,0.9591836734693876,0.0999131190269331,0.2901234567901234,0.9296352772212272,0.5616169544740973,26.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,task_init,0.01,seen,round3_v7,560,42,518,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,task_init,0.01,unseen,round3_v7,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,task_init,0.03,seen,round3_v7,560,42,518,5,1,0.119047619047619,0.0019305019305019,0.8333333333333334,0.5585585585585585,0.9606227106227104,29.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,task_init,0.03,unseen,round3_v7,1200,49,1151,30,1,0.6122448979591837,0.0008688097306689,0.967741935483871,0.8056880441142573,0.7759026687598115,31.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,task_init,0.05,seen,round3_v7,560,42,518,5,1,0.119047619047619,0.0019305019305019,0.8333333333333334,0.5585585585585585,0.9606227106227104,29.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,task_init,0.05,unseen,round3_v7,1200,49,1151,33,1,0.673469387755102,0.0008688097306689,0.9705882352941176,0.8363002890122165,0.7441130298273155,31.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,task_init,0.1,seen,round3_v7,560,42,518,15,8,0.3571428571428571,0.0154440154440154,0.6521739130434783,0.6708494208494209,0.8905677655677655,39.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,task_init,0.1,unseen,round3_v7,1200,49,1151,42,16,0.8571428571428571,0.0139009556907037,0.7241379310344828,0.9216209507260767,0.6534536891679749,30.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,task_init,0.15,seen,round3_v7,560,42,518,19,18,0.4523809523809524,0.0347490347490347,0.5135135135135135,0.7088159588159588,0.8704212454212454,39.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,task_init,0.15,unseen,round3_v7,1200,49,1151,44,32,0.8979591836734694,0.0278019113814074,0.5789473684210527,0.935078636146031,0.6189167974882261,29.5
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,task_init,0.2,seen,round3_v7,560,42,518,21,44,0.5,0.0849420849420849,0.3230769230769231,0.7075289575289575,0.8502747252747253,37.0
libero_long_20260907,libero_long,20260907,v7_turbulence_constant,task_init,0.2,unseen,round3_v7,1200,49,1151,47,59,0.9591836734693876,0.05125977410947,0.4433962264150943,0.9539619496799588,0.5953689167974883,29.0
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,episode,0.01,seen,round3_v7,560,42,518,19,4,0.4523809523809524,0.0077220077220077,0.8260869565217391,0.7223294723294723,0.8827838827838829,37.0
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,episode,0.01,unseen,round3_v7,1200,49,1151,11,148,0.2244897959183673,0.1285838401390095,0.0691823899371069,0.5479529778896789,0.9140502354788068,30.0
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,episode,0.03,seen,round3_v7,560,42,518,31,16,0.7380952380952381,0.0308880308880308,0.6595744680851063,0.8536036036036037,0.7257326007326007,34.0
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,episode,0.03,unseen,round3_v7,1200,49,1151,35,362,0.7142857142857143,0.314509122502172,0.08816120906801,0.6998882958917712,0.7182103610675039,32.0
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,episode,0.05,seen,round3_v7,560,42,518,34,29,0.8095238095238095,0.0559845559845559,0.5396825396825397,0.8767696267696268,0.6662087912087912,32.5
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,episode,0.05,unseen,round3_v7,1200,49,1151,42,439,0.8571428571428571,0.3814074717636838,0.0873180873180873,0.7378676926895867,0.6636577708006279,31.0
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,episode,0.1,seen,round3_v7,560,42,518,36,38,0.8571428571428571,0.0733590733590733,0.4864864864864865,0.8918918918918919,0.6369047619047619,32.0
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,episode,0.1,unseen,round3_v7,1200,49,1151,45,484,0.9183673469387756,0.420503909643788,0.0850661625708884,0.7489317186474937,0.6197017268445839,30.0
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,episode,0.15,seen,round3_v7,560,42,518,37,62,0.8809523809523809,0.1196911196911196,0.3737373737373737,0.8806306306306306,0.5659340659340659,31.0
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,episode,0.15,unseen,round3_v7,1200,49,1151,48,531,0.979591836734694,0.4613379669852302,0.082901554404145,0.7591269348747318,0.543563579277865,28.0
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,episode,0.2,seen,round3_v7,560,42,518,38,89,0.9047619047619048,0.1718146718146718,0.2992125984251969,0.8664736164736164,0.5467032967032966,30.5
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,episode,0.2,unseen,round3_v7,1200,49,1151,49,575,1.0,0.4995655951346655,0.078525641025641,0.7502172024326672,0.5172684458398744,25.0
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,task_init,0.01,seen,round3_v7,560,42,518,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,task_init,0.01,unseen,round3_v7,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,task_init,0.03,seen,round3_v7,560,42,518,2,0,0.0476190476190476,0.0,1.0,0.5238095238095238,0.983974358974359,33.5
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,task_init,0.03,unseen,round3_v7,1200,49,1151,4,6,0.0816326530612244,0.0052128583840139,0.4,0.5382098973386054,0.9768445839874412,35.5
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,task_init,0.05,seen,round3_v7,560,42,518,12,3,0.2857142857142857,0.0057915057915057,0.8,0.6399613899613898,0.9555860805860806,45.0
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,task_init,0.05,unseen,round3_v7,1200,49,1151,8,100,0.1632653061224489,0.0868809730668983,0.074074074074074,0.5381921665277754,0.9289638932496076,29.0
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,task_init,0.1,seen,round3_v7,560,42,518,25,8,0.5952380952380952,0.0154440154440154,0.7575757575757576,0.78989703989704,0.8118131868131868,35.0
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,task_init,0.1,unseen,round3_v7,1200,49,1151,18,241,0.3673469387755102,0.209383145091225,0.0694980694980695,0.5789818968421425,0.868524332810047,32.5
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,task_init,0.15,seen,round3_v7,560,42,518,28,8,0.6666666666666666,0.0154440154440154,0.7777777777777778,0.8256113256113256,0.7852564102564104,35.5
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,task_init,0.15,unseen,round3_v7,1200,49,1151,24,279,0.4897959183673469,0.2423979148566463,0.0792079207920792,0.6236990017553503,0.8218210361067505,32.5
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,task_init,0.2,seen,round3_v7,560,42,518,31,19,0.7380952380952381,0.0366795366795366,0.62,0.8507078507078507,0.7234432234432235,34.0
libero_long_20260907,libero_long,20260907,v7_success_fusion_constant,task_init,0.2,unseen,round3_v7,1200,49,1151,36,376,0.7346938775510204,0.3266724587315378,0.087378640776699,0.7040107094097413,0.7044740973312402,31.5
libero_long_20260907,libero_long,20260907,success_only__current,episode,0.01,seen,round3_followup,560,42,518,6,5,0.1428571428571428,0.0096525096525096,0.5454545454545454,0.5666023166023165,0.9413919413919416,31.5
libero_long_20260907,libero_long,20260907,success_only__current,episode,0.01,unseen,round3_followup,1200,49,1151,13,365,0.2653061224489796,0.317115551694179,0.0343915343915343,0.4740952853774003,0.8991365777080063,29.0
libero_long_20260907,libero_long,20260907,success_only__current,episode,0.03,seen,round3_followup,560,42,518,9,11,0.2142857142857142,0.0212355212355212,0.45,0.5965250965250964,0.8960622710622713,17.0
libero_long_20260907,libero_long,20260907,success_only__current,episode,0.03,unseen,round3_followup,1200,49,1151,25,446,0.5102040816326531,0.3874891398783666,0.0530785562632696,0.5613574708771432,0.7896389324960754,28.0
libero_long_20260907,libero_long,20260907,success_only__current,episode,0.05,seen,round3_followup,560,42,518,12,23,0.2857142857142857,0.0444015444015444,0.3428571428571428,0.6206563706563706,0.8337912087912089,12.0
libero_long_20260907,libero_long,20260907,success_only__current,episode,0.05,unseen,round3_followup,1200,49,1151,29,479,0.5918367346938775,0.4161598609904431,0.0570866141732283,0.5878384368517172,0.7413657770800627,28.0
libero_long_20260907,libero_long,20260907,success_only__current,episode,0.1,seen,round3_followup,560,42,518,15,49,0.3571428571428571,0.0945945945945946,0.234375,0.6312741312741313,0.7825091575091576,11.0
libero_long_20260907,libero_long,20260907,success_only__current,episode,0.1,unseen,round3_followup,1200,49,1151,32,547,0.6530612244897959,0.475238922675934,0.0552677029360967,0.5889111509069309,0.6923076923076923,24.5
libero_long_20260907,libero_long,20260907,success_only__current,episode,0.15,seen,round3_followup,560,42,518,16,72,0.3809523809523809,0.138996138996139,0.1818181818181818,0.620978120978121,0.7353479853479853,9.5
libero_long_20260907,libero_long,20260907,success_only__current,episode,0.15,unseen,round3_followup,1200,49,1151,38,617,0.7755102040816326,0.5360556038227628,0.0580152671755725,0.6197273001294349,0.6134222919937207,22.5
libero_long_20260907,libero_long,20260907,success_only__current,episode,0.2,seen,round3_followup,560,42,518,18,94,0.4285714285714285,0.1814671814671814,0.1607142857142857,0.6235521235521235,0.6845238095238095,5.5
libero_long_20260907,libero_long,20260907,success_only__current,episode,0.2,unseen,round3_followup,1200,49,1151,41,660,0.8367346938775511,0.573414422241529,0.0584878744650499,0.631660135818011,0.5863422291993721,22.0
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.01,seen,round3_followup,560,42,518,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.01,unseen,round3_followup,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.03,seen,round3_followup,560,42,518,2,0,0.0476190476190476,0.0,1.0,0.5238095238095238,0.983974358974359,33.5
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.03,unseen,round3_followup,1200,49,1151,4,70,0.0816326530612244,0.0608166811468288,0.054054054054054,0.5104079859571978,0.9768445839874412,35.5
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.05,seen,round3_followup,560,42,518,4,1,0.0952380952380952,0.0019305019305019,0.8,0.5466537966537967,0.9688644688644688,34.5
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.05,unseen,round3_followup,1200,49,1151,6,256,0.1224489795918367,0.2224152910512597,0.0229007633587786,0.4500168442702884,0.945839874411303,27.5
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.1,seen,round3_followup,560,42,518,7,6,0.1666666666666666,0.0115830115830115,0.5384615384615384,0.5775418275418276,0.940934065934066,43.0
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.1,unseen,round3_followup,1200,49,1151,17,383,0.3469387755102041,0.3327541268462207,0.0425,0.5070923243319917,0.8842229199372057,34.0
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.15,seen,round3_followup,560,42,518,8,8,0.1904761904761904,0.0154440154440154,0.5,0.5875160875160875,0.9194139194139196,28.5
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.15,unseen,round3_followup,1200,49,1151,24,421,0.4897959183673469,0.365768896611642,0.0539325842696629,0.5620135108778526,0.8147566718995292,29.0
libero_long_20260907,libero_long,20260907,success_only__current,task_init,0.2,seen,round3_followup,560,42,518,11,17,0.2619047619047619,0.0328185328185328,0.3928571428571428,0.6145431145431145,0.8585164835164837,17.0
