context,feature,development_auc_raw,development_selected_sign,development_separation,development_coverage,external_auc_frozen_direction,external_ap_frozen_direction,external_coverage,external_late_prevalence
terminal_minus_alarm,query_channel|front_edge_to_back_action_conditional|target_source_lag4_log_ratio,0.7766335227272727,1,0.2766335227272727,1.0,0.5507077758386658,0.10072101951143556,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,query_scalar|flow|action_conditional|terminal_alignment|acceleration,0.7489346590909091,1,0.24893465909090906,1.0,0.5052840798914098,0.10701010203901873,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,query|state_relation|front_d1,0.7461647727272728,1,0.24616477272727277,1.0,0.7262458793872406,0.16650832644571778,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,query_channel|front_state_to_back_action_conditional|source_d1,0.7461647727272728,1,0.24616477272727277,1.0,0.7262458793872406,0.16650832644571778,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,flow|action_conditional|gap_settling_log_ratio,0.2583096590909091,-1,0.24169034090909092,1.0,0.5674810936591042,0.14739085739858257,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,query|action_conditional|front_d1,0.7394886363636364,1,0.23948863636363638,1.0,0.7344386271087842,0.1689139837827095,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,query|action_conditional|back_lag4,0.73203125,1,0.23203125000000002,1.0,0.572231917781656,0.09384845680278195,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,query_channel|front_edge_to_back_action_conditional|target_lag4,0.73203125,1,0.23203125000000002,1.0,0.572231917781656,0.09384845680278195,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,query_channel|front_state_to_back_action_conditional|target_lag4,0.73203125,1,0.23203125000000002,1.0,0.572231917781656,0.09384845680278195,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,query_scalar|flow|action_conditional|terminal_alignment|jerk,0.7256392045454545,1,0.2256392045454545,1.0,0.5792127205739771,0.08634508730910316,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,query|state_relation|gap_jerk,0.7247869318181818,1,0.22478693181818177,1.0,0.6142621679270894,0.10803296201557565,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,query|state_relation|gap_d1,0.7218039772727273,1,0.22180397727272727,1.0,0.7105390731045181,0.1608297123732263,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,query|action_conditional|gap_d1,0.7208806818181818,1,0.22088068181818177,1.0,0.7267306573589296,0.17100787478886043,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,query|state_relation|back_lag4,0.7197443181818182,1,0.21974431818181817,1.0,0.5812487880550707,0.09518986692064899,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,query_scalar|channel|front_state_to_back_action_conditional|handoff_delay|turn_instability,0.2806107954545454,-1,0.21938920454545457,1.0,0.564233081248788,0.09851229096091656,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,flow|state_shape|lag_alignment_p2,0.7158380681818183,1,0.21583806818181828,1.0,0.49888501066511537,0.07457821003892265,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,query|action_conditional|gap_lag4,0.7149147727272728,1,0.21491477272727277,1.0,0.7164533643591235,0.1582245647666745,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,query|action_conditional|gap_jerk,0.714346590909091,1,0.21434659090909103,1.0,0.6152317238704673,0.10408576644961397,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,query_scalar|flow|action_conditional|terminal_alignment|lag4,0.7136363636363637,1,0.21363636363636374,1.0,0.6208066705448904,0.10570264177252794,0.9975609756097561,0.06585365853658537
terminal_minus_alarm,query|state_relation|front_lag4,0.7130681818181818,1,0.21306818181818177,1.0,0.6972561566802404,0.1478012586493954,0.9975609756097561,0.06585365853658537
