context,feature,development_auc_raw,development_selected_sign,development_separation,development_coverage,external_auc_frozen_direction,external_ap_frozen_direction,external_coverage,external_late_prevalence
alarm,query_channel|front_edge_to_back_action_shape|target_d1,0.32840909090909093,-1,0.17159090909090907,1.0,0.6051968198565056,0.0871535891687951,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_edge_to_back_action_shape|source_d1,0.32911931818181817,-1,0.17088068181818183,1.0,0.6327806864456078,0.11380928728348119,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_edge_to_back_state_shape|source_d1,0.32911931818181817,-1,0.17088068181818183,1.0,0.6327806864456078,0.11380928728348119,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_edge_to_back_action_conditional|source_d1,0.32911931818181817,-1,0.17088068181818183,1.0,0.6327806864456078,0.11380928728348119,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|action_conditional|terminal_alignment|jerk,0.33011363636363633,-1,0.16988636363636367,1.0,0.5050416909055653,0.0695017537974015,0.9975609756097561,0.06585365853658537
alarm,query|action_shape|back_acceleration,0.3303977272727272,-1,0.1696022727272728,1.0,0.6204673259647082,0.09516306114241982,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_edge_to_back_action_shape|target_acceleration,0.3303977272727272,-1,0.1696022727272728,1.0,0.6204673259647082,0.09516306114241982,0.9975609756097561,0.06585365853658537
alarm,flow|state_shape|lag_alignment_p2,0.3305397727272727,-1,0.1694602272727273,1.0,0.47595501260422723,0.0742357973163065,0.9975609756097561,0.06585365853658537
alarm,query|state_shape|back_acceleration,0.33110795454545455,-1,0.16889204545454545,1.0,0.6286600736862517,0.09198463289847898,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_edge_to_back_state_shape|target_acceleration,0.33110795454545455,-1,0.16889204545454545,1.0,0.6286600736862517,0.09198463289847898,0.9975609756097561,0.06585365853658537
alarm,query|action_shape|gap_lag4,0.33132102272727265,-1,0.16867897727272735,1.0,0.6226003490401396,0.0987340423388736,0.9975609756097561,0.06585365853658537
alarm,flow|state_shape|back_path,0.3325284090909091,-1,0.16747159090909092,1.0,0.5981190614698468,0.10272968514594734,0.9975609756097561,0.06585365853658537
alarm,channel|front_edge_to_back_state_shape|target_path,0.3325284090909091,-1,0.16747159090909092,1.0,0.5981190614698468,0.10272968514594734,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_edge_to_back_state_shape|target_source_d1_log_ratio,0.3354403409090909,-1,0.16455965909090908,1.0,0.6462090362613923,0.10284168055073117,0.9975609756097561,0.06585365853658537
alarm,flow|action_relation|gap_curvature,0.3355113636363637,-1,0.1644886363636363,1.0,0.6217762264882682,0.1007290195925544,0.9975609756097561,0.06585365853658537
alarm,query|state_shape|response_log_ratio,0.33835227272727275,-1,0.16164772727272725,1.0,0.5759647081636611,0.07799505380731357,0.9975609756097561,0.06585365853658537
alarm,query|action_conditional|back_acceleration,0.3387073863636364,-1,0.1612926136363636,1.0,0.5550707775838666,0.0807571593513893,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_edge_to_back_action_conditional|target_acceleration,0.3387073863636364,-1,0.1612926136363636,1.0,0.5550707775838666,0.0807571593513893,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_state_to_back_action_conditional|target_acceleration,0.3387073863636364,-1,0.1612926136363636,1.0,0.5550707775838666,0.0807571593513893,0.9975609756097561,0.06585365853658537
alarm,flow|state_shape|back_settling_log_ratio,0.3390625,-1,0.1609375,1.0,0.6878029862323056,0.1388649706939376,0.9975609756097561,0.06585365853658537
alarm,channel|front_edge_to_back_state_shape|target_settling_log_ratio,0.3390625,-1,0.1609375,1.0,0.6878029862323056,0.1388649706939376,0.9975609756097561,0.06585365853658537
alarm,query|action_relation|gap_jerk,0.33970170454545456,-1,0.16029829545454544,1.0,0.6119837114601514,0.09660695009825959,0.9975609756097561,0.06585365853658537
alarm,query|action_partial|back_lag4,0.33984375,-1,0.16015625,1.0,0.5717956176071359,0.07747970636672155,0.9975609756097561,0.06585365853658537
alarm,flow|action_shape|velocity_alignment_mean,0.3409090909090909,-1,0.15909090909090912,1.0,0.45365522590653484,0.05823314387013039,0.9975609756097561,0.06585365853658537
alarm,query|action_relation|gap_d1,0.34183238636363633,-1,0.15816761363636367,1.0,0.6433973240255964,0.11561404691973005,0.9975609756097561,0.06585365853658537
alarm,query|action_shape|front_lag4,0.3421164772727273,-1,0.15788352272727268,1.0,0.5489140973434167,0.0780006238911652,0.9975609756097561,0.06585365853658537
alarm,channel|front_edge_to_back_state_shape|settling_difference,0.3424715909090909,-1,0.1575284090909091,1.0,0.7154353306185768,0.13915619277941815,0.9975609756097561,0.06585365853658537
alarm,query|state_relation|back_d1,0.3430397727272727,-1,0.1569602272727273,1.0,0.5866298235408183,0.08564104059452932,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|action_partial|gap_curvature|lag4,0.34339488636363635,-1,0.15660511363636365,1.0,0.6136804343610625,0.0945271507716418,0.9975609756097561,0.06585365853658537
alarm,channel|front_edge_to_back_state_shape|handoff_delay,0.3439630681818182,-1,0.1560369318181818,1.0,0.6677331782043824,0.11879446786893458,0.9975609756097561,0.06585365853658537
alarm,query|action_shape|gap_jerk,0.34460227272727273,-1,0.15539772727272727,1.0,0.5968586387434556,0.08922680493856945,0.9975609756097561,0.06585365853658537
alarm,query|state_shape|front_turn_instability,0.6547585227272726,1,0.15475852272727264,1.0,0.527196044211751,0.06858349576543493,0.9975609756097561,0.06585365853658537
alarm,flow|state_relation|gap_settling_log_ratio,0.6544744318181819,1,0.15447443181818188,1.0,0.5460054295132828,0.0870315996499081,0.9975609756097561,0.06585365853658537
alarm,flow|state_shape|settling_difference,0.34609375,-1,0.15390625000000002,1.0,0.6788830715532287,0.16022775789830052,0.9975609756097561,0.06585365853658537
alarm,query|state_shape|gap_turn_instability,0.6536931818181818,1,0.1536931818181818,1.0,0.4867170835757223,0.06217106127551868,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|action_relation|gap_terminal|lag4,0.3477272727272728,-1,0.15227272727272723,1.0,0.538927671126624,0.0740329976601951,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|state_shape|gap_curvature|lag4,0.34779829545454544,-1,0.15220170454545456,1.0,0.7041884816753927,0.1212373447801903,0.9975609756097561,0.06585365853658537
alarm,flow|action_relation|gap_path,0.3483664772727273,-1,0.1516335227272727,1.0,0.6417006011246849,0.09904580317945809,0.9975609756097561,0.06585365853658537
alarm,flow|action_relation|mixed_velocity,0.3483664772727273,-1,0.1516335227272727,1.0,0.6417006011246849,0.09904580317945809,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|action_shape|gap_terminal|lag4,0.3492897727272727,-1,0.15071022727272732,1.0,0.5620031025790189,0.08311350116928731,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_edge_to_back_state_shape|target_source_acceleration_log_ratio,0.3500710227272727,-1,0.1499289772727273,1.0,0.6014155516773317,0.08888330790398263,0.9975609756097561,0.06585365853658537
alarm,flow|state_relation|settling_difference,0.35042613636363634,-1,0.14957386363636366,1.0,0.602724452200892,0.09143207435985258,0.9975609756097561,0.06585365853658537
alarm,query|action_conditional|back_d1,0.3504261363636364,-1,0.1495738636363636,1.0,0.5888113244134187,0.08663103657618865,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_edge_to_back_action_conditional|target_d1,0.3504261363636364,-1,0.1495738636363636,1.0,0.5888113244134187,0.08663103657618865,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_state_to_back_action_conditional|target_d1,0.3504261363636364,-1,0.1495738636363636,1.0,0.5888113244134187,0.08663103657618865,0.9975609756097561,0.06585365853658537
alarm,flow|action_shape|back_terminal_norm,0.3509943181818182,-1,0.1490056818181818,1.0,0.6053907310451812,0.0897036088332557,0.9975609756097561,0.06585365853658537
alarm,query|action_partial|gap_lag4,0.3514914772727272,-1,0.14850852272727277,1.0,0.5752375412061276,0.08098388651705035,0.9975609756097561,0.06585365853658537
alarm,query|state_shape|back_lag4,0.35177556818181815,-1,0.14822443181818185,1.0,0.6478572813651348,0.11369205058678762,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_edge_to_back_state_shape|target_lag4,0.35177556818181815,-1,0.14822443181818185,1.0,0.6478572813651348,0.11369205058678762,0.9975609756097561,0.06585365853658537
alarm,flow|action_shape|back_path,0.3520596590909091,-1,0.14794034090909092,1.0,0.6006883847197984,0.09198891984307246,0.9975609756097561,0.06585365853658537
alarm,channel|front_edge_to_back_action_shape|target_path,0.3520596590909091,-1,0.14794034090909092,1.0,0.6006883847197984,0.09198891984307246,0.9975609756097561,0.06585365853658537
alarm,flow|action_shape|gap_curvature,0.3522017045454545,-1,0.14779829545454548,1.0,0.6074752763234438,0.10040255395231318,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|action_conditional|terminal_alignment|acceleration,0.3527698863636363,-1,0.14723011363636368,1.0,0.5078534031413613,0.07033981923665286,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|action_relation|handoff_delay|jerk,0.3555397727272727,-1,0.14446022727272728,1.0,0.6183343028892766,0.11527189826333877,0.9975609756097561,0.06585365853658537
alarm,flow|action_relation|back_path,0.3555397727272728,-1,0.14446022727272723,1.0,0.621485359705255,0.0937768625479321,0.9975609756097561,0.06585365853658537
alarm,query|action_conditional|gap_jerk,0.3566051136363636,-1,0.1433948863636364,1.0,0.5500775644754704,0.0869674033183212,0.9975609756097561,0.06585365853658537
alarm,query|action_shape|back_lag4,0.35660511363636366,-1,0.14339488636363634,1.0,0.5660267597440372,0.07563469347957777,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_edge_to_back_action_shape|target_lag4,0.35660511363636366,-1,0.14339488636363634,1.0,0.5660267597440372,0.07563469347957777,0.9975609756097561,0.06585365853658537
alarm,query_scalar|channel|front_state_to_back_action_conditional|speed_correlation|acceleration,0.35674715909090904,-1,0.14325284090909096,1.0,0.4943280977312391,0.07640821426883726,0.9975609756097561,0.06585365853658537
alarm,flow|action_shape|lag_alignment_m1,0.35703124999999997,-1,0.14296875000000003,1.0,0.49684894318402173,0.06413366053392358,0.9975609756097561,0.06585365853658537
alarm,channel|front_edge_to_back_action_shape|target_source_path_log_ratio,0.35809659090909085,-1,0.14190340909090915,1.0,0.5974888501066512,0.09055985249099874,0.9975609756097561,0.06585365853658537
alarm,query|state_relation|gap_jerk,0.3580965909090909,-1,0.1419034090909091,1.0,0.5697110723288734,0.09907837897196894,0.9975609756097561,0.06585365853658537
alarm,flow|state_relation|back_path,0.3588778409090909,-1,0.14112215909090908,1.0,0.5579794454140004,0.0898748687259332,0.9975609756097561,0.06585365853658537
alarm,flow|action_relation|back_front_late_log_ratio,0.3596590909090909,-1,0.14034090909090913,1.0,0.6337987201861548,0.12039443938310894,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|action_conditional|back_front_path_log_ratio|lag4,0.3600142045454545,-1,0.13998579545454548,1.0,0.46364165212332753,0.06512140377121207,0.9975609756097561,0.06585365853658537
alarm,channel|front_edge_to_back_action_shape|speed_lag_correlation_m1,0.36079545454545453,-1,0.13920454545454547,1.0,0.5307834012022493,0.07628653590987121,0.9975609756097561,0.06585365853658537
alarm,query|action_relation|back_lag4,0.3612215909090909,-1,0.1387784090909091,1.0,0.5633604808997479,0.07561482636722443,0.9975609756097561,0.06585365853658537
alarm,query|state_shape|acceleration_log_ratio,0.3620738636363636,-1,0.13792613636363638,1.0,0.5460539073104518,0.07490813578848118,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_edge_to_back_action_shape|target_source_acceleration_log_ratio,0.3623579545454545,-1,0.1376420454545455,1.0,0.5957921272057397,0.08541046055205216,0.9975609756097561,0.06585365853658537
alarm,channel|front_edge_to_back_action_shape|target_source_late_log_ratio,0.36285511363636364,-1,0.13714488636363636,1.0,0.6494570486717084,0.10201995592096216,0.9975609756097561,0.06585365853658537
alarm,query|state_shape|gap_return_advantage,0.6363636363636364,1,0.13636363636363635,1.0,0.5048962575140585,0.06701616454654813,0.9975609756097561,0.06585365853658537
alarm,flow|action_shape|initial_alignment,0.36484375,-1,0.13515624999999998,1.0,0.5757223191778165,0.08163988370077319,0.9975609756097561,0.06585365853658537
alarm,channel|front_edge_to_back_state_shape|speed_lag_correlation_m1,0.3653409090909091,-1,0.1346590909090909,1.0,0.6442699243746364,0.1042835613596911,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_edge_to_back_action_conditional|target_source_acceleration_log_ratio,0.3653409090909091,-1,0.1346590909090909,1.0,0.4909346519294163,0.0657443940625744,0.9975609756097561,0.06585365853658537
alarm,flow|action_shape|lag_alignment_m2,0.36562500000000003,-1,0.13437499999999997,1.0,0.5165309288345937,0.06910236239321049,0.9975609756097561,0.06585365853658537
alarm,flow|state_shape|back_time_center,0.36605113636363634,-1,0.13394886363636366,1.0,0.6619158425441147,0.11525816544787465,0.9975609756097561,0.06585365853658537
alarm,channel|front_edge_to_back_state_shape|target_time_center,0.36605113636363634,-1,0.13394886363636366,1.0,0.6619158425441147,0.11525816544787465,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|action_shape|handoff_delay|lag4,0.36640625000000004,-1,0.13359374999999996,1.0,0.5737832072910607,0.07966156763294319,0.9975609756097561,0.06585365853658537
alarm,query_scalar|channel|front_edge_to_back_action_shape|handoff_delay|lag4,0.36647727272727265,-1,0.13352272727272735,1.0,0.5504653868528213,0.08424046039017564,0.9975609756097561,0.06585365853658537
alarm,flow|action_conditional|front_time_center,0.63203125,1,0.13203125000000004,1.0,0.584448322668218,0.08612165713273512,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|state_shape|gap_curvature|acceleration,0.36818181818181817,-1,0.13181818181818183,1.0,0.5559918557300756,0.08563794579991957,0.9975609756097561,0.06585365853658537
alarm,query|state_shape|return_difference,0.36825284090909094,-1,0.13174715909090906,1.0,0.6121776226488268,0.09103142805875122,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|action_shape|gap_curvature|lag4,0.36867897727272725,-1,0.13132102272727275,1.0,0.6311809191390343,0.10523425252321225,0.9975609756097561,0.06585365853658537
alarm,channel|front_edge_to_back_action_conditional|target_source_path_log_ratio,0.3688920454545454,-1,0.1311079545454546,1.0,0.5274869109947644,0.0760027704095945,0.9975609756097561,0.06585365853658537
alarm,channel|front_edge_to_back_action_conditional|target_source_late_log_ratio,0.3693892045454546,-1,0.1306107954545454,1.0,0.5373763816172192,0.08444084694415727,0.9975609756097561,0.06585365853658537
alarm,channel|front_edge_to_back_action_shape|handoff_delay,0.3699573863636364,-1,0.1300426136363636,1.0,0.6329261198371146,0.09192274478327925,0.9975609756097561,0.06585365853658537
alarm,query|action_partial|back_d1,0.37017045454545455,-1,0.12982954545454545,1.0,0.5898293581539655,0.08543496592638743,0.9975609756097561,0.06585365853658537
alarm,flow|action_relation|back_terminal_norm,0.6296164772727272,1,0.12961647727272718,1.0,0.6401493116152802,0.10722225068040556,0.9975609756097561,0.06585365853658537
alarm,flow|action_relation|gap_settling_log_ratio,0.37073863636363635,-1,0.12926136363636365,1.0,0.534225324801241,0.0724117577236371,0.9975609756097561,0.06585365853658537
alarm,query|action_partial|gap_d1,0.3715909090909091,-1,0.12840909090909092,1.0,0.5837211557106845,0.08436957506919865,0.9975609756097561,0.06585365853658537
alarm,query|action_partial|back_turn_instability,0.6283380681818183,1,0.12833806818181825,1.0,0.5658813263525306,0.09502139987012226,0.9975609756097561,0.06585365853658537
alarm,query|state_shape|front_return_advantage,0.6282670454545455,1,0.12826704545454548,1.0,0.5666084933100639,0.0758467234556815,0.9975609756097561,0.06585365853658537
alarm,flow|state_shape|back_terminal_norm,0.3718039772727272,-1,0.12819602272727282,1.0,0.5584642233856894,0.08454357894022008,0.9975609756097561,0.06585365853658537
alarm,flow|action_shape|back_front_late_log_ratio,0.37215909090909094,-1,0.12784090909090906,1.0,0.6231336048089975,0.11669182337525977,0.9975609756097561,0.06585365853658537
alarm,flow|action_conditional|back_path,0.3729403409090909,-1,0.1270596590909091,1.0,0.5510955982160171,0.0837798894815921,0.9975609756097561,0.06585365853658537
alarm,channel|front_edge_to_back_action_conditional|target_path,0.3729403409090909,-1,0.1270596590909091,1.0,0.5510955982160171,0.0837798894815921,0.9975609756097561,0.06585365853658537
alarm,channel|front_state_to_back_action_conditional|target_path,0.3729403409090909,-1,0.1270596590909091,1.0,0.5510955982160171,0.0837798894815921,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|state_shape|gap_curvature|turn_instability,0.37400568181818183,-1,0.12599431818181817,1.0,0.48371146015125077,0.06488360208256226,0.9975609756097561,0.06585365853658537
alarm,flow|action_conditional|velocity_alignment_late,0.37464488636363635,-1,0.12535511363636365,1.0,0.532819468683343,0.08818576349023831,0.9975609756097561,0.06585365853658537
alarm,flow|action_partial|back_time_center,0.3751420454545455,-1,0.12485795454545451,1.0,0.6269633507853403,0.0931524913847336,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|action_conditional|handoff_delay|lag4,0.3769886363636364,-1,0.12301136363636361,1.0,0.4214659685863875,0.05840734520533179,0.9975609756097561,0.06585365853658537
alarm,flow|action_relation|gap_endpoint,0.3770596590909091,-1,0.1229403409090909,1.0,0.5758677525693232,0.07965836063366766,0.9975609756097561,0.06585365853658537
alarm,channel|front_state_to_back_action_conditional|speed_correlation,0.6221590909090909,1,0.12215909090909094,1.0,0.4283982935815396,0.06129083394480285,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|action_relation|handoff_delay|lag4,0.37798295454545455,-1,0.12201704545454545,1.0,0.5439208842350203,0.07641190291434598,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|action_conditional|terminal_alignment|lag4,0.37812500000000004,-1,0.12187499999999996,1.0,0.5605002908667831,0.1114494232895479,0.9975609756097561,0.06585365853658537
alarm,query|state_shape|gap_d1,0.3781960227272727,-1,0.12180397727272729,1.0,0.6480027147566414,0.11169250266457945,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_edge_to_back_action_conditional|target_source_d1_log_ratio,0.37833806818181814,-1,0.12166193181818186,1.0,0.5466356408764785,0.07369976868804773,0.9975609756097561,0.06585365853658537
alarm,channel|front_edge_to_back_state_shape|target_roughness,0.6215198863636364,1,0.12151988636363642,1.0,0.5480899747915454,0.10537468048807244,0.9975609756097561,0.06585365853658537
alarm,flow|state_shape|initial_alignment,0.3787642045454545,-1,0.12123579545454549,1.0,0.45986038394415363,0.05895467431213869,0.9975609756097561,0.06585365853658537
alarm,flow|action_conditional|handoff_delay,0.3798295454545454,-1,0.12017045454545461,1.0,0.5450843513670739,0.07916452384830544,0.9975609756097561,0.06585365853658537
alarm,flow|state_shape|back_front_late_log_ratio,0.37997159090909094,-1,0.12002840909090906,1.0,0.5806670544890441,0.10531870801558275,0.9975609756097561,0.06585365853658537
alarm,flow|action_partial|gap_settling_log_ratio,0.3801846590909091,-1,0.1198153409090909,1.0,0.5673841380647664,0.08170152062025915,0.9975609756097561,0.06585365853658537
alarm,query|action_partial|gap_turn_instability,0.6197443181818182,1,0.11974431818181819,1.0,0.5855633120031025,0.11070833162380883,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|action_shape|handoff_delay|d1,0.38110795454545454,-1,0.11889204545454546,1.0,0.5556525111498934,0.07780401226993626,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|action_conditional|gap_curvature|turn_instability,0.38117897727272726,-1,0.11882102272727274,1.0,0.49011052937754507,0.10077045346109857,0.9975609756097561,0.06585365853658537
alarm,flow|state_shape|handoff_delay,0.38125,-1,0.11875000000000002,1.0,0.6282722513089005,0.12684465809203527,0.9975609756097561,0.06585365853658537
alarm,query_scalar|channel|front_state_to_back_action_conditional|target_source_path_log_ratio|d1,0.3821022727272727,-1,0.11789772727272729,1.0,0.4913709521039364,0.0670713268958491,0.9975609756097561,0.06585365853658537
alarm,flow|action_partial|gap_log_ratio,0.38267045454545456,-1,0.11732954545454544,1.0,0.616831491177041,0.09005745873341209,0.9975609756097561,0.06585365853658537
alarm,flow|action_shape|gap_path,0.3840909090909091,-1,0.1159090909090909,1.0,0.6239577273608687,0.09530586441807146,0.9975609756097561,0.06585365853658537
alarm,flow|action_shape|mixed_velocity,0.3840909090909091,-1,0.1159090909090909,1.0,0.6239577273608687,0.09530586441807146,0.9975609756097561,0.06585365853658537
alarm,flow|action_relation|back_settling_log_ratio,0.38451704545454546,-1,0.11548295454545454,1.0,0.5911382586775257,0.09032386307290649,0.9975609756097561,0.06585365853658537
alarm,query|action_relation|front_d1,0.38458806818181823,-1,0.11541193181818177,1.0,0.6619643203412837,0.10950024351663912,0.9975609756097561,0.06585365853658537
alarm,flow|action_shape|back_time_center,0.3849431818181818,-1,0.11505681818181818,1.0,0.5975373279038201,0.08556696855040657,0.9975609756097561,0.06585365853658537
alarm,channel|front_edge_to_back_action_shape|target_time_center,0.3849431818181818,-1,0.11505681818181818,1.0,0.5975373279038201,0.08556696855040657,0.9975609756097561,0.06585365853658537
alarm,flow|state_relation|back_terminal_norm,0.6146306818181818,1,0.11463068181818181,1.0,0.5325286019003297,0.07416598870803574,0.9975609756097561,0.06585365853658537
alarm,query|state_relation|front_d1,0.38572443181818183,-1,0.11427556818181817,1.0,0.644027535388792,0.12631392480497416,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_state_to_back_action_conditional|source_d1,0.38572443181818183,-1,0.11427556818181817,1.0,0.644027535388792,0.12631392480497416,0.9975609756097561,0.06585365853658537
alarm,query_scalar|channel|front_state_to_back_action_conditional|handoff_delay|turn_instability,0.6141335227272727,1,0.11413352272727273,1.0,0.42820438239286407,0.05843033874139129,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|action_shape|gap_terminal|d1,0.3859375,-1,0.11406250000000001,1.0,0.5863874345549739,0.0792277187307465,0.9975609756097561,0.06585365853658537
alarm,query_scalar|flow|action_partial|terminal_alignment|lag4,0.3860085227272727,-1,0.11399147727272729,1.0,0.548720186154741,0.08353886696314328,0.9975609756097561,0.06585365853658537
alarm,flow|state_relation|front_time_center,0.6129261363636364,1,0.11292613636363635,1.0,0.5640876478572814,0.07904182114015573,0.9975609756097561,0.06585365853658537
alarm,channel|front_state_to_back_action_conditional|source_time_center,0.6129261363636364,1,0.11292613636363635,1.0,0.5640876478572814,0.07904182114015573,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_edge_to_back_action_shape|target_source_d1_log_ratio,0.38757102272727273,-1,0.11242897727272727,1.0,0.5919623812293969,0.08645897799872038,0.9975609756097561,0.06585365853658537
alarm,query_channel|front_edge_to_back_action_shape|target_source_lag4_log_ratio,0.38842329545454546,-1,0.11157670454545454,1.0,0.5536164436687996,0.07837480131449065,0.9975609756097561,0.06585365853658537
alarm,flow|action_relation|back_time_center,0.38870738636363633,-1,0.11129261363636367,1.0,0.6001066511537716,0.0864841153656322,0.9975609756097561,0.06585365853658537
