record_index,candidate,episode_id,outcome,relative_query,previous_query,current_query,layer_group,flow_range,token_class,draw_ablation,input_version_effect_h,input_version_effect_min_h,input_version_effect_max_h,noise_effect_h,noise_effect_min_h,noise_effect_max_h,input_to_noise_ratio,log_input_to_noise_ratio
0,6,100000006,failed_grasp,-3,27,28,front,final,action,m4,0.017967349849641323,0.01428405661135912,0.023950614035129547,0.02840253710746765,0.02642679214477539,0.03606385737657547,0.6325966508434668,-0.4579222623967076
0,6,100000006,failed_grasp,-3,27,28,front,final,action,m2,0.017873228061944246,0.01428405661135912,0.021462399512529373,0.032394492998719215,0.02872512862086296,0.03606385737657547,0.5517366196362729,-0.5946844849118466
0,6,100000006,failed_grasp,-3,27,28,back,full,state,m4,0.057224782183766365,0.05718071386218071,0.05725210905075073,0.000656245625577867,0.0,0.0020419680513441563,87.20024934775941,4.4682071904035
0,6,100000006,failed_grasp,-3,27,28,back,full,state,m2,0.057231998071074486,0.05721188709139824,0.05725210905075073,0.0008670801180414855,0.00012964534107595682,0.0016045148950070143,66.00543234729805,4.189737046931679
0,6,100000006,failed_grasp,-3,27,28,back,full,action,m4,0.0213659405708313,0.021205956116318703,0.021430401131510735,0.017683963291347027,0.01562469732016325,0.021318279206752777,1.20820995943177,0.18913989188648442
0,6,100000006,failed_grasp,-3,27,28,back,full,action,m2,0.02131817862391472,0.021205956116318703,0.021430401131510735,0.019899852573871613,0.018481425940990448,0.021318279206752777,1.0712731938479463,0.0688478418954185
0,6,100000006,failed_grasp,-3,27,28,back,late,state,m4,0.05724897421896458,0.05719923600554466,0.0573417991399765,0.00032411335268989205,0.0,0.0017228871583938599,176.63256926578936,5.174071695094449
0,6,100000006,failed_grasp,-3,27,28,back,late,state,m2,0.05728018842637539,0.05721857771277428,0.0573417991399765,0.0009794570796657354,0.00032411335268989205,0.0016348008066415787,58.48157067374888,4.068711673387084
0,6,100000006,failed_grasp,-3,27,28,back,late,action,m4,0.027398250065743923,0.026682358235120773,0.02789248898625374,0.01732645183801651,0.015066330321133137,0.022441836073994637,1.5812960623379662,0.458244803401724
0,6,100000006,failed_grasp,-3,27,28,back,late,action,m2,0.027287423610687256,0.026682358235120773,0.02789248898625374,0.019995762035250664,0.01754968799650669,0.022441836073994637,1.364660349657196,0.31090556958411125
0,6,100000006,failed_grasp,-3,27,28,back,final,state,m4,0.05741758272051811,0.057331398129463196,0.05741758272051811,0.0,0.0,0.0009834456723183393,57417.58272051811,10.958105854574308
0,6,100000006,failed_grasp,-3,27,28,back,final,state,m2,0.05741758272051811,0.05741758272051811,0.05741758272051811,0.0,0.0,0.0,57417.58272051811,10.958105854574308
0,6,100000006,failed_grasp,-3,27,28,back,final,action,m4,0.034153399989008904,0.032347045838832855,0.035753652453422546,0.017253358848392963,0.015150582417845726,0.024890698492527008,1.9795218014717213,0.682855301128921
0,6,100000006,failed_grasp,-3,27,28,back,final,action,m2,0.0338306650519371,0.032347045838832855,0.03531428426504135,0.02097859513014555,0.01706649176776409,0.024890698492527008,1.6126277685450707,0.47786500285578076
1,6,100000006,failed_grasp,-2,28,29,front,full,state,m4,0.08558034151792526,0.08557921648025513,0.08558596670627594,0.0,0.0,0.00014916632790118456,85580.34151792526,11.357210880590623
1,6,100000006,failed_grasp,-2,28,29,front,full,state,m2,0.08558371663093567,0.0855814665555954,0.08558596670627594,7.458316395059228e-05,0.0,0.00014916632790118456,1147.493778725058,7.04533552032964
1,6,100000006,failed_grasp,-2,28,29,front,full,action,m4,0.013675010297447443,0.011077053844928741,0.015014594420790672,0.03563518263399601,0.03132105991244316,0.04151194542646408,0.38375025148324804,-0.9577633247500054
1,6,100000006,failed_grasp,-2,28,29,front,full,action,m2,0.013675010297447443,0.012955517508089542,0.014394503086805344,0.034053776413202286,0.03378000855445862,0.03432754427194595,0.4015710366896573,-0.9123708330020452
1,6,100000006,failed_grasp,-2,28,29,front,late,state,m4,0.08558259159326553,0.08557696640491486,0.08558259159326553,0.0,0.0,9.322895493824035e-05,85582.59159326553,11.357237172209954
1,6,100000006,failed_grasp,-2,28,29,front,late,state,m2,0.0855797789990902,0.08557696640491486,0.08558259159326553,4.6614477469120175e-05,0.0,9.322895493824035e-05,1835.905573666092,7.515293139392752
1,6,100000006,failed_grasp,-2,28,29,front,late,action,m4,0.021813249215483665,0.015366691164672375,0.02507728338241577,0.03323296271264553,0.028228411450982094,0.04228787496685982,0.6563738961252308,-0.4210246888000763
1,6,100000006,failed_grasp,-2,28,29,front,late,action,m2,0.021813249215483665,0.020567163825035095,0.023059334605932236,0.03165931813418865,0.03132886439561844,0.031989771872758865,0.6889993373523641,-0.37251496972167814
1,6,100000006,failed_grasp,-2,28,29,front,final,state,m4,0.08559946715831757,0.08557695895433426,0.08559946715831757,0.0,0.0,0.0003729158197529614,85599.46715831757,11.357434337324449
1,6,100000006,failed_grasp,-2,28,29,front,final,state,m2,0.08558821305632591,0.08557695895433426,0.08559946715831757,0.0001864579098764807,0.0,0.0003729158197529614,459.0216264519105,6.129097325403564
1,6,100000006,failed_grasp,-2,28,29,front,final,action,m4,0.028924033977091312,0.0196981318295002,0.03279560059309006,0.028602102771401405,0.024770637974143028,0.04525382071733475,1.0112555083191925,0.011192636415721938
1,6,100000006,failed_grasp,-2,28,29,front,final,action,m2,0.028924033977091312,0.028260117396712303,0.02958795055747032,0.027477703988552094,0.026935109868645668,0.02802029810845852,1.052636493541884,0.051297963241441154
1,6,100000006,failed_grasp,-2,28,29,back,full,state,m4,0.04742833040654659,0.04740186780691147,0.04743381217122078,0.00038176840462256223,0.0,0.0007560690282844007,124.23325197232316,4.822160862912058
1,6,100000006,failed_grasp,-2,28,29,back,full,state,m2,0.04741290956735611,0.04740186780691147,0.04742395132780075,0.0004445954255061224,0.000336030701873824,0.0005531601491384208,106.64281917291837,4.6694851118762175
1,6,100000006,failed_grasp,-2,28,29,back,full,action,m4,0.023119136691093445,0.02173975668847561,0.023945460096001625,0.019800134003162384,0.016491752117872238,0.024530723690986633,1.1676252639199798,0.154971997242307
1,6,100000006,failed_grasp,-2,28,29,back,full,action,m2,0.023119136691093445,0.02301044389605522,0.023227829486131668,0.01802532933652401,0.01757870428264141,0.01847195439040661,1.28259163865861,0.2488827486552482
1,6,100000006,failed_grasp,-2,28,29,back,late,state,m4,0.0474192351102829,0.04741404205560684,0.04743822664022446,0.00032411335268989205,0.0,0.0006300575332716107,146.30447871628752,4.985689920792551
1,6,100000006,failed_grasp,-2,28,29,back,late,state,m2,0.04742613434791565,0.04741404205560684,0.04743822664022446,0.00016205667634494603,0.0,0.00032411335268989205,292.6515304248661,5.678982585263505
1,6,100000006,failed_grasp,-2,28,29,back,late,action,m4,0.029286473989486694,0.02595474198460579,0.031494759023189545,0.019408853724598885,0.015455948188900948,0.02834470570087433,1.5089234225290111,0.4113964313336911
1,6,100000006,failed_grasp,-2,28,29,back,late,action,m2,0.029286473989486694,0.028864765539765358,0.02970818243920803,0.017770813778042793,0.01759541966021061,0.017946207895874977,1.6480097284949542,0.4995683346828137
1,6,100000006,failed_grasp,-2,28,29,back,final,state,m4,0.04734473675489426,0.047341488301754,0.047438230365514755,0.00042003835551440716,0.0,0.0012964534107595682,112.71527024457734,4.724864906495178
1,6,100000006,failed_grasp,-2,28,29,back,final,state,m2,0.047389859333634377,0.047341488301754,0.047438230365514755,0.0006482267053797841,0.0,0.0012964534107595682,73.10692222386847,4.291923057537378
1,6,100000006,failed_grasp,-2,28,29,back,final,action,m4,0.03398549370467663,0.029349129647016525,0.03658020496368408,0.018467227928340435,0.014856633730232716,0.030507545918226242,1.8403137621170167,0.6099360799732019
1,6,100000006,failed_grasp,-2,28,29,back,final,action,m2,0.03398549370467663,0.033967193216085434,0.03400379419326782,0.017103868536651134,0.016501903533935547,0.017705833539366722,1.9870062513548088,0.6866291096919621
2,6,100000006,failed_grasp,-1,29,30,front,full,state,m4,0.041332900524139404,0.041332900524139404,0.041332900524139404,0.0,0.0,0.0,41332.900524139404,10.629414084674066
2,6,100000006,failed_grasp,-1,29,30,front,full,state,m2,0.041332900524139404,0.041332900524139404,0.041332900524139404,0.0,0.0,0.0,41332.900524139404,10.629414084674066
2,6,100000006,failed_grasp,-1,29,30,front,full,action,m4,0.005586887476965785,0.005561253987252712,0.005872116889804602,0.03578665480017662,0.03439601883292198,0.037636566907167435,0.15611650510955866,-1.8571527228442046
2,6,100000006,failed_grasp,-1,29,30,front,full,action,m2,0.005586887476965785,0.005570876412093639,0.005602898541837931,0.03746411390602589,0.0372970849275589,0.037631142884492874,0.14912637440137524,-1.9029611821681358
2,6,100000006,failed_grasp,-1,29,30,front,late,state,m4,0.041332900524139404,0.041332900524139404,0.041332900524139404,0.0,0.0,0.0,41332.900524139404,10.629414084674066
2,6,100000006,failed_grasp,-1,29,30,front,late,state,m2,0.041332900524139404,0.041332900524139404,0.041332900524139404,0.0,0.0,0.0,41332.900524139404,10.629414084674066
2,6,100000006,failed_grasp,-1,29,30,front,late,action,m4,0.0070147409569472075,0.0069584595039486885,0.007601399905979633,0.03249754756689072,0.03146972134709358,0.03357548266649246,0.21585447155692433,-1.5331508411566594
2,6,100000006,failed_grasp,-1,29,30,front,late,action,m2,0.006993161980062723,0.0069584595039486885,0.007027864456176758,0.03331933729350567,0.033063191920518875,0.03357548266649246,0.20988298532053257,-1.5612051163247598
2,6,100000006,failed_grasp,-1,29,30,front,final,state,m4,0.041332900524139404,0.041332900524139404,0.041332900524139404,0.0,0.0,0.0,41332.900524139404,10.629414084674066
2,6,100000006,failed_grasp,-1,29,30,front,final,state,m2,0.041332900524139404,0.041332900524139404,0.041332900524139404,0.0,0.0,0.0,41332.900524139404,10.629414084674066
2,6,100000006,failed_grasp,-1,29,30,front,final,action,m4,0.00785908568650484,0.007786399219185114,0.007979676127433777,0.026272917166352272,0.02566397190093994,0.02833879366517067,0.2991325872472956,-1.206868368270281
2,6,100000006,failed_grasp,-1,29,30,front,final,action,m2,0.00785908568650484,0.007830407470464706,0.007887763902544975,0.02808748371899128,0.02783617377281189,0.02833879366517067,0.27980739624571427,-1.2736537830554038
2,6,100000006,failed_grasp,-1,29,30,back,full,state,m4,0.0283666355535388,0.028365373611450195,0.028371144086122513,0.00019476468150969595,2.9900998924858868e-05,0.0005880537210032344,145.64568551986991,4.981176860720695
2,6,100000006,failed_grasp,-1,29,30,back,full,state,m2,0.028369505889713764,0.028367867693305016,0.028371144086122513,0.0001349626763840206,0.00010191001638304442,0.00016801533638499677,210.20260304405667,5.348071842020107
2,6,100000006,failed_grasp,-1,29,30,back,full,action,m4,0.010667982511222363,0.010614447295665741,0.010705344378948212,0.019801861606538296,0.018437335267663002,0.0205323938280344,0.5387363432385541,-0.618528986862632
2,6,100000006,failed_grasp,-1,29,30,back,full,action,m2,0.010636706836521626,0.010614447295665741,0.01065896637737751,0.02049186732620001,0.020451340824365616,0.0205323938280344,0.5190696712603636,-0.6557171634763639
2,6,100000006,failed_grasp,-1,29,30,back,late,state,m4,0.02835760824382305,0.028341755270957947,0.028369050472974777,0.00013578764628618956,0.0,0.0008400767110288143,208.8379099233801,5.34155840046402
2,6,100000006,failed_grasp,-1,29,30,back,late,state,m2,0.028367571532726288,0.0283660925924778,0.028369050472974777,1.52587890625e-05,0.0,3.0517578125e-05,1859.09716796875,7.527846255300467
2,6,100000006,failed_grasp,-1,29,30,back,late,action,m4,0.013303163927048445,0.013235020451247692,0.013585856184363365,0.018269238993525505,0.016901731491088867,0.01856982335448265,0.728172855572309,-0.3172168199966708
2,6,100000006,failed_grasp,-1,29,30,back,late,action,m2,0.013303163927048445,0.013299521990120411,0.013306805863976479,0.01852154266089201,0.01849525235593319,0.01854783296585083,0.7182535586054556,-0.3309326265851259
2,6,100000006,failed_grasp,-1,29,30,back,final,state,m4,0.02835722267627716,0.028341757133603096,0.028369050472974777,0.0001220703125,0.0,0.0008400767110288143,232.3023681640625,5.4480398341456775
2,6,100000006,failed_grasp,-1,29,30,back,final,state,m2,0.02836313657462597,0.02835722267627716,0.028369050472974777,6.103515625e-05,0.0,0.0001220703125,464.7016296386719,6.14139554294657
2,6,100000006,failed_grasp,-1,29,30,back,final,action,m4,0.015557312872260809,0.01547557394951582,0.015689898282289505,0.01677282340824604,0.015314695425331593,0.017467660829424858,0.9275309525176514,-0.07522911307069308
2,6,100000006,failed_grasp,-1,29,30,back,final,action,m2,0.015608671586960554,0.015527444891631603,0.015689898282289505,0.017409496009349823,0.017351331189274788,0.017467660829424858,0.8965607952451852,-0.10918917424270054
3,6,100000006,failed_grasp,0,30,31,front,full,state,m4,0.14166957139968872,0.14166957139968872,0.14166957139968872,0.0,0.0,0.0,141669.57139968872,11.861252663026043
3,6,100000006,failed_grasp,0,30,31,front,full,state,m2,0.14166957139968872,0.14166957139968872,0.14166957139968872,0.0,0.0,0.0,141669.57139968872,11.861252663026043
3,6,100000006,failed_grasp,0,30,31,front,full,action,m4,0.01895624678581953,0.0186164528131485,0.019946780055761337,0.03989872895181179,0.035623759031295776,0.045634813606739044,0.475109039406097,-0.7442109446471761
3,6,100000006,failed_grasp,0,30,31,front,full,action,m2,0.01895624678581953,0.018842214718461037,0.019070278853178024,0.04016696847975254,0.03722173348069191,0.04311220347881317,0.4719362078662979,-0.7509114553561879
3,6,100000006,failed_grasp,0,30,31,front,late,state,m4,0.14166957139968872,0.14166957139968872,0.14166957139968872,0.0,0.0,0.0,141669.57139968872,11.861252663026043
3,6,100000006,failed_grasp,0,30,31,front,late,state,m2,0.14166957139968872,0.14166957139968872,0.14166957139968872,0.0,0.0,0.0,141669.57139968872,11.861252663026043
3,6,100000006,failed_grasp,0,30,31,front,late,action,m4,0.033533474430441856,0.0324375219643116,0.035376373678445816,0.041852762922644615,0.03162641078233719,0.051864393055438995,0.8012248675773428,-0.2216136377573337
3,6,100000006,failed_grasp,0,30,31,front,late,action,m2,0.03338087536394596,0.0324375219643116,0.03432422876358032,0.04489722102880478,0.03793004900217056,0.051864393055438995,0.7434953567065931,-0.296392758284222
3,6,100000006,failed_grasp,0,30,31,front,final,state,m4,0.14166957139968872,0.14166957139968872,0.14166957139968872,0.0,0.0,0.0,141669.57139968872,11.861252663026043
3,6,100000006,failed_grasp,0,30,31,front,final,state,m2,0.14166957139968872,0.14166957139968872,0.14166957139968872,0.0,0.0,0.0,141669.57139968872,11.861252663026043
3,6,100000006,failed_grasp,0,30,31,front,final,action,m4,0.04642959125339985,0.04262362793087959,0.05077042058110237,0.04236466996371746,0.026031624525785446,0.054110489785671234,1.095950736620012,0.09162223917621187
3,6,100000006,failed_grasp,0,30,31,front,final,action,m2,0.04627849720418453,0.04262362793087959,0.04993336647748947,0.045413143932819366,0.0367157980799675,0.054110489785671234,1.01905512801856,0.018875852893578626
3,6,100000006,failed_grasp,0,30,31,back,full,state,m4,0.056736940518021584,0.05658693239092827,0.05711034685373306,0.00013455450243782252,2.9900998924858868e-05,0.0024859406985342503,421.6651207508991,6.044211446283389
3,6,100000006,failed_grasp,0,30,31,back,full,state,m2,0.056848639622330666,0.05658693239092827,0.05711034685373306,0.0012579208487295546,2.9900998924858868e-05,0.0024859406985342503,45.19254107263213,3.8109320527038135
3,6,100000006,failed_grasp,0,30,31,back,full,action,m4,0.028727219440042973,0.028502454981207848,0.030010078102350235,0.023354442790150642,0.019570663571357727,0.026298843324184418,1.2300537288844335,0.20705785045015915
3,6,100000006,failed_grasp,0,30,31,back,full,action,m2,0.029365884140133858,0.02872169017791748,0.030010078102350235,0.02322093676775694,0.021048106253147125,0.025393767282366753,1.26462960705829,0.23477927856054154
3,6,100000006,failed_grasp,0,30,31,back,late,state,m4,0.05658647418022156,0.056586265563964844,0.05710185319185257,0.0,0.0,0.0024830810725688934,56586.47418022156,10.943525263552006
3,6,100000006,failed_grasp,0,30,31,back,late,state,m2,0.05684405937790871,0.056586265563964844,0.05710185319185257,0.0012391572818160057,0.0,0.0024783145636320114,45.87315929306632,3.825880181167905
3,6,100000006,failed_grasp,0,30,31,back,late,action,m4,0.039840295910835266,0.03905133530497551,0.041512876749038696,0.026684407144784927,0.017955221235752106,0.033610183745622635,1.4930178397694498,0.4007994674270248
3,6,100000006,failed_grasp,0,30,31,back,late,action,m2,0.0402821060270071,0.03905133530497551,0.041512876749038696,0.028515389189124107,0.024145282804965973,0.03288549557328224,1.4126444412117956,0.34546343807532476
3,6,100000006,failed_grasp,0,30,31,back,final,state,m4,0.056586265563964844,0.056586265563964844,0.05710185319185257,0.0,0.0,0.0024783145636320114,56586.265563964844,10.943521576864608
3,6,100000006,failed_grasp,0,30,31,back,final,state,m2,0.05684405937790871,0.056586265563964844,0.05710185319185257,0.0012391572818160057,0.0,0.0024783145636320114,45.87315929306632,3.825880181167905
3,6,100000006,failed_grasp,0,30,31,back,final,action,m4,0.04626965895295143,0.04533062130212784,0.046823762357234955,0.029518899507820606,0.01702675223350525,0.03759123757481575,1.5674588051865874,0.4494557125968788
3,6,100000006,failed_grasp,0,30,31,back,final,action,m2,0.046077191829681396,0.04533062130212784,0.046823762357234955,0.030734555795788765,0.02536645531654358,0.03610265627503395,1.499198235882585,0.40493045579547526
4,6,100000006,failed_grasp,1,31,32,front,full,state,m4,0.31676262617111206,0.31676262617111206,0.31676262617111206,0.0,0.0,0.0,316762.62617111206,12.66590795901833
4,6,100000006,failed_grasp,1,31,32,front,full,state,m2,0.31676262617111206,0.31676262617111206,0.31676262617111206,0.0,0.0,0.0,316762.62617111206,12.66590795901833
4,6,100000006,failed_grasp,1,31,32,front,full,action,m4,0.026022757403552532,0.024166151881217957,0.02785077504813671,0.03690565750002861,0.03049454651772976,0.04580511525273323,0.7051156696918991,-0.34939341914299515
4,6,100000006,failed_grasp,1,31,32,front,full,action,m2,0.025192206725478172,0.024166151881217957,0.026218261569738388,0.0399901382625103,0.03435436263680458,0.04562591388821602,0.6299604807592076,-0.4620981905177405
4,6,100000006,failed_grasp,1,31,32,front,late,state,m4,0.31676262617111206,0.31676262617111206,0.31676262617111206,0.0,0.0,0.0,316762.62617111206,12.66590795901833
4,6,100000006,failed_grasp,1,31,32,front,late,state,m2,0.31676262617111206,0.31676262617111206,0.31676262617111206,0.0,0.0,0.0,316762.62617111206,12.66590795901833
4,6,100000006,failed_grasp,1,31,32,front,late,action,m4,0.03668511472642422,0.03204101324081421,0.041932545602321625,0.035331773571670055,0.024589844048023224,0.055876653641462326,1.0383037990439095,0.037588419228320326
4,6,100000006,failed_grasp,1,31,32,front,late,action,m2,0.03493056260049343,0.03204101324081421,0.03782011196017265,0.03863158356398344,0.02734706737101078,0.0499160997569561,0.904197016481082,-0.10070800374985643
4,6,100000006,failed_grasp,1,31,32,front,final,state,m4,0.31676262617111206,0.31676262617111206,0.31676262617111206,0.0,0.0,0.0,316762.62617111206,12.66590795901833
4,6,100000006,failed_grasp,1,31,32,front,final,state,m2,0.31676262617111206,0.31676262617111206,0.31676262617111206,0.0,0.0,0.0,316762.62617111206,12.66590795901833
4,6,100000006,failed_grasp,1,31,32,front,final,action,m4,0.04679263010621071,0.03756516054272652,0.05534586310386658,0.03424082323908806,0.019401181489229202,0.05915071815252304,1.3665743308646263,0.3123071199777041
4,6,100000006,failed_grasp,1,31,32,front,final,action,m2,0.042537396773695946,0.03756516054272652,0.047509633004665375,0.03406980820000172,0.021070096641778946,0.04706951975822449,1.248536432139169,0.22197201104015074
4,6,100000006,failed_grasp,1,31,32,back,full,state,m4,0.12352922558784485,0.12343376874923706,0.12363152205944061,0.0004962947859894484,8.544921729480848e-05,0.0024840342812240124,248.90292841092062,5.517062974715827
4,6,100000006,failed_grasp,1,31,32,back,full,state,m2,0.12354877963662148,0.12346603721380234,0.12363152205944061,0.0010378635015513282,8.544921729480848e-05,0.001990277785807848,119.04145338182633,4.779471780198979
4,6,100000006,failed_grasp,1,31,32,back,full,action,m4,0.04576962627470493,0.04536794498562813,0.047509822994470596,0.023274211212992668,0.017232002690434456,0.031658563762903214,1.9665382364990465,0.6762747566361382
4,6,100000006,failed_grasp,1,31,32,back,full,action,m2,0.04560869373381138,0.04536794498562813,0.04584944248199463,0.023757170885801315,0.019255055114626884,0.028259286656975746,1.919786406935761,0.6522139334637274
4,6,100000006,failed_grasp,1,31,32,back,late,state,m4,0.12348625063896179,0.12342505156993866,0.12363152205944061,7.62939453125e-05,0.0,0.002497380133718252,1618.558984375,7.389291516554571
4,6,100000006,failed_grasp,1,31,32,back,late,state,m2,0.12352828681468964,0.12342505156993866,0.12363152205944061,0.001263948855921626,3.0517578125e-05,0.002497380133718252,97.73202945353137,4.582229340056872
4,6,100000006,failed_grasp,1,31,32,back,late,action,m4,0.056606682017445564,0.055612169206142426,0.06042424961924553,0.02535845898091793,0.015567135997116566,0.04543335735797882,2.232260330173916,0.803014673100266
4,6,100000006,failed_grasp,1,31,32,back,late,action,m2,0.05593185871839523,0.055612169206142426,0.05625154823064804,0.026261376217007637,0.017207376658916473,0.0353153757750988,2.1298144566457307,0.7560348663710811
4,6,100000006,failed_grasp,1,31,32,back,final,state,m4,0.12343783676624298,0.1234273687005043,0.12363152205944061,0.0,0.0,0.002497380133718252,123437.83676624298,11.723492962306711
4,6,100000006,failed_grasp,1,31,32,back,final,state,m2,0.12352944537997246,0.1234273687005043,0.12363152205944061,0.001248690066859126,0.0,0.002497380133718252,98.9272267462577,4.594384496457201
4,6,100000006,failed_grasp,1,31,32,back,final,action,m4,0.06626123562455177,0.06427864730358124,0.069961316883564,0.02656218223273754,0.013945722952485085,0.05339956283569336,2.494570477830909,0.9141165612094391
4,6,100000006,failed_grasp,1,31,32,back,final,action,m2,0.06472130119800568,0.06427864730358124,0.06516395509243011,0.027089481242001057,0.01570967026054859,0.03846929222345352,2.389167242437191,0.8709448710994462
5,6,100000006,failed_grasp,2,32,33,front,full,state,m4,0.20742349326610565,0.20742349326610565,0.20742349326610565,0.0,0.0,0.0,207423.49326610565,12.242517843512397
5,6,100000006,failed_grasp,2,32,33,front,full,state,m2,0.20742349326610565,0.20742349326610565,0.20742349326610565,0.0,0.0,0.0,207423.49326610565,12.242517843512397
5,6,100000006,failed_grasp,2,32,33,front,full,action,m4,0.01765819452702999,0.01729101873934269,0.017823094502091408,0.03416895866394043,0.03008268028497696,0.036345332860946655,0.5167905378885671,-0.6601176357205079
5,6,100000006,failed_grasp,2,32,33,front,full,action,m2,0.01755705662071705,0.01729101873934269,0.017823094502091408,0.030661428347229958,0.030237460508942604,0.03108539618551731,0.572610526224986,-0.5575495032789427
5,6,100000006,failed_grasp,2,32,33,front,late,state,m4,0.20742349326610565,0.20742349326610565,0.20742349326610565,0.0,0.0,0.0,207423.49326610565,12.242517843512397
5,6,100000006,failed_grasp,2,32,33,front,late,state,m2,0.20742349326610565,0.20742349326610565,0.20742349326610565,0.0,0.0,0.0,207423.49326610565,12.242517843512397
5,6,100000006,failed_grasp,2,32,33,front,late,action,m4,0.020813184790313244,0.02058042213320732,0.02095234952867031,0.028271199204027653,0.023968378081917763,0.03107472136616707,0.7361974509856694,-0.3062569204370309
5,6,100000006,failed_grasp,2,32,33,front,late,action,m2,0.020766385830938816,0.02058042213320732,0.02095234952867031,0.025490892119705677,0.02475779317319393,0.026223991066217422,0.8146590450196683,-0.20498560294302945
5,6,100000006,failed_grasp,2,32,33,front,final,state,m4,0.20742349326610565,0.20742349326610565,0.20742349326610565,0.0,0.0,0.0,207423.49326610565,12.242517843512397
5,6,100000006,failed_grasp,2,32,33,front,final,state,m2,0.20742349326610565,0.20742349326610565,0.20742349326610565,0.0,0.0,0.0,207423.49326610565,12.242517843512397
5,6,100000006,failed_grasp,2,32,33,front,final,action,m4,0.023227795027196407,0.023020684719085693,0.02357797510921955,0.022152074612677097,0.018995894119143486,0.024210289120674133,1.048560707442891,0.04741846900933585
5,6,100000006,failed_grasp,2,32,33,front,final,action,m2,0.023391841910779476,0.0232057087123394,0.02357797510921955,0.020126131363213062,0.019436269998550415,0.02081599272787571,1.1622622096929935,0.1503682867542798
5,6,100000006,failed_grasp,2,32,33,back,full,state,m4,0.07795564085245132,0.07795467227697372,0.07796885073184967,0.00026614829403115436,0.0,0.0004901975626125932,292.9030266236691,5.679841587080638
5,6,100000006,failed_grasp,2,32,33,back,full,state,m2,0.0779617615044117,0.07795467227697372,0.07796885073184967,0.00015674842506996356,7.29332459741272e-05,0.00024056360416579992,497.36870701963363,6.209331616281292
5,6,100000006,failed_grasp,2,32,33,back,full,action,m4,0.03881203942000866,0.038572076708078384,0.03888082504272461,0.01788225583732128,0.015734059736132622,0.01948063261806965,2.1704218848611783,0.7749215656425531
5,6,100000006,failed_grasp,2,32,33,back,full,action,m2,0.038818104192614555,0.0387553833425045,0.03888082504272461,0.016301609575748444,0.015734059736132622,0.016869159415364265,2.381243644208203,0.8676228907903946
5,6,100000006,failed_grasp,2,32,33,back,late,state,m4,0.07796606421470642,0.07794234156608582,0.07797031104564667,0.0001064253447111696,0.0,0.0005064859287813306,732.5892570637236,6.596585186114513
5,6,100000006,failed_grasp,2,32,33,back,late,state,m2,0.07796882092952728,0.0779673308134079,0.07797031104564667,0.0001064253447111696,3.0517578125e-05,0.0001823331112973392,732.6151598674998,6.596620543370443
5,6,100000006,failed_grasp,2,32,33,back,late,action,m4,0.04745985567569733,0.04740152880549431,0.04763105884194374,0.016787806525826454,0.014448260888457298,0.017995797097682953,2.8270432830331242,1.0392313891825475
