record_index,candidate,outcome,relative_query,current_query,stored_layer,model_layer,route_replay_mean_h,route_replay_max_h,route_replay_state_h,route_replay_action_h,action_replay_rms
8,6,failed_grasp,5,36,1,3,0.0019888111855834723,0.004876705352216959,0.0035629072226583958,0.0018314016051590443,0.0028286450542509556
8,6,failed_grasp,5,36,2,4,0.0022551482543349266,0.006532758008688688,0.0021920916624367237,0.0022614537738263607,0.0028286450542509556
8,6,failed_grasp,5,36,3,5,0.0024369084276258945,0.007642810698598623,0.0015477275010198355,0.002525826683267951,0.0028286450542509556
8,6,failed_grasp,5,36,4,12,0.0023542321287095547,0.004645092412829399,0.00292147952131927,0.0022975075989961624,0.0028286450542509556
8,6,failed_grasp,5,36,5,13,0.002524628071114421,0.004638671875,0.003878120332956314,0.0023892789613455534,0.0028286450542509556
8,6,failed_grasp,5,36,6,14,0.0027593907434493303,0.004740353673696518,0.0033288325648754835,0.0027024466544389725,0.0028286450542509556
8,6,failed_grasp,5,36,7,15,0.0032072216272354126,0.006098630838096142,0.003915579058229923,0.003136386163532734,0.0028286450542509556
9,6,failed_grasp,6,37,0,2,0.0014138489495962858,0.0022508653346449137,0.0022508653346449137,0.0013301472645252943,0.00133192865177989
9,6,failed_grasp,6,37,1,3,0.0015896211843937635,0.004179014358669519,0.0016194457421079278,0.0015866387402638793,0.00133192865177989
9,6,failed_grasp,6,37,2,4,0.0020250575616955757,0.005930155050009489,0.0034870256204158068,0.0018788607558235526,0.00133192865177989
9,6,failed_grasp,6,37,3,5,0.002246669726446271,0.006118146702647209,0.004166153259575367,0.0020547211170196533,0.00133192865177989
9,6,failed_grasp,6,37,4,12,0.001742889522574842,0.0032754901330918074,0.00224938802421093,0.0016922397771850228,0.00133192865177989
9,6,failed_grasp,6,37,5,13,0.0019276579841971397,0.0036783493123948574,0.002730567939579487,0.0018473671516403556,0.00133192865177989
9,6,failed_grasp,6,37,6,14,0.0020740169566124678,0.003211168572306633,0.002271330915391445,0.0020542857237160206,0.00133192865177989
9,6,failed_grasp,6,37,7,15,0.0022228637244552374,0.0034955618903040886,0.0020390332210808992,0.002241246635094285,0.00133192865177989
10,6,failed_grasp,7,38,0,2,0.0014277533628046513,0.0025952504947781563,0.0025952502619475126,0.0013110035797581077,0.0010601460235193372
10,6,failed_grasp,7,38,1,3,0.0015773323830217123,0.00439453125,0.001504983869381249,0.0015845672460272908,0.0010601460235193372
10,6,failed_grasp,7,38,2,4,0.001775952405296266,0.006686066277325153,0.001504983869381249,0.0018030493520200253,0.0010601460235193372
10,6,failed_grasp,7,38,3,5,0.0019865420181304216,0.0095308693125844,0.0006905338959768414,0.0021161427721381187,0.0010601460235193372
10,6,failed_grasp,7,38,4,12,0.0017165258759632707,0.004876705352216959,0.0016602755058556795,0.0017221509478986263,0.0010601460235193372
10,6,failed_grasp,7,38,5,13,0.001695838407613337,0.0046258047223091125,0.0013453891733661294,0.0017308832611888647,0.0010601460235193372
10,6,failed_grasp,7,38,6,14,0.0020705556962639093,0.0046064360067248344,0.0018003981094807386,0.0020975712686777115,0.0010601460235193372
10,6,failed_grasp,7,38,7,15,0.002191153122112155,0.004541278351098299,0.0018204267835244536,0.002228225814178586,0.0010601460235193372
11,6,failed_grasp,8,39,0,2,0.0016086290124803782,0.005725604947656393,0.0030688003171235323,0.0014626119518652558,0.003210135968402028
11,6,failed_grasp,8,39,1,3,0.0017051019240170717,0.004943470936268568,0.0011960399569943547,0.0017560082487761974,0.003210135968402028
11,6,failed_grasp,8,39,2,4,0.002143347170203924,0.006185966543853283,0.0029324342031031847,0.002064438769593835,0.003210135968402028
11,6,failed_grasp,8,39,3,5,0.0022530360147356987,0.008693600073456764,0.0008097228710539639,0.002397367265075445,0.003210135968402028
11,6,failed_grasp,8,39,4,12,0.0019197817891836166,0.006366408430039883,0.0018496181583032012,0.0019267980242148042,0.003210135968402028
11,6,failed_grasp,8,39,5,13,0.0021335831843316555,0.008004685863852501,0.0020014834590256214,0.0021467930637300014,0.003210135968402028
11,6,failed_grasp,8,39,6,14,0.002391338814049959,0.0066413432359695435,0.002650673734024167,0.0023654054384678602,0.003210135968402028
11,6,failed_grasp,8,39,7,15,0.002773640211671591,0.017356321215629578,0.003028691513463855,0.002748135244473815,0.003210135968402028
12,3,success,-3,26,0,2,0.0027966054622083902,0.014385663904249668,0.014385664835572243,0.001637699780985713,0.0032159911934286356
12,3,success,-3,26,1,3,0.0026081998366862535,0.010186838917434216,0.010186837986111641,0.0018503357423469424,0.0032159911934286356
12,3,success,-3,26,2,4,0.003613686189055443,0.017895691096782684,0.017895692959427834,0.0021854860242456198,0.0032159911934286356
