target,band,split,fold,model,rank,family,feature,standardized_coefficient
trap,next_1_4,heldout_snapshot,0,physical_action+token_history,4,top1_switch_rate,position/top1_switch_rate|front_2_5|d8|t5_to_t6,0.10206174154129873
trap,next_1_4,heldout_snapshot,0,physical_action+token_history,5,top4_turnover,position/top4_turnover|front_2_5|d5|t1_to_t2,-0.27871246004295297
trap,next_1_4,heldout_snapshot,0,physical_action+token_history,6,query_hellinger,position/query_hellinger|front_2_5|d9|t8,0.3693181988412821
trap,next_1_4,heldout_snapshot,0,physical_action+token_history,7,query_top4_turnover,aggregate/query_top4_turnover|back_12_15|d7|token_mean,0.1677086192904012
trap,next_1_4,heldout_snapshot,0,physical_action+token_history,8,nonlocal_return_hellinger,position/nonlocal_return_hellinger|front_2_5|d9|t8,0.24946387343271798
trap,next_1_4,heldout_snapshot,0,physical+token_history,1,top1_centered,aggregate/top1|back_12_15|d5|token_mean,0.22363523857425355
trap,next_1_4,heldout_snapshot,0,physical+token_history,2,entropy_centered,aggregate/entropy|front_2_5|d8|token_mean,-0.19214331583334693
trap,next_1_4,heldout_snapshot,0,physical+token_history,3,adjacent_hellinger,aggregate/adjacent_hellinger|back_12_15|d9|token_mean,0.021045212092393146
trap,next_1_4,heldout_snapshot,0,physical+token_history,4,top1_switch_rate,aggregate/top1_switch_rate|back_12_15|d0|token_mean,-0.13133281484105636
trap,next_1_4,heldout_snapshot,0,physical+token_history,5,top4_turnover,aggregate/top4_turnover|back_12_15|d9|token_mean,-0.03008290561435012
trap,next_1_4,heldout_snapshot,0,physical+token_history,6,query_hellinger,position/query_hellinger|back_12_15|d9|t8,0.41474238157031745
trap,next_1_4,heldout_snapshot,0,physical+token_history,7,query_top4_turnover,aggregate/query_top4_turnover|back_12_15|d9|token_mean,-0.12530518823756945
trap,next_1_4,heldout_snapshot,0,physical+token_history,8,nonlocal_return_hellinger,aggregate/nonlocal_return_hellinger|front_2_5|d8|token_mean,0.4795418895607557
trap,next_1_4,heldout_snapshot,1,physical_action+aggregate_current,1,top1_centered,aggregate/top1|back_12_15|d3|token_mean,0.22075117308177444
trap,next_1_4,heldout_snapshot,1,physical_action+aggregate_current,2,entropy_centered,aggregate/entropy|back_12_15|d4|token_mean,-0.2490935017755654
trap,next_1_4,heldout_snapshot,1,physical_action+aggregate_current,3,adjacent_hellinger,aggregate/adjacent_hellinger|back_12_15|d4|token_mean,0.4944672560295698
trap,next_1_4,heldout_snapshot,1,physical_action+aggregate_current,4,top1_switch_rate,aggregate/top1_switch_rate|front_2_5|d8|token_mean,0.22625523627302865
trap,next_1_4,heldout_snapshot,1,physical_action+aggregate_current,5,top4_turnover,aggregate/top4_turnover|front_2_5|d0|token_mean,-0.24698381518089316
trap,next_1_4,heldout_snapshot,1,physical+aggregate_current,1,top1_centered,aggregate/top1|front_2_5|d8|token_mean,0.1757580540125035
trap,next_1_4,heldout_snapshot,1,physical+aggregate_current,2,entropy_centered,aggregate/entropy|back_12_15|d4|token_mean,-0.5341653206423994
trap,next_1_4,heldout_snapshot,1,physical+aggregate_current,3,adjacent_hellinger,aggregate/adjacent_hellinger|back_12_15|d9|token_mean,0.12351464967052905
trap,next_1_4,heldout_snapshot,1,physical+aggregate_current,4,top1_switch_rate,aggregate/top1_switch_rate|back_12_15|d0|token_mean,-0.13299546663729594
trap,next_1_4,heldout_snapshot,1,physical+aggregate_current,5,top4_turnover,aggregate/top4_turnover|back_12_15|d9|token_mean,0.08658113462705523
trap,next_1_4,heldout_snapshot,1,physical_action+token_current,1,top1_centered,position/top1_centered|front_2_5|d9|t8,0.0788545130750463
trap,next_1_4,heldout_snapshot,1,physical_action+token_current,2,entropy_centered,position/entropy_centered|front_2_5|d9|t8,0.012735038262705584
trap,next_1_4,heldout_snapshot,1,physical_action+token_current,3,adjacent_hellinger,position/adjacent_hellinger|back_12_15|d9|t7_to_t8,0.23392115128500932
trap,next_1_4,heldout_snapshot,1,physical_action+token_current,4,top1_switch_rate,position/top1_switch_rate|front_2_5|d8|t4_to_t5,0.2131784580195229
trap,next_1_4,heldout_snapshot,1,physical_action+token_current,5,top4_turnover,position/top4_turnover|front_2_5|d6|t1_to_t2,-0.3574288769448396
trap,next_1_4,heldout_snapshot,1,physical+token_current,1,top1_centered,aggregate/top1|front_2_5|d8|token_mean,0.1629721076670912
trap,next_1_4,heldout_snapshot,1,physical+token_current,2,entropy_centered,aggregate/entropy|back_12_15|d4|token_mean,-0.5563280595569733
trap,next_1_4,heldout_snapshot,1,physical+token_current,3,adjacent_hellinger,aggregate/adjacent_hellinger|back_12_15|d9|token_mean,0.07101543325706612
trap,next_1_4,heldout_snapshot,1,physical+token_current,4,top1_switch_rate,aggregate/top1_switch_rate|back_12_15|d0|token_mean,-0.14344587015351526
trap,next_1_4,heldout_snapshot,1,physical+token_current,5,top4_turnover,position/top4_turnover|back_12_15|d9|t7_to_t8,0.26024464287283366
trap,next_1_4,heldout_snapshot,1,physical_action+token_history,1,top1_centered,position/top1_centered|front_2_5|d9|t8,-0.04400476452658995
trap,next_1_4,heldout_snapshot,1,physical_action+token_history,2,entropy_centered,position/entropy_centered|front_2_5|d9|t8,0.12136701571201301
trap,next_1_4,heldout_snapshot,1,physical_action+token_history,3,adjacent_hellinger,position/adjacent_hellinger|back_12_15|d9|t7_to_t8,0.1425446220646242
trap,next_1_4,heldout_snapshot,1,physical_action+token_history,4,top1_switch_rate,position/top1_switch_rate|front_2_5|d8|t4_to_t5,0.21784851561350835
trap,next_1_4,heldout_snapshot,1,physical_action+token_history,5,top4_turnover,position/top4_turnover|front_2_5|d6|t1_to_t2,-0.3119333280803435
trap,next_1_4,heldout_snapshot,1,physical_action+token_history,6,query_hellinger,position/query_hellinger|front_2_5|d9|t8,0.3796149691818213
trap,next_1_4,heldout_snapshot,1,physical_action+token_history,7,query_top4_turnover,aggregate/query_top4_turnover|front_2_5|d0|token_mean,-0.25017051475272184
trap,next_1_4,heldout_snapshot,1,physical_action+token_history,8,nonlocal_return_hellinger,position/nonlocal_return_hellinger|front_2_5|d9|t8,0.27486375224271425
trap,next_1_4,heldout_snapshot,1,physical+token_history,1,top1_centered,aggregate/top1|front_2_5|d8|token_mean,0.004624656051710674
trap,next_1_4,heldout_snapshot,1,physical+token_history,2,entropy_centered,aggregate/entropy|back_12_15|d4|token_mean,-0.3621795660080601
trap,next_1_4,heldout_snapshot,1,physical+token_history,3,adjacent_hellinger,aggregate/adjacent_hellinger|back_12_15|d9|token_mean,0.004604193484095697
trap,next_1_4,heldout_snapshot,1,physical+token_history,4,top1_switch_rate,aggregate/top1_switch_rate|back_12_15|d0|token_mean,-0.15465329119580373
trap,next_1_4,heldout_snapshot,1,physical+token_history,5,top4_turnover,position/top4_turnover|back_12_15|d9|t7_to_t8,0.20459301756936696
trap,next_1_4,heldout_snapshot,1,physical+token_history,6,query_hellinger,position/query_hellinger|back_12_15|d9|t8,0.3777669673371196
trap,next_1_4,heldout_snapshot,1,physical+token_history,7,query_top4_turnover,aggregate/query_top4_turnover|back_12_15|d9|token_mean,-0.12178231162815642
trap,next_1_4,heldout_snapshot,1,physical+token_history,8,nonlocal_return_hellinger,aggregate/nonlocal_return_hellinger|front_2_5|d8|token_mean,0.4741921042579133
trap,next_1_4,heldout_snapshot,2,physical_action+aggregate_current,1,top1_centered,aggregate/top1|front_2_5|d1|token_mean,0.21989906807434292
trap,next_1_4,heldout_snapshot,2,physical_action+aggregate_current,2,entropy_centered,aggregate/entropy|front_2_5|d5|token_mean,-0.3108461035792109
trap,next_1_4,heldout_snapshot,2,physical_action+aggregate_current,3,adjacent_hellinger,aggregate/adjacent_hellinger|back_12_15|d2|token_mean,0.3803369716835965
trap,next_1_4,heldout_snapshot,2,physical_action+aggregate_current,4,top1_switch_rate,aggregate/top1_switch_rate|back_12_15|d7|token_mean,-0.2572846067270874
trap,next_1_4,heldout_snapshot,2,physical_action+aggregate_current,5,top4_turnover,aggregate/top4_turnover|back_12_15|d1|token_mean,-0.32167801039102234
trap,next_1_4,heldout_snapshot,2,physical+aggregate_current,1,top1_centered,aggregate/top1|front_2_5|d7|token_mean,0.17568017232452846
trap,next_1_4,heldout_snapshot,2,physical+aggregate_current,2,entropy_centered,aggregate/entropy|back_12_15|d4|token_mean,-0.2874619785600143
trap,next_1_4,heldout_snapshot,2,physical+aggregate_current,3,adjacent_hellinger,aggregate/adjacent_hellinger|back_12_15|d5|token_mean,0.3400803372889231
trap,next_1_4,heldout_snapshot,2,physical+aggregate_current,4,top1_switch_rate,aggregate/top1_switch_rate|back_12_15|d0|token_mean,-0.1514303348462159
trap,next_1_4,heldout_snapshot,2,physical+aggregate_current,5,top4_turnover,aggregate/top4_turnover|back_12_15|d9|token_mean,-0.10247707906269507
trap,next_1_4,heldout_snapshot,2,physical_action+token_current,1,top1_centered,position/top1_centered|front_2_5|d9|t8,-0.0036534828407400874
trap,next_1_4,heldout_snapshot,2,physical_action+token_current,2,entropy_centered,position/entropy_centered|back_12_15|d8|t8,-0.1707425563981454
trap,next_1_4,heldout_snapshot,2,physical_action+token_current,3,adjacent_hellinger,position/adjacent_hellinger|back_12_15|d7|t7_to_t8,0.18571766097389197
trap,next_1_4,heldout_snapshot,2,physical_action+token_current,4,top1_switch_rate,position/top1_switch_rate|back_12_15|d7|t8_to_t9,-0.2550693786958013
trap,next_1_4,heldout_snapshot,2,physical_action+token_current,5,top4_turnover,position/top4_turnover|back_12_15|d6|t7_to_t8,0.19155834195012236
trap,next_1_4,heldout_snapshot,2,physical+token_current,1,top1_centered,aggregate/top1|front_2_5|d7|token_mean,0.3588630798839653
trap,next_1_4,heldout_snapshot,2,physical+token_current,2,entropy_centered,position/entropy_centered|back_12_15|d9|t8,-0.13278323567641584
trap,next_1_4,heldout_snapshot,2,physical+token_current,3,adjacent_hellinger,position/adjacent_hellinger|back_12_15|d7|t7_to_t8,0.08250039957990042
trap,next_1_4,heldout_snapshot,2,physical+token_current,4,top1_switch_rate,position/top1_switch_rate|back_12_15|d7|t8_to_t9,-0.2804060580989183
trap,next_1_4,heldout_snapshot,2,physical+token_current,5,top4_turnover,position/top4_turnover|back_12_15|d6|t7_to_t8,0.22349483765594988
trap,next_1_4,heldout_snapshot,2,physical_action+token_history,1,top1_centered,position/top1_centered|front_2_5|d9|t8,-0.028055667736970887
trap,next_1_4,heldout_snapshot,2,physical_action+token_history,2,entropy_centered,position/entropy_centered|back_12_15|d8|t8,-0.10649108721483042
trap,next_1_4,heldout_snapshot,2,physical_action+token_history,3,adjacent_hellinger,position/adjacent_hellinger|back_12_15|d7|t7_to_t8,0.13368942402743086
trap,next_1_4,heldout_snapshot,2,physical_action+token_history,4,top1_switch_rate,position/top1_switch_rate|back_12_15|d7|t8_to_t9,-0.2578435095357938
trap,next_1_4,heldout_snapshot,2,physical_action+token_history,5,top4_turnover,position/top4_turnover|back_12_15|d6|t7_to_t8,0.2057323417675205
trap,next_1_4,heldout_snapshot,2,physical_action+token_history,6,query_hellinger,position/query_hellinger|back_12_15|d9|t8,0.3621203395643535
trap,next_1_4,heldout_snapshot,2,physical_action+token_history,7,query_top4_turnover,position/query_top4_turnover|back_12_15|d9|t9,0.1932577767843329
trap,next_1_4,heldout_snapshot,2,physical_action+token_history,8,nonlocal_return_hellinger,position/nonlocal_return_hellinger|front_2_5|d0|t5,0.3632645430133291
trap,next_1_4,heldout_snapshot,2,physical+token_history,1,top1_centered,aggregate/top1|front_2_5|d7|token_mean,0.08647623873932468
trap,next_1_4,heldout_snapshot,2,physical+token_history,2,entropy_centered,position/entropy_centered|back_12_15|d9|t8,-0.1109531667704139
trap,next_1_4,heldout_snapshot,2,physical+token_history,3,adjacent_hellinger,position/adjacent_hellinger|back_12_15|d7|t7_to_t8,0.06281513280667118
trap,next_1_4,heldout_snapshot,2,physical+token_history,4,top1_switch_rate,position/top1_switch_rate|back_12_15|d7|t8_to_t9,-0.25288137781949155
trap,next_1_4,heldout_snapshot,2,physical+token_history,5,top4_turnover,position/top4_turnover|back_12_15|d6|t7_to_t8,0.2003537567185607
trap,next_1_4,heldout_snapshot,2,physical+token_history,6,query_hellinger,position/query_hellinger|back_12_15|d9|t8,0.26353145207490564
trap,next_1_4,heldout_snapshot,2,physical+token_history,7,query_top4_turnover,aggregate/query_top4_turnover|back_12_15|d9|token_mean,-0.0692198423084739
trap,next_1_4,heldout_snapshot,2,physical+token_history,8,nonlocal_return_hellinger,aggregate/nonlocal_return_hellinger|front_2_5|d8|token_mean,0.5511134115274455
trap,next_1_4,heldout_snapshot,3,physical_action+aggregate_current,1,top1_centered,aggregate/top1|front_2_5|d1|token_mean,0.2902345033436389
trap,next_1_4,heldout_snapshot,3,physical_action+aggregate_current,2,entropy_centered,aggregate/entropy|back_12_15|d4|token_mean,-0.21767379818230687
trap,next_1_4,heldout_snapshot,3,physical_action+aggregate_current,3,adjacent_hellinger,aggregate/adjacent_hellinger|back_12_15|d0|token_mean,0.41289198222403756
trap,next_1_4,heldout_snapshot,3,physical_action+aggregate_current,4,top1_switch_rate,aggregate/top1_switch_rate|back_12_15|d0|token_mean,-0.29670585826563584
trap,next_1_4,heldout_snapshot,3,physical_action+aggregate_current,5,top4_turnover,aggregate/top4_turnover|back_12_15|d0|token_mean,-0.23887299279665022
trap,next_1_4,heldout_snapshot,3,physical+aggregate_current,1,top1_centered,aggregate/top1|back_12_15|d8|token_mean,0.20979556014044218
trap,next_1_4,heldout_snapshot,3,physical+aggregate_current,2,entropy_centered,aggregate/entropy|back_12_15|d4|token_mean,-0.44853806147975733
trap,next_1_4,heldout_snapshot,3,physical+aggregate_current,3,adjacent_hellinger,aggregate/adjacent_hellinger|back_12_15|d9|token_mean,0.2087191719642663
trap,next_1_4,heldout_snapshot,3,physical+aggregate_current,4,top1_switch_rate,aggregate/top1_switch_rate|back_12_15|d0|token_mean,-0.08463518107844363
trap,next_1_4,heldout_snapshot,3,physical+aggregate_current,5,top4_turnover,aggregate/top4_turnover|back_12_15|d9|token_mean,0.04264090573617668
trap,next_1_4,heldout_snapshot,3,physical_action+token_current,1,top1_centered,position/top1_centered|front_2_5|d9|t8,0.04410174976806134
trap,next_1_4,heldout_snapshot,3,physical_action+token_current,2,entropy_centered,position/entropy_centered|front_2_5|d9|t8,-0.021360009051913903
trap,next_1_4,heldout_snapshot,3,physical_action+token_current,3,adjacent_hellinger,position/adjacent_hellinger|back_12_15|d9|t7_to_t8,0.14162790341452342
trap,next_1_4,heldout_snapshot,3,physical_action+token_current,4,top1_switch_rate,position/top1_switch_rate|front_2_5|d5|t3_to_t4,0.22122827928113092
trap,next_1_4,heldout_snapshot,3,physical_action+token_current,5,top4_turnover,position/top4_turnover|front_2_5|d1|t3_to_t4,0.22507160862519357
trap,next_1_4,heldout_snapshot,3,physical+token_current,1,top1_centered,aggregate/top1|back_12_15|d8|token_mean,0.19014594515222744
trap,next_1_4,heldout_snapshot,3,physical+token_current,2,entropy_centered,aggregate/entropy|back_12_15|d4|token_mean,-0.46821730698262237
trap,next_1_4,heldout_snapshot,3,physical+token_current,3,adjacent_hellinger,aggregate/adjacent_hellinger|back_12_15|d9|token_mean,0.21576946297689614
trap,next_1_4,heldout_snapshot,3,physical+token_current,4,top1_switch_rate,position/top1_switch_rate|back_12_15|d0|t6_to_t7,-0.21096272592561938
trap,next_1_4,heldout_snapshot,3,physical+token_current,5,top4_turnover,position/top4_turnover|front_2_5|d1|t3_to_t4,0.2620371964901524
trap,next_1_4,heldout_snapshot,3,physical_action+token_history,1,top1_centered,position/top1_centered|front_2_5|d9|t8,0.049831137300069724
trap,next_1_4,heldout_snapshot,3,physical_action+token_history,2,entropy_centered,position/entropy_centered|front_2_5|d9|t8,-0.009292418974678097
trap,next_1_4,heldout_snapshot,3,physical_action+token_history,3,adjacent_hellinger,position/adjacent_hellinger|back_12_15|d9|t7_to_t8,0.1482546844409936
trap,next_1_4,heldout_snapshot,3,physical_action+token_history,4,top1_switch_rate,position/top1_switch_rate|front_2_5|d5|t3_to_t4,0.2633347861524315
trap,next_1_4,heldout_snapshot,3,physical_action+token_history,5,top4_turnover,position/top4_turnover|front_2_5|d1|t3_to_t4,0.21460219347236434
trap,next_1_4,heldout_snapshot,3,physical_action+token_history,6,query_hellinger,position/query_hellinger|back_12_15|d8|t1,0.4828361971185281
trap,next_1_4,heldout_snapshot,3,physical_action+token_history,7,query_top4_turnover,position/query_top4_turnover|back_12_15|d4|t1,0.26616497441426407
trap,next_1_4,heldout_snapshot,3,physical_action+token_history,8,nonlocal_return_hellinger,position/nonlocal_return_hellinger|front_2_5|d6|t10,0.4530081426075202
trap,next_1_4,heldout_snapshot,3,physical+token_history,1,top1_centered,aggregate/top1|back_12_15|d8|token_mean,0.20569520818894477
trap,next_1_4,heldout_snapshot,3,physical+token_history,2,entropy_centered,aggregate/entropy|back_12_15|d4|token_mean,-0.2688158295079649
trap,next_1_4,heldout_snapshot,3,physical+token_history,3,adjacent_hellinger,aggregate/adjacent_hellinger|back_12_15|d9|token_mean,0.06419301702559861
trap,next_1_4,heldout_snapshot,3,physical+token_history,4,top1_switch_rate,position/top1_switch_rate|back_12_15|d0|t6_to_t7,-0.18789069882830142
trap,next_1_4,heldout_snapshot,3,physical+token_history,5,top4_turnover,position/top4_turnover|front_2_5|d1|t3_to_t4,0.2669471676994252
trap,next_1_4,heldout_snapshot,3,physical+token_history,6,query_hellinger,position/query_hellinger|back_12_15|d9|t8,0.22653283566704732
trap,next_1_4,heldout_snapshot,3,physical+token_history,7,query_top4_turnover,aggregate/query_top4_turnover|back_12_15|d9|token_mean,-0.07576232563976393
trap,next_1_4,heldout_snapshot,3,physical+token_history,8,nonlocal_return_hellinger,aggregate/nonlocal_return_hellinger|front_2_5|d9|token_mean,0.6259893118864959
trap,next_1_4,heldout_snapshot,4,physical_action+aggregate_current,1,top1_centered,aggregate/top1|front_2_5|d2|token_mean,0.34789258145381524
trap,next_1_4,heldout_snapshot,4,physical_action+aggregate_current,2,entropy_centered,aggregate/entropy|front_2_5|d4|token_mean,-0.21244574977803363
trap,next_1_4,heldout_snapshot,4,physical_action+aggregate_current,3,adjacent_hellinger,aggregate/adjacent_hellinger|back_12_15|d0|token_mean,0.1818365812556505
trap,next_1_4,heldout_snapshot,4,physical_action+aggregate_current,4,top1_switch_rate,aggregate/top1_switch_rate|front_2_5|d8|token_mean,0.17109002429875858
trap,next_1_4,heldout_snapshot,4,physical_action+aggregate_current,5,top4_turnover,aggregate/top4_turnover|back_12_15|d9|token_mean,-0.037269254215303006
trap,next_1_4,heldout_snapshot,4,physical+aggregate_current,1,top1_centered,aggregate/top1|front_2_5|d8|token_mean,-0.03369824965580216
trap,next_1_4,heldout_snapshot,4,physical+aggregate_current,2,entropy_centered,aggregate/entropy|front_2_5|d7|token_mean,-0.47251227330618617
trap,next_1_4,heldout_snapshot,4,physical+aggregate_current,3,adjacent_hellinger,aggregate/adjacent_hellinger|back_12_15|d9|token_mean,0.22523422248113364
trap,next_1_4,heldout_snapshot,4,physical+aggregate_current,4,top1_switch_rate,aggregate/top1_switch_rate|back_12_15|d0|token_mean,-0.2016638450498321
trap,next_1_4,heldout_snapshot,4,physical+aggregate_current,5,top4_turnover,aggregate/top4_turnover|back_12_15|d9|token_mean,-0.10343728046882114
trap,next_1_4,heldout_snapshot,4,physical_action+token_current,1,top1_centered,position/top1_centered|front_2_5|d9|t8,0.03871615535226064
trap,next_1_4,heldout_snapshot,4,physical_action+token_current,2,entropy_centered,position/entropy_centered|front_2_5|d9|t8,-0.07003077751081922
trap,next_1_4,heldout_snapshot,4,physical_action+token_current,3,adjacent_hellinger,position/adjacent_hellinger|back_12_15|d9|t7_to_t8,0.19291101659204973
trap,next_1_4,heldout_snapshot,4,physical_action+token_current,4,top1_switch_rate,position/top1_switch_rate|front_2_5|d0|t5_to_t6,-0.2809673575393
trap,next_1_4,heldout_snapshot,4,physical_action+token_current,5,top4_turnover,position/top4_turnover|front_2_5|d6|t1_to_t2,-0.30010423689013255
trap,next_1_4,heldout_snapshot,4,physical+token_current,1,top1_centered,aggregate/top1|front_2_5|d8|token_mean,-0.08275209029834492
trap,next_1_4,heldout_snapshot,4,physical+token_current,2,entropy_centered,aggregate/entropy|front_2_5|d7|token_mean,-0.5154231535074374
trap,next_1_4,heldout_snapshot,4,physical+token_current,3,adjacent_hellinger,aggregate/adjacent_hellinger|back_12_15|d9|token_mean,0.10116801812350239
trap,next_1_4,heldout_snapshot,4,physical+token_current,4,top1_switch_rate,position/top1_switch_rate|back_12_15|d0|t8_to_t9,-0.12979416888499712
trap,next_1_4,heldout_snapshot,4,physical+token_current,5,top4_turnover,position/top4_turnover|back_12_15|d9|t7_to_t8,0.1534600325209183
trap,next_1_4,heldout_snapshot,4,physical_action+token_history,1,top1_centered,position/top1_centered|front_2_5|d9|t8,-0.07974066075877492
trap,next_1_4,heldout_snapshot,4,physical_action+token_history,2,entropy_centered,position/entropy_centered|front_2_5|d9|t8,-0.013625915333977112
trap,next_1_4,heldout_snapshot,4,physical_action+token_history,3,adjacent_hellinger,position/adjacent_hellinger|back_12_15|d9|t7_to_t8,0.05914816108419842
trap,next_1_4,heldout_snapshot,4,physical_action+token_history,4,top1_switch_rate,position/top1_switch_rate|front_2_5|d0|t5_to_t6,-0.28364924818173537
trap,next_1_4,heldout_snapshot,4,physical_action+token_history,5,top4_turnover,position/top4_turnover|front_2_5|d6|t1_to_t2,-0.29584359702957325
trap,next_1_4,heldout_snapshot,4,physical_action+token_history,6,query_hellinger,position/query_hellinger|back_12_15|d9|t8,0.3838067283945864
trap,next_1_4,heldout_snapshot,4,physical_action+token_history,7,query_top4_turnover,position/query_top4_turnover|back_12_15|d8|t1,0.16902578496541196
trap,next_1_4,heldout_snapshot,4,physical_action+token_history,8,nonlocal_return_hellinger,position/nonlocal_return_hellinger|front_2_5|d9|t8,0.2745179336621348
trap,next_1_4,heldout_snapshot,4,physical+token_history,1,top1_centered,aggregate/top1|front_2_5|d8|token_mean,-0.12590527942465374
trap,next_1_4,heldout_snapshot,4,physical+token_history,2,entropy_centered,aggregate/entropy|front_2_5|d7|token_mean,-0.4071093440770556
trap,next_1_4,heldout_snapshot,4,physical+token_history,3,adjacent_hellinger,aggregate/adjacent_hellinger|back_12_15|d9|token_mean,-0.03149265365516666
trap,next_1_4,heldout_snapshot,4,physical+token_history,4,top1_switch_rate,position/top1_switch_rate|back_12_15|d0|t8_to_t9,-0.08682708663271857
trap,next_1_4,heldout_snapshot,4,physical+token_history,5,top4_turnover,position/top4_turnover|back_12_15|d9|t7_to_t8,0.11422602696520612
trap,next_1_4,heldout_snapshot,4,physical+token_history,6,query_hellinger,position/query_hellinger|back_12_15|d9|t8,0.34963535083842034
trap,next_1_4,heldout_snapshot,4,physical+token_history,7,query_top4_turnover,aggregate/query_top4_turnover|back_12_15|d9|token_mean,-0.16952672718110548
trap,next_1_4,heldout_snapshot,4,physical+token_history,8,nonlocal_return_hellinger,aggregate/nonlocal_return_hellinger|front_2_5|d9|token_mean,0.5213035015566255
trap,next_1_4,heldout_worker,0,physical_action+aggregate_current,1,top1_centered,aggregate/top1|back_12_15|d3|token_mean,0.22400093773961222
trap,next_1_4,heldout_worker,0,physical_action+aggregate_current,2,entropy_centered,aggregate/entropy|front_2_5|d5|token_mean,-0.4508025660183138
trap,next_1_4,heldout_worker,0,physical_action+aggregate_current,3,adjacent_hellinger,aggregate/adjacent_hellinger|back_12_15|d9|token_mean,0.5694555930556898
trap,next_1_4,heldout_worker,0,physical_action+aggregate_current,4,top1_switch_rate,aggregate/top1_switch_rate|back_12_15|d0|token_mean,-0.2474858697415311
trap,next_1_4,heldout_worker,0,physical_action+aggregate_current,5,top4_turnover,aggregate/top4_turnover|front_2_5|d9|token_mean,-0.2473802428526991
trap,next_1_4,heldout_worker,0,physical+aggregate_current,1,top1_centered,aggregate/top1|front_2_5|d8|token_mean,0.15451522707128457
trap,next_1_4,heldout_worker,0,physical+aggregate_current,2,entropy_centered,aggregate/entropy|front_2_5|d8|token_mean,-0.27989286542182157
trap,next_1_4,heldout_worker,0,physical+aggregate_current,3,adjacent_hellinger,aggregate/adjacent_hellinger|back_12_15|d9|token_mean,0.36318261384344624
trap,next_1_4,heldout_worker,0,physical+aggregate_current,4,top1_switch_rate,aggregate/top1_switch_rate|back_12_15|d0|token_mean,-0.17751186156962137
